dates,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178,satname
2007-11-27 22:07:48+00:00,418.48,418.45,397.00,379.41,359.14,354.24,350.57,352.00,341.42,343.26,348.71,363.28,358.02,363.42,373.36,362.31,365.73,365.64,368.05,370.38,375.78,376.42,375.67,366.31,361.62,368.76,369.86,368.55,374.34,384.84,379.48,371.28,371.40,375.88,374.87,377.93,386.24,384.83,385.65,383.94,370.19,372.57,371.24,383.67,382.63,381.24,380.95,383.38,397.91,395.94,393.52,396.30,399.97,402.34,397.90,406.16,410.40,390.52,386.02,378.28,372.00,379.99,380.94,385.82,388.92,378.02,386.90,399.38,399.87,386.93,382.81,383.43,381.75,377.25,387.70,390.91,395.41,393.84,405.93,409.26,404.00,399.24,401.99,407.40,411.14,406.91,403.19,384.69,370.56,366.98,374.25,369.72,358.03,358.24,366.71,363.33,362.58,363.25,362.17,350.88,352.37,369.17,379.11,385.23,392.34,386.25,386.12,394.27,398.35,378.40,383.10,397.42,406.18,406.51,408.22,402.19,382.09,371.08,391.11,398.82,402.27,403.63,403.07,392.16,392.28,383.77,379.66,371.12,357.90,351.88,347.88,348.81,346.89,342.47,343.15,342.79,340.34,341.68,356.55,361.23,355.88,357.20,356.67,362.78,366.19,367.83,369.12,370.67,373.00,372.64,379.85,388.07,380.04,385.94,389.75,392.04,402.35,403.84,395.45,405.69,415.97,420.16,421.40,431.13,439.08,458.70,469.19,474.19,473.79,477.00,494.64,499.85,489.09,484.22,478.89,478.91,480.51,487.11,497.79,L7
2008-06-06 22:07:24+00:00,413.74,413.43,390.25,376.10,366.61,371.13,,,364.81,364.70,365.48,379.27,372.93,368.87,384.58,359.73,371.60,370.72,383.29,,,405.05,393.51,383.49,,,,,,,,,,,,,,,,,388.36,391.79,389.60,402.65,407.06,403.27,397.73,394.80,404.45,403.40,402.31,407.52,421.05,427.31,421.17,424.30,414.53,407.89,402.33,,,,398.52,397.15,404.54,394.94,403.51,422.38,421.35,415.49,401.45,396.90,389.94,387.60,395.16,399.86,398.84,399.53,413.59,421.42,418.08,423.35,420.99,419.34,419.91,412.63,403.28,394.41,378.43,370.87,382.93,377.03,369.37,370.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.53,356.80,353.89,356.61,360.13,364.15,366.98,367.35,372.18,370.57,379.81,379.26,385.60,379.68,386.73,390.52,391.71,387.33,394.49,403.81,408.16,407.37,402.73,414.54,423.07,423.11,,,,,462.31,461.44,464.20,479.43,486.92,500.20,481.67,475.41,464.07,462.16,462.12,469.24,467.18,L7
2008-08-09 22:06:47+00:00,410.48,411.12,386.41,376.10,364.42,367.68,356.92,358.70,355.73,357.14,360.21,369.49,364.01,363.62,376.12,359.73,371.60,368.12,376.49,382.08,373.03,388.59,384.56,375.69,361.34,365.40,365.81,364.29,361.30,374.72,,,,374.25,365.46,374.77,381.28,380.84,380.10,377.77,378.40,380.17,375.89,387.55,389.19,389.99,388.90,388.21,394.81,392.05,389.82,407.52,421.05,427.31,421.17,406.38,397.89,396.86,394.49,378.57,365.27,367.93,382.99,379.81,388.31,376.27,386.49,402.69,405.19,397.31,389.69,387.09,377.02,373.97,379.54,383.17,385.00,384.00,400.50,402.88,418.08,423.35,420.99,419.34,410.13,403.94,394.82,381.66,365.58,359.57,368.31,363.71,353.22,355.81,348.52,353.26,355.29,355.75,352.40,336.10,338.59,356.22,363.47,367.70,375.93,369.78,368.24,376.56,373.36,353.90,365.34,376.09,390.44,388.43,378.08,388.65,384.12,347.56,376.84,383.53,389.58,382.63,380.93,366.04,369.49,358.97,355.66,353.44,349.56,349.01,341.64,333.54,333.19,330.51,333.58,340.02,345.16,344.31,345.95,350.58,350.85,355.57,354.60,355.07,360.51,365.05,365.38,368.61,372.77,370.73,379.46,381.75,378.49,375.02,380.19,387.18,392.91,397.25,391.58,404.98,415.47,422.46,451.23,439.16,455.78,466.62,459.44,450.13,446.00,450.41,463.70,482.58,470.81,464.86,459.15,459.87,456.51,457.88,467.18,L7
2008-09-26 22:06:23+00:00,406.79,408.53,384.83,375.27,362.10,367.58,359.67,359.87,354.23,355.03,360.21,369.49,360.69,359.76,372.80,358.83,366.37,365.75,377.21,381.31,379.08,386.05,385.12,375.40,361.34,365.40,365.81,364.07,364.37,373.41,364.77,365.46,362.80,370.25,363.92,375.23,381.89,379.93,382.58,375.52,374.21,375.96,371.99,382.12,389.19,389.99,382.96,385.61,390.55,388.97,384.68,392.32,405.18,409.48,407.50,400.98,394.22,396.08,390.86,379.60,372.91,378.49,378.22,379.63,384.05,373.13,380.81,395.48,405.19,397.31,389.69,387.09,375.84,370.93,374.49,380.08,382.05,379.16,394.97,398.84,401.31,407.12,407.94,408.70,408.21,401.18,392.86,379.54,362.95,355.60,364.49,359.27,350.33,352.10,352.48,351.52,353.87,354.81,351.56,335.61,338.81,355.59,364.76,369.73,377.72,372.09,373.12,376.41,375.01,355.37,364.56,373.00,390.04,388.43,382.22,388.65,384.12,347.56,376.84,383.53,389.58,382.63,380.93,366.04,369.49,358.97,355.66,353.44,349.56,349.01,341.64,333.54,333.19,330.51,333.58,340.02,345.16,344.31,345.95,350.58,350.85,355.57,354.60,355.07,360.51,361.32,360.87,364.33,369.51,371.15,377.64,381.76,379.73,373.67,376.43,388.57,395.47,396.61,390.79,407.33,413.43,423.16,441.87,441.50,460.99,466.62,457.76,446.77,442.11,450.41,463.70,482.58,470.81,464.86,459.15,459.87,456.51,457.88,467.18,L7
2008-11-13 22:06:43+00:00,404.51,407.25,382.98,371.07,359.88,365.08,355.55,357.13,351.91,352.28,360.21,369.49,357.25,357.44,370.68,355.41,362.42,363.99,375.31,378.79,377.41,382.63,382.11,372.63,361.34,365.40,365.81,363.20,362.12,372.91,364.77,365.46,362.80,370.25,363.92,375.23,381.89,379.93,382.58,375.52,374.21,375.96,371.99,382.12,389.19,389.99,382.96,385.61,390.55,388.17,384.31,389.77,404.32,407.37,404.82,401.35,394.56,395.19,391.45,380.82,373.74,378.40,378.30,379.33,384.12,373.51,381.25,396.67,405.19,397.31,389.69,387.09,375.84,370.93,375.38,379.09,381.66,379.45,394.97,398.84,401.31,407.12,407.94,408.70,408.21,401.18,392.86,379.54,362.95,355.60,364.49,359.27,350.33,352.10,355.14,354.56,353.87,354.81,351.56,335.61,338.81,355.59,364.76,369.73,377.72,372.09,373.12,376.41,375.01,355.37,364.56,373.00,390.04,388.43,382.22,388.65,384.12,347.56,376.84,383.53,389.58,382.63,380.93,366.04,369.49,358.97,355.66,353.44,349.56,349.01,341.64,333.54,333.19,330.51,333.58,340.02,345.16,344.95,345.95,350.58,350.85,355.57,354.60,355.07,360.51,361.32,360.87,364.33,369.51,371.15,377.64,381.76,379.73,373.67,377.05,389.80,396.29,395.79,392.28,409.16,417.69,426.88,439.77,443.37,459.48,463.87,457.16,448.15,443.03,449.54,463.70,482.58,470.81,464.86,459.15,456.37,456.00,453.15,454.29,L7
2008-11-21 22:01:05+00:00,401.66,405.82,383.12,370.77,359.41,364.70,356.95,353.49,350.32,350.04,354.92,363.35,354.80,356.52,369.36,356.75,361.15,363.86,373.39,377.19,376.88,380.36,380.43,370.17,353.65,357.63,358.07,361.65,361.19,372.13,363.50,364.99,365.01,368.50,366.32,374.55,380.40,377.95,383.08,376.39,369.98,372.40,368.59,379.07,383.20,383.15,380.44,381.77,389.78,387.36,382.56,387.98,402.30,404.75,401.34,399.17,392.04,393.74,389.94,380.49,373.20,376.40,377.26,376.86,383.08,372.02,380.32,394.41,400.78,388.86,384.40,379.97,373.47,367.62,372.17,377.14,380.43,378.48,392.57,396.95,397.56,400.45,403.15,402.22,405.42,400.46,390.51,375.37,360.81,353.76,363.35,356.17,348.43,348.07,354.85,353.01,353.65,355.96,353.54,337.74,340.25,358.22,365.16,370.87,379.93,372.44,374.11,378.74,378.51,358.54,366.54,373.90,391.87,386.13,382.07,386.10,369.82,344.09,371.13,380.18,385.29,382.86,381.19,364.47,366.44,362.00,357.24,358.66,346.61,343.24,336.89,331.00,333.74,332.16,334.29,334.60,341.51,346.22,348.60,350.02,348.74,351.19,348.83,350.54,358.79,360.29,360.42,361.41,364.67,370.08,376.49,381.81,377.90,373.16,376.29,388.17,396.71,396.40,392.09,409.01,420.32,429.93,440.58,443.56,460.97,461.42,456.69,446.80,442.17,445.11,456.63,474.73,465.22,459.30,452.89,450.65,450.34,449.16,451.71,L5
2008-11-29 22:06:55+00:00,401.78,406.58,383.79,370.12,359.47,363.97,356.07,353.49,350.32,349.86,354.69,362.88,355.01,356.79,370.16,356.79,361.44,363.88,373.49,377.19,376.88,380.36,379.44,369.56,355.09,358.92,361.19,362.65,361.72,373.28,367.88,369.09,370.57,370.93,370.26,377.46,383.75,380.79,383.08,376.39,369.98,374.11,370.18,381.33,384.65,385.16,381.57,382.22,390.02,387.23,383.38,388.98,403.00,406.11,402.43,401.10,393.54,394.53,391.04,380.49,373.20,376.40,377.26,379.66,385.13,373.02,381.53,396.03,401.41,390.53,384.90,380.69,374.20,369.26,372.92,377.27,380.97,379.47,392.79,399.10,398.29,403.29,404.12,405.95,406.51,401.94,390.88,376.63,360.80,355.17,363.71,357.35,349.02,349.59,356.22,353.01,353.65,355.96,353.54,337.74,340.25,358.22,365.16,372.53,381.37,373.92,374.77,381.12,380.73,362.95,366.54,373.90,391.87,386.13,382.07,386.10,369.82,344.09,371.13,380.18,385.29,382.86,381.19,368.83,369.71,366.32,363.95,360.00,348.41,345.38,341.29,335.05,338.74,336.02,337.98,337.51,342.72,347.07,350.28,350.90,348.74,351.19,348.83,350.54,358.79,360.29,360.42,361.41,364.67,370.08,376.49,381.81,377.90,373.16,376.29,388.17,396.71,396.40,392.09,409.01,420.32,429.93,440.58,443.56,460.97,461.42,456.69,450.40,442.88,446.07,457.47,472.32,464.14,457.98,452.73,450.70,452.09,451.87,453.34,L7
2008-12-31 22:07:13+00:00,400.65,406.38,383.78,370.28,359.12,362.54,356.07,355.64,349.38,348.99,353.30,360.62,353.43,356.58,369.58,357.27,358.90,362.51,371.54,377.19,376.88,374.19,376.63,366.77,355.09,358.92,361.19,362.65,361.72,373.28,367.88,369.09,370.57,370.93,370.26,377.46,383.75,380.79,383.08,376.39,363.86,369.70,365.32,376.00,377.19,379.13,377.53,379.07,386.41,383.99,379.59,384.35,398.48,400.81,397.75,396.46,389.34,391.85,388.78,380.49,373.20,376.40,371.95,376.16,381.24,368.64,377.14,390.76,394.76,382.21,379.39,375.29,370.26,364.67,368.48,372.75,377.40,375.46,387.59,393.52,391.69,396.60,398.49,401.49,403.16,399.27,387.78,372.19,356.40,351.25,358.91,352.43,343.93,344.36,356.22,353.01,353.65,355.96,353.54,337.74,340.25,358.22,365.16,372.53,381.37,373.92,374.77,381.12,380.73,362.95,366.54,373.90,391.87,386.13,382.07,386.10,369.82,344.09,371.13,380.18,385.29,382.86,381.19,368.83,369.71,366.32,363.95,360.00,348.41,345.38,341.29,335.05,338.74,336.02,337.98,337.51,338.78,344.63,349.08,349.00,343.05,344.71,339.75,342.14,352.09,356.86,353.96,355.46,357.69,366.89,373.07,378.91,373.30,368.44,371.74,384.26,393.85,393.66,389.43,407.62,419.63,431.63,440.58,443.56,460.97,461.42,455.29,448.20,438.61,437.72,447.66,463.02,458.30,452.17,448.95,447.84,449.58,447.52,448.72,L7
2009-03-21 22:07:47+00:00,399.34,405.90,384.02,370.28,358.49,362.12,355.86,354.88,350.06,348.88,352.75,360.93,355.48,357.58,370.73,358.73,360.59,363.24,372.86,377.30,380.04,374.87,376.88,366.49,358.28,361.46,364.95,365.49,364.78,376.01,372.29,373.19,373.79,373.37,375.12,381.42,387.78,385.14,389.12,382.19,361.57,370.08,366.37,377.18,384.94,385.60,376.68,378.22,386.82,384.81,380.16,384.35,398.48,400.81,397.75,401.02,394.24,396.02,392.99,387.70,379.82,382.45,377.90,379.58,383.54,371.39,379.05,392.70,401.65,387.97,384.88,380.30,376.73,370.34,371.86,376.89,380.28,378.93,389.63,398.70,394.38,398.35,401.78,404.30,407.68,403.82,391.26,377.52,360.72,356.55,365.56,359.58,350.67,351.15,361.77,358.54,359.59,359.67,357.16,343.58,343.80,365.55,366.00,374.14,383.19,375.30,376.94,382.64,383.19,365.97,367.14,372.80,392.59,383.84,384.06,383.55,355.52,340.62,365.42,384.54,391.61,388.39,392.19,370.23,369.82,369.99,368.09,363.28,352.32,347.64,348.16,342.20,341.51,338.77,340.19,336.25,340.28,348.91,354.61,351.23,344.53,342.44,337.29,341.48,355.35,355.53,355.46,354.22,356.57,369.44,373.51,381.88,377.32,371.31,373.69,388.83,399.24,395.84,392.43,411.69,423.56,437.67,440.65,448.51,464.12,458.82,454.86,450.54,441.32,443.17,455.30,468.91,466.97,460.19,456.97,453.56,456.99,456.47,457.17,L7
2009-05-08 22:08:01+00:00,399.32,406.54,384.61,369.25,358.75,360.36,353.67,352.82,349.67,348.39,352.75,360.93,355.77,358.69,371.64,358.89,360.46,363.79,371.41,365.29,378.35,371.82,373.76,363.71,358.28,361.46,364.95,365.89,364.12,376.99,374.80,375.77,377.45,375.74,376.36,381.14,387.19,385.75,391.16,386.65,357.29,371.35,369.73,379.65,384.15,384.44,378.98,377.74,386.81,385.10,381.84,386.08,401.42,402.93,399.29,403.18,396.09,396.40,395.34,390.05,379.57,380.26,380.97,379.68,386.20,372.91,385.64,396.12,399.92,387.04,383.21,379.73,376.12,371.18,373.18,377.27,380.79,380.92,391.14,399.66,395.86,399.85,402.36,405.32,407.81,405.22,391.48,378.77,361.86,359.16,365.27,361.92,350.53,352.53,362.14,361.80,362.16,360.46,360.38,347.81,346.19,370.86,365.96,375.34,385.02,375.75,376.41,385.83,386.45,370.54,370.50,375.68,408.99,383.84,390.74,387.15,367.95,342.41,375.53,384.27,388.81,386.59,390.68,372.19,373.77,370.54,368.46,362.03,351.63,348.17,347.55,343.44,342.72,341.43,340.74,339.85,340.79,348.25,352.74,351.76,347.50,348.75,343.49,350.10,361.61,364.85,368.62,366.42,364.28,366.90,373.01,381.96,372.42,371.64,376.07,387.57,398.58,396.10,394.05,411.52,430.65,442.03,443.37,450.07,463.43,458.82,455.09,454.04,443.65,443.17,455.30,468.91,466.97,458.56,458.55,457.04,459.55,456.47,455.65,L7
2009-10-15 22:07:44+00:00,,,359.63,352.59,343.48,351.43,347.28,340.08,336.47,335.83,339.17,346.39,342.48,,352.69,352.47,350.44,351.38,350.98,345.06,358.33,364.98,365.79,358.20,344.30,345.85,345.94,,,,357.01,356.94,355.75,353.61,361.87,368.70,375.70,374.88,372.33,371.03,357.81,361.39,365.11,370.14,373.54,371.62,370.46,378.96,382.01,383.94,381.16,379.48,396.05,395.64,394.25,391.85,373.43,374.29,369.83,362.53,357.95,361.93,369.13,365.00,369.56,360.38,384.40,388.60,390.42,384.23,378.20,378.00,371.06,368.19,370.96,375.79,378.68,379.41,389.91,394.61,391.97,390.12,391.80,394.14,397.79,393.75,385.50,371.39,355.47,352.23,355.91,351.22,339.50,342.56,355.86,352.73,349.32,349.10,339.46,326.82,331.46,343.14,348.09,363.28,370.11,364.42,366.36,376.21,371.90,354.37,356.02,368.51,400.64,384.84,383.33,383.38,367.40,324.41,385.64,379.01,377.62,378.88,380.71,373.24,381.65,371.65,369.20,359.53,349.57,349.77,345.72,347.16,345.14,346.73,341.84,347.04,332.07,336.58,345.52,345.65,344.62,355.06,349.68,358.72,367.87,372.50,378.17,380.16,378.41,,,,,361.11,367.52,376.60,380.93,398.86,387.81,404.22,409.81,424.51,430.81,424.47,411.10,412.98,415.13,,416.55,425.98,432.13,454.92,445.67,445.66,463.29,470.96,469.78,,449.60,L7
2010-03-08 22:09:41+00:00,387.47,385.43,366.18,352.59,343.48,356.31,354.45,350.73,346.98,343.72,349.35,356.37,351.77,363.91,366.78,352.47,350.44,362.20,365.33,369.91,369.51,374.98,373.97,364.68,354.90,355.13,357.19,371.24,373.07,383.47,370.03,356.94,355.75,353.61,373.46,377.29,386.42,386.52,387.24,382.82,370.75,372.67,369.05,377.06,380.17,378.82,377.18,386.09,390.72,390.57,391.55,386.25,391.04,391.18,388.50,382.76,395.50,388.80,386.55,377.20,370.12,373.77,377.50,374.66,378.56,370.69,382.76,394.85,398.88,397.13,396.54,396.40,391.03,383.06,381.55,387.76,392.01,392.63,406.62,411.09,403.14,383.33,386.39,386.12,390.71,386.24,381.20,362.47,375.10,358.50,367.44,359.02,349.51,350.98,365.50,361.38,359.01,358.95,355.91,341.97,343.54,356.31,364.22,377.74,384.01,378.51,380.25,389.53,387.88,370.53,375.91,368.51,378.84,384.84,366.95,376.01,354.42,304.63,,374.28,372.02,374.78,373.73,370.37,416.10,410.32,389.82,380.87,364.10,361.03,363.22,359.77,369.73,366.46,360.34,353.67,341.51,343.87,352.85,350.12,350.51,369.83,360.37,368.39,376.58,377.56,376.66,376.15,377.64,389.43,395.21,394.94,395.02,378.65,385.23,393.62,380.93,411.98,403.50,419.61,428.17,438.57,438.51,428.59,421.73,425.69,433.18,467.00,447.19,425.98,432.13,454.92,463.73,457.21,473.18,473.07,474.85,482.09,,L7
2010-03-24 22:09:46+00:00,389.63,393.20,372.70,368.88,364.64,356.31,354.45,350.73,346.98,343.72,349.35,356.37,351.77,363.91,366.78,352.47,350.44,369.75,365.33,369.91,369.51,374.98,373.97,364.68,354.90,355.13,357.19,371.24,373.07,383.47,370.03,356.94,355.75,353.61,381.65,390.30,398.56,386.52,387.24,382.82,378.30,380.19,377.10,384.40,388.81,387.66,387.75,392.07,393.59,396.05,395.38,394.40,403.81,407.04,403.64,404.98,410.48,403.59,399.89,377.20,370.12,373.77,377.50,374.66,378.56,370.69,382.76,394.85,398.88,397.13,403.97,404.80,400.58,387.86,383.00,391.69,396.75,397.69,409.35,415.02,408.39,408.42,411.04,408.12,413.11,386.24,381.20,362.47,375.10,358.50,367.44,359.02,349.51,350.98,365.50,361.38,359.01,358.95,355.91,341.97,343.54,356.31,364.22,386.44,392.46,386.73,386.10,395.52,394.18,378.08,383.42,397.82,398.59,401.29,390.19,376.01,354.42,304.63,,374.28,372.02,395.22,400.14,393.71,418.86,416.63,396.50,388.04,364.63,361.40,364.35,362.83,375.01,377.47,362.82,354.50,350.53,353.33,359.77,358.09,357.72,371.66,362.15,371.36,382.13,386.99,389.56,382.83,381.75,393.16,399.08,401.41,400.51,389.08,393.55,400.96,380.93,411.98,403.50,419.61,428.17,438.57,438.51,428.59,421.73,440.74,451.46,472.90,462.80,425.98,432.13,454.92,463.73,457.21,473.18,473.07,474.85,482.09,,L7
2011-04-12 22:11:12+00:00,386.05,390.26,376.93,,348.65,352.18,353.08,353.92,344.69,349.53,355.47,365.60,362.95,365.14,376.94,,,376.63,382.36,386.77,389.16,387.70,388.24,381.72,361.04,361.04,362.16,361.24,358.66,369.56,367.73,,,,377.80,382.49,392.55,392.00,394.24,389.42,375.98,376.62,381.69,393.30,393.09,392.90,387.26,387.83,391.96,390.82,387.52,399.19,,,,,404.76,400.13,397.05,392.45,381.50,386.70,386.02,386.14,383.17,375.82,383.87,399.20,401.16,386.55,389.48,388.42,385.45,380.68,379.26,385.77,388.01,387.64,398.95,404.61,,,,,,,400.94,388.36,374.73,370.72,378.31,373.06,355.83,362.02,367.62,370.64,370.37,370.85,367.56,355.28,358.24,377.15,384.33,396.38,401.38,390.77,384.41,392.30,392.06,376.71,384.26,393.10,404.87,403.68,399.54,399.42,389.63,,389.56,401.51,399.98,397.99,400.15,393.55,393.29,387.30,371.20,373.19,355.85,355.61,349.12,353.73,361.49,362.54,355.92,349.72,353.65,350.56,352.45,347.24,349.25,350.47,350.26,356.03,362.68,369.32,372.50,368.93,370.22,378.23,384.47,385.27,387.51,388.11,397.41,394.91,407.22,408.59,407.24,419.59,428.02,429.78,429.01,426.15,432.06,441.14,450.21,454.49,457.31,454.06,457.42,472.93,465.09,456.76,448.56,444.78,442.75,448.51,,L7
2011-05-30 22:11:11+00:00,386.05,390.26,378.75,366.78,350.57,356.06,355.15,355.58,346.77,348.88,356.22,363.92,362.95,365.14,377.88,370.09,368.45,372.48,380.10,384.77,384.81,384.26,385.12,377.58,363.89,363.23,364.40,361.24,358.66,369.56,371.99,373.61,374.82,378.16,377.99,382.31,391.34,390.35,392.13,388.45,378.31,378.75,381.64,390.76,392.46,391.57,387.06,387.95,391.96,390.82,387.52,406.64,412.59,411.19,409.99,407.17,404.01,398.38,395.28,391.28,383.00,388.62,388.41,388.02,386.89,378.07,387.88,398.88,401.38,386.90,387.24,387.11,383.36,381.56,379.26,385.77,388.01,387.64,398.95,406.71,404.57,405.95,413.14,414.80,420.08,415.35,403.88,390.31,375.76,371.50,379.00,375.25,358.76,363.69,370.54,371.92,368.64,369.74,367.79,356.89,361.51,379.05,386.48,395.82,405.18,393.65,389.24,395.31,396.50,376.42,387.39,394.80,408.41,405.77,403.00,405.71,389.92,,393.63,400.03,401.76,399.52,402.08,394.81,396.03,387.94,373.38,374.34,357.02,355.62,351.96,354.48,360.81,360.71,356.88,352.68,353.89,352.30,354.52,351.62,351.94,357.47,353.35,360.73,370.55,378.17,378.52,375.29,373.75,382.22,387.55,389.64,390.52,390.05,398.79,397.57,411.33,411.68,409.31,422.12,433.23,433.29,433.32,429.75,439.93,443.99,454.04,455.05,458.91,456.02,462.58,473.95,464.52,452.01,448.56,444.78,442.75,448.51,451.28,L7
2011-07-17 22:11:06+00:00,386.05,400.57,380.45,367.77,354.93,359.30,358.80,359.46,352.80,353.09,358.32,367.54,362.95,372.36,380.00,372.93,373.69,374.10,381.84,387.30,385.83,386.01,386.72,378.69,366.23,365.83,364.40,361.24,367.64,376.18,373.92,376.81,377.57,380.87,379.47,384.17,393.47,393.21,393.39,389.93,379.43,380.73,383.05,390.91,391.79,389.19,387.06,387.95,391.96,399.12,394.01,406.58,418.21,416.36,415.35,413.21,404.11,397.90,395.42,390.07,383.64,390.80,389.35,391.04,390.58,383.10,389.48,401.67,400.80,390.00,387.59,387.11,383.36,381.56,379.26,385.77,389.78,392.85,404.35,409.95,405.31,406.65,411.59,417.28,421.92,415.70,405.62,391.48,377.07,370.01,379.79,377.49,362.22,365.11,371.98,371.22,368.93,369.28,369.69,355.92,361.61,378.73,388.22,395.76,405.68,393.13,391.08,397.24,401.71,380.86,388.24,397.26,411.18,405.27,404.71,404.55,387.62,345.27,392.45,400.03,401.76,399.52,402.08,394.81,396.03,387.94,373.38,374.34,357.02,355.62,351.96,358.15,362.15,364.09,356.45,356.79,354.54,355.49,355.48,355.35,351.94,357.07,356.39,364.35,372.06,377.36,376.80,372.93,376.31,381.84,390.08,394.74,395.43,390.06,398.84,401.21,414.41,411.12,411.79,421.88,434.19,434.12,433.82,432.08,440.44,448.08,454.49,457.04,461.22,461.71,467.32,475.76,464.52,452.01,448.56,444.78,453.23,458.04,459.11,L7
2011-08-18 22:10:59+00:00,394.67,403.61,381.95,367.77,355.79,360.11,357.82,360.83,353.89,354.17,358.16,368.62,363.41,370.69,380.10,372.93,373.69,372.56,380.75,386.19,384.80,384.68,385.31,378.21,366.39,366.41,368.51,368.79,369.40,378.00,373.92,376.81,377.57,381.90,378.85,385.29,393.92,393.89,393.08,389.95,379.54,381.31,383.39,392.55,391.40,388.66,387.73,387.89,395.79,397.80,394.85,405.86,418.21,416.36,415.35,416.66,403.03,396.67,394.50,389.34,383.09,390.16,388.92,390.81,391.96,384.09,388.76,401.69,401.07,389.70,388.03,386.62,382.73,381.26,382.99,387.00,391.12,393.21,405.45,410.03,405.31,406.65,411.59,417.28,421.92,413.86,404.90,393.12,375.23,370.57,378.67,378.45,361.67,366.12,370.75,371.30,368.65,368.15,366.64,355.37,360.67,377.03,387.10,394.88,403.07,393.91,390.95,397.88,400.84,382.21,388.15,398.30,410.05,407.99,404.18,405.36,389.79,344.08,391.45,400.57,400.59,401.62,404.09,396.96,397.64,389.41,379.20,376.11,357.10,354.01,352.02,358.47,364.21,364.64,356.62,356.74,356.06,357.27,358.60,357.17,353.93,357.14,358.45,366.37,372.25,378.34,377.00,374.89,378.24,382.50,391.85,396.92,397.48,391.20,398.88,402.35,416.09,413.51,412.34,422.63,434.38,435.58,434.22,434.99,441.68,449.27,454.02,457.81,462.56,464.48,469.66,477.72,464.70,455.17,452.77,450.99,455.74,460.11,459.11,L7
