,dates,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0044,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049
0,1999-09-18 22:13:39+00:00,,,193.77641800279014,185.37166290555615,,168.297497975773,149.51860234113,159.88473641397152,165.49900008377796,,158.34838905293725,,,,155.70661298170342,160.15123081790892,170.15127534208247,167.9620784394199,160.6074583503241,152.74489109615214,152.91399162782915,164.43150918646614,174.00150009182363,178.28866282379823,182.5076928515338,182.56007363399792,187.90940905782597,198.8379358463109,184.26258292713268,161.37358235188168,148.4109096042209,148.45687103703048,146.45148381577891,146.86572725578418,150.32201669261244,140.3094752393708,130.5542397956361,123.60872646116611,,120.67737725649934,119.26566148518481,130.8696930182459,131.08763197475207,145.57055816598358,153.82863587773542,148.44901053341945,,125.6410094390935,124.29657076099471,137.99600894989584
1,1999-09-27 22:07:36+00:00,,,155.86711601882098,166.03693316626988,,155.22958044074076,146.85918241117326,146.51910972547265,144.04091033954055,153.8054406879944,143.37009768147016,129.97170643111005,137.19018201003982,142.73315368381105,143.36150521292294,145.68597723773635,144.526677133888,143.9067682005391,137.75129761359327,128.0375078619368,136.09152975133935,145.72591814391436,142.11046839575593,150.44096744496173,152.7609098645335,169.21225548835835,172.15664850979442,173.8980624238887,169.71751424961514,156.22655517635985,134.37161497294983,121.66143358654935,123.0769166036319,121.37939332010343,128.4260790139513,130.54183056904162,118.36837739389254,102.03704776076108,88.73615040103044,102.26718913786627,85.41560753563353,102.02681050843567,106.81795889377129,119.53913494272284,122.76558044920766,123.10159160522981,116.05736346417477,106.30137750583222,105.40142844043457,
2,1999-10-04 22:13:49+00:00,132.4420096103896,,,,,,,126.99436204992227,,139.9217614734574,138.94963417665144,113.14976616362162,137.98552868249786,140.12068395639074,137.89349226069086,143.6766376361813,143.46813274479373,138.19771859256613,141.92042699052723,,143.896136059336,,148.58620411295084,155.13335884827276,155.998498587253,161.77640689606807,173.7430144444715,175.72305843512896,169.8684499340016,159.79960548012755,144.6083887783528,138.79101579528924,133.16094994098214,126.91531540875809,132.2964699766393,137.68064520234904,130.52380038720216,99.61158285007579,95.36202023890789,95.15714916716661,87.17053682378672,101.1187380514024,109.32973933175725,125.1132390712114,136.41142091861818,135.48782995724372,126.41664421343458,110.25794605131776,109.69477674663963,115.82886965108644
3,1999-10-13 22:07:36+00:00,103.10248344432209,,,190.69704171309144,172.97809922249334,160.2028839778664,152.83423749302884,154.75947247043118,158.87547045739572,160.73793033242728,160.0199351587209,146.0926394865152,147.7331543002496,148.1337706648637,,158.10121265860533,165.58238330985827,166.49047261568188,167.53135867898212,169.9810715984791,175.3340577615159,177.7107263710952,179.70803623181493,181.23973529927179,182.80914116789506,171.65026553719673,170.42022407803546,179.35822302805167,174.40724769161952,164.66566748387265,149.5717341170741,150.9629618706577,143.738070914828,140.46087516538745,151.42233377760786,152.48708137055718,141.13163658158564,128.35860170612057,126.30855742514127,128.25971194669148,127.36054089366917,131.13124620630236,139.59381863531596,150.7303164347559,147.2930101200254,163.2590067992327,147.46466119976392,123.93243961075352,131.6987413280342,141.42854402509772
4,1999-12-07 22:13:41+00:00,,188.46455802430378,191.29315346894452,,203.09641719486277,203.16861028095124,188.60161163663605,190.69588169903474,198.42426375749181,204.26951533801514,194.6576765071896,182.1308520217892,180.0429820332915,182.23842936727416,185.40667174800691,191.4811534377581,191.27157665755817,185.56150686981914,186.11057841826025,190.8690139297966,195.43012452951666,,186.00702262004592,191.11693224334172,196.76947170889505,203.03781749277596,210.16902291126175,199.2704946524691,199.06811191817687,187.85299121484994,179.41908607886535,184.07803815296796,170.25368987917267,157.49847102580551,163.03109468689863,169.80048658862464,169.18487932559574,153.40678438998785,151.94263320128346,155.10387258740894,154.92558269148344,152.75388084038437,,166.6317750856026,,166.93990079863428,173.76576916527412,173.3971379223464,163.72465041628143,174.95828772673372
5,1999-12-16 22:07:33+00:00,,177.93775704638412,195.5836647703196,200.93617405219453,,193.51848532267203,174.56960557774946,180.60971081122955,187.54637975462435,198.29714408075358,182.18658171696086,168.73261748476048,168.5864842715826,172.46685064627115,172.7645789221083,,175.60487347674277,175.70364701753692,174.2376653636092,176.4777443864627,174.1272841338129,164.27514691385255,172.12817874096106,186.4981793329565,190.89213585719887,196.73874683367296,192.60043167322652,189.83523670435127,183.8563667935127,178.24070519212978,169.27228677375,159.99100021527983,153.47586932620027,146.760247952407,149.61171685511394,159.22046208605315,155.88847873653802,143.45047605260447,132.50708479193202,135.77706744670522,143.71154000157125,141.9354568796303,142.65955468853548,142.44707708293737,148.3555950404591,157.09514683021555,150.76835409744132,150.70752164939788,148.59502704196075,
6,2000-02-18 22:07:16+00:00,,185.68822332721004,187.88691096558298,190.9955264333444,196.0418436297047,185.96439264955058,179.2254435887986,187.75576230535438,183.39936376747536,186.80714235992866,180.08896139041255,,192.6978437227786,,172.67369171563047,183.0610131607606,178.05963555781415,174.4568729236276,175.6752860472168,182.23144842491624,183.2705347750274,184.88331991277576,191.08741448060317,192.50404193176053,191.99677751457048,200.67206323859725,202.3108343439832,202.7334044388269,194.21159492762558,186.1888401805318,172.80009622053865,168.62394205007365,166.70293899388653,167.05449004503265,169.29504459764814,161.5328852264438,154.66377149740677,144.11300837794073,143.74786879917085,149.89845378543134,146.14639107869405,142.20419931852314,149.9930216139096,165.21126215909393,164.47020980408192,166.28892061299948,148.86555040701163,,154.6748680537896,158.25586242639977
7,2000-02-25 22:13:25+00:00,156.59353509500923,,,180.10125611314052,168.73819095131194,160.5788901033441,159.89038459252828,163.3211314355487,168.04581516016603,176.7853314718336,,200.71442922418828,184.41788113867756,,179.3768033786999,162.64980098150556,151.74817282037273,168.14434811161888,193.9544514812929,226.5034877797308,213.00452322952754,204.62410287610126,200.87867860394243,190.8407173440462,182.34723738004993,186.34884188512655,186.1583610503314,191.82694282970886,184.15117968665993,172.72276721390438,158.94157860069865,155.64085095635443,144.81335087125117,154.40175145321172,155.34395689151438,147.6542126923824,141.88667820601398,120.36025982118993,,130.70793451505597,,,108.17902849274536,,119.87837254856504,108.8233800420167,134.10269990000518,146.8467860880055,145.23705967322684,
8,2000-04-13 22:13:06+00:00,,129.2731708365614,163.4053072782942,,168.2811962512929,160.21125627127475,156.7263862814006,159.24027467388612,168.6446410021087,,160.24077693465128,148.49067207677177,151.0212672419407,150.51766163592865,153.42571617760703,159.42946247449586,165.63868440762712,164.20072828213443,169.49883031789474,,155.71764711409156,,170.46533828164442,182.2980284374366,176.13000381004915,171.7255160884676,171.4451898964523,188.49247955062364,184.7691317302252,174.32667896550302,159.27300573548322,150.86214778339004,150.88009589768942,141.6585605305545,147.57730516078232,151.51741671086452,143.789046109959,133.79764643911096,118.20215109160367,103.11445818837271,,118.81766015301841,129.40853089142843,,144.3799556588777,141.80657899794323,134.07259409274673,,121.27638779558347,
9,2000-05-08 22:06:44+00:00,152.58366256901542,120.68290316991515,169.47729188260573,182.63373864658868,179.65633484530534,178.56638440475615,171.74594617924402,173.67290440841927,174.21272605951768,182.96568856185866,180.74524159941828,,165.9617183820534,161.28931512815714,169.49421567350737,159.46622292289578,175.31991736559564,176.87958762129082,174.7349570687977,172.17957531519664,180.01895558515724,188.32496169666996,198.91520929175417,200.07733489988556,,195.94714706132368,196.80811869137978,199.22016719555432,192.22760463727354,183.372685192451,172.08918355278703,170.54839632391855,161.76574034767881,161.41686651843887,163.84743671434396,164.80843061265563,162.1237361499274,141.9202020469705,135.88857602637202,141.0925691837153,136.7436805629036,152.8202910374695,155.19407880744296,162.3679879138838,,160.95007279850728,153.80494199559166,147.20113369684083,146.67096600837405,162.84610751816692
