,dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073
0,1999-08-26 22:04:44+00:00,172.33254746863713,158.6953437294074,157.04520611850305,153.28019031819844,,134.35298205459392,146.99522816367826,,159.5844651006707,165.6255399448665,169.17491282140142,166.06212719941283,170.93840842617118,193.06120667875769,179.70823889266057,178.9986950010196,190.3480628122656,186.00639935883373,182.77612400435765,179.79516980530582,159.82776514024806,181.9937806764614,195.29555950937998,184.2740342134462,177.36532172609557,185.32209518138626,175.36723913320606,169.1415216623977,192.9007388005972,188.64615354216045,179.92989742107633,174.3663028462126,175.86346239766212,182.48458546028382,183.7819686488967,189.9688451739351,194.3590187963847,188.49881426988554,199.76655952803122,189.15466679953857,190.9764990396779,186.77498103500568,189.6060348896585,180.74047268424232,179.03015888797256,188.85549617126594,191.47652797700857,198.19760343824038,204.02567440056748,208.83433754554684,190.84725821792713,196.38594178156214,184.66887305514564,184.76848600977988,182.03115999906842,185.332753432246,184.58629586648865,186.2298315746189,193.65646469568117,202.3336032969595,215.66723195834427,250.60616669440697,221.58481663220078,202.56142452785429,196.365086470286,209.95316740210902,201.07565226645994,194.4433022782706,196.69468666736532,205.73035532209948,199.9330441523269,194.93758844907026,200.24046031035317,196.32879598091915
1,1999-09-27 22:04:48+00:00,144.39529216757467,129.76488830417685,132.879128673288,125.0182896053232,105.19520096063314,115.138738679806,114.30061631409451,117.82459661757402,124.36008806634386,126.65913358141263,136.61584528910024,144.8629150708765,154.5327342711572,167.9299729427327,165.73695154130786,160.0445279056772,172.89448890032986,169.6961358038764,176.35038825572647,160.54229837856712,148.08241855753135,171.62206133199038,172.86288916994886,166.17538521727624,176.18690217912473,176.09729244638962,175.40348741917896,163.64401795239243,181.7002813112649,180.88996478285839,171.4661378253743,158.86273375243317,162.0798189647087,176.54984969270438,172.87718741279497,178.4529493053036,186.73520529173808,185.23130307488023,191.06200203436424,185.53077428606173,191.77979883303956,190.63914009391095,183.7907261703008,167.85873005090863,170.10727703728517,176.96050953076568,184.8963288207208,193.65934220755994,197.20386814034504,198.80792298957198,186.26015153699518,183.78623321380996,171.61561714161965,178.81909160448592,185.48353920604694,185.89253543079536,188.36141095903082,186.88247388332047,190.23026946837138,197.92900174345453,211.06869600020676,251.37614582766122,197.97944042565757,184.6023636410552,181.87414635271236,191.18047871727754,185.56291553934935,181.00774438261112,183.63546162168532,189.88235657858408,198.18371096674997,188.3677406038433,187.70046212083452,190.04891505681968
2,1999-11-14 22:04:42+00:00,140.8200678012476,120.40643760063635,118.63908602235645,127.96978141113092,118.71617854046012,133.12241333646782,133.4287325799113,123.20127996792937,130.67772087786747,135.95720515135793,137.08343656348046,142.51384856222904,156.35509295498144,163.41287730110395,166.34219102681573,160.14569634948307,169.15407277793804,168.61864607338134,174.65766902480863,172.8522911202844,150.85022229383094,162.7345195011404,181.37769725327598,183.02232357852563,174.67946862317154,180.68250503342878,164.00916123366127,159.54046631809774,188.72225384750752,186.79244207664158,177.94212157423544,158.54241497124445,156.16603684075233,184.06966449397356,179.84958629082507,183.1236151373305,187.73477275551724,186.50913306524126,196.37107433425035,185.74857063725642,184.5268705599796,191.17245761113836,191.30505626304324,165.54176939739875,160.00887169703822,171.8754596076443,174.47742171844712,180.95798946174403,197.62173932934664,198.52078215187078,181.76443101646393,191.16947897595367,167.7124826145055,179.03329379005635,175.267347283073,168.59519724172813,183.15234126751878,189.6071144775001,199.41073881714743,209.07536876851657,215.50037732359883,252.02677042832684,207.1391650561618,193.09047028058575,182.0412805122438,190.53204244871915,190.54100865654263,180.20626436535736,181.38740065459206,191.00499945678803,187.9064261997329,184.32552818465672,191.17744213122813,186.8576346584979
3,2000-05-24 22:03:46+00:00,156.79176002232663,133.920007390644,111.56006728453403,128.689153988293,132.63013518784368,132.47742375348298,127.69223997046414,131.9203440381113,136.2335205002031,145.58404919458053,153.81523638211388,157.3680601265606,165.07808657040636,179.0104124926828,170.866671902211,165.41167789466982,179.8227621374835,165.92740571817512,172.72821676218678,175.09566607273183,147.32447027773372,164.81518425071064,177.59215355709222,172.53393620730884,170.87062281469062,168.91102613449948,,,,,,,,,,,,,,,,,,,,183.94440435845013,183.6024291586766,193.1711252739456,197.50519488823232,196.02969792365946,184.49999284235503,184.31877404566222,181.17192707079425,194.90507192501357,170.39288945349608,175.47340112740852,174.43182346873198,177.02604508783787,187.87818894824952,193.45111679912867,206.07071373242033,241.0301887812057,205.1230661918409,197.32101160361415,191.60921732378148,200.84853358081338,195.61985703404525,193.30786006216476,196.19116154357206,201.54213148634787,197.89770044754496,194.23965379582143,192.3415719133448,190.3665594601345
4,2000-08-12 22:02:54+00:00,,,,,,,,,,,,145.68502675595846,149.12076566628383,162.79893427531138,163.53784731662716,165.09011545516182,178.64794318930285,166.13351894218027,166.8582994916448,165.86460073218603,149.55263340724747,158.79548573010624,173.28070437866648,177.963493717434,174.64423850549844,165.63221111861864,159.7376120911503,158.63742650727832,190.0977423574335,187.40634948870417,183.47785797779534,164.29541342319027,161.30613283217116,176.1307594207374,170.90813666651462,169.79389660753063,181.76125843976786,184.5316056083351,184.9147153176201,168.49259389456424,176.87055111561767,177.44034670730292,183.0837858004254,161.33053075674593,154.37694944402858,165.89289370065796,174.67792520823053,178.11149378272705,175.87692692360838,174.1208424186792,161.57699801360803,175.30266587769262,164.0527464901586,159.67842860292222,161.5026787599252,160.59179165843253,161.80584075522864,174.55076645975345,178.93438994019112,188.9975318967624,199.89523602192327,250.75080035525605,220.4967503540774,196.5450770648437,184.4716116005603,193.64194490680325,190.56005609974176,191.02918947835923,188.55287602424755,194.25157029549672,186.46349633679273,174.45548466314,182.06639633093215,174.92826212309618
5,2000-09-13 22:02:26+00:00,144.5563024250593,129.27658526892506,97.60069922192461,100.18989306823954,97.02912760241868,96.99887517464148,109.18525285669105,107.20932452202,121.08024436496855,134.13873441391297,139.99500294812105,138.67281034278236,148.8663557862441,164.82027798816614,150.67867508120364,147.53687733901523,157.8167579795758,154.92478618989693,168.1916753894714,158.9327118388305,125.69964947375911,145.94238118268385,164.1998786848605,163.0830011426466,173.74214785069142,162.98975164383654,150.8431832775899,147.6522715135795,168.4067542505187,169.10362318919357,163.18057295934574,156.7502309343999,154.20769581934582,166.52238356991208,164.83080342246305,163.0820322077692,167.34588678674635,168.9016757166137,175.08852287719043,163.68570485905943,169.93751746822193,165.76224635043542,163.94105022335506,162.56027125902526,159.51088521591885,169.60181360250587,170.484686410332,173.5739897237844,186.953901512606,179.70689598041997,156.0216914593632,158.37206818258295,157.39095283684335,159.76554920471764,147.79992802852547,151.4209871076676,160.18705962908354,166.3136442299544,177.70702345873895,182.63249016483547,190.3879486473205,242.31602994020778,196.637591958678,180.81823885987882,173.3943224081824,186.08309557493314,174.49336558921328,176.48945459193976,176.47097072963194,181.59884897706604,179.118241222115,163.52648849684434,165.64266106402016,162.04726827231985
6,2000-12-18 22:02:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2001-01-03 22:02:12+00:00,158.0072536303773,145.36282612418694,145.9633541603373,148.9661761287221,137.25482571528565,134.01191983753915,150.3022062255112,141.31319864894454,144.7795146331377,150.15403424813454,142.2278280826712,144.97474905238153,152.2904751293508,170.83882506663463,169.88800871312606,147.64708418515966,162.2946770207024,161.78705774422863,158.11933900742872,164.58927577281986,146.90663014709466,157.27496268460982,175.44197573271254,172.63512461654202,175.30854835464464,168.80311773211992,160.5259106735453,144.7415000918033,166.6011147095916,183.30823025198157,186.463611791698,169.84493222820328,157.04525731401742,174.14046992471086,171.7460666938597,177.98087472606755,184.92765733903704,174.3893909541427,178.26386542657843,179.53241590181614,182.47026494714228,178.5732115102878,186.417488622414,177.24391264048936,166.27367593955586,175.6085664345576,175.56793843907064,173.3556207664064,184.8031488824052,195.25263205698135,185.2249566667261,188.48959437553674,173.8292256383395,164.3434926260648,161.49803078916437,164.17761928850354,156.1565637608032,167.99626683355194,181.01179820248782,186.30299115947645,197.24739800423063,244.38396685252556,198.045282320365,191.31513440680072,183.74210137378486,194.4821714316405,187.02213179405072,181.15064538125625,187.1371494138654,194.73795292888525,184.99300742368274,167.65872766798088,180.40565937485692,173.5227732327329
8,2001-03-24 22:01:59+00:00,143.0787489659831,116.68125319726704,118.71116503972206,124.52299151842533,130.99537283505853,129.11121929430308,127.019784407094,128.62444422188295,118.06495619235099,121.61622956572486,127.49761464905755,128.34950931820077,134.2952463821955,151.35076304739508,150.25783468698148,140.56157952528991,149.8653075773401,,,,108.75960234604386,,,159.01201253282247,165.435117749958,159.73498085510346,143.84662903297647,143.06346510578553,171.49722765835003,168.56078073073942,162.56233467817685,,161.56087682667922,164.52153991091149,162.52532134097987,166.7062905937384,168.6308803659159,168.66128484614,162.24430791201252,148.8227030068149,155.8806942691678,166.97229942724692,175.54027651213556,164.57462286081739,147.5295137732634,156.93824714298765,167.4727908917629,169.17331931753455,178.2792077410545,185.5654525001592,173.99900770781505,167.3619724720312,155.12983107042425,143.6375248911363,151.50399383934155,150.46182459856058,163.9448384750071,160.34081823175273,,166.82722809680888,177.7220816824164,240.5541390696656,197.18571150777223,185.91168420189305,175.07760735036356,177.90657979624638,180.48040954361477,182.39706716924027,,,,,,
9,2001-05-11 22:01:45+00:00,,,,,,,,91.8981705581449,95.49155534249053,87.6194856662529,105.25399589241061,111.97594302689787,110.31108604594488,119.91093107232025,113.82528332983367,112.66525534419387,135.3937345527625,134.91982855971312,140.7664504906669,136.85240884714847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.56070829948942,150.93992164049442,144.82088943286402,136.94424688023693,129.03836209723897,129.82247867604633,127.17163784302083,131.71119937251433,,147.38297208577268,163.08606692858064,214.52056762369662,173.0223111299353,166.42180461856356,149.3986940643174,166.69963559459035,169.0398852327107,165.97741952666541,166.90910825161785,164.95287411679436,,136.6086213887212,145.79013244013797,141.88627140360273
