,dates,aus0005-0000,aus0005-0001,aus0005-0002,aus0005-0003,aus0005-0004,aus0005-0005,aus0005-0006,aus0005-0007,aus0005-0008,aus0005-0009,aus0005-0010,aus0005-0011,aus0005-0012,aus0005-0013,aus0005-0014,aus0005-0015,aus0005-0016,aus0005-0017
0,1995-04-17 22:56:20+00:00,192.49847584328148,192.94711801953284,191.54223638407063,183.44838821102562,182.41398512267588,,,,,,,,,,,,,
1,1995-06-20 22:53:26+00:00,,,,,,,,,,,,,,,,,,
2,1999-07-18 23:34:07+00:00,184.62342217448293,178.20512402202758,168.6163939933155,156.9235152360885,152.92198487976012,155.69086358816907,144.345105939161,129.9927190616727,117.30900922334867,119.47206204417847,128.8716733483963,146.8334288251116,158.2928008943956,166.1529774192426,169.27153444232624,169.38093485877323,175.16693585900214,169.69130649670478
3,1999-08-03 23:34:13+00:00,175.26884785903493,169.14184705268917,162.90969073618635,150.39354662400555,161.066617865204,159.3301833034054,145.93077030659055,119.17764105640423,115.91395355066896,116.91629606324153,126.31398021317399,143.61331174819406,162.73612775130525,164.66620634803726,178.9023234664966,174.166591752562,180.3146930987906,176.9677078930908
4,1999-08-19 23:34:10+00:00,180.1673051853973,172.72738028553178,165.16048437256262,161.18399725097464,166.02018928529765,165.420592878704,141.97976061952096,125.97058427868046,117.63978862620036,121.15117456595391,141.41023291199247,161.04912607893806,175.58146304108172,172.6821610878277,182.33307602417446,182.74096102899878,199.75953962446442,202.0062099739519
5,1999-09-04 23:34:15+00:00,169.45196398994926,163.9580144387766,156.83699064980974,152.2220956447245,157.29838175140748,153.81538370662855,127.67471387570465,118.8541355075227,110.4890987898788,119.91745507243292,134.07306831736102,150.2255290555933,164.3777563085356,164.9630448122415,170.8187781042567,176.20736738443105,187.87895977257838,
6,1999-10-06 23:34:21+00:00,162.75295865064064,166.95327305166236,162.6981743445668,155.87432032111928,161.35077802390086,155.50010112518495,139.1120269819511,127.8682329423296,123.171887889288,121.8470325427538,130.32364658837528,151.04772110349052,166.4664167100884,163.27928762594257,168.70761879171002,172.97545117484134,191.06476784786062,196.61365774175712
7,1999-12-08 23:22:36+00:00,162.96697529563295,163.60735746505964,157.93578893862596,159.00972146827522,158.931299414845,,,,,,,,,,,,,
8,1999-12-09 23:34:15+00:00,165.9828231024995,161.41136436315116,159.83122782603257,157.7557461870658,160.7180763004639,157.52883356303363,146.36059871560252,139.24418703828343,143.1213101015341,139.67519108080756,143.0390569075013,156.72128722815154,168.85231610464348,160.67756249942738,172.97548388830705,176.66099170079747,185.11395403251674,205.16430117059724
9,1999-12-25 23:34:09+00:00,162.81188576102403,163.4593400566386,155.55029103869487,151.50546416906423,151.91083768924108,148.27129490662793,147.5559098539071,141.7141397515822,135.4150953618528,131.00222483569414,137.25999113223435,153.66106959356557,171.13848308828776,161.91783730515812,,,,
10,2000-01-26 23:34:07+00:00,158.75334655994274,160.1013043537756,160.94169352522061,152.89592686633645,159.20804588890772,168.3387230081846,141.72596564967898,131.93032289578943,132.56909334801404,134.45988864219808,144.01945503740995,179.26050255098295,193.93857672697607,194.12179663782345,,190.26317009795446,187.7222334858533,193.3876520373497
11,2000-04-15 23:33:37+00:00,166.3497657838386,173.1378929078027,171.5235017469886,164.05968175912417,168.7032888242757,169.91159018466604,170.7810277783706,170.73753932711097,162.7515904753364,156.11718481005272,167.52205593637757,175.12378133895982,193.8883772415759,169.28296212692092,155.90342149846896,136.2350050234728,159.94252844469548,188.58005746217017
12,2000-06-02 23:33:13+00:00,151.75149796452607,150.79347632085074,152.9098105859612,154.84765127980575,156.9382327097117,157.68660554321164,154.06060022407956,141.51569418107542,135.0659755068057,134.11647391646537,138.45876664787778,149.38712761767977,157.20871355242303,148.03830168685784,146.7445268130097,142.88922489595927,158.61819000372427,168.90815011674232
13,2000-08-05 23:32:26+00:00,173.31098868679933,178.81195947020035,175.02175001619665,176.7751989976121,177.0368753567589,185.80465270136844,176.38492332017194,169.5596653820366,162.70080228407141,154.40327543728174,154.50450073502853,154.1808571757827,154.61747991367793,147.15639286981428,159.50732743812043,146.47057269691553,134.39627209556886,147.93362715392496
14,2000-08-21 23:32:20+00:00,181.24930485953868,182.17652550243602,182.9600974568961,181.61665171628437,182.46542994749,181.12107857146634,170.20462195321718,165.9744640667378,171.55241564534504,166.8260621388028,153.6703611051043,158.04631033625031,174.49300726496986,164.4728487566915,164.7620919271801,148.29957694907176,140.54968928869528,
15,2000-09-22 23:31:46+00:00,206.6529558101143,213.77792044405535,213.9625846755258,205.3050147012951,205.39719580927164,198.67757600273993,188.99196920217656,180.3121852909777,180.75032189681343,172.301339180283,167.97794232118287,167.18849697558133,177.99480295927745,172.13662571018125,169.05341014409217,146.64278903211522,138.25395577656138,
