,dates,mex0137-0000,mex0137-0001,mex0137-0002,mex0137-0003,mex0137-0004,mex0137-0005,mex0137-0006,mex0137-0007,mex0137-0008,mex0137-0009,mex0137-0010,mex0137-0011,mex0137-0012,mex0137-0013,mex0137-0014,mex0137-0015,mex0137-0016,mex0137-0017,mex0137-0018,mex0137-0019,mex0137-0020,mex0137-0021,mex0137-0022,mex0137-0023,mex0137-0024,mex0137-0025,mex0137-0026,mex0137-0027,mex0137-0028,mex0137-0029,mex0137-0030,mex0137-0031,mex0137-0032,mex0137-0033,mex0137-0034,mex0137-0035,mex0137-0036,mex0137-0037,mex0137-0038,mex0137-0039,mex0137-0040,mex0137-0041,mex0137-0042,mex0137-0043,mex0137-0044,mex0137-0045,mex0137-0046,mex0137-0047,mex0137-0048,mex0137-0049,mex0137-0050
0,1984-09-09 16:30:29+00:00,202.49770185104853,205.81566547677554,199.4522386800813,197.3637668215088,181.0168306274657,170.4125951058345,166.52732130966456,164.50632401631802,167.11907869268668,167.43642067872858,175.56052074169972,170.67820007898555,173.4030189896311,,175.37533996352602,170.89921697989004,173.68836157744832,,,170.78449482557355,172.51385578726453,173.22381463389965,169.66827486456137,170.1358389510239,170.04432702677227,177.02156377376937,171.07704612274333,173.3120197518872,174.81284342594262,187.1273958515977,188.9224682542983,203.53048885307686,201.09861639334375,209.38796600532106,207.48324367571348,211.7588504594292,218.28160854178685,217.10653648517973,212.02802468565795,214.2036010404088,212.67767755704094,217.75475006529751,217.42941013849074,224.90130303725226,218.03396531398602,217.6654728250891,215.3137358106914,217.88221804752936,211.44692410818,207.66050964507804,209.1242165801829
1,1984-12-30 16:30:38+00:00,232.7501403734385,241.76219959080387,235.90901715129976,228.41136150810726,206.58342796100828,197.62779740830305,198.96323471350811,199.59851073872036,200.5340856866283,198.974745118553,202.3173383363747,199.46579106355222,196.65613590945804,197.47456582207002,199.61789018314573,192.94051964704664,190.77465827078754,,,185.2713285402627,182.57990566462402,182.37114011757535,178.91341375483975,171.08742065236484,170.57869184251078,179.517547225491,179.87519265416975,175.1812077655295,181.20669569839086,191.82100064813224,197.30817784514517,206.25369115880707,206.37806336617726,208.64338368433997,218.76958841569265,223.37988048692904,229.6580339652349,231.46126246732237,225.02711620363067,225.00354827152393,219.692224122545,230.5079373778942,228.44453020160432,231.9446737814301,224.15548894920826,232.63667034543894,227.0271958312976,228.720349042129,217.87370468423234,214.55751132411336,214.92160516596198
2,1985-01-31 16:30:48+00:00,259.45011482406306,263.3435288429296,258.0907021154452,250.63383515573878,231.76811463456949,223.68000403129514,210.66533898743856,207.18346755446814,202.5273198082975,202.08877582253038,209.7321844999127,207.28707616723034,206.69460217319738,211.1388718083539,204.25611912397864,202.562607049813,199.66095267123762,,,186.43044124425435,188.4549311490806,192.5465496714326,186.19571347304324,191.2669949785934,191.76980226463104,190.68607636537217,197.47660547255074,194.92131795766156,202.8368145893456,203.79077645002906,205.96289933854192,217.96980074284713,221.46616578994198,221.28768907747295,226.32368632695966,228.26612609449575,237.999462732725,227.08835748959243,222.53482099858547,227.33243417471405,237.07802767815312,234.5315591264423,243.52964345517367,247.42640260882095,245.83702735593448,237.76629932684347,236.70710294492466,243.0093007202469,236.4018419832224,234.58422692676896,235.06499957712714
3,1985-10-30 16:29:10+00:00,,,,,,,,170.15909499455364,170.2233305991418,173.03377347570938,180.64448141385765,178.87976585038257,181.97872608641626,,182.58672816919778,181.05078245712195,178.87717404199896,,,165.40753087918588,165.80134865362902,168.35323270648652,162.3820717687512,163.88267997133508,156.7466447102482,166.56098301490815,163.82688426668287,161.24919282058005,169.5052794098532,176.1882769362056,185.02293173299807,194.46174150131696,195.67255533406512,195.62166931470568,196.93589686787615,205.87823244061715,207.20426579466752,205.49911376103003,208.92617636017403,206.71396609017043,210.46574646210738,211.78422296563002,214.9432354667383,213.25426365470133,216.10366129753973,216.89143092988354,218.47720725342228,219.84496031883387,217.36514753044136,211.4767517542042,203.51102898891688
4,1986-03-23 16:26:19+00:00,249.5452261086362,254.70306496641624,248.35192443101263,239.62189519913562,236.16035335645418,226.13095268493373,213.20851995289001,213.11749907371848,209.8035453668844,208.4522250631338,210.6284706412749,203.66469212273714,211.83982628257556,,205.24501014138704,201.6195523533681,193.05154195097165,,,191.31482059949448,190.7745954978796,192.8681490290784,184.4799410031337,185.27932868153405,182.15776641410145,190.9021789833314,186.54583960476145,189.3872293990854,190.270218961257,201.60116892620027,205.51189464940427,216.52599628859502,220.46622397035213,224.25755001897136,225.64979941053355,235.9004558503679,236.15145553245372,239.29466903470475,234.30124005010563,235.19769849675387,236.39742261692706,239.59280599423727,244.28014207208486,243.8796744869558,241.94322113004364,241.92786834028865,241.65144128603086,237.7972364470262,237.12320621459048,234.13407611699736,230.63565460814698
5,1986-04-24 16:25:36+00:00,234.25687372615752,240.2791216193993,229.83687847534074,226.85092728401494,211.42045570709982,206.9718907144447,198.82050074333046,195.28987603815236,193.32246683275073,194.7818728555881,198.69871109644671,195.8472999487462,193.92723577123303,185.4986812943143,184.29134131749254,183.54074770427027,178.90199263690002,,,174.21522559619942,175.64700399103586,176.57220537941458,172.6457913200557,165.54894573800087,172.8120984466538,177.67698684598238,175.0136384667344,175.11844350882868,183.55890140913476,190.13652444710547,198.3944915827694,200.60541186322533,205.7540117323408,202.37420651324385,206.51001062878998,211.35939680992038,219.35612418353807,220.93682612376713,219.70295871573612,216.4624494269178,219.49346510072363,229.79791439912384,232.05898448919552,229.4104273483849,226.17765270384677,227.4070471825267,224.11441881140186,225.64401141197754,218.37066609006092,220.17673179906006,217.96935530929008
6,1986-05-10 16:25:12+00:00,204.15877292443443,210.13725635888633,215.36536599055836,212.81445443277707,202.34287999615177,192.8030604580907,184.11395765358472,185.99727875248047,186.32558071173216,192.27641762050186,194.6286079477434,198.49190938803002,197.51589118935127,,194.08673058686608,189.8561253036481,184.10819684624602,,,,180.37170118066052,184.0594277767104,180.48907884670254,179.03296337309106,178.01617288810817,177.4839341073645,174.22389308526996,173.4578747989954,176.23257150588117,183.3489722128267,195.90411478798381,196.3564538411695,207.67497604383547,205.97537995823666,209.53053998904107,213.85414398300472,222.5728580029703,220.35139609250325,215.01229076805416,219.24232653118315,220.23920774107611,219.1182031007667,223.6935945183671,226.44297010766226,220.66730993732227,219.12232824415963,218.2342651456866,218.17393811633346,222.37379211789315,220.1673987275085,217.96253035389697
7,1987-03-26 16:22:40+00:00,210.22939137710972,222.73935309956906,221.63099366167782,218.0804499822721,194.0911565477281,200.4269387368655,188.68593896867387,192.98060215548836,190.16449524259164,190.1348532484139,192.14352970315377,196.32594945509936,194.91924571120887,189.12090628912478,191.46488129277012,189.25939092617602,189.02772798818248,182.07317935401326,178.0990050035714,179.1563990549007,178.45722773155563,183.10400347033658,185.3235095475525,179.43055263341253,175.01777681984274,180.1096361719035,186.14433765466134,183.5972022459144,183.58458562577772,189.00957020731624,200.012655847401,202.30068123698317,201.64171908818528,209.86450640994923,223.2902435743006,217.46401226621543,233.87134525910065,227.26566997924846,226.60676325259115,226.98229166119995,227.20372154578266,229.1042523234864,231.80556181198358,234.07668663660033,227.94833139925393,222.97579203188567,225.18990887825058,227.079012617769,230.79716556134585,226.17483119304515,223.33977983714377
8,1987-07-16 16:25:35+00:00,183.52635530075293,191.73293359653573,197.74400622884556,193.90766876372876,186.79256371642262,172.1827448963927,172.05740004681488,176.51319959742438,171.55386334601144,175.98128313755228,180.32773245755874,183.6946235009737,182.2180762053671,182.61229030969508,181.24841974737157,183.21992452125053,178.81354401790753,179.06153933278117,169.05220996370815,169.76757045284984,175.48302979589798,177.06800123942048,173.65572362497133,177.07570700533586,175.77404838879426,177.12766336531342,172.58043649285014,172.84916964361688,170.85405484018958,173.0836566515149,193.19139091680077,200.49285119821147,205.21740561718747,203.29733188487475,205.16519092747734,211.8510034752316,215.56788047953293,212.25601144127168,214.2069557701834,215.3775542881894,217.62639500372833,219.099029540065,221.12379720477045,216.88506061017884,218.21585311830722,216.88449582049583,214.6924555400051,212.2658405315369,213.42884991816277,213.6374611396257,214.29978216036636
9,1987-08-17 16:26:31+00:00,172.0120618390152,185.36864399345575,171.6677349614989,171.7787277145274,166.5183241157989,156.9042781193006,145.6606600792257,136.64234179930898,156.4715955127927,154.45228262855989,160.43859961665282,161.04899799208178,163.62266054957698,162.94439701682705,166.53531966229818,164.65473006235968,160.93663532559495,151.3032955621926,147.85186709669313,152.1021359575948,148.83232867505757,146.79920976427917,156.54559525621184,153.1376110234264,153.66604342451754,159.36842139884553,153.5701764332283,153.1436833701005,150.95231363869877,163.37800513836905,166.3387075944864,172.35770008819856,182.48900739097454,187.1295239953781,190.09399570994748,191.9195801384992,197.80696748113942,194.3331951215901,195.32058320803228,195.51024329341996,191.08474177244645,198.0203197426474,202.0541715229479,207.0945751188816,196.28345541412025,192.30670015305702,197.84426757076116,195.253521414088,197.93433463645687,196.63503181722967,189.3843627372016
