,dates,usa_HI_0039-0000,usa_HI_0039-0001,usa_HI_0039-0002,usa_HI_0039-0003,usa_HI_0039-0004,usa_HI_0039-0005,usa_HI_0039-0006,usa_HI_0039-0007,usa_HI_0039-0008,usa_HI_0039-0009,usa_HI_0039-0010,usa_HI_0039-0011,usa_HI_0039-0012,usa_HI_0039-0013,usa_HI_0039-0014,usa_HI_0039-0015,usa_HI_0039-0016,usa_HI_0039-0017,usa_HI_0039-0018,usa_HI_0039-0019,usa_HI_0039-0020,usa_HI_0039-0021,usa_HI_0039-0022,usa_HI_0039-0023,usa_HI_0039-0024,usa_HI_0039-0025
0,1991-12-03 20:24:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-08-02 20:59:19+00:00,174.77764465813016,,,,,176.43538417120266,165.1024808919648,162.32605208855188,169.18863415104158,171.5442535491834,168.6391682972156,175.81890287195688,177.62877092183564,187.25626988792206,194.13735237359262,191.45512907863366,181.44632837171184,180.0575547575427,183.80860626598425,182.71918502504937,193.89753127693015,192.11691791755766,188.19825021937007,192.30667561766307,185.80194150571484,176.23295778573146
2,1999-08-18 20:59:15+00:00,178.58848100538728,171.50479643001543,170.59233488269794,171.19804942293902,173.5385926058353,167.82949451557965,163.57762528590055,162.31522926016524,168.64257568952755,176.62132983914324,180.6177614569096,184.01174274504814,181.87937579487144,178.85103587764957,190.0319944514402,189.4577718178138,184.8616167046219,182.64948337352277,183.01580334124944,177.87117355146862,186.75167320462583,194.05230871891305,181.384592038716,190.01009762373127,196.4710771295626,184.01565076023303
3,2000-01-09 20:59:15+00:00,191.21243386007984,,,,,,,,,,,176.60617449951593,182.68815477376347,189.5528324494095,190.79377966535736,193.7171164109273,189.20493847369093,189.92481333588995,186.16833241457616,184.570766060232,196.79440393635667,195.40650304941437,190.05480521183378,193.10645400068105,194.84790283058362,187.14592613269159
4,2000-01-25 20:59:13+00:00,196.95794119672178,178.40992462062562,184.27207125860332,182.31564216125088,191.38963053004755,187.3987496838601,180.09197197044648,181.93582572839532,183.4425062437644,185.88360076173063,188.60354725742096,189.70593731477726,191.99989463702673,190.56250659666716,196.7916899106088,199.6815589817653,197.87785240077292,193.48273514831982,197.7588780436763,202.0670876201524,202.30528623533672,205.764592968312,200.78496985368244,210.54551616974135,208.63936738397837,200.8806479694706
5,2000-02-26 20:59:03+00:00,183.81558319656483,176.84865665720238,172.7172067699977,170.48083848794323,180.9757580023798,183.5107529320608,175.9580103173202,179.91697631424535,181.91946467401178,185.6705184756895,183.57948667766635,187.24534524093414,183.9602552927703,198.95447816245894,196.43753425337763,196.54944437604036,195.49189282807268,193.75460237792143,193.91239167664574,194.3167228365552,201.08247030923673,204.7289410431859,197.0559984953353,203.46086779665157,208.24925004905276,198.12986226560176
6,2000-05-16 20:58:31+00:00,178.2060065401198,174.63200413071667,174.67220327236097,164.8206431620375,173.56523422715367,175.93558570274564,174.05294772474926,176.95934299746892,181.3230777726344,181.73629203283176,183.0592685226905,,,,,,,,,,,,,,,
7,2000-09-21 20:56:52+00:00,178.07906352327493,168.2419958649033,171.86871404607007,165.34638263351337,167.44555531826992,175.641228935047,157.1884762154518,163.48511786873132,167.4379944274272,161.99446846079945,170.44112212047062,178.52599329826842,181.42698023295267,187.82492098222065,188.83784838189928,195.55159211605093,183.39524495646194,179.62922375301727,188.7096334640574,190.74118777406073,190.55395837826347,192.71620479773202,186.59527128592188,194.44553005684114,193.8061725784521,178.03208707751884
8,2000-10-23 20:56:40+00:00,179.1365500246912,173.32735427696537,176.01643161451383,176.85934507619393,181.42431968122108,175.34936697836264,163.6536302556322,167.21602066106988,172.97422241262797,171.167496702866,182.84662456966865,185.16810702049438,185.96315466545457,191.71881023361965,193.7649278529046,200.49890298486073,197.45602624997946,190.9072684789091,195.7407670923728,196.1394200818483,200.41919507536065,206.2230816564233,195.14758076894444,199.44452132168664,199.25818453178536,203.1905731549474
9,2000-11-24 20:56:45+00:00,177.83280276017393,176.49504217863645,174.99698147390336,177.04557987138546,180.81898853369134,179.2471565441985,163.59211059614563,171.01728153454923,175.7163235478163,175.55882224393554,178.62781187156816,184.74799553666608,185.94299900520696,190.35040651463817,196.7874744438075,198.6846880077477,197.86320920784732,190.70694493433626,200.95174055459438,198.67613588184324,200.31783411554738,203.05922616306856,197.12966929482775,207.03950279904703,204.56874467338278,204.85250529491194
10,2000-12-10 20:56:47+00:00,185.13817399065744,177.98219631839228,184.12294791599194,178.17857636923333,182.2644025158387,182.30264063159376,173.38872057884632,174.51285379870382,183.75417065894226,180.0749522079587,186.00807190008254,184.63864972379415,190.49722626686906,191.66227976606837,198.19842615270957,204.66196971031886,204.73096363845707,194.73558888632218,196.08145363218728,201.25956392928003,204.51871175911748,207.61948561904256,202.3132210789894,207.6944538630063,208.22787166215863,200.61485080128006
11,2000-12-26 20:56:52+00:00,180.13414056131296,177.8940975991903,182.9137629897851,178.066862885321,188.74815117188,182.33578776996671,162.78703404877282,168.18459907289426,179.09867496856867,181.15766909425886,186.21116764648733,189.15029561266076,188.13891340707718,199.31937657471195,196.33956027784723,205.60480742325674,205.61860262430403,196.90755291168597,204.1066646991706,204.50138271726175,210.2457087616213,214.15867131770918,206.55562778930468,207.60078330739395,208.87261109751103,208.30624488540917
12,2001-01-11 20:56:53+00:00,171.24797281185806,162.3876093870915,169.81085918764205,163.5453510239738,172.00551770458452,167.82082930620365,156.82222443803016,158.238085052581,165.89449629678907,171.31038964817816,171.79398366419537,179.65434555130054,176.58163072663615,175.6361746478003,180.67367041273778,184.96830287993794,179.8568310912442,179.30797304018748,180.8416608647908,179.3360298369888,195.30604510995136,198.26787582171642,190.54002968311943,189.26997818162113,186.23649213287132,162.2497856776268
13,2001-01-27 20:56:56+00:00,178.3390286022954,171.81043137806873,163.65575687803002,147.66927183869186,,,,180.05242880598985,182.59417146535336,182.2426841119916,184.6771904844075,187.28207778326112,189.6603830407408,190.86165134732153,193.6227615436831,197.8002805261983,202.16472627800303,197.76626248130506,196.5773015018144,200.90936804938463,204.0923323730732,212.0454257640006,203.64001634647605,211.5151410698607,209.2181113845513,201.97944941157476
14,2001-02-12 20:56:50+00:00,172.3314308467914,161.18713234003744,171.42467797576057,172.28379238649205,178.63738907867693,174.39252797564552,162.920916087926,161.84785512360892,170.29744450399852,173.73623816872382,181.65344838803634,186.92901890679923,187.62496924156756,186.46925253446935,194.64069569382994,195.03646459852357,201.36085312611033,194.7039137246328,189.39827407812172,194.6091156954761,201.81424010441026,203.4634853700432,,,201.1998409656137,198.09283900049394
15,2001-02-28 20:56:44+00:00,190.378872832919,177.69744851229203,177.6232745319094,172.0003462664077,186.8026753861559,185.42937325515135,173.53108617254549,178.08150208494808,179.1095034745377,185.77546695839982,186.11022087014845,187.57083674801393,190.16996737501256,197.27931419811586,193.2678716408717,204.04764119118835,197.4909665328486,197.09236811300784,198.57333998976063,197.6835462459858,207.75363364338398,211.08429405962232,212.03763337928606,207.32642651200402,210.88811436518216,199.6913485903982
16,2001-03-16 20:56:40+00:00,177.1898545003676,172.81337339552744,155.04165558906104,156.53119260325997,176.51652570189,173.40528267632791,165.70801912121937,156.8069010131309,174.72083309199903,178.766479744002,179.2293342479436,181.75385866192664,184.7090672441838,184.4900976133338,196.66592631828354,201.4896968667668,196.28479628245125,189.7924780937824,193.80446193787134,198.33404631715032,196.76041081229815,208.4583674854509,200.94302213669158,177.9411526330533,193.23983607656967,189.29093057542224
17,2001-05-19 20:56:16+00:00,169.6169549060072,161.95588172647078,158.95834030406905,152.49347126553275,167.13918789854745,165.17764859614533,162.97869924433036,159.1772571604063,174.39522134458593,176.31672342389768,175.0260457496883,187.5016449492405,,,,,,,,,,,,,,193.01946587338372
18,2001-08-23 20:55:12+00:00,171.9497052612275,162.6019808907236,154.03105062764635,153.34439334441907,165.590067057066,162.7521318502654,157.64203539951953,153.4718630730154,165.7864539857609,162.43072056768503,170.61459261623293,175.41741858142262,173.57955882636725,178.7594494208685,185.94769584597142,194.17346618705835,190.34944875351894,187.7893122134244,185.06814493536763,179.95802106020096,196.764699505324,204.2775674727851,192.96800355266902,195.1093721114673,201.741557010946,200.53466580374456
19,2001-10-26 20:54:43+00:00,170.62604787136763,158.5142463538961,150.68036052219972,149.76731401377006,157.72971185783743,163.1485493728547,159.2161551247625,152.5637685099165,162.56590344077395,160.12469770733526,169.4071701027258,176.47030793933965,184.02714152513255,185.18056795373207,189.80610251508355,190.4395060462484,,,,,,,,,,
20,2001-12-13 20:55:04+00:00,173.7850195876323,170.65005164831382,165.2106072093526,156.85188921440295,161.53097308122898,163.8667450276863,167.5882911960606,161.48007728225073,164.92211878072624,166.81106948209387,178.34235447962246,179.61948395545227,187.166217871602,190.0272561627865,195.80815951790242,197.41645881136358,198.9147455870051,196.03885934251142,200.04805938153086,199.3027952450866,201.42611911393422,208.22947656917742,204.26310631375804,211.15698648165994,212.8391040916776,198.29544309800738
21,2002-01-14 20:55:11+00:00,180.72461721515353,175.45215155727567,163.05952093822998,161.54899144716197,174.7337488361376,181.9473491791498,175.54899385588806,170.45299727439686,177.50915750239264,180.58252615258112,183.42654602572256,188.42953392656165,190.9895905091226,192.0255369460654,194.1445067323704,198.59200442276972,204.1296998441726,199.25484124277446,200.95926112861383,199.4107057010239,210.12648288780667,216.44856856614126,214.7271679370473,221.93254550356778,218.0898704480495,200.05099610520523
22,2002-01-30 20:55:12+00:00,,168.02912258617073,157.1519384099464,,,,160.46848211384565,170.21641798203547,182.7546631396119,182.15974580856636,171.05632444805545,180.09836715766775,183.07540230095896,186.6370152433574,188.4330431841387,186.7730478867722,189.47213150293666,186.5189532823768,194.8973385448908,197.3464763225224,202.78714872709284,204.19528678766633,205.40203854823096,203.54558965983094,,
23,2002-02-15 20:55:18+00:00,184.03215665561402,170.74911534127264,166.02021930466742,164.31116856095593,172.42227448859512,173.0823405297487,161.11502969829985,166.6530847937883,170.1093293046828,184.27130769369774,187.74002111737053,189.99322944703363,190.5954041927282,195.17062712891973,199.844942269112,198.4351559465079,205.68030406656393,198.59412531670546,204.11694648364661,203.42007686961318,215.7763594620762,212.70679202754658,209.98220340829792,207.35798993338935,208.69023550713655,211.16897704677467
24,2002-04-04 20:55:11+00:00,180.59786610217643,171.37150562372202,159.62930447735175,158.68238071384638,168.13617808246096,179.46516923936537,166.70515701743545,160.98976247222325,167.00891079888987,174.2932340474906,173.20265085477308,179.4767882454823,181.0830317225611,175.21563486775534,191.6902082580387,196.0059634887525,187.90393372093664,185.73348116390196,187.67918791371906,191.6480505011085,210.88715385042718,211.03100615342518,204.30142681678785,212.5089651826139,214.8609675932736,200.6020081606417
25,2002-04-20 20:55:11+00:00,181.46158408888903,174.96831866374515,164.02636379470516,159.2128707712142,171.23736506565007,176.04432045219525,166.61370471029664,165.11780291209232,169.81218653516166,175.41173605463152,178.92896389046075,185.5361223091366,185.34196005045524,187.60504555531654,194.55039939005502,196.42148624814553,190.50185067296943,190.98200379756608,196.27935543176835,186.05550154333872,198.3175918664772,204.70763401804214,192.01664550507223,200.9819857818797,207.88402214838698,199.27426352227363
26,2002-05-22 20:55:06+00:00,184.66134557067633,167.5207925426036,161.16293399414343,152.65355855679036,165.70799553666853,168.60622897120487,161.67803685734842,151.26326423710697,164.32467151068118,163.59362502603503,164.89210995215575,173.9541139525621,175.03337665106898,173.94397248269593,183.95559246981435,185.35882366236578,176.25681614755086,176.5268430068135,169.405872892097,170.8249619965025,182.9319273771614,183.0535024615159,180.69873721368072,188.65163317911438,191.36530201945553,174.1522293360076
27,2002-09-27 20:54:10+00:00,183.06644428719918,166.15382199878474,163.71215441843248,159.80289098149512,166.9659243375562,169.89557253176181,159.5754037856004,157.3822184331878,163.69344673444493,167.3521970815197,168.51739367886324,182.3137798024921,184.94647767966597,189.62913557432387,192.03364718760895,192.2714708185789,176.63577589107095,185.51078319978257,194.37110786258344,184.95407160734698,193.3899859366569,200.75720667433222,191.55593348544753,199.01562879616856,205.5167671593759,198.41357150777597
28,2002-11-30 20:54:40+00:00,185.98528489003894,178.0889736131765,177.36128003317606,179.85100476719305,186.217169928268,177.92198223731614,161.11607077263932,163.38811504913514,171.39284905694942,168.86290663415696,180.70423149961337,186.88859929078518,190.46940899784306,195.11269591825823,195.38076881699564,197.5424592049534,190.04769728101093,189.8288263935748,197.13721502666655,199.74348219353715,199.51711708347082,206.85207947666373,196.3268195551754,206.2166736494181,214.16498925696047,193.91510726214796
29,2003-01-01 20:54:45+00:00,,,,,,172.50102266463375,164.0027488555715,159.2795747733171,170.09409383391485,175.02997199248108,172.10682212500996,189.00742373850053,188.50091336874084,196.1572242648619,198.7016358965892,200.43740731685904,190.98388382490552,187.90283901343514,193.57588436340407,187.00285236335313,200.58939425956768,207.78236142699654,196.14006743060742,208.22081412172562,207.48584662336182,203.43232425409704
30,2003-02-02 20:55:00+00:00,190.3586527306615,177.02442923652313,172.3337930066715,169.63021351789388,179.25306112552408,177.63325787796512,176.36851625829257,176.85913859737113,176.49962793935185,183.55156261833923,187.4504669319636,192.6902563534025,195.2031719377606,193.72269654802113,196.06676558276354,196.6846101015735,202.54764534724086,189.03166822836974,188.84937484489984,190.43616617829616,193.92911163569462,199.47267596574824,193.97645469932155,208.44532172168692,209.42385108540623,190.94532903767748
