,dates,aus0289-0000,aus0289-0001,aus0289-0002,aus0289-0003,aus0289-0004,aus0289-0005,aus0289-0006,aus0289-0007,aus0289-0008,aus0289-0009,aus0289-0010,aus0289-0011,aus0289-0012,aus0289-0013,aus0289-0014,aus0289-0015,aus0289-0016,aus0289-0017,aus0289-0018,aus0289-0019,aus0289-0020,aus0289-0021,aus0289-0022,aus0289-0023,aus0289-0024
0,1987-05-22 23:08:32+00:00,180.8143947883383,188.29913518155115,208.0770722884878,203.53762756154197,195.61689264972105,189.1321576166244,188.42028125651842,203.56128939400594,209.19574228066398,208.74536772238608,199.09182749198416,206.18215001828895,207.80382765317736,211.55162207351992,214.5044730027954,214.78995408832313,203.21583407624462,178.82647025726928,171.58938775592583,172.61926744867554,178.94875697504204,188.9655100643399,188.28189361531247,191.78900233111148,179.8218188578665
1,1987-05-29 23:14:53+00:00,172.2825968602217,177.920292778604,207.07498180675242,197.32089077984907,191.65366904465984,186.90618266796568,187.4491974003608,196.9761390682878,202.73287561682997,208.7245506909885,203.33021743631133,201.18748654507922,201.66528497354074,203.99838762396405,209.23896089682952,215.93795905486311,204.20029815280833,180.8493459606255,172.51845072977696,175.14930377407634,174.7502292388576,180.0684123957519,173.67975681838598,178.32544423448212,174.47848507818878
2,1987-07-16 23:15:53+00:00,156.48197983311013,175.26861941020383,,165.4953281230134,174.1459242921032,171.00041439196875,180.9376146876653,176.242306780173,,,,,,,,164.80841712012747,168.35757559335389,159.16392697017608,156.09782979076974,158.50637064581196,160.19889103483445,153.90008028399023,146.7097926973421,153.24998728285104,149.72612691166262
3,1987-09-02 23:17:14+00:00,201.1219491336292,215.41123731923085,231.62856744753026,228.47998070775768,218.60311090258313,202.05267177742252,207.9073634297512,219.51965452902,215.22835312740062,219.00471706698818,207.61201462608784,201.89938795860417,210.23256416130522,205.6829224341708,198.59137342922156,200.8797710162547,196.1197460201912,172.97354659996978,161.15595018023106,161.96357389610762,165.62431078798406,162.88448520796828,,160.80624544306147,161.6078585172927
4,1987-09-18 23:17:38+00:00,231.86137888387537,241.73228954309377,253.4920187549214,245.4033612165897,231.04254693492302,225.60179523269846,236.29820464150106,239.88353611017618,249.78711631793166,240.7051799945068,224.13739758606127,207.60341855889595,206.8456481454561,200.38860706560317,201.73234014617532,210.3078332513768,209.41883057253278,178.21187148744056,163.96948715422587,161.60701613806776,160.6618942082498,160.39363564315244,151.42154002474155,151.82132963634837,163.18792146183335
5,1987-09-27 23:11:39+00:00,229.73797705233613,246.5584240254957,253.8064195551817,244.1337469374027,234.80497900645722,228.1625258486336,233.0919804744309,238.96522119592117,240.6153501023743,237.35262253091452,221.4864434027113,207.9760716364465,202.38627087204304,196.69250881665084,197.8130395902478,204.944436688531,207.64489228485442,179.73764459581298,164.44838137345602,163.2140952280503,159.07907217092895,158.24763044763722,150.50015185085581,151.77431507072535,155.96431963186814
6,1987-10-04 23:17:58+00:00,204.94770134530137,235.1207674966551,251.9022439814832,245.40581094728213,228.80837965141814,220.4857632129831,226.25701610084425,234.9295460506895,238.34025462372557,232.24589109615545,218.5056313047157,207.03660117817975,203.74885313576942,196.33557314828593,197.35258649513696,207.18510291457514,201.1325591739609,174.34623201203001,154.72374825226098,157.87537359631642,148.70477193206705,147.61464092686043,137.7955928051142,142.63793774393997,157.15733713941896
7,1987-10-20 23:18:15+00:00,207.48771827686124,222.35156243179472,236.37454052213602,228.34564624350077,219.80326537802085,216.3886938591051,215.0288258927763,212.17960955302595,211.5394230494736,208.70282172076415,205.8035012936364,201.75583945198727,198.01412447084877,188.28984436387336,182.03260376179213,178.51228943934788,170.2446537313302,149.79737417877215,144.72133232434723,146.2626097569303,143.25205084961067,139.58587314087947,133.9615919431835,145.615741563159,153.04408638136005
8,1987-10-29 23:12:13+00:00,208.59824978204676,228.4985651806025,247.73289207953428,234.0854238700374,227.03013088384643,220.3083972295085,217.74353054835154,214.09942289513506,220.86428170842183,211.31927003909067,209.14260773849605,212.05455298976625,212.30417548851264,200.77824683319147,196.36441917572256,190.15605156892914,184.33237576764108,162.54991388064116,160.47144152948934,153.37434733443806,154.15980531419228,151.37255624650902,154.21897756671083,162.43779714146703,179.98341983188988
9,1987-11-14 23:12:35+00:00,212.55837343566841,228.57186044114377,249.3096869282181,235.34949804088828,229.0900769511113,221.56809660522728,215.55801669278193,212.01492552745077,211.28878213747953,209.75422911650134,210.68598937586998,213.17175296347676,207.26811933104918,196.0968435178485,189.14101440781468,184.6196801611454,174.80381794978337,154.5127333370312,156.50538202583033,152.14669711083505,148.03469498824424,147.92476069512037,153.9877883848848,167.502178787344,167.778259030443
10,1987-11-21 23:18:53+00:00,205.18113410208753,223.33059365972196,234.20866917873187,228.32203796374276,215.57133162914263,213.16616324141467,206.38450647579504,211.5384199835296,209.36908671609712,211.63471420545883,207.46746109789927,206.78231428124877,201.60891705246874,190.68771365793663,187.0895951859939,181.1270164238608,168.28810633060965,153.81140866015517,148.26406422230747,150.16083620194192,143.51262590485607,143.199731755191,141.94548499638253,156.618349235441,152.69467888036252
11,1988-01-08 23:19:38+00:00,201.8259476585586,223.8459041538673,236.7546306920802,226.10742974143824,221.27728059072894,215.2476148425427,215.413192946961,213.4411035773093,214.1653648169232,212.47819257484838,207.99815218925443,207.91249699673793,206.03093422485819,200.64478306469593,196.9282709264578,195.39181034529673,182.8523152547462,165.8171827545322,157.47268259411004,160.14728387277484,159.8838927851919,165.45586139956632,170.6899987882623,179.9728462843441,165.37508608143102
12,1988-01-24 23:19:56+00:00,194.0082014670694,199.58171227550577,227.1221908933905,218.42923693991415,220.15762966219305,214.22409355812442,211.7738502321278,204.20523041061665,208.88757605056674,208.70469134882873,207.29344514204044,209.0166433831063,206.89540126846504,194.24809150131554,188.21559607507433,190.1614785993882,180.56475124542325,156.87901366360487,156.5950876967017,151.77377482261463,156.0712702749986,156.56146351531805,170.61803075987763,186.81800479136479,179.1470004885806
13,1988-02-25 23:20:26+00:00,196.6817068566691,204.79547781463089,227.22465729005023,221.6054898216969,206.46814868792012,200.14378428331997,201.44992988751778,202.65985798047103,210.84616262257933,211.62297055035805,201.20862742756077,194.47044465814218,196.965626166368,192.82215011450643,193.23328441981886,198.88856704889838,186.37137045213416,167.30753737518614,153.0868629064855,155.32100459961134,157.12867347513014,160.46540755289396,165.43822086276754,171.2013029500937,172.394867761159
14,1988-03-05 23:14:21+00:00,196.0327979519726,196.11952033120502,223.01653573451466,216.59035919281152,202.6819594998168,192.83636844849278,197.18993682721847,199.66639249900777,204.1505427428142,203.06089681630425,193.9385296451943,189.74754663212119,186.2420245385892,183.39941105014427,188.59402845025863,191.43751472171283,179.04598811867908,157.39724304988812,151.93990565595004,150.10686935231348,151.74674574632138,154.5921391300891,161.87385766879825,170.51262570532282,158.7405392463711
15,1988-03-12 23:20:35+00:00,200.22893440498478,194.1115509642898,223.86108955878137,217.3044255014879,214.56344017251703,211.36055655369944,207.79017320031448,202.05343284900368,201.78635689016855,197.35837114000643,190.4015123994836,182.8752126392694,196.16638368968933,191.3312601494505,186.17497254240743,187.1701653843014,180.0394716147946,158.23526197590633,148.93072925447757,150.90138235080641,158.25825059079676,160.83195580592627,170.61096689368281,188.1655574587175,179.76099676389205
16,1988-03-21 23:14:29+00:00,202.78618465189902,202.40304127453362,230.9069421860531,226.73157748273107,216.1908433736096,208.87433366947417,208.80012995072684,208.4335065747435,202.18761814681713,199.25364393885326,193.6908897880104,183.6211931104461,191.9679589074523,190.06512855004257,192.45208223475203,186.7568259807357,180.10069393345168,154.48457628566848,147.8444381089347,157.8166304777066,171.32037413711103,188.81572261469879,184.2482360848355,194.3979936327381,180.49011844194786
