,dates,aus0289-0000,aus0289-0001,aus0289-0002,aus0289-0003,aus0289-0004,aus0289-0005,aus0289-0006,aus0289-0007,aus0289-0008,aus0289-0009,aus0289-0010,aus0289-0011,aus0289-0012,aus0289-0013,aus0289-0014,aus0289-0015,aus0289-0016,aus0289-0017,aus0289-0018,aus0289-0019,aus0289-0020,aus0289-0021,aus0289-0022,aus0289-0023,aus0289-0024
0,1987-05-22 23:08:32+00:00,176.9808056226699,183.64406262323953,203.0639172256907,199.19289317378446,191.54370416119838,185.298568450956,184.0755468687609,198.54813433120881,203.7648242959671,203.73221265958895,194.43675493367255,201.52707745997733,203.14875509486575,206.8965495152083,209.8494004444838,210.44521970056562,198.2026790134475,173.81331519447215,166.5762326931287,167.60611238587842,173.51783899034515,183.04087226285236,181.7647920336762,185.86436452962394,173.89718105637897
1,1987-05-29 23:14:53+00:00,174.0585971094964,180.0768645098661,209.39744367118854,199.33369106236037,193.5406693095142,188.68218291724037,189.4619976828721,199.29860093272393,205.2488759699691,211.04701255542463,205.48678916757345,203.34405827634134,203.82185670480285,206.15495935522617,211.39553262809164,217.95075933737442,206.52276001724445,183.17180782506162,174.84091259421308,177.47176563851247,177.26622959199673,182.81314005372187,176.69895724215294,181.0701718924521,177.22321273615876
2,1987-07-16 23:15:53+00:00,152.5841403785915,170.53552864400265,,161.07777674122562,170.00446987167717,167.10257493745013,176.52006330587753,171.14513210887944,,,,,,,,160.3908657383397,163.2604009220603,154.0667522988825,151.00065511947616,153.40919597451838,154.67695180759975,147.87614658155238,140.08346562466045,147.22605358041318,143.70219320922476
3,1987-09-02 23:17:14+00:00,197.84950196458823,211.43755147110966,227.34921345724592,224.77120724951124,215.1261357854771,198.78022460838156,204.19858997150476,215.24030053873565,210.5923863045926,214.72536307670384,203.63832877796665,197.92570211048297,206.25887831318403,201.7092365860496,194.61768758110037,197.17099755800825,191.84039202990687,168.69419260968544,156.87659618994672,157.68421990582328,160.98834396517603,157.82706685581405,,155.74882709090724,156.55044016513847
4,1987-09-18 23:17:38+00:00,230.59521965375978,240.1948104779534,251.83627206938561,243.96838075579203,229.6972527529252,224.33563600258287,234.86322418070338,238.2277894246404,247.99339074193458,239.04943330897103,222.5999185209209,206.0659394937556,205.30816908031574,198.8511280004628,200.19486108103496,208.87285279057912,207.763083886997,176.5561248019048,162.3137404686901,159.951269452532,158.86816863225272,158.43684410570106,149.26906933354502,149.864538098897,161.23112992438197
5,1987-09-27 23:11:39+00:00,233.8807418614566,251.58892415085626,259.2238812286469,248.82888038773922,239.20666661614771,232.30529065775409,237.78711392476743,244.3826828693864,246.48426691529494,242.77008420437974,226.51694352807186,213.00657176180707,207.4167709974036,201.7230089420114,202.84353971560836,209.63957013886753,213.06235395831965,185.1551062692782,169.86584304692124,168.63155690151552,164.9479889838496,164.65008515264157,157.5428520263606,158.1767697757297,162.36677433687248
6,1987-10-04 23:17:58+00:00,205.35328897454744,235.61326676073963,252.43262780434344,245.86547692709436,229.2393165074921,220.89135084222917,226.71668208065648,235.45992987354975,238.91483709849084,232.7762749190157,218.99813056880024,207.52910044226428,204.24135239985395,196.82807241237046,197.8450857592215,207.64476889438737,201.66294299682116,174.87661583489026,155.25413207512122,158.40575741917667,149.2793544068323,148.2414581720589,138.48509177483254,143.26475498913845,157.78415438461744
7,1987-10-20 23:18:15+00:00,209.96681976645993,225.36189995487885,239.61644247007277,231.1552945983793,222.4373107107195,218.8677953487038,217.83847424765483,215.4215115009627,215.05148349307177,211.9447236687009,208.81383881672053,204.7661769750714,201.0244619939329,191.3001818869575,185.04294128487626,181.32193779422641,173.48655567926696,153.0392761267089,147.96323427228398,149.50451170486704,146.76411129320883,143.41721180662293,138.17606447550128,149.44708022890245,156.8754250471035
8,1987-10-29 23:12:13+00:00,206.73357239560858,226.23431406849897,245.29446780496127,231.97212283207412,225.04891116075586,218.4437198430703,215.63022951038826,211.66099862056205,218.22265541096775,208.88084576451766,206.87835662639253,209.79030187766273,210.03992437640912,198.51399572108795,194.10016806361904,188.04275053096586,181.89395149306807,160.11148960606815,158.03301725491633,150.93592305986505,151.5181790167382,148.49078210383183,151.04902600976592,159.55602299878984,177.1016456892127
9,1987-11-14 23:12:35+00:00,210.53710937942046,226.1174683728427,246.66649547004772,233.05873211047395,226.94248389134788,219.54683254897932,213.2672507623676,209.3717340692804,208.4253247244616,207.11103765833096,208.2315973075689,210.7173608951757,204.8137272627481,193.64245144954742,186.6866223395136,182.32891423073107,172.160626491613,151.86954187886082,153.86219056765995,149.50350565266467,145.17123757522631,144.8009889718281,150.5516394892633,164.37840706405174,164.65448730715073
