,dates,usa_CA_0015-0000,usa_CA_0015-0001,usa_CA_0015-0002,usa_CA_0015-0003,usa_CA_0015-0004,usa_CA_0015-0005,usa_CA_0015-0006,usa_CA_0015-0007,usa_CA_0015-0008,usa_CA_0015-0009,usa_CA_0015-0010,usa_CA_0015-0011,usa_CA_0015-0012,usa_CA_0015-0013,usa_CA_0015-0014,usa_CA_0015-0015,usa_CA_0015-0016,usa_CA_0015-0017,usa_CA_0015-0018,usa_CA_0015-0019,usa_CA_0015-0020,usa_CA_0015-0021,usa_CA_0015-0022,usa_CA_0015-0023,usa_CA_0015-0024,usa_CA_0015-0025,usa_CA_0015-0026,usa_CA_0015-0027,usa_CA_0015-0028,usa_CA_0015-0029,usa_CA_0015-0030,usa_CA_0015-0031,usa_CA_0015-0032,usa_CA_0015-0033,usa_CA_0015-0034,usa_CA_0015-0035,usa_CA_0015-0036,usa_CA_0015-0037,usa_CA_0015-0038,usa_CA_0015-0039,usa_CA_0015-0040,usa_CA_0015-0041,usa_CA_0015-0042,usa_CA_0015-0043,usa_CA_0015-0044,usa_CA_0015-0045,usa_CA_0015-0046,usa_CA_0015-0047,usa_CA_0015-0048,usa_CA_0015-0049,usa_CA_0015-0050,usa_CA_0015-0051,usa_CA_0015-0052,usa_CA_0015-0053,usa_CA_0015-0054,usa_CA_0015-0055,usa_CA_0015-0056,usa_CA_0015-0057,usa_CA_0015-0058,usa_CA_0015-0059,usa_CA_0015-0060,usa_CA_0015-0061,usa_CA_0015-0062
0,1984-03-23 17:50:13+00:00,171.2291165011546,192.69064005435985,201.9734026672266,208.64720321194739,213.35641324811493,205.39288692373339,202.9685035481349,214.09940533147483,216.4722783699801,216.72765159476862,211.10400041830746,209.04225786626992,211.9145081899815,213.1802339869263,218.33487869484418,217.15710599039465,214.098740210759,215.35512801777801,210.37774343163517,216.8624255441351,220.4233327306727,223.84066524791137,218.31253467371434,210.223439271992,217.2815475811136,215.18633307281462,215.9966840876201,213.64427643575544,213.86611195150886,216.89501918525724,220.389235752419,216.73798596128972,227.221740651613,220.95618807821182,223.5765181555651,217.33178673218282,209.28521331313604,213.61132492095226,224.6339724459903,220.19813016303183,218.57400702266688,211.1590114360297,210.50628494227817,208.77294563972083,210.16840534856073,214.30473692546195,208.36184678450775,206.82604142416108,211.92165775240818,213.98469982216034,203.9350875966245,201.27981842337843,207.5776364695961,207.25905577291581,196.03996019885744,186.95489380005475,182.18533731314648,177.4572863388466,190.83190147421243,194.08881839873325,196.6469108657413,186.15986893924205,202.50547802149572
1,1984-05-06 17:49:52+00:00,157.16978702826546,192.83963116911394,190.17106169016307,203.2773629763894,207.77600189145147,204.32964678746606,201.55551520270947,212.12799823364054,210.79931687769812,212.1071919126106,206.13428747277007,204.71821588802885,205.8132992734652,208.5304963939923,211.04598380881558,217.34699162756152,216.86207059696628,218.15487083925117,213.139226133873,212.4941398920127,213.47916512246974,213.52370965756296,205.953848798641,206.7688420984574,211.2992061072231,203.70355174474906,214.7482095245034,213.5428299848927,214.98599870571206,217.29486105155934,212.82352596615914,214.14012389527278,213.6863184385649,214.50346142109197,213.87387188236156,204.82044402084804,203.29811167745532,202.0688651689478,212.40243592842972,212.0733841826125,219.55662491329872,204.30574797569284,205.56750365220438,208.50990530940794,205.80700242680717,210.201411574303,205.2872837427199,206.29575678738297,212.87990529545698,211.57334108422302,200.00574425738762,198.3982461390164,204.60085889125702,198.52355258625965,190.8492473358557,183.28697495700996,179.06403439441624,173.67588836555905,183.0321325974155,187.64266761199042,190.23538866180508,175.73246518512042,188.3015414248331
2,1984-06-23 17:50:58+00:00,154.95148034705363,185.9658185698699,190.80932618557796,203.29922961283395,210.96373439018052,206.7889200890031,200.4880605873979,213.35433727294514,208.47712710101473,207.22452877615524,206.28834410853318,202.22456852633917,208.70598008296656,210.54069607257856,215.83094925215408,217.6029388432559,216.2872006255464,220.24886476846507,216.73807225460519,219.8000597179575,217.82771795647926,216.19203942216973,213.76405810945226,222.7302514698797,217.46333221092507,208.59757904927562,215.65690522773127,213.77668392249961,225.2531925218018,220.05769682196168,223.78381261256595,221.56083031005534,220.1873965207782,210.9202490658398,219.68630048379737,211.09234228142236,202.17642690104853,200.1206146618014,206.50710410892333,205.0903518929285,211.97431582449872,200.33398914711103,204.25723865523202,203.0169255663794,204.94622292270574,210.71213237038177,203.5956019671855,201.14719053698923,212.7375527871345,212.85177362378988,207.5662308900144,200.8690103701773,203.73596358279474,198.41007012987535,193.69927715085618,195.09440406891198,187.05286928371706,189.32670540654954,195.97366194564944,202.4845654200306,208.1511570437986,191.77116291554876,191.03190218413152
3,1984-10-13 17:52:38+00:00,154.8385614315113,187.74713651455474,187.75933600329307,199.077013475512,201.8058483471785,200.6521579496549,197.96197483633807,203.06298614780002,205.78834515390707,205.6241555597099,203.83595513168595,202.12291518114802,199.19691239704244,206.4106676336272,210.9812058732416,210.73944086985495,209.97162442926694,212.48731375888914,212.74511893077735,210.91556012914128,209.7157142670721,208.8819239926747,204.53938315851593,200.86802687672736,207.892231464399,203.4907230732284,205.01016401814888,206.85925268071702,208.9979384082866,211.60696341546458,209.2596725069214,207.8264174586741,206.41128125204938,203.8231685309159,207.16967641646664,196.94282292572842,196.40011969648987,194.94669808642038,199.07652903050268,205.5339380566982,211.47078822429842,205.15430494286963,206.93795808482207,203.16723300313262,203.1350567034752,206.3216434126602,200.31364771257654,199.72671080864927,209.97475900555486,206.65285418655594,201.21151984062675,195.33736462608888,182.81170514131537,180.24823410350194,178.3789566218344,178.69129846963392,164.43543767255147,162.90024465832863,177.14528743189757,187.67447790479488,187.5379441281472,174.90942695095907,184.80319416917322
4,1985-04-23 17:52:47+00:00,171.03655897225332,196.29027159458838,193.5776772937602,201.42115579422648,206.44716394228968,203.95709761219928,199.85344893449985,207.09495753727313,207.49854141533984,211.18382458937293,209.98710184311057,206.83586382041108,209.0074550163414,211.59298629966082,214.7771787750116,212.8634006201882,212.87117195902798,214.6243113645968,212.6193288427396,210.37156159520043,210.21227236647178,210.09531190691132,205.80932214674863,205.96633861515093,210.38597933770836,205.0228867822933,209.11498260500161,210.81332895708658,211.7934028196281,217.472055211508,210.92748237031182,209.59977937824306,209.78832134271644,200.9260427260042,208.093665865947,206.67972831217082,207.11551798167463,204.38075305120338,208.17122368389167,210.3520166121012,214.53804798900853,201.68969191827637,206.31689788765053,202.084347400455,200.57908305316084,208.80862710143694,204.22765035465824,202.15101058047077,215.7807112706722,210.58454018827186,205.98501939005905,201.60112097340595,198.85589419839235,197.61491016092697,187.7305134583991,183.32441602030298,173.60110575127362,170.72178872056372,185.0983278519601,187.76301627701287,192.29659935963863,177.49088146171704,184.5296648317637
5,1985-08-13 17:52:13+00:00,186.24971696478536,201.82099188994738,202.86078575266396,209.6930879339348,218.77076110128368,212.95320889280185,201.98816329930554,218.481910183506,206.5317291705491,214.85303199556327,211.9048315380174,213.4431240526996,218.5648550142071,221.41925350511985,224.41688427654174,214.46649542141915,199.87475053634617,204.0168992849562,208.8526201141536,215.7746767583667,214.82101991042066,213.83901048252548,217.9299198014229,209.62483625862063,215.3687704626187,217.37322717462416,223.05297049874548,226.02303692415038,224.8201212096159,211.16520296943656,218.28421642166018,216.33164904317198,214.03241416150718,211.36640227414026,206.55813107275466,205.63530975952045,205.90291435232814,202.17781181143326,,,,,,,,,,,226.40043892246288,216.9642520817476,210.69173124644843,213.5184054651059,,,,,,,201.3071415382594,191.8833508635834,,,
6,1985-09-14 17:51:50+00:00,171.1614977597294,199.0106561431861,202.92843865095972,205.88431639937593,207.57073264357612,204.15876353760956,199.90703132401254,205.93108855915608,208.94196590960138,214.9666798250757,212.03190198665442,205.3093284508381,208.3243255109755,215.88414204701536,218.73375636172892,218.00002298117255,217.8055578470123,211.56639695911403,212.28344640908404,212.13553936587968,211.40384385277676,209.774490080697,205.9841014258567,207.3686549147177,214.09080498385936,206.3917522388445,212.09786792698307,215.3800684293038,216.1780027683598,212.041793225518,209.95676336287542,211.8394811828612,214.00524591029463,211.15086495368786,208.87825887665855,203.1642891812278,209.40656839175222,206.29586951916193,209.29922101982112,212.1840126212091,221.72798791044974,204.7940916506495,204.83144620386463,205.7437478947756,204.58750853236415,209.7723008509215,201.66114278603607,200.42982692684825,219.21884068715235,215.19329906515804,202.2673322680724,196.7963596522076,191.0309603922371,187.22729111238257,185.88147006703488,179.4636770293305,170.671584912847,170.3717246492443,188.9587182439396,192.94871039264768,197.11907154208464,187.3160714214769,186.90800937233897
7,1985-11-01 17:51:17+00:00,174.40391424523438,194.18864060845465,192.93062214050485,199.3370746886472,203.10988183117212,198.61574863141888,190.7248712642027,198.9598831998091,197.59248863059386,201.0275481394255,202.23772638017616,199.973029018685,201.02320782398706,204.56986464750878,210.36912933048256,209.7575473733284,207.14182473552782,210.50739714746095,205.35145985634662,204.75231622901163,203.2625710247754,199.49921795156143,204.6215019638884,203.3060374691631,204.0961529202944,198.21228728733666,205.70022501619718,208.34677775613332,209.59964338735662,207.60284903707208,208.1378045011969,201.960128338307,201.22632968052983,200.68969917826809,205.49205642542142,200.3912381434962,199.74302204906542,200.81522647112763,202.5275801499332,203.42449985078628,210.38440015436055,198.71812546958546,199.32100618067363,198.03005746592044,200.98950186304938,208.42920277900484,204.97703849846022,202.74311325343882,213.6385898160725,207.50879294255043,205.05899996969248,191.6641829295705,191.32829492183868,182.86261952562305,181.99562616807933,175.1415307032304,164.79402985639052,163.21273165088337,183.35425699031995,196.0060894641706,197.45111789353348,197.67332503921637,211.31706004971926
8,1985-11-17 17:51:01+00:00,156.27028045479096,182.81734050851722,189.85988799346725,197.72564743508337,198.325223015242,194.28943006589034,188.72634795927576,193.7704330076042,195.70295485244895,196.81093736757902,195.15390033870892,194.6564874100565,199.43910523207575,206.70877267243117,212.50267919950517,209.33272784115815,204.37483794325485,209.49315529717717,204.60506792971506,202.41124336047125,200.06943063683588,199.97783813205805,200.80805082036142,201.1964725205899,198.66875634395456,198.58536269919037,206.77296499504075,206.65364116910723,207.89878625876588,206.1451473843398,202.35133659643532,198.20380786387102,199.02223666347317,195.35460517645708,192.23787268591514,187.51763204536007,195.9580871928842,196.30487951449686,200.06804259948916,198.8957870262086,212.42947937695823,199.78164495663412,198.3995113353718,197.5344579524541,198.7474813765873,203.1256128336354,197.515191944621,192.51918969292154,204.99525269320299,204.4268516643059,197.908976990543,190.76558554575539,186.69471318067428,173.74460863851027,172.72641515787208,169.01109608025854,161.6662486929805,158.6726860014419,175.5651931116268,187.97942070658235,196.98693715144816,202.69113840680257,
9,1986-01-04 17:50:08+00:00,126.39990792255,173.61225600179407,175.57159099226672,197.59110356716826,190.88838565446497,174.12536570364148,169.2923440964462,193.45795850135272,199.9887906567124,194.75369436859427,182.43820397018584,188.16243953510042,189.52467188091674,195.98894892227878,209.36249575341105,193.63174891865066,,218.32665575530507,203.48789954623044,199.00285199366016,200.28174023668137,194.0499070882608,188.44544129724028,189.7105281089964,,,,200.40272799987497,200.1712295381575,202.73761179614146,186.00804325015713,,,,,,156.06999803252305,165.0296161281745,183.9056094317453,185.2412745418319,209.43118646374978,174.95477843488078,187.38703471079253,191.65691261182928,187.76725232731496,204.08080134142813,201.17211291301405,192.63985206567287,202.0489865078328,198.30909471649343,180.13783993391667,179.93207618019812,188.34242368122477,179.35800708306607,177.89721288793282,172.83455182962672,159.43487463916352,140.8765833830163,175.33731203372764,,,,
