,dates,chi0268-0000,chi0268-0001,chi0268-0002,chi0268-0003,chi0268-0004,chi0268-0005,chi0268-0006,chi0268-0007,chi0268-0008,chi0268-0009,chi0268-0010
0,1985-07-27 14:08:29+00:00,215.20736815987533,229.00023445086387,,,,,,210.05905872138615,203.01126638142148,206.74734944716872,221.86700304486524
1,1986-07-30 14:00:52+00:00,220.09628521510695,223.46300042655665,224.24151794650132,219.63250463549934,206.26346157175493,203.7375122008903,198.49258775143977,200.67873376259215,203.21168990020033,210.35754605277273,224.82038033766938
2,1986-08-15 14:00:17+00:00,211.387126366761,212.85224560702292,217.82400940496947,226.24632211564207,208.85962609072678,197.65724707009346,196.8988817718516,193.3906562714745,201.005666760637,212.46455254411816,221.69557046127787
3,1986-08-31 13:59:41+00:00,205.00353937310015,206.47535217685683,211.08576669500516,220.4390753979217,209.45658965227,197.88649209043157,190.99267777034,202.99843781003946,196.07310257267991,205.4513469132093,213.30580404051574
4,1986-09-16 13:59:10+00:00,229.13701106171465,223.03557207985978,234.02234816602854,224.55235206577316,209.8215425801014,213.24609963431888,207.6433023211303,211.36965999322788,213.39778729810317,220.2249097437771,237.48646162999955
5,1986-11-03 13:57:34+00:00,225.13548311706816,220.80127718925257,223.5331566489725,224.34387317467366,214.95489071328623,213.2452820396138,209.72343775380673,209.7727086352208,211.74420994952592,218.72109252261438,232.6994464539391
6,1987-01-22 13:58:34+00:00,219.1560623236185,218.1795482517318,218.1336591353258,226.2753877902323,208.02886823490036,203.00308397187402,203.1905019029466,200.3235502691764,203.91426565154273,207.32453327190422,215.47938592602065
7,1987-02-07 13:59:09+00:00,223.0507697865324,219.98587694726595,220.79652074230742,223.69976124359115,209.18639774892765,204.89112029657022,202.6232742896556,202.9102636838838,205.88514863385467,212.51453122725783,228.09376240774273
8,1987-03-27 14:00:57+00:00,231.47239513729465,233.12715975870856,231.8169824414743,232.94063624339395,218.9141480439519,213.36079287795206,213.42635056407323,211.67862761165634,214.85483403104746,227.04103772519233,233.64718201831937
9,1987-11-06 14:06:32+00:00,225.9091123337127,222.93007995037632,229.89037800553606,225.02384153916287,212.60411574366063,211.32997465336538,207.15042975222866,209.79743381389,203.0740423870659,207.29993317957835,223.56789884106317
10,1988-04-30 14:08:52+00:00,222.37375876344686,226.7596926660483,223.82626041092314,235.96785477533788,221.86729085617293,202.78038100837466,220.78509053505803,250.36076228768533,202.64243978235692,214.17355276012464,225.24679039688996
11,1988-06-01 14:09:09+00:00,223.25236772807392,226.9858895482284,232.1565074167101,231.98245226500467,217.5480365995692,207.1163688233383,206.4287341318038,207.09684145363332,210.1240551341289,216.87962013607034,240.52243621627576
12,1988-06-17 14:09:14+00:00,208.786070129189,212.29577835699786,218.98537486706164,222.60322242302107,202.10385404963728,200.03990217457866,194.69997833075047,192.94380762388144,196.79408803587089,204.056449445519,221.9220318468196
13,1988-08-20 14:09:24+00:00,211.37987243402503,215.6553261768363,216.61889782347393,220.5859826538634,203.7637515501929,194.9234479450997,193.64358115225323,198.93707734041337,199.71826354661445,207.68258419023147,215.5195761511781
14,1988-09-05 14:09:27+00:00,210.8776424490552,216.05685020136633,216.95665453469223,221.13521988219398,208.18766661355818,199.16222627311194,201.1594878984422,198.93730663518176,202.72631320283512,204.5332036747151,221.74975842012367
15,1989-08-23 14:05:11+00:00,211.1108406989385,213.98253887213738,214.49955474844424,221.87929857203554,204.53220270547706,200.4776070845466,199.6428215954975,197.30692928229445,194.58716772395297,200.81657264960324,214.48326158170988
16,1989-09-24 14:04:23+00:00,216.81287200515936,212.2589239810923,220.2422814807369,222.82655783664154,207.11364297663184,200.47118979560895,196.1631551547,195.76864118239243,199.49848365367075,203.78641401760117,224.3643412952329
17,1990-04-20 13:58:53+00:00,222.88124673930156,221.4633611127066,227.1940283680163,229.09624389152407,207.90810492653537,198.16737403711184,193.0712542362288,195.5604523970303,199.6609716256558,210.34377942186296,225.19280783428638
18,1990-07-09 13:58:47+00:00,215.75041767152484,224.64575083489387,226.65717601477243,229.6589073781606,215.45923709169247,207.55617774403913,206.00171094722438,204.02977265247907,204.6576871493255,216.20763489658398,228.70479143477857
19,1990-07-25 13:58:43+00:00,215.8597346918381,222.89086644951576,221.37635281100424,230.8542514437288,213.32026808783243,203.62550519463505,198.89488286723136,197.38447496326458,201.94156098419757,207.78925508144886,224.33730882213123
20,1990-09-11 13:58:30+00:00,215.121840304253,218.7548200983819,217.8112595142054,222.25921244321887,206.59257848952396,198.91382942130573,199.35373123477854,200.15805843755345,200.20653141322705,206.97464454769124,220.62751178458416
21,1990-11-14 13:58:09+00:00,221.5020315331889,219.08633877670036,229.28803173590654,228.11060283445013,198.90184267696202,195.72268811369952,195.14549927916508,196.09644543028384,199.1090267540652,201.51314740287066,219.89871550361062
22,1991-01-01 13:58:31+00:00,226.85506752978034,228.15503467401743,231.89824549236525,232.5063196196846,218.0441347825223,214.75156412035994,214.41442946394852,208.4978947368451,203.38271100973114,212.8995813348164,227.53307315117215
23,1991-02-02 13:59:12+00:00,226.3518760327471,226.7228925060013,228.90652100985864,230.22527219480574,212.74697318804294,204.3406854418434,203.00561467105885,205.37164078486302,205.5288128346071,215.9991367378505,233.40575128023843
24,1991-07-12 14:01:52+00:00,219.73646459369712,219.0334094822558,220.61230081621918,222.30188801341475,204.46334648850333,202.35091937978498,201.89476795067142,199.3848986391492,200.6503432472629,211.04356732794903,228.05300674345423
25,1991-09-30 14:02:37+00:00,217.3087675102088,220.5562536709646,221.42386924376035,225.186823847152,208.95575779212692,204.23258050087696,197.46714602967597,195.3665375902886,195.6491118309952,205.6241833075826,223.6355811343945
26,1992-02-05 14:02:52+00:00,215.98762842169126,217.99734050890547,225.3840300732348,222.45770049025873,210.5168566566509,206.5032582039381,201.6450988297728,202.16500673473726,201.61678976166428,212.4209770867023,229.47463495925348
27,1992-04-25 14:02:30+00:00,212.89463202037038,214.54895685385057,211.4670240832431,210.81011907383075,200.7934123027084,187.8764731490378,185.90011041909196,189.45573960107816,189.55888807305078,200.04852913573112,217.8896389639825
28,1992-07-30 14:01:27+00:00,215.0094294040902,218.00168947572226,226.37327525909694,229.09045756693848,206.18492307817633,210.54316485636775,201.3302932301629,199.69224724741747,205.0235162095409,211.98204884866567,226.53122304544067
