,dates,nzd0098-0000,nzd0098-0001,nzd0098-0002
0,1999-08-26 22:04:44+00:00,246.62035571261163,244.1159290369109,250.60644790696932
1,1999-09-27 22:04:48+00:00,250.88015686215218,242.30641607847886,249.50099309058726
2,1999-11-14 22:04:42+00:00,248.66951257530144,240.7164135539858,248.4562253143897
3,1999-11-30 22:04:35+00:00,244.93457732983987,,
4,2000-01-01 22:04:37+00:00,,217.9213876339638,240.79036393613043
5,2000-01-17 22:04:35+00:00,235.73871982163377,241.05601640459514,251.7245482657696
6,2000-05-24 22:03:46+00:00,248.1364784684872,251.7061971618577,250.11163141719885
7,2000-07-11 22:03:17+00:00,242.0245495024867,242.52124455780546,
8,2000-08-12 22:02:54+00:00,249.81762874921046,248.6060843413182,250.78487173573586
9,2000-10-15 22:01:56+00:00,245.55177097077907,235.26421209685242,244.2936287163048
10,2001-01-03 22:02:12+00:00,253.0761890814192,248.16296343551105,255.3524302532214
11,2001-03-08 22:02:09+00:00,236.320849283631,221.48415651771168,228.23541838412277
12,2001-03-24 22:01:59+00:00,242.89356272245234,232.4492616920957,240.81902316468216
13,2001-06-28 22:01:09+00:00,251.77669337779898,243.9675203637911,252.96949375088323
14,2001-08-15 22:00:38+00:00,246.2357140335108,242.62296693017245,250.18425659497447
15,2001-10-02 22:00:04+00:00,232.27237923323213,228.6697040169399,238.2081685724533
16,2001-12-05 22:00:18+00:00,,,222.26215229960746
17,2001-12-21 22:00:29+00:00,241.76264549081824,235.5328968593826,237.89320296292297
18,2002-01-22 22:00:40+00:00,254.05882831955006,245.034886366864,255.34078875446056
19,2002-03-27 22:00:37+00:00,238.82156408614955,238.69533757123554,236.55378414227366
20,2002-06-15 22:00:19+00:00,253.0550915608636,252.37834527521727,252.8072053721315
21,2002-07-17 22:00:08+00:00,258.33381477108753,252.93382819398613,263.06651144476854
22,2002-08-02 22:00:01+00:00,248.23243112535582,240.0129748165636,248.52700338435835
23,2002-08-18 21:59:57+00:00,248.60754935073868,247.747548263843,251.56038859129114
24,2002-11-22 21:59:57+00:00,250.5129449913201,235.60685131633298,239.3244312121316
25,2003-01-09 22:00:09+00:00,240.41440503874125,222.36471008302368,228.83367533487052
26,2003-03-30 22:00:31+00:00,239.06319511294384,239.1744591243441,232.5961682061186
27,2003-08-05 22:00:11+00:00,250.71908231581975,242.0649322701215,251.19889688659546
28,2003-08-13 21:48:45+00:00,,,
29,2003-09-14 21:49:18+00:00,249.04776601003047,244.89939397140367,250.94777592038236
30,2003-09-30 21:49:30+00:00,249.4975058585304,243.19785909113938,244.5152790021717
