dates,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032,satname
2002-03-18 22:06:22+00:00,367.14,363.41,364.24,373.18,382.40,390.37,403.96,414.89,401.93,393.84,386.49,376.70,371.91,368.73,365.82,358.96,352.80,344.65,345.75,345.39,349.22,355.21,352.69,350.37,343.88,341.13,337.73,338.82,337.95,335.61,333.93,334.34,334.94,L7
2002-07-24 22:05:50+00:00,318.58,328.48,333.62,337.91,347.00,363.77,374.91,391.18,382.39,371.26,358.40,358.28,352.94,349.43,347.54,340.77,333.03,329.94,328.55,330.39,333.77,340.60,337.42,330.80,330.13,324.49,320.98,325.75,328.40,325.32,325.34,327.49,332.68,L7
2002-10-12 22:05:14+00:00,320.00,333.24,337.87,338.54,353.53,368.91,392.35,404.28,391.83,381.21,,,,,,,,,,,,,,,354.47,355.49,355.21,353.93,356.73,358.74,365.81,366.11,375.37,L7
2003-03-21 22:06:15+00:00,345.25,347.41,347.23,359.07,371.64,384.39,395.18,408.68,393.80,386.18,384.51,378.91,374.24,373.59,367.26,358.88,355.37,349.47,346.49,356.65,362.21,368.43,368.95,365.65,360.28,356.97,349.48,356.72,365.02,370.26,,,,L7
2003-05-08 22:06:20+00:00,365.29,362.40,358.55,362.71,371.42,380.73,391.14,398.25,389.03,379.70,371.51,361.60,352.89,358.88,362.41,356.28,347.86,344.30,341.24,342.33,350.93,357.96,355.78,351.98,346.64,338.44,342.41,345.90,351.10,349.33,350.25,356.40,359.56,L7
2003-05-24 22:06:17+00:00,354.84,344.22,351.05,358.36,374.46,382.56,392.93,401.51,390.01,382.05,371.12,365.96,362.97,368.00,364.70,357.84,350.96,,,,,,,,345.40,331.07,329.83,,,,,,,L7
2003-08-28 22:05:57+00:00,343.02,345.12,346.50,348.67,354.43,369.94,383.17,391.89,378.71,375.80,371.17,364.04,358.60,352.06,345.00,325.88,323.35,330.09,323.01,329.00,338.91,343.23,338.56,331.46,323.86,324.18,325.33,322.44,324.91,324.08,324.34,329.36,341.28,L7
2003-12-26 21:56:18+00:00,345.19,339.53,348.54,368.84,383.93,399.64,417.67,420.31,406.11,398.64,389.48,378.80,372.71,367.66,372.10,370.52,367.94,363.44,368.92,372.54,380.53,388.14,387.71,374.60,376.60,372.97,364.18,365.91,367.43,367.38,373.33,374.27,376.50,L5
2004-01-19 22:06:35+00:00,337.39,347.20,348.42,357.66,365.97,378.95,395.69,406.67,398.29,392.66,384.73,380.13,370.24,365.65,365.48,360.84,359.63,353.82,353.75,355.73,361.50,369.34,370.47,366.54,361.66,360.71,360.07,363.67,369.80,372.47,369.93,375.99,379.62,L7
2004-03-07 22:06:48+00:00,315.89,319.15,329.86,343.28,344.53,354.41,383.29,397.24,368.44,371.39,364.35,363.59,354.47,354.87,354.07,347.45,342.02,341.40,340.83,343.02,346.83,356.43,352.41,352.56,346.12,346.44,342.91,348.67,345.63,351.03,348.72,352.51,346.27,L7
2004-03-23 22:06:52+00:00,,,,,,,,,382.90,374.88,374.05,363.51,358.43,354.99,353.56,347.98,344.79,345.58,349.33,353.73,355.74,360.20,360.46,354.25,351.69,346.72,348.16,350.81,349.19,350.69,353.63,354.87,367.64,L7
2004-06-11 22:06:38+00:00,,332.63,347.47,350.63,369.81,368.26,384.66,395.67,386.33,378.83,368.69,352.23,350.53,351.20,359.42,353.65,350.38,339.99,343.77,345.82,355.48,367.35,365.80,353.40,350.47,356.58,353.61,358.15,368.70,364.34,368.84,365.37,374.77,L7
2004-07-29 22:06:27+00:00,316.26,328.98,330.41,329.51,351.21,367.65,384.18,381.78,374.89,374.25,367.79,357.07,357.38,359.77,353.33,350.60,353.06,340.26,343.54,342.45,355.52,364.37,361.69,355.57,351.36,351.22,350.50,355.23,360.74,356.89,361.27,366.03,373.08,L7
2004-08-06 22:00:22+00:00,305.78,315.78,317.14,330.23,346.41,363.38,368.66,371.81,359.10,362.07,350.83,348.10,342.56,335.95,332.30,334.80,342.08,330.35,328.71,332.56,349.70,357.84,359.01,348.48,344.22,344.07,331.52,334.56,339.02,340.81,347.09,352.64,361.46,L5
2004-08-22 22:00:48+00:00,300.40,313.91,,,,,,,,,,,,,,,,,327.82,335.47,354.90,355.01,347.57,344.77,350.83,351.96,343.07,346.37,350.77,356.07,365.09,367.83,374.77,L5
2004-08-30 22:06:20+00:00,314.28,326.17,330.26,348.95,362.62,379.67,399.72,406.36,406.20,374.46,375.82,373.02,369.51,362.73,368.98,365.56,356.62,346.50,341.00,350.44,359.28,363.49,357.36,356.70,358.32,351.24,350.62,348.06,360.85,357.02,362.33,369.39,378.88,L7
2005-01-13 22:03:41+00:00,318.57,328.66,343.06,358.39,369.15,386.54,405.08,410.61,404.37,394.99,388.87,386.52,382.21,365.17,366.56,364.20,359.01,355.33,357.85,355.83,361.10,370.38,373.08,373.20,369.11,371.56,367.11,371.07,373.07,372.29,364.70,370.36,378.53,L5
2005-04-03 22:04:40+00:00,364.87,360.66,370.29,372.90,381.88,396.15,415.03,427.42,414.25,399.81,384.70,377.04,370.58,373.75,376.02,366.75,364.38,354.69,353.27,357.60,370.70,374.77,369.12,368.69,363.48,363.33,367.12,371.91,372.24,371.91,369.45,372.07,380.26,L5
2005-04-11 22:07:11+00:00,347.98,345.75,345.80,361.11,368.39,383.36,403.97,421.05,406.42,396.87,393.40,386.56,365.90,373.57,371.75,360.30,348.11,,,,,,,,,,,,,,,342.39,345.86,L7
2005-04-19 22:04:43+00:00,363.47,363.57,362.59,367.36,376.69,388.37,401.83,417.76,407.38,402.44,389.35,381.58,380.81,375.83,365.79,357.85,356.72,352.59,350.75,354.44,361.21,367.16,365.30,358.13,350.09,352.29,357.54,364.80,371.64,372.22,371.26,368.18,371.84,L5
2005-06-14 22:07:02+00:00,334.41,327.94,332.61,339.42,353.65,365.84,384.79,394.21,389.04,383.73,380.25,384.17,359.17,361.31,359.35,352.27,347.14,344.49,342.92,346.75,353.77,353.56,352.26,345.60,341.69,338.83,343.15,347.59,359.06,359.38,362.98,363.80,369.68,L7
2005-08-25 22:05:41+00:00,,,,328.88,336.48,351.03,387.22,404.00,387.02,370.17,361.96,364.68,356.24,356.00,350.56,346.46,,,,345.32,346.33,351.06,347.81,344.14,345.68,341.73,,,,,,,,L5
2005-09-26 22:05:42+00:00,319.82,315.95,331.82,335.14,349.03,358.46,379.93,389.14,383.55,380.40,364.65,365.47,356.52,358.06,359.10,353.38,353.77,348.11,352.76,353.68,356.27,359.34,360.43,357.19,348.96,343.05,347.86,350.61,360.04,357.09,354.70,365.73,380.46,L5
2005-11-21 22:07:07+00:00,,,320.16,329.52,342.46,356.21,373.02,384.66,376.14,368.04,359.59,350.95,349.47,348.75,350.36,345.25,345.50,341.84,347.23,349.89,354.62,365.30,362.77,361.11,358.40,349.63,339.97,347.29,355.70,,,,,L7
2006-01-08 22:07:25+00:00,317.11,327.88,336.70,341.98,348.50,364.92,385.37,396.09,385.49,380.12,370.75,366.82,363.41,363.03,361.74,358.23,354.03,351.81,352.13,353.73,361.67,369.01,368.92,363.14,359.13,356.35,356.16,357.14,362.66,358.27,361.67,361.23,370.81,L7
2006-02-09 22:07:38+00:00,336.35,337.26,320.17,334.17,339.72,363.90,378.06,391.35,386.09,378.44,367.05,361.55,354.81,356.84,352.28,347.85,341.98,340.59,342.26,345.69,352.03,363.40,362.14,357.45,353.01,348.24,349.86,355.12,359.24,357.88,356.63,361.14,366.04,L7
2006-02-17 22:08:11+00:00,,,315.49,328.13,342.64,355.28,374.74,386.92,375.73,370.30,360.55,357.40,351.41,350.06,347.45,344.62,336.63,333.75,335.02,342.76,343.42,355.92,358.63,352.35,349.57,348.15,347.75,351.69,349.61,349.92,353.77,361.14,373.04,L5
2006-05-08 22:09:38+00:00,322.02,330.57,338.85,347.61,354.76,366.42,384.94,390.75,380.94,368.88,364.33,362.61,358.57,352.36,353.88,346.31,339.16,336.84,338.14,339.19,353.05,363.57,362.29,354.79,353.73,354.42,347.29,344.47,357.37,354.77,350.53,358.07,369.80,L5
2006-05-16 22:07:40+00:00,306.92,312.68,320.19,345.51,352.54,364.91,378.61,386.34,374.72,373.17,361.90,,,,,,,,340.16,346.25,352.60,360.37,358.08,349.02,347.41,,,,,,,,,L7
2006-06-17 22:07:34+00:00,298.48,302.61,308.55,323.90,329.49,340.49,360.81,367.21,366.31,363.18,345.32,338.85,340.64,334.79,337.30,331.67,333.00,327.84,332.12,338.44,342.42,342.88,340.47,335.43,331.33,327.98,331.57,331.94,337.25,336.40,330.66,340.81,346.99,L7
2006-06-25 22:10:20+00:00,300.34,309.19,315.18,324.08,334.89,349.12,366.08,388.03,380.76,371.33,368.05,359.98,354.89,354.46,350.62,345.57,345.49,342.99,345.62,351.25,355.75,362.33,349.68,343.00,339.82,339.60,340.14,347.38,352.66,356.38,352.20,360.98,370.23,L5
2006-07-19 22:07:20+00:00,295.72,306.80,323.43,321.10,321.32,339.70,,,,,,,,,,,,,331.55,334.27,341.80,348.17,347.36,338.06,336.31,333.18,340.05,336.84,345.18,345.36,346.47,347.12,354.30,L7
2006-09-21 22:07:05+00:00,307.62,312.35,315.91,328.71,335.71,344.81,368.73,375.53,371.56,366.26,358.38,355.62,353.38,352.44,363.17,350.20,350.15,345.46,341.56,342.99,355.35,361.74,360.48,358.98,355.71,349.00,349.77,348.75,353.28,348.36,352.47,357.06,366.01,L7
2006-12-10 22:07:44+00:00,302.20,306.59,310.98,327.26,345.64,359.39,375.36,394.57,376.85,364.05,362.61,359.51,358.01,369.39,361.58,355.60,347.03,346.60,353.30,358.51,361.89,369.09,369.12,364.76,357.44,353.62,355.99,356.52,365.85,363.40,367.98,367.72,376.99,L7
2007-05-03 22:08:02+00:00,335.22,330.61,338.66,347.07,352.62,361.79,381.96,393.41,381.43,373.45,367.15,362.83,359.96,359.02,360.86,358.71,354.69,354.50,358.87,365.96,369.82,375.43,370.94,365.45,363.07,361.24,358.83,357.96,361.27,359.60,367.60,365.26,375.02,L7
2007-07-22 22:07:45+00:00,288.96,298.23,310.59,318.33,331.97,348.24,370.14,384.97,376.24,369.98,366.51,359.62,355.44,353.97,357.19,353.62,352.72,350.27,349.28,349.29,366.68,363.34,367.07,361.00,356.66,348.14,351.15,361.66,364.57,357.91,357.28,358.46,366.83,L7
2007-08-07 22:07:40+00:00,278.13,284.24,299.74,300.65,312.20,329.89,353.94,368.33,358.33,360.31,,,,,,,,,,,345.76,353.86,352.79,356.87,343.91,343.30,348.85,349.42,345.51,347.40,343.82,338.91,359.71,L7
2007-11-27 22:07:48+00:00,302.74,302.51,311.58,330.80,351.33,362.90,383.78,392.34,383.04,373.08,373.79,367.95,361.92,356.30,361.65,365.49,357.33,355.28,359.48,363.90,370.30,368.01,368.17,362.18,361.13,362.00,359.12,360.65,366.68,361.42,359.11,367.55,372.05,L7
2008-08-09 22:06:47+00:00,277.91,288.33,300.76,308.69,317.97,332.72,361.20,377.92,365.05,358.09,350.90,347.57,346.56,344.08,344.55,339.31,339.64,335.27,336.00,341.70,347.91,356.15,354.59,352.53,352.49,352.74,351.26,360.67,361.22,353.53,362.15,363.05,352.98,L7
2008-09-10 22:06:32+00:00,275.64,272.01,281.82,294.42,300.05,314.38,332.92,351.92,346.88,338.77,335.35,327.31,325.59,328.87,331.76,325.13,328.55,322.60,323.77,328.55,328.34,334.18,335.51,328.79,323.39,321.81,320.05,315.63,326.01,324.97,323.98,331.44,336.50,L7
2008-09-26 22:06:23+00:00,286.31,291.50,302.68,314.03,327.06,333.88,360.27,380.47,374.66,358.43,353.01,348.95,350.40,353.04,355.45,353.62,351.09,350.98,349.41,351.83,357.06,363.93,362.69,351.69,352.67,348.27,351.31,350.26,351.79,350.41,352.15,351.44,360.52,L7
2008-11-13 22:06:43+00:00,283.21,285.24,297.41,315.01,322.35,345.05,360.46,375.25,366.98,357.94,354.12,356.28,354.31,349.75,351.83,347.25,345.29,343.37,350.39,344.94,350.24,361.17,355.57,360.79,349.39,352.94,350.93,352.29,348.04,349.79,355.80,363.70,365.23,L7
2009-03-21 22:07:47+00:00,355.89,356.51,360.29,364.76,372.48,390.83,397.56,412.61,391.16,385.10,377.82,369.91,369.04,370.40,368.17,362.69,353.29,353.08,354.27,350.01,349.42,358.87,359.46,355.32,350.00,348.38,347.66,349.16,350.94,344.61,337.80,346.59,350.77,L7
2009-06-09 22:08:01+00:00,338.75,327.79,342.16,349.28,362.55,371.20,384.20,392.41,381.68,371.19,365.80,360.27,355.11,350.04,355.33,339.60,333.50,332.79,336.50,338.62,343.70,349.74,352.12,338.22,337.66,328.97,324.15,326.09,320.77,315.49,315.64,323.43,329.50,L7
2009-10-15 22:07:44+00:00,,,,,,,369.88,380.43,376.57,368.39,367.97,357.25,355.32,356.61,356.38,354.58,337.07,335.49,335.02,338.67,340.32,348.17,354.76,348.91,340.90,331.28,332.52,334.75,336.08,336.75,336.71,341.25,339.44,L7
2009-11-16 22:08:13+00:00,,307.95,317.88,331.62,342.72,352.30,374.71,365.42,367.61,361.35,360.45,353.77,347.65,344.04,349.73,351.69,337.77,328.67,328.52,331.63,341.06,350.76,354.91,350.66,334.64,331.03,321.49,322.28,325.28,326.22,330.35,333.53,336.52,L7
2010-01-27 22:08:26+00:00,329.52,327.29,333.06,338.91,352.72,362.24,385.92,391.81,384.23,380.51,381.97,373.76,370.77,372.36,372.56,371.31,357.12,355.15,354.04,356.62,361.43,368.77,370.54,368.97,357.96,354.79,352.14,352.28,362.26,363.09,365.69,370.46,366.04,L5
2010-02-04 22:09:23+00:00,,,312.27,323.38,339.99,351.18,376.53,379.56,363.26,363.70,367.73,358.45,346.61,339.53,349.73,341.51,341.76,339.44,342.29,349.19,342.93,343.60,356.93,345.74,338.02,337.55,340.15,343.87,344.59,335.83,336.84,346.51,351.74,L7
2010-02-12 22:08:30+00:00,326.72,316.28,328.03,342.26,358.92,373.31,391.45,398.16,389.55,384.76,381.13,376.66,364.68,360.30,370.05,364.11,359.00,358.15,364.05,366.43,361.97,362.19,361.71,360.51,357.55,357.33,359.30,355.82,357.70,353.02,353.02,355.49,358.95,L5
2010-03-24 22:09:46+00:00,346.35,344.78,348.17,350.18,361.61,365.92,380.29,395.57,388.09,384.24,379.43,375.17,372.46,373.20,372.65,370.67,358.57,360.29,359.83,365.96,370.62,371.35,371.03,369.58,360.46,352.73,355.28,354.25,359.48,352.49,353.88,353.68,360.41,L7
2010-06-12 22:09:43+00:00,325.04,321.75,,,,,,,,,,,,,,,,333.40,333.58,335.20,345.04,348.16,345.92,336.42,331.64,323.88,331.25,333.77,331.60,338.75,327.89,326.53,337.41,L7
2010-06-28 22:09:46+00:00,306.19,303.59,319.25,333.54,347.98,363.24,379.83,394.72,381.36,375.17,366.20,364.34,358.57,358.44,356.80,349.82,345.06,341.99,343.23,350.13,353.13,357.04,351.16,335.36,334.11,334.26,332.32,329.43,333.49,330.92,330.88,336.07,341.89,L7
2010-07-30 22:09:48+00:00,320.51,332.20,332.32,349.00,359.91,377.52,391.39,401.85,394.05,384.32,376.70,366.88,362.90,363.48,370.79,366.68,349.59,349.65,353.57,357.21,360.34,369.70,366.88,350.65,345.07,343.41,342.46,349.03,351.26,354.14,353.52,352.92,353.97,L7
2010-08-15 22:09:49+00:00,,,,,,,,371.39,367.75,363.14,355.83,346.64,340.38,343.57,351.13,343.49,326.67,328.14,330.80,332.56,,,,,315.68,318.58,323.12,324.62,316.22,,315.24,316.46,321.93,L7
2010-10-02 22:09:49+00:00,275.01,278.27,288.22,295.91,,,,349.10,337.44,331.29,319.71,318.23,311.55,317.61,320.21,318.21,309.55,301.79,299.80,306.63,,,,,294.65,292.20,293.56,292.91,303.40,,302.89,311.03,313.71,L7
2010-11-03 22:10:09+00:00,306.34,308.50,316.54,328.93,352.44,368.88,377.54,385.82,382.13,378.98,362.77,344.88,345.53,343.86,349.25,345.19,346.61,337.31,340.88,341.40,350.84,358.90,356.60,345.64,,,337.21,339.44,,,,,,L7
2011-02-15 22:07:34+00:00,326.54,333.17,335.90,355.94,359.22,371.10,386.25,395.16,385.50,380.29,375.54,368.27,361.94,360.00,361.25,353.81,351.01,347.04,343.93,348.89,354.79,359.56,361.48,351.66,,,340.47,337.75,344.87,344.73,340.33,341.08,344.97,L5
2011-02-23 22:11:05+00:00,,316.68,326.66,345.15,352.56,371.94,386.85,396.55,385.12,371.75,365.61,362.95,357.04,356.26,359.52,349.75,345.32,343.34,341.69,345.89,351.60,347.54,,,302.54,295.14,321.85,329.21,329.34,325.36,325.65,326.72,,L7
2011-03-11 22:11:09+00:00,339.06,334.77,360.55,372.34,378.09,387.37,403.18,413.05,401.55,393.28,389.39,385.29,377.99,377.63,379.59,366.71,358.41,353.66,355.82,360.44,367.68,371.26,366.04,363.43,347.88,343.86,338.46,343.30,341.05,341.11,337.61,347.34,354.59,L7
2011-08-18 22:10:59+00:00,323.13,337.94,341.95,352.97,362.50,378.69,395.07,406.04,398.38,387.87,387.94,391.29,370.87,368.21,368.77,361.20,359.78,357.46,359.15,358.39,356.80,365.28,362.38,350.09,344.88,344.93,346.10,348.62,353.74,347.31,350.66,357.75,360.57,L7
2011-10-21 22:10:56+00:00,310.12,326.64,329.72,332.73,340.74,360.08,375.71,392.50,384.81,372.68,362.05,361.02,358.25,361.09,362.81,358.70,359.87,360.68,365.55,350.27,348.58,355.71,355.06,351.27,340.69,336.35,342.20,353.94,359.39,362.46,356.51,363.54,369.91,L7
2011-11-22 22:11:15+00:00,,322.53,327.31,330.90,342.09,358.84,373.61,392.61,386.49,375.65,362.54,356.71,351.46,353.00,352.32,345.94,345.35,349.08,355.64,355.56,347.76,350.67,356.39,352.43,341.69,337.44,341.01,344.52,355.89,356.16,354.64,359.92,361.80,L7
2012-01-09 22:11:37+00:00,315.39,320.41,324.56,335.80,348.72,362.93,376.89,391.69,385.52,371.15,363.37,352.27,357.84,353.93,348.12,338.35,336.77,340.62,346.86,346.25,351.44,356.83,349.51,350.24,344.09,342.01,337.40,333.09,338.12,336.45,342.26,341.55,343.15,L7
2012-01-25 22:11:35+00:00,,333.89,343.21,358.17,371.27,384.07,402.80,411.68,404.23,390.77,381.52,374.46,370.90,367.10,366.40,357.73,351.41,355.30,356.53,360.33,362.28,372.67,368.61,363.92,358.34,351.42,339.80,343.85,347.48,351.17,355.64,354.05,352.27,L7
2012-04-14 22:11:39+00:00,,346.69,349.33,349.90,361.18,371.90,395.14,401.16,384.51,380.46,376.49,365.41,361.20,361.68,361.93,355.01,348.86,345.36,349.52,349.73,356.54,363.35,362.42,351.17,344.61,336.32,334.05,339.82,347.27,340.30,339.71,340.62,343.05,L7
2012-06-01 22:11:59+00:00,,338.45,335.25,341.28,338.81,357.29,381.80,385.27,377.27,368.10,366.15,356.83,354.74,358.61,354.15,349.29,343.86,344.32,337.46,338.13,341.51,348.76,349.09,337.30,340.32,334.97,331.49,335.47,344.46,336.84,337.05,336.97,343.54,L7
2013-01-11 22:13:44+00:00,318.13,327.10,337.16,347.16,352.79,372.85,390.57,401.10,392.90,383.87,373.83,370.94,364.16,367.57,356.57,354.42,350.16,350.74,354.24,353.92,363.78,366.31,365.51,349.97,344.81,348.21,345.63,342.79,355.02,355.53,353.98,357.01,360.37,L7
2013-05-03 22:13:30+00:00,,,,,,,,,,,365.07,359.31,369.71,349.91,350.21,345.91,339.29,338.34,335.98,338.63,344.76,351.57,348.58,336.82,337.85,332.68,334.42,338.97,346.70,346.79,343.92,345.40,354.14,L7
2013-06-04 22:13:16+00:00,,,,,,,,,,,,343.62,343.79,341.00,337.88,332.20,327.94,325.19,320.40,323.97,322.45,327.59,336.14,320.66,326.32,317.34,322.12,315.48,,,324.49,330.73,330.81,L7
2013-06-28 22:19:33+00:00,318.54,323.44,335.30,346.25,353.59,369.68,386.91,399.85,387.56,383.65,376.39,372.08,369.51,363.20,357.90,354.96,353.85,349.60,348.42,352.18,353.06,356.84,348.87,344.22,337.66,339.85,338.30,345.23,344.06,347.46,345.60,349.50,344.02,L8
2013-07-14 22:19:34+00:00,307.43,318.23,320.53,332.78,344.98,360.76,372.54,387.07,377.22,362.90,356.95,351.75,349.61,353.71,352.77,345.60,340.66,337.40,337.47,339.09,343.98,352.92,352.45,344.90,340.01,337.87,334.05,337.30,342.26,347.97,337.05,338.92,339.26,L8
2013-08-23 22:12:58+00:00,,,323.25,345.01,355.99,368.90,388.98,409.74,378.76,372.06,369.69,365.45,360.91,359.71,356.88,351.04,348.92,344.10,342.21,341.35,342.50,352.63,350.35,350.16,346.68,341.83,339.58,335.87,344.41,345.55,346.92,341.46,341.77,L7
2013-08-31 22:19:38+00:00,333.02,331.63,332.02,335.13,347.47,361.86,375.07,384.74,383.27,373.40,365.31,366.16,358.28,363.53,357.63,358.63,346.03,340.73,335.93,339.64,343.74,362.60,361.93,358.61,355.29,350.33,347.95,348.15,358.52,359.66,359.86,370.13,376.99,L8
2013-10-02 22:19:28+00:00,318.36,326.87,332.21,333.89,357.38,365.85,,,,,,,358.69,366.74,364.04,360.86,358.95,344.95,343.07,340.94,343.89,358.91,364.01,348.73,349.74,351.06,349.51,344.66,356.52,359.03,360.07,365.65,372.40,L8
2013-11-03 22:19:20+00:00,316.17,322.75,331.56,343.77,350.89,368.78,390.78,400.67,391.20,385.05,369.03,359.95,365.38,374.56,368.93,363.65,356.45,354.01,349.96,360.43,360.17,365.91,366.61,362.32,362.43,354.40,362.96,355.63,360.32,367.09,363.62,369.27,374.43,L8
2013-12-05 22:19:13+00:00,318.75,314.75,317.14,334.88,349.98,356.85,383.17,393.80,378.45,375.65,373.01,369.87,364.97,357.15,355.82,343.88,344.56,345.87,344.13,346.58,352.28,355.87,355.38,350.63,342.61,345.19,352.40,346.90,348.42,343.15,353.29,355.46,362.64,L8
2014-01-06 22:18:54+00:00,326.50,327.78,336.11,353.51,362.17,374.14,390.35,404.06,400.33,385.71,370.34,363.83,363.73,368.25,368.37,360.15,356.38,350.43,349.52,357.06,362.41,364.47,362.24,361.03,357.28,353.31,351.59,351.67,355.34,356.10,362.41,361.43,367.31,L8
2014-02-23 22:18:20+00:00,332.09,336.56,336.83,339.93,352.37,371.27,396.10,403.84,392.00,386.30,376.66,365.66,363.33,363.65,364.20,358.75,354.96,353.56,352.98,355.49,362.38,367.30,367.42,360.87,358.77,358.18,360.67,359.15,361.67,362.00,366.39,371.24,374.75,L8
2014-04-28 22:17:22+00:00,321.38,328.09,332.41,336.09,341.01,356.83,373.46,382.05,372.13,367.20,364.68,352.64,353.82,354.64,355.30,345.99,342.71,337.47,338.31,341.85,337.42,351.34,346.74,335.52,336.83,332.64,332.03,331.50,321.16,320.66,322.25,325.05,329.40,L8
2014-05-14 22:17:08+00:00,326.04,331.91,339.57,343.97,349.50,363.87,373.98,386.84,374.43,365.97,364.38,358.10,356.65,353.98,355.72,350.02,347.08,342.45,341.72,347.93,354.75,361.65,358.73,328.54,,,,,,,,,,L8
