,dates,aus0333-0000,aus0333-0001,aus0333-0002,aus0333-0003,aus0333-0004,aus0333-0005,aus0333-0006,aus0333-0007,aus0333-0008,aus0333-0009,aus0333-0010,aus0333-0011,aus0333-0012,aus0333-0013,aus0333-0014,aus0333-0015,aus0333-0016,aus0333-0017,aus0333-0018,aus0333-0019,aus0333-0020,aus0333-0021,aus0333-0022,aus0333-0023,aus0333-0024,aus0333-0025,aus0333-0026,aus0333-0027,aus0333-0028,aus0333-0029,aus0333-0030,aus0333-0031,aus0333-0032,aus0333-0033,aus0333-0034,aus0333-0035,aus0333-0036,aus0333-0037,aus0333-0038,aus0333-0039,aus0333-0040,aus0333-0041
0,1987-05-22 23:08:56+00:00,197.45180532782527,169.61230802361072,162.95002431687155,156.71335738398136,156.9543487689227,150.17100217345364,157.71820729434222,168.800314104657,165.02356423502917,169.791197696079,165.9662889268349,170.1071885010724,173.92831132767395,177.90378813865848,176.82747993082523,179.73974692408115,191.13308701048476,191.62844793757176,194.10383046340675,199.18261768746476,210.62733061143558,204.96823205837586,209.07115587954442,217.02965134518067,210.23139044821238,217.79948048400493,220.95687166018718,230.8753485890729,230.95337446723605,230.3877440747232,228.46542066342553,229.9198363068445,229.49742456978217,238.4550350857496,233.0669448243592,235.5619977047777,243.48554372582063,242.6968166106901,232.5854692217672,224.74424288790706,226.2630739268512,238.27342489283922
1,1987-05-29 23:14:53+00:00,216.40810457561682,170.0551701966567,161.65623497676597,157.43387392709496,153.36685089969743,155.40495225327354,162.14252828486713,167.72423189898473,164.5865239556888,164.75760591641256,167.09865811884785,173.50947640020206,175.92952548577733,179.82992044206193,178.3966746062593,181.97542965587235,188.44090405815393,191.56061068821617,192.0234803206954,193.47660283593734,202.30884332371215,200.2754748621336,209.31259871564976,210.1801436855559,213.3822417321541,213.02186988680162,217.1995012950096,228.13384573904762,231.42717806049788,226.13568079395384,229.6505527491523,226.77491366480172,232.0736617593213,238.9161163032658,241.04251494464776,242.35111691830645,242.5756727074655,234.34047555067042,231.64169927388264,223.4936458988547,222.98352229553234,220.9582206993742
2,1987-08-17 23:16:48+00:00,222.82086688707113,189.8526584330932,182.85627856922446,180.18479135967695,186.54623876242104,187.07953023502577,185.07082992246052,197.17252350264766,189.0181071556515,196.04110265787432,191.50651384086444,193.799772117872,197.7381723362822,197.3743549737089,203.0121940125413,200.6229532365043,210.4592663994297,211.97315567417635,213.55184474747148,215.93041246831177,223.7887116914934,216.4921788983486,228.43693973205487,227.48753461993672,232.52569894137326,230.39342700763498,243.00932659893687,252.89594139781642,242.8808950682939,250.44184778089763,247.9588129899697,242.4393826646109,251.85924050088457,247.88442190699644,249.47959424022642,246.62617961907276,242.8555652480497,231.41874831331404,232.69408692031723,209.3122709410061,218.94639022588206,214.89711036999026
3,1987-09-18 23:17:38+00:00,304.2069800047167,204.36612707481385,193.62891052145827,191.6269618178573,192.4245546814944,187.45935751554742,187.75072150754482,199.94893697491565,189.46011478677553,194.6832605914638,197.98644203098607,201.21341564011942,202.9660877793931,204.00800020668464,207.6925316510564,212.741706689676,213.48978751681625,215.11233839574078,217.1392474914955,216.69942535570507,226.23656677287786,235.68299757388363,241.23754729770553,235.06338313621475,235.6768727502972,250.37120338993225,246.18407568842613,252.49652787571705,254.73140316868233,242.58474369829537,249.82315590209848,255.23086909806304,254.16464149958009,251.91085018504285,252.21331283215684,252.86106221206055,245.00679729540394,234.6367501708497,232.2518485091116,223.55219960402317,223.03548590365125,231.99955008622962
4,1987-09-27 23:12:03+00:00,290.1735502754127,199.67590243642036,196.6577194215012,193.5147253191946,197.8877476239087,197.28098336393248,198.9596064678309,198.93915259404565,198.75914292277557,203.32410323195887,208.9704513990948,206.6097839813981,211.9141701039716,211.27568385024253,214.64384867033476,221.93427034636233,221.6630485163342,226.13305158261292,224.94928309682058,229.96867834287815,232.99619167702338,239.41300594186134,239.53766981295325,233.3932139970215,242.789526212971,251.50997270896477,249.04593829892508,250.4311417674668,253.18415996542006,253.70871993277197,253.59182092009323,254.72556823660935,261.19973297367295,260.0536971969536,253.56938779195116,257.7347069194369,252.22901027631247,247.18636058538195,239.68858421068336,227.4331839198313,218.31402456269433,230.1509455217999
5,1987-10-04 23:17:58+00:00,285.06356929935333,193.2299154930298,179.93081584856864,177.92316744771273,179.9131065498275,183.69130855002567,187.92573767632211,190.29732083956907,187.02194883621232,191.42382653669523,195.58104428234284,192.3925052295605,192.84517811014916,191.6039368715481,204.88283273510814,199.76796598548273,215.61347133483008,216.5333790749383,213.30514834500983,215.16910161970497,229.1179580704167,232.15961681415803,230.19752755189154,232.27485984915464,235.993261967692,240.88245387830145,246.19330150349492,259.5249417431219,260.1273411951094,255.77000504115816,249.48276963114574,254.81184146342744,258.6071390077902,247.88053790806188,247.31450458389452,244.0212588658016,237.5631850078718,230.02942095831338,224.4520503097962,208.19557536006295,210.83204633191315,218.64868432675942
6,1987-10-13 23:12:21+00:00,,,,,195.70758681618756,197.93880044934406,196.2294745595286,201.4622866902357,202.93605064623534,205.59374004384424,206.18427841502867,204.15651396258647,209.1312779137122,212.0164086536822,210.0010895057793,211.82160930695187,217.3685542888111,217.56262965924432,217.43466732525667,223.710816233623,229.6319991780423,231.39207612770355,231.48157233168752,239.2337193018949,236.6802037446666,242.63382507547138,250.38854300482987,259.357846224182,260.39528617363334,254.37415497016497,250.26205305846466,254.31556968074602,256.00556242246006,255.81651183922895,247.42429313398875,242.06646749587316,239.8506699371526,231.44647949743555,224.47567501729807,212.16228962086277,203.53626392172427,220.36879786211145
7,1987-10-29 23:12:37+00:00,301.3126316838276,211.9761746847956,205.46526803485926,200.9765579933697,196.80329329274403,197.1414826538699,203.02175165740758,210.728612923442,209.76826283163348,209.09944913307385,210.00050347811938,208.0028733243013,215.71656901064122,212.5463693424103,215.16714360073237,212.31725044292307,218.96427860274142,217.59580815946185,222.75365517924305,227.8410187946732,223.3538593463484,236.82213793752726,237.21316871343842,236.79674414194704,235.61391937745472,246.72367151211546,247.96687062932463,254.87189567928866,257.07041031298803,252.31207214730992,246.95031017944822,249.75104863433305,248.3298011116694,246.03131469521117,240.60388908288294,244.54149208035264,233.20068800445566,228.19151040016746,231.58170927903993,225.8174806409776,214.58148114946627,230.17112469473835
8,1987-11-14 23:12:59+00:00,287.88780013619703,208.6002287906885,198.66965282362773,198.243208778998,198.6590543188559,197.09222520477022,201.1316814345128,208.05685041334584,203.93278259052957,206.0879886175546,204.40931412697037,206.6324221271017,201.65170266241591,204.51363161060397,207.80785541824022,214.58923694056887,212.3270338459944,212.2551864994809,217.97769841221603,222.229792801495,228.593238494606,234.55340910924687,235.61374814981875,237.8804330230489,235.41592907954828,244.77729607366908,248.91614298058272,251.871538440274,256.9693715996488,248.93332405799006,245.68911456036247,250.281405550605,247.95906938685386,251.0534106081205,243.11388966502906,238.36851904994447,238.41904360166015,233.12831734266115,222.80445224835745,224.30862428710083,217.36514822553184,231.78776849050476
9,1987-12-07 23:19:07+00:00,300.9038823616495,212.06412943337222,217.14482863717143,212.58035840335225,211.31303625027732,208.38777273490973,202.06856069849584,210.66109243857574,197.76400811314437,203.0654234600659,215.84326163654413,213.85646856847472,211.74514352777555,212.6545889694935,219.50796445437476,222.85107749318888,217.06642881652215,216.67969174083402,216.3042769864898,224.24217542269992,231.75220530090857,233.26359485414332,232.62491939339543,241.78256385649496,238.56542863644404,241.29865688459097,246.41927599197047,254.0123728752394,253.46209932453166,245.20245478695,250.97646616892973,252.50446672291997,248.39037857199315,253.89613894963975,246.89017299368277,247.03793667817055,247.41870140381758,237.7937702086955,239.83748927186474,233.536108375803,226.3328762563442,239.4556372556461
