,dates,usa_HI_0037-0000,usa_HI_0037-0001
92,2013-11-04 21:08:10+00:00,212.74543164300718,207.5127033450254
93,2013-12-06 21:08:02+00:00,209.28087956600223,207.85369383549502
94,2013-12-22 21:07:52+00:00,214.63489601201,211.67881558839898
95,2014-01-07 21:07:43+00:00,221.99802914496078,214.61879179788002
96,2014-01-23 21:07:33+00:00,213.86080670739278,193.45029476385992
97,2014-02-24 21:07:09+00:00,219.85621515225102,214.74474680228838
98,2014-03-12 21:06:57+00:00,215.42984340952435,203.0708603649716
99,2014-09-20 21:06:32+00:00,210.5054035119586,205.86593023068514
100,2014-10-06 21:06:37+00:00,215.80846576420907,203.29137692967615
101,2014-11-07 21:06:39+00:00,203.6571702491694,199.2188938192001
102,2014-11-23 21:06:36+00:00,209.17525402405246,201.8107006108206
103,2014-12-09 21:06:31+00:00,219.21746322909047,207.35304045173723
104,2014-12-25 21:06:31+00:00,214.22677062080157,209.01843559928665
105,2015-01-10 21:06:28+00:00,219.25885235919975,208.0105965398434
106,2015-02-27 21:06:12+00:00,218.08097068995255,206.92820665910978
107,2015-03-23 21:05:27+00:00,,
108,2015-04-16 21:05:48+00:00,215.91049457692495,207.11756158963817
109,2015-08-22 21:06:11+00:00,212.6042688663458,210.86531014791615
110,2015-10-01 21:06:20+00:00,199.62665757021736,196.5277546749248
111,2015-11-02 21:06:53+00:00,200.5513195938811,198.23992746903565
112,2015-12-04 21:07:24+00:00,,209.1519134367876
113,2015-12-12 21:06:32+00:00,213.6158129790178,210.0076395207118
114,2015-12-28 21:06:32+00:00,208.68648536037816,204.99583231403028
115,2016-01-05 21:07:54+00:00,,207.2869237611508
116,2016-01-13 21:06:30+00:00,217.20157808886526,208.11509742528014
117,2016-01-21 21:08:08+00:00,,
118,2016-01-29 21:06:29+00:00,214.58938023489827,207.06206625076274
119,2016-02-06 21:08:16+00:00,,
120,2016-03-01 21:06:19+00:00,206.184666544018,193.87558097376186
121,2016-04-02 21:06:04+00:00,210.7096150229931,197.86358605338108
122,2016-08-24 21:06:33+00:00,202.91586507088857,195.48091182347332
123,2016-09-01 21:09:06+00:00,211.46643408666378,206.20579860338563
124,2016-10-19 21:09:09+00:00,208.84907906398294,200.75753937461945
125,2016-11-12 21:06:45+00:00,215.80721283011505,211.00061859709567
126,2016-12-22 21:08:48+00:00,,187.3157629398103
127,2017-01-15 21:06:34+00:00,210.763139572285,205.0815914436254
128,2017-01-23 21:08:27+00:00,202.13475956750227,198.2287047554864
129,2017-03-20 21:06:05+00:00,214.880389648265,206.35317161949862
130,2017-03-28 21:08:39+00:00,,
131,2017-08-03 21:09:03+00:00,,
132,2017-08-19 21:09:02+00:00,208.43627703188216,195.72242588265289
133,2017-09-12 21:06:31+00:00,206.80960466476301,198.21127142725555
134,2017-09-28 21:06:38+00:00,204.8147635564429,197.51303257404138
135,2017-10-22 21:09:03+00:00,,
136,2017-12-09 21:08:50+00:00,211.69218738040024,199.5237685537475
137,2017-12-17 21:06:36+00:00,218.78342934390756,210.6488527161889
138,2017-12-18 21:02:34+00:00,,
139,2018-01-18 21:06:26+00:00,196.15216354100193,186.3513108406429
140,2018-01-26 21:08:12+00:00,,
141,2018-02-19 21:06:12+00:00,221.11111539840482,213.9321493881661
142,2018-10-17 21:06:16+00:00,205.7360230770313,207.83718752219698
143,2018-11-18 21:06:21+00:00,213.04737408657297,215.9401221165886
144,2018-12-12 21:02:12+00:00,,
145,2018-12-20 21:06:18+00:00,,
146,2019-01-21 21:06:13+00:00,203.0222800603878,207.3202388400867
147,2019-01-29 21:00:43+00:00,,
148,2019-02-22 21:06:08+00:00,217.0740580821569,213.22367607923456
149,2019-03-10 21:06:02+00:00,203.03567152123193,198.78341077562214
150,2019-04-11 21:05:54+00:00,198.64470486022714,194.7297801858634
151,2019-04-19 20:58:07+00:00,214.79524243334453,212.67895886343177
152,2019-09-10 20:52:29+00:00,,
153,2019-12-07 21:06:44+00:00,213.97752247721147,212.720877923626
154,2019-12-15 20:48:09+00:00,208.28303177574332,211.7575784882669
155,2020-01-24 21:06:33+00:00,211.1425652505508,212.81003232535724
156,2020-02-26 20:38:14+00:00,,
157,2020-03-28 21:06:09+00:00,197.56072356959035,196.0417582741771
158,2020-04-05 20:42:16+00:00,,
159,2020-05-23 20:39:23+00:00,198.24742704210954,198.92437298165007
160,2020-07-02 21:06:13+00:00,209.6663573035846,212.56767926653447
161,2020-07-03 20:30:48+00:00,,
162,2020-07-19 20:29:49+00:00,,
163,2020-08-19 21:06:28+00:00,,
164,2020-08-20 20:27:48+00:00,,
165,2020-09-05 20:26:46+00:00,,
166,2020-09-12 20:32:29+00:00,,
167,2020-10-07 20:24:41+00:00,,
168,2020-10-22 21:06:45+00:00,204.69189023278778,209.49629126845156
169,2020-12-01 20:27:07+00:00,,
170,2021-01-11 20:17:58+00:00,,217.618211320797
171,2021-02-11 21:06:31+00:00,212.6211939711878,212.56523550989198
172,2021-03-31 21:06:12+00:00,210.1252949489892,208.26593409873186
173,2021-04-16 21:06:06+00:00,200.14687877034913,204.85321373402314
174,2021-06-04 20:06:28+00:00,,
175,2021-06-11 20:12:05+00:00,185.7672196776529,
176,2021-08-07 20:01:03+00:00,,
177,2021-08-14 20:06:36+00:00,,
178,2021-08-22 21:06:36+00:00,220.53216275271612,228.48157549809343
179,2021-09-08 19:58:16+00:00,,
180,2021-09-15 20:03:49+00:00,,
181,2021-10-09 21:06:49+00:00,198.57434583835374,199.53375463231313
182,2021-10-26 19:53:58+00:00,,
183,2021-11-10 21:06:48+00:00,207.2959630758594,211.79129376565083
184,2021-11-26 21:06:46+00:00,212.2935244539551,212.97763720947773
185,2021-11-27 19:50:55+00:00,209.87190510592305,214.26942589631997
186,2021-12-13 19:49:24+00:00,215.707744398169,218.5618135777822
