,dates,mex0409-0000,mex0409-0001,mex0409-0002,mex0409-0003,mex0409-0004,mex0409-0005,mex0409-0006,mex0409-0007,mex0409-0008,mex0409-0009,mex0409-0010,mex0409-0011,mex0409-0012,mex0409-0013,mex0409-0014,mex0409-0015,mex0409-0016,mex0409-0017,mex0409-0018,mex0409-0019,mex0409-0020,mex0409-0021,mex0409-0022,mex0409-0023,mex0409-0024,mex0409-0025,mex0409-0026,mex0409-0027,mex0409-0028,mex0409-0029,mex0409-0030,mex0409-0031,mex0409-0032,mex0409-0033,mex0409-0034,mex0409-0035,mex0409-0036,mex0409-0037,mex0409-0038,mex0409-0039,mex0409-0040,mex0409-0041,mex0409-0042,mex0409-0043,mex0409-0044,mex0409-0045,mex0409-0046,mex0409-0047,mex0409-0048,mex0409-0049,mex0409-0050,mex0409-0051,mex0409-0052,mex0409-0053,mex0409-0054,mex0409-0055,mex0409-0056,mex0409-0057,mex0409-0058,mex0409-0059,mex0409-0060,mex0409-0061,mex0409-0062,mex0409-0063,mex0409-0064,mex0409-0065,mex0409-0066,mex0409-0067,mex0409-0068,mex0409-0069,mex0409-0070,mex0409-0071,mex0409-0072,mex0409-0073
0,1986-03-15 17:14:19+00:00,209.36021089193358,198.94883468319094,191.7639316075358,192.99655424897355,175.49091631419122,175.1689794532773,177.92379174333684,169.4821133003194,167.8144359879955,168.66590384038074,167.9476310297776,168.83307252317488,170.83635332355135,175.78149081571343,176.46618263141204,185.11560159721094,190.0160634282087,191.54403517764422,186.66738974994027,187.8619604979891,185.02519890659937,184.78954303868002,175.27621462258728,180.76080466138626,178.3545964757891,181.92090735028768,190.70940103802639,193.57954791237717,197.76493679645205,202.64030609045255,209.0941768344868,206.65087514721438,212.95944364145436,214.12455642733028,209.58637013885212,204.06225847356643,208.07659772437626,207.01845519047328,215.11648899949796,223.71033070468076,232.0107552127621,235.318532783418,228.28321797303545,224.41014627727364,220.77994223964714,215.30531307682242,220.36280694824435,234.17565347487204,240.34890071967385,233.36698316180318,226.534042334718,212.71502245355077,202.86618623243544,198.70112628715748,194.34243682273302,186.80866604806414,174.4955936662148,177.3032542256875,181.32898763227303,194.1032215458136,206.9092255900093,205.43566206132377,205.07447165176774,207.1393521448409,189.24398580543757,183.23247657078565,170.48734568362786,169.7813571662293,174.0512753203189,176.41233331463243,172.56979861265324,163.04740122416888,164.49224151379843,166.02486175027124
1,1986-03-31 17:14:00+00:00,229.5618254804242,226.7890648106722,217.34087050731895,203.44192796038448,201.88818517905077,197.50189141536148,186.8974114195038,190.85054302186353,180.44412909201728,183.6223666662663,185.13679221076646,192.3808318040005,189.84804366260582,196.49346545066274,202.20685906875457,212.95232460330766,212.2371999523807,213.6224993561985,209.57866466359957,206.83089786196996,199.33684378853914,200.263994195456,198.1570873395118,196.5962917344349,194.99024682619748,199.94366042240222,199.60530277121546,206.7766210300136,211.63680072565785,216.63643694118878,216.65623420644377,220.71657091225697,217.83505644940965,219.3811362008832,218.15282531640176,212.14161171537307,214.43777369946946,217.24327070438207,227.30534797263093,230.81152963634625,235.92587697631603,232.81465718355696,231.93516955615107,232.07971538514767,234.10932144445025,237.44737891097455,244.04269517376346,239.1387453685033,250.8784406935195,234.44338960213292,225.09149554546764,213.7043455053333,207.58528428710255,201.74016550544803,201.61097065421131,195.61890074837743,189.48081637676535,194.354746161943,190.4939845156074,189.57659598782692,204.8529331312619,204.34875979033518,208.67553269232917,211.51584238166953,196.0649560810361,192.65893766317856,187.9196980232943,184.8993985246724,184.60213178523867,179.52581910941515,176.77352899286677,173.70337413413552,183.99354489526937,180.31772344265954
2,1990-04-11 17:08:26+00:00,222.82014026158544,221.5855858157464,220.0142559841974,209.9929186597074,215.877742769751,218.26502171004654,213.64188659465557,208.91964812013106,202.36479310798748,211.05657113616272,198.89706520537467,205.08545364849525,212.81794053843745,210.95959349047502,216.5601020329795,221.836255233414,221.28263011178677,211.5044754918298,214.91652256889185,205.7845118723169,202.7870112020368,196.60418879359852,202.5879935942128,202.69525467381763,199.35116760249645,201.02408622014605,212.94379821217217,205.18544466308737,211.96381156456897,213.9267331644922,217.3849608346439,219.13842846720988,231.5542183011691,226.56956461536288,229.76161947170687,212.95763723406606,215.7222092318591,217.2821993863511,218.23783277254046,222.68678570906994,215.60895263427898,211.45086137420148,220.54027708022983,221.51099248307176,216.9101271448136,209.2490818028524,218.27720244644507,220.45101106218902,223.020609635307,216.60515823899652,206.72688090336823,207.51599096282231,190.38132219098532,195.03228954745978,193.16795489929603,194.4765275067009,196.1829294272989,196.93661714989932,199.89655522681838,202.02688238618464,205.59220702707478,212.11462529534793,220.93956736342824,223.5895738258892,218.88370499293234,212.8041860963781,215.30501903634755,214.0181588723666,216.12783625017983,211.10666254303203,214.86913093576635,214.3470132936958,218.32397189639116,212.95379396059897
3,1990-05-13 17:08:31+00:00,235.7995413261595,225.4918153277893,217.11216530901598,219.11629203695358,211.7081008527211,213.7024525054132,219.49683693137501,213.15585536262785,210.5417612062019,210.56497609088808,207.77983289365116,209.2556828765287,201.0616420806135,208.48935628368906,204.05987507329226,214.5062208378659,220.71786257779678,219.45781364675713,213.0576732620954,208.59547044897033,206.81049885559042,199.56448274464233,200.34837187858665,202.2483117594707,200.05008980550974,200.57366452161483,205.34245528402698,213.63756667971793,219.1464429923261,220.0110447276902,224.4008072372864,227.85690907823027,233.77439532408602,232.15221661479922,227.0453419866049,220.57262943253858,226.736402547492,225.34658765642118,228.63956432601196,225.9238729826436,224.67062008293277,222.6210505321792,222.87819523955864,221.28493519335728,211.44569834521883,210.26230785060278,212.3390625862484,222.35114454286258,228.43401614465398,218.18337519964655,208.967806795949,206.32694362059107,201.74815356091676,199.90620803016557,193.39287308678263,192.05182614690565,199.91233544411165,206.17996433737068,205.82405444563167,210.24061933175102,215.35435713058615,218.07629483209502,229.04601359735437,235.87820950014105,229.31399997743847,225.27091878827557,222.82467992576431,217.32541008854406,219.43007044445943,215.56137085987055,211.19033943194904,220.9605220147878,230.26824888321948,223.41160670477478
4,1992-09-07 17:10:28+00:00,160.17217368282212,172.098560607077,177.05432811203698,185.65894734053018,192.02694735389338,191.4788501387286,187.24979844699723,191.76331819193584,190.59231871607074,201.3466960593121,205.1770503041185,207.7021669600116,203.51714643268605,201.9228207535966,206.86245993837636,210.43208609753646,210.19328356685384,220.4555685511751,211.698582166824,209.7364227435595,204.66343179512347,191.62723929258493,198.11046530185337,194.4895718766668,197.7463639626659,199.72447737932936,198.63800012655025,202.719641601339,207.73736881259893,210.54010970192292,217.5003339010224,224.20764134726622,228.09592493084378,218.14593769059914,219.21119240963935,211.5751813858492,212.5889755426056,209.67847228667367,213.3763099782101,205.66005267848533,210.1355869299148,215.95674755754806,225.13283344663333,219.1227795244577,217.99595715870322,220.69209062326615,215.62427140137666,224.81554773194398,229.62788174940948,219.4808036401978,214.23506646432674,211.55889092682006,209.1531848330099,210.25918732800002,202.51958919788393,196.99088954468286,209.11174676529288,203.08384166431182,200.17159504811048,200.50461336782845,208.23861712167027,210.83465317052804,208.30560233324752,223.1825970266185,214.84116206624856,196.1643119531784,192.46782672211543,192.69895190124464,196.85907326325702,203.40785244512293,215.92469746667547,230.2229589513058,242.39822819216306,222.81583212811807
5,1993-01-13 17:09:51+00:00,184.97600621195997,184.17725365734046,179.56656774907734,177.47953455546477,173.07401126098284,171.2080922481603,183.61211375273606,180.87039509282673,182.4594212403826,186.24742773914056,190.44995772970384,191.54640481397743,191.46366012999107,195.30686374562504,202.1731125382101,202.62877236309865,209.13008955252937,211.7429442501238,210.16010069462953,205.03190035784124,207.5506479017294,200.46140185882234,194.20118385160714,193.08513692307514,202.41104898026188,207.88561992170696,201.59916778472515,210.35623743202876,215.82444359197024,224.2997369368156,219.3341607351158,228.69227846446142,228.77913194468695,226.7545729358566,221.0085483771597,217.93605523228987,205.7304258685927,215.45871318971064,219.35359948456306,224.20330618604268,219.13028075640548,217.52843930683852,222.87722182561794,212.7778838493678,210.42449938464895,213.89462608269875,221.0326120705578,225.4197829534821,237.98451343582076,226.16452877736975,218.8751773738939,210.62873580294456,202.53627861033112,202.26182622385141,200.45348173151575,196.58454254740442,195.53438162842397,203.7071473791083,201.99695995546415,202.9520183524843,214.05533895802853,214.2483601130038,223.94889585487184,225.32978398547073,220.03695095881335,214.93076881806476,209.80548544765924,210.04462814299393,214.7931089004797,225.2444328011581,230.90772376799976,228.2996330397794,234.2206645024658,223.73317294523238
6,1993-01-29 17:10:02+00:00,191.29262544992054,188.65732588758493,182.07559297518384,185.43699405570388,181.7427492381886,188.39368432677963,195.12518509583927,193.93587612152749,190.71843222526323,189.92291165387655,189.86068465817345,190.48360925226055,197.46284040430567,203.59634366545203,196.31672356546346,212.67397686209023,215.7758746057604,214.6612990530084,210.62923469753588,209.34619389975015,208.4048859565848,209.07712793033312,206.25494474192533,211.6583127932126,206.17999140785594,217.16338893250335,224.03554822398758,223.23828210703186,223.02487167997108,224.69618490102107,235.85296810595773,230.51194518489933,232.50149507385873,234.68128827922027,223.37764621310208,218.8961439420164,222.22328829570426,223.74508478227625,227.39779892821724,230.22899694743157,227.87553846582955,219.54778792880825,224.2823922519128,215.30354245673277,215.93269417147798,213.29108139578233,221.08376285930717,234.83729255641305,241.09477881628234,230.38526487878522,221.69189730027873,217.071961865985,207.7211650742952,209.0816179209966,201.62042231103538,204.4695258719604,193.34391760528237,198.17340316350794,211.45562638571732,215.46917382131443,215.48472554404913,220.5028218188737,225.17478764400886,227.27912512194644,223.39782493125944,216.3646786969222,209.19593371185226,215.2165412997794,223.06756870171066,233.97519400480044,233.16796946801355,238.18983618352516,239.19093784704611,225.46559139620996
7,1993-03-02 17:10:19+00:00,200.9960104759778,197.41696461483122,192.19331806577284,193.45547545038983,184.82800796013174,181.57880194576572,185.31947686363216,182.88909938367289,181.75452391499033,191.54137288030992,191.08727025538093,195.00947925226208,200.46576833356633,200.58078524931494,196.58008206322225,201.06284540972032,208.84734104005764,207.6497949569822,204.3375153779813,206.7989762545459,205.91989298239884,200.0165625009289,199.3062658388489,199.75128627260412,195.83576214782215,194.50587372538806,200.42254427538336,204.87844308087827,212.83694879966885,224.34252636288835,232.64013385062594,229.29440525306495,235.08742704323458,230.02713393836854,232.3700811100616,221.2018784609053,226.51100493971524,220.054547093041,219.43868036765645,232.68332631837603,239.48532965958964,232.50561717323896,232.63432528538962,228.9214814062422,223.5679164353959,222.56702703534583,227.0385515493715,236.60374012704332,240.92513017962298,232.4113057695422,228.34531604558254,223.16253725143727,213.27873060782662,206.00504392552506,207.72412258645207,208.40404823033427,196.94018567154407,202.87620209169685,200.26596731853735,211.99519322885988,210.22823593859948,218.97843056280897,226.45816580477316,230.4145614421669,223.13494281836768,223.7909659374635,214.48264223419324,212.2282187894829,221.05668543564065,215.6210695795396,222.41996534157835,217.86128978131134,216.76829777243103,214.52317964589497
8,1993-03-18 17:10:26+00:00,202.22931063539107,198.98996166917206,196.93501892231984,194.91552246242185,193.79070318281478,188.47919108626525,186.30999058338458,186.27107978918494,191.04299596935195,197.60031759567474,198.70056829703702,198.0146034154529,201.80633443885418,204.2331535957057,206.00218899403734,210.37455889402594,214.15787028993577,213.79360828493864,206.95539844283311,202.67189408097184,203.24242861804711,197.8047238476212,200.6730570167781,202.66897180378982,201.61295522037804,200.18440216857869,206.35341767917302,209.7541419172406,215.13924709756205,219.0875217368596,227.9260172096935,230.32695222417283,237.3522977648602,235.3170366682338,226.73377965158917,219.63479443858333,222.1955864057116,216.29162322142355,228.1582802106966,225.83785198028858,230.21799683869716,227.93946957029166,234.1562336633943,227.46283050734513,218.25021882625543,220.80791300169437,222.98870577758655,233.90282003609852,238.06785437789193,231.518879149807,224.5852774801333,211.6117700444044,214.2441748704502,217.60505935994462,196.10940781070212,202.8387011622146,204.94579131939616,196.7614739322177,201.95955475535345,206.02343329458301,206.2370561909508,212.9475772026705,225.66282880450808,238.3780081736933,224.07212224329726,217.8582897485377,219.69590364614726,211.9410392244226,219.91590328470988,221.69888570920105,223.5903646934305,219.44688908189647,216.20832611103793,211.85861704403018
9,1993-04-03 17:10:29+00:00,196.96065522385817,194.74894573225734,188.58670529494654,189.48623293603742,189.0846182869301,179.4912351483802,187.03120674744957,187.00736218511636,193.98152232799316,188.82057489611165,191.86547532735744,188.74933681345962,192.93864932513677,192.48670561611823,194.57801350423296,195.14043062251238,204.98535620770448,210.67162709799283,205.57111339523576,199.95695386986228,199.37978321344178,194.8837064422655,186.52979436759594,186.02357628367886,189.79797149077194,192.1703893673819,196.88789588073377,211.9050589070071,215.5682752881117,219.73994202332815,223.61852179623094,227.4710096052217,230.76768985788564,220.9466267688027,218.85353724078635,217.77348365764425,207.8613938243699,213.83455079709128,220.287719242439,230.54262560160637,230.92484947995308,224.83992350012468,224.1598587855525,227.56233443806437,221.22399408140498,217.1067904785558,217.24219281741472,223.5124499407686,243.24939988555883,231.37312989006693,223.42487402657378,219.373708340584,212.83141122909538,200.96223585461235,196.4016221835829,203.39144896441772,200.1141755847965,198.92123739289082,199.5524507324472,200.32620485019004,213.54340368903598,221.55672823030596,223.4549140605611,226.44210059166682,222.71761185262432,218.9439423115225,212.32196395503897,211.91441979935263,214.6473449245347,215.18002391528483,215.46386838619435,208.26565773966018,209.64650590551753,200.74303497660443
