,dates,jap0103-0000,jap0103-0001,jap0103-0002,jap0103-0003,jap0103-0004,jap0103-0005,jap0103-0006,jap0103-0007,jap0103-0008,jap0103-0009,jap0103-0010,jap0103-0011
0,1984-07-31 00:43:53+00:00,,,,,,,,,,,,
1,1984-09-17 00:44:44+00:00,158.93598815645686,154.49944057190237,152.16410921252765,151.84094337651462,152.84824561171013,159.48613710604627,152.03019015411098,147.94309003284286,143.18934933251793,143.05713231683438,143.90848838106737,125.79425026615654
2,1985-05-31 00:44:45+00:00,161.45393992864328,166.40053782080776,164.59407273055092,164.13254533873004,165.2059284591496,165.6398224677221,164.80751439640537,154.43105488636715,148.22331024913046,142.52520539909946,145.7168114308339,134.80438050779566
3,1985-06-16 00:44:43+00:00,168.6608826216439,169.09538692892073,173.70674442792148,177.84481180226135,176.53349397389658,174.73062004322796,168.565600626562,161.9263993549767,158.2998319003397,155.79200496631296,152.0506819729383,147.1388042664367
4,1985-07-02 00:44:39+00:00,171.86199695787886,168.72976966498572,170.2784258150716,170.74820929317835,174.47910904974833,173.134722404058,163.32266215991467,153.39829259568876,156.4856643796379,156.49241847527654,146.9650880620702,141.22773314043275
5,1985-08-19 00:44:15+00:00,169.1984457062025,180.95912815885447,181.7391214115114,181.64043632751202,185.2396594304446,178.52394518424347,176.8591805377469,167.02082080044397,155.41564280627728,156.17917710583276,161.0116703122248,160.44083147444533
6,1986-09-23 00:34:56+00:00,159.73253847980584,163.69691722738528,162.6279128165525,158.7993716394154,155.42401566676838,151.36806956573471,152.56252878439972,142.6439109569354,136.782345251788,139.3766025096637,143.38857569741108,134.36160905347054
7,1986-11-10 00:33:17+00:00,174.1081453821284,175.49629810724855,171.10654086735613,177.21861550089375,175.82835701149463,179.44238035213147,176.703872458038,171.08354756104768,164.31233405700752,159.64035350493285,154.05130635733778,149.5037597404204
8,1986-12-12 00:33:19+00:00,,,,,,,,,,,,
9,1987-04-03 00:37:09+00:00,172.75804389589058,176.82133413905208,177.48566186242823,177.9014360808116,179.81928986359773,185.29481300711637,180.22112055440226,174.74879999349298,174.31007364846175,164.9849444603696,150.25194967459208,156.07536600427807
10,1987-05-05 00:38:10+00:00,159.95199377571782,171.51466804826754,176.6711132615726,178.73980754267535,172.78916755314208,172.55626978070538,175.31588832793307,167.05554099479693,172.90799125783985,163.7284296851329,159.38698809282292,152.09709192448327
11,1987-05-21 00:38:35+00:00,171.98252338493126,170.59311540825354,171.61087354856005,174.88468328294607,178.01896843050216,175.05834428103284,175.60296467636488,166.67786191061097,167.0834182361841,161.44973336921095,137.06381106731885,144.29816828976078
12,1987-06-06 00:38:59+00:00,159.88380368808234,162.73555920082174,159.75895235722587,161.77566591979263,170.5159157413342,165.35870071340372,159.62352424334765,152.50979564570525,149.46524052856563,143.2142393571902,141.33419797491604,114.34002877173369
13,1988-12-01 00:45:12+00:00,139.78872777950363,151.2555103139416,159.1266530543584,164.07747481201056,158.29959963031598,139.29600491853404,147.4458706322648,146.4258110288197,134.5250389778974,127.40548821581356,125.99430418856329,117.72787933012675
14,1989-01-18 00:44:40+00:00,,,,,,,,,,,,
15,1989-07-29 00:41:44+00:00,172.08617738855426,169.7913771728507,168.58895238195774,169.66262736949432,168.03644590958316,161.83850313469011,171.06369715029112,164.62331486907573,160.32220945367536,150.16327839477998,148.86460832970093,148.97112741985268
16,1989-10-17 00:39:42+00:00,163.04873466668417,165.7483848833518,166.95811660027923,175.3687776472355,170.00635223524202,181.0523830894969,162.62486571087328,151.73986827296298,150.6802604434247,147.10824004385884,146.32313417133412,140.6236751183131
17,1989-11-18 00:38:43+00:00,160.49191722826023,161.82883322653726,161.76105886817967,160.66007354671785,164.37072660689745,162.71209782311277,162.2625083696537,153.57680634101416,142.33230169449047,136.04342103112265,138.4026957940613,136.49306745995924
18,1990-01-05 00:37:21+00:00,,,,,,,,,,,,
19,1990-02-22 00:35:55+00:00,161.6684849766557,159.15340161216838,165.71341173567336,168.58878826645875,172.62595012489635,172.13518549067567,173.19603044389794,167.53244274293291,151.16462686815996,152.18575745668574,149.5681705862231,147.18934332293395
20,1990-03-26 00:34:51+00:00,,,,,,,148.13075427838754,159.56591144344796,173.16556553210353,169.49638579494763,170.24840588919272,148.27754521421767
21,1990-04-11 00:34:48+00:00,181.2493074237037,170.24080144699496,169.0400859692057,181.86008057944125,185.1544738854949,179.95629271957517,181.8378951978205,176.44682605785323,167.90003676845708,162.55399307038357,159.16504976180903,156.47725990685024
22,1990-04-27 00:34:48+00:00,181.7454596888321,176.19949813316583,172.00594214751885,174.73833931871923,181.29656727458706,179.81434478366464,177.91494276581113,170.8891700023561,168.69847000739958,159.10159625849326,156.14753250388605,158.97673308863023
23,1990-05-29 00:34:48+00:00,170.1032246523919,168.32254360259662,168.18374546108492,167.32014525556104,162.30513624528572,164.76619213745306,169.4170677964538,165.08761878486754,159.41802444711695,156.88677508493348,152.13349548723187,152.22916840733853
24,1990-06-14 00:34:47+00:00,157.6032647323555,157.72908103081204,153.3609427089569,148.2281576561257,151.1445412135149,155.91287458936807,153.27882435208835,149.79937844510334,143.6820195741909,133.43067893133022,131.72441697037095,130.10878425586412
25,1990-07-16 00:34:44+00:00,148.04548293070923,148.70721013707487,,,,,,,,,,
26,1990-10-20 00:34:10+00:00,158.55378267380476,164.46662280226818,168.17088724585113,163.52206512882236,165.54151809424053,169.63277124281146,161.39865191200934,151.65901008736125,128.28373688769068,136.06813538386916,128.4852847617805,96.14265086522197
