,dates,chi0152-0000,chi0152-0001,chi0152-0002,chi0152-0003,chi0152-0004,chi0152-0005,chi0152-0006,chi0152-0007,chi0152-0008,chi0152-0009,chi0152-0010
0,1986-02-04 14:04:23+00:00,192.56534261607356,194.94201904512093,189.21799196563583,187.5952719188257,183.18667538946335,193.77731667418755,195.12440033874637,189.77898571356735,198.011441656543,184.50181864456272,184.094794589068
1,1986-07-30 13:59:40+00:00,201.3573740840983,187.2724973520649,185.02286179371293,187.77578186372693,167.63158661367225,174.83111399051273,,164.38468490917194,177.2220791190629,164.92364931924934,172.72330004759337
2,1986-09-16 13:57:58+00:00,196.78400475747642,178.75610379210482,175.83729634128304,171.81609306483307,,170.5354622032895,172.76830446106933,168.4956033833426,179.58533176180725,168.94743891561077,174.71056455503285
3,1987-12-08 14:05:53+00:00,,,,,,173.87111719095537,169.38000477465863,161.94452273288232,181.26813039379394,,
4,1988-02-26 14:07:12+00:00,198.1454652173493,192.26832476219136,189.549260056518,186.1043497606439,169.93573445130502,194.51425300056482,194.51138062589865,176.282517123797,187.41631516373565,182.60850498741218,190.74892186333875
5,1988-06-17 14:08:03+00:00,180.27564008893125,178.49628506347864,175.49311794292638,171.46107428288775,169.0350914306742,178.94641794077603,171.09764810725045,155.20960044816033,167.85602981692836,154.1360329098971,157.60982588559128
6,1988-09-21 14:08:10+00:00,194.87806615693236,188.22718837827594,196.56452967998604,183.71697389507878,168.98775347597223,181.9796328903453,174.48731278462756,180.20402392997462,187.2739341716005,177.27850504707519,183.2580539694162
7,1988-11-08 14:08:03+00:00,205.78816180366383,192.4219432885584,190.79668923610728,188.0744504218212,169.29303608487612,187.0849686189932,187.6446268678271,192.87245662714503,197.02346248844066,180.67876115449837,179.84008222600386
8,1988-11-24 14:08:03+00:00,193.8686966140962,185.49947775823074,189.26989390006042,184.78956920797418,167.98547512665903,179.9796945960009,180.42927478715973,183.3059594645606,188.36849078765243,174.74185540007704,178.4882404732882
9,1989-02-28 14:07:14+00:00,189.03984402037378,181.54725148200174,184.2548604008831,185.24057525052496,170.23482439247002,178.4715893053207,176.54449501511345,177.79390070052597,178.43191702839795,171.17906293298094,179.07599699992224
10,1989-05-03 14:06:13+00:00,202.46535311644064,186.48225997297467,182.12122940913866,185.33319118990192,174.2737874884508,187.55009081380624,184.88209961144122,182.2074744924854,192.22917648365473,186.483462112641,180.17263863965047
11,1989-09-24 14:03:11+00:00,202.04971031325886,196.18840495744624,189.98758646456997,186.55610868465283,177.221924527259,186.30530745462846,177.75211327479332,179.53492268767073,184.5043471644653,178.42173478084425,190.53577882953834
12,1989-12-29 14:00:29+00:00,197.8368171703645,183.78230272951362,182.48373080544457,180.8795611750831,167.0836956068391,173.78623879736165,174.5466115147259,177.48906247521057,183.77433038101927,171.19499090847785,174.78887119759554
13,1990-02-15 13:58:56+00:00,198.95866755702545,183.90367003185688,181.35175717509648,184.15327022425734,167.2471487857092,185.45101723519696,179.6258003530665,184.88290336586732,187.87607614810446,171.29511800447972,178.0196254401211
14,1990-04-20 13:57:41+00:00,,193.42506504697295,192.10587553764137,185.58384872354083,172.01667817333825,189.9472831151158,193.54728764257624,188.47687121253207,191.30224085528664,186.68073012350587,189.893193192095
15,1991-02-02 13:58:00+00:00,201.25933799078405,186.4699324473998,188.95314230259243,188.51084750877982,165.71635955078995,181.9852441321804,174.06149782035519,173.7961765711832,176.53326728449326,175.15647795088896,178.19466268133985
16,1991-05-25 14:00:04+00:00,187.57243493978393,178.96795688382687,175.1965074342699,171.79911263051292,167.0609316925211,173.3264388786543,161.8698025206166,171.26235682785648,178.69966671693177,164.19177873361997,174.73505636594444
17,1991-06-10 14:00:15+00:00,188.96562515206756,184.3419452545121,185.1106124529837,191.32355780068517,174.12616342614407,180.47825125194922,174.19872586992992,181.18203243384738,190.55975944037476,175.7123412619998,181.00511499319202
18,1991-09-30 14:01:25+00:00,197.62565379726996,190.3286703885109,198.75513817078723,194.64339847690496,204.1382266599612,196.50694793979892,180.78841229142859,178.49996366419631,186.86246481429745,177.88102228035052,184.29986638125644
19,1991-12-03 14:01:54+00:00,205.93997122092827,194.76697001568218,200.9334104484562,195.87833815600558,208.07835669967454,194.97335447926156,182.69413893147527,180.44560842238707,190.19150203568668,178.46011822610723,177.72146940817518
20,1992-01-20 14:01:43+00:00,189.8066184903951,186.27449776199137,197.0282516483145,189.71040789693188,198.66110202744517,195.0313151301086,179.84790634216657,166.0064697605688,177.44316633154807,173.68491164457825,177.29907815444113
21,1992-02-05 14:01:40+00:00,194.58247134659,190.69161102489767,187.59968936825956,192.80391264058534,203.71630832597035,191.6153554197166,181.9012916470844,180.448989838162,178.91390401285102,170.39921340228088,176.0530568409339
22,1992-06-28 14:00:40+00:00,176.93222070026414,178.29978337048482,178.46057149098328,188.79951937221512,193.2240927607121,,,,,,136.43045791200706
23,1992-12-05 13:58:39+00:00,193.66547892987285,192.16186001943956,194.33871950273607,190.87019359230763,192.82509093507184,189.71812423239123,177.0881684966912,179.58495147377937,184.16835133901964,175.5018970513185,184.47384921060313
24,1993-01-22 13:59:11+00:00,198.40471755381708,200.39848442224283,203.47413574358183,199.94231586130797,207.0442885580669,205.35296902877462,187.9271833088048,190.33991961375236,193.63755058674403,179.66513470822514,176.88855270125356
25,1993-04-28 13:59:53+00:00,183.51107273727297,179.66446962118835,181.96830017656032,185.5158676939149,181.78531646754215,184.16508707188012,173.28960961727893,163.94459061619727,175.38048231733418,154.96539880889426,170.75099300904068
26,1993-05-30 14:00:00+00:00,197.3767606388757,185.5874229771673,186.52374740621818,186.56505966645665,183.5030729056262,183.6423708628277,173.37932321162367,175.6246540013303,185.1019706755988,168.62142941972596,173.0042287144391
27,1993-07-17 13:59:51+00:00,189.25963865232285,179.54898389019297,183.64582675376485,177.16371463238778,179.62985421033187,170.34196252050558,,136.6171211979522,,,
28,1994-01-25 13:58:43+00:00,196.2659646825054,186.8263964609945,187.82066105531686,191.47328802041173,188.47812500989397,189.0363241407062,184.42358242048076,191.80239008863717,186.54794339833467,180.9306997608881,179.23197439653399
29,1994-02-26 13:58:19+00:00,186.45531195578772,188.13534439002348,189.75370860213138,192.56050672362971,186.87337325355895,186.05888386207465,181.48052513896874,175.33631592403276,179.2534021284032,178.60194593435784,177.95777997716482
30,1995-05-04 13:45:34+00:00,187.00317283074946,184.58932031527402,191.11630155561875,189.0107870075587,183.41128144032515,194.61564208567682,183.36373550860236,183.0212431103668,186.9759236792965,173.42476530257096,175.11808965159776
31,1995-05-20 13:44:50+00:00,176.00251063476702,187.44552803209706,182.0034209212832,178.6699341778058,174.08828067844573,185.4061433291101,,,,,
32,1995-10-11 13:38:02+00:00,185.8376642934142,186.5839832259971,192.8801146302762,190.31428578312534,186.9953529994166,185.77254434934088,178.17048171797768,,,,
33,1996-01-15 13:40:45+00:00,,,,,,,,192.0922467649196,199.45206634595738,187.2711773454223,188.07472299830388
34,1996-03-19 13:45:05+00:00,190.49251890686628,186.80432332136746,198.0002475736843,193.89035254183293,190.2754375952646,188.96033507199715,180.90614733506433,171.40982707815058,177.2891358670781,176.3759741406619,175.15507963442772
35,1996-04-20 13:47:05+00:00,172.68891640465134,181.38984022778433,182.47970014310567,181.5109435577757,177.04419627134956,182.59485475129716,164.69054499453685,149.74708710614206,160.1583130079672,143.31750659272916,163.1719504199521
36,1996-10-13 13:56:40+00:00,203.9283349533569,190.5066602494489,196.0607788845122,196.61453584086536,180.86429236895563,184.00223425247083,181.41514357451024,183.34628768793618,185.71349818697882,184.9068445754756,185.62951060431075
37,1996-12-16 13:59:44+00:00,203.04309563694375,204.73435165951074,,,,,,,,,
38,1997-02-02 14:01:58+00:00,216.3168141735008,203.52997855011384,200.2717262378823,206.36160847662188,188.97903627683638,210.7467341282213,196.81405637714752,204.4707569726018,202.8234814213213,191.31908634286486,195.4921479749993
39,1997-06-10 14:06:44+00:00,192.52412698046834,187.47281819748608,193.33218396846019,185.13094591533437,181.39532738714553,187.32133345296933,174.70536431768375,174.86534020246083,183.18584007521824,169.29164415385114,172.10698426358158
40,1997-07-12 14:07:50+00:00,198.8367965747577,189.28181496047364,186.82923073042826,192.25832584961077,180.0215547468419,193.92604367603954,178.64990885870597,188.53858562673867,184.65440399882152,174.32144278129954,175.78059531395633
41,1997-09-30 14:10:18+00:00,194.63987304779636,192.51564472944472,195.28263203484835,,,,,176.61972442863436,176.70775093942663,171.037300137261,
42,1998-02-21 14:13:42+00:00,175.1785813804915,169.28142834667335,168.40997603742701,174.43494860580356,170.60301065186087,180.97085094606848,161.69937788250326,169.4392998318234,169.43430932058803,161.29504552439732,165.5904452720822
43,1998-03-25 14:14:11+00:00,,,,,,,174.10575580482757,175.45891069787046,175.07043702857538,179.79243457059232,183.07522188876754
