,dates,per0127-0000,per0127-0001,per0127-0002,per0127-0003,per0127-0004,per0127-0005,per0127-0006,per0127-0007,per0127-0008,per0127-0009,per0127-0010,per0127-0011,per0127-0012,per0127-0013,per0127-0014,per0127-0015,per0127-0016,per0127-0017,per0127-0018,per0127-0019,per0127-0020,per0127-0021,per0127-0022,per0127-0023,per0127-0024,per0127-0025,per0127-0026,per0127-0027,per0127-0028,per0127-0029,per0127-0030,per0127-0031,per0127-0032,per0127-0033,per0127-0034,per0127-0035,per0127-0036,per0127-0037,per0127-0038,per0127-0039,per0127-0040
0,1986-04-10 14:42:40+00:00,161.62022833044554,156.87793664773014,152.0988852699637,159.13975789169157,162.1076695008861,160.1848099839838,159.09132332699625,155.4983340979295,145.69341174721188,138.38254353592993,142.00485946288057,142.4261406591565,138.71840583079933,141.9978960571696,148.72942263076405,142.8160577736679,124.6027817833482,125.55183571911977,122.48090585490552,116.31490990495874,117.1061824894101,114.28144486019397,128.99740673359153,124.82210637986272,110.77703897559195,104.79912885127413,102.87066690722209,112.94185201329853,113.7019309617354,122.9240258458674,123.56587251575809,122.20470815493194,144.02601704380885,166.39553278063204,164.47502082666662,149.99130792894678,146.06642417636323,146.05950170208578,138.9303149890962,138.2403576987392,149.64554971689154
1,1987-11-23 14:45:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1988-01-26 14:46:24+00:00,162.36517745415574,137.08404545863536,145.48800736455576,144.75341459564362,144.42780074360175,159.5284699654899,154.35993962423342,140.1592288470074,148.71455115782828,139.68300518460808,139.71218255065162,150.37310270621947,148.021304086692,124.94563772320572,121.70378688667827,148.79598171183457,131.70865619668274,131.31547207965792,115.28200866793578,104.71765469328952,105.53761466101844,103.43266074227813,113.30566493361457,140.69688118787207,110.20007584690559,118.87736394326232,99.20656300328955,110.47101176795711,122.3959022309852,109.52573401535328,161.49650084914902,148.5293726361781,118.33201162049143,126.5446888026297,141.41259977553693,156.52416964153343,156.3099958438546,177.09077200884343,171.2933664163483,171.33420236556185,141.72115049386088
3,1989-03-01 14:46:53+00:00,143.54692185528972,139.306306280092,142.066271616329,151.9013496686151,154.84737980884444,148.85046410019987,150.71811080608794,147.25877619129025,144.35973767303614,135.50664448062057,141.2328117470479,136.0858052333469,133.0332019379474,133.54552315903308,130.2502394546651,129.4093391919275,113.27371888718517,108.6962833137628,102.86696151041232,103.65888022747315,109.06234699058295,109.72315864092526,119.91096728441418,127.78712477613371,105.6013995561153,104.68663462598619,98.58273272748274,106.79031281645693,111.05935104898,120.6155574742782,128.1779079454455,131.02784222126127,109.65253019028873,130.83933028952393,147.44482595122153,143.7635200883372,139.09687362507336,,,,145.49583499547154
4,1991-01-18 14:37:29+00:00,147.48017503945115,139.16831187588565,131.43918023617098,149.14328339098228,149.88180591686142,140.02993160690176,140.9325048087958,135.62428594637672,135.29343979747333,129.0040869769543,135.0838147477838,138.7585572711215,133.9279817383015,125.81018055715728,121.70127187583262,114.8498686508859,114.99151914763151,116.28896894093454,112.03918683223735,107.00689212078613,106.36161932820056,114.97194003295064,126.5789941961173,119.58093891487331,102.37951877916551,97.0736421214851,102.21356583660092,,,,,,,,,,,,,,
5,1993-10-06 14:39:23+00:00,145.58217707737262,146.25840727604935,142.6862729120965,144.77565982159763,145.0513556607815,148.8211103536642,151.55854525244035,149.45084429637092,150.9197152408292,144.2029298452585,142.7072119087527,147.89205388009324,148.79031095664806,156.1831292250498,154.55813293806426,176.05998666666062,168.9604122152594,170.7745630718734,171.78447374469752,163.57970083926995,171.38230223405827,,183.38724285728244,183.63754378893154,170.60832930592022,,,180.32980302524416,,,190.5713801764916,168.43941327139152,136.26305416627196,,207.84795248617866,201.73583410082347,195.36897284567726,191.5180318853151,196.16760062306952,197.42433951480845,204.82286895980658
6,1993-12-25 14:38:49+00:00,142.39217249109035,126.7357785058527,124.8514242943814,133.66652877505882,145.8711017750091,141.61898009067917,141.54697230932624,139.77274919191152,141.58883029592067,148.26615924437397,151.9574475437261,149.99173963051004,151.51498280876757,157.67529215788093,145.18330778480004,164.08151647294105,152.69149211271727,158.84989500504145,162.86306425478006,159.43219372285316,165.06082008512422,114.70710360782003,139.41047704400302,,,107.11506141805756,114.83681688290358,,,,171.83464591122848,183.50208375078577,192.52248849756316,196.56633859866508,196.7093563270358,197.593097804394,186.85858204718232,175.7506854354579,181.0488397676061,180.79943715833076,181.27419092870122
7,1994-04-16 14:37:10+00:00,157.62818235760423,148.32339793739587,149.69466239169867,158.9237551839368,156.14167099386492,159.1135641119836,153.94482842579873,156.04088396447992,155.38226243198648,150.37471760039375,153.92123251107452,156.627874541214,164.77211062988533,163.02701234558435,152.61815242994612,188.30714628898642,154.17405630126763,147.1503740911977,163.72903339053067,167.9084612302498,167.11095910831418,,178.81317540126562,169.694957792131,179.63923681626142,169.31178792011178,174.26982588863416,186.17506785517952,,150.20379629842216,202.29599641795818,211.31259841215495,213.8921039556095,218.05619930972307,224.2926676847397,217.80087012165598,208.93487639319392,210.43815182168476,210.09820521897353,200.48703474045976,208.07276566478822
8,1995-02-14 14:28:30+00:00,160.6160429841923,155.23188390982435,163.052133534832,161.60322759491507,170.01832296050193,159.30069787216325,175.1446318354359,168.41634463109557,173.31611164186418,167.4177413022873,,,176.49012853477174,182.52794930177737,,147.33262163135205,,,,,,,,,,,,205.95281145834667,,,208.25267285141803,213.7710818807714,216.80945975110157,215.39790750564487,218.24029744725792,208.15832194571433,214.919741818135,205.20057777430713,199.53585347827385,201.1674529337541,198.41428887376017
9,1995-04-03 14:26:34+00:00,158.65369615069548,163.42707726266582,169.33558362489202,178.2275934857798,178.29436270031957,173.0085953218407,193.27128239541486,201.65327357896172,206.48587919707853,209.32496009931359,152.14014637729468,,215.43934982735087,212.02113741350712,,,,,,,,,,,,,,230.04584662665818,,135.88374359382104,231.525823167325,239.5021723725973,236.3318779600319,239.50082966846645,247.6890624309729,239.3271014160225,218.23130587570645,232.4708077120103,240.6957200470223,,
