,dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034
0,1999-09-02 22:13:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2473632297096,184.3008763793695,191.85384943340472
1,1999-12-07 22:13:41+00:00,,,185.37394267784222,194.3452399934733,190.8431109163963,186.8913863158895,190.11431481088286,193.39454782751878,182.16716428284622,186.1792607302331,186.98241571999503,188.52922550704952,183.7965678286247,181.79708560437132,183.95100256914378,183.28410081642363,186.2389401594766,,184.5682130223456,185.70877463787141,182.63265384337575,170.37520684690816,165.4202822254142,165.4073139850826,165.88605356337777,162.15430911900467,,,143.41703589707794,142.55929777090014,131.7042458292817,146.53225021335754,161.32690989738782,162.80289828943546,184.59785224597633
2,1999-12-16 22:07:33+00:00,,178.9459090899131,169.3080699954923,178.71233064868397,178.5383190418868,184.46556116184888,182.05662659317014,184.04037505972377,177.7497328509025,180.7904848555096,179.19024945285696,175.96113734030004,173.70807003656776,169.98811418029902,171.45096396607124,172.50368757517043,169.23858224268326,,175.71870353540075,171.9152645204001,168.18740084613535,161.73326157527066,156.12589540578816,150.1418031604748,153.27719786881534,150.49823061685652,,,140.90257726462386,138.89232981125645,134.3716666561999,147.28024584244667,,,
3,2000-01-24 22:13:35+00:00,213.4274056593935,,,,,,,,,,,,,,198.40588254868717,,,207.30286314231518,174.83674960562024,168.5166561323032,162.18643767394408,161.6863495364649,206.40579368001352,,,,171.21239386643467,172.89754911792343,,,129.90323093160714,149.41486825096683,176.73231052202297,187.85491349762813,178.79542003392407
4,2000-02-18 22:07:16+00:00,240.99862666769056,,181.51287981977507,179.30514928472053,189.7777294264309,194.1851337890803,192.3734907762847,194.1030983360775,194.37150794151174,197.90428337222494,,201.58261504383873,191.98224967006013,183.87082319027954,196.33371697624958,,,215.87010062283113,191.97240970717775,181.6251235745031,167.76887727452598,165.0589495674715,167.1042638657369,,,,172.31047540369914,,,,,,167.05342825811357,,
5,2000-08-12 22:05:41+00:00,,162.61353296190705,165.59156018784196,167.6560242637803,163.88217435317824,167.52791605821,164.78445232117315,173.01555021611887,169.06429243109062,170.683589740203,171.80641585663594,175.5160375688679,173.23066418550343,176.43063585902783,169.39959217756365,175.5772147588301,164.56506046332086,161.09918611903535,157.85496584343844,149.65769771249947,146.79112375699188,161.47216706989562,158.089433118996,144.26028293025567,146.78188946601216,142.54572885774652,152.4501690035328,155.24680917136337,165.5096061070565,155.1428291615813,143.44233029606795,152.03273151121115,161.9768640648928,,163.2470693767127
6,2000-09-20 22:11:14+00:00,,165.06399059662164,155.38487017795336,170.67958562721233,170.9555905083122,166.0170639138463,167.71298874287984,164.68469885115755,165.13751408724366,168.776355761139,170.32427580312037,165.2440248022919,158.89356484688727,160.4773536015388,151.1967494846919,153.55318526935258,155.0576879002462,158.10841414521317,165.694074681755,161.174330188825,156.94289433777922,157.3520733962151,147.16225333480898,143.4420950698269,143.63603497391668,140.3856664489219,141.22066894503038,141.15937174492262,146.46205475686247,149.7125909759658,148.54768483455436,158.74874762174258,169.3168199307655,,188.30103934740634
7,2000-10-15 22:04:43+00:00,,165.07075565664425,159.11636142662644,,,167.05903086310113,169.98009136039622,168.1459198400308,172.0071434093159,167.8892424524128,174.01459209667004,167.68784398801822,160.07345155064732,149.3641641588946,149.51591297472228,148.3299943933923,148.1056863916737,159.61725427954156,160.6121045196085,162.21731010790836,166.97989479913917,157.94185601634499,147.45935451685082,142.24069948104415,139.09628800905492,137.33379085701978,139.29622541686695,140.86003511432526,145.8567251505669,159.1157985944783,158.73402240070925,173.2842016303021,192.0150878079117,188.86325433506903,183.18568174304306
8,2001-01-03 22:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2001-02-20 22:05:00+00:00,,180.17633184944788,172.6924534674852,179.67482087799277,184.45019162433815,180.78414505114677,182.8033149891392,185.99740954072584,183.52429849528812,190.75627310900322,196.1933278768573,198.78966097245242,194.6220043616,197.6162187369987,,204.0024301183302,188.89010292488254,178.57335598398302,170.32386197909833,171.9092528219151,169.87109675270852,173.05987481717338,183.320403747593,176.62875154904606,170.55087176700275,168.75814887835367,173.09945749478615,173.8451060755097,173.30227583592546,167.9136668230386,165.46439986566543,179.39304021321144,193.0990507282651,202.03829108428846,201.3814434764048
