dates,nzd0571-0000,nzd0571-0001,nzd0571-0002,nzd0571-0003,nzd0571-0004,nzd0571-0005,nzd0571-0006,nzd0571-0007,nzd0571-0008,nzd0571-0009,nzd0571-0010,nzd0571-0011,nzd0571-0012,nzd0571-0013,nzd0571-0014,nzd0571-0015,nzd0571-0016,satname
2000-10-15 22:03:08+00:00,263.81,270.06,265.98,261.58,258.49,266.33,265.89,256.19,258.60,264.72,265.45,267.11,268.58,279.94,283.59,284.64,256.62,L7
2000-10-31 22:03:22+00:00,263.81,270.06,261.19,257.71,256.18,261.91,261.56,254.08,255.18,260.84,260.96,261.95,261.58,271.65,278.80,284.10,257.85,L7
2000-11-16 22:03:20+00:00,266.14,264.49,255.16,253.58,255.67,257.09,256.28,256.73,257.88,258.60,256.16,261.82,259.69,271.78,276.50,279.14,257.85,L7
2001-01-03 22:03:24+00:00,273.16,269.96,260.42,259.03,260.60,261.42,262.12,260.39,261.15,260.99,259.61,265.27,262.67,274.86,276.50,279.14,257.85,L7
2001-01-19 22:03:31+00:00,273.84,270.79,261.24,259.73,261.33,262.20,262.14,260.71,261.21,261.01,259.76,264.94,263.55,273.98,278.31,282.58,266.54,L7
2001-02-04 22:03:26+00:00,271.46,267.66,259.39,257.58,260.01,261.09,260.50,259.74,259.57,259.20,257.78,262.23,261.04,270.31,274.65,282.17,266.54,L7
2001-02-20 22:03:24+00:00,271.88,268.43,259.64,257.98,260.03,260.75,260.24,260.25,259.22,259.35,258.26,262.81,260.58,270.79,274.87,282.56,266.79,L7
2001-10-02 22:01:16+00:00,276.92,278.96,269.24,268.28,269.40,266.28,268.29,275.11,273.80,277.20,273.43,275.05,278.42,295.74,301.74,283.69,262.68,L7
2001-12-21 22:01:41+00:00,274.65,271.02,265.45,264.39,263.82,265.61,269.88,271.23,267.49,270.97,268.98,269.59,270.38,289.18,301.74,283.69,262.68,L7
2002-01-22 22:01:52+00:00,280.04,275.37,269.30,270.17,267.04,269.93,271.43,271.64,268.76,270.48,270.88,272.52,273.41,292.57,312.17,283.69,262.68,L7
2002-03-11 22:01:55+00:00,277.08,273.72,267.03,267.68,265.07,267.79,269.78,269.79,267.21,270.67,269.19,272.71,271.79,289.62,300.15,278.25,259.45,L7
2002-03-27 22:01:49+00:00,276.87,273.38,266.03,266.73,266.01,268.34,269.26,270.65,269.82,272.79,271.69,275.04,275.34,292.77,300.52,283.00,263.75,L7
2002-08-18 22:01:09+00:00,270.05,267.09,260.10,260.23,262.35,263.05,262.69,266.79,268.30,268.79,267.87,267.43,272.22,287.78,284.81,286.78,279.00,L7
2002-10-05 22:00:43+00:00,268.73,265.12,261.00,260.30,261.80,262.46,261.13,260.89,268.16,262.51,266.93,261.56,271.31,287.11,286.73,291.82,285.36,L7
2002-11-06 22:00:53+00:00,268.73,265.12,261.00,256.82,258.23,260.95,259.70,257.12,265.81,261.50,266.65,263.87,271.93,285.31,287.70,288.47,275.92,L7
2002-12-08 22:01:15+00:00,268.45,263.86,258.55,256.33,256.99,259.22,258.75,257.05,264.29,260.88,262.98,261.63,270.23,283.42,287.70,288.47,275.92,L7
2003-02-26 22:01:40+00:00,265.99,262.38,257.27,255.25,256.28,258.78,258.81,253.82,260.93,260.22,261.36,263.60,269.46,280.73,285.43,283.20,267.55,L7
2003-03-14 22:01:44+00:00,265.79,260.44,256.49,255.28,255.63,258.53,257.81,253.01,259.58,259.04,259.99,261.47,267.47,278.46,281.14,281.03,269.74,L7
2003-04-15 22:01:45+00:00,267.91,262.95,258.86,256.08,256.89,259.78,258.29,256.08,260.63,261.23,261.02,264.38,268.66,280.43,282.20,281.75,271.60,L7
2003-08-13 21:49:56+00:00,266.84,265.81,262.66,261.83,260.74,263.80,261.58,257.99,260.45,263.10,263.88,270.21,271.33,282.39,281.88,281.26,274.99,L5
2003-08-29 21:50:14+00:00,269.10,268.94,264.40,263.77,261.30,265.84,264.06,260.83,265.15,266.97,266.92,275.22,275.08,288.46,286.69,283.62,271.88,L5
2003-09-14 21:50:30+00:00,266.64,267.39,262.07,262.09,260.60,264.70,262.41,261.53,265.97,265.59,265.44,275.07,274.43,287.54,287.31,283.96,271.52,L5
2003-09-30 21:50:42+00:00,263.03,262.27,257.87,259.63,259.12,265.04,261.42,258.90,263.42,262.23,260.85,268.50,272.43,286.84,288.70,284.13,271.52,L5
2003-10-16 21:50:55+00:00,261.15,257.27,252.43,259.83,258.85,265.21,263.50,257.35,262.00,259.77,257.22,261.22,269.09,285.64,294.00,282.28,272.13,L5
2003-11-09 22:01:30+00:00,263.31,259.88,254.38,260.72,259.91,265.00,263.21,259.80,263.72,261.29,259.65,264.58,271.30,287.27,294.41,282.47,273.06,L7
2003-11-17 21:51:21+00:00,268.14,262.87,257.17,262.83,261.86,267.45,268.27,261.03,264.10,262.64,262.37,265.96,273.06,288.68,294.41,282.47,273.06,L5
2003-12-03 21:51:31+00:00,267.95,262.20,256.84,261.29,260.72,267.00,267.10,260.66,262.94,261.58,260.95,264.62,272.20,285.23,289.87,281.08,274.61,L5
2004-01-04 21:51:46+00:00,267.26,261.52,256.09,259.98,260.11,265.60,265.98,260.34,262.84,261.34,260.35,263.71,270.72,284.05,287.84,280.05,272.79,L5
2004-02-05 21:51:52+00:00,267.23,261.52,256.18,259.42,259.79,265.21,265.40,259.85,263.05,262.18,261.41,265.13,271.19,284.69,287.98,280.48,272.21,L5
2004-02-13 22:02:07+00:00,270.43,262.39,257.42,259.81,261.39,266.81,268.45,261.63,264.72,261.94,260.70,262.96,272.35,286.83,287.93,280.58,272.48,L7
2004-02-21 21:51:58+00:00,269.38,261.94,257.00,258.72,260.29,265.72,267.04,260.92,264.57,262.19,261.30,263.93,272.40,286.79,287.32,280.25,271.63,L5
2004-04-09 21:52:31+00:00,273.58,265.33,260.21,260.92,263.69,268.17,271.82,263.28,265.63,264.21,265.01,266.07,274.84,288.79,285.78,279.56,275.73,L5
2004-05-03 22:02:11+00:00,273.51,267.49,261.65,260.42,262.98,267.19,270.24,262.68,265.59,264.12,266.29,268.38,275.94,288.63,282.30,281.37,276.36,L7
2004-05-19 22:02:11+00:00,270.75,266.05,260.41,258.63,262.17,266.76,268.60,261.94,266.10,264.94,265.50,268.58,275.90,287.97,284.02,284.02,276.99,L7
2004-07-06 22:02:00+00:00,272.85,264.26,261.36,258.56,263.34,265.59,267.99,261.89,267.26,264.95,266.54,270.20,278.68,294.00,290.37,288.02,278.89,L7
2004-07-14 21:55:18+00:00,271.20,263.43,260.05,256.93,262.65,264.65,266.69,261.34,266.32,264.75,266.46,269.54,277.51,291.43,288.31,288.02,278.89,L5
2004-07-30 21:55:39+00:00,271.59,264.45,260.98,258.28,263.19,264.77,267.66,262.62,267.41,266.04,267.31,271.25,278.79,292.71,289.73,289.85,279.93,L5
2004-08-15 21:56:01+00:00,268.61,263.00,258.21,256.96,262.02,262.49,263.97,262.16,267.03,266.47,268.21,273.18,278.68,291.31,290.61,290.62,281.48,L5
2004-08-23 22:01:47+00:00,270.00,263.80,261.00,258.27,263.84,263.57,265.55,263.36,267.61,266.72,268.34,273.11,279.51,292.01,291.97,293.16,284.48,L7
2004-09-08 22:01:41+00:00,273.40,267.11,262.98,262.29,266.69,268.23,268.76,265.69,269.57,268.56,270.31,275.54,282.78,295.03,291.97,293.16,284.48,L7
2004-09-16 21:56:53+00:00,272.97,267.22,263.18,262.53,266.66,268.35,268.35,265.70,269.85,269.14,270.90,276.47,283.31,294.75,291.88,292.79,284.20,L5
2004-09-24 22:01:37+00:00,270.71,265.22,261.16,260.50,266.66,268.35,268.35,265.70,273.68,269.14,270.90,280.08,283.31,294.75,291.88,292.79,284.20,L7
2004-10-18 21:57:35+00:00,269.30,264.04,260.45,260.26,266.35,268.27,267.08,265.41,274.26,269.13,271.92,282.14,283.95,294.20,289.35,288.51,281.29,L5
2004-10-26 22:01:48+00:00,267.96,263.86,259.39,259.79,265.64,267.34,265.90,265.06,273.39,268.45,271.45,281.60,283.27,293.73,288.99,286.85,279.99,L7
2004-11-19 21:58:07+00:00,269.33,263.04,259.59,260.78,267.43,268.05,266.67,264.58,275.69,266.08,269.57,280.27,282.67,292.93,283.38,282.80,279.88,L5
2004-11-27 22:02:05+00:00,267.82,262.47,258.31,259.56,265.42,267.08,265.46,263.11,274.41,265.27,268.96,278.89,281.40,292.00,282.93,281.76,277.37,L7
2004-12-13 22:02:12+00:00,267.82,262.25,257.81,258.74,264.87,266.64,264.76,262.81,273.87,265.33,268.99,278.35,280.89,291.65,283.08,281.42,276.34,L7
2004-12-21 21:58:48+00:00,265.52,260.04,256.55,257.28,262.77,264.70,262.42,260.31,270.98,262.88,266.51,275.13,277.27,291.65,283.08,274.78,270.61,L5
2005-01-06 21:59:00+00:00,264.93,261.55,256.58,257.78,261.75,265.65,262.82,259.82,270.25,262.62,267.08,275.34,276.54,288.63,278.85,272.11,268.91,L5
2005-01-14 22:02:24+00:00,266.63,262.97,258.49,260.73,263.14,268.48,264.77,262.18,271.67,262.90,268.36,277.04,278.74,291.63,283.89,272.11,268.91,L7
2005-02-23 21:59:43+00:00,266.08,262.29,256.66,260.15,262.92,269.10,264.55,261.45,271.70,261.85,267.86,276.15,277.25,290.62,281.82,268.39,266.19,L5
2005-03-03 22:02:41+00:00,269.25,262.63,258.40,261.81,263.48,270.25,266.11,262.05,271.80,262.07,268.11,275.94,277.81,290.88,285.11,268.39,266.19,L7
2005-03-11 21:59:55+00:00,267.51,261.20,257.73,259.79,261.93,268.15,264.39,261.26,271.36,261.96,267.80,275.66,276.42,289.54,286.50,270.71,267.63,L5
2005-03-19 22:02:42+00:00,267.33,260.63,257.13,259.40,261.52,268.05,264.61,260.74,271.48,260.88,267.09,274.97,275.40,289.24,285.97,268.18,265.46,L7
2005-03-27 22:00:03+00:00,268.66,262.08,258.23,261.12,261.69,267.83,264.53,261.14,268.73,261.48,267.59,272.02,275.84,289.63,286.63,269.56,266.11,L5
2005-04-04 22:02:39+00:00,268.66,262.08,258.74,261.35,261.61,267.66,265.08,260.32,268.04,260.94,266.92,271.69,275.32,288.31,283.65,268.19,266.11,L7
2005-04-20 22:02:32+00:00,269.29,262.77,258.73,261.09,260.20,266.79,264.23,260.07,267.15,260.82,265.09,270.04,274.11,286.93,285.02,268.06,265.45,L7
2005-04-28 22:00:11+00:00,271.85,264.93,261.72,262.96,261.87,269.17,267.00,261.09,266.66,260.17,264.84,271.14,274.97,287.59,284.87,267.36,264.44,L5
2005-05-06 22:02:37+00:00,272.12,265.43,262.15,263.54,262.53,269.50,267.76,261.91,267.11,261.46,265.45,272.21,275.53,288.09,285.81,268.75,265.76,L7
2005-05-22 22:02:36+00:00,270.51,265.07,261.97,262.61,261.45,268.67,267.17,262.39,265.88,262.41,266.03,273.27,276.00,288.13,286.85,270.43,266.71,L7
2005-06-23 22:02:25+00:00,274.89,269.83,266.78,267.50,265.33,273.32,272.31,266.90,269.11,266.29,269.17,277.84,280.31,288.87,287.79,273.43,271.14,L7
2005-07-09 22:02:26+00:00,274.71,270.16,267.20,267.94,267.51,274.37,273.43,267.70,270.55,267.82,270.43,278.70,281.27,289.84,292.54,276.26,271.96,L7
2005-08-26 22:02:15+00:00,271.76,265.83,263.12,264.55,268.99,273.35,272.19,265.83,270.62,267.07,269.15,277.01,280.26,287.73,290.43,274.98,271.48,L7
2005-09-11 22:02:05+00:00,270.21,266.30,260.91,264.24,271.17,273.97,273.62,267.27,272.56,266.30,267.03,275.81,279.45,286.26,288.37,272.60,270.44,L7
2005-09-19 22:01:08+00:00,270.88,267.32,261.78,264.66,271.15,274.25,273.76,268.67,272.96,267.38,268.43,276.94,280.30,287.24,289.19,274.39,271.04,L5
2005-10-05 22:01:05+00:00,270.87,267.00,261.66,264.15,271.58,274.72,273.78,269.84,273.39,268.14,268.43,277.12,280.22,286.93,291.75,275.75,269.84,L5
2005-10-13 22:02:06+00:00,270.97,266.54,261.08,263.17,270.37,274.40,271.75,269.20,272.83,267.65,268.29,276.86,280.90,286.21,291.75,275.75,269.84,L7
2005-11-22 22:01:34+00:00,270.75,263.55,257.73,261.22,272.89,275.03,270.90,269.66,276.21,267.89,269.49,274.05,281.06,285.27,295.94,277.66,269.30,L5
2006-02-02 22:03:01+00:00,270.87,263.44,255.78,259.10,271.28,274.56,269.34,268.36,275.74,264.72,263.60,270.18,281.15,285.24,295.94,269.30,268.46,L7
2006-02-18 22:03:05+00:00,270.87,263.44,255.78,259.10,271.28,274.56,269.34,267.56,276.20,264.72,263.60,270.18,281.15,285.24,295.94,269.30,268.46,L7
2006-02-26 22:03:47+00:00,274.99,269.55,261.94,263.12,268.07,274.01,271.05,268.75,275.21,266.91,265.13,272.42,281.44,286.53,292.87,272.04,269.22,L5
2006-03-14 22:04:06+00:00,271.54,269.17,261.87,261.56,265.17,270.68,267.95,266.32,271.69,267.30,267.38,274.25,282.56,285.52,289.69,272.04,269.22,L5
2006-05-09 22:03:04+00:00,269.85,268.57,260.20,261.34,264.31,268.97,269.98,264.57,269.63,264.71,262.84,269.17,278.98,279.48,281.43,260.15,261.93,L7
2006-06-26 22:02:56+00:00,269.80,270.92,261.57,262.94,263.31,271.16,270.73,265.13,272.34,268.68,267.87,273.62,282.29,281.79,281.58,265.76,266.77,L7
2006-07-12 22:02:49+00:00,270.83,271.87,263.26,263.80,265.23,271.37,272.14,266.33,273.88,269.93,269.36,275.71,283.40,283.97,282.75,267.82,268.74,L7
2006-08-13 22:02:41+00:00,272.19,273.03,264.92,267.19,267.49,269.06,269.70,264.72,274.28,270.84,274.60,281.14,285.30,286.12,282.75,271.62,268.74,L7
2006-08-21 22:06:31+00:00,270.59,271.75,263.65,265.98,265.88,268.74,269.01,264.50,272.04,269.52,272.58,279.10,282.62,283.12,279.41,269.35,266.53,L5
2006-08-29 22:02:38+00:00,269.47,267.38,263.49,266.69,270.26,272.52,269.06,264.69,271.71,267.47,271.36,278.77,283.32,281.59,282.68,266.62,265.47,L7
2006-09-06 22:06:43+00:00,269.47,267.38,263.49,266.69,270.26,272.52,271.06,265.11,270.53,266.75,270.88,278.61,284.03,284.30,284.74,269.78,267.47,L5
2006-09-22 22:06:54+00:00,269.98,267.41,263.99,266.62,270.35,272.53,270.25,264.93,270.79,266.48,270.03,277.68,282.50,285.35,284.61,270.04,267.42,L5
2006-10-08 22:07:05+00:00,270.22,268.06,264.28,266.26,270.05,272.20,269.92,265.32,271.25,267.21,270.52,278.41,282.89,286.79,285.56,271.35,267.47,L5
2006-10-16 22:02:31+00:00,270.22,268.06,264.28,266.26,270.05,272.10,269.58,264.10,270.19,265.77,268.50,276.19,280.78,285.51,284.46,271.35,267.47,L7
2006-10-24 22:07:14+00:00,269.74,267.95,263.69,265.23,268.74,271.36,268.83,263.83,269.55,265.76,268.27,276.10,280.00,284.94,283.29,270.59,266.58,L5
2006-11-01 22:02:46+00:00,268.61,266.24,262.19,265.15,267.77,270.33,268.21,263.19,268.89,264.30,266.06,273.88,278.51,283.77,282.92,271.27,266.58,L7
2006-12-11 22:08:04+00:00,272.46,268.99,265.63,267.41,271.74,273.27,271.25,266.11,272.90,264.32,266.51,274.91,279.72,287.56,285.65,274.22,268.50,L5
2006-12-19 22:03:12+00:00,272.46,266.65,263.16,264.60,271.74,273.27,269.23,264.46,272.90,263.88,266.39,273.98,278.30,285.85,283.54,271.45,265.66,L7
2007-02-21 22:03:28+00:00,272.54,260.07,258.95,259.82,273.06,274.65,267.03,262.39,271.52,261.08,263.16,271.44,276.13,285.63,283.63,270.70,263.29,L7
2007-03-25 22:03:32+00:00,280.45,264.54,261.05,262.00,276.28,279.63,263.11,258.76,278.47,259.11,260.12,271.75,270.69,288.58,276.44,267.61,257.93,L7
2007-07-31 22:03:08+00:00,292.33,270.34,266.68,268.15,286.88,301.16,261.63,255.88,291.66,279.54,273.87,292.95,280.24,310.55,286.04,275.42,259.50,L7
2007-09-09 22:06:09+00:00,286.15,281.19,274.88,276.82,281.22,288.53,273.17,271.10,283.55,272.35,269.25,284.70,274.15,299.98,275.98,270.04,257.15,L5
2007-10-19 22:02:51+00:00,275.32,266.07,267.35,260.10,272.23,282.94,268.92,264.73,269.10,260.44,261.38,264.56,264.12,285.21,275.98,270.04,257.15,L7
2007-11-04 22:03:02+00:00,274.06,267.36,267.68,261.60,272.28,278.59,267.09,263.26,267.75,257.81,257.62,260.96,262.02,278.55,274.67,276.28,257.15,L7
2007-12-06 22:03:16+00:00,264.29,260.97,258.79,254.80,264.22,270.31,260.48,256.97,261.08,252.91,252.68,255.89,256.96,268.86,265.57,265.02,247.63,L7
2007-12-22 22:03:20+00:00,265.33,262.38,259.40,255.88,263.68,268.58,260.83,257.37,261.29,254.31,254.52,257.77,258.81,271.05,266.83,265.77,249.36,L7
2008-01-23 22:03:21+00:00,266.38,262.70,260.02,257.41,264.14,268.47,261.26,258.06,262.54,256.03,256.81,260.08,261.52,273.90,269.43,267.45,251.28,L7
2008-02-16 22:03:33+00:00,264.35,259.23,256.49,253.79,262.68,265.76,258.18,255.63,260.07,251.74,253.79,255.33,257.96,268.18,264.45,265.12,249.46,L5
2008-02-24 22:03:14+00:00,264.35,258.50,255.18,253.11,261.10,264.00,257.83,255.30,258.83,251.62,253.36,255.64,257.28,267.37,262.60,262.93,248.16,L7
2008-03-03 22:03:15+00:00,263.91,257.65,254.20,252.67,260.61,263.00,257.46,255.41,258.69,251.52,253.18,255.50,257.21,266.84,261.29,261.05,246.71,L5
2008-03-11 22:03:08+00:00,261.59,255.33,251.97,251.02,258.99,262.37,255.69,254.28,257.91,250.01,252.12,254.52,256.41,265.87,260.24,258.92,246.29,L7
2008-04-12 22:03:08+00:00,265.56,256.46,251.97,251.02,258.99,262.37,255.69,254.28,257.91,250.01,252.12,254.52,256.41,265.87,260.24,258.92,246.29,L7
2008-05-14 22:03:00+00:00,265.10,258.65,251.52,251.31,254.10,257.25,254.91,255.24,256.01,252.14,253.87,257.28,258.27,265.96,258.55,254.66,246.29,L7
2008-06-15 22:02:44+00:00,269.00,262.04,254.40,255.75,258.61,261.00,258.61,259.76,260.62,256.18,259.93,262.87,263.61,272.06,265.11,259.26,249.90,L7
2008-07-17 22:02:22+00:00,270.30,262.80,255.23,257.79,259.97,262.95,258.55,260.12,260.46,256.84,259.30,262.14,262.86,270.76,263.98,257.67,249.13,L7
2008-08-02 22:02:15+00:00,270.65,264.04,255.51,257.92,260.14,263.30,259.15,261.06,261.22,257.24,260.18,263.76,263.33,271.99,265.49,258.36,249.62,L7
2008-08-18 22:02:08+00:00,271.50,265.11,260.36,260.69,261.54,263.96,261.42,262.79,263.01,260.50,263.22,268.94,267.02,277.65,272.31,260.61,251.59,L7
2008-09-19 22:01:52+00:00,272.81,269.38,264.65,265.67,263.90,267.38,263.09,263.64,264.83,263.57,270.37,275.83,272.48,284.37,287.52,276.60,267.06,L7
2008-10-05 22:01:42+00:00,273.09,269.17,264.02,265.49,264.10,268.39,263.06,262.72,263.93,261.17,265.49,271.44,270.53,280.69,285.73,278.98,275.05,L7
2008-10-29 21:56:36+00:00,270.68,270.32,264.55,265.65,265.03,268.81,263.22,263.59,265.32,262.85,267.70,273.86,272.98,283.13,287.58,279.27,273.50,L5
2008-11-06 22:02:03+00:00,273.12,269.64,265.02,268.46,269.08,268.81,266.75,265.38,266.34,261.37,263.20,269.25,269.63,283.13,292.43,279.27,273.50,L7
2008-12-16 21:57:17+00:00,273.25,266.72,264.85,268.42,269.35,268.27,268.15,263.88,265.56,260.92,260.09,266.46,267.54,281.20,290.33,281.14,276.29,L5
2009-01-25 22:02:45+00:00,272.13,265.14,264.34,266.13,268.11,266.33,267.40,262.84,265.96,259.85,260.87,266.36,268.12,281.79,289.32,280.10,273.01,L7
2009-02-02 21:58:34+00:00,274.09,267.00,267.61,265.92,270.50,269.72,267.19,261.86,264.51,258.47,259.33,266.52,264.80,279.50,289.02,280.12,274.86,L5
2009-02-18 21:58:58+00:00,272.96,267.45,264.89,265.85,270.27,267.59,264.32,260.14,262.23,253.51,255.55,264.07,262.03,274.72,285.92,281.81,277.39,L5
2009-06-18 22:03:25+00:00,272.29,274.29,276.30,268.78,275.63,274.74,264.78,264.29,267.95,256.19,256.84,275.32,260.50,273.92,278.84,279.48,253.33,L7
2009-07-20 22:03:18+00:00,274.18,274.04,275.60,268.49,277.31,275.39,267.27,266.15,272.25,262.66,263.72,279.72,268.21,284.45,285.71,277.16,260.38,L7
2009-08-05 22:03:13+00:00,272.30,271.28,271.12,270.67,277.76,274.66,271.92,270.77,277.67,268.02,268.16,287.36,280.70,288.64,291.50,278.51,268.02,L7
2009-10-24 22:03:18+00:00,275.89,271.85,272.17,271.44,277.47,279.64,280.09,274.64,282.63,272.77,268.03,287.36,280.77,304.13,299.52,275.20,268.02,L7
2009-11-25 22:03:45+00:00,275.99,271.59,277.10,279.29,277.47,284.91,284.58,274.64,283.03,273.08,263.65,287.36,280.77,307.44,299.52,275.20,268.02,L7
2010-02-05 22:03:53+00:00,284.34,271.51,297.62,299.83,265.83,296.08,300.41,290.28,290.25,267.16,245.40,310.43,282.78,317.29,,,,L5
2010-02-13 22:04:54+00:00,284.34,266.33,297.62,299.83,261.85,296.08,300.41,290.28,290.25,263.45,250.51,310.43,280.33,309.43,280.80,272.71,254.55,L7
2010-02-21 22:03:56+00:00,289.86,266.33,305.92,308.17,261.85,301.93,306.14,300.70,299.06,263.45,250.51,316.48,280.33,309.43,280.80,272.71,254.55,L5
2010-07-07 22:05:13+00:00,286.48,243.78,301.90,303.56,258.46,299.25,297.41,295.55,298.20,253.61,251.45,293.39,279.89,305.65,280.80,289.73,254.55,L7
2010-07-23 22:05:14+00:00,280.99,249.74,291.24,294.39,261.18,291.52,289.44,288.88,291.58,256.49,255.84,286.88,278.76,299.04,283.27,287.99,262.62,L7
2010-08-08 22:05:13+00:00,275.96,249.74,280.59,286.69,261.18,281.75,277.09,277.60,279.55,259.10,257.29,277.65,269.69,285.19,284.39,284.62,262.36,L7
2010-09-09 22:05:18+00:00,267.20,257.62,261.68,267.25,267.63,270.82,264.23,266.76,269.07,260.12,262.37,269.15,274.86,294.71,294.23,290.71,269.16,L7
2010-10-11 22:05:21+00:00,267.85,258.98,261.77,266.53,266.86,269.08,264.27,266.53,268.05,260.46,261.79,267.28,273.84,291.18,290.16,287.90,267.58,L7
2010-11-04 22:02:50+00:00,266.56,258.42,260.35,264.17,264.87,266.73,262.30,264.59,266.66,260.54,261.90,267.62,273.50,289.51,288.61,285.69,267.16,L5
2010-11-20 22:02:48+00:00,264.34,257.62,258.09,261.98,262.52,264.46,260.70,261.86,264.79,259.38,261.31,266.90,272.55,287.99,286.94,284.13,265.37,L5
2010-12-14 22:06:01+00:00,266.19,260.29,262.67,265.45,264.24,267.22,262.52,261.86,265.87,257.70,261.31,266.90,273.82,289.35,291.23,284.13,265.37,L7
2010-12-30 22:06:10+00:00,267.36,261.22,263.23,266.30,264.34,266.84,262.77,262.57,264.90,257.16,259.58,265.38,273.64,289.79,292.98,284.13,265.37,L7
2011-01-07 22:02:56+00:00,268.84,265.45,264.88,267.21,265.10,266.49,263.24,261.14,263.49,256.65,260.21,266.07,274.11,287.36,290.17,278.49,263.42,L5
2011-01-15 22:06:18+00:00,266.74,263.27,262.71,264.72,263.12,264.95,261.25,259.79,261.25,254.42,257.36,262.21,270.80,282.41,285.79,276.19,265.04,L7
2011-01-23 22:02:56+00:00,265.47,261.78,262.09,262.75,261.48,263.28,259.80,258.33,259.33,253.27,255.35,259.98,268.47,279.21,283.23,272.68,262.13,L5
2011-01-31 22:06:24+00:00,265.03,261.60,261.25,261.58,260.50,262.22,258.46,257.84,258.84,253.77,255.49,260.60,268.01,278.74,282.67,271.70,261.46,L7
2011-02-16 22:06:27+00:00,264.79,261.95,260.58,261.31,260.49,261.00,257.95,257.16,258.52,252.65,255.79,259.98,268.04,278.98,282.80,271.89,261.15,L7
2011-03-04 22:06:33+00:00,264.87,262.35,260.71,261.34,260.74,261.25,257.95,257.16,258.52,252.65,255.79,259.98,268.04,278.98,283.62,271.89,261.66,L7
2011-03-12 22:02:55+00:00,266.04,260.62,259.37,263.76,263.02,264.05,256.40,254.82,259.74,252.69,254.82,259.40,266.97,280.10,281.19,268.74,260.18,L5
2011-03-28 22:02:50+00:00,267.20,261.91,259.84,263.78,263.59,264.73,257.61,255.93,260.18,253.19,254.52,259.74,268.45,280.70,282.25,271.60,260.18,L5
2011-04-05 22:06:38+00:00,267.44,262.56,260.22,263.73,263.59,264.73,257.61,255.93,260.18,253.19,254.52,259.74,268.45,280.70,282.25,271.60,260.18,L7
2011-07-26 22:06:29+00:00,271.55,267.72,261.25,267.04,269.84,270.81,259.95,260.89,266.66,256.78,260.75,267.80,276.63,293.65,287.93,278.17,260.44,L7
2011-09-04 22:01:39+00:00,271.44,265.87,261.84,267.56,270.33,276.05,258.39,259.82,261.12,247.71,253.20,261.61,272.26,291.81,296.77,294.48,,L5
2011-09-12 22:06:17+00:00,267.46,267.77,262.85,260.57,261.16,265.64,259.86,259.15,254.07,251.60,253.24,259.46,269.96,280.22,294.93,292.11,258.35,L7
2011-09-28 22:06:15+00:00,264.32,269.85,264.95,263.33,262.88,266.23,261.22,259.38,258.19,256.66,261.41,265.67,272.43,287.66,299.39,294.86,264.02,L7
2011-10-30 22:06:22+00:00,259.88,266.09,261.02,259.74,260.77,262.99,257.91,257.12,255.67,255.25,258.75,263.38,269.46,283.32,290.04,285.42,260.75,L7
2011-11-15 22:06:34+00:00,259.21,265.41,259.11,258.93,259.05,261.92,256.47,255.12,253.71,253.94,256.17,261.02,266.86,279.51,282.73,279.75,260.52,L7
