dates,satname,nzd0571-0000,nzd0571-0001,nzd0571-0002,nzd0571-0003,nzd0571-0004,nzd0571-0005,nzd0571-0006,nzd0571-0007,nzd0571-0008,nzd0571-0009,nzd0571-0010,nzd0571-0011,nzd0571-0012,nzd0571-0013,nzd0571-0014,nzd0571-0015,nzd0571-0016
2003-03-14 22:01:44+00:00,L7,258.19,246.62,247.15,248.37,246.06,250.56,246.81,242.77,246.17,246.32,246.53,243.61,250.21,258.16,257.08,265.20,269.31
2003-04-15 22:01:45+00:00,L7,233.51,226.67,226.91,220.59,225.31,227.40,222.05,228.59,226.36,229.01,228.04,231.03,226.36,232.48,226.59,229.50,223.21
2003-08-13 21:49:56+00:00,L5,230.60,235.03,235.87,238.65,229.85,235.27,234.63,225.02,221.81,227.02,230.77,238.37,236.34,234.13,235.57,235.78,237.61
2003-08-29 21:50:14+00:00,L5,235.10,231.46,228.68,228.49,224.97,231.12,233.74,227.93,230.27,229.54,226.35,229.20,228.75,238.68,237.11,245.32,238.39
2003-09-14 21:50:30+00:00,L5,246.36,238.12,235.81,239.63,241.25,244.01,238.22,243.58,247.16,238.51,238.30,240.36,244.95,251.26,256.39,263.92,265.88
2003-09-30 21:50:42+00:00,L5,256.59,250.93,249.09,257.78,261.24,274.41,265.48,256.38,262.34,257.93,251.66,252.87,275.07,296.85,307.05,295.46,
2003-10-16 21:50:55+00:00,L5,281.84,267.66,257.45,279.37,281.71,286.01,290.16,278.61,285.27,282.73,275.87,271.65,286.67,318.89,345.47,,
2003-11-09 22:01:30+00:00,L7,235.86,229.24,225.90,226.90,226.92,225.70,223.51,233.78,228.65,225.15,228.09,230.38,231.36,234.21,235.29,232.20,237.60
2003-11-17 21:51:21+00:00,L5,320.65,307.69,297.39,299.01,297.05,305.65,322.18,291.90,293.19,297.62,305.55,305.58,314.97,334.75,,,
2003-12-03 21:51:31+00:00,L5,271.39,262.91,259.31,255.24,257.48,268.54,263.64,262.81,260.31,259.56,256.46,261.58,272.51,268.65,270.20,280.47,285.57
2004-01-04 21:51:46+00:00,L5,241.98,233.47,230.34,229.72,235.50,234.73,237.25,238.01,239.46,236.88,232.95,230.09,232.52,243.04,242.05,247.54,243.94
2004-02-05 21:51:52+00:00,L5,229.63,219.04,219.75,217.14,219.70,224.41,222.93,218.23,222.31,227.11,228.44,228.23,225.78,230.79,229.47,233.83,231.50
2004-02-13 22:02:07+00:00,L7,322.17,311.67,307.68,302.09,305.31,310.74,324.67,302.33,306.57,292.64,291.66,296.01,327.22,350.78,,,
2004-02-21 21:51:58+00:00,L5,221.38,214.57,215.35,210.28,211.77,217.38,215.38,216.27,220.13,221.87,224.37,223.65,222.92,226.39,222.43,227.93,229.00
2004-04-09 21:52:31+00:00,L5,274.80,270.33,266.19,266.04,275.30,277.89,284.19,265.12,263.39,262.91,270.33,264.15,276.23,291.60,275.52,290.36,303.03
2004-05-03 22:02:11+00:00,L7,228.00,226.26,217.15,221.61,222.02,223.93,222.70,219.95,224.07,221.09,226.47,221.42,225.65,232.24,235.96,236.25,238.12
2004-05-19 22:02:11+00:00,L7,238.89,232.76,229.74,229.21,232.50,238.75,240.26,235.06,235.13,240.05,235.94,239.83,240.68,239.89,249.69,252.73,243.55
2004-06-20 22:02:01+00:00,L7,,,,,,,,,,,,,,,,,
2004-07-06 22:02:00+00:00,L7,279.86,243.48,258.38,248.27,261.52,250.75,250.56,261.00,267.51,257.26,256.86,264.46,278.63,301.92,,,
2004-07-14 21:55:18+00:00,L5,244.38,240.15,235.69,230.27,242.59,242.88,242.29,242.28,242.32,245.89,248.50,244.61,248.94,249.01,253.56,,
2004-07-30 21:55:39+00:00,L5,239.69,232.64,233.35,234.10,232.49,230.71,240.49,237.84,236.16,236.38,234.12,238.20,242.40,246.97,242.28,252.33,250.15
2004-08-15 21:56:01+00:00,L5,232.87,227.81,220.83,226.90,228.99,228.59,226.88,230.78,231.53,230.33,233.05,237.11,242.02,240.02,240.43,242.48,243.78
2004-08-23 22:01:47+00:00,L7,,,303.66,,,,,,,,,,,,,,
2004-09-08 22:01:41+00:00,L7,311.49,306.62,293.10,304.70,300.84,315.08,305.47,296.27,299.62,297.72,300.38,311.53,324.66,338.97,,,
2004-09-16 21:56:53+00:00,L5,234.52,228.07,230.00,229.42,231.43,234.31,230.04,230.76,232.05,233.75,235.64,237.29,240.94,236.53,235.33,244.25,247.85
2004-09-24 22:01:37+00:00,L7,252.84,250.06,243.43,244.69,,,,,311.00,363.48,,315.87,,,,,
2004-10-10 22:01:32+00:00,L7,,,,,,,,,,,,,,,,,
2004-10-18 21:57:35+00:00,L5,258.68,256.23,256.37,261.68,270.54,275.21,270.78,260.50,266.93,260.53,277.19,282.12,279.26,283.44,254.62,262.04,
2004-10-26 22:01:48+00:00,L7,220.10,222.69,213.24,220.61,224.73,224.43,220.78,227.41,225.22,222.94,227.74,230.19,231.17,234.30,231.25,230.87,239.00
2004-11-19 21:58:07+00:00,L5,319.36,308.98,296.45,307.68,311.74,308.53,310.77,292.37,330.80,293.35,296.10,308.62,319.97,342.03,,,
2004-11-27 22:02:05+00:00,L7,215.75,214.47,207.20,210.29,210.32,221.35,217.52,212.88,219.40,215.69,221.11,215.75,220.64,224.42,221.04,227.25,230.33
2004-12-13 22:02:12+00:00,L7,,215.76,213.31,211.21,220.93,223.65,219.25,221.36,223.84,221.94,225.32,221.08,224.53,226.53,222.52,228.02,232.71
2004-12-21 21:58:48+00:00,L5,247.00,241.32,246.95,246.59,246.37,250.18,243.47,239.53,244.08,243.62,247.02,245.58,246.36,241.04,239.68,237.30,242.96
2005-01-06 21:59:00+00:00,L5,271.49,261.61,257.51,253.52,248.08,260.87,254.13,253.89,256.60,252.74,262.24,265.43,268.29,266.76,254.98,259.12,263.22
2005-01-14 22:02:24+00:00,L7,286.26,283.26,283.96,290.11,280.74,298.37,287.21,292.03,285.27,273.79,288.42,295.39,303.99,316.36,333.34,,
2005-02-23 21:59:43+00:00,L5,230.44,224.07,220.91,223.76,226.36,228.07,230.58,228.90,231.31,227.17,228.09,228.26,229.90,234.05,231.08,233.60,236.52
2005-03-03 22:02:41+00:00,L7,326.11,291.84,301.33,303.74,291.65,304.95,305.35,290.64,298.10,289.55,296.08,302.75,313.27,328.64,346.59,,
2005-03-11 21:59:55+00:00,L5,232.60,221.78,226.36,220.47,224.29,231.92,226.77,228.86,227.68,230.10,230.33,230.57,230.69,231.51,229.10,230.91,233.99
2005-03-19 22:02:42+00:00,L7,,,,,,,274.98,266.78,281.86,,,,,,,,
2005-03-27 22:00:03+00:00,L5,228.47,222.98,217.68,226.24,227.07,228.93,227.08,229.41,230.65,226.29,231.40,228.43,231.96,235.11,234.19,231.95,234.18
2005-04-04 22:02:39+00:00,L7,,,263.63,262.89,259.30,264.42,270.99,248.46,257.70,253.08,257.53,266.13,267.40,271.81,251.79,254.15,
2005-04-20 22:02:32+00:00,L7,251.11,247.93,241.69,243.77,237.73,249.31,244.40,242.48,237.83,242.39,236.77,241.37,244.27,243.64,246.51,241.42,247.85
2005-04-28 22:00:11+00:00,L5,282.81,287.94,286.61,279.42,280.95,289.85,293.95,276.24,257.83,253.92,263.94,290.41,288.37,297.43,,269.90,
2005-05-06 22:02:37+00:00,L7,240.05,231.48,232.82,236.13,236.12,238.83,243.49,238.28,233.33,238.20,233.30,239.50,236.15,238.06,239.20,235.95,241.30
2005-05-22 22:02:36+00:00,L7,235.78,230.94,229.63,230.34,232.33,232.70,237.59,235.37,238.96,233.23,230.79,237.84,240.85,239.82,240.28,240.56,239.03
2005-06-07 22:02:31+00:00,L7,,,,,,,,,,,,,,,-22.58,-40.62,
2005-06-23 22:02:25+00:00,L7,235.20,231.75,234.52,234.80,234.61,246.88,246.00,240.82,235.63,241.02,237.10,235.03,235.52,235.63,,,241.28
2005-07-09 22:02:26+00:00,L7,248.20,240.92,241.28,237.61,253.00,252.23,247.47,243.05,251.04,246.84,253.17,247.33,251.51,244.45,,,248.51
2005-08-26 22:02:15+00:00,L7,269.78,259.36,250.00,265.85,313.13,,286.69,288.09,312.33,290.35,,302.74,317.90,328.93,346.59,,
2005-09-11 22:02:05+00:00,L7,319.47,305.15,289.03,303.05,315.17,315.56,322.18,316.01,329.63,297.99,291.29,306.37,317.57,332.17,345.20,,
2005-09-19 22:01:08+00:00,L5,233.68,227.02,227.17,225.66,227.77,233.51,226.04,231.64,228.52,228.71,231.63,230.50,231.17,227.84,225.75,227.43,231.38
2005-10-05 22:01:05+00:00,L5,231.88,223.77,223.09,224.14,224.25,228.09,229.25,225.69,225.08,225.06,225.85,225.78,224.58,224.11,222.29,226.22,229.28
2005-10-13 22:02:06+00:00,L7,276.17,266.79,259.56,257.56,262.53,275.78,255.68,267.05,272.13,267.57,271.89,279.94,293.31,285.78,,,
2005-11-22 22:01:34+00:00,L5,295.09,289.08,280.71,284.57,296.18,291.94,297.39,288.45,290.78,281.07,282.64,289.36,301.62,312.88,323.47,334.20,
2006-02-02 22:03:01+00:00,L7,267.26,269.76,258.18,250.14,257.19,274.99,265.39,258.81,268.59,259.18,246.90,252.92,278.24,280.56,254.69,256.92,
2006-02-18 22:03:05+00:00,L7,,,,,,,,264.26,281.98,,,,,,,,
2006-02-26 22:03:47+00:00,L5,231.35,225.28,225.87,226.75,223.43,228.17,231.43,230.36,227.54,228.80,225.75,228.71,230.28,230.34,223.63,223.57,228.26
2006-03-14 22:04:06+00:00,L5,230.32,228.21,223.50,227.12,229.87,227.27,235.44,231.52,227.19,226.44,232.71,232.56,238.68,,,,
2006-05-09 22:03:04+00:00,L7,249.73,244.24,237.26,242.60,239.38,247.00,244.73,240.79,238.00,241.79,239.90,241.60,245.38,237.74,235.58,230.95,240.59
2006-06-26 22:02:56+00:00,L7,244.86,243.66,237.55,242.60,241.17,252.89,251.16,241.77,249.87,243.76,250.64,244.98,251.54,242.13,243.94,237.93,242.95
2006-07-12 22:02:49+00:00,L7,241.20,236.89,236.94,233.36,240.12,237.65,244.41,238.77,243.39,236.47,237.12,239.84,242.61,237.08,230.65,229.71,239.91
2006-08-13 22:02:41+00:00,L7,,,,,,261.64,251.30,248.05,271.99,265.23,,,,,,,
2006-08-21 22:06:31+00:00,L5,241.09,240.82,235.78,238.46,236.29,245.28,243.37,238.98,239.16,236.98,237.93,240.24,240.57,236.71,231.66,231.57,236.18
2006-08-29 22:02:38+00:00,L7,273.13,254.49,273.43,279.52,298.21,303.16,280.26,280.17,280.67,269.90,273.85,291.40,299.16,300.30,317.57,,
2006-09-06 22:06:43+00:00,L5,,,,429.47,385.02,,248.56,231.61,220.51,219.99,226.31,228.95,239.60,239.42,236.62,233.72,238.95
2006-09-22 22:06:54+00:00,L5,235.15,230.37,228.23,228.42,232.21,229.11,230.75,231.83,231.27,226.28,228.76,228.41,230.30,230.07,222.24,220.00,228.71
2006-10-08 22:07:05+00:00,L5,223.89,217.35,218.24,216.37,220.45,222.11,219.47,220.63,220.39,218.51,219.35,219.86,221.95,220.43,215.83,215.59,219.97
2006-10-16 22:02:31+00:00,L7,,,,,,280.27,275.59,262.19,270.95,263.13,262.67,270.38,275.91,289.73,290.01,,
2006-10-24 22:07:14+00:00,L5,235.34,231.75,228.56,227.03,228.55,233.70,230.25,230.14,227.67,230.17,230.80,234.02,231.68,230.17,223.19,223.93,229.36
2006-11-01 22:02:46+00:00,L7,267.57,261.72,258.23,272.46,268.03,268.08,269.47,264.11,270.78,257.35,253.02,262.34,274.20,284.94,292.01,287.34,
2006-12-11 22:08:04+00:00,L5,315.89,305.01,299.70,294.49,306.63,310.87,312.70,307.36,322.21,278.14,280.86,294.95,300.69,329.82,,,
2006-12-19 22:03:12+00:00,L7,212.14,207.29,207.41,205.79,210.68,213.67,211.44,211.12,217.17,220.21,226.85,219.01,218.04,213.43,208.78,204.60,212.21
2007-02-21 22:03:28+00:00,L7,243.98,236.30,238.52,235.23,242.55,232.70,245.07,238.00,230.49,,,,,,,,
2007-03-25 22:03:32+00:00,L7,327.81,316.06,309.95,315.85,325.99,340.01,,,332.82,,,326.66,,361.52,,,
2007-07-31 22:03:08+00:00,L7,241.85,239.81,235.08,236.87,232.76,247.32,241.70,237.27,233.37,239.54,233.87,239.24,233.57,235.59,230.04,228.75,224.50
2007-09-09 22:06:09+00:00,L5,247.53,240.56,238.36,236.48,243.67,237.02,243.40,243.68,237.33,235.15,234.64,233.20,233.07,236.84,223.91,229.66,228.56
2007-10-19 22:02:51+00:00,L7,,272.13,,266.94,300.27,324.47,281.66,273.23,290.88,260.92,269.92,267.90,272.39,,,,
2007-11-04 22:03:02+00:00,L7,280.55,281.53,277.36,275.09,281.44,274.55,270.60,267.87,273.99,260.20,256.62,262.15,267.70,279.63,286.47,300.77,312.87
2007-12-06 22:03:16+00:00,L7,219.74,217.99,216.87,212.36,216.70,221.92,218.80,216.54,216.97,215.90,215.48,215.27,216.39,215.37,213.88,210.89,213.34
2007-12-22 22:03:20+00:00,L7,236.25,231.42,228.59,228.07,227.73,226.69,229.32,226.14,224.34,223.28,225.75,222.87,223.77,226.63,218.64,224.45,221.30
2008-01-23 22:03:21+00:00,L7,230.33,217.48,221.86,225.28,225.63,226.56,222.61,220.91,222.94,219.20,223.40,218.94,222.72,222.14,216.41,220.88,217.69
2008-02-16 22:03:33+00:00,L5,269.46,260.95,253.66,251.33,262.33,268.14,259.87,260.01,261.51,254.96,258.19,258.95,261.69,264.87,263.77,267.77,255.17
2008-02-24 22:03:14+00:00,L7,,234.53,230.81,231.86,233.56,235.13,238.85,236.53,231.30,231.93,231.42,235.87,230.53,236.09,225.14,227.79,225.12
2008-03-03 22:03:15+00:00,L5,254.50,243.15,240.59,242.41,249.93,248.27,247.77,249.55,249.80,242.99,244.08,245.39,247.66,252.35,241.29,238.85,231.28
2008-03-11 22:03:08+00:00,L7,251.56,242.81,240.77,241.87,249.29,251.62,247.75,253.70,253.49,244.70,248.23,251.31,252.81,261.46,247.90,239.63,245.85
2008-04-12 22:03:08+00:00,L7,315.56,292.06,,,,,,,,,,,,,,,
2008-05-14 22:03:00+00:00,L7,276.87,292.62,273.74,272.01,262.39,274.41,269.08,273.26,267.42,263.89,,,,,,,
2008-06-15 22:02:44+00:00,L7,253.47,251.37,242.45,250.42,255.25,254.42,250.85,255.22,256.76,251.06,260.75,257.73,257.09,262.06,263.79,246.45,241.15
2008-07-01 22:02:34+00:00,L7,,150.21,141.36,152.17,138.73,,,,,,,,,,,,
2008-07-17 22:02:22+00:00,L7,249.18,241.07,237.71,246.89,241.12,244.84,231.39,231.50,225.92,231.39,,306.21,,,,-80.49,
2008-08-02 22:02:15+00:00,L7,234.38,230.11,225.38,227.60,228.22,230.57,228.65,229.69,230.44,223.83,230.11,230.33,227.21,231.50,227.42,226.66,221.93
2008-08-18 22:02:08+00:00,L7,,,252.70,233.68,233.79,233.70,238.30,234.10,230.37,235.68,231.00,237.04,230.83,235.24,241.13,228.27,227.21
2008-09-19 22:01:52+00:00,L7,250.66,244.19,241.92,249.44,248.62,252.33,246.25,244.09,247.78,245.32,254.20,255.22,251.80,261.07,270.15,282.04,285.71
2008-10-05 22:01:42+00:00,L7,284.75,279.34,270.26,274.41,275.34,284.43,272.90,267.21,270.00,258.21,257.38,267.19,276.06,282.00,294.56,301.79,317.02
2008-10-29 21:56:36+00:00,L5,236.45,228.99,228.21,226.73,231.51,231.74,224.32,229.64,229.35,228.86,233.05,232.63,231.90,231.32,232.85,227.43,225.72
2008-11-06 22:02:03+00:00,L7,311.48,289.15,290.02,312.19,322.73,337.16,316.24,300.96,298.76,273.83,260.53,269.91,277.84,,355.52,,
2008-12-16 21:57:17+00:00,L5,262.08,258.49,253.89,257.69,254.74,260.27,253.99,255.06,256.15,254.58,253.84,255.54,259.80,271.29,269.91,274.99,270.90
2009-01-25 22:02:45+00:00,L7,,,,223.03,225.69,225.78,220.63,217.71,222.87,216.52,224.89,217.33,223.82,227.29,224.21,225.50,217.08
2009-02-02 21:58:34+00:00,L5,309.12,313.27,311.26,333.21,310.33,317.31,329.13,331.48,331.95,330.96,289.80,315.65,284.65,,,,
2009-02-18 21:58:58+00:00,L5,277.45,283.05,279.90,279.44,278.24,265.03,267.35,268.29,267.31,253.85,253.55,259.49,270.37,280.56,293.47,300.13,
2009-06-18 22:03:25+00:00,L7,278.31,281.41,285.73,292.61,300.02,302.59,295.10,295.63,300.82,285.35,,,,,,,
2009-07-20 22:03:18+00:00,L7,249.85,239.01,243.50,237.63,254.03,248.00,244.75,241.71,250.87,247.78,250.07,248.52,251.35,257.50,251.44,232.51,237.42
2009-08-05 22:03:13+00:00,L7,245.08,237.66,236.87,234.50,240.24,244.51,241.99,238.94,247.66,241.11,241.14,241.53,250.70,244.26,246.00,233.23,235.13
2009-10-24 22:03:18+00:00,L7,294.82,288.75,287.09,285.51,280.08,287.96,303.01,286.79,290.61,276.26,256.60,262.75,274.58,331.84,,,
2009-11-25 22:03:45+00:00,L7,297.65,294.85,318.08,331.97,330.83,327.23,323.81,,308.91,298.63,274.78,,,351.37,,,
2010-02-05 22:03:53+00:00,L5,319.56,345.90,346.68,341.01,335.93,332.04,333.41,331.52,338.68,344.21,334.75,341.76,341.30,363.07,,,
2010-02-13 22:04:54+00:00,L7,215.89,211.41,210.64,203.66,218.87,219.78,210.92,207.82,209.09,211.47,216.15,216.84,223.44,223.42,218.40,220.71,215.55
2010-02-21 22:03:56+00:00,L5,325.92,344.62,350.32,352.68,341.15,338.98,342.82,341.03,347.77,348.05,333.48,348.53,345.81,362.76,,,
2010-07-07 22:05:13+00:00,L7,269.97,246.45,264.69,272.98,272.05,282.72,271.99,270.10,272.16,266.04,257.04,264.54,271.58,,,324.08,
2010-07-23 22:05:14+00:00,L7,247.99,242.80,242.76,250.40,250.12,251.84,249.02,252.38,252.87,243.38,245.76,245.34,253.37,259.43,259.34,262.50,254.18
2010-08-08 22:05:13+00:00,L7,,,,,,240.45,231.55,233.89,230.54,233.79,228.49,234.87,235.01,237.52,240.22,235.85,232.85
2010-09-09 22:05:18+00:00,L7,229.65,221.91,223.60,224.38,226.73,225.26,221.35,227.69,225.85,,223.34,221.19,228.82,233.59,229.52,229.73,224.44
2010-09-25 22:05:17+00:00,L7,,,,,,,,,,,,,,,,,
2010-10-11 22:05:21+00:00,L7,256.03,247.32,248.30,250.61,250.79,248.37,250.67,251.82,248.27,245.78,243.74,241.48,251.42,258.58,255.96,258.36,249.09
2010-11-04 22:02:50+00:00,L5,229.66,219.91,222.88,222.99,225.14,223.26,220.69,223.16,223.40,224.55,226.20,226.97,229.45,232.05,231.61,232.27,233.73
2010-11-20 22:02:48+00:00,L5,220.25,215.90,213.79,218.01,217.80,217.79,218.13,212.51,215.87,215.90,220.06,218.58,222.86,227.57,225.77,230.81,223.44
2010-12-14 22:06:01+00:00,L7,298.05,300.01,310.91,307.06,295.33,307.30,295.99,,297.12,271.33,,,310.40,330.68,350.16,,
2010-12-30 22:06:10+00:00,L7,290.50,284.86,282.18,287.24,280.02,278.86,279.77,282.55,274.30,270.48,264.57,274.75,292.18,316.93,329.29,,
2011-01-07 22:02:56+00:00,L5,,,,,173.04,,,227.60,224.02,226.52,226.66,228.72,234.48,239.11,238.82,243.24,233.69
2011-01-15 22:06:18+00:00,L7,257.76,254.60,253.26,253.07,255.06,258.45,251.12,254.77,247.69,243.19,241.17,238.98,248.69,247.05,255.62,267.81,282.16
2011-01-23 22:02:56+00:00,L5,249.10,243.70,249.03,245.86,248.19,248.04,247.17,250.50,246.52,245.86,240.51,240.28,245.03,245.45,251.70,249.40,242.18
2011-01-31 22:06:24+00:00,L7,237.30,232.48,230.34,228.04,228.48,228.43,222.17,229.20,226.21,230.62,229.05,233.85,231.07,235.17,238.32,231.48,231.79
2011-02-16 22:06:27+00:00,L7,228.60,226.24,220.53,224.84,226.36,223.19,221.42,222.02,221.31,216.79,225.77,222.06,228.76,232.25,233.62,230.90,225.07
2011-03-04 22:06:33+00:00,L7,224.17,218.93,220.47,220.14,221.73,222.29,,,,,,,,,226.21,,224.71
2011-03-12 22:02:55+00:00,L5,310.73,338.10,337.98,319.30,320.11,324.33,327.23,324.90,317.33,273.41,291.59,306.31,308.05,355.03,,,
2011-03-28 22:02:50+00:00,L5,288.50,284.45,273.09,272.41,278.37,280.73,276.95,274.41,274.70,268.37,261.23,274.49,296.00,300.95,307.58,305.81,
2011-04-05 22:06:38+00:00,L7,236.37,230.91,230.34,229.11,,,,,,,,,,,,,
2011-07-26 22:06:29+00:00,L7,275.71,279.30,275.46,275.96,278.51,280.40,277.50,276.17,266.33,267.30,268.68,270.29,,,,,
2011-09-04 22:01:39+00:00,L5,273.62,280.23,278.46,268.78,266.09,280.49,264.73,272.87,256.69,252.31,261.88,277.70,284.39,305.44,343.57,,
2011-09-12 22:06:17+00:00,L7,233.09,229.66,226.88,226.60,225.68,224.93,224.25,217.14,223.12,222.99,225.72,220.72,224.15,227.87,227.24,236.41,218.35
2011-09-28 22:06:15+00:00,L7,,226.27,223.63,226.22,225.25,223.10,222.38,215.35,222.64,220.03,225.36,219.30,223.41,227.26,224.97,231.31,218.19
2011-10-30 22:06:22+00:00,L7,241.12,237.85,233.17,233.62,240.84,238.53,233.19,236.56,232.42,236.49,234.98,238.88,245.21,251.93,243.59,251.22,242.72
2011-11-15 22:06:34+00:00,L7,250.49,255.16,243.57,248.87,244.44,250.59,243.25,239.14,237.04,240.52,236.37,241.24,248.50,254.67,243.90,254.74,253.82
2011-12-01 22:06:44+00:00,L7,249.11,261.92,247.97,259.38,257.09,259.48,251.94,251.60,248.07,250.17,253.88,264.52,264.95,276.23,255.94,267.14,248.89
2012-03-22 22:07:08+00:00,L7,222.50,226.94,219.36,223.41,220.37,219.95,218.11,215.11,218.94,215.78,220.06,215.76,219.14,224.40,219.03,225.60,215.42
2012-04-07 22:07:04+00:00,L7,231.92,227.15,229.14,224.65,225.29,222.14,218.27,217.28,220.00,221.03,222.05,218.43,222.91,224.92,221.13,227.39,218.34
2012-04-23 22:07:16+00:00,L7,244.65,240.81,237.49,236.43,237.71,237.65,235.01,,,,,,,,240.31,,
2012-05-18 22:01:56+00:00,L7,242.97,241.57,236.02,241.01,238.82,243.08,241.17,238.13,239.87,241.01,236.80,239.65,243.57,247.32,246.34,242.80,238.36
2012-08-29 22:08:16+00:00,L7,240.58,237.18,234.23,236.26,236.45,233.33,233.09,234.60,232.13,235.23,232.47,238.38,237.35,237.54,234.50,235.29,239.53
2012-11-01 22:08:51+00:00,L7,,,,,,,,,,,,,,,,,
2012-12-19 22:09:08+00:00,L7,326.94,322.91,318.95,314.47,314.21,313.05,313.99,314.11,321.27,329.66,325.29,332.12,339.80,360.42,,,
2013-01-04 22:09:10+00:00,L7,323.37,319.72,312.82,310.95,312.90,312.45,316.39,318.61,314.21,330.07,324.29,337.03,340.68,361.79,,,
