dates,sar1388-0000,sar1388-0001,sar1388-0002,satname
1984-05-06 09:33:27+00:00,224.64,,211.02,L5
1985-05-25 09:36:15+00:00,244.01,,194.43,L5
1985-08-29 09:35:38+00:00,221.75,256.33,214.61,L5
1985-12-03 09:34:19+00:00,,248.44,,L5
1986-03-25 09:32:01+00:00,,,227.05,L5
1986-05-12 09:30:53+00:00,,212.65,,L5
1986-07-31 09:28:19+00:00,228.19,,245.55,L5
1987-01-07 09:25:37+00:00,261.97,210.3,185.1,L5
1987-01-23 09:26:04+00:00,,,189.19,L5
1987-04-29 09:29:30+00:00,273.09,181.3,226.71,L5
1987-07-18 09:31:44+00:00,239.73,231.09,140.35,L5
1987-08-03 09:31:49+00:00,,257.73,148.12,L5
1987-08-19 09:32:18+00:00,,257.94,145.02,L5
1987-09-04 09:32:43+00:00,,242.88,139.04,L5
1987-09-20 09:33:05+00:00,213.53,245.39,131.58,L5
1988-01-10 09:35:05+00:00,194.06,243.31,136.9,L5
1988-04-15 09:36:14+00:00,163.28,253.44,129.89,L5
1988-05-17 09:36:32+00:00,,243.74,144.18,L5
1988-07-04 09:36:48+00:00,176.99,253.72,140.75,L5
1988-08-05 09:36:52+00:00,209.75,248.98,141.75,L5
1988-08-21 09:36:53+00:00,177.87,249.69,138.97,L5
1988-09-22 09:36:50+00:00,277.89,276.86,127.96,L5
1988-10-08 09:36:45+00:00,302.34,282.84,139.4,L5
1988-12-11 09:36:33+00:00,271.59,285.28,149.96,L5
1989-01-12 09:36:20+00:00,274.97,285.76,139.47,L5
1989-03-01 09:35:54+00:00,,273.06,153.54,L5
1989-03-17 09:35:16+00:00,,287.04,130.65,L5
1989-04-02 09:35:12+00:00,276.13,284.83,148.28,L5
1989-05-20 09:34:32+00:00,301.77,287.3,138.28,L5
1989-06-21 09:33:55+00:00,,282.33,129.79,L5
1989-07-07 09:33:39+00:00,,283.15,152.9,L5
1989-07-23 09:33:21+00:00,276.96,284.84,158.27,L5
1989-08-24 09:32:39+00:00,,286.18,149.0,L5
1989-09-25 09:31:52+00:00,,291.52,146.06,L5
1989-10-27 09:30:51+00:00,,277.55,121.64,L5
1989-11-12 09:30:31+00:00,,285.04,156.4,L5
1990-01-15 09:28:57+00:00,240.32,289.66,138.47,L5
1990-01-31 09:28:06+00:00,,283.57,141.75,L5
1990-03-04 09:27:02+00:00,,282.89,128.83,L5
1990-06-08 09:26:19+00:00,,283.33,145.99,L5
1990-06-24 09:26:18+00:00,274.68,284.28,131.65,L5
1990-07-10 09:26:16+00:00,280.81,286.09,138.04,L5
1990-08-11 09:26:07+00:00,256.1,280.35,136.95,L5
1990-08-27 09:26:01+00:00,236.2,,,L5
1990-09-12 09:25:59+00:00,286.49,286.14,147.64,L5
1990-09-28 09:25:50+00:00,255.94,257.62,134.46,L5
1990-10-30 09:25:35+00:00,332.41,283.15,139.41,L5
1991-05-26 09:28:46+00:00,333.2,278.45,140.48,L5
1991-06-27 09:29:13+00:00,332.46,284.19,157.15,L5
1991-07-13 09:29:45+00:00,,285.22,139.75,L5
1991-07-29 09:29:36+00:00,332.53,290.12,145.59,L5
1991-08-14 09:29:39+00:00,,275.14,145.54,L5
1991-09-15 09:30:02+00:00,,280.44,134.43,L5
1991-10-01 09:30:07+00:00,333.42,281.08,149.18,L5
1991-10-17 09:30:18+00:00,,279.01,133.9,L5
1991-12-04 09:30:36+00:00,272.68,257.86,130.49,L5
1992-01-05 09:30:23+00:00,301.02,273.1,132.58,L5
1992-05-12 09:29:51+00:00,281.06,275.2,138.81,L5
1992-05-28 09:29:42+00:00,277.22,242.77,135.41,L5
1992-07-15 09:29:08+00:00,,278.62,144.99,L5
1992-07-31 09:28:56+00:00,273.74,257.62,135.03,L5
1992-09-01 09:28:26+00:00,331.24,281.62,157.77,L5
1993-02-08 09:28:02+00:00,333.02,257.77,,L5
