dates,sar1388-0000,sar1388-0001,sar1388-0002,satname
1984-05-06 09:33:27+00:00,224.64,,211.02,L5
1985-05-25 09:36:15+00:00,244.01,,194.43,L5
1985-08-29 09:35:38+00:00,232.88,256.33,204.52,L5
1985-12-03 09:34:19+00:00,221.75,252.38,214.61,L5
1986-03-25 09:32:01+00:00,,248.44,227.05,L5
1986-05-12 09:30:53+00:00,,230.55,227.05,L5
1986-07-31 09:28:19+00:00,228.19,212.65,236.30,L5
1987-01-07 09:25:37+00:00,245.08,210.30,215.32,L5
1987-01-23 09:26:04+00:00,245.08,210.30,206.61,L5
1987-04-29 09:29:30+00:00,267.53,195.80,200.33,L5
1987-07-18 09:31:44+00:00,256.41,206.19,185.42,L5
1987-08-03 09:31:49+00:00,256.41,223.37,171.73,L5
1987-08-19 09:32:18+00:00,256.41,232.01,165.05,L5
1987-09-04 09:32:43+00:00,256.41,234.19,159.85,L5
1987-09-20 09:33:05+00:00,242.12,236.05,155.14,L5
1988-01-10 09:35:05+00:00,215.77,246.39,140.17,L5
1988-04-15 09:36:14+00:00,178.67,248.38,133.39,L5
1988-05-17 09:36:32+00:00,178.67,246.83,136.99,L5
1988-07-04 09:36:48+00:00,178.11,248.55,137.93,L5
1988-08-05 09:36:52+00:00,183.34,249.97,139.14,L5
1988-08-21 09:36:53+00:00,181.97,249.91,139.11,L5
1988-09-22 09:36:50+00:00,201.16,254.41,137.25,L5
1988-10-08 09:36:45+00:00,218.02,258.47,137.56,L5
1988-12-11 09:36:33+00:00,236.07,266.23,139.80,L5
1989-01-12 09:36:20+00:00,252.40,271.57,139.59,L5
1989-03-01 09:35:54+00:00,281.70,280.76,142.07,L5
1989-03-17 09:35:16+00:00,281.70,281.81,140.16,L5
1989-04-02 09:35:12+00:00,281.26,283.13,143.55,L5
1989-05-20 09:34:32+00:00,281.12,283.88,143.36,L5
1989-06-21 09:33:55+00:00,284.29,283.39,140.00,L5
1989-07-07 09:33:39+00:00,284.29,283.35,141.84,L5
1989-07-23 09:33:21+00:00,284.95,283.22,144.53,L5
1989-08-24 09:32:39+00:00,284.95,283.59,145.09,L5
1989-09-25 09:31:52+00:00,284.95,285.74,146.08,L5
1989-10-27 09:30:51+00:00,289.36,284.70,142.28,L5
1989-11-12 09:30:31+00:00,289.36,284.74,144.04,L5
1990-01-15 09:28:57+00:00,258.64,285.80,144.97,L5
1990-01-31 09:28:06+00:00,240.32,285.59,142.22,L5
1990-03-04 09:27:02+00:00,240.32,285.04,138.86,L5
1990-06-08 09:26:19+00:00,240.32,284.86,138.76,L5
1990-06-24 09:26:18+00:00,257.50,284.75,137.34,L5
1990-07-10 09:26:16+00:00,265.27,284.97,137.46,L5
1990-08-11 09:26:07+00:00,270.53,283.39,136.29,L5
1990-08-27 09:26:01+00:00,261.95,283.39,136.29,L5
1990-09-12 09:25:59+00:00,266.86,284.04,140.05,L5
1990-09-28 09:25:50+00:00,265.04,279.63,139.12,L5
1990-10-30 09:25:35+00:00,274.66,280.14,139.16,L5
1991-05-26 09:28:46+00:00,333.20,278.45,140.48,L5
1991-06-27 09:29:13+00:00,332.83,281.32,148.81,L5
1991-07-13 09:29:45+00:00,332.83,282.62,145.79,L5
1991-07-29 09:29:36+00:00,332.73,284.50,145.74,L5
1991-08-14 09:29:39+00:00,332.73,282.62,145.70,L5
1991-09-15 09:30:02+00:00,332.73,282.26,143.82,L5
1991-10-01 09:30:07+00:00,332.90,282.09,144.59,L5
1991-10-17 09:30:18+00:00,332.90,281.71,143.25,L5
1991-12-04 09:30:36+00:00,317.77,279.13,142.00,L5
1992-01-05 09:30:23+00:00,309.91,277.75,138.93,L5
1992-05-12 09:29:51+00:00,284.92,268.72,133.96,L5
1992-05-28 09:29:42+00:00,283.00,262.23,134.32,L5
1992-07-15 09:29:08+00:00,279.14,265.53,139.74,L5
