dates,satname,sar1388-0000,sar1388-0001,sar1388-0002
1984-05-06 09:33:27+00:00,L5,224.64,227.61,211.02
1984-08-26 09:36:09+00:00,L5,,,
1985-05-25 09:36:15+00:00,L5,244.01,76.19,194.43
1985-07-28 09:35:58+00:00,L5,,,
1985-08-13 09:35:48+00:00,L5,295.92,302.11,296.81
1985-08-29 09:35:38+00:00,L5,221.75,256.33,214.61
1985-12-03 09:34:19+00:00,L5,300.97,248.44,329.91
1986-03-25 09:32:01+00:00,L5,327.25,76.07,227.05
1986-05-12 09:30:53+00:00,L5,274.38,212.65,38.66
1986-05-28 09:30:26+00:00,L5,,,
1986-07-15 09:28:53+00:00,L5,,,
1986-07-31 09:28:19+00:00,L5,228.19,172.41,245.55
1986-09-01 09:27:08+00:00,L5,278.51,302.21,320.54
1986-09-17 09:26:37+00:00,L5,,,
1987-01-07 09:25:37+00:00,L5,261.97,210.30,185.10
1987-01-23 09:26:04+00:00,L5,213.73,302.08,189.19
1987-04-29 09:29:30+00:00,L5,273.09,181.30,226.71
1987-05-15 09:29:57+00:00,L5,,,
1987-06-16 09:30:43+00:00,L5,,,
1987-07-02 09:31:03+00:00,L5,,,
1987-07-18 09:31:44+00:00,L5,239.73,231.09,140.35
1987-08-03 09:31:49+00:00,L5,333.00,257.73,148.12
1987-08-19 09:32:18+00:00,L5,332.96,257.94,145.02
1987-09-04 09:32:43+00:00,L5,332.53,242.88,139.04
1987-09-20 09:33:05+00:00,L5,213.53,245.39,131.58
1988-01-10 09:35:05+00:00,L5,194.06,243.31,136.90
1988-02-11 09:35:41+00:00,L5,,,
1988-03-14 09:36:03+00:00,L5,,,
1988-04-15 09:36:14+00:00,L5,163.28,253.44,129.89
1988-05-17 09:36:32+00:00,L5,224.84,243.74,144.18
1988-07-04 09:36:48+00:00,L5,176.99,253.72,140.75
1988-08-05 09:36:52+00:00,L5,209.75,248.98,141.75
1988-08-21 09:36:53+00:00,L5,177.87,249.69,138.97
1988-09-22 09:36:50+00:00,L5,277.89,276.86,127.96
1988-10-08 09:36:45+00:00,L5,302.34,282.84,139.40
1988-12-11 09:36:33+00:00,L5,271.59,285.28,149.96
1989-01-12 09:36:20+00:00,L5,274.97,285.76,139.47
1989-03-01 09:35:54+00:00,L5,331.63,273.06,153.54
1989-03-17 09:35:16+00:00,L5,90.77,287.04,130.65
1989-04-02 09:35:12+00:00,L5,276.13,284.83,148.28
1989-05-20 09:34:32+00:00,L5,301.77,287.30,138.28
1989-06-21 09:33:55+00:00,L5,89.75,282.33,129.79
1989-07-07 09:33:39+00:00,L5,255.25,283.15,152.90
1989-07-23 09:33:21+00:00,L5,276.96,284.84,158.27
1989-08-24 09:32:39+00:00,L5,333.01,286.18,149.00
1989-09-25 09:31:52+00:00,L5,333.11,291.52,146.06
1989-10-27 09:30:51+00:00,L5,98.68,277.55,121.64
1989-11-12 09:30:31+00:00,L5,330.24,285.04,156.40
1990-01-15 09:28:57+00:00,L5,240.32,289.66,138.47
1990-01-31 09:28:06+00:00,L5,332.36,283.57,141.75
1990-03-04 09:27:02+00:00,L5,95.56,282.89,128.83
1990-04-21 09:26:22+00:00,L5,,,
1990-05-07 09:26:19+00:00,L5,,,
1990-06-08 09:26:19+00:00,L5,333.02,283.33,145.99
1990-06-24 09:26:18+00:00,L5,274.68,284.28,131.65
1990-07-10 09:26:16+00:00,L5,280.81,286.09,138.04
1990-08-11 09:26:07+00:00,L5,256.10,280.35,136.95
1990-08-27 09:26:01+00:00,L5,236.20,202.78,235.14
1990-09-12 09:25:59+00:00,L5,286.49,286.14,147.64
1990-09-28 09:25:50+00:00,L5,255.94,257.62,134.46
1990-10-30 09:25:35+00:00,L5,332.41,283.15,139.41
1990-11-15 09:25:37+00:00,L5,,,
1991-05-26 09:28:46+00:00,L5,333.20,278.45,140.48
1991-06-27 09:29:13+00:00,L5,332.46,284.19,157.15
1991-07-13 09:29:45+00:00,L5,277.69,285.22,139.75
1991-07-29 09:29:36+00:00,L5,332.53,290.12,145.59
1991-08-14 09:29:39+00:00,L5,275.90,275.14,145.54
1991-09-15 09:30:02+00:00,L5,254.36,280.44,134.43
1991-10-01 09:30:07+00:00,L5,333.42,281.08,149.18
1991-10-17 09:30:18+00:00,L5,94.52,279.01,133.90
1991-11-02 09:30:16+00:00,L5,,,
1991-12-04 09:30:36+00:00,L5,272.68,257.86,130.49
1992-01-05 09:30:23+00:00,L5,301.02,273.10,132.58
1992-05-12 09:29:51+00:00,L5,281.06,275.20,138.81
1992-05-28 09:29:42+00:00,L5,277.22,242.77,135.41
1992-07-15 09:29:08+00:00,L5,333.21,278.62,144.99
1992-07-31 09:28:56+00:00,L5,273.74,257.62,135.03
1992-09-01 09:28:26+00:00,L5,331.24,281.62,157.77
1992-11-04 09:27:22+00:00,L5,,,
1993-01-07 09:27:40+00:00,L5,,,
1993-02-08 09:28:02+00:00,L5,333.02,257.77,204.57
1993-02-24 09:28:05+00:00,L5,333.24,289.50,142.81
1993-03-12 09:28:18+00:00,L5,274.96,269.50,143.24
1993-05-15 09:28:37+00:00,L5,330.46,296.12,154.07
1993-05-31 09:28:40+00:00,L5,333.45,289.79,136.90
1993-06-16 09:28:38+00:00,L5,286.97,277.71,136.92
1993-07-18 09:28:32+00:00,L5,332.22,283.91,141.22
1993-08-03 09:28:32+00:00,L5,302.20,284.78,144.71
1993-08-19 09:28:32+00:00,L5,333.29,287.15,143.42
1993-09-20 09:28:26+00:00,L5,274.53,280.38,136.30
1993-10-06 09:28:23+00:00,L5,333.29,286.09,135.58
1993-11-07 09:28:10+00:00,L5,272.79,282.57,137.41
1993-11-23 09:28:03+00:00,L5,301.46,276.38,138.75
1994-03-31 09:26:30+00:00,L5,275.58,280.66,143.53
1994-05-02 09:25:53+00:00,L5,286.72,287.18,149.63
1994-06-19 09:24:58+00:00,L5,194.22,278.34,140.05
1994-07-05 09:24:34+00:00,L5,286.50,289.56,135.66
1994-07-21 09:24:07+00:00,L5,333.00,284.63,147.05
1994-08-22 09:23:17+00:00,L5,332.78,286.34,152.54
1994-09-07 09:22:53+00:00,L5,274.69,283.28,147.82
1994-11-10 09:20:54+00:00,L5,208.08,302.79,299.58
1995-01-13 09:18:46+00:00,L5,333.55,286.91,143.24
1995-01-29 09:18:10+00:00,L5,259.56,279.84,221.03
1995-04-19 09:14:54+00:00,L5,287.04,281.09,143.90
1995-05-05 09:14:11+00:00,L5,256.14,283.77,140.10
1995-05-21 09:13:28+00:00,L5,333.34,290.26,144.20
1995-07-24 09:10:32+00:00,L5,275.69,286.38,133.27
1995-09-10 09:08:19+00:00,L5,278.13,286.18,132.47
1996-01-16 09:09:29+00:00,L5,330.93,286.06,145.22
1996-02-17 09:11:43+00:00,L5,255.62,283.32,307.34
1996-03-04 09:13:10+00:00,L5,277.45,290.10,129.43
