,dates,per0130-0000,per0130-0001,per0130-0002,per0130-0003,per0130-0004,per0130-0005,per0130-0006,per0130-0007,per0130-0008,per0130-0009,per0130-0010,per0130-0011,per0130-0012,per0130-0013,per0130-0014,per0130-0015
112,2007-12-01 15:01:11+00:00,,,,,,,,,,,,,,,,
113,2007-12-17 15:01:16+00:00,,,,,,,139.4363135489785,,,,,,,,,
114,2008-02-10 15:07:25+00:00,,,,176.45749036915055,157.0400970232078,156.66427383005973,164.6847331031945,176.64648299848295,184.18670725715396,186.33470079635154,173.0950522993147,154.47894869593367,,,,
115,2008-03-05 15:07:21+00:00,200.99534950216992,195.1510787037381,178.23772218538232,168.58397674932866,150.9679504274696,156.3742889394024,162.56122768495624,171.30572654379273,174.16231830697103,174.74664710816666,167.33363351578905,150.12288826403977,149.8739280487107,151.40972032834352,147.4433159339888,155.46440316777608
116,2008-03-21 15:07:01+00:00,196.26458896955853,182.00000797316292,176.50452132159944,162.8696719017367,144.84143551317513,145.36249196159704,158.24459137145112,167.93285646804907,170.7411573492729,173.02115292500793,159.4844472078742,151.56059410118303,149.94531734542343,146.05333623016165,143.2557393651337,153.92932295145633
117,2008-04-23 15:01:03+00:00,,,,,,,,,,,,,,,,
118,2008-05-09 15:00:58+00:00,,,,,,,,,,,,,,,,
119,2008-05-25 15:00:52+00:00,,,,,,,,,,,,,,,,
120,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,
121,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,
122,2009-04-10 15:01:16+00:00,200.7446833238368,,,,,,,,,,,,,,,
123,2009-04-17 15:07:29+00:00,,,,,146.43234700899524,143.13111295943628,141.62537952172994,155.69817129733303,159.31912508859625,162.428346958446,153.10833819780123,143.36492582919828,,,,
124,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,
125,2009-05-12 15:01:23+00:00,,,,,,,,,,,,,,,,
126,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,,,,
127,2009-06-13 15:01:22+00:00,,,,,,,,,,,,,,,,
128,2009-06-29 15:01:20+00:00,,,,,,,,,,,,,,,,
129,2009-10-11 15:01:00+00:00,,,,,,,,,,,,,,,,
130,2009-11-19 15:07:30+00:00,197.87672866333628,188.93251971026808,177.6066258857188,169.24819941292236,155.20099243827616,157.6625501392914,160.0398374980246,167.81332777752726,174.29218708832832,178.96121371481297,163.81090423209355,155.2800405782916,153.98862507820542,157.0625176294794,152.71390300235925,158.34182380937793
131,2010-01-07 15:02:21+00:00,,,,,,,,,,,,,,,,
132,2010-01-23 15:02:35+00:00,,,,,,,,,,,,,,,,
133,2010-01-30 15:08:51+00:00,196.5830448529209,189.62646043411678,171.14696472943666,171.87365907354427,,,,,,171.16810130469406,157.8424889505224,151.01143445501293,147.00986270574947,153.71640153675992,149.03895828353058,152.48566836434122
134,2010-02-08 15:02:47+00:00,,,,,,,,,,,,,,,,
135,2010-03-12 15:03:04+00:00,,,,,,,,,,,,,,,,
136,2010-03-28 15:03:08+00:00,,,,,,,160.47730179127137,169.82137790895388,179.29265549336435,178.61224648917272,162.50950633892907,153.46420557767073,154.73991661853557,,,
137,2010-04-13 15:03:10+00:00,,,,173.32948691674457,156.2501857590904,,,,,,,,,,,
138,2010-04-29 15:03:08+00:00,,,,,,,,,,,,,,,,
139,2010-05-14 15:07:55+00:00,185.13988720708434,173.88672427683395,161.48566489579036,164.4237731151084,139.9177478206435,142.6056202585417,141.26932925968194,146.90668113057532,157.46392106526417,156.82510215169697,145.46876847844905,143.73167928212055,142.25332679188497,146.36370143979445,138.30577427553186,139.66871007486472
140,2010-10-14 15:00:55+00:00,,,,,,,,,,,,,,,,
141,2010-10-30 15:00:45+00:00,192.84438115580286,,,,,,,,,,,143.22100806566266,141.775138190711,,,
142,2011-02-02 15:10:31+00:00,193.4952235885381,,,,,158.3725602343157,157.31997302111645,168.08305329657446,174.64822934846646,177.6563968571453,161.7651471066062,157.5906677140114,149.0340073609708,144.94582212116782,,
143,2011-12-28 15:04:55+00:00,,,,,,,,,,,,,,,,
144,2012-01-04 15:11:09+00:00,205.3831887608647,198.35322748924364,187.53821345468273,,,,,,183.50378545603576,182.7736169643323,165.55499988332872,158.77650333443492,161.00379131930828,163.38015478303333,160.4077257141226,160.54177234032153
145,2012-02-21 15:11:16+00:00,,193.19901557445118,187.21101172350225,180.49002701254977,164.83479077312197,162.4719599228577,170.05093518876856,,,,,151.21289756477253,149.36188765401073,151.11770690908475,146.02951603522607,153.2307703188847
146,2012-03-24 15:11:15+00:00,186.22406125423964,180.07229100996446,171.4283732264705,167.90327778577623,157.80325542164684,156.68770579002592,155.73860877814266,167.00607785601363,170.2272670773853,,,,,146.99461521848988,143.4517892808152,148.8836152688241
147,2012-04-25 15:11:26+00:00,193.27467905730003,185.32562307011324,171.0541831803284,173.4985869745766,147.00675395197067,,,,,,163.16475618405448,151.9423363224176,151.3531634481305,150.14262258133724,147.152946260977,156.50748825194236
148,2012-05-04 15:05:29+00:00,,,,,,,,,,,,,,,,
149,2012-05-11 15:11:48+00:00,178.03099885716904,174.92371031825806,166.00029948784254,171.21223124915306,143.31033362305152,,,,,,150.24529534278238,142.4908830964369,135.8208028402823,138.34551190197743,141.162499170893,146.62509613432076
150,2012-05-20 15:05:37+00:00,,,,,,,,,,,,,,,,
151,2014-01-09 15:13:33+00:00,,,165.9878620255621,166.61016459240557,157.948181016711,163.5042219143899,163.46882571720678,164.48187325992632,178.72862872437747,178.86759847984,,,,,,163.93314789688708
152,2014-02-26 15:13:50+00:00,,,,186.0277154869561,166.0868921624339,163.02953475412386,153.6728193245562,,,,,156.15500511293095,153.22026641025283,156.48738827284302,152.27834311405837,160.64304786890233
153,2014-03-30 15:14:06+00:00,,,,180.18155520882232,160.6703774134868,159.8914513249694,156.9978590379928,172.38903971116576,181.2064999975901,181.21014323487975,174.04188951029587,164.17162069217812,,,,
154,2014-04-23 15:16:59+00:00,183.54618145539752,172.70885937479628,163.1230727646478,164.21651232708294,149.6048917242179,148.19610497821571,150.4072335932006,160.43128309379964,165.58846469440664,167.7754174884041,153.88422070147175,145.81363515804736,148.30149456742558,146.9839825878714,143.65707283168564,146.86570474591048
155,2014-05-09 15:16:44+00:00,,,,,,,,,,,,,,,,
156,2014-12-11 15:15:33+00:00,195.67422069299582,187.28745228672645,,,,,169.98742180634102,176.91778757854627,179.90453099302292,182.02275681301194,169.51915960013937,162.73739290199774,156.03659919478105,160.8244964917457,157.09446254567865,149.99993139351955
157,2015-02-05 15:17:03+00:00,204.40936925140272,191.02863958451644,178.77384250303027,177.96034038465865,165.8001693083034,165.35343377151548,167.42898491191713,175.0310463165328,181.55299505222598,182.8140607417204,173.59040944901597,163.61116771915968,160.77529127498644,164.4167939181171,158.7234887235946,151.79036173098854
158,2015-03-17 15:16:07+00:00,194.93526687578782,190.10570914897488,173.6041134671958,176.77733803269493,165.8748198383145,162.01663888669452,155.08473853166456,150.29870807249594,148.94952766420064,,,,,153.5270880045256,149.84271775635784,153.31224673289927
159,2015-03-25 15:16:39+00:00,197.01983671320153,187.72036614566937,178.22764553608857,178.4473978163914,163.54548107037493,163.51721979470477,162.8186427719085,169.7629551070001,178.53338678902662,178.60906870848777,166.6440974510217,157.173195809934,157.65534258144186,161.43292759699213,157.9011872984921,162.97249418114546
