,dates,aus0318-0000,aus0318-0001,aus0318-0002,aus0318-0003,aus0318-0004,aus0318-0005,aus0318-0006,aus0318-0007,aus0318-0008,aus0318-0009,aus0318-0010,aus0318-0011,aus0318-0012,aus0318-0013,aus0318-0014,aus0318-0015,aus0318-0016,aus0318-0017,aus0318-0018,aus0318-0019,aus0318-0020,aus0318-0021,aus0318-0022,aus0318-0023,aus0318-0024,aus0318-0025,aus0318-0026,aus0318-0027,aus0318-0028,aus0318-0029,aus0318-0030,aus0318-0031,aus0318-0032,aus0318-0033,aus0318-0034,aus0318-0035,aus0318-0036,aus0318-0037,aus0318-0038,aus0318-0039,aus0318-0040,aus0318-0041,aus0318-0042
0,1987-05-22 23:08:32+00:00,161.82199441019708,192.84632930859533,199.68046462601035,200.97045183444294,213.4092664848308,209.3372473818303,209.25912050322634,211.32170549045037,216.39767011902387,214.57864568361455,212.95066332215737,205.32484672675767,211.609687618313,212.24292244819657,217.49278522759968,224.75831833902052,227.49935419876985,225.81330812286825,225.7518194159528,222.18219114271085,222.98153097732893,227.60025755717336,231.70656205540791,229.4413848656444,233.06830502429642,232.65509909673256,244.2019758228314,243.0686245812494,247.18014516412526,250.92103348178466,246.84872024098053,239.41264901130208,244.3426247955982,240.4001559764065,247.0325702324249,245.4924385290039,247.7681219975882,228.0891601578084,222.9502125769232,232.51592231836042,229.66469797561888,225.4922239455881,239.91893625391737
1,1987-05-29 23:14:53+00:00,166.9675357432049,195.76828469682894,198.94229206498716,204.5945259413521,212.2103949023189,209.11882087216736,205.48493092385985,209.36834657503874,210.7444533703779,213.6887054438262,206.14098625250577,202.95104947967147,208.4690238269668,220.78525036511834,222.96643050192438,228.8132545808545,227.12780601330317,228.8439794855225,228.15751509800518,225.43665957787005,221.89699353136305,235.46698571628934,235.77545896875017,230.29444354760818,235.75980265264343,244.45402360565043,241.92741157876387,242.4320281184264,238.18728932404835,245.31296157964252,237.72161308471826,237.09102265062432,238.36394781200588,242.27989046316932,241.8438376997896,247.59749480105515,246.4008430291937,225.25229726323943,215.69365436643346,233.26715691416862,229.06965145785716,233.4503761001973,234.06519409010255
2,1987-08-17 23:16:48+00:00,205.45557867995018,221.81312432399736,234.21182962401264,242.39242546530514,240.59342206506525,230.44318013231722,223.4768285267848,235.7724199401822,239.11214405119722,237.3423573145342,222.77362587210249,223.23313672392058,216.54024902450473,226.91687021098696,227.49517805683837,243.73658511926837,245.8016516162945,239.87233783658263,238.10854714170202,229.9305874604396,239.94401016987908,240.64392678016463,237.15154284674375,236.06238607584316,241.5395920820732,241.3064534743461,249.88863532338073,255.34048889035955,244.42226434022749,246.95344519620093,248.59910203539627,245.31294353723737,235.1662241447353,239.3684403997278,250.38101405400602,254.58580881467307,251.05519415614845,224.72750612990083,224.72525711784286,228.5284637047601,231.7307341542106,232.06819730134796,230.5439402249971
3,1987-09-18 23:17:38+00:00,223.35548780881146,233.28319277653253,244.8982737929838,249.73233264850742,248.94576111705172,237.58122534023101,226.76052707094215,232.62881497577948,230.309700682642,227.64640180002,217.4190710244143,220.15110943087794,214.38306409116396,221.3309971249728,229.93827969998713,233.5654263879433,230.27721668471784,230.86433825210037,229.73634115738938,229.52010485405867,232.5009760079722,236.15246678152116,234.60168704909242,238.1061037829917,247.58708828048523,244.419646586327,243.25025735414934,246.67312514322174,247.88472741970529,249.90247659823413,247.8532928596466,239.0846982487827,239.27814152516808,243.81759759468503,244.43021489913363,246.0596490840741,242.94287208182223,224.2138544135642,229.6331722390731,232.30493395984936,230.3367299812057,228.66115470440812,228.56897572850394
4,1987-09-27 23:11:39+00:00,232.6433236712326,242.29813815732527,249.79744525234472,257.6690842991718,262.6229388911055,259.23943005889726,248.20282091771412,241.75561700115733,245.69353697107422,233.77092227499043,237.31087532163232,232.83352519614328,232.37974390533276,230.6345332917566,243.0532579900349,245.3615259764039,245.26330735160286,239.19654220074634,241.04496862990445,234.3081827300572,236.59152625428203,245.63036759629497,244.15595567124498,240.1005126000355,247.34303236692318,250.94390541137648,250.41452298433242,247.91937482871984,253.09235774283894,253.73252256637755,249.88533210116768,246.31830072726916,246.3557237149078,242.96726435758998,246.25548685334007,248.77524844179095,250.16423298607546,232.75040351363853,236.9155928927481,239.17746993280767,234.27117673216625,232.42045142663645,236.2922178626209
5,1987-10-04 23:17:58+00:00,200.1150798440376,217.94281189379063,239.80760420319712,251.91232249867457,249.7522597699206,238.68624527005028,234.75652467977238,235.05847489440626,231.60394437060927,228.64643362105406,224.59003500504866,223.10335076618694,218.84724193467383,224.98941282108757,228.77667201462026,234.69727928964463,234.0564204753228,231.9923055370067,229.35542587575316,227.63282458740872,229.69697859627638,231.10684736936963,232.75758478597035,232.8207592645915,240.61655471464633,237.7689112760037,238.3215360153199,245.30547833431606,241.9339152226209,244.9750157944304,244.1032665116965,241.415096827561,237.03464852853304,242.59330236146016,240.8420978469892,238.78207093926045,235.2115469476557,226.82120548657662,218.07410921459035,227.61764137056892,227.91179591808313,229.26284428456705,230.42341760060998
6,1987-10-13 23:11:57+00:00,206.93644341050026,238.3699170105381,251.04892394349204,255.72857146031586,266.1934370924846,249.55881127976335,241.42035447377847,238.22639133840312,236.5643680011853,231.9823959825654,226.09670971353518,225.01513484552936,226.88713271298204,229.0891766672164,231.71404199866802,235.22582648041183,237.74050978007094,233.050346838003,238.88115218903468,235.02349868258338,236.91671714148822,241.55019570828938,241.8475620120298,235.349695282287,243.86661780792505,237.71592500979293,240.73507292416807,245.78047801199455,246.29602275484953,247.04065064835262,247.48789007871832,243.25992720963004,244.0628018414284,235.62717888748261,243.1898564902558,240.47151706493753,240.56817066439092,223.88641754827066,228.57942186490976,230.75112049042946,232.33466556301485,228.84712921631098,231.1058044990796
7,1987-10-20 23:18:15+00:00,201.46770246961796,227.6843020585856,239.80988857161034,241.85995377085771,242.87122928139468,235.42048293536567,,,,236.94185089031788,217.83926760150428,217.14701372030686,207.26684603839706,221.36279254499124,227.03856370736503,230.28070637849783,221.99035233460515,229.87904034024226,227.95591585411438,220.64003879340774,221.8704236302161,232.96422184919672,225.10076698428162,229.78531821896053,236.56047138838818,231.50098244691108,233.13579063616984,241.78532356994575,237.03411188813985,237.7228812075388,236.1415816731097,230.21733155355506,227.8364356004848,227.29714740948145,235.55895208881083,242.128199335415,231.03127003597714,212.21714907938542,212.83467131047357,222.58873602607872,222.68479985469742,216.80951134745362,219.983098175487
8,1987-10-29 23:12:13+00:00,221.286579417019,239.8498192163017,248.82047194943746,250.37070880426953,254.7075403445225,255.97350033566025,240.88261283529297,237.58088719553982,247.1388367348992,244.11151727852723,234.11095809128506,235.19440354342953,231.2100016870932,238.88830278128228,234.00512468657539,235.36146012978338,234.34475094969497,245.9712476779618,242.51886577178243,236.32949470298306,234.85122415067937,246.99148454264946,243.13614615074565,241.7007566752876,248.57345279901443,233.40433202865117,250.47645695375826,256.5427363886534,249.30655375096185,252.61394373318646,248.79602973523725,246.335706102623,243.10449946944794,239.71174818369406,248.36302960519993,245.8975878417596,245.53843296846568,233.06989603480545,226.40393521196413,240.14014246786027,236.141899411488,230.9159770271515,231.5946611657068
9,1987-11-14 23:12:35+00:00,219.81647046067377,236.49909354762934,243.01717244891046,245.71887495439725,249.1617511972088,251.53784539058873,244.89786867949832,227.2356933977512,238.15878723474916,234.6942872278023,225.65490545430418,219.33415317052746,220.13485760499083,224.45561276246158,232.4008429283198,229.6977797780885,228.0170804754824,233.84007055645034,234.69666283122012,217.3969617010305,226.91219367237062,235.10634403373467,232.25988964221,236.03363024076225,234.3155124503988,230.4214962284959,239.63656756717893,253.75707150365304,242.7495918933718,244.27807207497503,239.53352580347942,240.16762720854172,237.18124090027644,233.21486896935497,238.84819702864007,243.55491616138465,244.4876508750378,224.75114843322004,222.55774176858742,234.62550145139133,233.96193956467408,232.52560929289768,228.07417885930693
