,dates,jap0079-0000,jap0079-0001,jap0079-0002,jap0079-0003,jap0079-0004,jap0079-0005,jap0079-0006,jap0079-0007,jap0079-0008,jap0079-0009,jap0079-0010,jap0079-0011,jap0079-0012,jap0079-0013,jap0079-0014,jap0079-0015,jap0079-0016,jap0079-0017,jap0079-0018,jap0079-0019,jap0079-0020,jap0079-0021,jap0079-0022,jap0079-0023,jap0079-0024,jap0079-0025,jap0079-0026,jap0079-0027,jap0079-0028,jap0079-0029,jap0079-0030,jap0079-0031,jap0079-0032
0,1984-10-12 00:38:08+00:00,166.3138014815775,153.73800731010718,157.7610390098762,162.40225965192676,163.48728328353997,173.46331038106007,168.618257944216,165.94701067934432,169.05219172870306,162.07031603592498,155.11720990753105,162.88632292068922,163.74280020552436,157.22165461263043,156.40916517288838,149.3361831831878,140.67892401442808,137.53854766595146,139.83885406438816,152.76563816543757,159.0613395504338,154.1854923755518,148.84088401928966,150.04494904040524,157.50833771256117,138.23059677590453,134.7265595714529,135.60421772965097,140.08182479474826,141.86926014958948,141.33546926258416,148.16131799397465,146.41614500866316
1,1984-12-22 00:44:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1985-05-24 00:38:10+00:00,163.07723772920457,150.0324368892692,150.62160597921002,156.10483762006936,161.92003881521964,169.35324741241206,164.8186114725632,164.7656701058211,163.12913028827663,159.74579058690696,154.84248636988343,160.68313296353438,164.3185985266794,155.5912274666696,157.8860637138087,145.0307826514716,141.4445129386438,,,,,,,,,,,,,,,,
4,1985-06-16 00:44:19+00:00,166.60751857077403,154.0068693801965,157.51824317688258,165.40650836872183,171.9394612846591,177.9290247886754,171.91026733904548,170.2969332141483,173.5405349791236,169.88125066133136,156.91632792809582,162.64102993967492,166.53898290385592,164.68874537834785,165.4432671495435,146.94261393843684,140.1824681832628,132.19999733417126,143.18677324197444,160.37130526787735,154.35954975201113,154.84617729391937,153.41125534468654,150.52274660244285,155.8146830761225,157.44000661633302,142.97143154043437,140.52154583319992,150.94961708858082,147.66204207890297,151.21848198039305,152.30047605413367,158.46412918231738
5,1985-08-19 00:43:51+00:00,164.84178462221385,153.3557643052413,153.73280006769758,,,,,,,159.52946620926457,153.1655637402114,158.8500084609471,166.73909994829773,163.41094682090642,168.78115644187187,141.37006784673528,138.9670092568079,145.7790263594262,141.67098909032848,159.07483462429187,171.3514838167655,156.7579210745158,148.05782390482318,151.90463136510976,157.57547943051333,152.66341626046986,,,,,149.2345237300823,149.49267895414377,150.13299065191976
6,1985-09-13 00:37:21+00:00,167.55767477627603,154.54864886964953,159.42547769866516,161.07679516844382,168.80672852496616,173.38751032582726,166.32633716195826,166.24330636275732,164.66985848051817,162.63586950329722,161.25423721216706,167.02887221335627,171.6189339732956,164.3068137060589,168.97886299570075,149.04375747587454,144.45135213425206,145.6083111590922,154.40991775548753,160.93813230490957,165.90308361517984,155.67580440061434,155.8251452755554,154.22229279801178,156.48814308382322,149.915696034622,140.4382875799697,137.55670380663923,148.80205125194036,144.21698081253544,146.03691287720162,148.8489391593209,153.31082574618176
7,1985-10-15 00:37:01+00:00,172.0041956547407,165.76152935647065,168.25615991485756,169.06021878638606,164.79691002075185,174.1392047610355,171.74360788879252,171.0506041258957,170.7253996471867,162.50529933818717,163.80887156350292,172.18630140702868,176.5361351181039,168.80014177841917,168.33568868717686,155.355184088868,156.2190496889454,148.9792050239019,150.49155804569978,162.30615401064793,167.65704327705132,164.34829204264548,157.61653102894672,158.29639981844272,159.3426354780259,150.64381083346262,141.69359739682608,150.0683109103269,156.22816111324727,147.05320867078618,150.65412727026558,152.53394758649404,155.6639439017394
8,1986-03-15 00:40:19+00:00,158.0786535268004,155.63749107687113,161.24458299474247,162.31285081562194,163.2015730401901,171.26762323538617,164.84265034183846,167.26275606439336,166.82537847206294,159.67098867727321,157.86548660957712,165.1339450048372,165.04874545502258,156.69566898332923,160.97688633270022,153.25785505137895,134.4649807762414,128.25216805234695,133.00419331330914,141.99747671380848,146.26283108656168,150.76694977159607,148.77351347035886,151.16411411626763,155.87945782003865,148.05659239836828,140.87141070265727,137.60532331792365,142.1681275969829,140.71692576107458,138.84495285596384,134.1509534455065,139.4819675103062
9,1986-04-16 00:39:38+00:00,,,,,148.70381234105355,143.4736996433905,139.7157193130969,138.74225014230123,141.12801053271778,136.59912210040167,139.80469823970884,146.12581846617425,142.95145795279925,137.5442720442849,124.38457017399357,125.91770530066992,,,,,126.19417344123617,125.26426786893404,126.33554457326935,131.73315306949812,139.47783815000156,126.30424953252799,116.4065180923695,123.36259704474759,124.47986254526259,123.96168718663995,121.08138982117273,122.87471177838952,129.54218471233935
