,dates,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053
0,1999-08-21 21:46:56+00:00,144.53617361736173,132.31972727527753,132.25288123500053,144.71949429434426,148.19769627019895,154.75341910797152,159.46441839495742,159.32305758609465,160.49544387894747,168.22875434743025,155.73055423604882,143.1667446974159,138.41136969274413,136.46378311751232,135.2646819153137,135.26175266647772,140.66509264412582,150.51554943248414,157.82958002400733,161.46320604272307,155.78008579347448,158.14987729375648,156.58110748164444,151.83870319533565,150.34702544616604,149.64226180956655,146.81006369377155,144.4933556010754,133.35854831675977,123.33862779373842,130.6850428454765,147.38474289611165,147.24936511146063,138.90468543217963,135.99195824893962,154.25995191100213,159.34549156382772,156.0057430808596,171.4741382287576,188.17489148653738,164.3933144410726,151.13006678567575,147.28826074925723,138.35668985128626,143.81307569726718,152.01351701520014,158.42229996269145,163.05260420864923,162.27055658140398,152.13363270956893,144.60593734210966,151.2711565888625,150.23453570041232,157.66668860911184
1,1999-09-06 21:46:59+00:00,143.62409666934715,134.4809269718015,135.03249764393212,149.32133740897734,155.94589952237703,162.73760787938951,169.91526787847388,167.72335251103092,172.1432001351549,174.9150470198309,158.68098939732937,,,,,,,,,,,,,,,155.48827997445886,148.06215442804972,138.943263939183,134.40353311679254,132.21389627114803,144.24188637858225,137.40339246330257,139.7013972103848,142.63175350044526,152.42628993252148,147.9655261542818,145.7990483658499,166.89214801446656,,,,,,,,153.65247694843987,158.5663580719007,157.49220613462649,158.6994406595214,150.22991672901912,143.33053988349616,151.90159362491192,158.78105820160346,153.6496824026171
2,1999-09-22 21:47:00+00:00,142.27207387154127,137.3275434272592,141.51722252564934,151.36897577777228,155.5435107685979,160.54899667352595,163.52490555556525,167.62651954552177,173.3565838073225,171.59901900624754,158.05489745811428,147.43810811110535,144.8908102296198,139.89908233003683,135.97582194173154,132.15521737528235,136.1191607796353,146.81818998370693,168.4532795360844,175.06239910080967,163.2038566812396,154.12829845397687,151.84459791307404,149.95199725392712,151.1782016975361,153.28171052152953,144.7356827466607,134.36275018788024,136.59849882550282,145.2517224961892,150.69874416070607,151.57150432834268,149.52050748254462,151.02567106181453,151.57093094122263,156.36652845230117,158.02856121660145,165.0592647751369,166.4332710328428,173.39375851135657,167.26178928374557,152.49142144197398,160.48271357510083,157.2037051588921,165.105945827117,178.94433209825087,168.09245709797608,154.43590592920287,166.68033186669825,163.33748715326794,157.21412094762485,155.38641226025084,156.93890230297245,168.82764721879545
3,1999-10-24 21:46:56+00:00,143.0915092737926,142.27534083161083,147.18714161293065,157.4007873576864,161.0640424374436,172.8865330655217,179.91174657659175,181.55710358741973,178.6479629561529,170.36377846768735,159.4337193483501,160.95420019767573,154.41786865386138,140.81068552468372,130.90480352034268,127.74286873101383,132.7695559877618,145.48507660208338,163.61496491829323,164.60766402451836,157.2238132655163,156.29171095219817,161.522006179427,161.98890974043786,166.63587436619042,160.32285466835577,164.6983297542838,151.24196898392978,141.52088019889794,150.30880258365522,147.02821196123432,148.34153571321193,147.88595914386522,152.29571057443331,145.79541782385064,151.75727139845165,153.80320653989824,164.83961341110046,169.27176242015702,173.23314241742366,168.58277136146756,155.64975581150438,162.4740492534183,161.38297696033092,185.2397387902809,170.01448231612898,165.07549907993953,159.83332323603173,166.74023939623777,153.51110537748076,145.5728891980516,146.86430493643246,148.9736099275683,155.25362888304812
4,2000-02-13 21:46:48+00:00,117.12998966127691,111.27861184513992,115.95152218900564,127.93518021825689,130.42450338164656,132.78534681288943,139.95604360269903,144.52083906709282,148.36121592928237,155.14980566177718,134.45055870849671,126.24895762897086,107.60667939557155,103.51260069341214,104.95663385703148,105.84831391326206,111.20879923645913,117.01439245061749,124.10961364662558,,123.31789440818885,120.14201153830243,,,124.1815653746437,129.49208181412544,122.61980793621979,,103.84697838707746,117.10256589689965,112.5938859687219,115.26048693766127,108.54519895516043,,127.52128394300846,133.8213715416435,135.0509711714492,143.10629943631113,141.22632625652227,149.75539738328268,140.01785215201136,132.00423783877207,124.77608783970736,121.78862284121138,121.57477723271316,111.21772367550675,,111.72173739431857,122.91265914155193,120.90702303064813,122.40189543634521,120.76690892739902,127.5209662243468,137.24031809154425
5,2000-05-03 21:46:19+00:00,146.79978938718517,136.5644088835328,149.43860627949988,162.10932635546806,163.4178815504596,165.96364177515142,167.841301536228,172.45966314686936,180.2599828269235,179.16483734552344,168.07944085834646,159.4374225882363,146.6426917597878,141.64007208450158,137.74534560299026,141.305208058409,150.16778583659442,156.15739008506648,163.91330717401576,161.43776514775433,156.58058112641774,160.4460628854922,161.81584782796926,160.6558157261433,163.38387570556864,154.0915441576492,153.72391417368732,149.77824151028972,145.4268807545618,149.32732939694353,148.44215835568028,144.69545777884082,150.940648212896,153.12146538899762,155.33227143874777,159.79323231640177,159.81324973752027,156.59371906305836,160.27148856149887,167.41996125507706,160.604971010459,143.22231200906856,146.7417736579962,140.41198893405505,145.13411799158223,147.35842394723596,146.6550944012082,149.3403954492551,136.6412919405006,150.84695583367315,149.70271881329697,151.90801858656874,165.59942771738076,172.58484492615474
6,2000-05-19 21:46:07+00:00,83.93232646285192,,129.19643454782693,133.0595668023355,133.43226086380992,142.75341104284942,150.9338118170242,149.27745201552779,151.71755915977144,153.99103488271487,141.01632839806803,133.79875503434857,128.49162906172967,120.08037333765074,121.1211922479214,121.71971996354084,127.61542533184812,135.06908464637792,146.00891172495056,136.7491637783196,138.17091544100805,138.59455883912065,138.4976057425068,136.62382901569862,138.42476360076026,129.19222967094547,130.0348472508083,130.65124529611535,127.03391753713795,130.3082756409405,122.8865404698453,124.98230490894683,131.91170095036907,136.96261884494112,141.92643675634952,142.21086749844523,142.35050546384562,135.94586351636127,136.91494271955037,139.99755426958083,130.3396993645499,121.91067167083492,120.17028939122747,124.70234593042446,130.25761341239496,129.03619325562155,125.06376671403545,125.74764514593363,127.19260435353671,125.71818831627897,127.35302813087814,130.24547459611676,137.59183688435738,145.440026780745
7,2000-07-06 21:45:39+00:00,110.89266349840494,83.55007276295812,108.21371768174515,118.76601616125632,113.03600934753882,124.5255022257067,120.63746873582056,123.12979498725048,133.41365421581233,136.57506510722513,125.52733277630676,127.48102886020797,121.67130092760821,110.87138028015306,119.3970196859055,114.92153050527799,129.43290692233506,135.58759773761534,144.9325949318678,142.76876438947505,137.1970982832641,136.91814470072802,137.9485679809596,137.38489322689992,141.07531123745457,134.4599506722481,132.3923223415632,130.48301513257655,123.57968391997315,121.79881852583934,124.85013644882099,130.53729575254664,135.90417094768318,139.7739213978656,137.23873181777142,143.06412269252183,142.36934557524046,152.38709616890154,173.1796887020551,,,139.20972292305493,125.30523307627658,121.30483975992219,114.89346073367277,122.67164410750235,120.91110814576822,126.0161013545401,130.95484076757555,122.16738944989679,105.42484461039733,126.07546528951265,131.12526969788482,136.35598733177065
8,2000-08-07 21:45:08+00:00,123.6506359233091,109.94242275838747,119.41726071088623,136.0030171922206,131.59495649654264,132.9141457629692,140.51633404194084,143.5463605310206,153.42754225229385,154.8128138826161,140.69197680743457,131.92637103292589,124.63738840168631,125.73390973940641,129.77392625622747,129.02276028142228,138.99984424062987,145.41141889191346,154.86124293169928,153.69200206414985,154.4069805726835,153.1873096041763,151.09643762510535,149.81186412223965,151.8893812317211,146.7825200227373,134.4669619499277,135.1177840951452,123.37220552300533,129.12589320650687,120.42155433952237,133.75506225175573,144.37661662682993,142.7624904576933,135.7707210674247,143.16678342065939,146.0060940968125,157.26252340898253,160.46835204538755,166.36096707457,158.55432414170653,138.74433464492756,129.0879619542685,124.95885559456063,128.99884704306436,134.17701432154024,140.9086380960606,139.73088290265864,145.07171062494933,144.74268859301185,141.089824459435,144.669442094651,144.286646564859,154.3533076043373
9,2000-10-26 21:44:22+00:00,,,,,,,144.70201853475265,141.4703572799994,142.14552973642637,140.06017764028218,124.56783703445231,111.64906928669458,126.25729389417214,119.38400545897774,122.74779026465397,127.94189744676191,128.43202428564686,139.39164826884112,151.0614962174746,145.14505504481946,144.07509288617285,145.45487189511024,146.02962253622923,145.77805684534033,145.8026114154871,141.13283385991764,141.6643680797673,136.33872685990784,126.76909853681703,130.12994265375215,131.1055462769766,130.70761484668296,133.52388717140013,133.08151993371203,139.33542271323807,135.53493101395534,140.91440983336798,142.83755410225837,153.47672201397467,159.05544860648314,156.20634109183817,135.64077727404492,140.65776992839253,140.791850970064,133.26701301692844,140.74386222388586,143.40116230387224,152.443902193952,158.09317758445258,151.10861526390988,152.51507918433626,149.76694787648242,152.36193454766004,154.5235939046314
