dates,satname,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0017,nzd0156-0018,nzd0156-0019,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0043,nzd0156-0044,nzd0156-0045,nzd0156-0046,nzd0156-0047,nzd0156-0048
2001-03-01 21:55:57+00:00,L7,291.94,281.38,290.36,311.15,324.93,321.03,311.72,308.79,317.99,319.55,315.78,318.30,322.15,322.35,322.81,325.73,329.59,338.02,335.15,332.29,328.06,322.60,325.27,330.83,330.94,339.38,340.70,342.29,355.17,352.05,350.74,345.81,345.23,353.74,353.42,362.08,354.45,354.53,355.98,357.87,360.00,356.18,350.82,348.74,345.88,349.19,349.22,357.19,357.48
2001-06-05 21:55:16+00:00,L7,306.38,,,327.55,346.52,333.57,330.03,327.94,331.98,334.04,337.08,337.33,340.29,339.90,,,346.66,353.67,350.56,350.18,349.36,343.16,345.87,,349.85,355.78,,352.60,364.88,358.74,362.24,367.21,357.19,355.79,360.09,354.82,353.74,365.04,352.28,355.03,351.77,362.01,359.50,350.47,348.73,349.31,343.64,351.49,355.08
2001-06-21 21:55:05+00:00,L7,303.74,,,,344.19,332.64,326.09,324.50,328.27,332.36,331.90,336.31,338.12,,,,347.10,353.16,353.55,351.13,345.10,344.17,343.86,,350.01,352.32,,353.35,360.62,359.57,354.59,347.63,351.54,347.80,347.72,346.97,350.18,351.08,348.64,350.97,347.49,358.21,353.68,348.22,343.42,343.41,342.09,351.81,349.16
2001-08-24 21:54:48+00:00,L7,,,,,,,,,,,,,,,,,,330.83,340.51,333.73,329.93,324.65,322.51,328.36,331.10,336.91,353.31,343.30,347.62,345.14,343.86,335.11,337.52,334.67,334.26,334.86,326.21,341.10,333.35,335.05,339.68,348.13,336.69,329.43,327.79,331.76,329.96,340.66,339.48
2001-10-11 21:53:46+00:00,L7,321.43,304.72,302.18,332.13,345.24,349.31,329.92,331.54,331.75,333.76,336.20,336.01,339.26,341.25,342.21,348.30,353.61,361.18,355.95,349.52,349.20,347.46,347.70,349.49,350.80,351.84,351.62,354.35,367.31,362.08,362.26,374.41,383.55,374.15,370.50,366.74,364.63,367.67,361.21,359.00,366.31,368.44,356.98,357.56,354.84,350.97,352.79,360.16,360.93
2002-01-31 21:54:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,228.17,248.19,302.66,336.17,336.10,334.65,347.70,346.50,342.01,315.61,330.03,343.89,341.35,341.85,346.59,346.35,344.74,342.37,348.58,352.38,349.52,343.82,333.92,339.16,341.04,350.91,352.76
2002-04-05 21:54:49+00:00,L7,,,,,346.83,346.44,334.05,335.14,334.25,336.70,341.78,342.61,343.97,344.40,346.01,351.96,356.74,364.46,364.73,366.80,,,504.33,496.65,493.18,483.36,,,,,,,,,,,,,,,551.10,528.68,,515.63,,364.07,401.87,374.53,359.91
2002-05-23 21:54:42+00:00,L7,,,,,,,,,,,,,,,,,,356.96,,,,,,,140.30,213.26,171.86,,,357.64,346.08,352.33,383.87,372.20,368.41,360.56,357.53,364.27,359.35,360.15,362.01,370.85,356.81,355.48,344.68,348.36,348.18,360.34,
2002-08-27 21:53:36+00:00,L7,302.57,293.78,301.74,316.19,335.68,325.31,325.85,327.32,329.33,332.34,333.56,332.91,336.93,338.50,342.16,351.28,351.15,352.54,348.60,346.22,341.21,341.83,346.10,345.89,346.29,349.58,354.27,350.28,366.15,364.17,357.55,346.50,362.26,355.84,348.55,353.10,339.10,350.22,341.21,338.15,346.21,354.05,348.57,337.72,336.64,339.47,338.12,349.91,350.64
2002-10-14 21:53:19+00:00,L7,326.47,319.05,311.77,333.95,356.92,347.78,333.80,337.53,334.22,339.01,343.34,339.03,343.39,344.55,349.38,350.81,358.53,358.12,356.81,355.01,356.44,354.57,354.67,355.74,355.41,358.73,364.01,364.49,370.29,372.37,370.17,372.44,375.41,370.12,360.27,366.67,363.28,368.72,359.67,359.62,364.21,372.01,360.27,354.70,361.09,359.99,354.83,368.96,370.80
2002-12-01 21:53:52+00:00,L7,322.08,305.21,303.59,329.02,356.65,340.55,330.87,329.30,331.71,331.11,329.73,337.31,341.13,341.67,342.10,348.93,353.78,355.21,353.88,348.01,344.26,341.99,345.80,346.69,351.56,354.18,354.68,358.22,367.15,365.18,370.41,368.45,377.37,371.77,361.24,361.47,359.34,359.85,358.15,358.39,363.49,363.81,356.43,353.73,347.21,355.27,357.00,369.70,372.80
2003-01-02 21:53:58+00:00,L7,,,,330.63,345.25,335.67,326.87,331.90,329.93,329.01,328.94,331.81,338.44,340.09,338.98,346.01,348.99,351.25,350.86,348.17,344.67,343.40,346.94,347.25,348.08,351.10,353.19,353.44,366.15,361.98,364.24,359.95,373.70,365.86,355.42,355.64,354.81,357.12,352.66,356.10,356.75,359.67,354.08,350.70,354.35,349.39,354.44,363.98,366.74
2003-01-18 21:54:06+00:00,L7,310.99,295.43,299.79,317.18,343.01,336.69,329.17,332.87,331.82,333.35,328.00,332.87,339.02,336.51,338.32,340.45,346.56,345.69,348.22,344.86,343.33,342.20,343.51,341.76,344.90,351.45,347.59,350.55,361.05,359.36,365.36,344.14,370.42,355.98,359.31,350.63,349.16,358.88,356.90,353.78,353.89,361.27,352.22,352.07,354.54,347.39,350.90,360.29,360.91
2003-07-21 21:42:09+00:00,L5,307.69,318.30,317.46,333.67,352.78,335.51,,252.27,281.07,237.55,,314.27,325.73,340.61,344.75,351.52,359.16,358.68,360.53,355.48,349.95,349.46,346.64,346.23,352.75,356.83,360.49,364.13,368.11,372.50,372.22,374.88,,,,,,,,,,,,,,349.88,352.29,359.11,360.26
2003-08-06 21:42:27+00:00,L5,333.79,315.51,319.40,330.16,353.03,331.72,322.44,326.88,327.26,326.27,332.18,346.26,346.78,350.99,349.70,354.93,358.10,362.19,353.59,348.97,344.49,338.36,346.92,345.25,348.10,352.75,349.37,359.62,372.49,369.32,369.58,372.83,370.14,372.10,358.60,362.65,352.37,360.58,351.34,346.26,350.03,356.79,358.32,353.47,350.98,349.80,347.28,355.31,362.98
2003-10-17 21:53:51+00:00,L7,312.31,,,335.67,340.62,329.38,320.74,321.90,326.75,326.02,324.45,328.91,330.43,331.54,333.04,,,,350.92,343.95,337.64,339.96,339.65,337.97,343.85,345.87,344.61,350.60,358.53,354.85,361.17,362.42,366.34,356.82,347.26,354.22,343.76,348.80,336.77,337.10,339.50,348.99,348.95,338.08,347.66,341.66,341.10,348.20,348.79
2003-10-25 21:43:40+00:00,L5,318.87,313.97,320.01,336.32,340.55,326.00,321.87,319.90,322.64,326.51,327.48,342.35,345.02,344.89,347.15,352.53,355.64,355.69,355.98,340.96,341.86,338.70,340.11,340.17,342.66,343.74,344.09,348.34,363.13,368.56,368.21,375.60,366.61,361.57,362.37,358.67,357.25,359.81,354.43,351.18,353.01,356.88,359.83,348.26,341.39,344.55,348.39,363.23,364.50
2003-11-02 21:54:02+00:00,L7,,,,,,,,,,,,,,,,298.49,275.83,,327.04,332.22,332.01,332.21,335.73,333.71,335.16,340.84,339.03,346.03,352.49,348.13,350.10,,,,,,,,,,,,,,,332.16,332.81,344.20,345.31
2003-11-18 21:54:15+00:00,L7,315.29,313.78,312.91,,,337.51,325.04,325.77,329.07,330.25,330.37,333.91,335.24,336.54,338.35,344.39,346.36,350.78,,,,342.44,345.61,346.62,348.06,348.65,350.14,355.38,361.65,360.42,365.27,369.57,374.14,368.05,360.87,353.62,353.66,355.04,353.32,352.36,351.84,361.69,351.58,344.83,343.72,343.37,344.64,358.30,362.88
2003-12-04 21:54:19+00:00,L7,,,,350.05,367.75,352.48,330.20,334.31,345.84,345.75,348.30,348.20,350.47,352.15,,,,372.14,365.07,359.08,356.05,355.18,352.85,352.65,360.22,359.77,359.27,366.02,368.91,372.20,372.13,375.12,381.44,372.70,371.20,364.25,363.85,369.85,360.91,364.20,364.15,371.83,359.31,351.85,352.77,350.60,354.79,368.67,373.47
2004-01-05 21:54:33+00:00,L7,,317.92,322.42,340.31,355.33,347.10,330.91,333.71,334.61,334.96,339.69,339.43,,,,350.99,354.99,360.02,358.21,350.67,346.74,345.41,347.65,350.18,353.13,356.16,355.21,357.53,366.92,367.04,364.90,,,,,,,,,,,,,,,347.17,350.08,360.09,364.98
2004-01-21 21:55:02+00:00,L7,,,,332.85,329.81,328.70,319.60,321.16,,,,327.68,330.26,329.99,333.04,337.07,340.57,347.11,345.87,341.06,336.01,332.69,334.46,335.13,,,,,355.85,355.48,,,,,,,,,,,,,,,,,,,
2004-02-06 21:54:44+00:00,L7,316.55,315.59,318.43,336.58,,,333.27,333.46,335.54,338.42,338.74,338.11,340.66,342.65,347.63,348.91,355.04,358.26,357.00,,,,345.12,345.98,351.40,354.67,352.98,358.53,363.86,366.55,363.67,366.27,369.00,365.96,367.45,350.14,354.15,359.77,354.27,354.62,351.89,362.35,349.79,347.85,339.76,345.53,347.22,354.71,355.59
2004-02-14 21:44:33+00:00,L5,319.94,318.01,327.82,343.13,356.10,349.14,346.83,353.04,354.76,349.30,351.15,351.40,353.78,354.86,350.39,355.78,354.77,367.29,358.73,356.06,349.34,347.28,362.80,361.56,364.10,368.76,366.81,372.48,379.93,377.45,377.55,377.22,381.66,370.76,365.06,364.80,360.24,,,,,,,,,,,,
2004-03-01 21:44:38+00:00,L5,335.63,323.51,322.19,340.45,359.45,361.75,333.09,332.61,337.20,349.12,349.97,350.58,350.27,353.04,352.55,357.94,356.13,357.99,356.31,354.03,349.42,352.97,,,356.87,366.18,365.92,369.79,375.33,373.44,368.46,377.22,388.30,376.09,368.63,364.48,358.90,362.33,357.30,359.75,360.38,361.71,358.31,347.82,354.65,349.71,348.46,365.39,377.13
2004-03-17 21:44:44+00:00,L5,324.64,319.26,323.16,342.55,369.57,356.26,335.99,333.68,339.50,338.76,338.82,338.17,339.59,340.27,347.80,353.89,356.61,360.22,358.90,357.40,352.31,348.29,349.28,348.27,352.38,355.47,358.15,361.62,367.19,366.96,362.99,368.21,373.99,369.49,359.85,357.12,356.77,358.44,356.82,357.03,367.06,370.63,362.77,353.15,354.43,358.87,360.33,372.51,377.18
2004-03-25 21:54:54+00:00,L7,312.39,304.15,315.08,336.89,348.94,331.07,327.11,,,,332.43,334.05,337.10,336.97,337.88,342.18,343.03,351.62,349.35,344.82,341.07,339.57,340.28,,,,,363.00,360.50,363.29,361.70,359.20,372.16,357.56,354.67,348.90,344.30,353.06,350.21,351.60,350.49,354.79,347.50,346.71,338.11,343.95,347.35,,
2004-04-02 21:44:54+00:00,L5,340.59,330.95,337.65,361.30,375.90,363.65,351.11,354.94,360.38,361.15,360.44,359.90,361.99,363.83,364.44,365.00,370.75,376.85,374.99,366.52,358.70,354.12,357.48,362.47,370.87,376.73,373.36,376.18,382.44,376.62,378.36,376.55,385.92,380.03,363.94,367.52,364.78,368.72,361.81,363.51,369.48,372.82,363.01,355.35,355.31,356.35,357.80,373.27,373.16
2004-04-18 21:45:25+00:00,L5,307.87,307.60,312.09,334.71,356.29,348.54,338.37,332.37,336.30,340.13,339.50,337.91,337.66,337.71,341.56,346.00,348.66,355.55,355.79,354.39,351.32,348.83,350.06,349.17,351.88,357.49,354.12,360.75,367.46,364.71,365.77,368.20,371.13,364.51,356.36,359.65,357.13,359.68,358.85,362.18,363.34,370.48,359.08,352.80,354.17,355.79,358.48,361.43,364.53
2004-05-04 21:45:52+00:00,L5,317.59,312.62,319.33,340.22,350.75,346.45,332.15,327.42,328.71,334.02,332.85,333.20,337.54,340.21,346.85,348.75,353.98,358.94,352.66,349.69,347.91,339.93,340.32,343.06,344.52,348.15,350.93,350.81,362.31,362.58,359.14,361.20,362.44,362.16,354.19,356.27,350.05,356.05,354.23,348.79,350.89,356.12,352.05,345.03,344.88,344.69,346.58,359.56,364.39
2004-05-12 21:54:49+00:00,L7,,,310.14,331.89,341.38,331.83,324.45,326.78,330.76,332.05,332.00,336.02,337.30,,,,347.18,352.51,353.08,346.48,342.71,339.46,338.87,,345.92,352.90,351.34,354.71,367.90,363.21,362.51,365.25,368.31,365.24,,,,,,,,,,,,,,,
2004-05-20 21:46:20+00:00,L5,304.27,296.33,300.04,328.32,336.10,321.33,320.07,310.72,321.97,326.48,325.46,325.93,331.83,332.80,333.84,333.41,334.42,343.17,345.57,342.49,339.37,333.38,328.21,336.86,338.25,342.81,342.30,345.47,357.36,355.94,357.74,360.09,356.27,355.65,353.12,352.26,347.15,358.19,352.14,349.55,349.56,356.31,355.37,348.79,345.89,348.04,348.54,356.09,357.27
2004-05-28 21:54:47+00:00,L7,313.94,304.99,313.89,,,,328.05,331.42,331.99,332.83,335.19,336.18,338.22,337.87,339.96,345.26,345.43,352.55,,,,342.52,340.82,345.25,350.31,353.28,351.82,356.43,361.67,362.98,361.55,368.02,368.74,359.14,361.37,354.46,352.45,352.55,352.55,351.51,348.00,357.21,350.05,349.98,346.61,345.30,346.32,353.56,350.08
2004-06-21 21:47:40+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.68,,,,,,,,,,,,,
2004-06-29 21:55:03+00:00,L7,,,,,,,,,330.31,332.55,335.15,334.63,337.53,337.75,,,340.19,350.62,350.72,,,,,,,,,,,,,,,,355.01,356.20,351.53,352.45,346.02,348.95,350.02,356.14,350.41,346.51,343.27,342.02,339.11,351.84,353.16
2004-07-07 21:48:09+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09+00:00,L5,316.28,309.32,312.57,335.84,343.76,331.26,324.90,321.73,323.60,328.24,328.57,329.14,334.92,340.60,341.53,342.96,348.50,352.56,349.89,346.66,345.40,336.41,337.41,341.11,343.62,351.06,354.05,350.89,362.72,360.06,357.35,361.07,357.62,356.49,355.85,363.27,350.10,355.78,351.93,351.85,355.11,355.64,354.43,345.28,344.88,346.37,351.39,360.18,357.59
2004-08-08 21:48:26+00:00,L5,336.30,321.03,329.47,353.80,359.09,345.56,333.30,333.04,337.24,338.14,337.89,354.65,356.56,353.46,356.40,357.59,,,,,350.55,346.50,347.21,358.55,356.38,358.31,355.08,355.86,370.31,372.94,370.46,375.13,380.00,372.82,362.94,365.59,361.61,366.17,358.26,360.14,361.43,358.43,358.56,349.91,356.27,353.44,354.43,364.55,361.70
2004-08-16 21:54:26+00:00,L7,310.04,,,333.02,334.68,323.45,318.59,315.79,323.93,325.12,323.93,326.54,329.39,328.91,330.67,,,,342.49,338.00,336.36,329.49,330.94,334.95,335.92,341.54,342.15,346.43,352.18,354.20,352.28,350.42,340.74,344.26,344.17,343.96,344.54,345.54,334.88,338.47,344.85,349.92,345.51,336.23,332.02,333.43,337.73,348.98,347.45
2004-09-25 21:49:43+00:00,L5,336.52,325.97,332.06,352.32,374.75,353.32,335.52,337.97,339.31,341.60,343.07,346.41,349.08,350.19,350.75,356.99,361.02,365.05,360.95,355.15,354.17,353.07,354.87,354.27,358.96,360.61,361.51,362.64,368.71,376.45,374.27,379.92,390.30,376.91,371.02,367.45,367.63,372.01,368.39,368.08,374.35,378.26,364.22,365.40,361.01,357.82,358.88,375.53,379.92
2005-01-15 21:51:45+00:00,L5,320.32,311.83,336.02,357.86,366.80,352.58,340.22,341.29,342.22,329.05,329.23,331.58,334.32,336.66,338.16,345.14,357.95,369.58,365.53,359.33,353.46,355.27,356.52,354.99,353.32,357.23,361.02,361.44,365.65,373.77,369.50,375.37,368.71,365.79,359.47,365.17,361.86,360.32,357.84,362.65,369.87,365.70,359.50,359.89,359.31,359.28,362.90,376.96,383.81
2005-02-08 21:55:11+00:00,L7,306.49,289.86,295.82,318.02,326.33,319.31,312.77,308.30,318.64,,,,324.23,327.34,327.77,329.94,325.62,340.85,338.55,334.98,332.23,329.21,326.51,329.25,334.22,,,,,,349.47,337.99,350.37,347.68,343.10,344.53,341.66,347.91,341.01,341.12,346.58,349.34,346.24,345.33,348.46,,,,
2005-02-16 21:52:13+00:00,L5,332.19,315.90,328.77,352.38,363.22,358.54,339.17,339.31,332.99,336.19,334.32,337.94,339.76,341.44,342.31,354.74,364.97,369.57,363.38,359.87,355.20,351.31,353.68,352.72,350.32,354.61,356.03,360.75,366.18,368.72,381.97,379.03,397.83,444.33,,366.00,367.58,371.02,363.80,366.62,375.04,376.74,364.44,370.00,366.58,368.12,368.79,382.96,383.95
2005-02-24 21:55:17+00:00,L7,312.40,296.62,298.16,328.12,338.72,326.22,319.91,319.83,322.75,324.61,,,,333.38,330.81,334.30,335.95,342.69,344.56,339.18,338.93,331.43,330.84,335.52,337.37,339.19,340.04,,,,,,,356.12,359.93,349.46,347.09,351.99,353.23,347.29,360.22,,,,,,,,362.84
2005-04-21 21:52:46+00:00,L5,342.38,319.87,318.21,343.13,370.30,351.06,342.05,344.74,349.12,348.71,343.43,345.16,349.67,351.09,352.08,354.75,360.67,363.12,360.29,352.11,352.64,354.44,358.92,357.93,363.08,367.83,366.85,362.20,379.08,375.48,373.25,381.72,392.72,389.34,379.76,379.03,379.97,379.92,380.06,378.20,384.74,383.20,366.78,365.08,361.96,365.44,363.85,374.82,376.35
2005-04-29 21:55:12+00:00,L7,320.65,306.18,311.21,336.15,346.03,329.49,327.88,,,,327.86,333.15,337.96,337.73,339.01,341.15,352.39,353.56,348.61,346.57,345.51,339.02,340.47,,,,368.16,352.55,359.37,362.69,358.60,357.47,373.29,359.55,366.24,363.92,363.01,364.45,360.31,365.10,363.38,372.31,363.82,355.16,354.61,353.11,355.54,367.00,365.97
2005-05-23 21:53:00+00:00,L5,325.79,309.38,317.43,337.57,346.76,341.40,339.45,337.27,342.04,338.96,339.77,343.58,347.09,348.29,349.57,351.03,352.98,360.37,358.39,349.52,345.72,353.68,351.46,354.98,356.41,358.11,356.35,361.78,363.45,367.51,366.49,362.24,382.43,370.94,369.26,366.91,363.83,373.53,365.00,367.40,367.74,371.76,362.79,354.95,354.04,352.44,350.16,362.50,364.41
2005-06-08 21:53:09+00:00,L5,334.15,318.75,327.80,343.52,353.35,347.75,327.99,332.38,331.99,334.14,339.16,334.95,338.23,354.20,357.02,358.17,,,359.79,355.25,353.04,351.17,347.47,355.27,354.43,350.68,355.13,358.82,362.59,366.53,356.91,357.62,372.27,363.01,368.73,366.18,358.68,367.24,361.60,357.16,357.92,372.29,359.32,353.42,353.48,352.69,353.10,361.63,368.69
2005-08-03 21:55:25+00:00,L7,321.50,319.17,322.82,336.32,363.03,,,344.65,341.92,344.47,347.56,346.03,347.18,348.81,354.42,356.96,356.67,361.46,358.74,353.16,,,,348.76,355.78,361.55,,363.74,368.25,366.85,368.69,372.99,378.85,374.29,361.46,363.86,357.17,364.94,358.01,358.14,354.46,359.12,357.04,346.61,347.24,345.29,344.27,354.30,352.67
2005-08-19 21:54:56+00:00,L7,323.98,309.78,,,351.41,337.28,327.74,326.19,330.50,331.92,332.38,335.91,335.43,338.53,340.35,342.82,,,,344.62,340.44,336.90,338.51,339.36,344.86,349.02,349.17,351.33,361.02,360.42,361.76,365.26,377.65,368.20,357.40,359.86,353.39,357.98,352.81,354.16,360.46,361.57,356.63,350.73,350.49,347.18,348.03,358.55,360.09
2005-10-06 21:54:37+00:00,L7,297.23,290.47,295.80,313.68,316.83,310.48,311.43,308.66,315.05,317.44,318.30,,,322.18,325.42,327.84,332.48,335.19,332.17,331.01,329.63,327.82,329.00,330.90,334.72,339.15,332.74,,,,,,,,,344.88,341.66,337.35,330.40,343.55,344.05,352.13,,,,,,,341.20
2005-12-09 21:55:14+00:00,L7,325.06,306.45,305.16,333.44,351.97,335.27,325.37,323.78,,,,329.82,331.71,332.37,332.81,336.80,342.03,343.54,344.23,338.30,336.72,336.35,340.17,342.50,,,,,363.07,363.47,363.80,367.14,367.86,367.79,356.70,358.98,353.85,351.72,350.45,348.90,353.32,355.00,350.69,342.72,342.17,342.99,346.65,,
2006-02-11 21:55:41+00:00,L7,318.20,305.18,306.82,331.01,345.84,337.19,325.56,,,,325.19,329.66,333.43,332.91,334.57,335.67,340.78,344.06,345.21,340.83,336.62,335.06,339.41,,,,,356.69,359.18,361.42,358.10,360.06,363.52,357.96,356.40,351.58,351.49,357.29,352.61,352.12,347.89,353.72,348.45,346.28,345.27,345.22,346.64,,
2006-02-19 21:56:15+00:00,L5,308.03,297.93,297.69,323.81,330.99,322.80,322.08,318.34,326.37,327.19,327.49,329.36,331.35,331.15,329.15,333.45,328.54,335.09,338.57,335.65,333.83,331.98,333.48,334.50,336.25,344.11,341.94,343.53,355.32,355.15,355.46,354.90,356.14,358.40,349.27,352.38,348.75,354.40,353.49,350.33,352.70,356.12,353.88,347.74,340.26,339.05,344.83,357.97,361.27
2006-03-15 21:55:44+00:00,L7,297.25,287.11,294.56,315.58,324.60,315.43,310.81,304.48,,,320.69,321.83,326.06,322.20,322.43,322.80,321.83,331.33,334.65,329.78,327.18,322.55,321.34,324.27,,,,336.47,345.90,349.08,346.94,342.12,348.07,345.48,340.40,339.41,338.44,341.01,334.31,339.54,342.19,348.10,342.87,344.59,337.05,338.98,345.85,,
2006-04-08 21:57:12+00:00,L5,338.29,324.27,327.62,349.67,363.16,361.63,343.29,346.96,351.79,349.44,346.77,346.00,347.63,346.61,354.51,353.31,358.68,360.65,358.41,348.82,347.72,351.65,350.84,355.41,360.12,357.58,360.92,363.46,368.35,372.99,372.98,376.87,389.81,382.26,372.36,363.88,360.84,372.79,362.29,364.27,360.91,372.45,359.75,356.52,358.26,354.81,356.04,364.43,365.79
2006-05-26 21:57:54+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:58:24+00:00,L5,318.10,311.79,316.03,332.28,337.34,333.70,323.71,324.62,327.12,329.74,329.86,333.44,332.37,340.92,338.61,340.53,347.27,346.38,347.34,341.78,339.55,337.35,334.44,335.64,338.03,347.36,342.09,343.76,357.55,355.49,352.65,352.08,353.82,353.95,350.99,351.12,346.04,354.25,348.90,351.06,353.54,363.07,362.71,346.36,343.25,343.79,344.72,357.59,358.95
2006-07-13 21:58:38+00:00,L5,315.23,303.40,309.36,332.17,336.94,329.46,325.31,325.78,335.31,337.95,335.80,339.96,338.83,338.38,340.37,344.09,346.89,347.47,353.27,344.05,344.47,334.60,336.52,343.47,347.36,347.13,344.45,351.08,358.42,358.22,358.24,352.75,350.95,352.27,348.57,345.95,351.18,355.31,350.77,348.65,351.09,367.80,355.60,348.13,339.00,343.22,345.52,355.79,361.76
