dates,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0017,nzd0156-0018,nzd0156-0019,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0043,nzd0156-0044,nzd0156-0045,nzd0156-0046,nzd0156-0047,nzd0156-0048,satname
2001-10-11 21:53:46+00:00,314.03,298.55,296.89,325.40,335.99,341.09,326.40,328.18,328.05,330.06,332.31,332.49,335.74,338.78,338.51,344.41,348.68,356.56,351.32,345.63,345.68,343.11,344.62,346.94,348.16,348.32,348.40,352.11,365.25,359.34,359.18,367.01,375.33,366.75,364.81,361.05,358.94,361.50,355.04,354.07,361.38,363.51,354.13,353.45,350.21,347.89,348.90,353.99,356.58,L7
2002-01-31 21:54:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,310.52,346.65,345.67,341.32,353.81,354.65,351.18,337.61,354.47,365.89,358.27,358.77,363.51,364.68,363.07,357.04,363.25,367.05,357.98,356.04,347.67,348.33,352.62,369.24,365.70,L7
2002-04-05 21:54:49+00:00,,,,,339.83,340.22,331.38,332.59,331.45,333.90,338.83,339.94,341.30,342.53,343.21,349.01,353.01,360.96,361.23,363.85,,,,,,,,,,,,,,,,,,,,,,,,,,361.74,,369.86,356.62,L7
2002-05-23 21:54:42+00:00,,,,,,,,,,,,,,,,,,346.21,,,,,,,,,,,,351.27,338.91,335.13,364.76,355.00,355.18,347.33,344.30,349.94,345.02,348.68,350.54,359.38,350.19,345.92,333.93,341.19,339.13,346.01,,L7
2002-08-27 21:53:36+00:00,314.97,304.11,310.60,327.46,351.18,339.09,331.75,332.96,335.53,338.54,340.09,338.81,342.83,342.63,348.36,357.81,359.42,360.29,356.35,352.75,347.11,349.12,351.27,350.17,350.72,355.48,359.66,354.04,369.59,368.76,362.72,358.90,376.04,368.24,358.09,362.64,348.64,360.55,351.54,346.42,354.48,362.32,353.34,344.61,344.39,344.64,344.65,360.24,357.93,L7
2002-10-14 21:53:19+00:00,320.07,313.72,307.20,328.13,348.92,340.67,330.75,334.62,331.02,335.81,339.97,335.98,340.34,342.42,346.18,347.44,354.26,354.12,352.81,351.64,353.39,350.81,352.00,353.53,353.12,355.68,361.23,362.55,368.51,370.00,367.50,366.04,368.30,363.72,355.35,361.75,358.36,363.39,354.34,355.35,359.94,367.74,357.81,351.14,357.09,357.32,351.46,363.63,367.04,L7
2002-12-01 21:53:52+00:00,306.88,292.54,292.73,315.20,337.65,323.66,323.63,322.39,324.11,323.51,321.73,330.07,333.89,336.60,334.50,340.93,343.65,345.71,344.38,340.01,337.02,333.05,339.47,341.45,346.13,346.94,348.07,353.61,362.93,359.55,364.08,353.25,360.48,356.57,349.55,349.78,347.65,347.18,345.48,348.26,353.36,353.68,350.58,345.29,337.71,348.94,349.00,357.03,363.86,L7
2003-01-02 21:53:58+00:00,,,,332.45,347.75,337.89,327.82,332.81,330.93,330.01,329.99,332.76,339.39,340.76,339.98,347.06,350.32,352.50,352.11,349.22,345.62,344.58,347.77,347.94,348.79,352.05,354.06,354.05,366.71,362.72,365.07,361.95,375.92,367.86,356.96,357.18,356.35,358.79,354.33,357.43,358.08,361.00,354.85,351.81,355.60,350.22,355.49,365.65,367.92,L7
2003-01-18 21:54:06+00:00,316.79,300.26,303.93,322.45,350.26,343.13,331.93,335.51,334.72,336.25,331.05,335.63,341.78,338.44,341.22,343.50,350.43,349.31,351.85,347.91,346.09,345.61,345.93,343.76,346.97,354.21,350.11,352.31,362.66,361.51,367.78,349.94,376.86,361.78,363.77,355.09,353.62,363.71,361.73,357.65,357.76,365.14,354.45,355.29,358.17,349.81,353.95,365.12,364.32,L7
2003-07-21 21:42:09+00:00,303.29,314.63,314.32,329.67,347.28,330.62,,,,,,312.17,323.63,339.14,342.55,349.20,356.23,355.93,357.78,353.16,347.85,346.87,344.81,344.71,351.18,354.73,358.58,362.80,366.89,370.87,370.39,370.48,,,,,,,,,,,,,,348.05,349.97,355.44,357.67,L5
2003-08-06 21:42:27+00:00,324.19,307.51,312.54,321.43,341.03,321.05,317.87,322.52,322.46,321.47,327.13,341.69,342.21,347.79,344.90,349.88,351.70,356.19,347.59,343.92,339.92,332.71,342.92,341.94,344.67,348.18,345.20,356.71,369.82,365.76,365.58,363.23,359.47,362.50,351.22,355.27,344.99,352.58,343.34,339.86,343.63,350.39,354.63,348.14,344.98,345.80,342.23,347.31,357.33,L5
2003-10-17 21:53:51+00:00,317.71,,,340.58,347.37,335.38,323.31,324.35,329.45,328.72,327.29,331.48,333.00,333.34,335.74,,,,354.30,346.79,340.21,343.14,341.90,339.83,345.78,348.44,346.96,352.24,360.03,356.85,363.42,367.82,372.34,362.22,351.41,358.37,347.91,353.30,341.27,340.70,343.10,352.59,351.03,341.08,351.04,343.91,343.94,352.70,351.97,L7
2003-10-25 21:43:40+00:00,320.67,315.47,321.30,337.96,342.80,328.00,322.73,320.72,323.54,327.41,328.43,343.21,345.88,345.49,348.05,353.48,356.84,356.81,357.11,341.91,342.72,339.76,340.86,340.79,343.30,344.60,344.87,348.89,363.63,369.23,368.96,377.40,368.61,363.37,363.75,360.05,358.63,361.31,355.93,352.38,354.21,358.08,360.52,349.26,342.51,345.30,349.34,364.73,365.56,L5
2003-11-02 21:54:02+00:00,,,,,,,,,,,,,,,,,,,322.79,328.64,328.77,328.21,332.90,331.37,332.73,337.60,336.07,343.97,350.60,345.61,347.27,,,,,,,,,,,,,,,329.33,329.23,338.53,341.31,L7
2003-11-18 21:54:15+00:00,309.89,309.28,309.05,,,331.51,322.47,323.32,326.37,327.55,327.53,331.34,332.67,334.74,335.65,341.55,342.76,347.40,,,,339.26,343.36,344.76,346.13,346.08,347.79,353.74,360.15,358.42,363.02,364.17,368.14,362.65,356.72,349.47,349.51,350.54,348.82,348.76,348.24,358.09,349.50,341.83,340.35,341.12,341.80,353.80,359.70,L7
2003-12-04 21:54:19+00:00,,,,340.41,354.50,340.70,325.15,329.49,340.54,340.45,342.72,343.15,345.42,348.62,,,,365.51,358.44,353.50,351.00,348.94,348.43,348.99,356.43,354.72,354.66,362.81,365.97,368.27,367.71,364.52,369.66,362.10,363.05,356.10,355.70,361.02,352.08,357.13,357.08,364.76,355.23,345.96,346.14,346.18,349.21,359.84,367.23,L7
2004-01-05 21:54:33+00:00,,314.75,319.71,336.86,350.58,342.88,329.10,331.98,332.71,333.06,337.69,337.62,,,,348.99,352.46,357.64,355.83,348.67,344.93,343.17,346.07,348.87,351.77,354.35,353.56,356.38,365.86,365.63,363.32,,,,,,,,,,,,,,,345.59,348.08,356.92,362.74,L7
2004-01-21 21:55:02+00:00,,,,333.21,330.31,329.14,319.79,321.34,,,,327.87,330.45,330.12,333.24,337.28,340.84,347.36,346.12,341.27,336.20,332.93,334.63,335.27,,,,,355.96,355.63,,,,,,,,,,,,,,,,,,,,L7
2004-02-06 21:54:44+00:00,323.55,321.42,323.43,342.94,,,336.60,336.64,339.04,341.92,342.42,341.44,343.99,344.98,351.13,352.59,359.71,362.63,361.38,,,,348.04,348.39,353.90,358.00,356.02,360.65,365.80,369.14,366.59,373.27,376.78,372.96,372.83,355.52,359.53,365.60,360.10,359.29,356.56,367.02,352.48,351.74,344.13,348.45,350.90,360.54,359.71,L7
2004-02-14 21:44:33+00:00,314.34,313.34,323.82,338.04,349.10,342.92,344.16,350.49,351.96,346.50,348.20,348.73,351.11,352.99,347.59,352.83,351.04,363.79,355.23,353.11,346.67,343.99,360.47,359.63,362.10,366.09,364.38,370.78,378.37,375.38,375.22,371.62,375.44,365.16,360.75,360.49,355.93,,,,,,,,,,,,,L5
2004-03-01 21:44:38+00:00,327.83,317.01,316.62,333.36,349.70,353.08,329.38,329.06,333.30,345.22,345.86,346.87,346.56,350.44,348.65,353.83,350.93,353.12,351.44,349.92,345.71,348.38,,,354.08,362.47,362.53,367.43,373.16,370.55,365.21,369.42,379.63,368.29,362.63,358.48,352.90,355.83,350.80,354.55,355.18,356.51,355.31,343.49,349.77,346.46,344.35,358.89,372.54,L5
2004-03-17 21:44:44+00:00,312.84,309.43,314.73,331.82,354.82,343.15,330.37,328.32,333.60,332.86,332.61,332.55,333.97,336.34,341.90,347.68,348.74,352.85,351.52,351.19,346.69,341.35,344.36,344.20,348.17,349.85,353.02,358.04,363.91,362.59,358.07,356.41,360.88,357.69,350.77,348.04,347.69,348.61,346.99,349.16,359.19,362.76,358.23,346.59,347.06,353.95,354.12,362.68,370.24,L5
2004-03-25 21:54:54+00:00,325.99,315.48,324.79,349.25,365.94,346.18,333.59,,,,339.59,340.53,343.58,341.50,344.68,349.34,352.10,360.12,357.85,351.98,347.55,347.57,345.95,,,,,367.12,364.28,368.33,367.37,372.80,387.27,371.16,365.13,359.36,354.76,364.39,361.54,360.67,359.56,363.86,352.73,354.27,346.61,349.62,354.51,,,L7
2004-04-02 21:44:54+00:00,330.99,322.95,330.79,352.57,363.90,352.98,346.54,350.58,355.58,356.35,355.39,355.33,357.42,360.63,359.64,359.95,364.35,370.85,368.99,361.47,354.13,348.47,353.48,359.16,367.44,372.16,369.19,373.27,379.77,373.06,374.36,366.95,375.25,370.43,356.56,360.14,357.40,360.72,353.81,357.11,363.08,366.42,359.32,350.02,349.31,352.35,352.75,365.27,367.51,L5
2004-04-18 21:45:25+00:00,305.67,305.77,310.52,332.71,353.54,346.10,337.32,331.37,335.20,339.03,338.34,336.86,336.61,336.98,340.46,344.84,347.19,354.18,354.42,353.23,350.27,347.54,349.14,348.41,351.09,356.44,353.16,360.08,366.85,363.90,364.85,366.00,368.69,362.31,354.67,357.96,355.44,357.85,357.02,360.71,361.87,369.01,358.23,351.58,352.80,354.87,357.32,359.60,363.24,L5
2004-05-04 21:45:52+00:00,315.79,311.12,318.04,338.58,348.50,344.45,331.29,326.60,327.81,333.12,331.90,332.34,336.68,339.61,345.95,347.80,352.78,357.81,351.54,348.74,347.05,338.87,339.57,342.44,343.88,347.29,350.15,350.26,361.81,361.91,358.39,359.40,360.44,360.36,352.81,354.89,348.67,354.55,352.73,347.59,349.69,354.92,351.36,344.03,343.75,343.94,345.63,358.06,363.33,L5
2004-05-12 21:54:49+00:00,,,304.00,324.07,330.63,322.27,320.35,322.87,326.46,327.75,327.47,331.92,333.20,,,,341.45,347.13,347.70,341.95,338.61,334.40,335.29,,342.85,348.80,347.60,352.10,365.51,360.02,358.93,356.65,358.75,356.64,,,,,,,,,,,,,,,,L7
2004-05-20 21:46:20+00:00,311.67,302.50,305.33,335.05,345.35,329.55,323.59,314.08,325.67,330.18,329.35,329.45,335.35,335.27,337.54,337.30,339.35,347.80,350.19,346.38,342.89,337.73,331.29,339.41,340.89,346.33,345.52,347.71,359.42,358.68,360.82,367.49,364.49,363.05,358.81,357.95,352.84,364.36,358.31,354.48,354.49,361.24,358.22,352.90,350.51,351.12,352.43,362.26,361.62,L5
2004-05-28 21:54:47+00:00,306.14,298.49,308.32,,,,324.34,327.87,328.09,328.93,331.08,332.47,334.51,335.27,336.06,341.15,340.23,347.68,,,,337.93,337.57,342.56,347.52,349.57,348.43,354.07,359.50,360.09,358.30,360.22,360.07,351.34,355.37,348.46,346.45,346.05,346.05,346.31,342.80,352.01,347.05,345.65,341.74,342.05,342.21,347.06,345.49,L7
2004-06-29 21:55:03+00:00,,,,,,,,,321.31,323.55,325.68,326.06,328.96,331.75,,,328.19,339.37,339.47,,,,,,,,,,,,,,,,341.16,342.35,337.68,337.45,331.02,336.95,338.02,344.14,343.49,336.51,332.02,334.52,329.64,336.84,342.57,L7
2004-07-23 21:48:09+00:00,324.48,316.15,318.43,343.29,354.01,340.37,328.80,325.46,327.70,332.34,332.89,333.04,338.82,343.33,345.63,347.28,353.97,357.69,355.01,350.98,349.30,341.23,340.83,343.94,346.55,354.96,357.62,353.37,365.00,363.10,360.77,369.27,366.73,364.69,362.16,369.58,356.41,362.61,358.76,357.32,360.58,361.11,357.58,349.84,350.00,349.79,355.71,367.01,362.41,L5
2004-08-08 21:48:26+00:00,332.30,317.70,326.61,350.16,354.09,341.12,331.40,331.22,335.24,336.14,335.78,352.75,354.66,352.13,354.40,355.48,,,,,348.65,344.15,345.54,357.17,354.95,356.41,353.34,354.65,369.20,371.46,368.79,371.13,375.56,368.82,359.86,362.51,358.53,362.84,354.93,357.47,358.76,355.76,357.02,347.69,353.77,351.77,352.32,361.22,359.35,L5
2004-08-16 21:54:26+00:00,313.24,,,335.93,338.68,327.01,320.11,317.24,325.53,326.72,325.61,328.06,330.91,329.98,332.27,,,,344.49,339.68,337.88,331.37,332.27,336.05,337.06,343.06,343.54,347.40,353.07,355.39,353.61,353.62,344.30,347.46,346.63,346.42,347.00,348.21,337.55,340.60,346.98,352.05,346.74,338.01,334.02,334.76,339.41,351.65,349.33,L7
2004-09-25 21:49:43+00:00,321.32,313.30,321.20,338.50,355.75,336.43,328.28,331.06,331.71,334.00,335.07,339.17,341.84,345.12,343.15,348.99,350.89,355.55,351.45,347.15,346.93,344.13,348.54,349.03,353.53,353.37,354.90,358.03,364.49,370.82,367.94,364.72,373.41,361.71,359.33,355.76,355.94,359.34,355.72,357.95,364.22,368.13,358.37,356.96,351.51,351.49,350.88,362.86,370.98,L5
2005-01-15 21:51:45+00:00,334.72,323.83,346.31,370.95,384.80,368.58,347.08,347.84,349.42,336.25,336.81,338.44,341.18,341.46,345.36,352.72,367.55,378.58,374.53,366.91,360.32,363.74,362.52,359.96,358.46,364.09,367.28,365.80,369.65,379.10,375.50,389.77,384.71,380.19,370.55,376.25,372.94,372.32,369.84,372.25,379.47,375.30,365.04,367.89,368.31,365.28,370.48,388.96,392.28,L5
2005-02-08 21:55:11+00:00,306.29,289.69,295.68,317.84,326.08,319.09,312.67,308.21,318.54,,,,324.13,327.27,327.67,329.83,325.49,340.73,338.43,334.87,332.13,329.09,326.43,329.18,334.15,,,,,,349.39,337.79,350.15,347.48,342.95,344.38,341.51,347.74,340.84,340.99,346.45,349.21,346.16,345.22,348.33,,,,,L7
2005-02-16 21:52:13+00:00,330.59,314.57,327.63,350.93,361.22,356.76,338.41,338.58,332.19,335.39,333.48,337.18,339.00,340.91,341.51,353.90,363.90,368.57,362.38,359.03,354.44,350.37,353.01,352.17,349.75,353.85,355.33,360.27,365.74,368.13,381.30,377.43,396.05,,,364.77,366.35,369.69,362.47,365.55,373.97,375.67,363.82,369.11,365.58,367.45,367.95,381.63,383.01,L5
2005-02-24 21:55:17+00:00,319.00,302.12,302.87,334.12,346.97,333.55,323.05,322.83,326.05,327.91,,,,335.58,334.11,337.77,340.35,346.81,348.69,342.65,342.07,335.31,333.59,337.80,339.73,342.33,342.91,,,,,,,362.72,365.01,354.54,352.17,357.49,358.73,351.69,364.62,,,,,,,,366.72,L7
2005-04-21 21:52:46+00:00,332.58,311.70,311.21,334.22,358.05,340.17,337.38,340.29,344.22,343.81,338.27,340.49,345.00,347.82,347.18,349.59,354.14,357.00,354.17,346.95,347.97,348.68,354.84,354.55,359.58,363.16,362.59,359.23,376.36,371.85,369.17,371.92,381.83,379.54,372.22,371.49,372.43,371.75,371.89,371.67,378.21,376.67,363.01,359.64,355.83,361.36,358.69,366.65,370.59,L5
2005-04-29 21:55:12+00:00,332.25,315.85,319.50,346.70,360.53,342.38,333.40,,,,333.97,338.67,343.48,341.60,344.81,347.26,360.12,360.81,355.86,352.68,351.03,345.84,345.30,,,,373.20,356.07,362.59,366.99,363.43,369.07,386.18,371.15,375.16,372.84,371.93,374.12,369.98,372.83,371.11,380.04,368.28,361.60,361.86,357.94,361.65,376.67,372.79,L7
2005-05-23 21:53:00+00:00,323.19,307.21,315.57,335.21,343.51,338.51,338.21,336.09,340.74,337.66,338.40,342.34,345.85,347.42,348.27,349.66,351.25,358.75,356.76,348.15,344.48,352.15,350.38,354.08,355.48,356.87,355.22,360.99,362.73,366.55,365.41,359.64,379.54,368.34,367.26,364.91,361.83,371.36,362.83,365.67,366.01,370.03,361.79,353.51,352.42,351.36,348.79,360.33,362.88,L5
2005-06-08 21:53:09+00:00,341.75,325.08,333.23,350.43,362.85,356.19,331.61,335.83,335.79,337.94,343.16,338.57,341.85,356.73,360.82,362.17,,,364.54,359.25,356.66,355.64,350.64,357.89,357.14,354.30,358.43,361.12,364.70,369.34,360.08,365.22,380.71,370.61,374.58,372.03,364.53,373.57,367.93,362.23,362.99,377.36,362.24,357.64,358.23,355.86,357.10,367.96,373.16,L5
2005-08-03 21:55:25+00:00,313.70,312.67,317.25,329.23,353.28,,,341.10,338.02,340.57,343.45,342.32,343.47,346.21,350.52,352.85,351.47,356.58,353.87,349.05,,,,346.07,352.99,357.84,,361.38,366.08,363.96,365.44,365.19,370.18,366.49,355.46,357.86,351.17,358.44,351.51,352.94,349.26,353.92,354.04,342.28,342.37,342.04,340.16,347.80,348.08,L7
2005-08-19 21:54:56+00:00,320.38,306.78,,,346.91,333.28,326.03,324.55,328.70,330.12,330.49,334.20,333.72,337.33,338.55,340.93,,,,342.73,338.73,334.78,337.01,338.12,343.57,347.31,347.60,350.24,360.02,359.09,360.26,361.66,373.65,364.60,354.63,357.09,350.62,354.98,349.81,351.76,358.06,359.17,355.25,348.73,348.24,345.68,346.14,355.55,357.97,L7
2005-10-06 21:54:37+00:00,311.83,302.64,306.23,326.95,335.08,326.70,318.38,315.30,322.35,324.74,325.98,,,327.05,332.72,335.52,342.21,344.31,341.30,338.69,336.58,336.41,335.08,335.93,339.93,346.10,339.09,,,,,,,,,356.11,352.89,349.52,342.57,353.28,353.78,361.86,,,,,,,349.79,L7
2005-12-09 21:55:14+00:00,320.86,302.95,302.16,329.62,346.72,330.60,323.37,321.87,,,,327.82,329.71,330.97,330.71,334.59,339.23,340.92,341.61,336.09,334.72,333.88,338.42,341.05,,,,,361.90,361.91,362.05,362.94,363.19,363.59,353.47,355.75,350.62,348.22,346.95,346.10,350.52,352.20,349.07,340.39,339.55,341.24,344.44,,,L7
2006-02-11 21:55:41+00:00,315.60,303.01,304.96,328.65,342.59,334.30,324.32,,,,323.82,328.42,332.19,332.04,333.27,334.30,339.05,342.44,343.58,339.46,335.38,333.53,338.33,,,,,355.90,358.46,360.46,357.02,357.46,360.63,355.36,354.40,349.58,349.49,355.12,350.44,350.39,346.16,351.99,347.45,344.84,343.64,344.14,345.27,,,L7
2006-02-19 21:56:15+00:00,318.23,306.43,304.98,333.08,343.74,334.13,326.94,322.98,331.47,332.29,332.86,334.22,336.21,334.55,334.25,338.82,335.34,341.46,344.94,341.02,338.69,337.98,337.73,338.02,339.89,348.97,346.37,346.62,358.15,358.93,359.71,365.10,367.47,368.60,357.12,360.23,356.60,362.90,361.99,357.13,359.50,362.92,357.80,353.41,346.63,343.30,350.20,366.47,367.27,L5
2006-03-15 21:55:44+00:00,304.05,292.78,299.42,321.76,333.10,322.99,314.05,307.57,,,324.27,325.07,329.30,324.47,325.83,326.38,326.36,335.58,338.90,333.36,330.42,326.55,324.17,326.61,,,,338.53,347.79,351.60,349.77,348.92,355.63,352.28,345.63,344.64,343.67,346.68,339.98,344.07,346.72,352.63,345.49,348.37,341.30,341.81,349.43,,,L7
2006-04-08 21:57:12+00:00,328.09,315.77,320.33,340.40,350.41,350.30,338.43,342.32,346.69,344.34,341.40,341.14,342.77,343.21,349.41,347.94,351.88,354.27,352.04,343.45,342.86,345.65,346.59,351.89,356.48,352.72,356.49,360.37,365.52,369.21,368.73,366.67,378.48,372.06,364.51,356.03,352.99,364.29,353.79,357.47,354.11,365.65,355.83,350.85,351.88,350.56,350.67,355.93,359.79,L5
2006-06-27 21:58:24+00:00,326.10,318.46,321.74,339.55,347.34,342.59,327.52,328.26,331.12,333.74,334.07,337.25,336.18,343.59,342.61,344.74,352.60,351.38,352.34,345.99,343.36,342.06,337.77,338.40,340.89,351.17,345.57,346.18,359.77,358.45,355.98,360.08,362.71,361.95,357.14,357.27,352.19,360.92,355.57,356.39,358.87,368.40,365.79,350.80,348.25,347.12,348.93,364.26,363.66,L5
2006-07-13 21:58:38+00:00,328.83,314.73,319.07,344.53,353.94,344.57,331.79,331.96,342.11,344.75,342.96,346.44,345.31,342.91,347.17,351.25,355.96,355.97,361.77,351.21,350.95,342.60,342.19,348.16,352.22,353.61,350.36,355.20,362.20,363.26,363.91,366.35,366.06,365.87,359.03,356.41,361.64,366.64,362.10,357.72,360.16,376.87,360.83,355.69,347.50,348.89,352.68,367.12,369.76,L5
2006-07-21 21:55:21+00:00,315.87,303.42,295.63,321.63,352.62,352.80,,,322.54,324.18,328.33,326.74,329.80,335.70,335.06,343.84,346.76,346.93,339.96,340.22,339.38,,,,360.64,350.75,349.06,351.06,363.61,354.30,353.89,352.63,363.70,355.37,351.31,348.30,341.61,345.48,338.86,343.02,345.17,351.28,351.83,342.79,337.26,341.18,345.14,353.49,357.39,L7
