,dates,usa_HI_0038-0000,usa_HI_0038-0001,usa_HI_0038-0002,usa_HI_0038-0003,usa_HI_0038-0004,usa_HI_0038-0005,usa_HI_0038-0006,usa_HI_0038-0007,usa_HI_0038-0008,usa_HI_0038-0009,usa_HI_0038-0010,usa_HI_0038-0011,usa_HI_0038-0012,usa_HI_0038-0013,usa_HI_0038-0014,usa_HI_0038-0015,usa_HI_0038-0016,usa_HI_0038-0017,usa_HI_0038-0018,usa_HI_0038-0019,usa_HI_0038-0020,usa_HI_0038-0021,usa_HI_0038-0022,usa_HI_0038-0023,usa_HI_0038-0024,usa_HI_0038-0025,usa_HI_0038-0026,usa_HI_0038-0027,usa_HI_0038-0028,usa_HI_0038-0029,usa_HI_0038-0030,usa_HI_0038-0031,usa_HI_0038-0032,usa_HI_0038-0033,usa_HI_0038-0034,usa_HI_0038-0035,usa_HI_0038-0036,usa_HI_0038-0037,usa_HI_0038-0038,usa_HI_0038-0039,usa_HI_0038-0040,usa_HI_0038-0041,usa_HI_0038-0042,usa_HI_0038-0043,usa_HI_0038-0044,usa_HI_0038-0045,usa_HI_0038-0046,usa_HI_0038-0047,usa_HI_0038-0048,usa_HI_0038-0049,usa_HI_0038-0050,usa_HI_0038-0051
0,2000-01-25 20:59:13+00:00,209.41323793461376,214.7876954041951,232.3853654104958,229.07425397810508,229.96691048207887,230.39537525250358,247.67393004575763,234.08555414181313,229.0514506463792,226.9876955673051,221.0677411260964,226.17059887244162,234.80477940211728,248.19634824039426,223.73393798985242,220.6963906450138,226.6678551245625,,239.74484160284806,220.02088367801232,216.66999814416434,231.5098691397712,228.33234707623765,,199.7295194524791,217.93716187586367,220.64780985788036,218.98351239901243,213.9581588263717,202.94965975699827,216.93886190215596,223.28528728771414,213.49173433916005,,,171.64443673760587,207.1453940116391,207.57687203133406,205.6944681280388,207.12255659653144,207.48006169943775,216.0421906419068,215.22571646279502,213.95202662572396,198.60540652722202,199.1555539149969,198.55521739125993,207.2725557323266,214.47465639719235,212.17405430262633,228.67665204307207,222.45477329123918
1,2000-02-26 20:59:03+00:00,214.18987414607165,223.6805147165819,226.14781441286155,224.1237859546783,223.24583280205746,239.73140290481857,251.90846677657797,241.3524825974777,209.0933312682589,216.25891572727346,228.1493899948792,231.94229773494234,228.08566512687926,249.42138173060405,244.16635331069148,203.58373269428887,216.93850889961422,220.5771822537256,217.4274846766951,218.0700938378665,209.67388290768318,219.4482309406145,224.07726236973517,220.26038668925983,216.1562781320112,240.06586882161758,233.31556835551393,221.39106554711944,215.2414115554536,211.51916369218378,226.88670652487403,243.93645138399765,240.09050061698835,229.93026913518977,216.36802310561845,192.4821546477698,195.57590994377813,198.2444881122154,205.0392511584973,199.5383321763757,196.77446123276823,201.16966440991885,197.73718192854935,195.57289985537443,189.62823421964933,176.87249592309658,188.45563221200157,206.1265456099257,217.71193150629472,219.24763250257178,219.17562640066174,219.22588984934518
2,2000-07-19 20:57:48+00:00,220.4503274139852,233.16436305961844,232.38483900482873,235.7632201936437,233.2546036214324,242.47239326357877,247.15831508079557,238.9539058482532,228.51636371383483,,252.44820039989267,248.00778680342046,255.07561548000209,256.75461640036525,245.53289175225834,,243.82982715208612,241.2892887354254,242.5738772522473,244.50859559651192,241.17698201731073,243.50105971212164,242.71934527631157,245.70057179751433,,253.62187957371893,250.48657508559378,241.0213118696282,238.28204503977437,233.79721534345734,238.49606204092115,243.5047566306294,237.3304933448761,234.9351024620206,220.06332999968075,214.1877502972191,220.98947409322832,226.25493440471504,216.15040146548915,212.4323620941813,212.82873802786585,219.73871392969218,,,,,,,232.1717919103267,210.0412600348071,240.1570213703465,220.96495712349514
3,2000-11-08 20:56:43+00:00,200.78080018710176,206.3745001335413,212.86724161378163,209.70587112917815,213.2682729798026,225.88642825242977,231.37616702428443,221.49350051667284,207.24380998901339,203.4643894283398,211.2646593410237,219.08426623058935,221.94561987936873,234.2620470548227,216.89980239840048,216.53447625409643,209.48756555999114,214.25508020077618,216.34018569550759,214.99604376716036,217.21014379483478,216.4795339700256,209.95644313439914,204.4996620983803,221.5606095971607,240.72941765872378,231.49551650227903,227.33963868684503,213.70408257402158,202.35126696187655,210.98360919755658,218.3199307187827,,200.13500717305763,188.62299921704465,186.3739851737855,194.70005025253013,198.74583206543247,195.79870922835136,186.52580849623968,183.32809721214448,189.19267347746285,186.2519366060779,189.14378616568496,176.8806617123445,176.77074855406747,187.4325447202282,197.0139442362144,211.49087991603122,215.90884757820612,224.22634240126658,223.39107575967262
4,2000-12-26 20:56:52+00:00,197.02907406995342,208.11777572309282,208.06561377742415,204.08214735270627,202.54168438773758,223.36534363062646,228.51232409396818,225.4211033025936,210.82660187090343,200.70883354033228,216.77141001034144,223.96035728266426,220.0456628007758,220.7526452170934,220.65457580552948,211.4076729891022,215.8018720604429,201.25195074416328,207.81552827194943,215.7719942834132,208.25183326094603,192.50230560673984,184.985875762438,203.35160058295946,219.76104868235095,238.0661510453363,227.2299489001548,215.65549042889663,201.6348952743933,202.49289715162973,215.87566522885788,217.3418031441778,,198.5479254983261,193.10610466788802,190.8341151727774,195.44905445937778,198.11522226943114,194.56094642594562,189.2434029785909,188.32389820746175,183.6735904777107,179.77227180176493,180.10262447862,171.37414818494864,166.6681699261796,178.97912441861118,195.68048699959348,206.24103118159832,205.53440038289864,217.18538994906962,217.39691123387618
5,2001-01-11 20:56:53+00:00,210.80840669887883,222.5197911143681,229.38506461285093,216.78623347701642,215.3069551128261,237.24939329944948,243.66593777688522,231.38270341219206,214.86328701051917,206.84091701514186,237.37734229572945,247.142714593498,222.24057261442732,228.82125199653441,235.36033302795636,232.73442209972998,211.78960015184396,214.91147580831452,232.95280159705345,242.79024526063228,205.63862692480467,200.2182600764698,213.174781248198,224.21042625909655,244.080262645176,257.3614680792524,236.49642894573296,224.34128016141517,216.4318185033738,204.28537249135422,220.66042285671443,232.55690192233294,230.81123954292013,220.04466019277544,207.58080047458526,201.79019567285295,209.5694086882158,220.5645479991088,213.13731005782083,211.06465757291818,208.69301813284582,202.8779809508635,190.18592774062893,195.76634021167337,191.48739306029273,169.69960031193088,182.20656733421444,208.32251587729382,224.38602175921343,222.57923093290657,226.26085936298722,226.21098874046538
6,2001-01-27 20:56:56+00:00,210.01300989412712,230.50565144723086,222.96499443923187,214.0632809548923,232.6961435515495,251.986955185434,243.0463978283531,236.81471839224207,208.8359301261172,217.68332622307796,220.84227259434726,228.866072607883,233.16882945844537,229.08042505515107,237.2117446133341,222.02214667397726,213.80913507505596,215.52091576769087,236.55085576061504,221.7209679421639,204.4322096980991,220.09192353469982,213.30914966891987,223.00778789317903,221.7068788823046,231.12221029691193,229.09533539637857,227.60532193933403,218.72987999811343,212.73097242067092,220.72755520164455,224.2551446478217,222.01480518967287,214.68481256491975,207.48963405862375,204.06733601562576,211.4343816282496,209.603265544466,206.29006380545323,199.61501516487857,191.9625945065034,189.081555479003,193.01505370530242,184.20433247062573,180.8042362792693,165.9427846240946,179.2655060493168,199.86176835336366,216.50699884128525,210.5501371195184,225.08045241594738,225.42616958626027
7,2001-02-28 20:56:44+00:00,207.919758781653,218.57509471731444,217.9138715121865,210.47308817108873,231.44000640686116,239.40453842276276,244.71071196307236,234.35600392919318,215.97871653361466,211.31410622046914,212.93348555224705,228.41484863563,234.3945276383242,222.59478385166216,244.81007505104662,212.63696562173934,219.15108559585798,216.27224865494716,215.7475062004633,228.32378993763268,211.6032192102038,214.27450704109398,205.6544815216223,218.36515173981212,220.25942631648704,239.90575534906333,231.8156270848029,217.93566138568906,216.15607475730343,204.63167321146335,211.77658131169238,219.08121706032273,223.0717511549902,210.66121275067061,196.4162777412476,195.3258468453901,201.2964166760164,203.71117814251457,195.65180386638255,190.6572954061872,183.1784988908073,189.98819956021106,185.23277743532503,183.94379814073898,179.90340386923907,165.0074776134259,180.3407520407099,191.89473951880825,206.43730127702614,207.95220688278752,216.61418371942693,216.1756654023509
8,2001-03-16 20:56:40+00:00,206.38058052085492,217.89348169313106,220.13008372323566,222.0706495301876,232.68814607631805,248.05012318244528,253.3548822097478,230.67466426811225,214.75312526707526,215.71451780663003,222.27868503239404,232.46124963216593,240.3493085094912,230.01274610475457,249.917238716572,211.67935090497528,218.6809732618413,214.48013984151277,219.07076411767696,237.4033736491402,219.4686970467702,205.3451243228292,218.00205899633607,219.72360094091124,227.82896452531023,240.66738649834238,231.36426445575478,220.89252892578784,219.1079903009282,207.07346566756618,220.3815636105061,229.0782922143869,227.2230786905026,212.61091395531153,201.80384175477104,200.01558323162337,211.51896269130143,213.52673244718966,199.43380107437534,197.54526200173635,197.18877931514817,194.59527649813296,190.4472268687392,186.0228830300065,189.1445967995428,172.18946082868183,181.47289649889694,199.65338263124414,213.56671569045253,216.6800448872652,220.13271408940534,223.22802423387105
9,2001-04-17 20:56:32+00:00,,,,,251.8717739309419,265.3428729117759,263.0141917740048,252.48137392681923,244.2477486594898,243.16104536040342,234.32711832757298,235.17889918712063,230.38229937698534,234.44832203383243,235.0411770581478,216.77011040150455,223.16099923969531,223.5488049276331,230.3665213894233,234.56397260184323,225.90908921999653,228.35362885965893,232.18656285152028,232.846794082893,234.958438062946,243.77275334844708,234.08684320233425,228.494149921067,228.14321398286273,220.51717159112167,214.74035837339443,230.4028953297451,228.58035224967634,216.44591478728105,208.41332967971775,207.70873196924126,214.10109720095696,213.7990877304722,198.5178422869505,194.72058414966187,196.5912723850213,210.44873872141784,207.0741224455141,211.1637825618398,199.4073230530391,197.11477601480487,197.14181675505336,197.44221523750633,210.15933432118408,213.77730063230953,218.27950974337162,218.58084925382136
