,dates,per0016-0000,per0016-0001,per0016-0002,per0016-0003,per0016-0004,per0016-0005,per0016-0006,per0016-0007,per0016-0008,per0016-0009,per0016-0010,per0016-0011,per0016-0012,per0016-0013,per0016-0014,per0016-0015,per0016-0016,per0016-0017,per0016-0018
0,1985-09-03 15:03:06+00:00,180.4075549184767,171.51211145486698,160.9422777928003,158.05567437604705,184.23233409524283,199.4138609415251,201.45816508696336,182.1277919955405,176.94817620322587,166.34491223120085,152.79383286231297,155.0769051393026,150.35281189847674,150.73997189791675,133.33230099061618,133.386193014091,122.2731661733543,113.46220466004988,115.55734994724017
1,1985-10-05 15:02:44+00:00,179.62665166284066,171.29713249743196,166.39381104150692,165.6151283026571,188.54832124083373,203.46612338358437,203.31365122947904,189.81155388007522,180.34409554006615,170.3168727044213,157.39178684566534,160.70913279109914,149.32761906792794,148.36885054415004,130.23351015279957,132.56524848508218,119.93092358189335,114.3044316623197,115.89428308880653
2,1985-12-08 15:01:45+00:00,147.22632567886168,159.4210288201775,156.6594255024603,145.71302371026684,163.70413767534671,172.90742755808068,163.86608650906197,166.40117061539638,168.94997688481484,156.3862943156615,147.4975110861358,148.71536443001463,145.13470779205764,133.67667439737426,128.86327389360883,119.24663988632963,102.49471558186991,95.77337391830844,97.49310756611135
3,1986-03-14 14:59:46+00:00,136.28306326215608,149.37075601695096,142.72308931974234,133.4777118871128,167.546114210808,158.80991925165253,151.99731706166614,152.5118503498427,160.91194761689624,161.33199558059636,163.804058083515,171.6436839216616,171.74789544688016,157.0518374502755,158.5100110637231,154.98537902049995,136.20782734975418,126.20761731383018,120.67915761599662
4,1986-05-17 14:58:17+00:00,158.7141716000923,170.18733511596386,160.55592214872993,156.60381261810213,188.48829157657536,187.9784611316102,173.0096031630588,166.1818536117448,178.60874750165675,177.34902571768524,172.6774652636222,172.72943348109146,165.506767609937,168.9435316635965,160.652747991975,164.2405700360871,141.4112860601839,134.52723690616452,129.45604345107634
5,1986-07-04 14:56:48+00:00,147.41466381386107,155.39886860993923,153.99834410639863,149.4242784443028,180.19063655314835,188.282428189332,177.141669546547,168.01113901011917,171.731690215598,162.8462991103094,165.99730720347378,165.9923709184859,156.5623881363941,158.10645974002418,157.9127408510649,157.09593085953827,145.42053957153087,132.24967664605919,128.53787657351145
6,1986-07-20 14:56:15+00:00,156.49493527804475,164.87478549551096,157.93268650826553,152.7121403305796,184.66139471424933,188.91526781275232,182.70950236879455,173.83814789330762,172.71245736941674,162.23632200041433,160.84015179661634,170.64045528432916,161.86123069016398,163.43751177220827,157.08950158240958,156.53077709376518,148.1711733911072,130.6785926103282,133.83689133225548
7,1986-08-05 14:55:41+00:00,156.27155675939863,162.00505548576453,152.7678250485203,147.71852852297937,176.99187357817402,183.7999362630983,178.1707493290166,174.64815249511878,170.22604676875176,165.34844717514412,159.84605205208027,161.77218390985595,159.3665709030727,158.38065299508386,143.80243525954972,148.31955743547303,137.3057082661993,128.05248964321382,127.10978131901032
8,1986-09-06 14:54:29+00:00,169.1653330556727,169.2049204163437,163.78144411807753,159.4796896235478,183.28678236991846,190.1627967121483,184.81761193204605,174.83916345849596,174.94721940279913,167.43275152937892,161.4624616314386,160.28664223266813,160.46343008926408,155.5743971909555,142.63189052559375,143.71067204783216,130.38571638823305,121.91748485522459,118.951282666714
9,1986-10-08 14:53:29+00:00,162.90819804714812,163.7181298223495,157.2055008653496,151.0388077435409,176.40041634608542,190.12344814638627,179.42446501651239,176.47955526267702,176.53344700262656,160.80506816768425,152.56104985316125,154.8901199909453,146.2215691167372,147.9039949491862,137.4560342173442,141.89043780031517,128.04769357371518,117.22408475633232,120.19668417973979
10,1986-11-09 14:52:21+00:00,140.85557762017473,145.99835105508006,130.20403332160035,126.50148388594953,169.42327449378556,160.1041319100315,157.7068603676986,162.18431631497592,159.00554005175917,144.24659630823504,124.43192643926034,135.984984144958,128.26329803984413,131.22510817551276,127.29455586888,138.0562315012352,117.1381257442686,110.15009279146915,93.45963885315581
11,1986-11-25 14:51:54+00:00,154.15219457581003,161.83964907719732,158.3117242314026,149.58173843374635,177.73775066152132,187.91281791873158,172.73585930703945,177.16259245690586,180.5576431833838,181.0472432405978,166.23349804278365,175.9420843720736,171.7119900122639,162.04034552065778,161.35671940315817,158.42797184357966,141.68983844739662,135.6836888294818,133.94715667430395
12,1986-12-11 14:52:20+00:00,150.7315268447118,159.66009155679907,157.15535906329814,151.66022715762935,175.47064376729742,180.12974698882743,172.41197250217166,177.60541665472357,181.63459687067504,174.93550745908465,165.7901972549248,172.7879594260877,167.04480238968503,157.29446543688425,160.79658402713955,155.2094980771789,136.24654055720706,126.54929328739651,127.86496215688545
13,1986-12-27 14:52:50+00:00,129.9448075140525,142.09136075771113,140.7942547326065,139.37271327291973,169.81511231702942,168.70941388603111,161.79101608174156,167.78111270365042,175.91191143544964,173.6006367646229,159.31747956098405,167.03489255507694,162.30219316806657,151.6201847291683,154.88807420604556,154.78600702052643,134.94149627688506,123.25592443068108,113.1836811271735
14,1987-04-18 14:56:42+00:00,117.50504897209709,135.78129416540258,129.332876939463,119.1472717655841,162.6936731210458,152.87374915512922,130.57837914965324,132.1142779612201,,147.40370526250658,141.26473256019685,145.8747375069422,138.2993924571668,131.86722448903208,129.9346508444771,132.77450129405227,110.6300831373065,100.2437738895986,93.95038455689416
15,1990-01-20 14:56:00+00:00,133.8746982412897,157.44184018278395,155.50779047054354,150.93418692768634,180.1973315620289,184.7157119808788,181.37161701295517,,179.9094468801803,176.36815318929146,166.95799835217505,177.25369682997294,171.19607423135741,162.5285725386852,159.8058586132514,149.21708432728022,130.44721142726192,119.23975908953042,125.89805905189935
16,1990-02-05 14:55:29+00:00,139.44104348049606,153.12197198576504,149.66132839045625,138.0199596359901,162.6327180782357,161.64589364844497,143.25405338901805,140.9087376327902,142.15471004990366,146.23495544444822,148.8874409081695,157.42814795864538,155.61187369203807,145.8606957150837,146.20387527253072,141.60726776955588,126.7424805605747,118.25810921372351,120.20242066386265
17,1990-02-21 14:54:59+00:00,147.73290363781715,157.18245852526692,149.87615288445437,149.98580055720086,177.3402752871159,168.26912978744826,157.02803712121914,163.05394579167566,175.9677217999186,172.8658244728315,173.7270455591453,177.6531016305797,173.79779259628404,159.65649108690113,160.7217268124224,162.90701936689925,143.08941813506107,133.2812970655739,127.73298261788143
18,1990-04-26 14:53:52+00:00,150.68169001759003,158.43960379837836,147.10465623431406,142.77052149317424,179.74169325374567,182.24602769214027,170.479977758564,172.98455535661935,175.45577129575344,154.94427598491635,155.44440211336922,163.78499291488794,160.55288319054497,155.65917673971703,158.13340334771826,158.1918846800013,139.1519521261292,125.44643046989243,127.55848081331597
19,1991-04-13 14:55:35+00:00,149.96866141735026,157.86136860471237,147.90922329738967,139.7089445071123,170.23074868163897,168.31656261565678,151.23141294663222,152.86466971201685,153.5216264701418,155.94814160346095,154.055230874764,167.58048364512533,163.01832091044196,153.05980956879927,152.73235767140147,150.3876083284789,135.05548084698333,126.9074229063911,122.00771154586164
20,1991-04-29 14:55:50+00:00,148.36918038803677,164.19246517824845,156.84323051740535,146.86348080065935,173.48552200337124,166.142999631652,157.57441907672785,156.6157986362128,163.9695543404283,159.73578857641925,165.8364834678794,173.02159673159724,169.37248905321533,162.6591600502887,166.39095337866792,163.43374087576586,145.9186171917624,128.99851610663993,131.64603934916732
21,1991-08-03 14:57:10+00:00,152.09449261112798,160.4264250149351,146.076834328495,143.5583243677727,173.94179487723227,174.33185165269856,166.52497593188238,160.6310087725092,161.49136375923905,153.12492982139307,150.190203864969,154.6215684441154,142.63338564040006,136.19680515478393,133.0152260437426,136.35212048941895,125.66174753071869,116.1443013230234,115.99514930572778
22,1991-08-19 14:57:14+00:00,139.8677382553425,154.52256376725592,145.22689575511868,141.21456567768527,176.23770363760167,180.83014965474106,174.50968383222482,165.74603806425333,165.1920471054309,156.13422100335708,153.03541217727263,154.57206378647905,144.82348218728637,143.55215928282598,136.2720199364258,136.83015888522712,129.49132788718055,112.22185005552626,115.35084589739346
23,1991-11-07 14:57:50+00:00,144.8413807371083,150.98819274446595,145.36205660647664,139.2251992531162,168.0396157267833,180.0489680462234,174.76729378538425,171.00458122620452,165.89298097442764,157.6531011317906,153.42753222969847,156.74271574016382,150.19246860362276,143.26437090388598,141.49602391831297,140.1242133965368,128.21021770449823,113.16732569175824,108.60723271169515
24,1996-07-15 14:48:04+00:00,146.79049025564933,154.1695338392954,148.53568582787815,138.4171151830635,184.0706314972903,177.61266572523965,164.51056866097585,158.90259243101704,143.20918325472144,137.24033447126837,130.25999932048788,135.2530562258058,139.46513042285423,130.21198051515316,114.00190657861125,118.32283258863016,113.73027131833406,105.38748105375298,108.4002403209762
25,1996-07-31 14:48:56+00:00,151.04028897823162,156.45440201635824,150.59873558674033,143.95039972379274,184.2793109907624,176.88772779808866,164.48208516627105,152.98815389095532,145.8968968557534,138.7750377592442,131.2004021129377,135.1950659401594,142.89784231275257,133.82103085990795,112.33970038080611,120.48012737856254,109.99276489053833,103.90580284352527,106.3997330366325
26,1996-09-01 14:50:38+00:00,154.5073612130091,153.70772924965794,148.51955175631886,141.44943210225844,172.58716468977457,173.47918859582276,167.16823555788713,154.41521205011148,146.18097085714848,136.0825605856101,134.09770868729925,139.899433501301,135.5032942703913,121.17545036875397,101.70087703768782,108.70405530119237,103.51408474093252,94.92402343890357,98.15303791722128
27,1996-09-17 14:51:31+00:00,162.2834716761456,165.34434144055146,155.1220214046646,148.5334401129344,175.2239822362091,185.6918005768967,174.9906233332267,162.06844235129233,159.81782249925044,151.96662132807498,138.70090468965668,135.12290441696186,137.1988677004075,129.68780883657087,113.16297608953288,113.79802025054718,106.7678749869862,103.65252127090012,109.41114869904659
28,1996-11-20 14:54:42+00:00,137.91977236223863,161.3433849188847,160.16551828398298,141.1209300874722,164.21689598408193,170.03109977527032,162.00419280502246,157.21641955234313,166.65448063302478,164.53762009933882,152.42196023163083,145.65803490211258,150.28684004970427,120.833690213315,126.5373472675177,132.09144346720217,116.47538851384631,107.00214741503184,110.68665940759554
29,1997-08-19 15:05:18+00:00,170.65528169877228,165.32709459471846,152.71987741000115,147.6474515584887,180.33198854056678,185.32192259800038,178.8944559191767,172.38428813338015,160.3665619069894,149.51398769706773,143.9976983618848,138.99415826143579,138.05859690202897,126.88284873877738,117.94134870444601,123.08559222021314,111.58051650787687,104.36187709820251,107.00419897543956
30,1997-09-04 15:05:47+00:00,172.58679512873533,163.306755003966,150.02491913999373,143.89978139473698,171.82121642770375,189.729004646125,185.59466905364815,171.65164580834715,159.6462975613966,146.43324710984675,133.27613266362744,133.32424041066585,143.92824354190248,137.546399506587,115.17662132384075,117.96576003643362,110.32516249392737,104.48520534960468,102.74266372987688
31,1997-09-20 15:06:14+00:00,174.75459990624427,162.2665287725956,157.84004574322535,153.73208980277946,173.9407408808613,190.25097964536624,185.35869147990803,170.18536361591876,159.48740940209584,147.37825279367283,135.1109356831705,142.74879955359745,137.52335272012323,126.97422824812315,116.17183552264773,115.30265168719268,105.56851821495746,102.74358313392176,107.66414547150774
32,1997-10-06 15:06:41+00:00,149.0993167887196,159.29695168711885,153.85923459416568,137.78634468998843,163.83524682919443,159.96019967292713,149.51132532250944,149.1726820893356,151.73105419541824,139.30668294104808,138.1495111486227,148.54788526017046,138.28108088238594,131.26400580658364,124.68766888895394,121.03861515769248,103.07829543559092,93.20937729684603,95.29255790681529
33,1998-01-26 15:09:24+00:00,135.76299302145796,140.3594372041339,136.03119074023326,126.9781782557671,152.89638208196723,151.61278035917846,135.7621688213389,145.55231082522087,147.14676476200168,152.90973857700232,147.8742833689141,151.08207035538453,147.2615922916475,128.74359206114406,130.34570795489736,132.16088848959737,103.88243824777842,96.08255308816936,91.94198308805323
34,1998-04-16 15:10:39+00:00,153.30511765173532,154.73456469297793,136.9535241318453,135.3846890597948,160.51840236813953,155.13211681882817,136.4836676907769,133.85626008205625,143.28065136563328,143.27617722131055,145.21365736824544,152.51600974899043,151.1134107618438,143.63553042474896,144.45415864528547,142.22625746318573,123.57998168087768,114.49980708846871,106.33521670116127
35,1998-06-03 15:11:25+00:00,141.72559786447292,144.61822543040333,130.061509212245,137.37195561378545,170.49953235215364,163.8823763982353,152.71047199712976,152.53167062220575,148.81710266197024,144.2312117929067,138.09593215304983,149.6053057675666,145.74333756320223,144.2282030352028,138.2140768269199,146.0814687004398,131.12643225505934,111.386168053805,111.67036814017823
36,1998-06-19 15:11:35+00:00,147.16709009904847,149.24104446658802,140.44165569948694,141.7805945105582,176.26353366597675,174.803675103488,162.7458929148391,160.36987251958556,154.09974993470868,149.50741755401356,144.26480012343467,151.68399057214788,149.92426343193344,143.9235967148094,138.0423380191022,149.253709905979,134.96032930893318,112.55092916412443,115.3164565687254
37,1998-08-06 15:12:03+00:00,162.76483721817849,165.06105536827505,156.48175346568547,155.15412780955126,186.82761446136672,190.5007254280795,181.3095293728333,173.1034055108322,157.1849004244377,144.265578987332,136.21266980171623,144.36714113417597,143.95986756653883,132.3092645841811,124.10312551861828,133.10943149223826,121.12754915069392,111.38066456502735,113.14196439903247
38,1998-09-07 15:12:22+00:00,166.15614498904415,166.6610788724724,158.94439832015635,155.8589276980094,184.43538354031617,191.35715793939107,188.2723539819364,180.20733400265385,175.96123596710478,150.59448632521992,139.64362308622978,146.78312951201133,147.77390044479398,142.5821357290524,120.32570764183262,131.1465205808408,124.06391854365394,109.89555384904867,118.49216478408783
39,1998-11-10 15:12:40+00:00,159.30755587144347,158.8769807037372,147.34366193238355,139.47164681703356,165.66324494832224,170.8413876457159,167.55722053516644,161.77172001910145,160.52787483561542,151.07375033688803,150.58064540505916,159.04538188788447,,,,,,,
40,1998-11-26 15:12:41+00:00,144.9036493698583,163.27574643522934,157.5907724243565,144.44012005243184,174.43698974904353,175.26810671425076,169.92772565654698,171.84282268400483,176.5180054302986,170.4746129370055,147.01010937009357,148.59840604395674,145.04245564851115,138.68538994855572,137.01850532936868,134.7493251267622,118.75881119278338,112.56098326287136,112.68363031041957
41,1998-12-12 15:12:37+00:00,146.29394538624373,154.80164886875772,153.54708978441235,144.58217094533043,173.29805600356374,167.21776285686877,159.23543436874792,157.480030431451,163.64204361790607,156.9391780443615,161.19668607536946,170.24275105938673,155.35313838996208,138.19012700804797,139.4507650917698,138.09649127715514,116.96697145339549,106.05836574964076,103.63458048013975
42,1999-01-13 15:12:40+00:00,151.18038570769005,157.69116613877128,154.18102209203457,155.5661074713786,184.3109201124188,183.430025945503,170.8923873669801,161.5916432753782,166.3319134813778,157.20165181464876,171.59760907808464,178.44957931925293,173.27025352559815,164.5587724515038,163.5314424442554,162.70707098864668,147.33072391468738,130.84073453418688,127.48497934022392
43,1999-04-03 15:12:22+00:00,141.0221923335325,151.3320660269936,151.949300051325,146.9892131862871,188.4188928730339,180.45611382034807,162.5665810343008,161.257925242853,150.03622243682278,144.71914449282295,144.09953330234393,150.06405131348157,150.48254846446542,137.25896137082566,140.16242144023704,140.1844911987795,117.64049293446242,109.87576866349077,106.23630890392201
44,1999-05-05 15:12:19+00:00,155.1266560287419,160.72653061033145,145.4388619807853,143.54531496165848,176.62819600102858,171.00669017108797,158.97637638293014,159.4949559529915,161.39444779190686,158.66647479066546,158.89107718315833,164.30138504035548,150.16689061030752,150.0003869139007,149.69772034643438,156.89417088286922,134.756097253279,126.84328368184852,128.06570869053795
45,1999-05-21 15:11:59+00:00,,,168.71894595753656,112.37159698154117,,,142.78142176232913,194.68981614921557,,,,,,,,,,,
46,1999-07-08 15:11:26+00:00,148.14967914647553,160.39566554017554,151.62217811708857,147.14323358591486,189.90609424400404,187.43478390695057,184.13894511154797,168.1994486678016,159.32931849160647,148.9465324552522,145.68999181720463,157.84679044801626,152.38525941748506,147.5135279136555,139.4333333450503,131.18908259464993,119.68999348277472,111.06194319167196,117.5398264384077
47,1999-07-24 15:11:24+00:00,154.9543635198414,160.59636513604647,149.79170024707435,144.81389506112401,176.6827321190732,169.61638595271367,169.74036413020306,158.129784911963,157.9385546744686,142.59555685384302,134.06147685210894,143.37682568299255,139.27573219179925,130.16806333688294,114.66765049649722,116.46865327457235,109.7195876401668,97.35574787763517,107.74690032584584
48,1999-08-01 15:26:34+00:00,163.26834944992316,165.30845070230296,155.98224246710444,150.91895392804327,184.22561864828225,188.5376994688911,175.34953941218174,174.89370502214487,162.41676866915697,153.60313907517252,147.41909248020073,152.46058151914158,156.06174746558952,149.62436663214106,125.90823404103774,131.4935525292702,122.41392810015037,116.97742280448576,121.743973785114
49,1999-08-09 15:11:20+00:00,164.7656855335183,153.89248345725682,142.0701689388772,138.8719724984375,171.53066933871378,178.88425964896473,167.95229915526699,161.9271303971653,153.117743700931,141.9722155074443,132.4544581180293,144.2323518569511,143.97725113028596,135.15696077542583,119.03052557119669,123.31667957690368,119.15198462099636,110.72680290668629,109.95852219865615
50,1999-09-02 15:26:37+00:00,163.42075996905763,162.4969254199655,152.60064840805998,147.7953606413527,180.72969048611043,191.38342419138561,178.0770494319161,172.50732905699164,167.79652306712677,149.18322857379508,144.52406127953384,154.4297690011971,151.32518557758806,140.66755076170648,124.28130156969587,130.21186051176724,113.86974325806919,106.58825700725633,112.84261336398974
51,1999-10-12 15:10:18+00:00,167.6447692384794,166.81113444661324,155.5069941697121,152.5819276895095,180.3337308348314,186.7224615218362,179.99174143221163,173.7910712430633,161.89601800808492,154.18634444771803,139.36893339771345,147.03988331450154,151.88763713101517,131.44890340761768,116.17052158794505,120.69780885602744,110.89276531910174,101.20266251188566,109.25203161817245
52,1999-10-20 15:26:32+00:00,173.60794536365162,174.46227549197675,161.97902695125518,158.02688507927496,189.94252607227133,192.20472290566312,186.60937006801353,176.93839125591884,169.7354105479986,160.34559542585592,150.58514993552757,152.48091518804605,150.3885367487716,144.11809639181888,132.07704563280151,131.86376246056025,120.00646619659473,108.29066044164195,114.33406960644642
53,1999-10-28 15:10:01+00:00,162.12337291100425,161.99346597210635,153.53216797636776,149.42159214187717,182.93193314580697,189.06168367290218,181.8994460094741,170.49749714277763,164.17455031912766,155.3513970571305,144.23204754058312,152.91265687347828,150.5680641062661,139.25973737975167,137.48761368350165,128.15467789091065,115.34265766028498,106.3143913277236,116.70396829017265
54,1999-11-05 15:26:34+00:00,166.63516632880882,170.76798644226108,167.96118223950822,157.34420756261642,185.34807690296878,182.38629443181756,174.09028372526961,175.64692356312372,167.5731989806189,159.6652802452485,149.0127146772056,158.05214863681275,152.32124506990772,139.841681486311,133.04513451851585,132.75702157241923,116.51548952322665,111.21793959497441,115.1409441897148
55,1999-11-29 15:08:53+00:00,160.1757395785516,161.3290458111069,148.3186752278298,141.7353466026058,173.10776293855523,169.48018047379506,165.26796188931166,158.8087695884915,167.7375304952649,160.84080817098558,155.74724656244467,155.65177493053747,145.56434251425685,136.2043789026249,136.22200310896946,131.35567130730436,110.39826886828034,109.602492904791,109.14853808965698
56,2000-05-15 15:25:47+00:00,152.79386227355852,160.2549976381283,151.53671462677497,146.0091767064706,175.33557772773636,174.58916431703085,166.06515223134807,162.32011572754712,160.95240667520153,147.06056294942587,141.6156477941264,150.51475347321164,154.06483275037576,155.2159686526132,154.8162587886449,154.84568428744882,136.9542509198248,125.97020582504342,127.90739701652635
57,2000-05-23 15:09:32+00:00,152.03755714940746,156.69213464331023,148.61628264882077,146.27578444100436,176.6498609914509,175.70775803804497,167.87024175244872,160.79227978786705,154.71292614738115,144.45888128408674,139.39819814230393,145.4356556234392,133.22237548075793,135.16244990045928,130.52321531942738,144.252748563818,128.18409551062302,122.30350953638077,122.35594182074934
