,dates,chi0461-0000,chi0461-0001,chi0461-0002,chi0461-0003,chi0461-0004,chi0461-0005,chi0461-0006,chi0461-0007,chi0461-0008,chi0461-0009,chi0461-0010,chi0461-0011,chi0461-0012,chi0461-0013,chi0461-0014,chi0461-0015,chi0461-0016,chi0461-0017,chi0461-0018,chi0461-0019,chi0461-0020,chi0461-0021,chi0461-0022
0,1986-12-21 14:00:25+00:00,176.70294324643146,129.89883083505157,122.51359667263831,127.2553925242099,128.124902371325,136.43129134483502,151.18165178398132,159.4147053928414,151.4113242278463,160.5666238965765,157.89258596165968,153.01574848625745,148.5588005221138,135.91224795026278,144.98023337936942,143.06356428668818,145.09135548531634,157.87572994391078,184.81016981327855,198.05989842508026,197.59258528829886,182.47297278385352,184.61272934096058
1,1987-01-06 14:00:54+00:00,162.2489206544641,132.63996695358853,119.67546943854549,116.91738266611728,124.01084932965827,135.25484763044255,136.1271887004164,150.38631948171732,150.1961615618819,145.3046887333993,145.014731161352,145.5450057387875,148.91562078611577,137.72949431915893,139.885805759184,142.5551213133125,142.96489964368448,155.17165002142866,182.88824470591152,184.8630350135682,189.02077266784087,180.39880786605627,185.47622781507832
2,1987-01-22 14:01:21+00:00,167.7847156863694,129.31282197053278,117.18601702885721,122.920216685378,134.63456393772884,145.4594127068936,148.86445590514268,147.06686679289024,154.9942352880312,155.10923984300592,144.23334739829545,149.659438060922,151.86297084509738,137.04435884227547,154.340988055624,149.6650895721586,148.93046289738442,163.49243993841188,186.97372205935244,197.29436544351162,196.92277086396342,190.03339104062283,196.09341422194854
3,1987-02-07 14:01:56+00:00,178.73175938860908,143.0736940153802,131.57496406141613,143.6626846426866,151.95909776029316,167.69845583249426,172.54529986896472,180.50813085722885,177.1313593609197,169.3073976665048,170.08309874622816,170.07164263665456,175.93647589605797,175.5738767003317,167.92549394973364,157.12591442402496,170.9808178665083,175.41312948340803,190.3230326303115,194.65845919887784,196.81037489039383,199.91873264574085,212.54200001817614
4,1987-03-27 14:03:45+00:00,149.58176774431342,,,,,,,,,109.0851800589481,82.78531941183422,113.30654686363043,,,120.95745408215154,118.4098006451997,,,137.80097288333758,158.58154452933746,167.50522805199927,144.59413645183804,
5,1998-03-09 14:17:57+00:00,178.15269154515323,140.63887529089317,125.33265886819925,125.983567668547,138.74979556269642,151.95614293327625,151.9476826758546,147.9185672840292,,,,,,,,108.86889713815381,138.6732645527644,,,,,,
6,1998-03-25 14:18:11+00:00,180.0568426436927,154.06725863303956,149.23113458529303,144.6346937135031,142.88946468554136,153.3651639038362,148.83485216392486,151.16713284325616,147.9236454234732,141.26281644505877,112.71246758662305,147.9989398201049,144.18987892521722,159.17915690484102,152.99330249956785,146.82283256253626,156.33616460337365,155.92182865737502,174.7569309597006,188.64182908523784,196.44056957020402,184.0483091259871,176.53793228120466
7,1998-09-17 14:20:13+00:00,,112.82336130874572,108.08662747665755,116.66070543206412,119.24174651062705,122.29454248214965,130.49998653392467,130.4085978945545,121.72940190225088,124.39128674587137,106.771594579558,125.26383836848552,120.9807710895478,127.37995266108125,135.76186215829077,132.8519501796889,130.10192542029597,128.74608623210025,161.82595167906575,177.54467102136022,187.46596209086997,165.94984206972225,161.538924237028
8,1998-12-22 14:20:29+00:00,168.40304612289586,120.64782687814893,102.06644249118268,93.60157555900535,96.39303075753372,110.20127393382039,108.48707953596224,108.04454037814706,118.28773330197248,123.83011178087877,139.0104359309738,138.2883562802487,138.4809629690132,145.97543835572233,148.45070774177253,149.61970216591385,145.11380313662568,156.26405438684708,184.33685202634013,196.7420008642525,199.16465911597973,184.32189064521626,185.73549033187288
9,1999-09-20 14:18:01+00:00,163.92722177176148,117.83378592240868,89.56662329498066,83.82798455200171,68.40497455076977,80.90758371510404,80.36908346951434,104.4308952136004,121.07912980506114,116.89126876520035,100.27065523874742,120.56246610609506,104.10905896921737,117.68479229104793,126.1087819298025,120.19188893766429,125.1313617297327,133.37119981379718,163.0767792292844,176.56280727018748,177.77859556024148,152.91596956089666,155.18711605173226
10,1999-10-30 14:34:20+00:00,190.78079130210656,166.07224059600398,152.1224516508458,141.85880787799005,147.92334399641467,150.11689739125174,153.28090790718326,160.69215573329134,163.07293659150417,158.47725766865375,154.69748131564992,158.54626886525818,159.66700576553362,167.98349950167446,169.13977929145642,156.61630003120612,167.88169418950466,175.15496063938156,197.13423967241064,207.25604792027372,208.4799835851497,193.52683607658332,199.43499673636347
