,dates,chi0461-0000,chi0461-0001,chi0461-0002,chi0461-0003,chi0461-0004,chi0461-0005,chi0461-0006,chi0461-0007,chi0461-0008,chi0461-0009,chi0461-0010,chi0461-0011,chi0461-0012,chi0461-0013,chi0461-0014,chi0461-0015,chi0461-0016,chi0461-0017,chi0461-0018,chi0461-0019,chi0461-0020,chi0461-0021,chi0461-0022
0,1986-12-21 14:00:25+00:00,172.1013232884167,126.95379406192211,118.63854828694166,123.57409655779807,123.79396594025226,132.1003549137623,147.67565562549387,156.21357846552678,147.73002826143448,156.88532793016466,152.98419133977725,148.92541963468875,143.6504059002314,129.21898255678676,140.6492969482967,138.97323543511948,140.7604190542436,153.27410998589602,180.20854985526378,194.37860245866844,193.91128932188704,178.96697662536607,179.3537351032294
1,1987-01-06 14:00:54+00:00,156.00819882844405,128.6459049849357,114.42012474294968,111.92480520530125,118.13722878752178,129.38122708830605,131.37235302344877,146.0449477766599,145.20358410106587,140.31211127258328,138.3579612135973,139.99769744899191,142.25885083836107,128.6520807540389,134.0121852170475,137.00781302351692,137.09127910154797,148.93092819540863,176.64752287989148,179.87045755275219,184.02819520702485,175.64397218908863,178.34397429962686
2,1987-01-22 14:01:21+00:00,162.79677534056978,126.12054014922103,112.98564621134175,118.92986440873831,129.9400318475645,140.76488061672927,145.0641204035811,143.59699524798617,151.0038830113915,151.11888756636623,138.9128776961092,145.22571330910014,146.54250114291114,129.78917288474878,149.64645596545967,145.23136482033672,144.2359308072201,158.50449959261226,181.98578171355283,193.30401316687193,192.93241858732372,186.23305553906124,190.39291096960613
3,1987-02-07 14:01:56+00:00,177.31760163705528,142.16863305438577,130.38409437589715,142.53135844144356,150.62812575883078,166.36748383103188,171.46784634397136,179.52436894310446,176.00003315967666,168.17607146526177,168.57466381123746,168.8146135241623,174.42804096106727,173.51691997079894,166.59452194827125,155.8688853115327,169.6498458650459,173.99897173185423,188.9088748787577,193.5271329976348,195.6790486891508,198.8412791207475,210.9258197306861
4,1987-03-27 14:03:45+00:00,154.860767501936,,,,,,,,,113.30837986504616,88.41625248663165,117.99899109262829,,,125.92592444226692,123.10224487419755,,,143.07997264096016,162.80474433543554,171.72842785809735,148.61623150526478,
5,1998-03-09 14:17:57+00:00,181.29821631006783,142.6520111404385,127.98152182812731,128.49998748047867,141.71028945908662,154.91663682966646,154.34427297293237,150.10675842483934,,,,,,,,111.66491915141123,141.6337584491546,,,,,,
6,1998-03-25 14:18:11+00:00,183.7035094715103,156.4011254028428,152.30201191398154,147.5520271757572,146.32162169995792,156.79732091825275,151.61326498511923,153.70394454956406,150.84097888572728,144.18014990731285,116.60224553629514,151.24042144483167,148.0796568748893,164.4833995634848,156.4254595139844,150.06431418726302,159.7683216177902,159.5684954851926,178.4035977875182,191.55916254749192,199.3579030324581,186.82672194718145,180.7055515129962
7,1998-09-17 14:20:13+00:00,,117.12314663981766,113.7442397543838,122.03543709590406,125.56496023279168,128.61775620431428,135.6187785947246,135.0822776022414,127.10413356609082,129.7660184097113,113.93790346467792,131.23576243941878,128.14707997466772,137.15219204988114,142.0850758804554,138.82387425062217,136.4251391424606,135.46450081190017,168.54436625886567,182.91940268520014,192.8406937547099,171.06863413052218,169.2171123282279
8,1998-12-22 14:20:29+00:00,166.39643328179696,119.36359465984565,100.37666325657308,91.99628528612624,94.50445396591124,108.3126971421979,106.95823165702974,106.64863579303479,116.68244302909336,122.22482150799965,136.87004890046833,136.50470042149414,136.34057593850773,143.0567287686694,146.56213095015005,147.83604630715928,143.2252263450032,154.25744154574818,182.33023918524123,195.1367105913734,197.55936884310063,182.79304276628378,183.44221851347413
9,1999-09-20 14:18:01+00:00,165.73527486408065,118.99093990149295,91.08919432009155,85.27442702585705,70.10667157883488,82.60928074316915,81.74664773032895,105.68867127782244,122.52557227891648,118.3377112390557,102.19924520388788,122.16962441037877,106.03764893435783,120.31468769805764,127.81047895786762,121.799047241948,126.83305875779782,135.17925290611635,164.88483232160357,178.00924974404282,179.22503803409683,154.29353382171126,157.25346244295417
10,1999-10-30 14:34:20+00:00,184.74823176547704,162.2114024925611,147.04240151473672,137.03276024868643,142.2456409031163,144.43919429795338,148.68467206975126,156.49559257737516,158.24688896220056,153.65121003935013,148.2627511432451,153.1839937215875,153.2322755931288,159.20886744839518,163.46207619815806,151.25402488753545,162.2039910962063,169.12240110275204,191.10168013578112,202.4300002909701,203.6539359558461,188.93060023915132,192.54064298021547
11,1999-12-25 14:16:32+00:00,186.61821521327298,162.48885713306404,161.18836998751317,155.6635849828271,159.71494734474544,154.7549192589758,160.6520448386624,150.70592344009847,153.55909260248487,162.24467480063993,154.66886938089215,161.9919344908564,165.880417522759,165.39520636097555,175.49725007287594,169.65664922800246,177.9993062868866,170.44557998905935,195.68856235917337,206.81236097484108,205.68566512695418,191.145832219005,198.40765023197523
12,2000-02-03 14:34:13+00:00,168.42423518446503,136.61715211217592,133.20514142856598,132.97908577411684,141.24068366812728,147.77989015323737,149.942637705554,150.47612333479518,150.22236827576904,153.4645781949161,158.13029277364583,157.51962142034262,159.99948588659916,158.8952126982448,163.67866619363087,155.23675531638727,162.5108258469206,168.81593054379016,190.92399958942048,198.13451390655163,197.70144473696126,193.4607722101715,197.09069133110086
13,2000-02-19 14:34:06+00:00,174.0414651004969,139.10752948443746,133.30494865782237,128.21422472382358,126.24277876894311,131.933069531696,142.31387196830568,135.5295013453788,145.39991753138264,138.00282092906082,137.19404575733822,149.40156906948934,148.0255362801054,150.0442553457277,157.7939428358699,150.05632412351144,151.38480616263237,162.1218542895094,179.5055214974092,194.35763570439943,197.9901767755843,185.88899211288418,199.81744539661003
14,2000-03-06 14:34:02+00:00,173.32441824004547,128.46141191446367,125.29115027341759,126.56978516324811,129.9941842293231,126.7175753414157,144.9412534396863,150.80050169306372,145.4468287798923,147.14199240845505,140.8527937123903,159.67545065894475,158.17177121772278,151.23367152444112,164.65903048856651,149.63610198759335,158.37880427365823,154.79376276959175,180.36059661357882,192.79057693155335,196.91862641160748,189.2945101631771,186.18204948565509
15,2000-05-09 14:33:34+00:00,182.98666255437308,152.88069418100133,141.1519037705818,145.46048225775516,142.26139247123731,,150.07783047731485,147.6614373880513,160.80954795605936,157.80135168304574,155.44252961836133,166.91371401380113,162.36305752770465,,,139.1750959531784,,,,175.70943485381005,187.88362539895303,189.47921384564037,177.5907214918689
16,2000-07-28 14:32:38+00:00,173.2466481039296,,,103.5346825478461,,,124.90563272531716,127.48638322692736,126.8342678194833,131.36504363965798,,116.10849407619244,,,,145.95368307590604,,,,,,152.4036298997439,
17,2000-09-30 14:31:53+00:00,170.28625498227555,132.56843924872692,132.57094884272763,118.4255937503152,107.66172492728123,127.48575930570378,128.1515747705179,142.2667996681585,129.00657073181932,134.4834518770472,138.84476113007045,135.1759844458471,131.8088621048008,135.68331563082964,144.23098484879037,143.3050489370783,138.64957931834883,149.0575681343722,176.30464242725333,181.37771145909787,190.0695820454305,171.05040875675124,168.14757226781856
18,2000-10-16 14:31:35+00:00,176.94621334928587,156.73559708718997,151.91480811464038,146.36154416627815,134.04326834031417,150.8022745567755,157.6823786574275,154.64894664337473,147.99213903265428,139.14736624304965,141.33966539372608,142.58185196787053,143.71288119479834,145.52991999229758,150.73220140932082,144.99865782179575,149.34893203374972,157.3593492426607,178.53408564251788,186.91216243843306,189.4673295391273,178.38699981562618,182.39472822232852
19,2000-11-17 14:31:47+00:00,178.39611057713722,,,112.14816547404602,162.93069078673943,155.8828455147369,170.38984804119855,166.14948102500094,155.76762632716873,155.85014112502324,149.20960657629087,155.98667118306275,157.3453740199266,156.34248965763373,156.37430947919086,149.9551757887689,160.73960028598864,166.61034820539842,187.56410821825483,202.9233750994973,204.64615209716817,184.0672898600404,188.67534961771347
20,2000-12-03 14:31:47+00:00,181.30338433902574,153.56893819864393,148.24032758765122,148.23494506750586,158.2793289809971,156.16596659726306,165.03399693281258,174.25062185354923,158.6956572262049,150.04381623645054,147.7975809469777,155.89477865607117,152.10492943666986,159.5421862238957,168.2480334878902,152.7657615860992,169.50819051353176,177.9463421492861,188.2816035658187,199.713335848992,201.3464144909929,182.3328616425055,191.571077996042
21,2000-12-19 14:31:52+00:00,154.890250974062,,,,,,,,,,113.32429028278128,115.28406343872638,,120.20122035162751,136.12859129281907,144.73033013040515,133.75911014595155,140.94767136664206,171.84403164643038,181.49982815353263,189.50600786695387,170.17223838213027,171.54612099854032
22,2001-01-20 14:31:57+00:00,177.3600085105405,156.90081836228327,154.3074016998414,151.04763487600528,151.2572369916864,166.94334269650827,175.84069080616004,166.29291263246645,165.4823657382394,159.8520814032695,154.98788838277304,158.4737705114949,161.20781961588742,160.13988999114747,166.9625703629974,161.04551741271973,161.24609542058147,168.48725549704372,186.38820572350753,196.1372386376506,199.92402482316575,192.60617553942578,199.73756886106472
23,2001-01-28 14:21:23+00:00,178.7626405643851,155.3129271024179,158.1228576841993,147.15292735006884,152.99424752339513,163.4420785591733,167.76730781411007,168.61270644331748,155.62739658275905,159.94073943859811,152.2284748449572,150.02216079574546,156.35302464224455,167.40401125730617,168.01291961772654,155.75423745598945,168.14622834146806,169.3693237960061,186.1266675168399,198.61780749471382,200.68726330610323,190.70541017853438,192.7786906844203
24,2001-02-21 14:31:50+00:00,174.08800245391333,144.97286859256099,132.82748879684803,136.79846637087263,148.8873492813622,142.79226079224694,148.13654166112664,153.30524768660382,148.80420396757648,133.99943986497485,139.23639688340523,142.0185571228417,146.46931792753855,149.49415273285902,163.30381599617002,150.5629011021384,154.4004596674587,163.88036721848263,178.84026878822877,192.93369845567366,196.6672419057143,183.30258525957493,185.59666640534226
25,2001-03-01 14:21:35+00:00,170.9025337952851,139.4578166416498,139.7924741912415,142.516146507024,138.5626058977013,138.0109653805565,143.74443797322175,149.288402187166,146.54471154393318,147.8711811111926,140.43173145414843,143.7403266433222,150.9953733761927,149.07629258576088,154.40293446298733,145.71673259076053,156.97192106866973,156.11961364955044,177.48146162714988,182.31609203911654,183.330482274133,176.73225015541428,182.35338900952993
26,2001-03-25 14:31:37+00:00,178.58365743773973,155.25811278944332,150.01282397756398,144.58664506259657,141.6974173115609,154.09592667066394,158.50538742517276,158.4358640284777,158.124606521178,160.51250442781804,159.1588439723764,158.54419214415418,160.76643696970757,163.98150155039195,167.00556398909478,140.25908291230857,164.05969762225857,169.5634402874995,179.73022279433968,192.72403016351086,195.8051722424051,190.5746700817131,193.30620517818977
27,2001-08-16 14:30:16+00:00,170.61478147393765,,,99.86724888001764,92.1707797056035,101.59221467314383,114.31729076798645,128.52423836406993,133.48627631385858,132.65686167439026,86.98696370560533,120.9774577359719,73.57533389313716,,133.10189310977185,146.33948524687176,,139.1104638679894,165.0239118638637,175.37418287983675,192.0274634570825,166.8603673522596,
28,2001-09-25 14:21:28+00:00,178.32886324314865,132.83816794267776,123.60766293907977,120.75460793958176,122.83856353493725,124.75893895530645,134.2865397098267,140.7161698889778,118.03278006275261,107.30979399905357,116.56175632697405,116.10599976492644,105.55739962066997,118.18832920712032,124.18614470558788,124.14283766077556,125.03353490914688,139.0726380163137,158.73474626262671,176.4789807383559,182.61446428012977,154.1967307194513,152.99710326925234
29,2001-10-11 14:21:23+00:00,181.00538526189544,149.42969986531608,138.86874573180077,145.32541691348544,145.69067450058796,144.49893029450016,140.26134400825532,139.97908940753985,134.7420202175882,130.1211407071578,140.23605301854687,140.21555783578742,132.46356358573055,133.38028839019933,149.45895487188332,136.45571929619695,137.73366883297518,151.67804559569336,175.71363630007866,184.90053779336816,193.58704124238238,176.6613970564104,171.22023745045823
30,2001-11-04 14:29:49+00:00,,,,,,,,,,,,,141.75482101883782,157.2552362213693,165.29364663164384,160.27663286043463,166.54654694673496,162.79696667238406,184.186511723858,198.47589359227587,210.55883293767218,188.35981974310093,197.35735325160795
31,2001-12-14 14:20:54+00:00,172.60984785532963,135.1513545664541,125.49787408606875,133.15642483209913,130.48937712664764,138.18728581016552,133.8289653256627,121.80863006073321,121.8912317470958,122.02124015099172,129.28764453039105,128.7609118759519,138.3955366511057,141.58538037912152,149.12293414377763,153.11000314755952,150.5651813980072,159.55646846847745,184.53258611992172,192.22945042595708,188.8141185509251,176.26193216432108,189.58960920765733
32,2001-12-22 14:30:08+00:00,177.2188530757498,151.06334770355915,141.00873313002214,143.92361900446147,147.4978447303399,152.01153730434666,157.78321089615176,148.37959724449428,135.72083867539786,132.30304969079936,137.24827158361867,134.7368773578421,139.160585379438,149.38936139486125,152.57993203665396,151.91659616930949,153.8604506275473,158.03079934677336,183.38525948876747,191.99533011749756,192.03863303023007,179.82160065212304,185.5453699723456
33,2001-12-30 14:20:40+00:00,181.69446333736585,150.3196653479548,139.69618745114644,120.77695932827471,139.59288477665802,146.35898564445938,148.3897200680987,143.66867915841945,110.12106055133067,127.84480440740253,139.60477158762146,136.93916687891024,139.538301095371,141.80999782198626,148.79339170890927,147.120543192408,153.52221809060092,160.884130340311,185.82082757533297,190.96047334921707,194.82540512444695,186.0509782978531,190.84789861244263
34,2002-01-15 14:20:30+00:00,181.24380118491084,153.47841845656217,140.30269479092496,148.40280341524365,135.20447393307245,137.64011319225818,134.20599195129734,142.0790940248372,138.9201347484153,125.19945996217153,143.30996329116698,137.97528255278525,136.2657511811235,137.02977751524963,151.6608043563088,145.60620811204535,143.93560742267744,155.98021664387312,182.77728675784653,190.69670557131795,192.2746219498071,181.2412978683188,183.95042707230664
35,2002-01-23 14:30:19+00:00,188.52673877634086,184.38001569482122,174.19620457263122,174.88190597978186,170.5542346998775,171.02267933681216,168.28230246021334,164.12376790998968,158.75362000431264,159.8884775248452,156.37341674883484,156.01567584343755,158.28147214836784,157.62029058582476,162.1086631648996,156.77831857318776,163.16494405831915,162.73785092877387,188.5692911882454,200.53428013235276,202.17203526755154,198.61887342893257,207.66539460583252
36,2002-03-04 14:19:39+00:00,173.7859849314575,156.05258017196536,154.3198028561168,151.41071441343576,,,,,,144.33370900334305,139.05656527978329,155.64137782461592,157.05561095927104,147.14517217122082,155.89751627978313,140.05546028043508,,,,,183.04896529422174,226.98368743239325,194.331508485396
37,2002-03-20 14:19:30+00:00,186.3941638636678,171.76446856719352,175.083516204292,169.15519671416408,168.5439641400681,171.33666308211704,170.03951271015583,167.6611931956234,156.72787062186643,154.03351015122385,145.2682056796789,153.36938879945393,154.54744940846436,145.97982407437394,159.83373286783075,140.83162023370977,159.93057231079067,156.4474608566641,172.8464689871042,180.80342090955187,189.3688384236561,190.41702321615034,200.7616799117842
38,2002-04-13 14:30:15+00:00,179.85729257177243,160.9472653386212,162.399377576509,154.35629501223156,155.79173798484422,157.10295939919354,154.787551721881,152.11145606312294,151.8710563689703,147.7222790683067,133.59647152020764,144.77120548237718,147.4977782284182,138.28400743053314,153.72345337747998,140.81106486293046,153.4755249396025,156.21081485864778,165.68356412988712,189.1398222774233,194.77796028194288,180.56885689415898,171.27999372068072
39,2002-05-15 14:30:10+00:00,175.27776992218705,134.5697289487553,,,,,,,,108.17528959371371,,121.28528593900216,,112.23118791589609,,130.80503718143294,,,,176.03985461128457,189.86965688349622,168.36744157763732,
40,2002-10-22 14:29:14+00:00,173.01754435947345,149.21864882566433,160.33878484376766,,,148.39357374733868,131.01131159087583,132.1204507549906,129.93620156771283,130.38978978778002,131.92197225544638,125.97220166196746,127.6927499727621,139.24648913735567,144.53895170529088,143.7229466605725,135.1679161943725,140.94259703321384,177.68022914946357,189.29625078772247,190.73030700797378,171.51071449043894,171.9505920461782
41,2002-12-09 14:29:41+00:00,165.7298117509738,133.84936066407928,,,,,,,,107.48952449422815,130.14031983691234,127.82362376613919,136.30869121021712,132.86697204976997,140.33743363450836,140.20265194523733,133.27781576911326,143.35935699333803,,,,,
42,2003-01-10 14:29:48+00:00,189.24076372871755,183.4664541844918,179.31504806983773,175.36685146257156,174.10662274454734,178.14877407620267,185.66076791218197,166.52164835732486,162.4373325862877,156.42564758755327,151.39597576676059,154.2827843915985,158.6710638025059,163.1074071605351,169.9135568424402,158.22155183682855,161.0532081514166,166.33949498351717,187.2688545803338,193.230782269098,197.56103131494405,185.6716215450255,188.54386586457096
43,2003-02-11 14:30:07+00:00,197.72807587882033,188.88727507440876,193.0419338436893,188.6545487889792,191.09308902547681,184.71564473779532,172.89829364240038,168.95799445508865,156.93636137629107,155.64619099963033,153.03819245419422,152.4647209752647,155.53698967380527,161.4911598151982,162.941073668874,148.68204351068715,158.59896384716856,159.38752485925815,177.2416566233047,187.78041052058768,193.23947684826177,177.44643610098493,178.5252389331158
44,2003-02-27 14:30:07+00:00,199.26041976428044,179.51675291927265,177.3420960840722,177.78811926563046,178.99996738707952,183.14430968829475,178.98425872850945,164.2674970033347,156.42490488675108,152.14751658195408,153.09512365678557,143.57639653309803,151.12518575931455,144.8825355686449,157.9576445337002,154.2513821433818,157.09493660005785,158.3754924454552,181.89724076064147,189.3881835958836,193.61458814985642,179.18428343001548,181.49943013038532
45,2003-03-31 14:30:09+00:00,191.01727946843795,,149.65744221155603,166.4898791532945,180.65260056394285,169.3205461101135,171.90096720588053,154.6846754765838,154.26258365348028,151.4800613373013,135.29904322781195,137.7917337336417,126.5696501803024,139.2286392134008,151.06836525267587,137.97462816890686,145.22604536006392,132.74549855357319,165.02993281443136,187.26844323077927,191.08733172916283,173.2795929316816,165.8207222530759
46,2003-04-16 14:30:12+00:00,193.74213003434915,171.1565068054144,174.21080226716077,182.33541964756304,178.1080287467352,169.79497896131645,170.97750136552244,170.94287701356976,154.30500571060807,157.89059970137347,130.83403614603537,139.39450569610466,149.22311954154497,137.55731378865391,157.49045586572703,139.7168690810087,145.9087156040211,137.72597498070405,167.74540535952084,183.59255550473023,194.70399237651407,176.5807995198512,159.00869073496878
47,2003-05-02 14:30:13+00:00,209.88854073408353,196.09008441832822,195.64357489917475,190.46542791750554,190.2512329696261,187.91864489134886,181.16195500921825,181.8722700141947,180.80942217545407,170.20001406634088,167.1082963173441,168.8429636491392,173.9215911880399,174.63827140247557,170.28735277523094,133.27348609185262,175.26517635499118,170.55622974165593,168.1973429780948,190.4642459090474,198.3975520940393,185.3836705924097,188.0448328272475
48,2003-05-18 14:30:08+00:00,,,,,,,,,,,,145.80844343569848,162.04141919652378,,,147.8956082873123,,107.10785768281056,,182.27210698305686,194.77750468298245,175.6357508721925,
49,2003-08-22 14:29:50+00:00,172.26787522965134,142.0765436201729,135.1824792975377,,115.88916539899955,124.75391240157292,132.49017002399353,140.71636632499877,135.32194636135037,128.25596500580164,,121.83930688682013,,,132.02361854793725,142.2324311406725,,130.00587453375368,160.28713983313187,186.0319629072664,189.92570621271025,175.9657665393527,
50,2003-11-26 14:30:07+00:00,162.77347919365602,,,131.42074652473192,133.17113910620967,136.1132917891686,129.81217304618986,140.40557896264835,136.10128798740504,127.8884135067298,137.7641855922042,,,146.16500290561152,150.06521137261322,144.36659573937246,139.37844100947447,149.87108971115714,174.77002939908203,181.72619119663918,185.60541879702478,,
51,2003-12-12 14:30:12+00:00,,138.95449798912924,127.67293860294578,108.76351636834416,126.24534510257095,148.58501175668403,109.79129363172926,120.81245529100423,110.73599547803785,,,136.8814096939583,135.89398224008872,141.78809563757628,153.04616631064448,153.7314334352966,150.9014123897303,152.36318330896353,184.75173673618303,,,178.65341526341098,190.92756385988946
