,dates,chi0368-0000,chi0368-0001,chi0368-0002,chi0368-0003,chi0368-0004,chi0368-0005,chi0368-0006,chi0368-0007,chi0368-0008,chi0368-0009,chi0368-0010,chi0368-0011,chi0368-0012,chi0368-0013,chi0368-0014,chi0368-0015,chi0368-0016,chi0368-0017,chi0368-0018,chi0368-0019,chi0368-0020,chi0368-0021,chi0368-0022,chi0368-0023,chi0368-0024,chi0368-0025,chi0368-0026,chi0368-0027,chi0368-0028,chi0368-0029,chi0368-0030,chi0368-0031,chi0368-0032,chi0368-0033,chi0368-0034,chi0368-0035,chi0368-0036,chi0368-0037,chi0368-0038,chi0368-0039,chi0368-0040,chi0368-0041,chi0368-0042,chi0368-0043,chi0368-0044,chi0368-0045,chi0368-0046,chi0368-0047,chi0368-0048,chi0368-0049,chi0368-0050,chi0368-0051,chi0368-0052,chi0368-0053,chi0368-0054,chi0368-0055,chi0368-0056,chi0368-0057,chi0368-0058,chi0368-0059,chi0368-0060,chi0368-0061,chi0368-0062,chi0368-0063,chi0368-0064,chi0368-0065,chi0368-0066,chi0368-0067,chi0368-0068,chi0368-0069,chi0368-0070,chi0368-0071,chi0368-0072,chi0368-0073,chi0368-0074,chi0368-0075,chi0368-0076,chi0368-0077,chi0368-0078,chi0368-0079,chi0368-0080,chi0368-0081,chi0368-0082,chi0368-0083,chi0368-0084,chi0368-0085,chi0368-0086,chi0368-0087,chi0368-0088,chi0368-0089,chi0368-0090,chi0368-0091,chi0368-0092,chi0368-0093,chi0368-0094,chi0368-0095,chi0368-0096,chi0368-0097,chi0368-0098,chi0368-0099,chi0368-0100,chi0368-0101,chi0368-0102,chi0368-0103,chi0368-0104,chi0368-0105,chi0368-0106,chi0368-0107,chi0368-0108,chi0368-0109,chi0368-0110,chi0368-0111,chi0368-0112,chi0368-0113,chi0368-0114,chi0368-0115,chi0368-0116,chi0368-0117,chi0368-0118,chi0368-0119,chi0368-0120,chi0368-0121,chi0368-0122,chi0368-0123,chi0368-0124,chi0368-0125,chi0368-0126,chi0368-0127,chi0368-0128,chi0368-0129,chi0368-0130,chi0368-0131,chi0368-0132,chi0368-0133,chi0368-0134,chi0368-0135,chi0368-0136,chi0368-0137,chi0368-0138,chi0368-0139,chi0368-0140,chi0368-0141,chi0368-0142,chi0368-0143,chi0368-0144,chi0368-0145,chi0368-0146,chi0368-0147
0,1985-01-25 14:04:27+00:00,269.76207484615395,,,,,,,,,,360.49563675447257,375.9798221483761,370.3055362863811,366.33560617961086,360.54677751199364,356.2077752371281,364.76076722129403,362.78779817674206,367.86496684051696,367.84866574425513,360.5220901531371,353.31454004877264,342.0815792432915,330.71808556624035,332.5870277413197,334.97553183329245,332.8382754777139,330.9534954644488,332.0768526100545,330.00679023038117,321.157196081658,332.8279521071155,335.60015151248103,323.6317875225885,324.66602082689366,330.15153870127045,321.857012704554,316.4408349079308,316.5323008208252,317.6379741306199,316.72045377573784,324.25839692430986,329.21803292997464,323.49958341497927,334.9900351588832,332.7220198605686,319.37816524313746,319.5330723379972,323.52501252027355,326.3174058725337,326.57857716451326,330.26728497128767,334.2928214478088,330.35937656710075,336.80615525892705,342.14403812167876,338.1787269223133,337.87497179827886,344.891386496615,340.1710414713843,336.62400971323655,348.0879954493329,344.8815568574414,348.2158910345147,349.77781442807117,346.941316595683,333.72610582011924,333.6536027003339,338.90977153779335,332.7164650115478,338.05795354396605,346.9661135509116,335.5677210783129,332.2231462885102,334.2288816264467,336.5343202406102,309.18221252637335,322.89176730989624,323.03947267085744,316.42541580539444,313.8755732901719,320.2126718698924,313.290382999789,311.2887668676751,314.62558146724905,317.86478249067034,319.00447364208395,314.93334749619726,314.6047004398754,317.88917368477735,329.93427563631326,331.12055806358046,327.63174184441453,327.3191246390081,331.4249845499173,319.2111446867142,313.4347630870088,325.30315181201104,327.86313320647304,320.7905991352877,327.29988928389116,337.22831221691445,334.3278749271883,321.5672681636087,322.8175317853885,315.6055665926762,319.44200191534355,307.6626097133941,332.3921242540091,318.747688445376,315.99208987722034,325.1065670983993,327.1197294926473,,,331.77756618002894,328.7995501043563,329.2743529644936,332.0588074396128,340.24228767191335,343.7682828649487,348.32635316615483,326.27437503167016,336.68090248798427,342.9186182833696,342.6010016401761,342.57788404653854,341.12840887259483,350.9799205063679,344.9002320943169,356.98171308235766,354.7669089458296,351.2181685661483,365.0857343449065,368.47460637600426,356.8173296436172,361.26709858526897,346.7699711238722,370.9462635256743,372.8394597392344,383.6193168491099,375.92044584595504,374.2832395686679,374.97735276822567,396.9606252407651,409.86554582766007,327.1683462628946,381.01509616028784
1,1986-01-28 14:01:10+00:00,273.7681490251331,,,,,,,,,400.36353220395137,392.7340714505663,389.7553869560495,381.24888947791555,376.29101845151723,358.4486222233686,344.66174698434025,359.6111860681895,368.53476707279776,360.8270593461765,352.8291855020659,342.17063747922714,329.2264319345153,320.22246145721203,323.4212350634877,314.6479697349122,311.2656118402627,313.22970244111445,317.67139416123433,315.4646125682566,315.23689356214373,317.39763214614,313.2898856125311,319.08518499602127,315.57297950612906,303.40328034389364,296.94564765583675,294.2399322470391,295.5180202013163,290.3822202198218,307.0589404404348,303.62076647293367,301.7113085421981,304.1801138271233,304.5030254348781,296.0466603429845,300.4414589924915,299.3780336674261,297.2802674906235,293.78150474820137,310.96487540881265,313.62251329567175,306.1267609824955,313.1239896610696,320.87767288500214,317.3771299745723,325.70870846166383,320.0855851681888,323.81946322153465,327.86337358626866,335.7110693313564,330.3940074559588,321.8676947619036,321.45974237853505,333.4701456204646,314.88306780798854,317.277487953917,327.04987962319655,323.51357728740265,322.38712308324205,320.72413019327286,323.35217740177734,320.63468676509075,326.5270781808964,327.87504119608013,320.3108254684837,319.01322565467984,316.05895786474446,317.2099912042949,320.5043311782518,319.7660599845045,308.7965698461437,311.66957673056805,305.67509926301136,301.22839157555086,300.03761971476695,301.13430038309673,304.6455122353241,306.89230850309514,314.4200198939527,316.42822561632715,315.00277420065413,311.4357682747854,311.87240072497406,307.0278516625101,304.7394819561348,306.3914043199164,297.03913017956785,295.01781730232096,314.39738327182783,321.0395443314269,324.893596032679,322.9725229896492,326.4575252284546,314.25310485835774,305.49806066411713,313.23101467417587,314.6071154311448,311.85693398954373,322.5631570092239,319.55872258376223,310.7210988335822,310.71069005839956,314.4968078259003,,,316.47251475121607,315.62748048618664,318.54424948740353,320.9405707644717,323.7670210640411,325.42634037271756,328.06870127939413,334.3000265698342,328.45067225877784,336.18347061810726,340.7236912664563,337.54948614911206,343.357124622258,349.545293173092,346.56823159835125,337.8500735710866,338.70233205490746,345.12009169520013,334.6612632097022,329.5550729761873,331.51965129508784,334.5069693369238,338.51360032709823,347.8627000527349,352.0977586738252,352.12976642497387,360.6798088207317,371.0634711480503,348.2449218133133,368.57227641778667,389.4578791274695,288.49480913357604,353.88044783217936
2,1986-04-02 13:59:47+00:00,,366.2913451397818,333.27462403471856,400.0975848654749,383.4978396404817,377.3443903990758,389.5607987973959,374.823202515811,370.5393318151099,366.66228383753855,361.7688463643567,367.42825503027194,354.19533401063364,,,,351.6476582493539,382.3230068835035,365.91458246726603,348.1741592653616,335.3367020928616,326.6347093468299,318.4152060365201,314.58345599857375,338.82069023894604,331.2869633305514,318.58793365480227,314.87428938404946,310.57278516759135,,255.1799695088566,,287.2280962065005,282.18426963187346,284.7182764276662,279.8575444788707,278.7559385445946,289.57601037742836,287.7903353652666,273.09161165651994,275.1799030098692,274.11027609105827,286.8219740210768,278.9083584475398,,,283.75493981469896,278.733556370461,271.2676154923279,,284.62053026161124,280.4186031149329,295.34734096214004,282.09576460111333,316.5530088255679,313.4494690257631,309.1310880827672,306.76977215743506,317.4288608646696,,,,278.3445359088946,,339.6941259997147,347.7588239345421,330.5856764459851,339.0211920183838,,,,,324.4372044690979,,,,,,,,,,,,,,,310.03838147970464,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.89226023198177,,,,,,,,,,,,,,,,,,318.48428778740436,,333.0873911659437,330.18007636457975,340.391735099849,,,,331.82820404057674,314.35018639238416,331.60938702858056,,,,
3,1986-08-15 14:01:53+00:00,265.2568528408325,336.9468088534254,363.33598762911026,371.1215512780359,366.5308747121398,374.3793190616933,352.1844456868122,346.72793967080247,354.8175540528584,358.93978769989275,359.4378302912173,342.5209915637405,338.5975962334835,333.099665517875,320.83080884242725,316.5082467007864,339.12650354983543,347.14724707811285,359.49175595275096,352.97913441307423,348.6787585072252,357.1147991555501,345.44035224195943,343.97591545801373,315.54444427372437,297.6953875070123,306.09742763764433,311.65764848990955,313.0948002533185,305.6586680240931,293.9788950292324,299.4658552796778,298.4446709699092,305.48977540030506,309.37576461247784,291.76997736504933,303.45059588735364,297.3869462296039,292.0922097480179,294.90200783610294,293.8617419260131,293.1156684925239,309.53801031050324,305.1484204081379,298.7017142076643,295.66577772677505,311.4772870672522,303.45822817882026,306.6177670415589,310.75230313511594,306.93298743579055,305.6683137895082,298.65431369076913,309.818763471707,297.62523610227527,297.59524549173784,305.72281935740267,312.3170840189222,316.08775322570114,318.79407537441347,303.7835631650601,304.92444516918795,315.2071868374821,319.8694930877069,318.6875122838113,315.876161140601,310.90598104735216,312.1715341334019,309.3862084622582,314.4750768352759,326.3659020891285,301.11520377657234,318.35388723704295,321.007675086496,317.84916928413094,309.6183290579243,304.5689539977651,308.9330063550163,303.54157896526686,300.1096529883598,294.7190528866514,298.31165475009874,295.4102772667913,285.2407674656813,295.3139294914159,312.6154509202932,290.98500808790186,287.4460092230827,305.8251011725849,308.63969604605813,288.1915363282825,301.3059398232519,311.33973417949403,305.7689344916555,314.88801906877444,311.3683809094773,305.9137336664381,301.3025084092792,292.4862752120052,313.98782316642865,283.4004845952096,296.60661426032414,317.05649341108926,295.8834733232544,296.93794925313205,312.507249877669,313.20681392347433,329.7209305911844,302.05567321187795,313.5081417494782,285.98011130362573,279.36836036425007,307.2041932641266,,,305.68010027776535,335.2000294218718,337.7802507913086,323.5217403275007,300.2822419659155,297.87633728336573,309.6585052794265,331.08451997357724,318.21519836505183,318.12145420849265,314.6247628108094,342.2302875325415,363.50251375555615,353.8497506683033,328.0304701499005,316.75433420727484,339.47308299994495,329.6697268380165,321.5234277109354,322.6570999679038,328.8587259519627,315.3948190248137,331.4055935925723,351.714881923545,349.4186299264594,332.6204537253696,328.31885455000827,334.6629028361619,320.63662533110926,368.33889219506233,346.6556131003146,,
4,1986-09-16 14:00:46+00:00,243.94107845452552,317.66595775381677,362.32532361386836,365.60674210579236,350.1133686443272,348.870172663453,342.68969120383963,330.95066176464525,321.1687481342443,326.6322453557368,323.78856900410636,317.4515749756467,309.1521621727511,302.49578621262026,296.8686992491751,293.3083237097245,314.99811431587267,343.82387969589786,352.39934153274993,343.72756678242047,334.88282021931957,324.48325161198443,314.66593144653183,312.60920920227943,316.83959780848056,303.9281929788764,296.57097542872384,,,,,,,,,,,274.08802174093046,279.50975681174793,283.7692820376493,,,,,280.92088545099944,278.9124650896242,286.76297593038976,290.8269131196831,287.37447797554205,281.83119373662436,290.9893152868711,284.1862375213103,285.0732558760051,291.0081694039468,289.18989653869244,290.4128471636725,289.18589441179614,288.98747889039043,297.4924301707093,300.0836390071506,298.3677648180584,285.9733668425057,288.3068171933327,291.7734414003097,291.7504692658182,285.01915325660667,295.90297246354,295.74664452079935,292.95050309850546,287.10471603031533,290.87888962648276,292.45088826278646,290.94412857276006,293.7517868773848,288.92660849912585,288.07653236527824,292.79837465193435,283.1786801691098,286.5940122072441,285.3137388614872,277.9668662805054,276.9492088721627,269.65657543435066,272.8308529198563,271.64871495649743,273.30956943627024,274.2691465244545,276.2060481699488,271.8095798553813,280.30582808502595,277.5417679252423,283.2308483914596,284.2449427041096,283.5902084854018,285.537754049571,281.6694501401016,277.6541455351909,282.29540838367046,286.681640412124,284.6202451496014,280.2989666231083,281.09437105683696,287.0399751652524,283.3385068296414,280.88405417169645,288.65154457517195,289.1740145109753,295.38559928948473,291.64603880023753,,271.4235601284091,275.9302697108885,,,,290.5384629483871,292.20462654010544,295.1672639197463,297.7101350250445,288.95116378019645,278.94321732551356,285.9260079696624,309.87992877782784,295.67064110959546,286.17905960166206,300.97101296237645,316.4220250399001,323.11603086081806,311.8998277305287,304.7210893621002,311.46682294615397,302.6155591249352,304.54492116116484,303.7070082266749,309.8900062152734,309.14764530231645,309.80984957216015,318.6227498891566,313.82583960524687,303.5627286531154,307.2528880372542,322.5219231239572,324.4455441777603,314.11909812798916,289.5786533464194,,,
5,1986-10-11 13:53:47+00:00,283.9330729178221,341.4475640869998,377.03831822350605,390.57254375686716,369.1596959141775,361.28799907003975,341.6511928699771,336.97624210927745,336.463089744048,350.11504026731626,346.97245693894297,338.89084327754614,338.28983857986464,334.2461883228773,328.7854811865548,323.92828720576495,335.95044825959667,358.4715934984707,366.882735352193,368.469896356614,356.72330024686687,345.714805205267,327.06119882634215,336.16119061198316,333.7987532497975,311.1318219803196,313.93921823082314,306.76422474451715,299.6481872470165,296.2379434043032,305.5001580539652,305.50233977509504,299.580938125104,302.9968911160859,303.10293829751936,290.1113671224044,295.78371327488514,293.28932578359536,290.54753837235256,290.70439328747386,298.45619125912174,296.2148298455338,300.7149573956584,299.5862165811706,299.31522789541873,296.9326369456004,302.3856222948674,308.14176780495086,304.5757344860494,307.42740019037376,308.0078629066342,301.4328699581563,304.56751938857224,305.0253652485462,308.94853196733226,309.31710312990924,312.58934997994584,291.9161023000556,297.6179916478101,321.161610124975,321.4944403245302,322.24678380920795,309.0028077254197,305.0631391240506,307.20120908108424,312.09767288794774,306.7901537501165,307.76786333522614,311.26818807083833,314.2480792444329,309.0923550492982,314.857182617909,315.4008929715629,318.16127945394857,304.24292948391303,309.01064185311554,298.2923421095295,295.33049278958987,301.0456986858864,305.1945598237935,301.2182779866395,281.4186818922306,289.2179728751886,299.32385801668886,298.0721315210918,298.62955748244747,298.1782688582807,293.72391087562494,301.1953324042408,302.05369121613865,299.6611138289579,295.95617219292933,299.81369417906194,305.10700245657,294.41906869866796,299.5881947082257,304.1111250865136,303.0385126643373,312.36055658449686,309.3640187968229,304.73308527635754,298.8940710502724,304.9839119794501,301.2354305795926,307.3151376801011,300.35611703152597,298.74785922867704,305.3089852448542,314.5199185903273,313.0701549889,291.77281624300343,299.6878316425717,309.9514875593734,,,316.11334392555784,298.50773094576505,300.620432635989,323.88979769278075,325.20213169478694,307.5671762337364,305.45021712824666,329.2791285900532,326.8105429153034,301.6183592757415,315.79337915339374,331.760254418248,339.80796936547586,345.1628765410992,327.2039315800487,310.95747325116474,329.54977243447416,336.4444973739866,320.35201250240965,327.24287255720196,324.6621712790055,326.83389253992146,317.74202930082726,328.7439862147263,328.7085655827566,348.8880723204735,347.6335274797124,320.57055913386876,323.53519132772874,320.97152231609573,294.68390469165,305.7087012912795,403.1587946086257
6,1986-11-03 13:59:10+00:00,265.5929983080381,329.6346979755298,365.64647332922857,373.7301757576063,371.52823883521836,356.5125236535696,343.1920452835386,338.7134820702436,336.6400905726453,338.37739507936277,341.1969404749258,337.6132462736659,336.1782191764699,340.5573544773317,335.21396834559334,336.6449021834609,346.07611638322794,351.6998431115245,373.23719547011694,375.47338282010134,371.0717347165448,361.59440721797034,357.64045139011137,338.7693221593694,326.8173115623683,309.0080716084761,311.4838089757013,309.92545207707127,308.0368836736719,311.30682716754734,301.9346691380947,308.31627802319207,314.2867858902309,303.2540473052817,298.7594678516218,295.2501313987468,295.8872144011812,293.82315583058283,304.6322884085808,299.6986263217326,290.808549888059,303.1920129055867,299.8798896575972,300.7608289741278,304.78387338796153,308.01171967093126,309.27656688690047,299.9482226397724,305.0892986780819,310.3841939771785,312.01992712542375,305.9553117112486,305.6306912386476,307.00503654840963,315.0558797915456,319.6839477646033,317.9123315984911,314.0219075373089,306.0910677057614,309.7320201665232,306.64275881978773,318.0264614479511,319.6130995199969,313.4588363888369,300.9328023819336,296.26572900351965,312.8009653731691,309.78105948676284,309.40612265569007,317.01480386178616,317.7257038079629,311.31852426299224,310.45865352479893,305.0967779620813,312.01667758081555,303.81197150307514,300.9867290714938,301.64936111604413,294.27363522700034,296.29040843170446,296.2544208526844,301.53534450525933,294.49147497818467,285.7482076925227,291.46798109358275,296.81387696932717,291.71201216368456,299.28798730765163,299.434044211233,302.1101687648037,289.9436206324134,291.4364671005002,297.9915735096919,295.4825870971196,296.2155423860307,297.1711797678892,303.36343034572656,306.16117405767324,307.5427595242927,315.2876007103672,323.7914898841494,316.27778088479494,303.26672460992575,298.26853601533924,301.66454621616845,308.0030308783408,312.7321359774234,299.45394960852343,299.32190307216996,306.49730322463574,297.53833631061707,287.1286240816977,288.5923321520396,,,309.3353226418908,310.5544453681071,303.67888644426176,296.93318465254595,310.924350059478,321.1363612202271,313.95757525229794,300.76269299806455,315.806566374657,322.097228482988,308.8569200615759,321.4531256751854,330.28894620067143,335.33356453366764,334.7325182042958,316.6944558128734,316.6228617185112,319.88710678856694,331.0894796958964,319.17237322249065,321.6232251829028,315.6667716793911,325.9226624534405,326.48504751472467,317.16334798047365,323.3862195335007,321.85769209757245,328.03365892638175,315.91659492306894,303.1488053806351,314.301412123878,346.53395909241345,373.5291453818645
7,1986-11-12 13:52:38+00:00,270.58705504329765,322.8464466799893,367.67774541741164,382.12586520823766,379.2031955536416,368.43178641611706,347.35102214972545,337.95110768316863,336.38714596329805,338.90665054620536,326.8245513922018,328.84901316541345,329.6713695570364,327.91218949218546,323.9317065734981,324.74824132972515,337.6805402164457,357.06833238138717,367.5063832042555,371.6866938130271,364.3400720092385,356.40497695312894,350.0166440850897,340.0178983133453,322.6771407586184,316.2621819184196,310.52235901985,308.38729224204224,304.76055159899477,302.75808658727044,294.0080920508309,293.40950294750473,301.82004236769393,302.9421883299191,301.0418676178116,299.04733935435655,294.2066510702292,297.92609843503647,304.0292131145053,301.5099481575154,292.5030568796561,292.8041223765332,294.13196745299774,291.73808379990106,289.866154628633,306.21142209392696,308.6928094612342,305.82950299349756,305.9205061079892,307.8818429987376,302.7861072077306,300.3353137514033,299.9750916670864,304.9939910412702,306.45542668676075,316.34229931805464,316.1772215195584,313.82661708936143,318.21498339573407,313.1278085186676,303.0882883666392,307.891023677827,312.1559470121167,312.9360673959444,304.2343161181929,301.23775136403606,308.3375308327125,307.00305877772036,312.40002951017357,313.4224401595121,302.9121439334347,305.775893426325,307.7981438521267,311.12524058604043,309.96022141765224,308.75545035476637,305.8695749606491,300.33968621651354,290.30244829733357,287.88015684228276,282.07651546691267,289.0528487435636,294.11338531801294,286.99418613819836,290.9665170306198,299.2373874290455,293.68616535287845,287.97369542515366,293.4389345154774,295.9861393420106,291.6254700866535,286.54881606584627,291.0250619628623,286.54167548572866,297.18648506522885,297.0359826236772,295.9040799362632,301.221347602916,312.3559755469842,304.76427484902445,309.85598072385716,305.29344492670873,298.286713813267,296.09120602538906,308.1195497453187,311.9305086799877,312.34721608282354,312.691273769249,308.8750453882888,295.51983901081167,291.4139943951897,287.39910692997216,282.7539237562745,,,307.94584151496855,313.26691212923623,317.7732469943233,311.6601754733657,303.925488951427,314.22752115386777,311.8095149463251,302.87574522597237,308.45352022206237,322.7690625440854,316.64917725938074,318.4177163768134,325.2407378918073,335.8195029674271,329.15500594440164,326.0737334643596,320.3957360465212,321.90846019039526,321.0963659590438,330.16275440072155,321.57143536731036,311.75909756327644,326.95962843498995,329.16023663319544,317.8422213924641,316.04693232054206,315.53742968901133,315.1660812886133,308.0440678762119,319.20847768194847,332.4340260263445,369.56767749932993,388.50236116240194
8,1986-12-14 13:52:49+00:00,,,,,,,,365.9417498083442,358.3340963076514,343.41529005549853,327.7854635315472,329.81484262168055,322.3704920503353,324.9025852794259,313.81597124570607,326.0781143550096,330.6861655370387,361.63193208435973,371.40955664224373,360.5383263720018,368.30212545375105,362.26703545465034,342.5766625948656,346.2735029303261,346.0292309674095,326.5114441896493,302.52765250350654,299.45556163446275,298.18742915982233,292.9303119118016,290.04726956474485,284.3444771365256,,,,,,,,,,,,,,,298.9122739604448,289.96371929854035,295.0692193843179,299.97300082011674,289.5085780444426,291.4684913282568,292.42600246493714,297.3726504387139,295.3748083408096,307.3402101882962,311.918871851544,310.704219377325,308.75583359352083,316.1080399481561,306.66903976683227,300.1615118250347,301.8621549940875,297.22638653604906,306.66720613225004,295.2721913818875,289.6981879974931,296.96109558584135,295.7800878502083,294.34223131519786,291.8374937834853,286.8981168533444,294.6876626707301,294.70950338446426,303.9559143669545,308.824137024734,293.1569177423323,,281.42308844107606,281.32918870793435,278.12784702501637,280.2945888852208,270.5757372161223,277.4111433526269,286.3102389572059,294.8862902011985,282.24140038420023,279.0962738095144,274.3924840172618,276.8325842917403,272.3572256274883,273.7368877326751,274.1711319906034,273.79196813164714,282.4511232048263,276.15060853034026,271.22620706245317,276.68040218631495,284.2234698132686,294.11193044453404,306.7480337743832,311.8437572925417,297.0695658700186,286.31445912145784,297.74163642475315,305.2451228830059,290.28389778361793,295.83455558172017,304.8231449587182,286.3303798401106,271.976073687135,259.2915449986767,,,,290.5215532587132,285.63467062462314,294.231434843635,303.23521736237126,283.31143094461265,291.75179989900835,285.07701679465765,287.6173080766642,305.1222266012974,286.2855353351711,309.0784738949742,300.6401106335554,305.08314009380763,301.9000976081995,,,,286.0921700182561,312.83486951095125,311.01399277865426,311.85526728416437,306.1700815573485,296.96401893339225,295.1243676999668,297.2366027388773,,,,304.3645556260198,298.8842128480461,343.3408368480169,394.5277750787176,292.59745772624115
9,1986-12-21 13:59:13+00:00,262.5857223716581,323.35185159363607,331.63526518071217,,401.17076989147876,388.4456405237278,379.71040543032774,359.4932865470616,348.35598530230067,343.65792482266147,340.6162361573785,341.9938158121703,338.54792614281706,342.57493011349106,348.5091246421364,342.71929990945983,355.2135716440513,373.28269714930127,381.6400166750001,381.7850934925283,382.9661158517891,375.93941502712903,365.00926551865484,369.19211938963076,357.85647450505166,346.70257203152164,338.8522556188341,327.07058895319216,328.84575772828043,318.39904504590925,305.10009232166277,310.11243566685533,313.3941209286664,305.44303246519945,311.731782347096,309.2020214599934,305.85920471327944,314.6675679487813,315.7613093544618,308.90365069125346,313.59317163543494,314.52802737482546,313.19711313767965,318.4668735033913,317.1475985035462,317.55067373810033,320.8003772143226,316.18940206773095,312.9041964722568,311.26920250363406,312.55042787818047,319.94450174512843,323.387302547749,324.0803716285168,326.03319168712244,334.1879768757959,331.07028897390575,328.23787061481266,331.63571942493894,333.00568658609177,334.86178376606756,334.7648948680793,335.54180004412643,331.4315907285643,324.52357050538836,333.7595808589524,324.55242670525723,315.95380304602287,321.3549624967012,312.5040394620775,314.55052516248963,320.94931184832865,320.13102155691234,319.26796370695786,323.27863185709936,316.2043228144931,308.52315212298964,309.2633491722201,313.3657802332175,308.0540875643564,310.67260172282454,316.3147381893875,305.81612736883125,307.85799223114725,303.5634660007487,301.03564006567734,306.41441434769234,300.40564758963194,297.20365208358123,299.9299848796385,307.64768048898327,313.0525218931035,307.25087633359027,311.0046442206491,309.80023069843617,308.8458119396788,308.081047927462,310.9287981979264,319.40576053657674,317.9678527891615,332.49221113201486,332.5466097281357,328.77399299558493,322.0662319014453,325.22669896717713,327.6364437585877,328.2189441361065,339.3768446221365,327.36393266277594,323.94514765627156,310.43528077051326,305.9945610271999,304.35440394831477,,,320.69939435949874,312.9602022706218,317.6711884262106,319.2207905971964,320.64263952831385,329.75317299835604,328.5901355748323,329.3739168967979,326.3303865122916,332.32999942261904,332.1782133045721,341.3232384983699,352.7264039099828,337.6112022100787,327.6271354299854,336.1953412546944,335.2146141750064,335.6561687286369,336.4161481841389,350.4034645942427,347.7370000118551,349.9458149356638,347.1783394564536,335.13254292201606,334.8436629101297,338.5743224657659,324.20108673254595,317.92916804007956,333.59396153567883,343.2206575285483,359.5473614769897,,285.0881815072171
