,dates,usa_CA_0199-0000,usa_CA_0199-0001,usa_CA_0199-0002,usa_CA_0199-0003,usa_CA_0199-0004,usa_CA_0199-0005,usa_CA_0199-0006,usa_CA_0199-0007,usa_CA_0199-0008,usa_CA_0199-0009,usa_CA_0199-0010,usa_CA_0199-0011,usa_CA_0199-0012,usa_CA_0199-0013,usa_CA_0199-0014,usa_CA_0199-0015,usa_CA_0199-0016,usa_CA_0199-0017,usa_CA_0199-0018,usa_CA_0199-0019,usa_CA_0199-0020,usa_CA_0199-0021,usa_CA_0199-0022
0,1984-05-18 18:13:47+00:00,219.92240057175636,201.91442568452038,188.83299437174875,186.65063119276132,192.56516368983185,200.11122761097587,209.6991733912245,192.92529325551874,207.48559472893933,204.37758265456057,205.48500060560448,214.55002509763003,201.7555074965979,201.80048506212646,207.18443234049838,206.32995338837256,201.09712682094823,195.0765400653464,191.37969376331893,205.60501722401972,204.85963123418006,207.98936500283335,211.8624434882698
1,1984-06-03 18:14:10+00:00,207.8057528548689,201.5092736631553,187.62512103648172,184.55125991916952,179.98220728312847,202.66025776037796,206.59301879952056,177.3560383541365,195.7574894612871,194.35004551469086,201.19307349861614,207.48485407215432,206.39260436742563,199.13696778705304,195.19781612090904,191.67203421079992,187.33232798688783,180.2110948601398,189.2966002495732,190.31054290873664,200.68911615839153,202.25345629576913,205.0079179934658
2,1984-09-07 18:16:09+00:00,224.75867027090385,204.51444854810353,203.39356899882344,209.30021794412016,216.23932348149407,220.0533346415719,226.70045407647805,216.18291955191782,214.07594803620987,221.00943377265975,229.27342602202768,223.72725161436466,222.66429917948872,231.57207055052461,220.47007603526816,220.66319661975453,220.79174986649159,216.6079737399884,211.5949804200134,219.71005442375537,219.69624859430928,223.2734321795473,223.3563428534168
3,1984-09-23 18:16:11+00:00,221.3361543689582,208.9385850854044,204.17099948556347,204.20216540117198,204.53077464025353,210.90809874575223,218.2481525876441,202.7947182536123,205.24143097802514,218.4038504005661,225.77069297545762,222.67142351178148,216.69091146537494,216.92168716193635,206.4610273794562,202.42713329820702,207.54700109562114,209.48261534266203,205.4647393415707,204.88171703492372,196.64338418075468,206.41919631269957,205.3258496400107
4,1984-10-25 18:16:05+00:00,224.18632597390737,208.5469997453956,207.04061079056433,202.05149113092418,203.27773356526703,207.33919451777652,212.60633734461746,198.43724157608852,208.05522462592774,211.81935751975035,222.22792574454,218.0443679177987,214.2745160054861,217.04660469777966,210.6781249195857,200.35267359898972,201.25338725685023,195.4995567074167,185.95926576868598,188.8020650515009,198.6062367488399,205.99165633657393,202.83434841790725
5,1985-04-19 18:16:20+00:00,217.59749297213503,210.63815184699118,191.9765188311969,194.6150148916574,193.18744020469967,202.24698858202797,212.68779429270612,200.79152330642927,203.75418141482174,200.5970526330659,201.52659172994953,217.1314677245977,211.86343115616444,222.70117489382278,218.26470128553362,190.32789089951953,190.95802785349082,178.80839711347315,181.6477120412042,182.97051300759148,194.84897572347293,192.3462619066541,188.9483980981393
6,1985-05-05 18:16:12+00:00,217.23092943814035,202.14593325653266,184.75716665084147,185.3524567150063,191.50487497090583,209.0784224268737,213.41205179601494,195.0598160711589,196.16447834935965,188.78466500609932,205.78824301490184,218.0910684860315,218.15260219806234,218.85469797807747,204.7592887236378,185.56935996881296,189.83601776064586,,,,,,
7,1985-05-21 18:16:11+00:00,236.3752768188367,216.9154192056729,199.68019978862446,203.98381712064773,214.34119039837492,229.70123128392947,235.83199159845228,218.34441804397164,212.47960561812843,206.10417278089858,229.53863757187125,232.67776819535987,229.11589980128934,227.84417883640404,216.73524240848445,201.9339144317365,195.09978689535038,188.49041125351516,195.82767584320393,199.70129885245336,204.9207034462367,208.82930437363763,203.41284841378302
8,1985-10-12 18:15:03+00:00,229.02100875037985,222.6341329579776,220.61302065581742,224.56669130015368,210.2257797772657,209.59285944846243,218.4709733935324,201.333994687757,212.62953068988446,228.23514529423193,236.12448948277404,236.87556580677781,238.67466101432694,237.82553523990117,232.6545989953694,227.9812495170322,237.00861718192257,227.86787850117992,219.55489570667103,227.35639287006728,225.52449201585637,225.77908966436613,223.45841327883096
9,1985-10-28 18:14:51+00:00,226.0098374284361,218.42641915765543,214.58442018584128,220.0205462977957,203.2024149511646,218.50390263202013,222.17217788224437,210.0810281645593,205.40598226299895,221.9576641640491,228.79010446707275,236.1792570249574,233.01832003251815,230.51507959543213,221.56729229156102,214.86889409243645,219.71803414668656,225.69006012361092,224.4376392461998,226.9769171129364,223.61770758464237,224.79294532973523,221.58309339291822
