,dates,nzd0025-0000,nzd0025-0001,nzd0025-0002,nzd0025-0003,nzd0025-0004,nzd0025-0005,nzd0025-0006,nzd0025-0007,nzd0025-0008,nzd0025-0009,nzd0025-0010,nzd0025-0011,nzd0025-0012,nzd0025-0013,nzd0025-0014,nzd0025-0015,nzd0025-0016,nzd0025-0017,nzd0025-0018,nzd0025-0019,nzd0025-0020,nzd0025-0021,nzd0025-0022,nzd0025-0023,nzd0025-0024,nzd0025-0025,nzd0025-0026,nzd0025-0027,nzd0025-0028,nzd0025-0029,nzd0025-0030,nzd0025-0031,nzd0025-0032,nzd0025-0033,nzd0025-0034,nzd0025-0035,nzd0025-0036,nzd0025-0037,nzd0025-0038,nzd0025-0039,nzd0025-0040,nzd0025-0041,nzd0025-0042,nzd0025-0043,nzd0025-0044,nzd0025-0045,nzd0025-0046,nzd0025-0047,nzd0025-0048,nzd0025-0049,nzd0025-0050,nzd0025-0051,nzd0025-0052,nzd0025-0053,nzd0025-0054,nzd0025-0055,nzd0025-0056,nzd0025-0057,nzd0025-0058,nzd0025-0059,nzd0025-0060,nzd0025-0061,nzd0025-0062,nzd0025-0063,nzd0025-0064,nzd0025-0065,nzd0025-0066,nzd0025-0067,nzd0025-0068,nzd0025-0069,nzd0025-0070,nzd0025-0071,nzd0025-0072,nzd0025-0073,nzd0025-0074,nzd0025-0075,nzd0025-0076,nzd0025-0077,nzd0025-0078,nzd0025-0079,nzd0025-0080,nzd0025-0081,nzd0025-0082,nzd0025-0083,nzd0025-0084,nzd0025-0085,nzd0025-0086,nzd0025-0087,nzd0025-0088,nzd0025-0089,nzd0025-0090,nzd0025-0091,nzd0025-0092,nzd0025-0093,nzd0025-0094,nzd0025-0095
0,1999-08-17 22:10:26+00:00,,,,212.9100780766854,214.02139354239063,206.97604720257013,,,191.97776771583352,192.31668427728815,192.51710109704817,178.4500739317848,176.1057401111145,167.96037508028454,,173.4322840764953,,184.88215371278352,186.3715690249627,185.82333269802945,,190.23897271262138,186.14810079401235,192.89086138387873,193.42368080439752,,,,178.59045524096774,,,,,,,,198.64505417312756,,,,196.4435648213726,,,145.13923181452589,,,,,,,,,,,,,,,,,131.96590826169495,148.866987756252,,,,,,,,,,,,,,,197.70708018315983,177.93561975720314,210.24079926932055,199.64197479272485,,,,,221.75887356982582,,211.71354656825054,225.13671821309856,,,,,233.17734072478214,224.96955656055124,230.10129438448985,
1,1999-11-21 22:10:24+00:00,,,,,,,,172.30930294753435,184.49675904338676,,,,,,,,,,,,162.19713381272476,176.7851364408875,182.86763073509755,178.81383817353077,177.6142425636111,172.54405056509933,167.10325359168107,164.12027810373863,166.58698414106834,170.38021388159308,,,167.14580104809517,171.6689819540329,165.31790176420606,171.84235207117717,182.36678758907738,166.11416982701655,174.38099860541607,180.26949541307397,191.64796242979668,182.8629017774765,187.99303966085367,193.41429333951913,185.84473310035128,192.16682588223514,192.3504332049558,193.98509629819466,191.68778499974775,186.31846964145615,190.48757581828886,197.43188978052999,193.6236762079619,195.2742364242864,200.00505645806328,197.71540465388347,194.68145633566562,195.3072892952075,181.28803707941324,167.2835154966077,191.2115792101841,178.8844204737568,199.91453296979586,,204.64938512346788,202.2567462791159,197.0684465763203,190.8359369688207,179.17587551305624,205.67507728863745,200.72205640712613,203.5599827616683,200.69725796189542,197.02011521393166,195.10159918281332,,208.13608361214594,188.70776590367618,203.5604825432247,186.4405108248888,,,181.55795659815792,189.91344036468035,202.85864006168455,156.08533052265366,201.08615814952057,207.01402194345795,190.9104457662079,,,,219.87326110813652,207.50413530753397,225.18009315937584,
2,2000-02-09 22:10:19+00:00,,,,202.7902282962225,197.33122391710867,205.22073702809678,,186.84415614394206,201.86206605368724,184.29091399215685,192.14451479154602,175.20073262543994,187.15821287053214,164.70579805961844,,169.7053473323152,181.27655121737928,177.47576414047225,198.5761312825161,186.5594987256759,189.99730825689932,202.8939418620017,188.87834662207578,190.6896686778449,189.32534455451685,195.91580073161356,202.56053520047777,194.98756188585205,196.33427323638762,202.26390134673974,203.19158077975845,195.6615764339849,191.19558425057159,196.47774018605912,177.92387808969113,180.24155001479414,188.6153080576736,178.70518870242483,186.55919773020324,190.06673771527562,196.95261275665575,198.67497018918618,197.970088579121,209.72138129550683,197.34362771397977,206.52894756727162,211.5029407470328,212.28429346959993,211.2955504846485,198.2406785556431,212.78063107653497,210.17180310128538,200.22334384735132,206.48204806802337,202.53754853015008,202.59800341788247,201.0219068635997,197.41413312081394,196.12928540974235,189.5861248895962,200.2595749955282,211.83639062441438,216.53920527420283,,215.84808555462786,226.6901384566386,208.06148352463993,210.63379794042382,205.97869678279224,224.33639237723992,209.62487466252273,216.50715574447676,220.0516797753461,222.67444223774288,207.0631165519573,,,,,,,,,,,,,,,,,,,,,
3,2000-04-29 22:09:53+00:00,,220.39034231122017,,,,218.36906720392764,,206.7151328899957,224.08960008466295,193.87090239828905,207.79788164793044,183.18609838402736,198.3769311652528,180.47874830409563,,180.38747005262974,197.59133416844404,191.0982443226062,,179.82889328626385,,,,,,216.4312907958328,201.01083909938356,197.81968642460296,205.38479430318506,200.18640820165814,202.07291742123422,181.22162793413156,199.24295286257518,,,197.53101118293637,208.2848626394773,189.5915880721535,203.53264569036202,197.05586695104506,202.33118687389117,209.50021165067244,198.75810205604108,214.76364488978396,195.35670919083736,205.40602810693457,217.18898464309,210.4115997655832,208.87647197428402,206.1097357259342,222.06282569680513,225.2218220996195,211.94111327691417,,229.947289479476,220.45128598972488,216.9313525223841,220.72314535924147,,183.01617101021998,221.02658319009953,208.22680243255184,,223.85019691679253,,233.67524244467577,226.49626873379444,237.40338255354462,217.93652889230106,246.59931807064496,213.34102907159246,236.7029749849961,205.49137544783198,221.70149744818184,221.4363613171583,,215.44422352801956,213.8211092362592,241.29304634205005,209.4753431283691,201.88080433136435,244.79838727014396,,,194.611601002474,170.60675617416828,,226.3598099154507,200.5693834956047,231.41123918661762,,,,232.93460987707869,,232.72296812541816
4,2000-05-15 22:09:42+00:00,211.2249161955159,206.91916089659836,197.76318689570195,208.7465206589338,202.94984108508618,208.95850378625303,,191.22187261453206,213.01997099665297,197.47728425480878,205.83602141484016,178.1270635245817,184.0371239860557,169.6882874401922,172.2971730356587,177.0305484678971,,,191.41628247353017,180.1293842633228,184.66335812372122,195.64161587830563,191.2022968254906,193.6615406003934,188.29235842327193,196.73093431713824,191.12046946942795,186.63077746848006,187.6242178341177,192.4836677655924,,,191.17521066314941,195.3624998781963,189.2484186880367,185.1888406716177,192.3004396675322,187.73573565823457,191.07350160021153,195.28051012722528,197.72185444547858,203.46612380893941,200.21556866626037,201.23316686485262,193.19771994429297,193.81483083919846,198.87446978540166,201.96192785948003,204.60155408454185,201.02403941949476,205.27815776795495,212.06640049666447,215.64588535057882,214.15338051143962,221.71295538578494,218.85283243745678,214.16129279692808,215.44852377189795,193.12093308709117,,220.3794149783499,197.32718576113112,219.6940739561859,221.2324169071262,211.964457782727,220.47840286365627,224.0057205086572,221.2776571394913,196.79724147545602,225.18807909291795,218.91482824767667,219.16638517041025,211.23373035304704,214.65769274863294,209.85400352995308,206.77727525360322,209.2655879045943,200.117591668714,220.70731036673868,201.42616533000643,199.01976113304667,238.07890744332784,,,219.68731732574489,162.3226298811483,204.678949661547,213.92582844154154,209.37802603759658,214.2910528558438,218.3727786635032,211.11168685045666,226.16667993575322,214.2893408539412,228.15109776550761,224.42841219962864
5,2000-08-19 22:08:38+00:00,183.7410427843257,191.25500817268176,191.41459211325346,200.8058162682219,,,,,,,,,,,,,,,,,,,,175.49409205694295,172.09873833516264,160.82824917247737,156.25785712755393,161.09896323196418,161.31996612912997,171.43854754865455,,,179.79180013089837,185.82545835452848,184.4345997639685,187.21435166193766,187.05819622027948,183.25955017042605,176.37189415641487,174.0013124130746,176.60185275646373,179.16431527670613,177.59648857922807,184.521826947115,177.243746703369,189.08330342033688,197.08205844043036,194.00234412626705,183.8469579818105,173.3725113637396,176.4916849300546,185.4944533813215,191.84096547046326,194.00212681531994,193.75725902839443,192.88724088985077,193.92363516737382,194.48866523273844,183.1161399728757,176.39862655096655,198.74140266784798,186.88664385993695,,,184.81690329819796,189.19287860882375,192.86712409449532,194.99394909164624,183.50491197088058,200.9319193686948,197.22803225395674,201.02553606029076,197.27020157137204,197.54485533637046,190.78077804192182,192.70330389706007,190.3043767498025,189.92069594913545,208.6624885185623,194.86826534729144,190.6643111451669,210.6462555026701,181.96809487679562,180.9706909997963,185.2871269616416,150.28760653112104,188.68987480056487,,,,,,,,,
6,2000-09-20 22:08:03+00:00,,220.27696420075793,,,,,223.90177123284732,214.69419961016158,209.81908258049987,199.7131550107993,199.35499611963934,189.5413763086862,187.89051088387524,175.71708056406518,188.74782545882988,189.1589903291221,194.71922303943802,191.09479706196586,188.94910396299989,180.41641396753377,180.9195671971889,191.6368361185785,201.76589247259156,191.09788245749195,188.1917864248841,190.92367812093633,195.31910207880054,192.40046017705816,198.5141490769316,,210.76689181443567,192.28351413145958,210.287596614452,221.27210176251634,212.39645695772148,204.53420073324662,208.95666210734424,191.4874305583538,196.99192863407086,202.40556701150126,203.43518668234475,209.32652066392257,208.82836025659685,212.40387164539894,,210.72395549633148,208.83646487036725,209.78850899357369,202.31915727602,203.3592113204181,200.50038350209525,192.54612215443396,185.77545953706795,194.95033270845164,202.3889446208467,218.70301711521523,223.51022670622362,222.1458522582094,,200.57780468317324,212.10329275850418,205.00192397219462,193.3493077082574,204.4373537637554,,211.42011023652572,225.01598597242105,,,,,,,,,,,,,,208.02627500400305,219.26161178716274,211.0804551518208,,229.06348760335553,197.518986448433,223.72298587494603,225.3038055753192,218.52981487265657,225.85524431080717,226.4219962346418,220.73331786298252,227.1627031798705,223.34567496684045,230.1215020923666,228.67942667143154
7,2000-10-06 22:07:59+00:00,,,,,,,,,,,,,,,,,,,,,,203.92687503183254,195.46209809830827,195.36459281423248,187.7987401899566,183.91775772006548,181.2356064902496,181.2230972737386,200.67647823816765,,208.06573459949038,196.25681218248388,213.3156752113567,221.06514479316365,207.98439994645952,212.03179450104486,211.38158959202127,198.98592563021472,196.5594754054001,201.06360394259968,211.29627864139718,215.36704234976685,209.43685258855638,205.4189574603094,,224.86580155260722,224.3428524303338,224.6843348204412,221.16769838899071,215.27616420072022,225.99173945580517,226.17103000759482,218.51004836651782,229.8003968516636,226.0368735480587,227.54690446705018,226.77654439271046,227.50882154465262,,220.97937424199046,230.56283713270068,227.3539288373155,231.71576797768827,225.9211588891063,,231.26963221258774,239.57188041292125,,,,,,,,,,,,,,218.9295108560696,222.03480701599048,209.50726651451683,,238.47282414339384,214.3011152735126,229.9096689154377,236.49674259974495,221.6334163117137,230.98951129112493,232.45449245503974,231.84674870203963,245.89123364813534,228.01117881455153,239.58757449191336,223.59618671925654
8,2000-10-22 22:07:50+00:00,,210.9534482639871,,,,214.76401213091856,199.27822060526992,187.26829267340898,196.53689127911963,195.9539709271899,187.15334153844975,189.2763824711248,191.98150587180328,176.31589489719462,187.4310446352903,173.79745113597016,180.4185040636481,165.9785284194724,182.038769853661,182.27084019673262,178.62072817909927,187.50602190095205,189.05302542863836,189.71878009803333,183.00927115045994,184.234129415888,183.65538860594765,181.75488940096824,190.7250755575578,,190.34814744867788,174.1021646902638,187.0458794726115,202.70171178701628,201.9660673390849,195.5254596548182,198.9399624681177,187.12412731503582,200.17868031634066,198.06296041426071,199.9029857648116,202.93401322804368,193.02798649856086,201.10127724178653,,206.82484372348435,218.71058781277537,214.07542700328102,213.4819152165047,214.77002772965966,200.95499669799048,207.72745300324945,199.88320963893233,207.65636414183183,210.86656372484015,205.8624201611378,214.6103017548265,218.99141299539457,,183.19497556875032,220.36935326976126,216.36359275236453,207.14791360238465,214.3270582105039,181.64887121547198,210.9740040759803,213.68311096724193,,,,,,,,,,,,,,198.9589187956366,221.39771653895426,224.5843714208437,,222.98463183452876,180.01447177982243,212.22672625957273,225.55410445343344,212.13289998201788,214.08404605100267,,,,,,
9,2001-01-26 22:08:07+00:00,215.89351135881307,220.8562417437814,206.30009429435543,220.88256139811165,206.62221457124014,205.17480904098804,191.14347246382206,192.73177549088157,209.6801036282552,186.46028117208562,190.98834113454453,175.46982567123544,,164.0050474532878,181.3931884738158,171.82155917822627,162.52935376336123,167.5165916076321,185.5904550144989,,178.27617145872807,188.62336761663823,188.43714555238392,181.701458023317,178.8659497217067,184.25638128237003,180.55913477698908,180.13221531364886,185.20679226276064,189.5369498271122,192.46019010506882,,201.45731124421542,197.14140860765275,184.31739979943296,194.21306743450407,209.0871833274475,193.49619194855882,208.36003163377603,202.11035705681235,,,196.15890135487328,200.92338285234766,189.4331914360667,202.27155080432945,207.7115803682071,211.02056560152678,203.19845791759496,,199.17525882334726,211.7647008832969,205.87082670670168,211.17368725385722,211.2493708514575,209.46592363944376,210.0546355908876,210.43471396040235,200.504251200293,195.40371932945934,,207.8945335393106,209.46178911582646,,201.98749917546445,,209.1536964420028,209.66262585722538,205.72455648805865,223.06353433252073,218.7130005871749,216.99383063993454,214.7954816036795,217.34483576645542,208.00819109870744,208.88763360566415,212.03723082514858,212.6160389657963,225.24529431805593,207.81493411332613,200.11910845210215,221.66781881016078,194.01863756366328,198.72891440581807,222.6726817254236,186.95112309847923,212.27852494120026,224.58757725680277,206.64491309106273,218.70415925220937,,218.97177093633016,235.8924130522162,210.13461438425256,236.99202224231158,
