,dates,mex0338-0000,mex0338-0001,mex0338-0002,mex0338-0003,mex0338-0004,mex0338-0005,mex0338-0006,mex0338-0007,mex0338-0008,mex0338-0009,mex0338-0010,mex0338-0011,mex0338-0012,mex0338-0013,mex0338-0014,mex0338-0015,mex0338-0016,mex0338-0017,mex0338-0018,mex0338-0019,mex0338-0020,mex0338-0021,mex0338-0022,mex0338-0023,mex0338-0024,mex0338-0025,mex0338-0026,mex0338-0027,mex0338-0028,mex0338-0029
0,1986-03-19 16:50:19+00:00,169.4898061631062,164.133253687527,154.7165618069555,152.75031966024534,158.18442553187458,171.49520378731302,170.8096779547413,189.62095879246692,189.93621580791634,169.4635735510685,168.30044340412292,164.6267663406117,160.13545750721607,154.56949684060436,142.21321416766023,142.17429459578668,147.3508945107569,153.215014087062,164.25323008987397,169.8034376794451,165.16490188028365,172.9713460320369,190.81935677091806,197.66226474875316,200.28788672885693,194.15135884457976,182.2961133620805,179.1984461901145,174.62521721353983,171.87760061166696
1,1986-04-20 16:49:38+00:00,174.85356697133983,158.27618419468845,152.43700983565586,153.44915003156297,159.62024301257495,172.154450729983,169.10701383911905,181.68835046809406,179.0786520209685,178.02183382533082,169.95553282218594,167.40140372152655,169.63546008193927,168.89912770286904,156.93286147049295,156.03368413192115,155.65035327976886,159.23467846437342,166.1608276189097,172.9372683548468,177.44829202113914,180.32287310417124,197.42576842862533,207.7663770309381,200.20190238434407,194.51430025045482,189.1247550183644,182.49285549742913,173.21886296512756,174.4048478375543
2,1987-09-14 16:51:10+00:00,190.6655674465413,170.68618358131698,163.72862406167545,162.0478696432031,167.0843340911883,173.52893713124115,192.6346078829474,197.7495839058533,186.98034339808802,184.95239068299966,184.19085609874068,181.32733249996923,188.50257975268906,181.12047185041766,174.16522287651017,172.019748508197,167.51208797750735,176.87691051693244,172.67293613727279,178.31169229362834,184.38175743586672,196.23928671434578,202.71915601612835,211.94817406001016,214.95004432042296,207.97967491235084,195.11066728112635,195.6818370224585,192.9769219936497,189.84069348302103
3,1990-02-10 16:45:58+00:00,193.35308689585105,174.43474150866354,166.37968711968904,158.78981877862006,166.90531466288067,174.9227467407292,184.36853488156208,192.67220568702854,186.3893305609279,182.95649025003038,184.5851220615701,183.54088302278208,179.2506636278494,174.8318896081192,162.50603194513454,156.43983780016995,160.2876114468806,159.54637936511537,171.44435595131486,174.74939153857898,175.55420477708228,185.46363731130796,200.8845572759873,219.30479917535527,209.15862102921457,202.50467316964503,192.11836163397808,183.3637587152986,174.06257308619516,169.88889169737868
4,1990-03-14 16:44:54+00:00,173.09718663941692,158.4470646434097,153.94087476213195,147.26926396153578,150.24017075204554,157.35583619703758,158.70459962180314,167.8435300991076,163.07894193570692,156.39796422405095,,,,,,,,,,138.53142165562974,149.20248035394872,155.6504737080463,165.92998508251057,189.17222030707103,185.12614449337588,182.55568582630534,169.14390806605618,160.6075066868345,151.80775283957954,140.53160382803864
5,1990-04-06 16:50:11+00:00,203.61296655627126,192.142144657339,179.93691400990363,175.3247536037841,184.84233231019206,180.98536965578612,191.315529716619,197.72808090187797,200.51776467210175,190.04362056088604,194.02197192658124,194.32099459428971,191.5980831160219,188.23853203158563,180.7137581034695,177.0585954013866,168.4003489752334,169.27394788087116,176.0027762940047,176.47413452547264,184.50477779235626,191.16562306178378,211.2028119678519,217.13880879072744,216.15741654326627,210.41677439171693,202.22080209521815,185.13851375051496,,
6,1990-04-15 16:44:33+00:00,199.8908251681222,188.28379911640172,180.2055530925372,171.74037644752775,182.02537540011065,186.0867307779551,193.79363885762757,199.7676983625633,202.06809057196696,192.8934837552057,193.86150405110072,186.45141844511897,187.33002844366362,184.62196285469255,179.47303946824164,174.37594472645372,171.40619271979992,175.23751224224577,177.36530182858564,177.41170722327507,182.64931488877565,190.2661828637203,201.06901061762363,213.83789782994583,217.61468885044366,210.24630888546582,201.42287267263143,189.71010860641172,177.63690533058767,172.9871446843102
7,1993-01-17 16:45:59+00:00,189.53484098641997,172.37266152839717,167.126368916075,164.964087802246,167.36528268867997,171.52589460431116,183.5497668996674,193.62717414231446,188.79892912468085,187.75427614517614,183.18102944141705,177.49712888458131,180.00522624772188,180.3722405063411,165.01095895086888,164.04934772959254,162.88362612713695,166.50688049936204,167.41976432005205,173.25365033671707,172.28830157364982,177.14252038868105,194.8002592479248,207.01203125813245,206.47780652436236,199.8652807836064,190.4886901252255,180.7415402878961,178.56922660061136,169.63931191903382
8,1993-02-02 16:46:10+00:00,191.51921883640404,174.39204408109464,164.87331555114258,169.31911721342502,168.41010106273512,173.61274312193393,182.9974506034849,191.7515245218065,193.0569213010746,185.1587725973418,185.4963736643915,184.45987524751138,184.2665448686773,176.7230998121453,169.08199434685224,164.01169878817157,160.4284480062626,165.68344803563994,167.70554722817783,169.59412117578773,172.19168618006324,172.7134560607703,192.77987471852222,207.2066442933579,202.6176211031963,189.42494259339188,185.18154428436566,177.04610023585553,167.28146183106077,167.0863804958984
9,1993-02-18 16:46:17+00:00,188.10658456550473,171.49255870576414,164.1106349998381,162.417656649413,168.54550628128857,178.11109612126006,188.2335467151859,198.78961429874826,195.29833042425244,193.85712577938818,184.37879234643205,183.79478961039524,178.11255349911895,177.33288404172774,166.49303213357746,161.6051732366567,158.36696839026035,167.52865822241975,169.75548641345034,172.68309036131916,173.30528512185023,180.90037798615919,196.04047038628738,212.05007970557577,208.34780412761896,198.1756083174593,189.20801553825478,180.811814749318,173.24761750602983,169.48486499824295
