,dates,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034
0,1999-08-21 21:46:33+00:00,170.83594259815507,159.54151013848056,164.69324663117087,,179.4696296775253,186.18591948488032,185.767057347348,,,188.61163927864743,193.32193351979552,,,212.3165763324255,219.2290235257922,202.02797019694685,200.01525634961965,,202.07379463701872,205.60165602911147,215.87266407055557,216.75699658247817,,199.78303156380488,199.68291570291916,201.8495147601297,211.96092054362268,203.6788065958434,198.86108592194287,179.98445065950443,175.669142878791,179.17370599986762,,192.68639084779147,198.47486025759912
1,1999-09-06 21:46:35+00:00,167.33785367101265,,160.3433089854004,,181.98080192244367,181.23622212939907,190.82057027217,,,180.8200510093353,182.9473475039214,,,199.64017330383678,197.0798200300009,192.20752187564213,,,202.0648966843389,203.07892333444445,209.1515651016728,214.98518507721656,200.46465261185386,196.2786040656,195.6660987730903,198.5341771060899,203.0578262456621,196.16743849026565,187.92860988036765,170.40349086825995,167.84418073294506,167.97418809906077,,184.74100278445403,185.73262728779602
2,1999-09-22 21:46:36+00:00,176.96642980392423,163.2513968295569,175.1717333418236,182.9038501125242,187.40931818838504,194.48579872983228,201.28815533603958,199.961526245641,,194.58778412355798,200.45017518514015,,,210.64853036669567,202.42247735154726,204.42631773688709,,,204.4864913000821,211.2057533858851,217.1615985306753,223.26854859072927,214.21456805577233,,212.09035585342033,,209.89434048934913,205.9001977894542,196.04645665139256,181.86953790648758,171.41214640010878,175.6500512359799,,201.51297003442983,201.7768469193948
3,2000-04-01 21:46:10+00:00,182.28719344440447,170.38067094823637,,,182.33799405709158,179.7837266960662,192.6808682178493,,,196.66639145925197,191.0564235815172,,,208.20801472398588,215.55372978893033,212.89700669113432,,,206.502898676186,211.67726071386738,211.53522516707199,226.2175738555849,209.84308545073196,,209.89983538353712,201.90205989896208,206.19653721606863,202.87043671393246,197.65653234276195,187.65254548249692,177.57075250092407,186.91403544053003,184.43501285717784,205.07127402398535,202.43523963324301
4,2000-05-19 21:45:43+00:00,192.44330864930083,193.22687188600503,186.4582366981321,182.6080072152894,187.22666468220388,190.80977116807367,196.4812756359761,,,199.60553415402003,198.31970356417415,198.39420079274683,,220.56120611066515,218.31521366872624,211.6450167061915,,,209.9359606414092,207.31661945979877,220.17937968375418,228.1288884715943,218.9141115373711,210.07202653916627,201.3089879875661,202.96510242076852,203.73183447334478,204.07707782123916,201.06232604331302,185.69909523001698,184.3183644093678,187.03401886139437,,199.216179892373,204.92497425811987
5,2000-06-04 21:45:32+00:00,178.07194051179565,152.30080013654788,170.3883991899445,152.57164474005427,,168.1415185366415,181.97321417589984,,181.81984109153743,191.49817216700987,187.7477330690892,193.98998595960813,,206.6125344835248,209.9903325162114,201.27389590795673,,199.5026818860939,195.6910173179144,193.19830416022398,210.1822306343773,217.125894741258,214.7324345897629,,,195.371994283848,200.40559697559237,199.84672492267836,198.65709156936026,181.9220472047077,170.7983668755755,182.28238774583656,,193.81457034284657,197.47540758239367
6,2000-08-07 21:44:45+00:00,197.9267452356025,170.84449948185082,164.68678317442985,179.89841768131518,180.17261102817392,175.71214885518148,189.0278269738216,190.08951394236558,,188.53350904728254,194.15936534345028,,,214.2190871870343,216.89031888007463,207.44991341720169,,,195.2375879731214,206.94812194789958,215.59866199861798,,,204.96066805122635,202.11339005659974,202.5387786006503,208.1823393905946,205.59732892575934,201.4507294708292,185.70061108431295,181.62561421044742,187.8805238812621,,202.42510330899663,202.57946609793686
7,2000-12-13 21:44:04+00:00,167.8047294189827,154.5111954778274,158.80063517159147,166.33749330686015,,169.81334164374678,182.4374592649624,,,180.38701001386465,173.68116644928057,182.22243895960136,,202.98999501810684,202.6211804872007,199.2378298364664,,192.8780612633049,191.62777900379604,189.3553284262616,200.25235876265424,,198.8876259027571,189.95214033113575,184.44328036737568,188.94740244263699,194.39210401978627,194.02685142375907,186.23999747947278,173.04718509696667,166.13658443345136,187.14975339759576,184.69530869143972,191.47667939526417,180.43344168859113
8,2001-01-14 21:44:09+00:00,196.37154448202705,179.12642058060118,171.5962372301864,168.87820157725895,180.71941590778727,182.41786937646975,186.41154073769025,,,194.01173267343012,185.15870063951027,187.70316238135607,203.02877863699192,212.43545822557243,227.06293960542232,208.27714908139393,,205.33165924463006,206.0783607554897,222.63894432037023,,220.29670943865463,213.18353740282197,197.22808777038918,192.28082964053274,191.1915175417154,194.0554872280952,185.52461266755873,182.3864173380041,165.6708356563733,146.2129069070487,153.1170729816136,,179.58019932085446,175.16969909312604
9,2001-04-04 21:43:43+00:00,181.92764251474338,167.31898994763782,,179.12445336125495,185.79785951439067,178.10351291029707,192.4173363898508,,,188.11035047246247,190.19153671356656,196.19487916326443,,207.07985014499252,209.2676995815418,206.04367616582584,214.2716088833291,207.96571766507094,197.04790970721504,206.40282305705918,211.02941266409422,217.44032880811545,202.35827437625161,,201.59665350047723,206.77293238151836,206.64869651847158,197.85772798134133,193.54855860574267,178.89916350582536,171.89452120876987,176.42645656747533,,,194.92417413387187
10,2001-04-20 21:43:46+00:00,192.36809249834675,,184.18698659892348,189.10447206561435,191.78953179089964,188.24381904182275,194.40267556356525,204.82258372992,,195.9434344025756,197.69978465461762,,,217.16216416758232,213.50059650984923,214.15911773032786,,210.8115950087957,206.3904172541472,218.33698290981218,213.27828006163972,221.18511747139402,212.8816910727326,212.26490859770215,210.93269337383106,208.38431389004313,210.32964942987894,203.37269089942035,199.94034685679262,191.85797899631154,172.2333095348511,179.46631759650788,,197.3322690060718,195.44355876182908
11,2001-05-22 21:43:30+00:00,192.67378432312123,170.3021927175612,,174.41833650052845,178.81223394728522,187.01743484923526,190.73033860610832,,,191.6888496765637,193.62497602975517,,,217.70668449061893,221.96683765032026,218.13949964425578,,,207.6901633584161,213.41833527621338,217.1173175837132,222.0324063510903,214.61862876625716,,210.33863065920818,209.18037390519052,204.46286381743067,202.12428417157406,200.65499799721445,185.74561128968824,172.28501313235304,182.59969724046695,,192.3562174283402,200.1924390397378
12,2001-06-07 21:43:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2001-07-25 21:42:54+00:00,186.18140979261003,180.2394762904372,179.61121827785033,164.28899099788015,174.68335435539802,187.5831886973643,192.79344199169492,,,197.61478710056915,203.5762086989556,201.35888037954254,,220.5613644303087,223.40163515994792,214.1448468658638,,,208.34554649606812,211.54375133622312,,,,216.75280120090608,208.67100298516698,212.84755502571318,,209.5508489256324,206.61152655944903,196.98945132095562,179.4233754015256,183.3316028535393,186.0287200994126,195.06983862592926,203.12147082328386
14,2001-08-10 21:42:36+00:00,184.8831000784372,176.79694077871747,176.00769820631703,167.94747981090512,,176.05359649615707,186.2869461242171,,182.27718258179655,186.61067303341832,196.25423515454543,193.68545208268338,197.0841960608414,212.69083923403062,216.76290152601783,212.226537536209,,203.24547254109785,196.50364809616158,201.64025000456834,,,205.16593644968933,201.3442537759284,196.77457881573446,197.47618582491722,200.253808382017,192.41683281086685,190.32137042153084,177.86016764815298,156.4054591587037,167.31315964776007,,184.992358303737,186.96268067936614
15,2001-08-26 21:42:25+00:00,186.35933785570336,173.92610306427122,173.06833991866472,171.0080592066963,,178.33200092821923,190.22399853807835,,,189.54790825640387,183.35245067524028,185.7443714368307,,208.04731753424267,208.1101101279396,205.89706203067692,,202.6685093320549,198.43693819218763,206.57716805749183,211.79448445098362,,,207.19267521785028,197.49101479718823,204.95813815217483,202.89343572490225,196.27347582426646,195.37298393733883,181.1941453498534,167.28456137985617,175.63071830869723,,192.17993636228462,191.68820595037437
