dates,satname,sar2491-0000,sar2491-0001
1987-10-31 09:27:16+00:00,L5,236.31,247.01
1987-11-07 09:33:38+00:00,L5,223.05,233.39
1987-11-16 09:27:39+00:00,L5,226.27,229.47
1988-01-10 09:34:42+00:00,L5,,235.66
1988-01-19 09:28:41+00:00,L5,170.80,192.16
1988-02-11 09:35:17+00:00,L5,195.56,213.44
1988-02-20 09:29:14+00:00,L5,216.65,227.82
1988-03-07 09:29:48+00:00,L5,186.64,202.57
1988-04-15 09:35:50+00:00,L5,236.35,256.74
1988-05-01 09:35:57+00:00,L5,230.61,244.94
1988-05-17 09:36:08+00:00,L5,225.02,243.06
1988-06-02 09:36:14+00:00,L5,205.94,220.37
1988-06-11 09:30:05+00:00,L5,233.84,249.55
1988-06-18 09:36:19+00:00,L5,222.19,240.91
1988-07-04 09:36:24+00:00,L5,226.45,242.60
1988-07-13 09:30:39+00:00,L5,227.09,242.10
1988-07-20 09:36:27+00:00,L5,216.15,226.65
1988-07-29 09:30:18+00:00,L5,216.75,236.16
1988-08-05 09:36:28+00:00,L5,207.69,225.32
1988-08-14 09:30:16+00:00,L5,239.30,265.38
1988-08-21 09:36:29+00:00,L5,205.03,224.73
1988-08-30 09:30:21+00:00,L5,222.13,240.12
1988-09-06 09:36:31+00:00,L5,208.65,240.82
1988-09-15 09:30:17+00:00,L5,210.04,226.89
1988-09-22 09:36:26+00:00,L5,228.24,241.47
1988-10-01 09:30:34+00:00,L5,216.04,230.84
1988-10-08 09:36:21+00:00,L5,179.76,205.54
1988-12-04 09:30:05+00:00,L5,178.17,217.14
1988-12-11 09:36:09+00:00,L5,,212.81
1989-01-12 09:35:56+00:00,L5,206.40,235.51
1989-01-28 09:35:43+00:00,L5,233.17,226.91
1989-02-06 09:29:35+00:00,L5,235.60,234.92
1989-03-26 09:28:29+00:00,L5,225.84,246.90
1989-04-02 09:34:48+00:00,L5,231.03,239.95
1989-04-18 09:34:43+00:00,L5,213.95,226.98
1989-05-20 09:34:09+00:00,L5,232.66,244.01
1989-06-14 09:27:46+00:00,L5,223.24,242.72
1989-06-21 09:33:31+00:00,L5,218.23,234.30
1989-06-30 09:27:15+00:00,L5,226.50,242.03
1989-07-23 09:32:57+00:00,L5,218.65,234.21
1989-08-24 09:32:15+00:00,L5,219.86,242.26
1989-09-02 09:25:53+00:00,L5,199.91,219.47
1989-09-09 09:31:51+00:00,L5,,224.60
1989-09-18 09:25:20+00:00,L5,233.77,239.14
1989-09-25 09:31:28+00:00,L5,234.07,244.34
1989-10-04 09:25:12+00:00,L5,222.12,239.54
1989-10-11 09:31:06+00:00,L5,221.11,235.41
1989-10-20 09:24:27+00:00,L5,219.40,214.13
1989-10-27 09:30:27+00:00,L5,234.80,247.59
1989-11-12 09:30:07+00:00,L5,228.28,235.26
1989-11-28 09:29:40+00:00,L5,,31.91
1989-12-23 09:22:46+00:00,L5,187.29,231.42
1990-02-16 09:27:12+00:00,L5,176.28,200.19
1990-04-14 09:19:47+00:00,L5,234.38,243.29
1990-04-21 09:25:58+00:00,L5,218.28,239.50
1990-05-16 09:19:49+00:00,L5,229.80,225.57
1990-06-01 09:19:44+00:00,L5,240.38,260.21
1990-06-17 09:19:42+00:00,L5,215.51,232.67
1990-06-24 09:25:54+00:00,L5,209.35,225.90
1990-07-10 09:25:52+00:00,L5,222.10,242.36
1990-07-19 09:19:37+00:00,L5,236.98,247.90
1990-07-26 09:25:48+00:00,L5,226.60,243.87
1990-08-04 09:19:56+00:00,L5,237.53,251.48
1990-08-11 09:25:43+00:00,L5,232.02,245.66
1990-08-20 09:19:30+00:00,L5,238.08,258.46
1990-09-12 09:25:35+00:00,L5,240.80,254.28
1990-09-21 09:19:19+00:00,L5,191.16,202.92
1990-09-28 09:25:26+00:00,L5,221.96,241.72
1990-10-07 09:19:07+00:00,L5,233.95,246.94
1990-10-14 09:25:20+00:00,L5,,247.88
1990-10-30 09:25:11+00:00,L5,192.94,212.04
1990-11-15 09:25:13+00:00,L5,200.46,224.19
1991-01-11 09:20:03+00:00,L5,,232.11
1991-02-12 09:20:19+00:00,L5,197.68,219.46
1991-04-01 09:21:34+00:00,L5,235.87,247.02
1991-04-08 09:27:30+00:00,L5,213.97,224.23
1991-04-17 09:21:32+00:00,L5,216.76,235.03
1991-04-24 09:27:46+00:00,L5,214.23,227.30
1991-05-26 09:28:22+00:00,L5,237.09,248.43
1991-06-20 09:22:30+00:00,L5,214.76,226.44
1991-06-27 09:28:49+00:00,L5,217.16,229.96
1991-07-06 09:22:46+00:00,L5,233.64,244.21
1991-07-13 09:28:57+00:00,L5,215.47,231.25
1991-07-22 09:22:58+00:00,L5,223.38,242.30
1991-07-29 09:29:13+00:00,L5,232.26,239.16
1991-08-07 09:23:04+00:00,L5,240.74,261.87
1991-08-14 09:29:15+00:00,L5,226.26,239.90
1991-08-23 09:23:10+00:00,L5,229.97,242.91
1991-08-30 09:29:25+00:00,L5,235.04,248.30
1991-09-15 09:29:38+00:00,L5,238.20,240.24
1991-09-24 09:23:31+00:00,L5,205.27,233.59
1991-10-17 09:29:54+00:00,L5,224.21,233.09
1991-11-02 09:29:52+00:00,L5,235.89,242.51
1991-11-11 09:23:45+00:00,L5,242.38,246.28
1991-12-04 09:30:12+00:00,L5,240.89,241.57
1992-01-05 09:29:59+00:00,L5,249.93,
1992-01-14 09:23:49+00:00,L5,191.39,201.76
1992-01-30 09:23:54+00:00,L5,198.07,218.33
1992-02-06 09:29:56+00:00,L5,198.86,223.29
1992-02-15 09:24:02+00:00,L5,213.66,220.94
1992-04-10 09:29:42+00:00,L5,,
1992-04-26 09:29:34+00:00,L5,217.52,231.05
1992-05-12 09:29:27+00:00,L5,218.91,236.67
1992-05-28 09:29:18+00:00,L5,229.13,242.07
1992-06-06 09:23:03+00:00,L5,229.08,241.06
1992-06-13 09:29:08+00:00,L5,225.16,242.70
1992-06-29 09:28:56+00:00,L5,234.87,257.53
1992-07-08 09:22:38+00:00,L5,232.68,241.48
1992-07-15 09:28:44+00:00,L5,218.32,230.44
1992-07-31 09:28:32+00:00,L5,230.62,242.89
1992-08-09 09:22:14+00:00,L5,232.40,246.54
1992-08-16 09:28:17+00:00,L5,219.00,233.85
1992-09-01 09:28:02+00:00,L5,191.21,207.32
1992-09-10 09:21:44+00:00,L5,230.58,243.20
1992-09-17 09:27:48+00:00,L5,230.11,244.78
1992-09-26 09:21:25+00:00,L5,227.31,242.77
1992-10-12 09:21:04+00:00,L5,213.53,224.06
1992-11-04 09:26:58+00:00,L5,219.05,230.09
1992-12-06 09:26:58+00:00,L5,186.08,209.84
1992-12-31 09:21:00+00:00,L5,,
1993-01-07 09:27:16+00:00,L5,177.57,220.39
1993-02-08 09:27:38+00:00,L5,258.56,225.35
1993-03-12 09:27:54+00:00,L5,217.57,228.44
1993-03-21 09:21:43+00:00,L5,226.43,240.69
1993-03-28 09:27:56+00:00,L5,220.03,241.32
1993-05-08 09:22:01+00:00,L5,241.17,263.82
1993-05-15 09:28:13+00:00,L5,220.51,240.76
1993-05-24 09:22:27+00:00,L5,231.72,243.11
1993-05-31 09:28:16+00:00,L5,217.84,236.73
1993-06-09 09:22:05+00:00,L5,229.44,243.58
1993-06-16 09:28:14+00:00,L5,217.79,238.41
1993-06-25 09:22:00+00:00,L5,229.40,243.72
1993-07-11 09:21:58+00:00,L5,193.48,209.55
1993-07-18 09:28:08+00:00,L5,240.34,247.43
1993-07-27 09:21:57+00:00,L5,212.79,225.10
1993-08-03 09:28:08+00:00,L5,233.99,248.14
1993-08-19 09:28:08+00:00,L5,228.99,243.07
1993-10-06 09:27:59+00:00,L5,229.17,243.99
1993-11-16 09:21:29+00:00,L5,211.13,225.87
1994-01-03 09:21:08+00:00,L5,171.73,222.74
1994-01-26 09:26:59+00:00,L5,183.72,208.75
1994-02-27 09:26:35+00:00,L5,223.84,242.39
1994-03-08 09:20:16+00:00,L5,226.95,239.64
1994-03-15 09:26:21+00:00,L5,213.29,225.51
1994-03-24 09:20:03+00:00,L5,232.13,247.71
1994-03-31 09:26:06+00:00,L5,232.52,245.23
1994-05-02 09:25:29+00:00,L5,232.42,240.83
1994-05-11 09:19:08+00:00,L5,233.62,245.62
1994-06-19 09:24:34+00:00,L5,227.93,241.49
1994-07-14 09:17:44+00:00,L5,231.91,245.45
1994-07-21 09:23:43+00:00,L5,217.03,239.60
1994-07-30 09:17:17+00:00,L5,223.63,242.34
1994-08-15 09:16:52+00:00,L5,228.52,242.36
1994-08-22 09:22:53+00:00,L5,235.62,245.43
1994-08-31 09:16:29+00:00,L5,233.39,246.30
1994-09-07 09:22:29+00:00,L5,233.44,252.70
1994-09-16 09:16:04+00:00,L5,216.24,238.00
1994-10-18 09:15:07+00:00,L5,233.86,244.91
1994-10-25 09:21:04+00:00,L5,211.28,226.13
1994-12-12 09:19:28+00:00,L5,199.99,226.67
1994-12-21 09:13:00+00:00,L5,182.03,225.31
1995-01-22 09:11:52+00:00,L5,186.97,221.32
1995-01-29 09:17:46+00:00,L5,195.10,228.56
1995-03-11 09:09:57+00:00,L5,235.72,245.33
1995-04-12 09:08:37+00:00,L5,231.09,247.51
1995-04-19 09:14:30+00:00,L5,232.50,246.32
1995-05-05 09:13:47+00:00,L5,234.36,246.18
1995-05-21 09:13:04+00:00,L5,223.43,241.86
1995-05-30 09:06:28+00:00,L5,229.10,247.92
1995-06-06 09:12:19+00:00,L5,214.88,231.07
1995-06-15 09:05:44+00:00,L5,232.30,242.55
1995-06-22 09:11:37+00:00,L5,239.91,240.34
1995-07-08 09:10:53+00:00,L5,233.41,244.64
1995-07-17 09:04:40+00:00,L5,214.63,233.45
1995-07-24 09:10:09+00:00,L5,219.59,240.29
1995-08-02 09:03:34+00:00,L5,233.64,245.61
1995-08-09 09:09:25+00:00,L5,228.53,244.20
1995-08-25 09:08:41+00:00,L5,231.60,246.47
1995-09-03 09:02:05+00:00,L5,225.85,242.28
1995-09-10 09:07:55+00:00,L5,234.37,245.90
1995-10-21 08:59:36+00:00,L5,233.05,242.09
1995-11-06 08:59:03+00:00,L5,227.57,237.48
1995-12-31 09:07:58+00:00,L5,193.73,217.03
1996-01-16 09:09:06+00:00,L5,181.39,237.62
1996-02-10 09:04:39+00:00,L5,196.40,234.41
1996-02-17 09:11:19+00:00,L5,195.05,219.03
1996-03-13 09:06:48+00:00,L5,231.77,243.81
1996-03-29 09:07:49+00:00,L5,191.43,212.16
1996-04-05 09:14:27+00:00,L5,231.25,242.09
1996-04-21 09:15:25+00:00,L5,227.74,240.80
1996-05-16 09:10:42+00:00,L5,240.63,258.65
1996-05-23 09:17:17+00:00,L5,218.95,234.52
1996-06-01 09:11:36+00:00,L5,234.64,246.61
1996-06-08 09:18:10+00:00,L5,231.17,241.32
1996-06-24 09:19:02+00:00,L5,212.07,230.06
1996-07-10 09:19:52+00:00,L5,214.79,225.47
1996-07-26 09:20:43+00:00,L5,225.80,242.59
1996-08-27 09:22:24+00:00,L5,218.40,235.98
1996-09-12 09:23:18+00:00,L5,,
1996-10-30 09:25:47+00:00,L5,188.41,214.19
1996-12-17 09:28:03+00:00,L5,217.24,250.38
1997-02-03 09:30:16+00:00,L5,235.19,241.85
1997-02-19 09:30:58+00:00,L5,199.20,222.60
1997-03-23 09:32:13+00:00,L5,218.31,182.31
1997-04-01 09:26:22+00:00,L5,238.68,250.81
1997-04-24 09:33:22+00:00,L5,234.49,255.16
1997-05-03 09:27:30+00:00,L5,228.12,242.08
1997-05-10 09:33:55+00:00,L5,229.56,243.95
1997-05-19 09:28:03+00:00,L5,223.93,245.36
1997-06-04 09:28:37+00:00,L5,400.55,
1997-06-20 09:29:33+00:00,L5,201.45,224.65
1997-07-13 09:36:09+00:00,L5,220.51,242.85
1997-07-22 09:30:16+00:00,L5,235.70,239.80
1997-08-07 09:30:48+00:00,L5,237.54,250.94
1997-08-14 09:37:12+00:00,L5,229.66,241.11
1997-08-23 09:31:17+00:00,L5,230.18,247.21
1997-08-30 09:37:41+00:00,L5,198.44,219.88
1997-09-08 09:31:46+00:00,L5,232.36,245.30
1997-10-26 09:33:07+00:00,L5,232.48,239.40
1997-11-11 09:33:30+00:00,L5,224.51,230.00
1997-11-18 09:39:50+00:00,L5,225.18,232.55
1997-11-27 09:33:52+00:00,L5,216.89,218.62
1997-12-20 09:40:36+00:00,L5,169.24,186.77
1997-12-29 09:34:39+00:00,L5,205.69,239.44
1998-01-30 09:35:22+00:00,L5,234.10,241.62
1998-02-06 09:41:42+00:00,L5,234.05,242.79
1998-03-03 09:35:57+00:00,L5,233.13,246.23
1998-03-10 09:42:15+00:00,L5,223.88,224.61
1998-03-19 09:36:13+00:00,L5,222.92,239.18
1998-03-26 09:42:29+00:00,L5,223.82,239.18
1998-04-20 09:37:00+00:00,L5,,
1998-05-06 09:36:51+00:00,L5,208.82,226.04
1998-05-13 09:43:08+00:00,L5,230.97,247.88
1998-06-30 09:43:48+00:00,L5,230.44,241.21
1998-07-16 09:44:00+00:00,L5,215.57,236.99
1998-08-10 09:37:58+00:00,L5,228.82,244.31
1998-08-17 09:44:12+00:00,L5,233.06,243.38
1998-08-26 09:38:09+00:00,L5,225.20,242.42
1998-09-02 09:44:24+00:00,L5,217.64,240.22
1998-09-18 09:44:32+00:00,L5,234.14,240.57
1998-10-29 09:38:26+00:00,L5,199.32,214.72
1998-12-23 09:44:47+00:00,L5,218.96,237.15
1999-01-17 09:38:31+00:00,L5,229.94,241.28
1999-03-06 09:38:42+00:00,L5,220.29,226.58
1999-03-13 09:44:46+00:00,L5,240.83,256.62
1999-04-07 09:38:14+00:00,L5,233.16,243.17
1999-04-30 09:44:26+00:00,L5,228.51,245.05
1999-05-25 09:37:45+00:00,L5,314.42,332.83
1999-06-01 09:43:50+00:00,L5,223.85,243.41
1999-06-17 09:43:41+00:00,L5,219.35,233.72
1999-06-26 09:37:24+00:00,L5,240.21,257.35
1999-07-03 09:43:32+00:00,L5,221.54,242.02
1999-07-12 09:37:17+00:00,L5,235.74,242.63
1999-07-19 09:43:28+00:00,L5,218.00,236.95
1999-08-05 09:52:28+00:00,L7,228.66,240.22
1999-08-12 09:58:37+00:00,L7,219.09,231.57
1999-08-20 09:43:15+00:00,L5,211.80,237.94
1999-08-21 09:52:25+00:00,L7,217.02,234.06
1999-08-28 09:58:41+00:00,L7,226.20,237.22
1999-08-29 09:36:51+00:00,L5,221.05,236.21
1999-09-05 09:42:46+00:00,L5,224.30,232.56
1999-09-13 09:58:35+00:00,L7,232.39,245.57
1999-09-14 09:36:19+00:00,L5,235.38,251.65
1999-09-22 09:52:29+00:00,L7,228.01,240.44
1999-09-29 09:58:45+00:00,L7,211.28,229.09
1999-09-30 09:36:04+00:00,L5,222.83,238.63
1999-10-07 09:42:21+00:00,L5,237.90,250.51
1999-10-16 09:36:10+00:00,L5,212.32,244.39
1999-11-09 09:52:28+00:00,L7,229.22,234.23
1999-11-16 09:58:37+00:00,L7,239.57,249.26
1999-11-25 09:52:19+00:00,L7,225.95,232.76
1999-12-02 09:58:32+00:00,L7,219.14,227.68
1999-12-18 09:58:40+00:00,L7,229.45,231.85
2000-01-03 09:58:33+00:00,L7,230.27,231.91
2000-01-11 09:40:43+00:00,L5,,236.69
2000-01-12 09:52:23+00:00,L7,201.60,239.97
2000-01-20 09:34:42+00:00,L5,212.73,238.36
2000-01-27 09:40:13+00:00,L5,237.79,246.76
2000-02-04 09:58:30+00:00,L7,234.78,235.14
2000-02-13 09:52:17+00:00,L7,207.28,230.05
2000-03-07 09:58:18+00:00,L7,229.10,240.16
2000-03-16 09:52:08+00:00,L7,219.69,227.62
2000-03-23 09:58:20+00:00,L7,234.61,240.32
2000-04-08 09:58:08+00:00,L7,227.61,241.22
2000-05-03 09:51:48+00:00,L7,229.26,239.54
2000-06-03 09:41:49+00:00,L5,223.03,243.09
2000-06-04 09:51:26+00:00,L7,230.30,240.66
2000-06-11 09:57:36+00:00,L7,226.69,234.01
2000-06-19 09:42:11+00:00,L5,217.10,237.47
2000-06-20 09:51:22+00:00,L7,224.77,234.11
2000-06-27 09:57:25+00:00,L7,228.89,236.76
2000-06-28 09:36:14+00:00,L5,228.11,244.34
2000-07-05 09:42:32+00:00,L5,214.52,226.32
2000-07-06 09:51:08+00:00,L7,224.99,234.04
2000-07-13 09:57:13+00:00,L7,198.25,211.74
2000-07-22 09:50:52+00:00,L7,235.23,244.03
2000-07-29 09:56:55+00:00,L7,205.26,221.93
2000-08-07 09:50:38+00:00,L7,229.96,248.52
2000-08-14 09:56:49+00:00,L7,224.89,234.90
2000-08-15 09:37:11+00:00,L5,230.22,244.98
2000-08-22 09:43:28+00:00,L5,229.35,241.58
2000-08-23 09:50:33+00:00,L7,223.88,234.50
2000-08-30 09:56:38+00:00,L7,227.21,235.39
2000-09-08 09:50:17+00:00,L7,218.54,230.89
2000-09-15 09:56:19+00:00,L7,230.04,236.94
2000-09-23 09:44:02+00:00,L5,,
2000-09-24 09:50:00+00:00,L7,227.73,242.18
2000-10-26 09:49:51+00:00,L7,225.34,233.81
2000-11-19 09:38:37+00:00,L5,214.58,237.34
2000-11-27 09:49:55+00:00,L7,204.55,229.67
2000-12-04 09:56:03+00:00,L7,337.17,
2000-12-05 09:38:48+00:00,L5,,
2000-12-21 09:39:10+00:00,L5,,
2000-12-28 09:45:26+00:00,L5,173.95,213.26
2001-01-21 09:56:15+00:00,L7,214.26,237.95
2001-02-06 09:56:08+00:00,L7,226.24,
2001-02-22 09:56:07+00:00,L7,191.20,204.65
2001-02-23 09:40:02+00:00,L5,,
2001-03-03 09:49:53+00:00,L7,201.98,217.02
2001-03-11 09:39:39+00:00,L5,224.52,242.03
2001-03-19 09:49:46+00:00,L7,226.78,235.49
2001-05-13 09:55:39+00:00,L7,224.06,234.79
2001-05-29 09:55:31+00:00,L7,221.38,232.53
2001-06-06 09:46:06+00:00,L5,223.43,240.17
2001-06-07 09:49:12+00:00,L7,220.34,232.92
2001-06-14 09:55:19+00:00,L7,218.05,231.85
2001-06-15 09:39:53+00:00,L5,239.45,246.10
2001-06-23 09:48:58+00:00,L7,221.34,236.84
2001-06-30 09:55:05+00:00,L7,218.86,230.50
2001-07-01 09:39:55+00:00,L5,225.08,240.43
2001-07-09 09:48:55+00:00,L7,223.92,234.19
2001-07-25 09:48:48+00:00,L7,233.74,248.45
2001-08-01 09:54:52+00:00,L7,222.17,235.20
2001-08-02 09:39:53+00:00,L5,231.20,247.98
2001-08-10 09:48:30+00:00,L7,229.02,236.95
2001-08-17 09:54:34+00:00,L7,222.23,235.12
2001-08-18 09:39:51+00:00,L5,227.09,245.66
2001-08-25 09:45:58+00:00,L5,231.56,245.16
2001-08-26 09:48:19+00:00,L7,231.75,243.44
2001-09-02 09:54:23+00:00,L7,212.49,233.38
2001-09-10 09:45:53+00:00,L5,198.84,223.12
2001-09-11 09:48:07+00:00,L7,195.13,214.01
2001-09-18 09:54:11+00:00,L7,230.39,237.57
2001-09-19 09:39:37+00:00,L5,225.71,237.00
2001-10-04 09:53:59+00:00,L7,223.49,234.42
2001-10-13 09:47:44+00:00,L7,229.16,237.55
2001-10-29 09:47:50+00:00,L7,213.98,236.04
2001-11-05 09:54:07+00:00,L7,226.74,242.30
2001-11-13 09:45:18+00:00,L5,205.12,226.35
2001-11-22 09:39:05+00:00,L5,230.92,239.91
2001-12-07 09:54:17+00:00,L7,227.45,232.65
2001-12-23 09:54:25+00:00,L7,198.16,216.19
2001-12-31 09:44:56+00:00,L5,181.39,231.45
2002-01-17 09:48:21+00:00,L7,213.17,
2002-01-25 09:38:30+00:00,L5,189.37,222.88
2002-02-02 09:48:23+00:00,L7,,
2002-02-17 09:44:11+00:00,L5,250.95,
2002-03-13 09:54:38+00:00,L7,227.95,243.34
2002-03-14 09:37:38+00:00,L5,222.32,237.56
2002-03-21 09:43:47+00:00,L5,211.99,223.94
2002-03-22 09:48:45+00:00,L7,81.98,
2002-04-23 09:48:18+00:00,L7,232.64,239.60
2002-04-30 09:54:34+00:00,L7,222.06,236.53
2002-05-09 09:48:22+00:00,L7,232.44,237.65
2002-05-16 09:54:27+00:00,L7,222.58,239.67
2002-05-17 09:36:25+00:00,L5,233.19,247.02
2002-05-24 09:42:27+00:00,L5,188.84,208.30
2002-05-25 09:48:13+00:00,L7,218.77,231.55
2002-06-01 09:54:21+00:00,L7,225.09,239.78
2002-06-17 09:54:14+00:00,L7,229.95,250.55
2002-06-18 09:35:40+00:00,L5,234.88,245.20
2002-06-25 09:41:43+00:00,L5,218.94,239.64
2002-06-26 09:47:58+00:00,L7,230.22,235.38
2002-07-03 09:54:10+00:00,L7,214.44,229.83
2002-07-12 09:47:56+00:00,L7,231.63,244.13
2002-07-19 09:54:03+00:00,L7,220.97,231.25
2002-07-28 09:47:48+00:00,L7,231.05,242.70
2002-08-04 09:53:55+00:00,L7,223.18,232.31
2002-08-13 09:47:44+00:00,L7,201.17,218.40
2002-08-20 09:53:52+00:00,L7,229.53,247.12
2002-08-29 09:47:32+00:00,L7,230.46,252.07
2002-09-05 09:53:43+00:00,L7,233.19,239.74
2002-09-21 09:53:30+00:00,L7,230.90,238.40
2002-10-16 09:47:17+00:00,L7,235.78,238.69
2002-10-23 09:53:32+00:00,L7,,
2002-12-19 09:47:50+00:00,L7,230.24,233.58
2003-01-04 09:47:53+00:00,L7,205.38,229.96
2003-03-16 09:54:27+00:00,L7,230.15,251.18
2003-03-25 09:48:11+00:00,L7,234.08,243.21
2003-04-01 09:54:27+00:00,L7,236.15,243.06
2003-04-17 09:54:29+00:00,L7,228.04,237.51
2003-05-28 09:48:15+00:00,L7,228.87,244.79
2003-06-28 09:41:50+00:00,L5,195.31,220.47
2003-07-07 09:35:50+00:00,L5,232.79,248.95
2003-07-14 09:42:07+00:00,L5,226.76,246.66
2003-07-23 09:36:06+00:00,L5,224.80,244.81
2003-07-30 09:42:25+00:00,L5,224.12,242.52
2003-08-24 09:36:41+00:00,L5,228.62,242.64
2003-08-31 09:42:59+00:00,L5,216.61,225.53
2003-09-16 09:43:16+00:00,L5,233.52,244.62
2003-09-17 09:47:47+00:00,L7,,
2003-09-25 09:37:12+00:00,L5,233.19,245.79
2003-10-02 09:43:28+00:00,L5,,
2003-10-10 09:53:47+00:00,L7,,
2003-11-04 09:47:57+00:00,L7,222.91,232.67
2003-12-13 09:54:30+00:00,L7,225.99,228.72
2004-01-06 09:44:30+00:00,L5,196.39,222.22
2004-01-22 09:44:33+00:00,L5,,
2004-01-30 09:54:48+00:00,L7,228.39,232.78
2004-01-31 09:38:24+00:00,L5,231.90,234.85
2004-02-08 09:48:40+00:00,L7,203.65,221.07
2004-02-23 09:44:42+00:00,L5,200.25,223.05
2004-03-03 09:38:33+00:00,L5,240.22,248.74
2004-03-26 09:44:50+00:00,L5,225.12,219.60
2004-04-20 09:39:24+00:00,L5,197.32,218.09
2004-05-13 09:46:14+00:00,L5,231.67,240.22
2004-05-14 09:48:44+00:00,L7,219.17,232.43
2004-05-22 09:40:18+00:00,L5,233.44,243.76
2004-05-29 09:46:40+00:00,L5,234.10,248.31
2004-06-06 09:54:50+00:00,L7,,234.46
2004-06-07 09:40:46+00:00,L5,241.37,246.16
2004-06-15 09:48:34+00:00,L7,226.09,245.00
2004-06-30 09:47:37+00:00,L5,216.96,231.55
2004-07-16 09:48:04+00:00,L5,224.88,241.67
2004-07-17 09:48:31+00:00,L7,247.57,
2004-07-24 09:54:39+00:00,L7,,
2004-07-25 09:42:06+00:00,L5,245.74,259.03
2004-08-01 09:48:25+00:00,L5,225.94,243.67
2004-08-10 09:42:25+00:00,L5,223.75,240.93
2004-09-02 09:49:14+00:00,L5,231.59,242.42
2004-10-21 09:48:16+00:00,L7,,
2004-11-05 09:50:39+00:00,L5,229.18,236.68
2004-11-13 09:54:40+00:00,L7,,
2004-11-22 09:48:58+00:00,L7,,
2004-12-23 09:51:34+00:00,L5,217.12,226.82
2005-01-17 09:45:41+00:00,L5,230.40,227.89
2005-02-10 09:49:07+00:00,L7,,
2005-02-18 09:46:10+00:00,L5,232.58,240.98
2005-02-25 09:52:27+00:00,L5,232.11,239.69
2005-03-14 09:49:15+00:00,L7,235.16,243.27
2005-03-29 09:52:48+00:00,L5,229.95,245.05
2005-03-30 09:49:37+00:00,L7,214.12,231.49
2005-04-06 09:55:22+00:00,L7,233.40,250.02
2005-05-01 09:49:32+00:00,L7,,247.84
2005-05-09 09:46:48+00:00,L5,207.45,230.06
2005-05-16 09:53:02+00:00,L5,225.47,243.85
2005-06-02 09:49:06+00:00,L7,225.25,235.45
