,dates,mex0461-0000,mex0461-0001,mex0461-0002,mex0461-0003,mex0461-0004,mex0461-0005,mex0461-0006,mex0461-0007,mex0461-0008,mex0461-0009,mex0461-0010,mex0461-0011,mex0461-0012,mex0461-0013,mex0461-0014,mex0461-0015,mex0461-0016,mex0461-0017,mex0461-0018,mex0461-0019,mex0461-0020,mex0461-0021,mex0461-0022,mex0461-0023,mex0461-0024,mex0461-0025,mex0461-0026,mex0461-0027,mex0461-0028,mex0461-0029,mex0461-0030,mex0461-0031,mex0461-0032,mex0461-0033,mex0461-0034,mex0461-0035,mex0461-0036,mex0461-0037,mex0461-0038,mex0461-0039,mex0461-0040,mex0461-0041,mex0461-0042,mex0461-0043,mex0461-0044,mex0461-0045,mex0461-0046,mex0461-0047,mex0461-0048,mex0461-0049,mex0461-0050,mex0461-0051,mex0461-0052,mex0461-0053,mex0461-0054,mex0461-0055,mex0461-0056,mex0461-0057,mex0461-0058
0,1986-03-13 17:25:55+00:00,378.3953607412378,334.3201141099094,277.8323362326163,258.77218771383843,237.62397198907146,224.71121535625775,215.17290945624444,203.28894791494236,203.69629395070064,205.07394752192903,200.5214494054438,206.4031278888421,207.5762367949834,201.38699490588513,202.47914891693614,206.9232665135874,201.60207381195863,200.98220983355137,202.14109469307,197.77735269409118,204.3177380730485,213.86503155172437,222.78179614815858,213.7579695192984,211.77851744210423,220.58077696429285,204.5257935749311,203.01947855797073,209.2566589819425,200.9696048484994,201.91076097596084,216.30511180407757,214.58977117653677,211.26874663334692,204.01525676664502,203.542852838722,195.7374625149797,193.8528411780038,198.30730263466472,205.61169543976308,214.11762543001325,211.4860476913966,208.79659185162046,214.45364639294408,209.80053841039972,212.39622391639864,207.67987170392257,206.66193273541572,211.31100856179137,212.60588794564313,212.2688540742621,214.48737980662312,205.4191551103736,196.86618756175437,201.4301511015899,203.40428638529184,196.75914064812275,189.73272315361015,193.30560209256845
1,1986-04-14 17:25:15+00:00,,373.44484367075194,315.7007392913883,284.849859712772,272.85660716719127,251.92845648522137,228.28749729663704,232.45993956576885,223.41829698410712,220.8289530517548,236.27968896247054,227.93378254616368,230.85598412530982,223.83890785214814,227.48476847247875,224.09248813848558,228.1460417288249,222.69465099200318,224.86076221920624,226.7131071726177,237.0892092326408,240.88258200206667,236.2631665792094,229.80261471754338,237.138180282398,235.56465297795472,231.59175275311367,230.176876636084,233.1411537682039,229.60679591494358,236.17412869235378,242.4958069549797,239.4279413949631,237.7105885673228,229.74059974305527,224.23141588810296,224.39329700572785,225.3252203361528,224.33261836998417,240.38191981048126,237.33061151160626,236.2492277809957,237.62576925362012,234.69467062555745,240.95297449617226,234.90899918796683,237.72166652687585,239.7898899634179,251.30429321057213,250.6145729098593,232.90139441814915,236.29441232600894,226.6809655608455,220.9128254327724,226.47491212928026,225.4896104658268,220.4092118369895,220.43012841515377,206.8116918407139
2,1986-04-23 17:18:52+00:00,,373.3869519047189,319.9944638178171,287.4138733426941,278.4929091373711,251.9414469021896,240.40529330912435,233.9491213704509,222.09597331617942,231.6234603182076,233.0724985382999,230.0989815777346,234.15226737119593,234.7572787621036,229.75819169145862,233.39216660332963,238.7374068914068,228.36107110771542,229.7722504198743,230.70885931103527,234.9458953899714,237.30413811209274,252.06438104787125,248.18222249501684,245.2070254171565,246.24225556173383,245.0752250569879,237.24484172349565,234.4075277994922,242.0377489583911,235.6096858167768,246.18740885006233,245.4443322986151,246.41309012050297,235.13280831687538,231.5221513690462,230.69282645883703,222.98159727634365,226.2136961176455,239.81413605132784,231.64027513385216,236.99209377910552,239.26289584772994,240.46451953646138,239.67427277883797,243.36958202206958,240.47741248622643,245.02256632453765,248.30904431972206,250.93901526070923,237.27119886441807,240.89125177781276,235.5583738462946,235.41097517328436,227.1637525611387,232.50567871354716,224.18773448350694,217.31567455361818,218.0499372765737
3,1987-07-15 17:18:48+00:00,,394.2809437650967,326.1497936704061,289.70879402810414,255.65383824808825,244.83264781214902,240.4126513141832,234.46020626275205,235.48664581031946,236.88879006421723,236.99742302170702,240.83387638657038,238.4272076735108,231.3923346784806,231.89976124473665,235.9485495709605,231.87170477765017,232.30022181701563,240.96048254897104,245.53995848637152,241.2829960160451,246.44046524139702,252.2758035891571,249.48575110917687,244.53064752603936,246.1884047332993,247.09554147101505,246.17986645109767,249.36008236335476,249.20667912190103,243.79439690287026,243.2704709713966,246.68187978948396,238.37207387959185,234.89412811726626,236.2769458421166,235.39607679431757,245.97058250982212,246.90195560603576,250.21425092188647,241.68180057586386,243.06192744915595,244.56040637410266,240.21990688256042,243.33352554853303,254.9636951569415,255.5479907785651,262.11304746785,259.3318836833124,256.90250223472697,255.8272152114879,259.18879415402023,253.29100807103947,245.2216228930545,241.9487554380043,243.26727974982612,234.24321587057423,238.85912080060055,243.23350321879138
4,1987-09-24 17:26:52+00:00,,368.8708310561132,303.84493827158275,273.16948925315273,240.06054128016635,225.04984714669948,220.03663014544242,219.34191392414084,219.92417959010174,221.77260337380946,219.70106150085155,222.07793493657928,221.1357511899957,217.89171663207696,218.06177444694018,216.64553025008306,213.2562282946191,217.5675096968139,221.9269918091951,226.54164999331425,215.75257217567443,224.8294405872986,231.32716224456414,229.16464282051297,233.13618347753857,233.71491452717572,236.57233705009094,238.86832528065543,234.71937035328483,229.64805294472427,224.05261286352177,228.05046897687188,234.66796484182566,230.49229958031415,226.3017938902439,224.85811050935183,231.85145478011145,232.07135736665572,228.28339935339,227.36206351848358,221.5883642724742,223.09501710250666,219.97821186689688,222.10341298306355,226.9412649941012,232.37247494323364,242.28108598687803,243.78185609252003,238.01930531496293,238.32097354927777,231.46107155035057,230.66560851796032,236.06845457768188,234.58958991290564,232.2653143490613,225.7500706760215,221.58834264685132,211.13387583513654,211.5046175816786
5,1990-04-09 17:19:58+00:00,,366.4093748993363,313.83665976840445,285.06934117744055,247.78288561092702,239.70298150118384,236.45477559543633,224.47892441728416,225.34256704543816,229.2386170037674,233.21857121627207,231.09951195899566,227.0792845296753,227.9241230331436,225.7476672523136,222.56357340914178,222.244284399973,222.70634339030153,226.34894752539785,228.59857859097292,229.2346062088327,230.83079876486948,235.21502389601326,238.2176273156483,232.9980704526401,237.5676335947778,232.833767576609,232.54506134976083,235.3558652572229,242.68959125329593,235.68765143634988,233.86526919796188,233.42054662335403,231.2900745698538,223.97717841564972,224.5881897545064,228.0672822146005,234.40327953411062,232.1566620769824,242.87033970315542,242.02221004993453,238.87384946471425,240.2930637777126,237.05849277594706,235.48897084141973,233.22889838866828,244.09327824970728,247.00116803269933,251.09121860318425,254.95621329841956,257.7033461788175,243.72773952831017,236.92848768133777,230.55458606708766,229.94339310148257,232.40057016935782,227.3619151549058,214.94460434715543,216.42896893534993
6,1990-04-18 17:13:52+00:00,,,340.7698420993868,302.80663560780044,268.1407739204286,259.1116792355483,257.7146655003098,243.9757456401723,243.3153268218585,250.07518988191873,255.94310291181245,257.43780681806527,254.19749986218164,256.42207363160577,252.36710750880485,254.0420020193621,249.7074269581256,251.2994070679623,249.18276696130198,255.8761014421063,258.38979181276704,260.8013559089165,260.4944827661418,265.40863469054193,259.94650109598695,262.8844637301563,260.61658810583276,257.69895951737084,256.5234326142756,260.0841447985721,258.3417864784017,254.18997467097154,253.619335145248,256.14177878700053,250.75184864352474,247.49599953728023,254.83354824409093,256.603581867193,261.85673557182736,271.1336635866656,272.50546737601655,272.4296910678795,268.891897652852,270.7512874743544,265.1406016282366,265.8063909144366,276.0177133987611,282.567946368834,276.73177368657844,278.4735649173899,283.73013666443046,270.74839432522754,260.68028823377796,257.00331123199135,256.08377150757906,263.22436723876353,247.06213768579377,242.1658559406587,237.2389403776188
7,1990-05-04 17:13:46+00:00,,,370.4668858086884,326.8881641209761,285.2791308005547,273.97135370219297,260.5991114365182,256.41484113174533,255.0278791051961,252.6045209662666,256.5663872229469,266.2211328531,252.04188002749657,255.73016607394504,253.18599718822634,253.41604632776858,258.25114209445223,259.3521830719631,261.7326322839439,253.14070769981112,255.57331957176257,262.98561307552,266.2209653215923,270.5333450874281,271.159129447025,272.1473268460485,259.01224861155,266.95418639214995,267.087844868605,264.6219284241236,263.4708086710458,261.46888717122863,262.0445315946387,265.55002679602046,259.29717167422416,263.51961948218764,261.61992137285085,265.3169697510584,269.42656411172857,277.1894287692017,277.6082751233661,280.53858425043285,267.4394449138723,267.0345370409681,271.262272214754,274.4904476285227,289.14845860359617,285.01482133882575,271.7161673864964,280.8700298656487,279.8384785235799,273.38424185157027,271.04576202253475,259.57080483210433,276.0600167085237,265.4680130388336,256.7470858426127,247.10771755036757,241.86374280390552
8,1990-05-11 17:20:04+00:00,400.78245916570756,367.00793601663264,318.39986365788303,287.1810507435996,254.3923545656895,240.56148169442196,234.45116853927695,227.65190225122,228.7946840960007,227.95720228491214,235.54546234882906,237.10238129686866,225.44606361703424,227.3792465801781,230.19140589583338,225.9362868271072,229.22718259279998,232.52924334448048,235.2821507282243,226.341045852154,234.43103946961557,238.5578760118763,239.39722605261304,240.04662050035682,245.16198529903107,243.0649924423921,232.18873920439938,242.82429323065054,238.5881270586459,239.7523980539316,235.6012240897573,236.35323426397377,232.60012121094042,230.5205575038902,228.77615163583113,229.6489531579079,231.00743052669822,238.5707205806836,239.51623893099332,244.9878033103291,243.217038399431,244.07454710859878,240.71990052927222,239.6882101614097,243.80121642141202,244.3664651784611,261.7004842052096,255.69768857930708,253.96779384875978,260.04677247143354,257.9997249673349,254.01929617772555,240.91196332575126,234.23100416959494,248.65385882432895,237.4590306480738,234.39330580866948,228.87632455335893,228.30665301414433
9,1992-08-29 17:15:58+00:00,,,338.67270170822724,289.4275283506105,249.67111625952066,236.3279981567788,231.46295770656553,216.41917887709565,208.31185789512045,218.69536814641793,219.38310786117148,219.33154521724242,208.66597502666514,206.68677947623547,207.214432077222,206.5568452495794,203.47150916651321,201.52297818293658,207.1133999511312,203.45055310468854,207.53621955512676,211.6734829684193,212.8759450215167,214.40524165488586,218.16365455139328,223.69679494879801,231.01246932626134,223.55944187781296,224.38367689948137,222.8090281786516,223.76127006652587,222.94674128567846,222.68328092634454,216.92367238696517,219.18003948586914,216.64292175512884,219.31400691494787,221.82372876182131,221.81640529646484,223.75114602400777,223.14227954537512,222.09582887336597,221.07309823201246,222.31406600101485,225.25861062687443,223.91640518535036,223.1183963505722,228.53011431176867,234.27259359006933,232.03149140869357,231.7563194985318,229.8137860622059,225.44693633903034,217.8676018122211,216.41201089172245,218.25585237229978,210.78700210789236,206.5150454358229,204.41538962424227
