dates,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0017,nzd0112-0018,nzd0112-0019,satname
2000-07-20 21:56:59+00:00,340.70,325.79,324.47,324.34,325.69,334.84,329.34,326.36,329.55,332.41,336.12,339.67,338.13,347.95,351.85,350.00,348.09,341.45,343.41,329.30,L7
2000-08-21 21:56:38+00:00,338.18,318.05,316.80,323.12,316.70,324.02,323.13,320.70,326.13,324.55,328.91,334.81,334.07,348.90,352.52,351.59,349.38,339.59,342.06,327.37,L7
2000-09-06 21:56:22+00:00,338.18,318.05,316.80,323.12,316.70,324.02,323.13,320.70,326.13,324.55,328.91,334.81,334.07,348.90,352.52,351.59,353.07,340.17,346.11,332.86,L7
2000-11-25 21:55:59+00:00,332.89,309.94,308.89,309.30,302.91,307.20,310.70,310.23,312.90,312.20,314.56,324.36,324.16,326.70,327.02,331.43,339.96,326.27,332.04,323.00,L7
2000-12-11 21:56:00+00:00,335.61,312.50,311.50,312.90,309.85,311.51,313.88,313.96,312.39,311.31,315.44,323.88,324.77,325.53,325.66,328.13,336.50,325.38,328.86,321.22,L7
2000-12-27 21:56:05+00:00,335.61,312.50,315.20,316.65,314.35,315.64,317.07,317.24,315.24,312.35,316.81,325.80,327.63,327.29,326.27,329.10,336.18,328.50,329.32,322.28,L7
2001-01-03 22:02:12+00:00,336.61,313.49,315.53,317.10,316.16,316.36,318.14,317.75,315.58,312.45,317.41,325.51,326.88,327.10,326.51,328.35,336.18,328.50,329.32,322.28,L7
2001-03-01 21:55:57+00:00,338.15,318.97,321.64,323.93,325.76,327.72,328.06,326.35,321.14,317.45,322.15,327.05,330.61,328.65,326.36,326.95,337.49,334.24,331.55,325.89,L7
2001-05-11 22:01:45+00:00,337.30,319.09,321.44,323.66,325.41,325.99,324.89,323.61,317.48,314.36,319.55,324.95,328.32,326.71,325.15,324.37,328.36,330.47,321.32,316.55,L7
2001-06-05 21:55:16+00:00,334.97,319.08,322.24,322.61,322.41,320.66,318.57,318.04,311.28,310.63,316.52,322.18,326.08,325.03,324.33,323.11,326.09,327.26,318.56,313.32,L7
2001-06-21 21:55:05+00:00,332.76,318.71,322.97,323.12,322.14,319.90,317.60,316.62,311.26,311.02,316.21,322.13,325.97,327.83,328.28,326.42,328.36,330.41,324.07,318.42,L7
2001-08-08 21:54:37+00:00,334.61,321.82,324.71,324.85,323.98,319.18,312.94,313.92,310.45,315.85,318.77,322.55,326.76,328.73,329.76,326.88,328.65,327.21,322.34,318.04,L7
2001-08-15 22:00:38+00:00,333.85,319.07,322.35,324.06,323.44,317.20,306.46,309.55,308.69,318.18,319.17,323.40,325.14,329.36,331.82,326.56,328.65,327.21,322.34,318.04,L7
2001-08-24 21:54:24+00:00,333.85,319.07,322.35,324.06,327.59,321.13,306.46,309.55,308.69,318.18,321.29,326.11,328.98,331.24,333.41,329.71,331.57,328.65,323.42,321.35,L7
2001-09-09 21:54:12+00:00,333.54,319.06,320.15,320.06,325.39,318.29,299.42,304.01,303.70,317.83,321.52,325.94,328.22,330.15,332.90,329.95,330.70,326.59,321.71,319.75,L7
2001-09-16 22:00:17+00:00,333.54,311.63,315.11,314.23,319.70,318.29,298.13,297.81,299.86,312.65,321.52,325.94,328.22,324.44,327.16,325.59,325.42,326.59,315.26,319.75,L7
2001-09-25 21:54:04+00:00,337.60,317.28,319.34,319.53,321.10,322.75,307.00,303.08,305.34,315.93,323.39,328.57,330.03,326.08,328.82,328.32,328.06,328.10,318.14,322.18,L7
2001-12-05 22:00:18+00:00,342.62,316.87,320.26,321.63,325.41,330.76,314.72,309.74,314.55,323.21,329.55,333.33,335.35,328.30,330.67,330.48,330.01,332.10,319.76,326.93,L7
2001-12-30 21:54:13+00:00,342.62,316.87,320.26,321.63,325.41,330.76,314.72,309.74,314.55,323.21,329.55,333.33,335.35,326.63,328.39,328.92,328.77,331.00,315.77,324.03,L7
2002-01-15 21:54:23+00:00,343.51,318.74,321.80,324.25,328.33,332.89,319.35,315.26,318.75,325.41,330.26,333.75,336.32,327.38,328.46,329.40,329.03,332.27,317.90,324.87,L7
2002-01-22 22:00:40+00:00,344.89,321.42,323.71,327.16,331.27,336.08,324.04,320.35,322.50,327.90,331.88,336.48,339.44,330.59,331.85,332.08,331.77,334.87,320.11,324.74,L7
2002-03-20 21:54:24+00:00,347.64,330.75,333.63,341.91,343.01,343.29,344.43,338.53,336.28,337.40,335.64,340.85,344.81,343.21,342.36,341.86,340.06,341.23,331.65,325.12,L7
2002-03-27 22:00:37+00:00,343.36,324.60,326.84,334.10,342.16,339.17,336.51,335.53,332.83,333.43,332.83,335.42,339.14,340.58,339.76,337.33,335.00,338.09,327.95,318.46,L7
2002-04-05 21:54:25+00:00,342.60,324.40,326.07,332.76,340.41,339.36,335.87,335.53,332.83,333.43,332.83,335.42,339.14,340.58,339.76,337.33,334.24,336.50,326.99,318.40,L7
2002-04-28 22:00:38+00:00,342.33,323.79,326.09,331.93,339.96,338.74,335.16,334.86,332.87,332.65,332.42,334.67,338.13,339.51,338.16,335.92,333.25,335.76,326.17,318.37,L7
2002-05-07 21:54:27+00:00,345.87,327.60,330.12,336.88,344.48,344.13,341.29,340.46,339.26,338.64,336.87,339.36,341.26,343.86,342.21,338.99,335.46,337.39,330.17,322.43,L7
2002-06-15 22:00:19+00:00,348.77,331.76,332.59,339.45,347.06,347.98,344.37,344.89,343.19,341.92,339.75,342.27,343.25,345.86,344.94,342.57,338.38,339.06,332.63,323.77,L7
2002-06-24 21:54:04+00:00,348.98,332.08,333.74,339.59,347.89,349.28,344.84,345.02,343.01,342.01,339.05,342.84,343.80,346.64,345.86,343.73,339.38,339.58,332.85,324.07,L7
2002-07-17 22:00:08+00:00,352.53,334.77,336.80,340.10,349.96,352.13,347.77,347.33,345.41,343.49,341.59,346.66,345.60,347.77,348.15,348.64,343.30,339.56,333.76,327.15,L7
2002-08-02 22:00:01+00:00,351.38,333.64,335.05,336.33,346.60,349.42,343.71,342.76,341.36,339.99,338.56,342.30,341.38,344.55,345.31,347.31,341.72,336.21,332.09,325.02,L7
2002-08-11 21:53:48+00:00,352.28,333.49,335.20,336.58,346.07,348.35,342.84,341.66,341.27,340.16,339.23,343.32,343.02,344.38,345.00,347.85,341.74,336.85,332.29,325.92,L7
2002-08-18 21:59:57+00:00,352.28,337.08,337.58,340.53,346.07,348.35,345.18,345.19,344.24,340.90,339.72,343.68,344.88,347.61,347.31,350.33,343.51,336.18,334.92,326.78,L7
2002-08-27 21:53:36+00:00,352.28,337.08,337.58,340.53,346.07,348.35,344.78,345.39,344.14,340.79,339.72,343.55,344.79,345.71,347.31,350.21,344.05,337.31,336.05,329.54,L7
2002-09-19 21:59:35+00:00,351.84,337.07,337.24,339.98,345.00,347.00,343.86,344.31,342.62,339.98,339.14,343.04,343.83,343.79,345.71,349.53,342.56,335.49,335.26,329.33,L7
2002-09-28 21:53:22+00:00,353.64,339.20,339.63,341.67,346.35,349.09,345.83,347.62,345.03,342.47,342.03,346.30,347.51,346.55,346.99,351.11,344.22,337.08,336.48,332.82,L7
2002-10-14 21:53:19+00:00,355.03,341.45,341.65,343.92,347.49,349.78,346.55,346.60,344.62,342.37,340.79,345.78,346.50,346.83,348.48,351.70,345.84,338.64,337.70,333.39,L7
2002-10-21 21:59:36+00:00,354.66,341.06,340.76,343.25,346.77,348.72,346.10,345.70,344.16,342.26,340.63,345.26,346.15,346.83,348.48,351.70,345.84,338.64,337.70,333.39,L7
2002-11-22 21:59:57+00:00,353.94,341.93,340.61,341.97,345.24,347.14,344.64,345.11,343.46,342.03,341.36,345.47,346.96,346.57,349.32,353.26,347.14,338.83,336.94,334.58,L7
2002-12-24 22:00:09+00:00,354.15,342.24,341.31,341.87,344.46,346.26,344.61,344.51,344.07,342.12,342.34,345.74,348.00,347.46,350.68,354.97,348.08,338.97,336.95,335.23,L7
2003-01-18 21:54:06+00:00,351.24,340.97,339.36,341.24,341.97,343.64,342.10,343.05,343.17,341.59,341.86,345.43,348.43,348.82,351.37,352.91,346.90,339.98,336.18,332.64,L7
2003-01-25 22:00:18+00:00,350.36,340.36,338.33,340.59,342.18,345.27,343.33,344.35,344.35,342.59,343.07,346.04,348.64,349.37,352.24,353.49,347.55,340.33,336.35,332.97,L7
2003-03-23 21:54:16+00:00,350.52,339.56,338.47,340.00,345.23,349.21,346.24,346.46,348.03,347.20,347.18,349.99,351.37,354.60,356.06,355.00,350.23,345.58,337.12,334.37,L7
2003-03-30 22:00:31+00:00,350.00,340.02,338.79,341.31,346.81,348.15,345.50,344.53,347.10,345.46,344.52,346.11,347.64,351.08,356.06,353.57,348.50,344.83,336.98,330.07,L7
2003-05-10 21:54:22+00:00,347.37,339.74,339.59,341.17,350.71,349.97,347.50,348.82,349.84,342.06,342.90,344.89,347.25,348.49,350.77,349.15,346.70,340.90,335.15,328.48,L7
2003-05-26 21:54:19+00:00,349.18,341.23,341.07,342.12,351.46,350.64,347.30,350.29,351.55,343.47,340.97,345.27,346.22,348.56,348.76,348.64,347.22,337.80,334.04,326.66,L7
2003-07-21 21:42:09+00:00,351.65,345.47,342.93,348.20,356.79,354.17,351.07,353.50,353.71,345.57,340.20,341.66,340.84,346.45,346.85,346.75,343.43,332.09,335.10,325.94,L5
2003-08-05 22:00:11+00:00,349.53,340.77,339.20,344.80,352.43,346.64,343.11,343.94,343.67,343.56,336.47,338.91,334.46,339.73,339.47,340.44,336.70,324.67,330.34,317.67,L7
2003-08-06 21:42:27+00:00,349.53,341.62,339.36,343.82,352.00,347.38,341.98,340.46,341.50,340.96,334.76,340.59,334.41,338.30,339.44,341.93,339.76,324.67,330.34,317.67,L5
2003-08-13 21:48:45+00:00,347.49,338.86,337.78,342.24,350.13,344.62,339.34,338.36,338.96,337.72,332.08,337.82,332.72,335.81,337.10,339.59,337.50,325.10,328.95,316.71,L5
2003-08-22 21:42:44+00:00,347.49,338.86,337.78,342.24,350.13,348.25,339.72,340.70,338.96,337.72,332.08,337.82,332.72,335.81,337.10,339.59,337.50,325.10,328.95,316.71,L5
2003-09-07 21:43:00+00:00,351.21,341.09,339.98,345.44,353.50,350.58,341.73,342.42,340.35,337.85,332.19,339.99,335.24,337.69,337.10,339.59,337.50,325.10,328.95,316.71,L5
2003-09-14 21:49:18+00:00,351.38,340.07,339.38,344.50,353.11,350.11,341.50,342.29,340.17,337.75,332.50,339.21,335.70,337.28,336.14,338.30,336.90,326.86,328.95,316.71,L5
2003-10-25 21:43:40+00:00,351.57,339.38,339.10,343.57,352.66,349.84,340.57,340.84,338.79,336.68,331.08,338.62,335.90,337.52,335.33,337.76,337.40,326.73,323.03,318.10,L5
2003-11-17 21:50:09+00:00,355.58,340.36,340.15,345.01,351.63,350.22,338.82,339.09,337.03,338.34,333.46,341.55,338.80,339.64,338.20,341.07,340.92,332.68,329.63,323.23,L5
2003-12-04 21:54:19+00:00,355.37,339.32,340.23,345.54,351.90,350.87,340.82,339.15,335.68,336.93,331.72,339.77,337.59,337.73,337.31,339.98,339.43,336.33,334.45,324.89,L7
2003-12-12 21:44:10+00:00,357.41,340.72,342.15,347.62,355.10,353.24,342.59,340.23,337.45,338.55,334.93,340.56,338.66,338.40,338.22,342.13,343.07,341.43,338.44,332.60,L5
2003-12-19 21:50:27+00:00,357.41,341.75,342.16,347.45,354.68,351.69,342.06,339.86,336.33,337.31,334.13,338.96,337.87,339.49,339.48,343.28,344.12,340.77,339.02,332.80,L5
2004-01-21 21:54:39+00:00,355.39,339.33,340.53,344.87,352.82,350.09,339.87,337.99,333.75,334.63,331.71,338.10,337.38,337.83,337.97,342.06,344.49,341.57,338.52,331.80,L7
2004-01-28 22:00:52+00:00,355.72,340.69,341.39,344.87,352.82,350.09,341.48,339.65,335.90,336.25,333.72,338.95,338.10,338.92,339.27,343.05,345.32,341.57,338.52,331.80,L7
2004-02-22 21:54:43+00:00,363.14,346.98,348.16,350.60,358.75,353.69,347.32,344.88,341.67,338.81,339.12,341.39,344.11,343.83,345.13,348.37,351.19,348.98,345.31,339.71,L7
2004-03-01 21:44:38+00:00,363.25,347.25,347.77,350.29,356.98,353.03,347.99,344.94,342.09,340.20,340.79,342.84,345.12,344.96,346.45,349.13,351.24,350.16,346.59,337.97,L5
2004-03-17 21:44:44+00:00,363.49,347.62,349.28,350.31,354.50,351.07,346.99,343.33,341.95,341.94,343.75,344.55,346.27,347.56,349.57,353.01,353.70,351.24,346.19,337.90,L5
2004-03-25 21:54:54+00:00,362.68,346.58,348.82,349.60,354.72,351.07,346.99,343.33,341.95,341.94,343.75,344.72,346.78,347.02,349.21,353.03,353.42,351.09,345.59,337.10,L7
2004-04-18 21:45:25+00:00,360.18,344.36,346.92,348.04,352.63,349.15,344.62,341.40,339.29,340.70,342.10,343.06,344.81,345.91,348.28,351.46,351.66,349.94,344.29,334.34,L5
2004-05-03 22:00:59+00:00,361.03,344.94,347.33,348.71,352.03,350.54,346.57,343.35,340.89,343.29,344.65,345.54,346.31,346.58,349.28,353.23,353.19,349.93,344.10,335.61,L7
2004-05-04 21:45:52+00:00,360.47,344.66,347.04,348.49,352.05,350.81,346.07,342.73,340.53,343.20,344.45,345.47,346.74,346.84,349.41,353.27,353.01,349.93,344.10,335.61,L5
2004-05-12 21:54:49+00:00,360.47,344.66,347.04,346.23,349.67,348.46,344.19,341.05,338.74,341.67,343.08,345.47,346.74,346.84,349.41,353.27,353.01,349.93,344.10,335.61,L7
2004-05-20 21:46:20+00:00,358.74,342.40,345.52,344.32,348.60,347.07,343.63,340.48,338.08,341.53,342.97,344.59,345.52,345.69,348.69,351.55,350.84,348.06,341.11,333.00,L5
2004-05-28 21:54:47+00:00,360.10,342.40,345.52,344.32,348.60,347.07,343.63,339.82,337.00,340.71,342.75,344.32,345.12,345.68,348.62,351.55,350.84,348.06,341.11,333.00,L7
2004-06-05 21:46:48+00:00,360.75,343.21,346.10,344.64,348.53,347.00,341.74,338.98,336.74,340.78,343.54,344.94,345.93,346.02,348.89,351.85,350.84,348.18,340.16,331.50,L5
2004-06-21 21:47:16+00:00,359.27,341.01,343.95,342.26,344.29,344.60,340.44,339.54,337.47,342.75,344.54,346.73,347.05,345.80,348.95,351.21,348.95,346.17,337.35,323.44,L5
2004-07-06 22:00:48+00:00,359.28,341.01,343.95,342.26,345.41,346.28,341.92,341.05,339.00,343.28,345.40,347.45,347.62,345.83,349.12,351.21,348.95,346.17,337.35,323.44,L7
2004-07-23 21:48:09+00:00,359.40,341.66,344.39,342.55,344.89,346.57,341.96,341.42,339.27,343.45,345.57,347.82,348.39,347.28,349.98,352.09,349.60,346.51,337.69,323.22,L5
2004-07-30 21:54:28+00:00,360.56,340.80,343.83,342.39,344.47,345.94,340.23,341.08,338.88,344.28,346.29,348.74,348.49,348.17,351.64,353.41,349.62,346.54,337.26,325.84,L5
2004-07-31 21:54:28+00:00,360.56,340.80,343.83,342.39,344.47,345.94,340.23,341.08,338.88,344.28,346.83,347.75,348.59,348.59,352.45,353.55,349.70,346.33,337.26,325.84,L7
2004-08-07 22:00:37+00:00,360.27,340.80,343.83,342.39,344.47,345.94,340.23,341.08,338.88,344.28,346.83,347.75,348.43,348.16,352.65,354.74,350.69,346.32,336.05,326.33,L7
2004-08-08 21:48:26+00:00,360.98,341.84,344.88,343.58,344.82,345.84,340.62,341.95,339.15,344.49,347.81,348.94,348.66,348.82,354.12,356.55,350.69,346.32,336.05,326.33,L5
2004-08-16 21:54:26+00:00,360.98,341.84,344.88,342.79,344.36,344.98,339.89,341.49,338.56,343.93,347.40,348.94,348.66,348.82,354.12,356.55,350.69,346.32,335.20,325.00,L7
2004-09-25 21:49:43+00:00,360.68,340.44,342.18,342.30,343.61,345.28,340.60,342.39,338.08,343.17,346.76,348.22,347.55,349.73,355.40,355.89,349.92,344.70,334.85,325.86,L5
2004-11-03 21:56:42+00:00,362.63,341.93,344.47,343.44,345.83,347.49,343.57,346.39,341.13,344.66,348.92,349.94,348.87,351.22,357.35,359.09,353.19,349.01,338.74,330.55,L5
2004-11-04 21:54:31+00:00,362.02,340.07,343.36,343.29,346.39,348.50,343.92,346.39,341.13,344.66,348.92,349.94,348.87,351.22,356.66,357.97,352.53,348.01,339.29,331.39,L7
2004-11-11 22:00:45+00:00,360.53,338.25,340.94,343.67,347.98,350.21,345.43,348.25,342.81,345.97,349.81,349.07,348.05,350.31,355.57,356.31,351.19,346.59,338.35,331.39,L7
2005-01-15 21:51:45+00:00,360.10,339.81,341.78,343.99,348.32,354.25,350.64,355.49,349.24,350.92,354.68,352.91,348.43,355.19,360.32,360.54,353.70,348.15,339.98,340.07,L5
2005-02-07 21:58:15+00:00,355.13,334.81,332.87,337.78,345.30,360.08,355.52,354.59,348.51,347.04,348.82,349.51,343.51,353.13,351.63,348.45,344.57,342.61,338.65,341.85,L5
2005-02-08 21:55:11+00:00,355.13,334.81,332.87,337.78,345.30,360.08,355.52,354.59,348.51,347.04,348.82,346.11,343.51,353.13,351.63,348.45,344.57,342.61,338.65,341.85,L7
2005-02-16 21:52:13+00:00,354.24,334.85,337.12,342.79,350.15,367.33,361.27,359.04,353.51,348.05,347.35,346.29,343.74,351.96,350.60,347.90,345.06,344.31,341.72,346.65,L5
2005-02-23 21:58:31+00:00,354.09,334.73,337.24,342.49,349.59,364.00,358.27,357.26,352.51,346.87,345.94,345.28,343.77,351.71,349.38,346.69,344.71,344.42,340.51,341.92,L5
2005-03-03 22:01:30+00:00,354.18,335.38,337.28,343.25,350.52,362.12,356.65,355.93,352.13,346.87,345.94,345.28,344.87,351.29,349.15,346.57,344.56,344.41,340.26,340.38,L7
2005-03-11 21:58:44+00:00,353.99,335.24,337.32,343.35,350.53,360.30,354.88,354.43,351.24,345.99,343.86,344.92,345.41,350.64,348.43,345.91,343.77,344.65,339.37,338.55,L5
2005-03-19 22:01:30+00:00,353.97,335.70,337.88,343.63,351.35,360.35,355.37,353.97,350.30,345.90,343.86,344.92,345.41,350.64,348.57,346.65,343.53,343.28,338.42,337.00,L7
2005-03-20 21:52:38+00:00,353.57,336.09,338.90,344.45,352.16,360.74,356.46,354.49,350.57,345.65,343.20,345.26,345.55,350.34,348.42,347.27,344.47,343.00,338.44,336.47,L5
2005-03-28 21:55:18+00:00,351.94,335.16,338.13,343.39,352.27,361.35,354.71,353.61,350.40,345.27,342.03,343.76,345.26,348.39,346.47,346.65,342.93,341.31,335.76,334.78,L7
2005-04-21 21:52:46+00:00,353.25,336.47,339.25,344.26,353.73,362.98,356.90,355.47,351.41,346.48,343.06,346.07,348.24,350.29,347.79,348.13,343.98,340.74,336.70,335.82,L5
2005-05-06 22:01:25+00:00,351.33,336.50,337.08,342.08,351.23,360.36,355.32,351.72,351.13,345.70,342.14,345.25,348.24,349.50,346.79,345.85,340.27,336.53,333.13,332.22,L7
2005-05-31 21:55:11+00:00,352.19,337.97,339.07,343.91,352.20,360.36,355.32,351.72,351.13,346.11,342.28,345.82,352.08,350.52,347.33,346.63,340.40,336.84,333.38,332.22,L7
2005-07-09 22:01:14+00:00,352.19,337.97,339.07,343.90,351.41,358.62,353.76,350.62,350.09,345.84,342.34,345.48,351.38,350.46,347.33,346.63,340.40,338.90,333.38,332.22,L7
2005-07-17 21:59:35+00:00,351.07,336.75,338.62,342.71,349.36,352.79,348.88,346.11,345.02,342.73,338.10,342.66,349.77,348.33,345.49,343.73,340.41,336.21,331.90,327.93,L5
2005-08-19 21:54:56+00:00,352.23,337.63,338.93,343.18,350.99,351.08,347.83,346.30,345.14,345.82,342.03,345.77,352.27,349.14,347.26,346.86,342.82,336.60,333.33,326.55,L7
2005-09-19 21:59:56+00:00,355.20,338.83,337.62,337.36,345.82,346.30,342.60,341.04,339.85,345.70,345.60,346.52,354.16,348.78,349.35,347.43,341.65,331.70,331.88,326.88,L5
2005-09-20 21:54:42+00:00,355.20,338.83,337.62,337.36,345.82,346.30,342.60,341.04,339.85,345.70,345.60,346.52,352.89,345.36,349.14,347.67,343.13,335.56,332.68,327.27,L7
2005-10-05 21:59:53+00:00,356.48,338.73,337.86,337.32,344.98,345.67,340.34,338.74,337.88,344.40,343.44,345.10,351.49,344.56,348.68,347.93,343.03,336.37,332.14,326.69,L5
2005-10-30 21:53:39+00:00,352.76,337.14,337.45,336.13,342.10,341.46,336.05,336.64,336.94,343.88,344.80,343.56,348.99,343.84,350.77,345.26,341.69,337.06,330.55,326.15,L5
2005-11-30 22:01:24+00:00,355.05,338.38,338.70,336.34,340.57,340.16,335.65,336.43,335.31,341.55,342.03,344.58,345.03,344.62,353.23,345.06,340.80,337.49,330.04,325.77,L7
2005-12-09 21:55:14+00:00,355.05,338.38,338.70,336.34,340.57,340.16,335.65,336.43,335.31,342.55,342.47,345.04,344.70,347.19,355.56,347.95,342.94,337.49,330.04,325.77,L7
2006-01-10 21:55:28+00:00,352.99,338.92,340.65,337.67,343.59,343.47,339.51,340.67,334.57,342.42,342.43,345.62,344.63,346.75,355.56,349.31,342.92,335.13,332.26,329.44,L7
2006-02-03 21:55:55+00:00,353.18,341.41,343.89,341.12,346.51,346.64,342.78,344.68,338.94,342.41,342.71,345.00,347.18,346.35,354.19,349.70,343.40,339.48,333.59,329.57,L5
2006-02-11 21:55:41+00:00,353.93,342.86,343.89,341.12,346.51,346.64,342.78,344.68,339.16,341.95,342.38,342.89,346.56,347.55,353.94,349.46,343.40,339.48,333.59,329.57,L7
2006-02-18 22:01:53+00:00,353.93,342.49,343.08,340.33,343.61,343.83,340.94,342.94,336.96,339.07,339.82,340.58,346.56,347.55,353.94,347.59,341.39,338.50,331.53,328.70,L7
2006-02-19 21:56:15+00:00,353.25,342.26,342.85,339.71,343.60,344.16,340.99,343.11,337.53,339.98,340.05,340.19,345.84,346.95,352.58,346.54,339.92,337.33,330.02,326.61,L5
2006-04-08 21:57:12+00:00,354.58,345.04,346.36,344.42,349.18,349.13,348.26,349.68,342.53,344.40,342.16,343.13,348.27,353.86,356.93,346.98,338.74,333.01,331.64,328.79,L5
2006-05-02 21:55:41+00:00,353.79,344.81,345.21,343.89,349.77,348.68,346.56,348.06,340.31,342.82,339.54,340.33,346.41,351.77,349.62,345.09,336.81,331.67,329.46,326.13,L7
2006-05-17 22:03:57+00:00,355.53,345.13,346.13,345.57,351.41,349.61,347.37,348.58,341.70,343.63,341.17,341.82,349.27,351.86,349.97,345.73,338.40,333.43,330.59,327.09,L5
2006-05-26 21:57:54+00:00,355.53,345.13,346.13,345.57,352.99,347.21,344.01,344.36,341.41,342.20,340.07,340.64,348.63,351.11,353.83,349.87,338.40,332.65,327.42,327.09,L5
2006-06-02 22:04:12+00:00,355.83,344.14,347.13,347.00,355.53,349.39,345.60,346.57,343.64,344.08,342.10,340.58,348.44,350.66,353.07,350.80,339.62,333.75,328.51,328.57,L5
2006-06-19 21:55:36+00:00,355.83,344.14,347.13,347.00,354.85,350.25,347.05,347.37,344.90,345.00,343.46,339.73,349.26,348.95,351.31,349.35,337.60,333.75,329.61,329.37,L7
2006-06-26 22:01:44+00:00,355.28,343.71,347.13,347.00,354.85,349.17,345.70,345.97,343.44,344.19,343.17,339.85,348.32,347.85,349.69,348.03,337.60,333.75,329.61,327.31,L7
2006-07-05 21:55:30+00:00,354.63,343.95,345.99,346.29,354.00,348.76,345.56,345.97,343.44,344.19,343.17,339.85,348.32,346.63,348.67,347.09,337.12,332.99,329.29,325.73,L7
2006-07-21 21:55:21+00:00,355.50,344.18,345.44,345.60,352.85,347.18,343.78,343.49,343.44,344.19,343.17,343.77,350.99,346.63,348.67,346.02,336.41,332.10,327.66,323.16,L7
2006-07-28 22:01:30+00:00,355.50,344.18,345.44,345.84,352.37,347.42,343.60,343.16,342.62,343.42,342.80,343.16,350.35,345.65,348.67,346.02,336.41,333.34,327.52,323.01,L7
2006-08-22 21:55:17+00:00,356.46,343.32,346.02,348.36,355.90,349.03,345.10,342.86,343.83,344.48,345.85,348.72,352.47,345.92,349.85,349.26,338.98,333.44,328.76,324.42,L7
2006-09-07 21:55:13+00:00,356.46,343.32,346.02,348.36,355.90,349.00,344.90,342.01,342.71,343.80,345.05,347.52,352.47,345.92,349.85,349.26,338.98,333.44,328.76,323.47,L7
2006-09-14 22:01:21+00:00,356.41,344.68,347.17,349.92,357.98,349.00,344.90,342.01,342.71,344.17,345.06,347.16,351.97,345.75,349.63,349.24,340.72,334.74,330.40,324.00,L7
2006-12-11 22:06:52+00:00,341.76,337.96,337.23,343.09,348.82,344.29,339.27,335.02,332.67,342.86,339.66,341.53,343.20,337.39,333.85,333.30,330.27,332.08,330.00,319.87,L5
2007-03-09 22:02:19+00:00,339.46,336.58,342.42,347.14,355.00,342.34,304.54,303.45,300.27,347.57,330.10,326.98,330.99,331.79,332.82,334.88,333.63,332.38,329.05,322.68,L7
2007-05-05 21:56:03+00:00,345.64,341.30,346.86,349.39,355.49,342.34,304.54,303.45,300.27,,322.58,318.49,341.70,338.91,337.45,338.53,337.14,337.70,329.66,326.79,L7
2007-05-12 22:02:11+00:00,353.74,343.17,347.78,356.33,361.79,343.25,304.54,331.12,300.27,,322.58,330.06,344.16,344.31,345.75,344.26,336.45,336.88,333.96,333.09,L7
