dates,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0017,nzd0112-0018,nzd0112-0019
2000-05-17 21:57:43+00:00,,,,,,144.70002418808284,134.3274337831653,132.93561410490315,131.24017060262202,133.99351727772222,139.5603275255599,137.2905479188581,136.21842759131744,154.40047214626597,152.91742858379675,147.96004358759654,149.09143108672384,152.5330818543506,149.77393787025187,138.51469789676588
2000-06-02 21:57:31+00:00,,,,,,,,,,,,,,,,,,,,
2000-07-11 22:03:17+00:00,126.47242550767275,114.49279083359882,114.25595943650465,102.41392286765569,100.52323141226724,101.68735620377541,103.01650241088231,103.11752420948638,109.33852798651061,108.58419283208956,108.2756478491624,121.03607369381977,126.33169203397487,122.64425438950498,122.83549868981493,127.94791824929997,119.3126977965556,112.04784897946753,110.24596791692694,101.50685000848155
2000-07-20 21:56:59+00:00,,,,,,,,,,,,,,,,,,129.0440500995414,130.35858391756133,122.75099429666054
2000-08-21 21:56:38+00:00,134.880260476864,103.94741818669468,111.23269613073822,105.75306156660352,99.17149222462054,101.36815931504766,115.78995783688558,111.93933457444348,116.44196862644922,109.65745581463544,,,125.36889303761748,,,,,,,
2000-09-06 21:56:22+00:00,,,,,,,,,,,,,,,,,161.0342419302785,141.24394067542562,157.11422271692032,150.6465297977891
2000-11-25 21:55:59+00:00,129.76257098738932,112.3170534656502,112.46682119530404,115.28980999367634,117.4927464147811,119.14148438288991,118.20920234247161,116.1040420683865,115.69632861632402,119.70544774551576,122.7766902625931,125.2499579776297,124.57737138402119,126.05192858940048,123.7477174761624,126.72197026907803,126.38554831689092,121.52187194566451,118.46219221116932,112.33353662769997
2000-12-11 21:56:00+00:00,153.78114276412379,126.5628264905501,127.22870236669641,126.91616190629018,126.39520873329644,130.58266395765946,132.20800435678473,132.8354439152097,117.96265419575649,114.03496732014212,124.53602647354579,129.0920640301548,129.81862373665095,130.49594037723008,129.69596452327593,130.15535267713824,133.73596876743113,127.29098955875978,124.83704043138812,121.81250948909303
2000-12-27 21:56:05+00:00,,,130.2253269793712,126.22293667801344,121.1974504671036,128.52554060145297,128.7807319238302,126.35473410007805,121.20864843090729,112.02471573422633,115.72962421115285,132.01875645420202,132.01044204595487,132.47294420345042,132.77913558379032,134.44732679531316,136.36121243621676,139.31224121036237,133.51109942267044,122.84796438134642
2001-01-03 22:02:12+00:00,129.45389439851573,107.18900832889199,105.7014781666801,106.17901608516584,108.3277350507948,111.2230904605497,105.32088860164002,103.50339704570818,105.5118258976219,101.20115790135692,112.47500356000583,115.7599140736178,115.99228736064205,118.70042719568687,120.08742500806282,117.29168212659923,,,,
2001-03-01 21:55:57+00:00,135.16302893340202,115.38192696090083,119.86129858246004,127.55424005433564,125.2036734449412,129.87668930656272,127.20963073862372,124.8977727324571,120.64295960401957,117.9713421216241,116.21634656070383,122.51995865843367,129.1998079841681,128.94388980405486,127.74675309579818,124.2864175471162,131.67357227749613,129.91685192308498,119.68183275855648,116.75368700290272
2001-05-11 22:01:45+00:00,141.72151749905998,126.00295442865607,128.84021857680864,130.85046769098415,127.59825818373994,119.65598219828298,120.19940042674483,116.30734019579101,109.77256025321968,109.51465362674818,110.912031972071,118.18802857755537,121.25823277837613,125.1192839559127,129.81446951327715,123.69585379674797,123.04244887141571,128.23834549888696,123.30276941353426,111.71471791382609
2001-06-05 21:55:16+00:00,122.99934672481677,109.36367162587075,106.39627062479506,116.13786020128458,102.34679438055548,97.81797682607643,91.69369711846078,98.25068155009538,90.62246832053218,106.98559509008842,113.14232203463193,115.41939640952,114.61750382289897,120.55212805521153,122.68067016988853,123.07966843449749,118.20623159667456,113.02923563240219,110.92109991093861,87.7710885427456
2001-06-21 21:55:05+00:00,,,,,,,,,,,,,,137.5011594913045,144.3541063280111,137.63427738080918,134.80600478384588,135.50492399190745,141.26546195857327,136.46684110307575
2001-08-08 21:54:37+00:00,156.11536757676387,132.22145090435217,135.00678790993337,135.6473821331782,138.2267003129819,133.21190051403883,123.22482862169721,126.66230567487199,130.80837234151946,140.08879714933875,140.463233162447,140.83970095000583,138.2232083151868,139.88364857728237,140.2358696864654,140.8053947749887,142.46191772932235,130.02126516508736,130.6198077916289,133.46518471958223
2001-08-15 22:00:38+00:00,97.37872782294716,79.50238682514302,81.98095679962734,76.82216812821866,73.26235627120874,46.857731197857184,59.685372465635005,62.517700491002664,72.0168084649668,102.47224438205491,101.55569710858812,102.2069986122487,102.93591764774335,109.3255550161528,107.87003940987128,102.09878371729455,,,,
2001-08-24 21:54:24+00:00,,,,,148.6870855688732,141.06248726433577,133.80276563576007,,,,133.2015108735811,141.86524385155465,148.3954641044041,147.15997051760917,147.98302234111804,152.48718494579308,148.06455941410243,135.93830684732222,130.68903244533988,137.80114600955605
2001-09-09 21:54:12+00:00,,,129.89581415092067,125.69375116880892,130.97967489579057,134.65866230117197,121.96789913791383,,,136.4589081015448,135.02714218085808,138.28493362314774,141.24563272807129,131.9552686095157,132.36698239380155,139.758059650855,141.38113628861402,135.2386738542779,122.5344458768772,111.48659442486883
2001-09-16 22:00:17+00:00,,96.84509372194476,106.47483188087816,100.3342728785871,101.38913813915995,109.26225614403307,101.97723698273484,87.63024647915364,97.3449505625813,98.37098301587595,93.38422569930589,96.55283496185487,91.64024319465075,87.91582173326788,93.32754947193838,107.37623822196235,104.7951994558606,91.80722787690686,82.47616535088295,
2001-09-25 21:54:04+00:00,139.02652185743293,121.9432315785236,119.65834904908552,128.81723632069156,112.89753144759382,111.10083495130154,127.38721068523226,109.55693734746501,118.23311014368288,119.27315850388216,116.07136050286837,129.93841606072834,128.5883124827558,124.67813043587647,127.68030396841768,137.87694098650806,133.52296629166972,128.87491251320014,123.22698921461775,119.03398444544355
2001-12-05 22:00:18+00:00,150.49000599357055,126.60122781089818,135.16742678184872,139.52510368613,143.88030350455222,137.75502065187044,144.42105617902166,141.00922157714328,139.2230791805662,138.6868040590668,138.66986650006234,136.917510994345,140.32337108067182,142.07241797194678,140.41929655231064,137.1267563350988,135.82705555768075,138.32875802214045,127.53112843403969,119.0714316560698
2001-12-30 21:54:13+00:00,,,,,,,,,,,,,,,,,,146.8517177228374,150.05573215972152,130.89756782380192
2002-01-15 21:54:23+00:00,152.83721303909078,129.75448288078212,134.1781090490722,142.15096619573188,144.62979775001656,143.11625551831253,145.34419248069102,142.22471636454446,139.0609888288163,138.312437433674,134.1877858239308,138.0092378185269,138.93840511966891,136.7870632533664,136.96125335134363,140.07414050977542,136.6903630135568,136.86428436650863,132.60862490818892,121.96879242214865
2002-01-22 22:00:40+00:00,146.5188378374174,128.87660768860275,130.03469560788022,140.80264736088714,149.58173770880987,146.47781007605852,142.77551319358065,143.92409985078308,137.54356025154837,137.6940762057545,137.52832900212502,147.96373722166334,154.52519913753355,146.396025855715,150.1660693126204,144.81721747497318,142.14583572229446,143.2179112674138,124.64767877906523,112.48024537895645
2002-03-20 21:54:24+00:00,,,,,,,,,,,,,,162.0708636307478,158.59957706856773,152.49033475065175,146.77943446472045,145.95173192443693,139.13340443013956,115.06576643903588
2002-03-27 22:00:37+00:00,140.60220459051564,121.69049077947867,116.64809104929645,122.8466179052718,132.86671840441653,133.51334230092223,123.79480934924901,121.38564412767008,123.86944097065988,124.06333294844038,128.67331502186968,126.52748873131395,122.25943862237978,127.54216852578982,130.93873241064452,127.98537320519921,126.06859285337026,123.98323824875598,116.36062320666929,104.34510870765567
2002-04-05 21:54:25+00:00,132.6771873325107,118.46182719195275,115.92610831447246,121.81814693481198,130.39316438848826,135.83817484261004,127.93971930605962,,,,,,,,,,123.86265214252509,124.62804150952627,114.47337416395891,110.00146384978929
2002-04-28 22:00:38+00:00,149.24328417820618,126.25481685309056,133.37678950958087,134.62527175634494,139.41221679914776,139.2446785907224,139.20332035325814,136.5317514910185,137.0570740149178,133.00110771971478,134.56375163896132,137.8848967580936,135.1298292917626,140.8110072300997,140.1501831373821,138.09306103573275,133.0139175187856,133.85440775239897,130.32526806636238,122.17484221264033
2002-05-07 21:54:27+00:00,166.53972638895527,152.59177190826227,154.3489265184689,167.0944842649137,176.66794681648645,178.85375971673693,178.45243104898955,171.1425195867576,173.27636707869115,171.32661741580242,164.48380291433574,164.03063243318684,161.68880592236934,169.88632876127883,162.25469708429208,153.3537004476429,148.20161243229848,149.17529534859435,152.28301892187955,148.1568728503933
2002-06-15 22:00:19+00:00,167.20774852961986,150.31769886827564,151.06913484360112,152.4587202507886,158.53081116238815,159.850436620392,159.0863037505716,159.68837393830478,155.77420765035362,152.44015644852234,151.2419566407985,149.11596764765014,147.9476757842002,149.57323004981245,156.25985372145863,156.5851251216608,154.83459695278447,143.62560158001875,144.07194750328838,
2002-06-24 21:54:04+00:00,159.84741256163235,143.64328133189474,149.11089042996062,147.54448398571049,158.82701941572918,163.33859999325142,154.19528383321426,151.04208849622245,150.0313322892513,146.13711919327216,140.90010700700162,151.2079315995554,151.07503038182583,155.1440905259626,154.62907522572596,152.969844705326,150.49908180872563,147.8928541905187,137.35538148205222,131.7498785787535
2002-07-17 22:00:08+00:00,173.68164879764626,151.4943364537581,156.42662533784193,146.3524634426862,168.046323855798,168.39757351877165,166.35408885575825,161.1002260114943,157.82691726094498,151.01241982868248,154.38321972123353,162.32247419542543,151.71958862203857,137.1305383106713,146.0234109776737,169.09712599828276,162.8393524882169,140.13559622662743,137.4811593553471,147.9750317157257
2002-08-02 22:00:01+00:00,135.2139146354143,107.39812831078771,105.38292287583893,106.351355875929,94.72470368900493,111.80718364321604,110.26713829647547,104.08759234977269,105.48907177155763,114.27745841201627,112.82918925501849,113.31252401913804,122.55875792707803,122.12381636729837,126.49450204682157,131.5241956574431,125.00494878369369,112.09655353803973,110.58175561605185,97.25025530591928
2002-08-11 21:53:48+00:00,171.9762174827309,143.86269956441035,144.27351701154367,145.86954959535504,143.53240172523954,145.70124453891225,145.165518605841,139.3073060540674,143.97264967893253,146.97293349181086,149.84926053218555,153.16079927803204,154.81806552497605,150.53451376464238,156.80053409153024,163.39080153332833,154.40306635435502,144.85063142280305,139.72196550961877,143.05905627190828
2002-08-18 21:59:57+00:00,,171.71141495678913,161.06138532988106,180.99445145877377,195.46747340890573,188.78398586423478,166.34825855662393,178.85030957623022,172.0465640074589,153.44744381298972,150.5839103569023,150.18978303274656,165.53806151949178,176.83413795680167,166.31095218231354,170.35722762617274,,136.74213374117898,148.20152674244127,129.41427575223514
2002-08-27 21:53:36+00:00,,,,,,,145.60877764977693,150.28044963371988,146.20893349990288,143.60646760726468,146.05670529447067,145.07284548706323,144.38222272492854,,,155.8996504614723,152.20185681763886,150.94371631521926,155.89445270631225,151.49637329603792
2002-09-19 21:59:35+00:00,147.01357583926162,137.65090336572655,133.58392888569276,135.38915945639104,138.85776903210467,137.143447914477,134.04603688125061,135.3288289963592,129.6750937114023,133.30676771370193,135.8930758607566,140.32310972377044,137.33820262630098,138.10867024057578,137.2992359102862,140.4327800723592,130.9909072674913,129.1341596764779,126.88795964075116,122.00697719392717
2002-09-28 21:53:22+00:00,161.42945623907224,143.9749170684056,146.3665551234155,145.49241134601377,143.79565628301822,155.91676519054013,150.80239958954328,158.94312557811458,151.5548510088346,151.79600849574072,160.9929298170258,163.3039235540879,163.17240798736972,162.36678416255373,149.45000122578244,150.85264115543038,143.85654147056647,145.37325782585953,138.46127876079808,145.25518653101014
2002-10-14 21:53:19+00:00,143.83213787421758,141.1057635333944,132.6320909898047,141.07930071641152,134.36460791582854,133.1420236684884,131.7676228841866,129.32466764618013,132.87582658211184,133.40039574310623,124.48989216676937,133.259895290874,131.34692456807375,143.33264643081097,151.98008809443147,147.1273951194051,139.1006271364904,137.1272946315848,126.20766753933863,111.85602311041663
2002-10-21 21:59:36+00:00,161.34457327514843,146.23400608147665,143.31573955520398,144.44056780153943,147.58934313198745,147.924164618838,151.17216125800394,144.19132935059355,147.15302533244386,147.86456831768965,145.9525489586852,146.00317010941387,147.02335809181346,,,,,,,
2002-11-22 21:59:57+00:00,148.87029749297352,137.23755938689834,137.61512743928313,134.84888137687608,139.98030196305098,143.10866967731323,142.24121761913216,141.93713984348898,146.94535612684797,148.579841486451,155.6173934665443,149.52386126763855,149.61047807573968,157.35060153641936,158.7422060954966,153.54852944758812,145.89812140538854,138.36761672927912,136.61520680327155,151.2290473397913
2002-12-24 22:00:09+00:00,155.81700740130415,141.5217206787931,148.89101823625208,142.2139160785066,149.57505769476415,155.3303752984893,154.7939456138619,148.62342583952156,153.7271508579064,147.18365920804004,146.48825011196936,146.71047891773412,151.49711421647123,159.6239306734658,166.3062690293914,167.49861691131298,160.57416656938886,143.98325083458957,134.63476140948524,137.28300755040829
2003-01-18 21:54:06+00:00,152.6500651672134,135.68221563724876,136.44842894848495,137.25845670848497,137.80806151051897,139.88255638482184,138.54371921462146,140.67891553894947,144.80824825142506,140.9738202253205,145.93163332378077,157.86914395836646,155.33569113573134,155.2488370631079,156.01113900651058,153.76629342035523,156.3741419679414,145.19565860339307,132.08578669581044,126.5585883571519
2003-01-25 22:00:18+00:00,144.06460954530732,135.4623910341436,129.48462851651504,136.5570074822142,146.0970209367524,162.69528762528176,158.65279893801264,160.1597629479081,159.12880110633068,155.43750628000598,156.6745087900597,154.24739239628607,153.1944908996433,155.97215606633475,161.33342416460343,160.07048362261932,155.5960073262838,145.35579206916552,137.38398185465124,134.53921126582128
2003-03-23 21:54:16+00:00,,,,,,,,,,,,,,,,,,,,202.95001884934854
2003-03-30 22:00:31+00:00,151.85872259960792,143.66556361088,143.01215332251718,149.26637357316963,154.44551602819493,144.38594598442728,139.60395295205706,142.4239699591269,140.52977133513724,136.9465210187109,134.27348327358396,132.4703308304539,135.34808331148807,137.5603537023569,142.08566068992323,136.95339273469256,130.79432035894158,138.37276724448662,131.60689241533944,116.29544566513852
2003-05-10 21:54:22+00:00,165.4790851572399,154.00992010730434,163.79736338283485,166.4313168620007,187.6624878541898,168.15016134281734,165.1236064062587,166.99196986690805,163.71535538857538,131.28581807494416,126.06912320602584,141.56762344418937,144.5899206814745,147.85863839069603,140.0381891280329,139.38803172978692,150.09019431314323,136.10286176897347,129.99594888948445,123.94473030814332
2003-05-26 21:54:19+00:00,159.12709886124287,149.03266978745043,148.29069063770245,144.27149544396875,158.01124605023867,154.9507868326948,145.47546577082244,159.23891684232996,165.2799857666394,163.8722236075487,148.64766959351527,153.58945839137857,151.42118478760074,149.23648769949347,140.1337440041622,143.7408263514751,147.54206309626696,127.79253113339634,120.69169222955584,133.11489197511713
2003-07-21 21:42:09+00:00,171.33801396646518,159.11154671567357,154.47934278201672,170.4710282084771,177.74768175137007,170.26001179253305,165.7621398624219,161.29153802962176,163.15350665016442,162.02784971903495,154.12251498926054,144.44875724612618,145.65997775705642,150.74957080928664,150.3854670430155,155.62255243961545,,,,
2003-08-05 22:00:11+00:00,159.6402539948777,135.19871253555672,130.62381283028242,138.637591878332,155.92916104110566,151.34872706231556,140.00193868980125,132.31246341967602,130.35703872025047,,,,,130.07639024735832,134.01552497174376,140.20204459720085,138.61803639916758,130.1922983876191,124.80330797831338,121.77971539854944
2003-08-06 21:42:27+00:00,,148.68387937941435,141.23763687175347,140.80995023834458,158.00710455626592,155.25245933976925,138.03491749059975,126.32017165225466,133.75190216990242,134.1633879135578,131.31263806327036,149.11840779897358,138.97890120398054,130.2799954192201,137.21681133535984,148.19398106108878,151.26323697678723,,,
2003-08-13 21:48:45+00:00,143.73896705169844,126.7915679084528,132.89299927711616,137.45202832729228,137.3605024032004,131.99396836462603,129.4876430588974,128.63315665938288,123.1158424547632,124.58740696887403,121.340460396085,129.09714852923082,124.01011766933638,127.03411166504762,131.3537994742944,133.18430773143788,133.32246836938316,128.52730057810504,130.4894189360025,119.89319161065886
2003-08-22 21:42:44+00:00,,,,,,178.04781682607782,,178.93548020453758,,,,,,,,,,,,
2003-09-07 21:43:00+00:00,172.1055372880731,161.09662535002172,156.92631162212777,170.7599945577014,184.2580746844882,172.75753798361637,159.39359218619185,160.12652553694855,151.04131149901016,142.4467222490435,137.26353337998125,153.249835059499,157.84812454211422,150.84914447040177,,,,,,
2003-09-14 21:49:18+00:00,163.36539926976766,139.32144225579285,142.64125933889778,143.6295322067557,153.40402118346708,151.67500094558278,147.954634891647,145.99852277671323,144.04294592032963,142.63290030825422,138.7383825534643,139.96091505926876,141.850344187707,142.53547714018515,141.34632966501505,139.2249059382055,144.75002433568054,138.98101865187022,,
2003-10-25 21:43:40+00:00,161.4930505744549,138.858714916616,144.7538848493367,144.62231899646406,152.18046234529646,144.85002785859396,138.61086735403129,130.80006564239733,131.31736362245536,130.6928459938888,126.55660725947058,132.03035497430477,136.9375834162105,143.12392973853684,141.59576792437275,139.56659543401946,140.43095411777983,139.05243195669806,134.38891425407917,129.62609812687558
2003-11-17 21:50:09+00:00,176.8407559055183,158.59737438711812,159.07262427199402,168.36207748538692,163.95163909419335,163.11138299309476,141.56428637070903,141.89443144669124,140.9571886886692,138.08504569230706,139.98517017080408,157.96115944895232,160.9919342456973,161.39296988164443,160.46007570226138,166.54449290624788,173.1750458279664,169.78173879327807,159.38119762677275,140.02699508586696
2003-12-04 21:54:19+00:00,,,,139.99336367515582,150.51417119413833,150.79025146323372,155.8846196187239,148.70396278163938,141.2503363691402,141.78923737806943,,,,,,,,142.3155257968351,137.57801991615645,133.4053117998356
2003-12-12 21:44:10+00:00,179.5462882085365,158.3057622841509,165.68533090371,171.06915029990995,183.7192862015479,182.05989607562816,166.45531247658323,153.77809725118755,156.35813689355382,154.03002025850878,160.22845203520578,151.16903311824467,146.6698834287001,149.916660526382,155.1781080598545,166.96130896916773,173.32625685700793,175.32170437681089,168.71980052864515,172.14875201255276
2003-12-19 21:50:27+00:00,,154.59863791105224,146.52702108423907,147.69990303835408,158.20428589947102,139.5548360103728,137.815468884747,140.343211555851,131.83610516381154,131.3037240721321,132.3630235027696,129.6435649466326,137.4965516713767,149.35945014937704,146.341561432304,150.42450613726774,151.39706876981057,140.21592960078408,138.41723925905683,130.7692954419711
2004-01-21 21:54:39+00:00,146.28594650403122,129.96562804621345,133.05393262943664,138.50330092628965,,,,,,,,131.79874098443887,134.57366541741953,135.38764179046782,141.9944102354398,146.65935780078965,147.11496541703372,144.2055820522088,133.7038940383728,
2004-01-28 22:00:52+00:00,158.20008633888378,152.64387194289765,149.45122498930445,,,,,156.7119446191678,155.9207181812403,148.47297076141624,147.77128476542623,144.35608149158452,142.60382051535072,148.64643240690037,149.8699497108149,151.42065595173955,152.3312027006104,,,
2004-02-22 21:54:43+00:00,178.8139685443471,156.0464449401019,164.3154286661077,163.48738171330365,,,,,,,153.78572942334065,154.37618664016549,148.67491854052253,143.84438041851357,161.80928483156373,166.85704525560305,168.1562294529219,157.5607320072315,,
2004-03-01 21:44:38+00:00,167.21618990099807,151.1893937544027,144.94096736045327,149.1432861418017,147.30412930141756,150.36362923368452,154.98140216758543,148.0644798905767,149.17410806305583,154.09738234733692,157.25249843549992,157.72013074316607,157.82112349389607,156.03626600249837,155.82992719911257,155.06757847827802,151.29867027857992,162.21293723557923,147.90742649948598,125.28603757748937
2004-03-17 21:44:44+00:00,160.970430092858,143.23467245852385,155.07141110995371,152.79265347779085,151.68155852542813,147.8479530618178,139.10541865546506,139.08320243919192,145.1534743141433,149.31029788350213,150.04914238178532,158.5879448938158,158.64764552010433,160.21207981921245,152.75483205242034,159.86995248117205,151.5933229842433,145.19387803449632,135.53459391396638,132.17900292639277
2004-03-25 21:54:54+00:00,159.64297962969243,136.53898434011967,144.8214624129934,145.42278948488524,151.01747394426278,,,,,,,144.6749270657226,148.1787320166292,143.30177785413886,149.1632257052337,156.62163915746598,152.54646659552196,147.4249904424549,144.99776636620035,130.99962981330216
2004-04-18 21:45:25+00:00,143.39954943228005,125.50846767252575,130.86976143036688,137.47853972930935,138.03842538814814,140.39027115785126,130.82561674512405,129.13141179739824,121.1598326884238,134.10305469494378,132.243840726219,130.04963790135454,128.10871161418322,137.76865445838231,142.55729591628653,139.02048854827757,138.36273766029228,141.308435176333,131.24884198551348,115.37663115073188
2004-05-03 22:00:59+00:00,172.2639585516196,146.41679530808395,148.79692828894608,148.54356474115153,148.8941931078198,,,,,152.94463121502505,148.39012014575698,157.75187044599204,156.07977523772186,146.35316876146246,146.4621015620819,149.5551311791712,151.45006987776267,137.36685305604072,127.69552058837454,
2004-05-04 21:45:52+00:00,163.30248976775627,145.16026134730524,148.05663773796556,149.91063225087697,154.88492753509192,156.84292846940676,146.22282059398518,141.7193310570779,141.0004270275258,145.7163539301945,145.7073821067757,147.9585674742219,154.07314160185217,153.03317195527407,155.1047583694135,157.4558278816136,154.45069846397112,,,
2004-05-12 21:54:49+00:00,,,,124.31593243210841,131.9880185835665,134.10252447217985,128.58511886789287,129.81211561135325,127.3915619972957,129.12594744827788,132.8550732545284,,,,,,,,,
2004-05-20 21:46:20+00:00,158.46825201372323,127.62397015051477,135.42628691624424,138.81755147922468,141.624901688078,140.6950054887887,129.79064606330326,129.43210390321735,127.93779031926925,129.79848758200393,132.56103262218352,141.77577449782987,137.994780976738,143.82886528578683,152.08577647771318,143.15916845506823,142.73085755780178,136.7764045530835,131.61933849065704,122.77252204515769
2004-05-28 21:54:47+00:00,,,,,,,,136.82025412349563,131.57602015954876,136.35654196277628,144.6994836851172,146.02563562763845,145.91964216376823,147.23929293293068,146.1755970976982,,,,,
2004-06-05 21:46:48+00:00,175.6657082731844,158.13507521844087,162.25054929538607,158.67362496773342,151.77485657844335,162.13852516608057,153.2033079981403,152.18003856078258,150.99210144043107,154.50962012487796,156.0248409570767,157.14906984345683,157.42862867855627,158.60636628899337,163.36644083731176,165.97196063875154,164.66171069864438,,,
2004-06-21 21:47:16+00:00,159.48190021001375,138.69495125555633,135.27096822578588,147.08006534179594,140.20513081678067,148.85359040240886,148.78371146560733,157.9281343142247,153.76039733484666,163.52276188567214,157.76102945915736,155.9146720081152,147.13948499607068,151.4268057819999,152.80199667111643,154.90841506513468,148.76160829759436,143.70456592506986,134.12680922775039,124.01508200004434
2004-07-06 22:00:48+00:00,,,,,158.93730547150645,164.33564584974715,161.52521234570617,159.11457336106713,154.83507589387693,152.87612673713687,158.61589618904367,160.04639951468118,154.48598421613497,152.069513510055,160.9400837709016,,,,,
2004-07-23 21:48:09+00:00,158.98826912818802,144.95015797373682,146.45070100101583,148.06646767307407,149.82959650962698,152.188457317429,145.94456656160074,147.3062320238336,144.38878952141928,147.5390626832513,149.9571065444384,144.82958102494138,151.76075075870162,159.5957936026349,159.6070264794002,161.54735837672385,158.96521605413668,152.80752423602482,,
2004-07-30 21:54:28+00:00,,145.15091198696922,145.93806511923194,142.40204973958032,144.44865398624646,142.42086173709012,141.8422311224202,156.9738001820412,156.97771893056148,165.68141946971588,162.83930543946505,161.5801332918179,149.77868327404227,162.97097425923252,173.00181490424714,164.35352371619854,152.83936388011497,152.41935470073633,129.9055944726416,134.50198273958094
2004-07-31 21:54:28+00:00,,,,,,,,,,,151.20914132802207,126.76485179974567,144.46731476152593,149.1707274717583,158.25289596524948,151.77596947897484,146.226537258076,140.36017422459557,,
2004-08-07 22:00:37+00:00,157.8357259893212,,,,,,,,,,,,148.64326865136928,142.7547096427531,157.03580502175183,171.3238351048865,151.5846967200044,147.87570220844958,126.21221205614516,129.80798229759287
2004-08-08 21:48:26+00:00,175.35652940453386,155.0620545443268,159.57149570445634,158.736669329723,155.56759446104752,147.3644508582328,146.10124303171293,154.5617077343008,144.11745027444593,149.71232275292664,166.8476949805455,167.46982275329626,156.14880657387135,158.88300472914523,176.2359708075195,180.4152220843451,178.5143087670025,,,
2004-08-16 21:54:26+00:00,,,,138.2054324289071,139.27828339525982,137.9200655313732,134.5988997018564,140.8226091140348,135.548611382994,139.22628150489,144.84347757113736,,,,,,,,,
2004-09-25 21:49:43+00:00,168.18844647178045,146.27618709478162,145.96733766556474,154.6736797178184,156.90677270663122,157.929372669529,162.67558050719126,156.71984440685304,148.05035470913057,148.29851747049426,157.79414515795384,159.27904397745485,159.435728898528,164.56970862617516,164.62285031594212,149.16530507635548,156.18141975547604,162.12926375735458,158.10726864031176,146.17244643291812
