,dates,usa_HI_0022-0000,usa_HI_0022-0001,usa_HI_0022-0002,usa_HI_0022-0003,usa_HI_0022-0004,usa_HI_0022-0005,usa_HI_0022-0006,usa_HI_0022-0007,usa_HI_0022-0008,usa_HI_0022-0009,usa_HI_0022-0010
0,1990-09-11 20:20:05+00:00,200.90547072150193,193.69901353527442,175.152077351994,172.70543407411586,182.36813775894007,190.3325986264973,192.65212179765857,177.52513943298376,166.4503509794492,186.5891314017494,201.99504269484535
1,1991-10-09 20:18:07+00:00,191.89955129006157,184.11895995876893,183.46049143893143,173.3172270357476,180.15873821788017,171.40657940657366,181.17068441128717,192.37179389961753,181.8566363428712,191.92787489806645,193.01753989721414
2,1991-11-10 20:18:16+00:00,179.5545977778989,185.53125467883746,169.6747616465605,169.91171395479918,163.0336682504494,163.77116560562698,168.055566304951,175.4116936959634,173.17944219365452,176.98113230237846,178.57345770537944
3,1991-12-03 20:24:42+00:00,,,,,,,,,179.50582777880516,189.31982593909547,184.26936784381496
4,1991-12-12 20:18:31+00:00,170.14839829089803,162.00260404925365,166.0103008139795,165.8734738830187,167.75335327807835,,,,,,
5,1991-12-28 20:18:23+00:00,161.34206053174898,148.53709600258915,164.7873448986281,167.96886409764878,159.10349996589628,153.94544239910155,159.35715165145558,157.8017937427143,161.35172297014145,172.58420907356978,
6,1999-08-04 20:46:58+00:00,,,,176.77236723716143,183.74596459029348,,,,173.94786070623974,194.75460222616795,197.2817824010891
7,1999-09-05 20:46:59+00:00,215.46799223830757,209.13852782006163,178.47481258516507,175.44636373959185,189.08818833390254,191.1809299431944,205.13973655868537,198.8998461282878,172.42909141570374,191.67624000793026,195.02398383399995
8,1999-09-12 20:53:05+00:00,216.8640164129896,217.90771884138678,184.33604392253307,177.08920202735487,188.3597164025764,194.88359552039867,201.3834259155989,187.87112313441077,172.45523876440504,195.2331810418708,198.79383116590785
9,1999-09-21 20:46:59+00:00,215.73397575108498,199.75827955737137,181.09753158323616,174.57894252308427,178.7965429134087,184.28213739992862,194.09245195729463,177.03037493286962,172.5321642755685,186.71146370919092,180.31603763920052
10,1999-11-24 20:46:49+00:00,,,,,,162.17483142330673,181.2030354413863,192.11076509484857,182.85883807124446,186.77983506214966,193.24459605473146
11,1999-12-17 20:53:11+00:00,190.77359162382047,180.9834723986947,186.15540706785083,192.83815781265238,185.07176306639283,182.7749348387414,184.8554775105566,186.996974546273,187.18992755477382,191.98943852670627,188.30691039742706
12,2000-01-02 20:53:03+00:00,181.36149842459486,170.5692864908519,160.70962707315877,172.9589157519932,175.70938710622133,188.57671967801207,182.53614880680303,187.90153039261233,186.57619429194926,193.0174456970289,193.715030898345
13,2000-02-12 20:46:47+00:00,185.9276441345043,167.06060319720322,177.89297320087414,183.0571286491688,170.9991606251592,175.43677363872015,178.13206169833165,180.4787940003352,177.10200995756267,181.5691102789366,179.38614435268858
14,2000-02-28 20:46:42+00:00,185.7627747682707,169.33748781532267,176.55400622516186,179.45889952011873,178.97957630937165,173.96653473878885,184.84788001912614,187.99625498672876,186.7229911232463,189.2365685083226,188.27839272655888
15,2000-04-07 20:52:39+00:00,185.76643879931515,167.12022943962546,182.7834421928022,161.593579823777,167.18684190811237,165.55101147239574,167.21988230476225,174.14140656692334,176.18730863883212,174.7975035383694,171.61713774252866
16,2000-05-25 20:52:12+00:00,190.7850551235016,181.74024836736072,186.68079458018065,176.35332134809047,180.69791377202125,190.87168661341298,,,,,197.48577321883099
17,2000-06-03 20:45:56+00:00,198.3756763628125,195.46981019860416,196.19458477452758,183.92264437316265,191.24097271554965,197.7573014062653,192.3378674946881,197.227710608708,189.16827289735608,189.9356590351922,197.75615688173352
18,2000-06-10 20:52:06+00:00,,,180.65845594910272,160.19174112043825,169.70706533744303,180.56275948059633,191.9998946753767,192.99401167002048,178.14062114350196,180.70992131791874,189.47118196536195
19,2000-06-19 20:45:53+00:00,207.72339574149922,192.9622008392185,185.00444944393521,178.9514861824459,193.05814503394666,186.53401081308047,193.0477028288301,196.81687211237733,178.1969824401612,194.35957093023055,196.85510625480984
20,2000-07-05 20:45:39+00:00,213.38916828112707,197.22121302150455,178.7460600601107,183.51827557397306,189.3435119108764,189.0371905780558,202.84725979012592,195.240670139534,177.58619670555126,198.01919618137237,199.46568223740468
21,2000-07-21 20:45:23+00:00,211.5976231780009,190.3908066942099,171.60159981766736,173.06242001869546,183.65810049040715,196.16672628622342,209.3297067461131,191.72090680402746,177.54328836013252,198.86998755861444,200.052893304528
22,2000-09-30 20:50:41+00:00,189.5207180309583,175.3326602600592,179.63223405338374,181.1354528209221,180.16143440550206,182.2146845719291,186.64318412412425,187.82980559175442,183.90418537394478,188.31730514946116,182.5528546828544
23,2000-11-10 20:44:23+00:00,202.54414360811197,172.91877575160706,179.44415776474168,175.65631535867695,170.91557323099465,178.18654981809996,186.9450717013532,194.5789624706508,188.6180679383168,,
24,2000-11-26 20:44:25+00:00,179.7021417785754,163.52250735950147,173.9418932208483,172.0274161969174,178.57540888106615,179.35929270340716,184.340499347108,,,176.16970052436218,174.24091375136703
25,2000-12-12 20:44:27+00:00,180.23935267410963,162.48061435161148,175.42731857129192,168.62590484562682,172.7930085063219,171.69959124061066,173.40410240324547,181.5354147292001,181.01879442780302,177.25019420034306,181.64161213931493
26,2000-12-19 20:50:39+00:00,182.31718130506772,166.95010386186587,178.33380320781146,178.719187217724,174.1164645839539,182.23233455853676,185.09481796256873,185.05854742766618,187.56389753895675,192.6034145880022,187.9682519343775
27,2000-12-28 20:44:30+00:00,174.16593320031689,160.87961106494097,174.26733345033074,169.76756595809994,171.48227013984396,181.30742822172965,180.2707547745934,176.23709077686374,178.46622022513128,181.5887288668408,177.63641938244982
28,2001-02-05 20:50:39+00:00,175.563315815866,163.97706690924105,178.9537159660363,171.08880994300907,171.5186486829954,180.61278410296495,183.27265774740215,189.74091422135984,187.66436794901097,184.8144644842723,185.20013915975144
29,2001-02-21 20:50:38+00:00,180.05167583780812,174.17317342589308,179.911098405465,176.13192795672984,178.56713984345598,179.4886579758833,184.03838439395327,185.68825690767375,178.09341657007107,184.6040871789839,186.17931184704278
30,2001-03-18 20:44:17+00:00,194.81255863560673,179.56600941785464,178.41572819878255,182.64018247675355,188.88541179644136,186.61892365848306,189.92240771265315,191.1209034548262,188.4983709868747,198.3331000519146,192.45831460128804
31,2001-03-25 20:50:25+00:00,185.89018769728133,177.13004391583434,164.17381763183658,174.46768021571452,181.32128017748985,181.47152496011122,184.1196881404442,191.11046395950893,181.97403220873332,189.46316604073564,187.50582229446087
32,2001-04-03 20:44:06+00:00,,,,,173.86188434580706,174.50352430809545,171.80919434646722,185.09436588455958,,,
33,2001-04-19 20:44:10+00:00,191.83680273566375,191.153877987839,181.17785392614942,174.21068520119675,178.6574821813376,187.5955470620446,202.18093007215452,194.06442984720368,181.79118356906136,188.17168324713379,192.12450230692443
34,2001-06-06 20:43:42+00:00,209.19517557438684,196.27457764221776,187.40046094424955,178.2077636060508,191.34710657124825,192.8516369137517,203.8470579573584,200.56673365047251,177.92053525342928,197.97682368824064,204.9496696364403
35,2001-06-22 20:43:29+00:00,204.8352223534263,191.02161202022899,172.98412178039058,177.53756559516665,188.7894978078544,194.75383448887675,211.64242958850986,189.68582965646686,168.1509502453119,189.0965982745828,191.3500231488771
36,2001-06-29 20:49:35+00:00,214.40848849495302,199.85455834068588,168.162192416525,172.3015102962954,186.9977847432116,192.43114385265827,,,,,164.4270996153346
37,2001-07-15 20:49:35+00:00,208.66371590107664,186.13143117171427,172.228643968851,172.30969365562268,182.67226577715374,188.72215019534147,203.92893697143495,183.65895873514827,171.07442807411863,192.95173671920335,192.24194886669625
38,2001-07-24 20:43:19+00:00,215.3269839471389,193.98100092927712,180.5081053457337,186.58869264482695,197.01365641895856,199.50646745293207,211.63658187829265,193.16471267998713,179.65431354655286,199.29850605049492,202.1531328462101
39,2001-09-01 20:48:54+00:00,210.13966930134512,196.20480932803048,170.61160127729644,171.58743933094104,184.12424345277128,186.0825458459407,199.7556606426899,173.4472981465851,162.46776212292627,190.3854195364016,191.92372269919838
40,2001-09-10 20:42:38+00:00,205.70649782168798,198.77383221367964,184.66241019911126,178.2402362564263,181.12445262506347,194.88736380468748,202.99871347974002,190.43378112110977,174.10672343465893,199.67263238993078,203.12622256634046
41,2001-09-17 20:48:42+00:00,197.3846522508717,191.69818901503817,175.2683524716761,169.58642544457325,172.25806554867802,178.5790351822673,185.24727374010507,172.46184400598534,161.809439954203,183.83852577368282,189.42719837860608
42,2001-10-03 20:48:30+00:00,193.62927167744743,165.9486943651508,163.54973360167097,159.23032917785054,171.244425353233,176.89986609535654,174.86371099864346,163.3814743910044,164.37783301255058,175.427057855502,178.15697636906862
43,2001-11-04 20:48:37+00:00,181.52917929422782,157.75646133642604,159.2561161171713,161.09940867991452,151.09818830211927,158.24729844897965,186.2249212131164,185.60709534324494,168.44199180491484,178.53364109469763,172.15618722198423
44,2001-11-20 20:48:45+00:00,178.23129584607767,170.85821948933233,175.0382454680967,174.495923391476,169.6370684982781,172.44350445420142,172.91265675839463,164.01769297358976,165.082463377359,178.5483936658008,182.58527407233336
45,2001-12-22 20:48:56+00:00,186.4295509082724,174.60916458137538,183.75357506944405,177.23144032131776,173.304573587484,176.00219563300413,185.2579153535319,188.8334507345639,186.42363865799754,191.22572655955193,187.31630745844896
