,dates,chi0389-0000,chi0389-0001,chi0389-0002,chi0389-0003,chi0389-0004,chi0389-0005,chi0389-0006,chi0389-0007,chi0389-0008,chi0389-0009,chi0389-0010,chi0389-0011,chi0389-0012,chi0389-0013,chi0389-0014,chi0389-0015,chi0389-0016,chi0389-0017,chi0389-0018,chi0389-0019,chi0389-0020,chi0389-0021,chi0389-0022,chi0389-0023,chi0389-0024,chi0389-0025,chi0389-0026,chi0389-0027,chi0389-0028,chi0389-0029,chi0389-0030,chi0389-0031,chi0389-0032
0,1986-02-04 14:07:35+00:00,151.91089564500228,,,197.449586709606,175.50589308865045,187.8269364142115,187.88032734486075,186.23753685954404,169.1480205950241,165.2969537072715,155.2053393878875,166.02626003069216,156.037797620329,174.4602733246217,165.84492147495823,159.9686785456987,153.8741634211334,169.9318852599936,154.4592368731864,174.87618675038001,179.1324240359636,174.81253572957422,177.37868658017715,184.68464142020662,178.149493638298,178.0522757303903,181.10703081670607,188.2517430997707,,195.21258281438858,,197.90818155605257,231.06352577388816
1,1986-08-15 14:02:17+00:00,143.04716815915523,159.91903537656842,,177.72013056635535,165.80678569424072,171.53468707382547,168.64924423382385,169.0495751842622,170.87794440299058,166.05206689915366,142.86403340783943,139.30371307055765,155.14071745712835,174.49547965026048,169.21770425204403,165.07637508081007,166.5298186948841,155.46433761306815,150.53865437690683,156.1978027957936,170.56572557691763,170.72914740221435,182.8831169858751,151.63369375609855,148.54227194773483,169.91934951273413,158.08428374297648,158.4708076771302,159.89303265193973,169.8667865749397,,,227.0833339688727
2,1986-09-16 14:01:09+00:00,,160.28246807772874,,156.04536099594594,166.01192563511273,168.42132678747726,154.58108208408865,163.9005404339011,159.15173649329276,153.09429324793643,140.09974412871992,128.99289594960752,150.42325302959978,144.57939478075343,,,,,,,,153.86849101886017,,,,,146.7989457868683,152.68798836595596,146.27002760002938,146.52242721227034,,,
3,1986-12-21 13:59:37+00:00,151.14471195370703,155.75824285610315,152.54428919948703,167.34607518755317,174.06019949275083,181.4909428922536,176.83282780996186,185.6826993643576,170.0791684562497,148.1927540876437,156.1337305817704,154.86954642934114,153.99220737783006,171.55836039646144,157.5126624910361,145.9705732858858,143.72936838837052,152.40824773517983,158.5690777023916,173.8005225941527,184.23900594995567,195.36338203242002,184.3066022443029,173.11298066782976,181.70641845852748,178.50793127728406,179.2126971344274,186.11754231371162,173.02413720316653,175.17698414296206,179.61372997968522,167.2215323307327,216.44185841376446
4,1987-01-06 14:00:06+00:00,167.41219130036734,179.37890958514822,167.87147254956955,177.96956773296213,179.23179501299546,192.40646992693547,188.42919404798675,183.6958063847527,190.45305610681234,173.12383472698866,149.50301230312112,153.5068250068726,172.0568358230756,171.73925203721177,163.6077700795666,158.9306301387194,157.49998329161352,159.2570577285195,181.6588500309912,181.92254220892374,193.06547743254728,192.7032916945069,187.91433943825402,189.0913005566425,186.36109582274216,189.01862085657763,184.6446119949806,187.39157470586474,170.73418416731735,179.30749980334355,189.8249339096352,182.53116893278587,217.23083785126835
5,1987-01-22 14:00:34+00:00,172.15135072086025,209.7051987329803,177.93819889555778,170.27971839681118,173.29013923335492,180.28499363757265,175.09258413734727,179.9842041814187,176.61162713189765,153.91937487119628,149.23815750144,150.1468481842173,166.80596862786666,172.8190280673951,156.99005070815443,154.03082423010744,137.65007492285406,138.7544387991274,163.79660825890684,169.75736321863172,184.3876495430667,185.61374177720586,186.83244296735728,175.27619019997033,172.89932984914174,178.4223951800471,188.20276682995814,189.290875140516,175.0246085701734,175.61228771524986,189.26773634702147,177.78172461741468,216.08201031673093
6,1987-02-07 14:01:09+00:00,199.06731782448404,212.2102154837293,214.60486185534475,181.71295471134832,184.58416743109117,188.81784421995542,197.7094215501541,202.32457266336021,208.21213883484856,,158.71417062424428,171.32202116802847,180.6994522111172,197.53307892896945,177.39601055210858,169.40082463032542,171.0654316149946,164.5707730947633,169.98823038957036,198.77396893005232,189.2681034542073,192.2014327279603,189.31431371744205,190.96501969201017,185.81208658907192,199.29760008586965,197.61966632737781,200.26892636480474,201.01517563991425,187.0615089025272,201.50212022304646,184.1418123429924,230.46205027979386
7,1998-02-21 14:16:53+00:00,194.66423045839522,224.07072032045414,224.67087173178766,199.477751989819,195.23982701710239,216.64264931657397,207.53146280468917,195.7417903586089,199.712549152879,185.69349030009712,182.71479290380617,177.76063163909453,195.45389483601195,210.57256963538092,199.05163809855978,186.52197420271085,183.9276300251163,181.02669130936272,188.454084614816,187.899138435496,201.2945718866991,198.75835312364077,198.0032503621366,196.2430884099977,184.7036187613493,174.9758553365629,204.121402796976,196.8607825907258,189.43086529271676,180.48658001402546,195.7626081015766,186.40040888246548,213.22224812137398
8,1998-03-09 14:17:09+00:00,208.88587756286987,189.73103097895103,,174.64709393593307,168.12054402329838,171.5554591897809,,,,,,,165.4971454359228,167.0817026115585,,,187.90612362324978,153.40152695165892,,,,,,,,,,,,,,,
9,1998-09-17 14:19:26+00:00,149.24240812929682,193.0002982068771,187.77695457762934,176.747155173655,175.1589703948443,182.5585182188708,175.97573659696792,178.48409025189437,,,,,158.07500363323348,176.19432518370854,,,,,173.74455604395874,179.3498175228888,180.05235580551903,174.6326129003677,171.7482314942861,171.17383011139145,157.22596308170466,170.73548906341216,177.04968842157464,168.42951156190568,193.00595107746474,190.61355072208056,200.12547226053968,212.20474953505618,231.32589442646383
