,dates,chi0293-0000,chi0293-0001,chi0293-0002,chi0293-0003,chi0293-0004,chi0293-0005,chi0293-0006,chi0293-0007,chi0293-0008,chi0293-0009,chi0293-0010,chi0293-0011
0,1985-07-27 14:09:17+00:00,172.59907400361863,168.40740243102746,170.59144871122055,174.9944656442513,172.33996118187486,189.55061015532607,201.52530667931592,194.72970816631988,,168.07757686754053,185.8110111911607,170.22878221921033
1,1986-02-04 14:06:23+00:00,192.95291974801665,190.25599424184125,200.44617486454277,206.76254449394318,205.57298489219824,216.14722338247168,216.5219781036086,209.6854953539322,212.407951102004,202.8871081466043,206.25527747720454,196.02991975745408
2,1986-08-31 14:00:29+00:00,166.6357000789846,163.22833624370722,164.46307647882242,175.85068850233307,184.06707551357195,197.28769403240955,196.36498145359747,185.663515683704,176.65222352798372,181.00532814363135,175.10183869430114,170.4075338839222
3,1986-11-03 13:58:22+00:00,195.16556646450815,185.85867411530222,185.4967944887522,179.2121560109823,182.37794015415113,206.47079521566934,205.7959375575894,195.00005893681822,190.87093016089318,177.97874570332914,179.41095705865854,175.46145797759578
4,1987-02-07 13:59:57+00:00,209.01766450135779,208.08943051561084,221.80888005826205,188.02193802927485,206.77897878952416,225.27347637449216,217.3078877716177,206.2822817621368,206.4520401655841,212.56245588944213,214.82165014721213,203.24416128131736
5,1987-03-27 14:01:45+00:00,219.67335553911204,217.9502290900485,226.69758918093004,214.83689202497916,219.4730469467914,237.98284607794915,231.1181038840004,222.46625528109905,213.9866808304747,212.63570260924962,214.13020549598704,212.20829843656605
6,1987-11-06 14:07:20+00:00,192.2148504404964,171.48479487028226,168.04447601050376,197.1493922915633,198.2924980849682,212.2353276960022,195.5523627802307,187.9216474757913,176.687908918504,188.60287980915643,183.9778743443809,171.06318773944793
7,1988-03-29 14:09:29+00:00,211.48404097020494,194.5695844996812,207.84536648928002,204.5315139088599,223.50783206573607,215.97220373000806,225.13548335452788,217.21417238376222,204.42966707521998,218.34919640593546,214.37530248975722,200.5954612935123
8,1988-04-30 14:09:40+00:00,193.943839755744,188.03849156458074,192.23581259781602,195.81069406675033,208.45315865735108,226.6644510442101,216.8694877560664,213.05551450989168,196.39073974580364,193.51409632723679,203.78858435760608,190.2420550931875
9,1988-05-16 14:09:51+00:00,183.8361672230196,173.8296276411614,173.70934594148437,178.41479886738506,198.36707299428747,209.82753159670227,206.19304695071256,195.87017149221904,184.2140421443599,192.04724117570342,200.78511302281856,188.06288333015647
10,1988-06-01 14:09:57+00:00,182.13998892416063,174.0216958618749,183.69931287355112,177.34952533632708,193.82619830530413,205.68974662295085,200.23559303677968,194.33245797709532,176.8519709493756,187.01609889379498,198.24535546487522,179.9126893858474
11,1988-07-19 14:10:09+00:00,190.80485632829817,181.4601805640247,188.56773240426187,206.49033225695115,210.98232781726927,221.16330542226953,214.26656840146177,201.24313502285105,196.8311133051845,205.4374259314321,203.73474253709068,188.61225575458047
12,1988-08-04 14:10:11+00:00,182.0485632528051,189.08607513798853,211.60600050888505,214.01149251746045,201.50427712000652,234.91098290576946,222.18308167721307,220.630941619724,209.45214115073085,210.2403066048368,207.33650343197297,182.69677730765613
13,1988-08-20 14:10:12+00:00,196.24784103534512,195.59763078371495,196.25152080976423,193.66365987995619,202.21670039729145,215.5392878479241,214.44294270311372,206.56467253968978,189.07697353204762,187.89826440700173,200.15634941947766,193.87153015451452
14,1988-09-05 14:10:15+00:00,198.5306329071583,196.35841646531773,194.93546829367477,203.3060027498547,204.46756159563498,220.53952354946873,216.1368057087547,214.54152693659196,199.594642130554,189.33139241303476,191.03567966188933,199.75052045973382
15,1988-10-23 14:10:00+00:00,191.14169916768202,175.66413154534496,184.88712775057513,191.7293954857244,170.82880031844542,198.83971493343125,202.27711846474404,187.32675570751192,187.68715697875697,181.06345807910049,184.4990883785488,175.50876112268514
16,1990-05-22 13:59:40+00:00,,,,,164.7100873536019,190.20069574573816,180.3514817131502,157.14173271615027,174.00381784196995,190.41000232001352,185.1406746904467,170.2985231571276
17,1990-06-07 13:59:38+00:00,163.74909902953453,163.7110361820668,166.75334524552036,173.76872777320358,172.876515484349,195.26102818517546,189.046193640609,187.1144914808305,184.76007308787123,193.0539986623259,191.59243379369693,179.07451780617913
18,1990-07-09 13:59:35+00:00,172.5646224536959,161.3188547536037,172.9955594972089,188.25311408355708,189.40505340031956,202.14586811512558,195.99934287386083,193.111776480096,194.9102961318049,196.27124410636435,204.68172575623666,185.43300861853407
19,1990-07-25 13:59:31+00:00,172.60445561489428,161.0032536994153,166.57253915096203,171.29224131439332,184.89502541135846,194.00960292880046,186.06813326194074,191.56672869846642,184.07216449443735,190.55016017029874,194.4700942447472,173.46458853060346
20,1990-09-11 13:59:18+00:00,182.99211241288313,180.45123030022268,187.93071406230507,202.16792133665984,209.49388738511786,215.3917289159112,203.26955277172,205.53818013777578,197.95242931443647,191.06238065314975,203.8968324794256,187.53411448643254
21,1990-11-14 13:58:57+00:00,161.13663596998728,157.76803504969052,154.09070266696443,178.92618116739828,180.80681225148106,198.2469256589097,201.0758067680915,187.2567284804024,186.3284884908916,197.4855112838751,195.227155100605,182.4834484561651
22,1991-01-01 13:59:19+00:00,182.494779043706,169.31164671430508,170.75314319020168,193.25942001579966,176.43396363897295,208.4419297605012,199.04869606377036,187.21531909332444,200.15347687117497,194.6998132084068,204.07193893025658,196.8645062312036
23,1991-02-02 14:00:00+00:00,188.15348442080028,184.4105248293688,187.15655183548415,198.0918448224303,200.6317842777779,198.44045791538855,207.72090294687092,217.12584002415196,198.97317243387133,206.4546813180824,209.37958923874422,215.6803547366747
24,1991-04-07 14:01:13+00:00,185.6088172068416,181.9556841911895,196.31005366334492,205.3944233609086,193.80216438287275,194.8492105613234,217.60255037051917,223.75544058047691,216.52030940053587,210.02882326035078,236.2509468485632,208.64030027694315
25,1991-04-23 14:01:28+00:00,181.30469237578026,188.53118286538594,195.60056282364272,207.15049734915186,190.1364360447662,212.45622502440398,216.17395260220653,220.12766043638283,215.01775904110366,209.3997683594951,217.28222306862224,209.70906927348722
26,1991-07-12 14:02:40+00:00,166.64843372206275,159.80478677752623,163.79787321654504,174.57677403818252,170.95058231451026,186.79481613555373,186.33294824865825,178.31397819714022,170.97474740758489,180.17773829056915,189.39698081644732,170.9612800027934
27,1991-09-30 14:03:25+00:00,186.98974570165657,177.50932637675146,187.8866571745249,195.85685165733332,193.70865452440927,218.8553061489489,201.62139143516148,194.78938213375284,209.16575605701746,194.2543381473207,192.36225114129064,189.87992083494987
28,1992-02-05 14:03:40+00:00,195.15880924994286,186.57969464414535,199.09440972161323,200.83042811997404,194.8813795886888,208.92021782465648,204.63607867478171,201.7546790411609,190.74988085794755,189.5188710011661,194.3261426087811,195.0627517390044
29,1992-07-14 14:02:28+00:00,174.8140949756995,165.58310601314517,176.10624486611664,172.76718731136754,178.58899391078893,190.21995935326115,193.6346233179782,183.33966657603236,181.90965096729104,181.25326704355027,181.93245441921238,173.01284658341095
30,1992-11-03 14:00:42+00:00,180.73704043834283,175.69932049153672,184.51002983550364,188.9559563545925,172.72476818000865,196.7737626465256,216.0744562765223,192.9942424023428,192.24733456789744,209.4955983679832,201.91380387889345,185.52464752610393
31,1992-12-05 14:00:39+00:00,179.65557747923987,175.70430165955332,184.06108019541608,175.6645729384972,169.0219632599724,204.28927489528377,200.77840742196065,193.0587019176622,195.69612384296144,199.98293292114354,202.79592054605752,185.12296629544528
32,1993-01-22 14:01:11+00:00,185.94064219866246,167.1701495345451,171.81073489555763,186.7973047124445,187.52824879795259,212.62365332947468,189.39645375586952,,,,,
33,1993-02-23 14:01:25+00:00,179.8752480124317,182.94192068442015,175.78067961389658,186.33243073933045,196.23506324133777,211.20567948836964,194.1065140765063,200.77090064709986,190.82870326919186,196.26229622165005,199.27154095221545,195.5786387608145
34,1993-04-28 14:01:53+00:00,178.8166848631909,181.06572823457995,180.5937368456062,175.44903388413627,192.9861277488207,215.96810496082233,199.74307518111556,193.52672505651276,181.0680295652792,194.97033310353672,194.67251848511341,181.74075793069767
35,1993-07-01 14:01:50+00:00,159.46942826475998,150.60587696528626,162.11280192393355,162.6256873548065,173.89880105229426,181.03323623290888,,161.49602299159525,152.45736714551134,173.47784627380233,177.3891335695307,143.3584067442339
36,1993-09-19 14:01:47+00:00,174.48727405951928,174.25397011657697,,,,,,192.18114127205342,184.14323931671836,181.37685454408089,191.0386000227879,182.01781214785558
37,1993-11-06 14:01:29+00:00,192.09682707276346,198.5056820091462,194.3712513524031,201.4674129995025,208.3960262793986,213.1050807223619,206.20283327012658,196.24424056477045,209.44038813686498,209.9371462784146,207.89687403861691,189.70732517553412
38,1993-12-24 14:01:09+00:00,199.4317762491035,180.92305480030632,193.93436861394363,201.33292952873515,217.9047960246861,222.8046512161775,187.59955987136652,204.36807697928134,213.9251878810943,187.01317912425603,208.24282587529467,201.35480494260355
39,1994-02-26 14:00:18+00:00,190.7110467660366,194.30081585095354,184.7021001919409,182.66719574147248,197.1566722476509,209.83373193664903,201.87483550435795,180.56568199899795,190.3679569805745,199.57382614205898,198.2278311147063,189.9781543150816
40,1994-05-01 13:59:14+00:00,,,171.994627493037,,,,,,,,,196.5953938714469
41,1994-07-04 13:57:53+00:00,177.2362713790472,164.60907802184073,166.51318976214668,172.4307559886235,165.3197001667208,182.1178888209999,183.14715759398348,185.09568312354276,169.18826304984282,173.2980585160949,175.5991009680108,169.2769245849433
42,1994-10-24 13:54:48+00:00,174.9970157136654,183.93668736152785,195.22634970557448,202.10547452999262,201.80516851749917,218.86259715569207,191.9901512695709,195.3189997832696,209.38607277391577,202.41809344379624,207.72553347461536,186.4042851128291
43,1995-04-18 13:48:16+00:00,192.80663292491062,177.4604939606046,184.2992994463295,193.17480592835676,196.54316338508025,212.12439737724543,198.21174691165703,202.12555003092126,202.3644891693407,199.59448563094494,202.0079500079114,178.95204947555584
44,1995-06-21 13:45:21+00:00,183.20859725062337,181.11460171524243,174.42409859727442,186.9762115372776,188.5995199846076,195.24976264711663,203.78253425871247,194.83594337004345,184.37794453996827,194.53107758339016,201.50955730755572,184.0975062933401
45,1995-07-07 13:44:37+00:00,183.65285163004643,172.91049429645838,182.9275528965155,185.85037509012773,183.4579595863541,201.57667329736466,194.29048244489616,191.01273925122118,199.55207056642695,,,
46,1996-01-15 13:42:45+00:00,210.23001108688786,203.30568224459924,218.30037177539384,210.67886234831894,203.39276919984405,219.89336564796764,234.66890345393094,223.49719992200363,210.56692952498994,215.8613346940161,225.8437420966838,213.29834817493412
47,1996-07-25 13:54:23+00:00,193.06610160334031,188.4832035899339,199.1114263625676,214.84299059313688,200.95885437742433,220.50189309101398,224.6680879917905,226.77554109277028,216.626458839482,211.75484099364942,214.1354118408676,199.5062691534165
48,1996-08-26 13:56:05+00:00,192.66560136941246,186.36528227445285,202.11543934001327,200.62725496488008,189.48743391233145,209.54951530990442,219.5777505877845,220.0378138270902,207.6419594313838,210.43628990005666,208.04711037957884,192.14371462869903
49,1997-01-01 14:02:30+00:00,207.06351816121648,205.2518105747177,203.50728962622702,213.35520289576286,210.42656206553042,225.01113733284024,221.83114555654996,236.36787063869605,227.58221285879418,241.8758699178965,236.70021914125192,218.54617748947854
50,1997-06-26 14:09:17+00:00,202.52032046338255,193.5157852741451,195.4647595902432,199.00917950657703,194.57048734064796,207.451716378182,214.21310900275557,217.21113740872636,202.29126022092393,192.20728538460702,196.30596182921943,194.82800702938783
51,1998-02-21 14:15:42+00:00,203.91465802977942,212.31052510196284,206.54378222055067,203.53822971234104,197.71995570786973,216.68856799050982,220.05776494649507,214.5258275386634,206.67259659660832,211.880616947737,206.45650849423396,196.01481437734637
52,1998-03-09 14:15:57+00:00,212.7177435583261,199.01477297695698,220.6611274215349,216.2745988679094,213.8193168208892,224.81108833457972,227.47730000864655,229.75708333493185,213.71008297142274,205.8149384415014,209.92036196389142,197.4418689523045
53,1998-07-31 14:17:48+00:00,189.21520476522824,181.29966514026734,187.9098041446445,192.17644412654914,193.1077178446941,,,,169.50027378733364,211.28694096776576,219.96727703931367,194.64720466470982
54,1998-12-22 14:18:30+00:00,182.1941871731825,192.9661481702598,199.94160914806588,201.9570690360693,191.79406423258206,206.43762512933966,185.90769148427913,189.17156747280129,205.72263668764825,200.92915383244502,202.07234434024787,198.2363688966734
55,1999-01-07 14:18:30+00:00,193.41180858539974,196.1118066849987,213.39696686694356,211.7465815677782,214.002097977128,216.58440168336983,206.60141820201173,208.42848717946092,204.19306869240415,212.75729269411144,212.1271053958603,210.0857338333126
56,1999-07-10 14:32:14+00:00,186.13997092741317,173.74274365180366,187.46866637219006,193.05048044417737,195.03656891622302,210.86866816639247,206.04879856650132,203.80745102790996,187.46605998914032,189.0409911230494,186.71967909222369,169.62256941859783
57,1999-07-18 14:17:11+00:00,202.90963994288435,179.88470480518143,184.2855945460627,191.46007007219436,197.61877274480818,217.61777601306923,207.36681630534824,216.90002901898993,215.18471751325507,198.33367617741018,192.13065238310236,179.4819912122349
58,1999-10-06 14:16:03+00:00,186.19835622445726,165.32851672933919,168.2789724365327,176.47760328374255,174.79088819385746,206.2225469449187,199.86906381892305,196.48823718229644,194.39153433613666,194.13394136960508,182.76242515802625,166.9166721018761
59,1999-12-01 14:32:14+00:00,195.7857833126739,192.254928061209,204.84091261118215,198.3813009694059,204.0310174496871,224.01838029560693,194.60431842490988,206.88568399382964,215.57460598631906,222.49145754187404,228.4056100904775,213.84634545412274
60,1999-12-25 14:14:33+00:00,195.2747929393917,191.70573345360972,207.59835008176145,203.93428076071893,212.01508459996117,220.2951848852988,204.7676800349634,203.39607637024608,218.32485198908475,205.93103931693597,209.31468237147533,197.77419819467224
61,2000-02-03 14:32:14+00:00,199.2560697383542,197.72752292342824,207.95835607727994,203.99429401253664,203.47667511956976,218.8755685035457,209.61497103152305,197.1458818167995,221.85631244474646,205.68168085361896,206.62421724337764,217.34740102492503
62,2000-02-11 14:13:29+00:00,213.25165418578473,216.10185083239332,213.63267207192035,225.03206613897316,222.0550824348686,217.97389100547315,216.75036960550733,224.37959424122076,222.85098921655702,214.24138804231575,215.14279994857253,218.70343199328966
63,2000-03-14 14:13:10+00:00,202.33563412365385,201.5889858756464,210.22436257187925,203.15789261681417,199.6807243683807,205.3198788689847,203.515533029755,217.18735557159323,199.70737844134925,208.90109192108667,205.4262467352239,198.5104470746724
64,2000-04-07 14:31:52+00:00,188.67492674626163,187.337214136764,195.77911786973723,194.46229932337243,195.63119136133344,213.36964738137019,195.4967196946207,194.8333512303079,199.89619924496304,196.94088336769812,198.25318901552697,196.44994725810864
65,2000-05-25 14:31:25+00:00,183.0350836220723,175.78208175386155,181.0746823706286,188.17666792056642,190.9787220584064,,,,,,,
66,2000-06-10 14:31:18+00:00,196.72039528909113,198.6299241582402,202.2073076512579,210.54260762105912,196.3846376590741,193.38742956012763,208.9637027817177,214.2954847860622,215.47390369994508,218.3827739271125,212.96350901788057,195.58558492137723
67,2000-06-18 14:15:53+00:00,163.8961667949194,,,165.6411459198511,157.2011888090887,169.90229251631644,181.5256682023987,187.35906147722315,172.08842441582385,184.62828768379444,179.40673813765028,167.14655823460987
68,2000-06-26 14:31:09+00:00,199.14356866244952,201.2328949313023,202.80885182271263,202.90329573457385,192.20892036649929,203.0610853520709,220.12526467737985,213.15361171267426,200.13908674760393,205.36791576035574,196.78543182616582,189.8558055565481
69,2000-07-12 14:30:56+00:00,188.6190828724434,185.34750671689497,185.34262619934452,196.44953600157868,200.26355994046943,191.38335857467604,203.69092398883754,216.55865279901948,206.82020596879514,193.10794342258367,190.27877839577553,182.306599524
70,2000-09-14 14:30:03+00:00,180.27744618412672,171.58248014180197,188.21309759109778,191.5689726867024,188.94133261361438,194.464595982506,200.45980296243263,194.76840224603302,185.38294970567426,183.39219431894503,189.21213828036937,176.81967261046844
71,2000-10-24 14:18:10+00:00,190.10238049256492,174.34527385173905,187.95715447560485,195.15179354548718,202.6945738883668,198.476029927642,191.99465876897696,195.28196061286314,192.5148459788367,197.1465455086382,204.99891678750794,184.80683721264415
72,2000-11-01 14:29:49+00:00,199.35859977036228,182.86733111251817,192.75835010857864,198.35973595573483,209.27081154127953,200.2835613430833,205.13572143109775,210.74480688437998,213.84947991385255,209.26517567311208,221.38156708489444,191.46208805461026
73,2000-11-09 14:18:18+00:00,194.81441265516264,180.74150244371992,190.23096577280774,201.95185416555455,202.94083130110386,202.69827533140727,203.0486009688076,210.49668451142145,201.42001604283914,205.82086308001112,206.46363075691448,186.70830602893153
74,2000-11-25 14:18:39+00:00,203.169918608668,178.93658227849076,194.94354302310867,202.7414089657999,199.85137660270937,188.08365004694832,199.0312768684801,204.04121460362512,204.2585922652866,198.1121850385858,217.30870717839196,192.25863315944758
75,2000-12-03 14:29:47+00:00,211.75755515018085,195.70501620828392,218.74307973534553,209.51059231151947,206.30031650572207,201.11688921132054,216.18402813955578,220.890416038949,207.80706018849907,216.45177626057642,216.51320125169283,206.23908927320295
76,2001-01-04 14:29:51+00:00,222.98438837098462,218.89870507443794,219.85534471754812,211.54128581798008,218.04285021492024,233.4385010417741,213.78155259414982,200.7915599291524,217.2488777578445,223.89989168180006,232.95054755832388,218.72695278546206
77,2001-01-12 14:19:16+00:00,216.49857462959716,200.71654718093788,203.54060882994847,203.16849768926483,209.08007811143148,204.24681598280642,200.37930943166648,201.3179333748484,214.42350801716066,211.89584483701606,214.78117970452382,200.601962351356
78,2001-03-09 14:29:47+00:00,193.3891363999711,191.00261964346444,186.33638893780704,194.85191129717208,199.46832992561343,195.16609063316963,196.3373482396015,192.21659045256177,197.61615776124452,200.95436278628364,202.1636198694923,193.38515967007677
