dates,sar2225-0000,sar2225-0001,sar2225-0002,sar2225-0003,sar2225-0004,sar2225-0005,sar2225-0006,sar2225-0007,satname
1984-06-07 09:34:18+00:00,,705.88,481.59,246.02,206.53,231.66,268.57,235.28,L5
1984-06-14 09:40:12+00:00,308.55,705.90,485.63,246.02,216.17,246.66,270.31,221.07,L5
1984-06-30 09:40:25+00:00,301.16,705.98,488.53,246.95,217.83,246.67,270.31,213.69,L5
1984-07-16 09:40:39+00:00,290.04,705.98,475.63,246.95,217.83,246.67,270.31,213.69,L5
1984-09-11 09:36:14+00:00,290.04,705.98,450.37,246.95,208.95,239.53,253.08,203.66,L5
1984-10-04 09:42:01+00:00,290.04,698.56,427.09,252.65,211.57,232.49,242.48,200.57,L5
1984-10-13 09:36:13+00:00,290.04,700.08,394.83,252.65,213.70,230.97,242.48,198.55,L5
1985-01-17 09:36:29+00:00,,691.22,263.27,264.04,209.56,215.26,214.66,183.41,L5
1985-03-13 09:42:20+00:00,,696.21,226.22,264.04,224.84,217.43,210.70,191.40,L5
1985-04-30 09:42:06+00:00,,706.20,210.25,,205.96,226.11,228.91,180.98,L5
1985-05-25 09:36:15+00:00,266.31,706.10,210.25,,210.77,234.53,247.49,190.81,L5
1985-06-17 09:42:00+00:00,266.31,706.10,210.25,,206.24,234.13,241.51,187.54,L5
1985-08-04 09:41:41+00:00,273.64,706.10,219.45,272.20,204.32,234.71,241.65,186.56,L5
1985-08-13 09:35:48+00:00,285.30,705.96,219.45,272.20,207.48,238.38,248.09,191.36,L5
1985-08-20 09:41:31+00:00,287.31,705.91,219.45,268.24,209.47,239.04,248.09,191.91,L5
1985-08-29 09:35:38+00:00,286.54,705.91,219.45,276.97,211.88,239.04,248.09,191.91,L5
1985-09-05 09:41:19+00:00,270.63,705.91,219.45,276.97,211.28,237.80,244.06,191.33,L5
1985-09-14 09:35:25+00:00,255.75,705.84,237.83,276.97,210.46,238.07,239.09,190.90,L5
1985-09-21 09:41:07+00:00,242.75,705.78,237.83,276.97,212.03,234.92,235.47,192.52,L5
1985-10-23 09:40:46+00:00,223.81,705.78,237.83,276.97,214.16,233.79,235.47,191.57,L5
1985-12-03 09:34:19+00:00,198.30,705.74,,276.97,216.85,232.36,231.46,192.59,L5
1986-01-04 09:33:44+00:00,185.78,705.74,270.40,276.97,219.87,235.32,231.84,194.72,L5
1986-01-20 09:33:24+00:00,170.55,705.74,270.40,276.97,219.87,235.32,231.84,194.72,L5
1986-03-16 09:37:58+00:00,65.14,705.67,270.40,,231.65,223.89,210.12,194.26,L5
1986-03-25 09:32:01+00:00,52.21,705.82,270.40,,223.76,224.22,,178.04,L5
1986-04-01 09:37:39+00:00,67.67,705.85,282.54,,223.07,223.10,201.09,183.54,L5
1986-05-03 09:36:54+00:00,101.48,705.79,351.43,,220.83,230.85,239.80,192.57,L5
1986-05-19 09:36:28+00:00,129.29,705.71,385.53,,222.08,236.45,253.22,208.89,L5
1986-05-28 09:30:02+00:00,149.22,705.79,406.40,,222.26,240.62,260.40,221.84,L5
1986-06-20 09:35:30+00:00,179.42,705.79,420.38,,222.29,240.62,260.40,221.84,L5
1986-07-31 09:28:19+00:00,227.21,705.75,457.30,,222.22,241.71,264.64,230.52,L5
1986-08-23 09:33:15+00:00,236.25,705.77,461.94,268.93,221.38,241.87,261.80,226.23,L5
1986-09-08 09:32:40+00:00,240.48,705.75,464.34,267.00,221.45,241.87,258.67,223.60,L5
1986-09-17 09:26:37+00:00,262.90,705.75,464.34,267.00,220.59,244.16,250.74,221.64,L5
1986-09-24 09:32:11+00:00,286.49,705.76,464.34,267.00,223.76,244.02,238.06,224.58,L5
1986-10-26 09:31:07+00:00,304.50,705.74,488.58,267.00,224.07,244.87,228.76,221.41,L5
1986-12-22 09:25:09+00:00,293.80,705.73,487.62,267.00,223.48,235.24,192.94,198.05,L5
1987-02-08 09:26:31+00:00,293.58,705.76,485.46,267.00,223.92,229.44,178.85,180.64,L5
1987-03-03 09:33:20+00:00,278.57,705.72,481.12,265.07,226.99,220.94,175.31,175.60,L5
1987-04-20 09:35:01+00:00,308.93,705.73,489.71,,229.83,227.88,187.14,154.63,L5
1987-04-29 09:29:30+00:00,301.37,705.73,491.07,234.18,226.36,238.38,219.24,150.84,L5
1987-05-06 09:35:29+00:00,301.37,705.73,491.07,274.87,214.48,235.77,222.50,157.25,L5
1987-05-22 09:35:55+00:00,301.37,705.73,491.07,281.85,205.33,234.53,225.27,159.92,L5
1987-06-07 09:36:18+00:00,308.76,705.68,490.28,281.85,211.33,240.37,233.48,159.92,L5
1987-06-23 09:36:39+00:00,297.75,705.84,488.18,279.17,209.69,241.47,248.89,171.57,L5
1987-07-18 09:31:20+00:00,296.96,705.95,489.23,279.17,209.51,242.52,250.44,175.53,L5
1987-08-03 09:31:49+00:00,296.96,705.99,485.34,275.65,209.86,241.80,250.17,177.13,L5
1987-08-10 09:37:49+00:00,296.44,705.97,486.31,275.65,211.17,242.78,258.37,184.40,L5
1987-08-19 09:32:18+00:00,291.90,705.99,485.62,273.38,212.31,243.16,258.96,186.25,L5
1987-08-26 09:38:16+00:00,292.11,705.99,485.19,273.38,211.04,242.18,258.96,185.61,L5
1987-09-04 09:32:43+00:00,292.27,705.95,486.07,272.80,212.20,245.81,262.56,192.12,L5
1987-09-11 09:38:40+00:00,280.75,705.92,486.07,272.80,213.39,245.25,262.56,194.57,L5
1987-09-20 09:33:05+00:00,270.33,705.90,486.07,272.80,214.59,242.65,262.56,196.41,L5
1987-10-06 09:33:26+00:00,255.84,705.90,486.07,272.80,213.06,241.65,262.56,194.93,L5
1987-11-07 09:34:02+00:00,228.31,705.88,484.82,271.98,212.71,240.18,261.40,196.09,L5
1988-01-10 09:35:05+00:00,213.68,705.86,484.66,264.31,213.26,237.22,260.55,198.90,L5
1988-02-11 09:35:41+00:00,171.73,705.69,485.49,265.69,212.89,232.90,263.61,194.89,L5
1988-03-14 09:35:39+00:00,74.26,705.53,,,205.56,218.22,,184.76,L5
1988-04-15 09:36:14+00:00,104.44,682.82,489.21,,215.79,,290.56,172.77,L5
1988-04-22 09:42:04+00:00,139.44,685.31,492.90,289.39,211.27,,290.56,172.77,L5
1988-05-17 09:36:32+00:00,163.28,685.44,491.46,289.39,217.36,269.60,285.68,155.14,L5
1988-06-02 09:36:38+00:00,184.72,685.44,483.42,278.60,212.89,254.96,285.68,164.37,L5
1988-06-09 09:42:27+00:00,205.40,690.50,484.62,278.60,216.19,261.10,283.23,185.24,L5
1988-06-18 09:36:43+00:00,213.75,693.66,486.44,266.34,216.98,258.80,278.23,190.69,L5
1988-07-04 09:36:48+00:00,220.21,695.80,485.73,258.90,215.80,255.48,275.18,190.53,L5
1988-07-11 09:42:36+00:00,225.37,697.24,486.71,256.31,218.33,255.01,273.56,192.67,L5
1988-07-20 09:36:51+00:00,233.72,698.32,487.01,256.31,218.52,255.75,274.44,199.44,L5
1988-07-27 09:42:39+00:00,240.51,699.15,487.34,256.31,220.18,256.66,274.85,205.06,L5
1988-08-05 09:36:28+00:00,240.51,699.15,487.34,256.31,220.18,256.66,274.85,211.95,L5
1988-08-12 09:42:37+00:00,263.73,699.81,487.69,256.31,220.47,256.96,273.78,218.39,L5
1988-08-21 09:36:53+00:00,265.02,699.81,486.17,257.87,218.76,255.07,271.06,215.50,L5
1988-09-22 09:36:50+00:00,286.72,700.36,486.17,257.87,220.03,251.04,271.06,214.66,L5
1988-10-08 09:36:21+00:00,286.72,700.36,486.17,257.87,220.03,249.07,258.73,210.91,L5
1988-10-31 09:42:31+00:00,285.05,705.93,484.83,251.57,220.90,245.91,242.53,210.91,L5
1988-12-27 09:36:03+00:00,287.06,705.93,485.90,249.41,220.72,240.18,217.97,213.70,L5
1989-01-19 09:41:56+00:00,293.78,705.78,483.67,265.70,219.28,234.44,192.26,215.00,L5
1989-01-28 09:36:07+00:00,286.46,705.80,480.35,265.70,216.11,228.72,166.03,196.66,L5
1989-03-24 09:40:50+00:00,,,,,210.96,217.73,119.93,157.34,L5
1989-04-02 09:34:48+00:00,,705.88,,,214.61,217.66,119.93,168.55,L5
1989-04-18 09:35:07+00:00,266.07,705.88,481.92,275.04,212.58,220.50,140.82,172.30,L5
1989-05-20 09:34:32+00:00,279.99,705.93,486.55,275.04,211.09,239.37,172.81,179.66,L5
1989-06-12 09:39:55+00:00,284.56,705.83,488.58,275.04,215.02,244.59,189.14,185.97,L5
1989-06-21 09:33:55+00:00,286.93,705.87,489.79,255.65,213.53,247.27,202.07,189.37,L5
1989-06-28 09:39:39+00:00,286.93,705.87,483.47,259.72,210.47,244.29,216.38,188.45,L5
1989-07-23 09:33:21+00:00,288.33,705.89,484.88,259.72,214.50,246.88,225.68,188.45,L5
1989-07-30 09:39:00+00:00,289.24,705.86,485.86,259.72,217.33,248.57,248.11,199.81,L5
1989-08-24 09:32:39+00:00,289.91,705.88,486.61,260.56,217.67,248.05,248.11,199.78,L5
1989-09-16 09:37:43+00:00,274.93,705.94,468.48,260.56,217.18,244.91,245.06,198.82,L5
1989-09-25 09:31:28+00:00,261.52,705.90,453.06,245.95,218.33,241.73,247.00,203.17,L5
1989-10-02 09:37:36+00:00,244.93,705.90,430.38,235.12,218.44,240.96,232.79,203.28,L5
1989-10-18 09:36:54+00:00,226.48,705.84,403.32,219.75,222.07,239.88,221.14,207.11,L5
1989-10-27 09:30:27+00:00,226.48,705.84,384.73,210.09,222.48,238.57,211.38,204.96,L5
1989-11-19 09:35:57+00:00,209.19,705.82,358.75,210.09,207.26,223.39,204.61,204.50,L5
1989-12-14 09:29:14+00:00,182.91,705.84,333.58,176.39,187.87,206.42,187.63,194.32,L5
1989-12-30 09:29:08+00:00,156.78,705.82,292.28,151.17,168.83,185.04,169.44,182.03,L5
1990-01-31 09:27:43+00:00,113.50,705.81,243.89,121.57,141.51,156.86,137.08,169.49,L5
1990-02-07 09:33:40+00:00,105.16,705.81,238.36,95.10,128.89,148.18,134.54,163.55,L5
1990-03-04 09:27:02+00:00,79.61,705.78,209.71,51.16,113.49,135.49,133.00,162.07,L5
1990-04-12 09:32:08+00:00,69.29,705.56,189.42,6.80,87.59,118.28,122.35,154.89,L5
1990-05-14 09:32:11+00:00,95.85,705.88,229.09,-73.54,65.63,108.80,144.78,148.48,L5
1990-06-15 09:32:04+00:00,127.57,705.93,279.67,-78.23,99.64,140.65,169.49,160.82,L5
1990-06-24 09:26:18+00:00,143.92,706.13,302.00,-78.23,111.11,153.36,180.50,164.54,L5
1990-07-10 09:25:52+00:00,178.41,706.06,342.69,-78.23,138.89,181.01,204.65,173.88,L5
1990-07-26 09:26:12+00:00,191.17,706.06,359.75,-78.23,147.38,189.29,212.07,177.15,L5
1990-08-11 09:26:07+00:00,244.78,706.04,417.04,-88.43,191.03,230.29,247.50,196.05,L5
1990-08-18 09:31:52+00:00,244.02,706.04,417.29,-88.43,190.34,229.78,247.50,191.84,L5
1990-09-03 09:31:45+00:00,259.82,706.06,436.38,,209.58,243.94,262.09,194.03,L5
1990-09-12 09:25:59+00:00,251.96,705.99,427.40,,212.50,242.63,255.63,196.14,L5
1990-10-14 09:25:44+00:00,239.80,705.99,422.78,,213.35,244.26,241.77,198.14,L5
1990-10-21 09:31:26+00:00,222.38,705.99,400.43,,214.45,240.86,229.94,198.08,L5
1990-10-30 09:25:11+00:00,206.92,705.99,382.02,-88.39,214.45,240.86,219.47,195.18,L5
1991-03-14 09:33:17+00:00,43.24,,186.73,35.61,226.70,218.84,121.79,184.82,L5
1991-03-30 09:33:30+00:00,49.78,705.45,183.89,87.73,230.41,215.87,123.59,191.93,L5
1991-04-24 09:28:10+00:00,97.97,705.45,245.62,87.73,229.04,220.23,121.18,186.55,L5
1991-05-17 09:34:21+00:00,147.12,705.45,301.70,175.79,216.60,221.49,124.41,185.67,L5
1991-05-26 09:28:46+00:00,147.12,705.64,339.10,175.79,218.23,229.06,124.41,185.67,L5
1991-06-11 09:28:57+00:00,147.12,700.93,360.69,213.66,215.20,229.23,160.08,183.65,L5
1991-06-18 09:34:49+00:00,165.48,700.93,371.32,233.09,211.28,229.49,180.85,179.87,L5
1991-06-27 09:28:49+00:00,189.37,702.13,386.11,233.09,214.27,233.68,200.92,179.87,L5
1991-07-04 09:35:06+00:00,204.36,702.89,397.79,233.09,215.16,236.43,212.57,183.46,L5
1991-07-20 09:35:18+00:00,212.55,703.39,407.33,237.21,216.02,238.64,219.93,186.55,L5
1991-07-29 09:29:36+00:00,218.45,703.77,415.39,237.97,216.72,239.59,225.62,188.95,L5
1991-08-05 09:35:24+00:00,226.03,704.02,421.84,237.97,217.65,241.01,231.51,192.99,L5
1991-08-14 09:29:39+00:00,233.53,704.16,427.11,237.97,218.55,242.46,236.68,192.99,L5
1991-08-30 09:29:49+00:00,239.80,704.31,431.55,241.35,219.64,243.31,239.92,195.44,L5
1991-10-01 09:29:43+00:00,264.73,704.37,451.20,267.57,217.94,244.76,252.99,194.65,L5
1991-10-17 09:29:54+00:00,246.54,704.50,433.41,267.57,218.19,242.23,244.00,193.72,L5
1991-10-24 09:36:03+00:00,229.11,704.57,414.95,267.57,220.38,241.99,234.34,195.80,L5
1991-11-02 09:30:16+00:00,214.75,702.03,399.96,267.57,208.99,232.65,226.55,195.14,L5
1992-01-05 09:30:23+00:00,175.36,694.86,341.43,252.36,188.90,206.50,213.18,203.58,L5
1992-02-22 09:30:17+00:00,93.40,676.27,233.51,261.64,143.08,160.44,157.66,194.06,L5
1992-02-29 09:36:04+00:00,54.57,665.00,189.25,,113.48,137.19,133.09,185.83,L5
1992-03-16 09:36:06+00:00,53.87,665.00,192.50,,121.49,146.10,131.97,185.83,L5
1992-04-17 09:35:53+00:00,70.38,648.63,225.60,,101.73,137.72,137.94,182.03,L5
1992-04-26 09:29:58+00:00,102.27,634.46,271.49,265.12,100.07,140.90,160.82,184.03,L5
1992-05-12 09:29:27+00:00,135.47,622.09,310.15,264.45,122.76,160.78,166.36,184.87,L5
1992-05-28 09:29:18+00:00,155.30,622.09,332.89,264.45,135.29,173.25,184.98,191.33,L5
1992-06-13 09:29:08+00:00,168.71,622.09,348.09,265.12,142.88,179.67,193.63,190.74,L5
1992-06-20 09:35:11+00:00,176.72,622.09,358.31,267.04,147.75,185.23,198.81,189.12,L5
1992-06-29 09:28:56+00:00,185.99,643.15,370.89,266.12,154.38,190.52,205.57,190.69,L5
1992-07-15 09:29:08+00:00,210.66,661.81,398.01,261.63,174.23,209.68,212.09,191.90,L5
1992-07-31 09:28:32+00:00,215.32,670.61,405.98,261.63,178.37,213.68,217.32,193.83,L5
1992-08-07 09:34:38+00:00,220.06,676.43,412.45,258.75,182.77,217.09,222.42,196.44,L5
1992-09-01 09:28:26+00:00,249.53,705.89,446.17,258.75,212.01,239.03,240.88,201.73,L5
1992-09-08 09:34:07+00:00,249.53,705.98,446.17,258.75,212.01,239.03,241.80,201.73,L5
