dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2007-04-01 22:10:31+00:00,341.30,338.81,335.57,333.58,328.25,321.30,342.15,334.89,331.45,332.50,339.64,347.41,357.50,372.62,380.50,386.40,396.11,391.17,323.02,328.20,333.48,342.48,354.56,357.90,363.90,372.38,381.16,385.11,387.18,392.07,392.21,389.44,379.81,380.31,371.22,367.67,363.26,361.44,354.54,349.90,347.02,347.14,345.96,343.24,341.32,339.61,335.36,330.68,320.36,316.34,311.18,305.24,299.19,303.05,302.78,300.20,297.46,292.81,295.18,295.42,297.59,300.23,300.69,305.35,313.11,300.50,306.76,319.79,326.85,331.71,334.00,337.64,341.21,342.60,342.72,353.67,355.81,357.14,363.03,359.66,362.43,364.70,368.07,372.95,379.84,377.75,377.92,372.23,367.08,365.73,360.58,362.66,368.27,376.03,378.34,387.45,381.46,377.15,379.01,384.69,374.79,374.66,377.77,376.11,372.30,371.73,371.52,372.58,380.98,375.38,369.44,368.39,365.44,379.89,376.96,378.80,365.01,356.73,L7
2007-07-06 22:10:13+00:00,342.20,333.46,316.39,304.54,291.06,288.96,314.05,312.01,318.89,328.04,335.97,342.13,359.95,366.85,377.75,386.89,386.83,382.67,337.25,349.40,365.62,373.20,378.92,369.83,375.50,374.84,382.49,385.01,389.61,395.67,395.43,389.20,378.00,384.06,368.34,362.30,360.23,355.68,356.18,353.83,352.62,350.26,347.42,348.99,345.54,348.97,343.77,336.54,322.50,316.33,314.18,305.72,300.94,304.21,311.50,303.29,303.32,296.32,296.93,296.23,302.38,302.59,303.20,306.23,307.95,310.98,317.70,323.28,324.21,321.09,329.47,340.50,345.16,346.23,349.95,357.80,361.85,365.24,368.91,363.19,368.28,367.97,370.50,370.09,376.06,378.77,379.79,373.87,368.87,368.24,372.13,372.61,376.08,381.79,379.78,392.68,378.51,375.40,376.11,382.03,379.43,376.64,377.35,374.89,375.69,376.94,382.25,378.66,380.36,372.23,364.61,365.32,355.03,376.94,364.09,373.61,364.63,354.69,L7
2007-07-15 22:04:00+00:00,337.49,332.51,324.64,315.42,307.36,302.78,321.44,318.94,318.89,328.04,335.97,342.13,359.95,366.85,377.75,380.70,382.62,375.74,344.53,355.22,369.93,379.64,386.07,369.83,375.50,374.84,382.49,385.01,389.61,395.67,396.37,392.16,382.06,388.47,375.70,368.65,365.74,361.05,360.03,353.83,352.62,350.26,347.42,348.99,345.54,347.41,343.92,337.62,324.81,319.76,318.20,313.67,309.05,311.12,315.49,303.29,303.32,296.32,296.93,296.23,302.38,304.82,306.48,308.90,311.61,313.64,321.16,324.49,330.69,326.02,329.47,340.50,345.16,346.23,349.95,357.80,362.31,366.24,371.07,366.98,371.67,373.45,376.18,374.54,376.06,378.77,379.79,373.87,368.87,368.24,374.68,374.32,377.18,381.48,381.03,391.46,381.74,380.19,380.26,382.03,379.43,376.64,377.35,374.89,375.69,379.22,383.97,380.37,383.34,376.59,370.91,370.94,364.37,380.32,370.88,373.61,364.63,354.69,L7
2007-09-08 22:09:50+00:00,333.78,320.17,322.18,315.80,310.31,300.04,308.08,309.32,299.52,302.00,310.17,310.28,319.90,316.44,322.33,343.20,350.15,344.89,344.53,354.13,377.98,383.56,392.46,373.26,376.45,364.88,373.59,380.51,386.12,392.35,395.80,396.39,383.94,402.71,379.30,371.60,366.59,358.05,354.29,345.00,341.70,331.84,327.86,329.12,330.75,331.72,332.65,331.07,321.82,319.71,318.22,314.12,307.35,309.61,313.37,295.67,299.57,290.32,292.39,285.67,300.51,304.71,310.65,312.64,316.68,318.26,325.12,319.37,327.73,323.06,324.36,333.26,334.73,346.01,338.18,350.95,358.69,365.62,370.93,365.18,371.02,373.50,376.01,374.19,374.56,377.16,376.73,368.74,366.86,366.25,377.08,375.46,379.91,381.90,377.62,393.11,381.36,381.22,380.07,377.78,373.19,371.99,367.27,371.17,367.01,374.32,377.99,380.31,392.49,375.75,367.64,366.38,360.51,375.33,367.67,367.31,355.26,344.59,L7
2007-09-09 22:06:57+00:00,334.94,328.19,324.02,318.98,312.58,301.92,304.96,309.12,304.15,306.89,312.92,311.29,318.36,317.15,319.85,338.53,346.08,342.28,342.14,352.57,372.13,379.71,389.71,377.58,379.67,374.59,381.25,389.59,390.50,395.23,395.31,394.80,385.97,401.65,382.80,374.51,366.74,358.39,353.82,346.19,343.38,335.37,332.68,332.55,331.56,331.69,332.74,331.71,322.61,322.41,317.84,313.82,308.01,309.93,313.58,300.12,302.65,294.85,297.29,292.98,301.86,305.70,308.77,309.51,315.28,318.13,324.19,317.72,324.71,324.02,326.04,333.29,336.36,348.50,341.16,349.02,357.02,363.44,369.43,365.34,371.99,376.11,377.79,376.81,377.44,379.91,378.59,372.78,369.30,369.26,374.60,373.62,377.08,380.12,378.21,390.27,382.85,381.88,382.02,379.84,374.26,372.45,370.91,372.34,370.75,374.78,375.70,379.19,392.29,379.45,372.79,369.61,365.35,376.98,370.69,371.82,359.48,348.52,L5
2007-09-17 22:03:36+00:00,334.94,328.19,324.02,318.98,312.58,301.92,310.38,309.24,306.53,309.40,314.39,315.62,323.26,322.23,323.18,337.24,346.08,342.28,342.14,352.57,372.13,379.71,388.18,381.69,384.04,381.31,386.36,395.12,394.86,399.72,397.57,394.80,385.97,401.65,382.80,374.51,366.74,360.42,354.27,347.89,345.18,339.50,336.74,335.26,333.80,333.87,332.74,331.71,322.61,322.41,317.84,313.82,308.01,311.30,313.30,304.32,306.35,299.48,299.88,297.41,304.56,307.53,308.77,309.51,315.28,318.13,324.19,317.72,328.69,327.67,330.36,335.68,341.17,348.82,343.69,350.88,358.90,363.44,369.43,365.34,371.99,376.11,377.79,379.59,381.62,383.18,381.41,377.27,374.08,372.79,374.98,375.16,377.08,380.12,378.21,390.27,382.85,381.88,383.75,382.20,375.60,374.49,373.00,374.28,372.72,375.86,375.76,379.19,392.29,379.45,372.79,369.61,365.35,379.34,373.57,376.79,363.75,353.55,L7
2007-10-26 22:09:55+00:00,334.94,327.94,330.10,334.44,331.28,311.48,310.38,312.19,309.23,310.16,312.44,315.50,319.69,322.62,323.48,336.43,342.76,337.89,340.70,351.47,359.83,371.51,388.18,391.40,392.61,391.37,395.18,401.36,398.66,396.69,395.17,391.83,390.32,393.58,389.72,382.00,374.23,366.45,358.30,351.21,346.96,335.10,334.75,331.19,331.79,331.46,329.79,327.56,323.40,323.72,320.07,319.91,314.90,317.66,318.22,310.10,310.91,302.75,303.57,300.68,300.19,303.78,304.92,306.32,311.41,312.29,324.19,310.07,328.69,332.85,334.97,336.76,341.17,332.87,335.70,346.57,355.59,359.99,365.00,371.38,376.38,383.45,384.03,386.56,387.41,387.19,383.38,378.67,375.00,374.10,372.68,373.89,376.25,379.55,384.31,388.54,389.66,387.83,389.98,386.11,377.94,377.17,374.37,375.94,374.27,376.01,372.93,377.48,392.31,388.88,384.82,377.84,374.42,379.34,380.77,381.47,365.70,354.34,L7
2007-11-04 22:03:49+00:00,334.94,327.94,330.10,334.44,331.28,311.48,312.53,312.33,310.44,309.50,311.39,314.44,320.20,323.29,322.88,334.95,342.76,337.89,340.70,351.47,359.83,371.51,383.80,387.95,392.25,392.29,397.26,401.32,398.58,396.47,394.71,391.83,390.32,393.58,389.72,382.00,374.23,366.45,360.15,353.65,345.28,332.02,331.03,327.92,328.78,329.36,327.89,327.56,323.40,323.72,320.07,319.91,314.90,316.85,317.40,310.40,311.00,304.48,303.80,301.47,300.45,304.59,304.92,306.32,311.41,312.29,324.19,310.07,328.35,333.23,334.59,336.73,338.41,330.08,335.61,345.94,352.75,359.99,365.00,371.38,376.38,383.45,384.03,385.88,385.35,384.93,382.47,378.61,374.68,372.84,371.83,372.85,376.25,379.55,384.31,388.54,389.66,387.83,387.34,384.21,376.34,374.48,372.37,373.85,372.27,373.44,369.78,377.48,392.31,388.88,384.82,377.84,374.42,378.41,380.11,379.63,364.82,354.27,L7
2007-11-27 22:10:12+00:00,324.52,317.65,324.97,326.09,324.78,310.79,311.80,312.33,310.44,309.50,307.26,310.70,317.29,320.82,319.92,330.10,336.02,337.89,334.09,351.47,348.77,371.51,383.80,387.95,392.25,392.29,393.34,398.85,394.94,392.15,390.47,387.32,385.79,387.55,384.87,375.93,370.60,365.23,360.15,353.65,345.28,332.02,324.79,321.83,323.75,325.00,324.22,323.63,318.23,315.34,312.53,311.62,310.02,312.91,317.40,310.40,311.00,302.11,300.67,298.31,296.98,301.34,300.80,306.32,311.41,312.29,324.19,310.07,328.35,333.23,334.59,336.73,338.41,330.08,335.61,341.81,348.87,354.36,361.38,366.38,371.43,377.89,379.69,384.10,385.35,384.93,382.47,374.46,370.62,368.42,369.04,369.33,372.36,376.35,380.93,384.21,385.33,383.80,384.54,384.21,376.34,374.48,369.41,369.74,368.41,369.61,365.30,371.37,386.43,382.85,377.23,372.66,369.58,374.99,380.11,379.63,364.82,354.27,L7
2007-12-06 22:04:04+00:00,321.37,317.73,324.42,327.58,325.77,313.54,312.73,313.89,310.44,309.50,307.26,310.70,317.29,320.82,319.92,331.04,337.26,337.51,336.28,348.94,347.32,368.82,382.36,387.30,392.25,392.29,393.34,398.85,394.94,392.15,390.98,388.06,386.44,388.72,384.60,376.63,372.57,367.76,362.30,353.65,345.28,332.02,324.79,321.83,323.75,325.78,325.23,324.43,318.98,315.18,311.13,309.53,309.05,313.10,317.75,310.40,311.00,302.11,300.67,298.31,296.98,303.47,303.24,309.33,313.91,314.92,324.19,310.07,329.99,335.00,334.59,336.73,338.41,330.08,335.61,341.81,349.83,356.30,362.37,367.40,371.79,378.39,380.75,384.88,385.35,384.93,382.47,374.46,370.62,368.42,369.04,369.59,372.81,377.10,382.46,385.83,386.84,384.70,385.19,385.15,376.34,374.48,369.41,369.74,368.41,369.61,367.03,373.12,387.38,384.24,377.13,373.45,371.46,375.93,380.84,379.63,364.82,354.27,L7
2008-01-07 22:04:10+00:00,318.03,317.73,324.42,327.58,325.77,313.54,312.73,313.89,310.44,303.38,302.75,306.31,312.99,321.16,318.13,328.36,334.47,334.14,333.05,344.53,341.30,363.85,379.89,385.50,390.58,392.29,393.34,398.85,395.16,392.49,390.02,385.45,384.02,385.72,382.11,374.19,370.53,366.70,361.17,352.39,343.58,332.02,324.79,321.83,321.65,324.65,324.16,323.45,317.96,314.23,308.25,307.50,306.01,311.11,315.59,310.40,310.07,302.11,300.67,298.31,296.03,305.00,302.35,309.19,310.05,314.93,325.20,305.68,330.57,336.54,334.28,336.15,338.41,330.08,335.61,340.59,349.05,354.57,361.05,365.51,369.26,376.62,379.67,384.96,385.92,384.86,381.39,374.46,370.62,368.42,367.09,368.31,370.26,374.96,380.02,383.31,384.52,382.63,383.61,384.02,373.26,371.66,369.41,369.74,368.41,369.61,367.03,373.12,387.38,384.24,377.13,373.45,371.46,375.93,380.84,379.63,364.82,354.27,L7
2008-01-14 22:10:20+00:00,313.27,310.00,317.88,321.26,321.32,309.32,310.05,310.11,310.44,303.18,301.81,305.28,312.64,320.79,319.89,325.51,329.53,331.17,329.19,336.98,334.88,356.69,375.79,385.50,390.58,389.71,391.56,397.10,395.00,393.27,389.65,382.75,380.10,380.17,376.75,370.22,369.43,364.61,359.09,352.39,344.77,331.84,323.71,320.35,321.01,322.29,321.92,320.74,316.20,310.79,304.33,300.66,300.13,307.65,313.21,310.40,306.86,301.56,300.28,297.59,295.75,303.03,299.72,307.17,307.65,314.04,322.33,298.60,327.96,335.69,334.28,334.13,338.60,330.91,336.39,341.00,347.03,352.88,358.64,364.22,369.51,375.48,378.52,384.47,385.92,384.86,381.32,374.92,370.22,367.06,363.44,365.75,369.25,375.36,381.84,385.68,386.37,382.95,382.09,384.02,373.26,371.26,369.64,370.10,368.91,367.72,364.90,372.36,386.77,382.08,375.93,370.95,370.16,374.64,380.11,379.63,364.82,354.15,L7
2008-01-23 22:04:09+00:00,309.92,310.58,316.61,320.64,320.56,310.12,310.51,313.21,313.77,303.18,301.81,305.28,312.64,320.79,319.89,326.62,331.20,332.58,331.35,338.06,336.38,356.51,374.93,385.22,390.58,389.71,391.56,397.10,395.00,393.27,389.68,384.30,381.11,381.12,377.57,371.11,370.46,366.18,361.16,354.57,344.77,331.84,323.71,320.35,321.01,322.29,322.31,322.11,317.72,312.38,305.50,300.56,299.42,305.28,309.03,305.85,306.86,301.56,300.28,297.59,295.75,304.30,301.96,309.36,310.96,316.97,325.93,307.96,330.47,337.11,337.09,334.13,338.60,330.91,336.39,341.00,348.96,354.41,360.44,365.84,371.03,376.88,379.34,385.34,386.99,384.86,381.32,374.92,370.22,367.06,363.44,365.72,369.36,376.55,383.30,387.90,387.84,383.72,381.50,382.53,372.54,371.26,369.64,370.10,368.91,367.72,366.57,373.54,387.38,383.30,377.04,371.62,370.99,374.91,379.50,378.32,364.82,354.15,L7
2008-01-30 22:10:19+00:00,303.65,310.58,316.61,320.64,315.42,306.59,308.82,312.00,312.79,301.36,298.35,302.05,309.08,317.29,317.66,325.19,329.02,332.58,331.35,338.06,333.32,351.27,370.20,380.95,384.44,385.42,388.06,394.20,392.22,390.94,387.72,381.41,378.30,381.12,377.57,371.11,367.41,363.23,357.26,349.76,341.85,330.66,323.28,318.55,318.40,319.88,320.41,320.86,317.72,312.38,305.50,300.56,296.60,301.65,303.28,300.84,302.11,296.99,296.51,295.32,294.08,302.43,300.58,309.36,310.96,316.97,325.93,307.96,330.47,332.77,337.09,334.13,338.60,330.91,336.39,340.19,348.01,353.31,359.22,365.84,371.03,376.88,377.22,383.09,383.41,381.16,378.19,372.60,367.89,364.90,362.27,363.86,366.87,376.55,383.30,387.90,387.84,383.15,379.87,380.19,370.20,368.01,367.49,367.82,366.94,366.79,365.47,371.44,385.62,383.30,377.04,371.62,368.03,372.91,376.44,375.04,361.48,352.40,L7
2008-03-02 22:10:10+00:00,302.15,306.88,315.37,319.23,315.42,306.59,308.82,310.88,311.86,301.53,297.73,300.18,307.27,315.44,317.06,324.85,328.93,331.15,330.13,336.58,333.32,351.27,370.20,377.21,380.67,383.00,386.63,392.41,390.74,390.28,386.36,380.80,377.43,379.33,375.67,371.11,367.41,363.23,357.26,347.84,339.76,330.44,324.05,318.82,318.76,319.62,319.98,319.10,315.70,310.16,303.72,300.56,296.60,301.65,299.41,297.57,299.66,293.81,293.69,292.51,293.04,301.20,299.86,307.16,309.94,315.99,325.93,307.96,330.47,332.77,332.72,334.17,337.73,330.09,336.44,340.57,348.29,353.52,359.48,365.59,370.77,376.88,377.22,383.09,382.37,379.76,375.85,371.12,366.81,364.07,362.79,364.49,367.54,376.50,383.42,386.99,387.84,383.15,379.87,380.19,369.11,366.25,366.31,367.21,366.11,366.94,364.83,370.61,384.16,381.57,375.73,371.62,368.03,372.91,376.44,373.56,359.80,351.50,L7
2008-04-12 22:03:56+00:00,287.80,298.22,311.52,317.87,315.59,315.53,311.57,314.21,313.82,296.04,290.28,292.46,301.31,314.92,317.47,325.57,329.22,332.53,331.03,335.57,331.60,346.05,362.02,369.68,370.84,377.70,382.81,386.61,386.20,385.85,383.54,380.80,374.92,376.14,373.61,370.55,369.11,365.43,362.49,347.19,335.64,323.77,316.33,310.58,313.97,316.30,319.40,318.17,315.97,309.11,303.37,299.55,296.59,299.17,292.47,288.17,292.68,287.58,287.26,286.50,288.31,298.94,300.41,309.28,311.12,317.02,331.60,317.72,336.51,332.93,330.76,332.35,334.29,316.05,336.08,339.77,346.79,353.51,359.04,366.15,371.10,377.64,377.65,380.81,377.50,371.68,370.99,366.51,361.51,359.65,360.84,362.80,368.57,378.60,385.27,389.52,390.89,384.15,375.61,376.92,365.15,360.20,362.04,361.97,363.73,365.67,364.25,370.39,382.44,380.27,376.00,371.84,368.45,369.93,374.12,367.62,353.89,347.70,L7
2008-04-19 22:10:06+00:00,281.73,297.26,309.85,317.24,315.75,317.92,314.98,314.21,313.82,296.04,292.97,295.42,304.24,315.85,316.62,325.13,329.50,332.46,331.85,336.47,332.25,346.86,362.02,369.68,370.84,380.03,385.41,388.74,387.10,386.32,384.65,382.34,376.42,376.70,373.76,371.41,369.47,368.41,362.49,347.19,335.64,326.88,318.93,313.86,316.23,317.19,319.96,319.30,317.97,311.78,305.40,302.10,298.08,300.54,282.55,288.17,292.68,288.16,287.72,287.20,288.96,298.99,300.55,310.00,312.52,317.02,330.12,321.57,334.76,332.93,330.76,332.35,338.43,323.10,334.50,341.76,348.39,354.23,359.56,367.12,372.06,378.41,379.97,384.18,377.50,371.68,370.99,369.19,363.62,361.34,361.67,363.39,369.17,379.74,385.94,391.01,392.13,385.24,377.09,376.92,365.15,360.20,365.67,364.61,365.61,367.75,365.67,371.81,383.89,381.73,378.02,374.27,370.34,372.66,374.12,367.62,353.89,347.70,L7
2008-05-05 22:10:02+00:00,281.36,296.82,308.19,313.87,312.75,319.48,318.05,321.60,319.32,297.85,293.40,295.60,304.60,317.94,319.63,326.14,331.08,335.20,334.07,339.43,333.59,348.50,364.14,370.64,369.96,377.17,381.98,389.00,387.76,386.80,385.62,383.91,379.13,379.19,374.19,371.95,368.75,370.93,363.38,349.36,342.02,338.65,326.63,320.11,320.82,318.86,321.94,321.29,321.13,314.76,305.64,300.87,296.92,301.43,283.10,288.83,289.22,285.83,286.55,287.09,290.88,300.71,303.40,311.85,315.14,321.48,330.12,335.60,337.16,333.96,334.04,337.33,346.48,343.71,343.47,346.76,353.27,357.44,363.14,369.66,373.64,379.36,380.69,386.73,382.84,381.68,376.15,371.94,365.42,362.40,363.55,364.34,370.08,381.74,388.64,392.10,393.92,385.97,380.94,381.59,370.61,366.45,369.62,368.31,369.29,372.87,370.85,374.41,385.27,383.75,377.52,375.04,371.07,375.99,378.13,373.09,362.07,352.93,L7
2008-06-15 22:03:32+00:00,277.68,294.95,305.10,312.50,309.53,317.41,317.06,320.44,318.41,302.96,299.19,300.70,307.11,321.76,322.55,328.66,333.24,335.13,336.72,339.56,339.45,347.97,360.90,368.02,373.75,378.90,386.23,391.24,390.97,390.23,387.82,385.42,379.81,379.26,374.12,374.96,369.41,370.67,361.36,350.84,344.93,341.95,337.35,331.44,329.50,320.71,323.29,322.62,325.52,320.31,310.60,306.91,301.90,303.53,281.88,292.60,294.11,288.56,289.58,290.01,293.33,300.99,304.64,309.75,313.89,320.48,330.12,332.44,335.40,335.15,338.51,340.03,347.82,347.37,346.03,352.94,357.17,360.41,365.24,373.07,378.05,383.07,382.89,389.15,384.53,386.39,380.58,379.48,371.73,368.35,365.89,366.10,371.76,385.33,391.93,396.78,399.11,390.63,385.11,383.23,374.92,372.96,375.97,375.51,375.58,377.24,374.30,377.26,387.49,386.68,382.29,379.13,373.56,379.86,379.04,376.34,367.54,357.07,L7
2008-07-08 22:09:28+00:00,277.68,294.95,305.10,312.50,309.53,317.41,317.06,320.44,318.41,309.00,303.10,304.16,310.42,321.76,322.55,328.66,333.24,335.13,336.72,339.56,339.45,347.97,360.90,368.02,373.75,378.90,386.23,391.24,390.97,390.23,387.82,385.42,379.81,379.26,374.12,374.96,369.41,370.67,361.36,350.84,344.93,341.95,337.35,334.70,332.38,320.71,323.29,322.62,325.52,320.31,310.60,306.91,301.90,303.53,281.88,292.60,294.11,288.56,289.58,290.01,293.33,299.11,304.64,309.75,317.63,320.48,330.12,332.44,335.01,333.97,338.06,340.03,347.82,347.37,347.34,352.94,357.17,360.41,365.24,373.07,378.05,383.07,382.89,389.15,384.53,386.39,380.58,379.48,371.73,368.35,365.89,367.63,372.60,385.17,391.67,397.11,399.28,391.70,387.72,387.16,379.38,372.96,375.97,375.51,375.58,377.24,374.30,377.26,387.49,386.68,382.29,379.13,373.56,379.86,379.04,376.34,367.54,357.07,L7
2008-07-24 22:09:16+00:00,270.21,291.30,302.27,313.14,305.67,318.23,318.01,318.38,316.24,310.75,304.67,305.37,310.47,322.30,320.97,326.38,331.09,332.76,333.90,337.63,336.59,346.01,357.66,364.07,373.75,378.93,385.80,391.84,393.25,392.11,387.13,383.60,377.28,379.35,377.65,378.72,366.03,369.83,357.97,348.91,345.07,345.32,343.37,339.76,335.61,324.27,325.54,322.82,326.23,321.98,314.12,317.30,304.54,306.03,280.63,300.11,300.94,291.60,290.54,291.86,295.96,298.44,304.22,309.79,315.77,313.02,323.11,331.24,333.00,331.40,335.40,342.77,351.05,351.36,349.55,355.42,358.24,360.72,366.61,374.75,379.38,384.41,381.68,388.80,382.84,384.80,379.30,380.01,376.57,373.38,370.83,371.81,373.95,385.69,390.72,395.46,400.31,391.41,389.68,390.17,383.66,378.31,379.99,379.18,378.71,380.00,375.13,378.53,388.93,389.16,384.54,383.11,372.42,380.69,379.91,377.16,367.54,357.94,L7
2008-08-18 22:02:56+00:00,271.26,286.71,295.54,304.62,303.78,317.69,320.82,322.20,319.01,318.14,313.18,312.67,317.93,328.19,325.70,329.89,337.06,334.05,335.38,339.60,345.19,351.38,361.21,364.66,378.37,382.78,390.25,395.43,396.67,395.60,391.56,387.66,380.39,378.32,376.79,376.97,372.29,374.98,365.53,354.70,349.52,349.67,348.00,345.40,340.68,329.02,331.09,325.88,326.36,323.33,316.06,318.69,315.55,315.05,290.18,307.80,307.76,296.92,294.63,294.35,298.68,301.38,304.88,307.54,311.75,307.44,320.27,325.58,328.70,335.16,335.40,342.77,351.05,351.36,349.55,358.90,363.09,364.64,370.07,375.07,379.88,384.29,387.25,392.22,387.01,389.41,384.29,384.73,381.58,377.31,374.19,375.52,377.60,385.73,390.39,394.05,397.77,391.89,392.23,393.87,388.69,384.94,385.49,384.65,382.96,383.95,379.18,382.23,392.34,389.83,385.08,383.47,379.29,385.96,386.16,383.32,374.01,363.29,L7
2008-09-10 22:08:56+00:00,264.46,287.22,291.42,302.57,299.53,310.98,312.61,320.83,317.27,317.39,316.04,318.97,322.60,330.66,325.99,329.94,336.81,336.93,339.56,343.08,343.76,350.65,358.84,365.05,379.41,384.07,391.55,396.26,397.28,395.25,393.29,388.31,382.37,380.27,379.93,375.79,370.81,371.99,360.87,356.41,352.73,352.25,349.95,347.81,342.65,331.89,332.97,328.34,331.31,328.62,321.80,316.06,312.48,312.84,295.73,311.52,312.56,303.59,301.28,301.23,303.03,304.79,307.25,310.25,313.33,306.23,320.27,322.81,326.20,332.23,339.50,344.56,353.63,356.18,349.59,359.69,363.87,365.87,371.77,377.26,382.54,384.21,386.81,390.10,387.42,389.95,387.16,387.42,384.38,379.99,376.43,376.03,377.96,387.33,391.44,396.57,396.40,390.53,389.75,390.47,390.86,388.48,389.09,388.25,386.52,386.06,380.98,383.69,396.32,393.91,389.38,383.47,377.33,382.93,382.56,386.76,378.48,369.66,L7
2008-10-05 22:02:30+00:00,264.46,287.22,291.42,302.57,299.53,310.98,312.61,320.83,310.40,310.35,309.25,312.54,320.95,332.18,330.09,331.91,338.95,336.93,339.56,343.08,343.76,350.65,358.84,364.44,377.28,383.00,389.57,393.43,395.15,394.36,393.68,388.29,382.37,380.27,379.93,375.79,370.81,371.99,360.87,352.72,348.29,348.77,347.33,346.37,341.56,331.00,331.71,327.72,331.31,328.62,321.80,316.06,312.48,312.84,296.11,311.74,311.81,303.54,301.72,302.57,304.14,305.65,306.93,310.25,313.33,306.23,320.27,322.81,326.20,331.44,337.54,342.87,350.95,353.58,348.52,359.48,363.42,366.26,371.77,377.26,382.54,384.21,386.81,390.10,387.86,388.68,385.94,385.09,382.76,378.93,375.55,375.45,377.70,387.33,391.44,396.57,396.40,390.53,389.75,388.64,388.10,386.36,387.20,386.80,385.49,384.06,378.90,381.90,396.32,393.91,389.38,383.47,377.33,382.93,381.77,384.77,374.44,366.71,L7
2008-10-28 22:08:53+00:00,278.39,281.17,277.52,280.50,285.11,294.79,302.27,315.40,307.43,307.08,305.16,306.71,320.00,333.77,336.30,334.57,341.55,336.16,338.01,342.24,344.60,349.93,359.52,364.49,376.19,380.07,385.77,391.81,394.47,394.83,391.33,384.33,379.06,376.07,373.03,370.54,365.34,366.58,357.68,351.24,346.45,346.71,345.95,348.51,345.08,333.54,331.56,326.00,326.06,324.75,318.99,314.67,311.42,311.39,308.13,310.61,309.80,304.77,304.01,304.80,308.73,308.96,308.50,309.47,310.54,300.56,311.64,315.61,325.02,331.06,337.43,342.31,349.25,350.27,350.86,358.61,363.41,366.88,374.87,378.51,382.38,381.73,381.08,385.44,386.68,387.80,385.76,384.47,384.06,382.19,379.43,377.39,375.51,382.84,386.85,388.92,391.41,387.28,388.45,387.03,386.44,385.19,386.44,386.53,387.70,384.66,378.96,380.79,396.08,393.54,384.44,376.12,373.23,380.30,380.44,381.88,371.80,364.07,L7
2008-11-06 22:02:50+00:00,,282.80,287.88,284.97,284.37,286.28,292.97,306.80,300.28,303.11,301.02,302.52,310.93,325.23,330.52,334.61,343.08,340.60,341.24,342.12,344.98,349.93,356.80,361.59,373.19,377.77,383.41,387.59,392.57,394.84,391.04,384.50,376.70,372.29,370.98,367.41,365.34,362.34,353.86,347.07,342.93,342.58,343.40,346.66,344.40,335.90,331.96,326.26,324.00,321.89,318.63,313.84,311.42,309.48,306.43,310.06,309.78,305.43,304.94,305.87,309.58,309.10,307.79,310.58,307.47,302.87,311.99,315.61,322.78,329.69,336.51,340.46,346.63,347.24,348.99,357.30,362.23,365.93,373.62,378.02,382.79,381.73,381.08,382.34,384.32,384.18,381.96,383.62,384.76,383.07,380.00,376.50,374.88,380.33,384.98,389.67,391.41,387.28,386.70,385.65,385.55,384.49,384.91,385.75,386.38,380.80,375.08,377.41,390.88,388.14,383.43,376.51,373.23,376.71,377.82,378.36,368.06,362.31,L7
