,dates,mex0102-0000,mex0102-0001,mex0102-0002,mex0102-0003,mex0102-0004,mex0102-0005,mex0102-0006,mex0102-0007,mex0102-0008,mex0102-0009,mex0102-0010,mex0102-0011,mex0102-0012,mex0102-0013,mex0102-0014,mex0102-0015,mex0102-0016,mex0102-0017,mex0102-0018,mex0102-0019,mex0102-0020,mex0102-0021,mex0102-0022,mex0102-0023,mex0102-0024,mex0102-0025,mex0102-0026,mex0102-0027,mex0102-0028,mex0102-0029,mex0102-0030,mex0102-0031,mex0102-0032,mex0102-0033,mex0102-0034,mex0102-0035,mex0102-0036,mex0102-0037,mex0102-0038,mex0102-0039,mex0102-0040,mex0102-0041,mex0102-0042,mex0102-0043,mex0102-0044,mex0102-0045,mex0102-0046,mex0102-0047,mex0102-0048,mex0102-0049,mex0102-0050,mex0102-0051,mex0102-0052,mex0102-0053,mex0102-0054,mex0102-0055,mex0102-0056,mex0102-0057,mex0102-0058,mex0102-0059,mex0102-0060,mex0102-0061,mex0102-0062,mex0102-0063,mex0102-0064,mex0102-0065,mex0102-0066,mex0102-0067,mex0102-0068,mex0102-0069,mex0102-0070,mex0102-0071,mex0102-0072,mex0102-0073,mex0102-0074,mex0102-0075,mex0102-0076,mex0102-0077,mex0102-0078,mex0102-0079,mex0102-0080,mex0102-0081,mex0102-0082,mex0102-0083,mex0102-0084,mex0102-0085,mex0102-0086,mex0102-0087,mex0102-0088,mex0102-0089,mex0102-0090,mex0102-0091
0,1984-12-23 16:24:48+00:00,224.7205958954613,229.3940632498629,234.72150225855205,239.260343377486,238.24894689479595,236.5188812157657,235.55921154524614,,,,,254.16506531020156,,241.17869474308563,240.4794270962383,236.5833666459315,232.47181730736168,230.11311578975074,228.05819159166313,232.79546857997423,233.0725707511339,,231.63147341217632,227.98669959915432,220.92243072579603,219.67173645584558,216.34954132865477,221.9996398812319,221.2077904266072,222.35565163348585,225.13968048274583,229.40134762002967,232.61019608811475,225.60615112735545,221.26655034757,219.4295863724119,225.85021907947544,216.58976765284734,221.01293814854628,214.04357217607884,,211.70029924461278,213.16747558954867,208.04816453053851,211.8975343145431,213.44312719100768,212.00657195593487,217.60033614988788,215.87809083363325,214.91515589842382,209.16428588210027,210.66315109928303,203.52026469173884,208.03145517804893,202.92840193386743,207.21548860610432,203.37930798586567,207.97422644754346,206.0969663760553,206.24829678358373,203.60228938512404,205.43625644852904,201.77306504623823,205.68123541445112,199.68185822053945,197.60481593115546,199.8959544800944,199.5824714586298,196.9601256719513,205.90316109275287,204.49205457018454,,,202.1083214064409,204.29990887107516,,206.59753600643998,206.03797242231718,,,,203.2303643042912,,195.43148391715528,,,,,,,203.28367890620433,
1,1985-10-07 16:23:40+00:00,192.9364063318484,201.756588416529,204.4927966048704,211.9468589569244,211.89819474017233,204.91078408559503,208.63973471756958,211.50053206139168,209.66717096699836,,,223.7821106807926,216.11886825868137,214.807220502017,212.3194019409613,208.7142412408559,214.48390986687843,203.89072499194168,203.83619705235932,202.97074119562697,207.70770205030308,199.2589781920196,204.8239698402089,199.16531665109434,199.08857350730452,195.41950519113067,196.252258301716,194.75806306073426,196.5669016708129,199.57276211384269,203.0536307727005,212.98087550379617,207.23854690895308,205.4954767347983,198.69478668058724,198.00312659845306,196.7884500405436,192.16936932081921,188.43156511871402,185.10333693365985,,188.39526352736362,186.68248118717253,190.78765205619848,187.7072048033069,187.92685232445544,197.6466647992709,196.23191228424173,195.37053112258644,190.65161138866785,194.2174917929209,187.40728665250978,188.25515257789294,184.92014811064837,178.66648209136716,182.2959689495418,183.99685766911426,185.26399020357303,187.37333575796447,182.01302529861783,186.0839568746153,184.6635678893981,186.6683554330052,181.27928730834822,181.09811813322844,182.6541422692123,173.9537762836511,179.42437328465218,178.44873133061606,177.80088006684844,174.78568462461848,178.60448677580973,,176.45248921152807,172.87533976816297,177.05520066344366,175.76759197827903,176.91722353914844,174.58155211403974,177.93359992707428,,172.48266051795912,,164.43756864795665,163.38412026905968,161.94485514521685,168.03308033832343,169.39152543522795,171.67978290123997,,174.3215900632064,
2,1986-01-27 16:21:44+00:00,214.79229464755474,227.13218033351484,231.60221852925577,234.03017223702543,228.49099229306577,227.10739810976048,232.69395905969282,237.13406823997403,240.54735140673114,245.85310872837582,252.97309883020603,256.70570195348955,248.5625586864544,246.93917363397773,239.34486331395897,234.91313520751277,232.82207374303894,229.98483814099876,231.45555141184343,224.01947677197015,231.4492579215531,232.9475154732782,231.48358448936577,228.09666712061957,230.73840864988486,224.98328707181048,228.2250586521522,226.7818120176918,223.5582417740054,227.61139883293143,231.90398942151012,237.79020029877134,235.56519463023878,231.95019796123074,230.00694505168468,231.3108433013453,226.9938221663166,225.20569251241247,219.7940289008178,215.91079244078088,215.53402026594452,218.86712808252466,214.86459512412253,225.39874968028266,222.22263213291515,220.0176280777037,221.5839030098274,228.5347987194619,229.88450811423635,222.39768435093103,221.69763552231535,219.9545361843011,218.52090063293187,214.573553191067,217.2485325318772,213.08396736970388,211.16907858881558,211.5270439188938,217.32996581683895,213.0965548987202,212.37045044744482,208.14884439010964,213.81243254284973,210.21560460093016,204.98515899319762,208.4851532587878,203.42747891690524,204.93141854031703,206.93227933103424,206.8739861592715,200.27091133813283,204.114973422911,204.0939799057001,202.09887808458657,197.87825173655165,206.46372262667657,203.29842200941977,206.35994512314,204.932077615879,208.46681385427075,206.17728043975296,205.65077594518942,197.2830213830729,196.1421801379253,193.85150231598593,193.866407437449,198.707749526939,201.21681641206172,204.05987688212065,207.84961535440192,208.81862014233874,210.48689967613797
3,1986-03-16 16:20:40+00:00,216.08974976695802,222.09561189262493,219.65678288142686,224.6272296892265,223.81086369115988,219.54652424992128,224.03109862301798,230.28785022062692,233.8897755764697,233.4113696637415,231.45780956226125,238.12847794822386,231.29375897997684,226.86718269163043,231.5003395922162,226.06115623651803,225.5791621240745,225.37415926517411,219.99296997066025,216.8835754625599,225.71717476297104,227.69367417443536,225.996932186183,219.03402513764445,217.3213666135717,215.23319021593628,215.24591162263283,214.94476739297565,210.09053534006398,217.83682632243264,219.94482492819262,228.224259174154,228.86164414590124,232.33200363884194,226.99236839899902,226.7539344401989,224.81416001174046,222.8249127236821,215.94962682083053,215.38121764487465,215.73198931810572,212.47055021456575,208.37417562801176,211.366060275117,213.0750538986701,211.24644829123955,216.08061390482064,216.79912584997422,216.19256520085392,211.7590564272302,211.18728901966261,206.78197650000638,204.84858951801675,201.57685870977983,210.33001343634592,203.8425656072309,201.96385287888364,196.80274606397984,202.30195732337603,204.33457263101684,203.28307982899804,201.42702804355451,208.99128564099377,204.21157972939227,205.78096751738988,202.9383474295919,200.86242800783842,202.55070754827986,207.592651191002,208.3177465844403,205.28714866082527,207.4421529532996,204.68743361538878,202.61191314054173,197.81783966973464,206.10675079201403,203.94668702999044,201.66195112595204,199.74897132700264,209.07007024243697,204.49822488465122,204.27546368086192,197.47718275024263,197.58881688077437,195.19014775215683,196.82425754276235,198.79486067633147,199.57742442546842,204.17237414823333,211.45592592667373,209.24050164404954,207.52215503743213
4,1986-04-17 16:20:00+00:00,212.40352902375017,215.49151825485413,215.83148935259197,219.3993381964075,215.68057734024964,213.30285159125592,221.30315662580188,227.70041088000352,232.3606025248057,228.33314918645806,233.18769661602397,238.7968532737011,229.93446914035584,225.93876683559012,218.0795375404802,214.127737382308,208.89807727593734,214.02200397523515,212.59028367200526,214.13226525381089,216.01750368848383,218.76521167719693,213.1118493081004,210.64069962966042,209.5900738824886,204.84318648933728,208.59881122853508,207.28540363957106,210.46144486008953,213.3480738803564,216.56745057990733,220.22713541504126,219.62282370174574,216.97172440267997,223.79980842559206,219.84934418233644,215.60359246570025,213.345597823089,211.6450474540316,207.81618292535057,204.19743816134945,200.37001953341723,196.74716432404955,201.32246318706825,203.05293264708018,205.45164309254153,204.55156992712188,211.79545356510266,210.0668058099473,208.437700610399,203.9162771271453,204.33865504044502,202.46042151789032,199.35888943800924,199.9449785277418,195.3981369663699,200.06393261042484,194.27244713630174,200.06942636645834,197.83598149888698,193.89975055197303,192.78151301390898,191.96915959138732,191.2979048153604,195.91494399258096,200.69908801231338,199.9424876016564,194.86978212523968,200.7135209534888,196.55765461270005,197.0114799439252,193.86125284373492,197.3517986242008,198.7688637645523,198.9853613001424,196.96090532956828,198.48747101199,194.75519257555703,197.29493505667688,198.90394737805946,194.30826564914065,189.16325238869615,182.21866265024428,183.9238893299164,179.80674985485007,188.2395817902347,187.5245721932768,188.58744590690318,194.6806655891317,199.97496164712504,200.45860132046744,203.82943369288733
5,1986-05-03 16:19:36+00:00,208.65508027992715,213.01936363468135,210.34178521231675,209.7470324796495,207.03277916071877,204.70923135591997,215.66233520773793,221.36683877168747,223.54660715217636,222.79757467940118,222.8727030373818,232.09275147882454,225.73140860837717,220.96242336374837,217.7697302354978,212.39753659727992,208.64175170681207,212.26420357481797,211.97412803128552,208.34653232670433,214.31643556185242,211.6756037926395,208.9460430163174,204.4414186651164,205.48414316549656,204.01486737263772,203.41779960218167,202.3180849061387,204.44391653932198,207.3775627743804,208.5438734389289,217.72003199358656,216.58301912746543,211.81909381484397,209.66364684378266,213.5172954434871,209.37852531693733,206.97442131475776,198.83495113568603,199.8255188422376,198.04818194407733,196.94414962532122,192.74034957098004,193.24763088326765,195.77137177641208,199.58035521347412,204.48679476793941,202.33221635865624,202.99300207514912,201.20761493319807,196.4202559677957,193.61140943528997,197.6314042539435,192.6495493301281,192.02163564212387,191.44412037804645,190.9874913419075,189.31859824516604,188.8088901378967,190.64616918710567,188.9516942133859,185.39090056606082,186.69571317281924,185.560838593662,182.68099141630006,185.62479171168854,183.94654515014975,186.521200825263,187.74624241460995,191.41714853336325,190.3515221283675,187.8519504115909,185.64867541959632,185.0660321896804,182.02713175810015,187.68957625746685,185.38830415327442,187.74370057247486,191.8804736096042,190.73276457964323,185.06016196157898,185.08524633583275,180.87336637681258,177.29672983689235,174.2463985748227,175.15716703178154,178.86477800682403,182.98093068406507,182.32981124927406,183.2199779049473,191.3202157563112,191.66777245675394
6,1990-03-11 16:15:17+00:00,214.21431672152514,214.0977815177442,216.86722357012982,218.6819453643075,220.03671805804984,223.2296357838835,231.76875596230917,239.92178499009134,246.58936486198874,247.1711427500836,241.82166192770703,248.17326815742538,239.87264353660032,227.99343914792294,223.80695020001008,228.50818886465422,223.82966176183007,219.02047996624833,216.6114863253874,215.87050279883138,219.42313774605455,220.80642343930973,215.2189629705131,216.96783356663676,212.32593910779764,215.13773833992173,211.95958802921086,215.0235062341875,210.2861385451293,207.4680805467776,214.6245331004179,224.51936861763957,221.5604922333851,223.46883243258387,221.25894022072018,220.6260757428292,215.90320843958273,216.90521872344544,213.9732287189432,211.16367094856835,207.45982710509472,208.06979136573065,202.7175798834427,202.18088621370993,205.17948958622912,205.519336031573,208.88274890138362,213.92829607574515,211.37615591609105,207.4003199334973,203.99312589278586,201.86202951778122,200.1540728743844,196.66606427720137,201.08585844318569,200.2105178656834,198.0615483495372,201.91204559305734,205.29436552823896,208.97242363588106,208.74663708834078,200.85955665136777,210.0615998752924,201.31216979207832,203.05784567158898,202.5226611368751,204.1443284925198,200.48119821446997,205.1524108446738,200.30570529512696,197.27871253815852,197.7739071650389,198.6704349517125,197.8920339959917,195.7485580264622,198.58811095877022,198.76878703405166,194.91309906308973,192.67240102244867,202.90156752210703,197.88409413226262,192.6100808871494,189.3351033000341,185.53690553937116,185.2173145696673,187.72642555447607,190.55312693201282,195.8169991031983,194.7215209504276,200.80862620335049,190.75508822802763,197.51202220112972
7,1993-01-14 16:16:15+00:00,211.50784292007398,224.23254831820765,225.05698733027208,233.4278427642331,234.05872968113727,229.52508950797528,238.2373856978801,240.66365086338934,242.55916309869096,240.03232057182814,240.25700758575988,249.3527717558846,248.95501172113444,246.1328607173818,243.61001098895818,240.66113953666695,234.39335986267977,235.7276129187611,235.16684391427518,232.0218205903493,235.27782411256067,235.61863890277732,230.68349211351622,221.41829974029207,218.93104110227603,217.2037763394593,227.23120149300334,227.6270179901422,233.19685664847697,231.1850338640842,232.82311002720218,240.31813453497662,235.76011033378097,232.9956237208324,234.54216904817292,231.4786552492094,231.1538427022578,222.71574503944774,224.42917516877472,216.56431716104095,218.07828108652015,211.9426848459692,211.3992448070408,220.3185497871605,210.96455020659388,211.87055869581516,212.60926143010923,221.59799927123302,228.72390426729893,226.23628920141027,219.8505796902309,212.0972588239247,213.45120172768006,213.69033350369125,209.66390213199364,210.58553685468465,213.81946311229063,211.04170359826853,205.54631936972842,210.9631955198225,208.0260225944096,212.73235097799838,201.06912732381937,207.2450940421106,205.9491929197292,203.67090720292984,203.33745734824353,200.76131106460116,200.31156792698388,201.96996992383467,200.903473591722,201.5109714025793,203.6228401943071,204.80745282320282,200.935808508638,196.32078205237212,199.75734543852877,199.84162081338002,202.00772073678385,201.61724756238775,197.54477687494168,199.57001234740184,200.72181964031682,196.92137261930606,198.04511252509482,195.78918905572894,200.29209674719695,195.29146126702867,200.5642267668502,197.09348610382213,199.40052332768835,198.35946389320176
8,1993-01-30 16:16:25+00:00,222.3037025705801,227.46396122966468,229.4833189956532,234.22746332927886,226.60071324965799,224.40722778033174,234.19937355000067,238.35375223440886,237.94719384265937,238.16298085417853,247.54346198349148,248.78721173518164,247.7756881451298,240.77791704539962,242.70429530869902,233.83901650230007,227.67345761674682,231.16904209689838,229.10214425764013,231.30541670137956,228.80109495699082,239.08294007134074,234.45321429569861,226.8564409762954,225.22603455375406,221.308823721125,221.90227456052693,222.41332970991388,218.47539280739713,223.59905418310603,228.3191549633996,234.1567078168256,230.58596261022274,228.07669420521185,225.96210079083332,225.03670452191912,221.27014923241273,215.72104455453496,212.96888153690747,209.85702270826576,209.66948556889668,219.13237113267186,220.20051587173873,221.70694887064752,219.16092323046848,219.64509576769348,214.03098537222866,221.16291113489046,224.11345994775718,217.51301043623215,213.83236939218932,214.02305750692227,213.80407471741978,208.96714236191303,209.54811648063037,211.937357321384,211.38413573762696,208.78978570835338,212.7206505817181,211.40072557838835,208.99291325969014,209.20947312022403,207.7032863394318,205.67675574582805,203.73147072843398,205.3734104888105,199.32941974035228,202.0305329459372,202.81196133289248,200.99033500900657,197.69030061973334,198.38316283141265,204.2293708769875,204.53614256557637,198.05098711966272,207.8039965984253,199.17537107543419,197.20249936907993,199.054246466424,198.8970342321873,195.99663104798742,194.1715760659729,190.47385622133274,186.28967335143471,188.92501506413763,188.8412924324778,193.48752766222836,189.7050090758423,189.79320175613458,189.82484643903246,193.3970240570821,200.71535685598533
9,1993-02-15 16:16:34+00:00,212.31074594371782,223.6823262779461,214.48086305774132,218.14755602252927,221.68715923317674,227.37221508836794,223.01348931982838,227.29821140843487,231.99288779980589,230.39012231497105,235.06235949451275,239.2727301246652,235.54436027686546,231.47105511351762,228.1824249296572,227.8084039160727,227.56873321351074,227.05868517211354,224.92333573527765,223.57267334807662,221.26491056076696,227.12805168435614,226.2160175729528,218.42010761147114,215.40392761565167,210.22656087718252,210.79198379280328,208.72401460564384,205.3187205696414,214.9657378863638,227.07158377131157,231.7798058628288,231.39993721578995,229.52145299696198,226.40551549668632,227.9996380783465,222.1929453227104,214.23135403508246,213.28123202221846,205.46072386195488,207.52629873131585,206.17310797382837,205.24528172611207,203.0256607686218,204.98650845285687,205.04701681144388,206.61787952755668,208.9301707686399,214.72671051140117,206.96301182420376,204.28943177085472,201.44632847930137,199.58595695572228,197.949562393161,194.89647001783598,193.05612985242334,199.20350130893272,199.1424859136649,205.08034820513166,209.13489972639462,206.75536257875058,202.90798696359164,203.3270203444883,204.6041105086258,209.05028680057302,206.95414530098697,197.7232183658034,198.3458021632188,196.97644638362232,200.98259503585888,198.7239422730623,193.71182340012354,194.67495827270315,197.4613734865803,195.88268345455185,195.07756867727545,197.017586911555,201.58586181463417,197.8267288105603,201.46521912314785,202.7034011509558,193.51531695908037,189.19009702979594,190.1064064197189,184.5665830936814,187.91214315453652,196.94686882520676,194.9440427836019,189.39964717236523,193.12666099597106,194.6495366431437,195.9345988596317
