,dates,usa_HI_0022-0000,usa_HI_0022-0001,usa_HI_0022-0002,usa_HI_0022-0003,usa_HI_0022-0004,usa_HI_0022-0005,usa_HI_0022-0006,usa_HI_0022-0007,usa_HI_0022-0008,usa_HI_0022-0009,usa_HI_0022-0010
0,1990-09-11 20:20:05+00:00,227.56405474067606,211.61100286254182,200.7522864246217,197.78348901385013,208.49479215670073,214.29395684087962,213.36261018714356,201.82843325871698,192.2483102946421,207.2005195123403,227.02022759590568
1,1991-10-09 20:18:07+00:00,219.5244132309916,206.52474426646648,214.67192245047232,200.7813992153557,211.018353639307,197.57784724818794,209.85632212898224,218.5677934741858,208.12210451367028,221.9138805441174,223.06294872745332
2,1991-11-10 20:18:16+00:00,206.18024230496923,205.71850140915254,195.83852728218835,195.81969976837073,185.99377055084292,190.88156216160905,191.9845444003011,196.9877869886653,200.02041548708291,202.0734180985667,202.81574644377508
3,1991-12-03 20:24:42+00:00,,,,,,,,,197.8153376451353,208.17061850370334,201.2008879259294
4,1991-12-28 20:18:23+00:00,,,,185.11539396578266,183.0922349074396,177.30040905621672,182.32095648596848,182.95106066733808,183.69893506129196,197.09835887768696,
5,1999-09-05 20:46:59+00:00,233.73072449193822,226.61787772195703,197.96603897260005,194.3094902471959,208.13258021320587,209.5384475603503,225.575107789613,216.51408701277416,189.1239459161133,211.05246441637155,212.7482813000037
6,1999-09-12 20:53:05+00:00,229.00959256897895,233.5229119825616,201.23300673577498,196.70125286969792,206.65436129280744,212.1215570594457,219.34611531207668,206.10394226441235,192.64207093106185,214.29738405077643,214.21955410375386
7,1999-09-21 20:46:59+00:00,225.9075006799079,211.10697836974754,196.40521682775994,193.40212887891877,195.12313906862624,200.3927209430765,213.22275047577568,191.75453444098932,189.17670203782794,203.81998741812146,196.7443054297378
8,1999-11-24 20:46:49+00:00,,,,,187.75591317090107,187.5043742342923,204.43527129753437,215.13274839390675,206.73371805937006,209.2467509518416,219.90771992604772
9,1999-12-17 20:53:11+00:00,205.5488709597157,197.02134841975237,206.15840798908744,207.2604286758596,204.57670203919446,201.23795643186367,203.677854023887,205.5752119201108,207.05911192653247,210.40411732146543,208.77859196558126
10,2000-01-02 20:53:03+00:00,,191.15023196961587,181.41448256290477,192.00940264085372,194.4631157363612,206.82557281850137,201.55376549347363,202.43279871387716,205.6190289112206,,
11,2000-02-12 20:46:47+00:00,210.95630157237935,194.42869800331678,207.5268395024653,209.56305030006538,202.60957120464724,201.77664856960325,204.94884849338106,205.04630967441162,205.0087980284124,210.04258396367203,207.16566895434067
12,2000-02-28 20:46:42+00:00,207.09096442932403,194.2821124205713,203.76300847068444,204.47562193899236,206.57024412231402,198.54815617329797,206.94071467781936,210.04942906575573,211.20046565420162,215.95974421111885,211.17511031957432
13,2000-04-07 20:52:39+00:00,221.0530890765414,204.86597360496518,220.68007854548432,198.68645004045604,210.24607847447172,200.28614872691048,203.94818229359115,208.1645704429316,212.77894145054762,213.2506477289037,207.27698849600063
14,2000-06-03 20:45:56+00:00,220.71459286623312,212.61578940577178,219.11630801349827,204.90620949990193,210.90426509925396,221.71345496618213,212.95379865521102,220.4273134135089,211.30904655613398,213.78607518187368,221.40211351672718
15,2000-06-19 20:45:53+00:00,223.7873181219953,216.32655231768564,202.2175451691927,200.19137116623727,219.67505494695985,209.19548282868408,212.97501760003334,218.63971189097055,205.70315613396966,215.14441285837182,222.83796948363516
16,2000-07-05 20:45:39+00:00,229.6553536055514,213.63896140647876,198.0003407940515,205.9719902077541,210.86815962335072,208.93556668306752,222.83820079318568,218.7445970446853,198.1514029910553,221.9972735609938,224.1628927120289
17,2000-07-21 20:45:23+00:00,227.7243451951973,213.3067323162789,191.90165940770396,196.30508908638132,209.7497599408843,214.89903096493026,231.81517887257695,219.49742212821647,202.61398527873013,224.3079368655293,226.6585951116587
18,2000-09-30 20:50:41+00:00,204.80419369953484,195.4235239096746,201.38220309798646,199.84678162047413,201.58080899916996,201.5215911549879,206.89242567984326,207.9689374220829,203.67180243437423,208.88687961429952,201.90314862642498
19,2000-11-10 20:44:23+00:00,222.53528394087408,195.89287974883212,202.36153961530312,200.7522884005571,191.82247156869454,199.34045870863167,,,,,
20,2000-11-26 20:44:25+00:00,200.1514448802318,194.49491317385997,203.6790639461101,201.53007757904547,202.46131896473383,206.01398927562713,203.40653231065153,,,199.6440090448653,198.12690244642374
21,2000-12-12 20:44:27+00:00,197.54609932354919,187.97462905476544,200.0722877094882,195.28926237994898,195.78240218449477,195.38248449555658,198.90975411564187,203.36658986403722,207.9089774580844,202.49628800959988,206.04891531908248
22,2000-12-19 20:50:39+00:00,195.88357145751496,187.16342655107496,198.46552493544826,198.16332990631176,193.81710418936478,201.0014915826853,203.99598074195447,203.82475107073213,208.58878011192476,212.88457985437674,207.1168196275791
23,2000-12-28 20:44:30+00:00,193.73327289833506,182.7460186598302,197.8813721487877,195.8784548480343,194.39647094688576,204.8951811199948,201.3143166695703,198.34618463498174,204.32486188901512,206.89545407360964,199.31482029679574
