dates,satname,sar0345-0000,sar0345-0001,sar0345-0002,sar0345-0003,sar0345-0004,sar0345-0005,sar0345-0006,sar0345-0007
1984-06-07 09:34:18+00:00,L5,212.78,212.49,209.69,203.20,188.64,187.48,177.27,179.02
1984-10-13 09:36:13+00:00,L5,207.00,212.43,208.31,202.81,189.30,190.27,184.30,184.89
1984-10-29 09:36:08+00:00,L5,206.93,216.11,204.63,203.75,191.13,193.37,182.52,188.80
1985-01-17 09:36:29+00:00,L5,212.41,221.60,187.11,174.18,,,,191.74
1985-05-25 09:36:15+00:00,L5,,,,,176.16,168.91,165.97,169.00
1985-12-03 09:34:19+00:00,L5,201.28,211.24,203.22,204.59,191.99,193.19,183.66,183.34
1986-03-25 09:32:01+00:00,L5,195.48,205.08,195.84,196.14,193.40,191.69,177.33,182.94
1986-07-15 09:28:53+00:00,L5,,,,198.14,188.81,187.68,178.60,188.71
1986-12-22 09:25:09+00:00,L5,192.33,206.02,200.28,196.61,186.56,189.31,184.22,187.69
1987-01-23 09:26:04+00:00,L5,206.12,206.15,201.44,193.16,186.36,188.65,180.46,183.58
1987-03-28 09:28:28+00:00,L5,192.00,198.47,194.01,188.51,175.60,177.61,175.35,176.02
1987-09-04 09:32:43+00:00,L5,194.10,209.81,208.13,202.82,191.45,193.99,189.09,192.95
1987-11-07 09:34:02+00:00,L5,180.29,199.62,200.83,196.62,187.90,180.89,172.02,185.64
1988-01-10 09:35:05+00:00,L5,201.80,216.81,208.03,206.34,197.52,192.45,187.98,190.63
1988-02-11 09:35:41+00:00,L5,210.40,222.46,216.15,207.86,201.24,195.06,189.89,197.23
1988-03-14 09:36:03+00:00,L5,207.14,209.46,208.33,199.77,193.37,195.59,192.90,192.64
1988-06-02 09:36:38+00:00,L5,190.67,196.80,193.76,193.36,179.48,186.64,179.18,183.03
1988-09-06 09:36:55+00:00,L5,179.34,198.87,199.60,198.85,183.82,187.83,179.99,189.86
1988-09-22 09:36:50+00:00,L5,194.48,206.91,210.10,208.85,206.43,207.11,196.28,203.77
1988-12-11 09:36:33+00:00,L5,196.77,202.92,204.08,204.65,190.75,190.31,181.13,183.83
1988-12-27 09:36:27+00:00,L5,207.26,211.30,207.94,207.14,195.89,191.71,187.91,186.74
