dates,satname,nzd0299-0000,nzd0299-0001,nzd0299-0002,nzd0299-0003,nzd0299-0004,nzd0299-0005,nzd0299-0006,nzd0299-0007,nzd0299-0008,nzd0299-0009,nzd0299-0010,nzd0299-0011,nzd0299-0012,nzd0299-0013,nzd0299-0014,nzd0299-0015,nzd0299-0016,nzd0299-0017,nzd0299-0018,nzd0299-0019,nzd0299-0020,nzd0299-0021
2001-09-09 21:55:24+00:00,L7,403.35,,356.81,392.10,362.98,416.66,419.08,423.19,415.92,418.04,405.11,417.13,404.39,407.82,414.13,396.13,409.43,420.84,369.51,360.83,399.06,
2001-09-25 21:55:16+00:00,L7,,,,,,,,,,,308.98,313.37,333.99,343.02,357.86,366.55,377.28,371.81,376.03,352.38,,437.42
2001-12-30 21:55:25+00:00,L7,302.31,303.03,302.99,299.78,296.93,291.72,292.26,290.96,290.19,285.30,285.44,281.01,285.09,286.06,284.62,289.08,293.04,307.09,304.88,306.20,323.66,330.67
2002-02-16 21:55:42+00:00,L7,369.74,349.09,346.35,339.77,338.33,333.49,345.93,330.01,334.08,345.74,317.37,313.86,327.81,330.33,345.26,358.91,367.49,377.48,395.86,360.99,392.55,411.32
2002-03-04 21:55:45+00:00,L7,372.15,345.37,335.84,336.97,329.37,370.29,350.67,331.69,334.96,349.74,323.48,316.78,323.76,325.17,364.25,378.35,396.72,397.52,397.23,413.66,376.15,428.51
2003-01-02 21:55:10+00:00,L7,331.42,340.19,346.80,340.11,327.43,330.43,344.95,354.36,356.39,346.44,352.58,349.94,346.16,343.10,341.96,348.01,348.58,350.82,349.10,352.17,366.49,375.66
2003-03-07 21:55:34+00:00,L7,339.71,335.34,339.01,350.79,362.71,369.36,343.42,346.86,345.66,351.61,344.78,353.47,358.48,372.75,382.84,380.47,379.78,379.89,375.08,382.32,375.10,377.68
2003-04-08 21:55:35+00:00,L7,211.17,226.99,213.26,204.78,183.48,198.12,286.18,281.61,290.06,323.82,346.98,355.67,373.75,382.87,385.58,389.57,393.57,387.29,384.17,390.80,381.37,385.86
2003-10-17 21:55:03+00:00,L7,375.50,362.11,354.25,341.85,336.40,355.43,364.09,388.01,387.65,384.66,377.83,382.22,379.86,,,,,,,,,
2003-11-18 21:55:27+00:00,L7,,,,,,,,,,,,,371.11,374.10,381.43,374.43,387.62,383.28,372.29,376.85,390.00,402.77
2004-03-09 21:56:03+00:00,L7,353.76,344.67,341.70,344.45,338.27,333.24,343.52,345.93,357.43,362.06,358.44,360.76,356.31,360.99,359.84,360.43,358.82,350.03,342.88,341.83,341.42,345.97
2004-03-25 21:56:06+00:00,L7,349.95,372.29,364.33,336.29,339.97,343.71,356.42,379.55,384.87,368.29,363.80,364.75,364.33,372.63,366.81,367.13,361.87,360.46,352.62,340.15,342.72,349.31
2004-04-18 21:46:37+00:00,L5,333.35,318.41,314.10,315.21,322.08,317.10,320.02,328.29,320.54,326.23,332.76,330.68,334.99,333.17,325.94,333.27,329.72,330.43,326.19,322.77,329.21,343.59
2004-05-04 21:47:03+00:00,L5,,,,,,,306.44,304.68,308.21,297.19,298.80,305.24,224.48,234.08,243.93,239.03,242.26,239.50,296.66,310.09,288.01,314.85
2004-05-12 21:56:01+00:00,L7,348.00,339.86,341.53,,,,209.83,235.42,226.73,,240.65,252.29,269.53,279.77,297.75,288.48,288.75,300.80,375.73,366.10,,
2004-05-20 21:47:32+00:00,L5,245.42,249.77,245.12,325.04,326.43,329.32,320.05,330.67,336.05,344.10,341.49,339.01,338.70,334.54,327.47,237.81,239.15,332.10,359.30,357.63,,
2004-06-05 21:48:00+00:00,L5,,,,,,,,172.79,116.97,,165.69,191.76,191.54,,,,,,,,,
2004-07-23 21:49:20+00:00,L5,,,,,,,,,,,,,352.54,353.31,333.18,236.64,236.87,235.11,216.33,257.25,264.38,270.66
2004-09-01 21:55:33+00:00,L7,326.95,335.85,335.95,336.42,347.98,344.93,347.43,345.99,344.46,329.09,327.33,328.35,318.89,320.57,323.05,328.44,344.02,342.51,341.33,333.55,348.45,359.14
2004-09-25 21:50:55+00:00,L5,352.67,355.14,346.92,345.55,355.54,357.66,362.37,364.93,359.08,347.21,342.04,341.49,333.93,330.66,344.41,360.11,361.37,366.64,363.21,355.12,355.77,353.34
2004-10-19 21:55:31+00:00,L7,372.53,362.57,380.84,371.84,370.15,379.27,407.49,420.02,395.86,372.83,292.32,326.59,396.79,394.67,392.03,391.11,384.40,386.27,405.09,405.68,392.17,386.15
2004-12-22 21:56:06+00:00,L7,,,347.39,343.36,342.16,347.38,341.67,336.14,337.53,340.37,331.80,332.51,328.61,323.61,327.83,334.75,338.16,342.49,347.69,344.43,341.88,331.96
2005-01-15 21:52:57+00:00,L5,383.67,400.45,392.92,381.75,383.19,402.13,405.72,401.12,401.47,396.89,399.52,395.83,388.73,381.35,374.62,379.55,372.30,382.20,368.70,373.49,358.64,352.10
2005-02-08 21:56:22+00:00,L7,,,332.18,336.73,334.87,337.44,339.00,330.87,327.21,328.17,315.06,313.07,317.94,311.70,319.20,325.56,324.88,330.71,335.26,330.83,330.58,328.30
2005-03-04 21:53:40+00:00,L5,,,,,,,,,363.04,379.91,373.12,373.79,364.67,349.62,360.31,353.49,353.90,353.02,349.01,346.87,341.49,344.54
2005-03-12 21:56:32+00:00,L7,354.85,350.11,342.38,,,,,,,,,,,,,,,332.12,332.08,327.92,325.78,325.81
2005-04-13 21:56:24+00:00,L7,356.89,354.94,363.16,365.59,362.26,364.85,358.29,,,,,,,,245.27,269.37,280.16,280.09,243.29,,,
2005-04-21 21:53:58+00:00,L5,335.52,338.17,341.56,342.85,347.36,347.91,348.57,342.51,342.57,336.67,338.02,329.85,330.36,329.12,328.65,322.38,323.16,322.90,319.80,320.15,307.26,298.61
2005-05-23 21:54:12+00:00,L5,219.14,,221.11,187.39,170.35,204.38,199.05,183.77,173.87,181.01,188.53,190.35,197.35,211.44,221.49,228.91,242.07,238.19,291.54,303.43,275.66,292.12
2005-05-31 21:56:23+00:00,L7,233.36,235.49,241.05,231.46,314.28,215.09,326.92,307.89,326.51,196.71,192.17,197.64,214.45,227.03,239.34,233.49,229.89,224.23,209.91,248.09,261.34,269.63
2005-06-08 21:54:20+00:00,L5,232.11,238.98,236.77,224.95,326.36,336.88,322.92,334.04,325.15,328.17,194.94,202.12,216.54,230.56,242.44,235.04,231.06,230.48,225.59,302.15,264.84,283.44
2005-06-24 21:54:25+00:00,L5,,,,,,,596.85,636.87,655.25,216.37,137.65,165.58,176.70,169.40,176.22,216.77,227.43,222.46,236.62,246.96,,
2005-08-03 21:56:13+00:00,L7,,,,,,,,,,,,,,,,235.84,232.93,237.72,314.23,323.98,266.57,270.03
2005-08-27 21:54:55+00:00,L5,371.99,368.26,359.67,356.49,357.70,354.89,350.11,350.18,342.39,346.48,340.01,346.42,357.78,366.46,377.06,368.78,361.56,361.45,363.89,361.76,359.87,363.21
2005-09-05 21:48:46+00:00,L5,275.65,286.82,297.90,307.09,320.06,326.22,,,,,,,,,,,,,,,,
2005-09-12 21:54:58+00:00,L5,388.96,379.94,372.23,362.38,364.13,366.98,359.71,358.35,375.52,367.77,362.57,385.06,382.90,379.82,384.60,375.22,372.11,367.92,356.34,346.00,353.35,367.54
2005-09-20 21:55:54+00:00,L7,355.20,351.19,345.78,343.01,343.42,338.49,337.42,333.57,329.88,333.60,337.32,337.52,335.63,337.77,336.09,336.76,337.89,333.38,332.89,330.67,331.45,342.48
2005-09-28 21:54:56+00:00,L5,364.36,362.66,354.96,356.86,352.74,348.54,347.55,343.13,342.96,370.11,354.59,350.92,355.83,355.02,343.00,347.69,348.56,344.62,343.30,345.88,347.05,365.43
2005-10-06 21:55:49+00:00,L7,328.34,337.74,337.45,332.73,323.12,327.61,324.29,325.82,327.86,325.11,319.97,309.11,315.96,313.09,314.71,312.66,310.72,312.98,308.22,312.80,315.98,324.66
2005-10-22 21:56:03+00:00,L7,369.73,364.98,363.25,352.27,330.99,,,,,,,,,,,,,,,,,
2005-10-30 21:54:51+00:00,L5,,,,,,,,,,330.42,324.32,325.25,319.04,320.73,319.87,325.52,330.80,319.74,314.40,323.42,325.13,331.88
2005-11-07 21:56:15+00:00,L7,380.09,372.59,361.47,356.63,351.99,362.71,387.96,369.83,383.53,351.14,346.98,349.71,345.60,341.68,346.64,353.54,354.07,352.25,354.63,344.24,351.47,367.44
2006-01-10 21:56:40+00:00,L7,,,,,,,,,,,323.65,319.20,316.06,315.31,317.56,320.32,324.66,323.86,326.39,336.43,337.38,345.95
2006-01-26 21:56:48+00:00,L7,357.71,344.75,342.75,339.69,340.11,342.18,329.89,335.66,330.15,332.01,323.77,320.76,319.86,322.44,323.80,325.56,322.44,323.52,332.88,332.93,336.23,344.52
2006-02-03 21:57:06+00:00,L5,364.42,355.81,360.09,375.25,351.15,350.50,351.45,359.75,343.07,343.98,331.30,331.83,329.19,333.20,353.29,355.64,342.18,336.37,348.57,345.19,349.82,372.55
2006-02-27 21:56:55+00:00,L7,,321.97,318.35,310.79,311.85,291.86,307.14,307.91,302.27,302.63,295.96,296.73,300.23,300.68,298.33,294.61,302.93,303.73,304.00,310.39,309.91,317.76
2006-03-15 21:56:55+00:00,L7,335.53,331.08,321.72,320.24,314.24,317.74,316.41,314.98,315.45,307.93,306.40,305.35,287.45,,,,,,,,,
2006-03-31 21:56:54+00:00,L7,352.42,349.91,343.28,333.15,326.63,321.25,324.87,325.85,321.25,320.58,320.34,322.57,323.17,314.94,314.28,323.97,322.95,,,,,
2006-06-19 21:56:48+00:00,L7,231.33,235.35,237.55,217.82,320.32,318.24,328.39,325.73,323.13,315.54,309.71,197.28,213.02,218.71,,,,,,,,
2006-06-27 21:59:36+00:00,L5,235.35,240.95,240.18,222.87,308.08,317.20,314.30,311.72,312.57,307.60,310.39,289.83,216.04,224.09,237.69,238.81,233.35,233.27,218.74,265.86,265.84,273.86
2006-07-21 21:56:33+00:00,L7,232.96,242.83,238.13,223.22,322.71,322.93,315.55,307.68,304.66,308.35,314.33,321.17,341.28,325.78,,342.73,374.14,384.22,,,,
2006-08-22 21:56:29+00:00,L7,334.64,310.13,,318.25,314.97,313.03,313.53,310.84,304.41,298.64,303.44,,,,,,,,,,,
2006-11-10 21:56:42+00:00,L7,,,,,,,,,,,,,,,,339.67,332.15,336.21,344.41,339.06,352.53,357.88
2006-11-27 21:55:11+00:00,L5,,,,,,392.16,365.18,369.04,366.02,,,475.10,623.69,621.60,,,,,,,,
2006-12-13 21:55:19+00:00,L5,400.34,358.03,345.73,366.50,352.05,370.76,372.28,365.73,362.90,346.52,334.66,328.27,326.91,358.72,365.97,330.20,340.22,374.58,360.16,373.11,371.33,399.64
2007-02-06 22:01:48+00:00,L5,362.85,355.91,353.08,342.12,336.52,338.00,333.85,330.32,326.16,319.67,316.42,321.63,324.38,345.69,354.36,332.54,331.05,342.29,355.72,367.72,395.70,386.92
2007-02-14 21:57:15+00:00,L7,349.33,341.50,328.39,329.00,327.04,322.18,321.30,318.65,314.12,315.07,315.70,316.94,316.30,328.37,333.44,327.49,325.94,329.91,341.85,347.67,358.32,369.32
2007-02-15 21:55:37+00:00,L5,326.41,321.39,319.23,309.90,305.12,300.52,300.58,292.32,294.45,292.69,292.32,292.02,292.94,297.91,301.26,299.35,,,,,,
2007-03-18 21:57:21+00:00,L7,321.95,305.14,304.90,302.74,300.02,296.64,293.13,290.28,291.13,292.52,293.96,289.17,295.28,293.45,294.31,297.26,299.90,307.91,308.24,309.00,320.56,319.12
2007-04-19 21:57:19+00:00,L7,336.04,328.79,325.78,318.46,320.24,313.47,310.69,311.48,315.08,316.98,313.83,326.95,351.14,361.07,347.08,335.01,336.41,350.32,365.66,365.68,359.61,358.58
2007-05-21 21:57:09+00:00,L7,353.56,,,336.54,324.39,328.36,344.45,348.04,348.38,323.59,319.66,361.93,369.23,353.29,344.06,354.51,342.09,344.15,335.02,344.49,,
2007-06-06 21:57:05+00:00,L7,,,,216.34,226.37,,248.20,271.91,292.76,298.47,274.32,324.49,330.52,224.71,240.86,229.04,230.70,227.65,218.21,324.09,251.78,274.44
2007-09-10 21:56:39+00:00,L7,333.25,332.82,330.69,325.50,321.67,321.46,314.11,310.67,314.02,313.81,309.31,310.93,315.85,313.96,319.80,316.33,319.30,322.44,332.09,335.58,336.63,353.66
2007-10-28 21:56:46+00:00,L7,326.71,322.61,315.47,,,,,,,,,,,,,,,,327.45,329.07,346.79,348.14
2007-12-15 21:57:08+00:00,L7,374.10,368.08,371.30,363.69,360.79,357.95,359.70,354.01,356.81,360.37,369.36,382.55,384.92,377.21,374.35,367.79,376.77,379.62,367.75,357.01,379.44,386.91
2007-12-31 21:57:10+00:00,L7,,,370.37,353.38,345.45,349.68,357.34,358.67,359.54,356.19,356.46,378.17,382.18,373.91,364.22,358.03,360.56,358.70,358.22,354.43,382.34,380.11
2008-01-16 21:57:11+00:00,L7,353.18,349.91,346.55,342.08,335.57,335.21,338.55,340.72,336.75,347.19,347.79,361.36,371.51,366.63,355.25,353.23,350.27,346.88,352.50,347.88,364.11,376.18
2008-05-07 21:56:52+00:00,L7,340.84,336.25,328.79,332.50,325.24,323.47,,,,,209.88,210.55,224.60,242.66,246.52,237.39,294.01,304.09,302.12,261.22,,288.93
2008-06-08 21:56:37+00:00,L7,234.44,235.61,241.87,219.39,313.39,315.77,320.47,321.69,308.18,314.33,314.62,314.52,322.21,224.50,242.54,,,,,330.34,,
2009-12-12 21:57:25+00:00,L5,333.54,333.05,324.48,319.45,315.55,318.10,319.65,318.67,325.46,320.11,313.65,315.94,315.57,312.78,315.32,322.43,328.03,325.49,325.35,319.28,336.41,349.10
2010-01-29 21:57:41+00:00,L5,330.74,320.60,318.17,312.18,308.73,304.99,309.72,307.95,311.81,305.60,303.03,298.32,301.82,306.08,306.12,300.75,307.84,311.59,318.11,318.21,328.47,336.06
2010-02-22 21:58:49+00:00,L7,367.67,368.87,353.57,366.63,360.14,370.90,353.28,351.12,355.90,349.16,337.21,331.86,357.43,362.99,367.25,371.03,403.97,413.24,401.13,370.25,407.85,418.63
2010-03-03 21:52:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,
2010-03-19 21:52:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,
2010-04-11 21:59:02+00:00,L7,349.42,347.82,333.68,324.22,311.87,310.19,304.89,313.80,314.87,311.59,310.49,304.01,303.41,303.11,310.49,319.48,327.05,340.01,358.45,361.56,349.08,
2010-05-13 21:58:57+00:00,L7,238.74,248.38,252.07,238.35,303.56,302.39,295.62,303.19,295.29,298.37,295.92,284.47,222.12,236.08,245.07,238.10,239.91,245.71,310.75,310.05,268.13,281.54
2010-05-29 21:58:57+00:00,L7,233.20,238.56,241.95,219.68,189.39,208.91,306.05,288.47,300.81,192.58,187.49,199.04,211.72,223.45,238.36,231.38,229.30,226.19,213.85,333.86,262.03,271.26
2010-08-01 21:59:03+00:00,L7,238.04,243.11,246.70,294.86,313.18,318.83,321.41,324.28,324.42,321.65,318.57,318.10,317.40,333.99,341.89,341.47,345.15,353.15,336.19,340.71,,
2010-10-04 21:59:05+00:00,L7,336.23,334.87,333.56,327.53,326.58,319.51,323.74,327.07,330.54,329.95,327.35,326.92,335.54,353.95,357.59,354.45,354.18,366.83,356.54,357.58,355.10,354.91
2011-01-16 21:56:45+00:00,L5,338.17,323.94,315.06,319.18,312.81,312.25,316.58,324.84,322.33,326.16,325.14,317.86,326.35,326.39,326.71,327.11,321.79,322.30,317.31,318.55,320.44,330.79
2011-01-24 22:00:11+00:00,L7,364.68,339.30,331.82,334.49,337.19,340.60,347.03,329.57,332.43,339.60,348.38,348.56,350.46,346.36,353.39,345.55,338.71,340.62,336.83,330.63,334.01,368.11
2011-02-17 21:56:48+00:00,L5,353.17,344.00,344.23,342.91,341.97,343.21,346.72,345.89,344.73,345.35,342.04,349.99,349.43,355.20,356.76,345.10,350.79,349.20,347.05,347.19,354.61,353.75
2011-03-29 22:00:26+00:00,L7,336.80,341.15,337.24,334.58,340.01,344.17,343.63,341.88,345.76,343.33,346.49,346.00,341.08,337.14,337.61,334.55,337.15,340.07,342.52,340.01,348.66,367.61
2012-03-15 22:00:56+00:00,L7,381.92,355.72,374.39,389.47,366.23,357.22,351.22,367.61,354.21,341.58,350.14,354.34,334.14,337.27,339.39,344.30,343.81,339.79,336.98,331.30,342.49,371.70
2012-04-16 22:00:53+00:00,L7,,,,,341.21,339.95,335.41,333.28,325.64,322.56,324.44,320.16,316.57,319.76,325.69,320.47,319.08,321.54,316.44,312.99,322.62,
2012-05-02 22:01:19+00:00,L7,346.70,,,333.13,332.93,331.76,333.25,325.73,318.80,325.00,317.53,318.33,318.86,315.03,246.94,,,,309.66,315.94,317.81,317.65
2012-05-11 21:55:20+00:00,L7,,,,,201.82,212.64,248.30,250.56,243.50,241.98,251.17,273.41,306.40,223.43,238.24,233.63,228.84,229.59,283.57,300.93,257.08,267.39
2012-05-18 22:01:32+00:00,L7,232.84,254.46,245.61,303.96,314.57,322.15,315.37,302.22,304.75,302.83,291.96,295.98,223.14,226.40,243.94,236.03,232.35,240.95,233.33,289.88,266.50,273.12
2012-09-23 22:02:21+00:00,L7,378.21,392.28,398.48,391.41,385.51,381.05,369.96,367.50,346.60,346.27,346.22,330.31,343.54,361.94,355.81,355.89,351.34,325.73,338.87,326.36,,
2012-11-26 22:02:49+00:00,L7,329.69,324.52,,,,,,,,,,,294.42,290.43,295.14,300.91,308.17,304.31,297.35,306.09,313.32,313.42
2012-12-12 22:02:53+00:00,L7,328.27,324.97,320.22,309.39,309.58,307.83,307.59,299.31,299.20,301.06,295.03,291.77,294.09,289.25,293.18,301.67,301.36,296.47,296.22,305.40,306.24,312.13
2013-01-29 22:03:02+00:00,L7,354.92,347.13,333.67,329.66,329.06,321.77,314.22,315.91,313.34,310.74,307.59,301.76,305.36,308.77,322.79,337.25,341.63,326.31,316.64,314.30,312.80,319.22
2013-02-14 22:03:01+00:00,L7,,,,,,,,,,,306.58,307.16,314.16,327.90,336.69,328.30,320.73,317.54,310.94,311.01,313.62,322.89
2013-03-02 22:02:58+00:00,L7,348.40,341.85,340.99,338.60,337.69,337.02,326.84,329.03,323.45,318.19,309.59,316.76,326.79,339.61,336.54,325.78,334.55,320.30,315.91,315.67,320.48,328.98
2013-04-27 22:08:35+00:00,L8,317.30,318.92,,,,,,,,,,,,,249.37,240.60,249.80,270.83,290.02,292.27,272.37,281.41
2013-05-13 22:08:47+00:00,L8,350.14,,,335.79,328.81,325.73,318.19,323.32,319.49,319.23,313.30,315.29,313.19,323.45,245.40,242.02,235.83,244.60,246.94,302.00,269.06,275.32
2013-05-29 22:08:53+00:00,L8,357.11,,,,,,,,,290.60,284.16,280.54,284.62,270.87,236.78,231.45,228.40,223.84,207.68,252.76,246.58,262.92
2013-06-06 22:02:31+00:00,L7,232.71,239.76,238.10,228.10,314.05,304.48,305.13,291.72,302.26,297.76,293.04,196.68,217.74,224.51,234.19,240.09,228.84,230.42,222.56,248.84,263.43,270.15
2013-06-30 22:08:48+00:00,L8,234.65,234.76,244.29,221.03,334.68,349.47,314.38,308.99,313.70,317.14,319.66,201.45,216.31,223.84,243.49,236.36,231.55,233.86,232.25,253.49,265.64,269.12
2013-07-24 22:02:08+00:00,L7,238.20,240.07,248.83,302.04,314.88,308.37,304.49,302.89,295.87,307.16,304.49,264.26,224.85,229.39,244.03,235.62,229.53,,239.42,266.57,257.05,
2013-08-17 22:08:51+00:00,L8,363.76,356.78,342.93,339.36,329.52,328.71,330.58,323.73,329.75,326.09,322.29,317.02,320.04,325.17,333.51,352.25,347.22,346.63,344.45,338.44,336.53,334.85
2013-09-02 22:08:52+00:00,L8,357.70,348.51,344.00,336.92,332.75,333.81,328.80,328.41,328.13,325.37,321.32,318.63,323.78,327.08,344.00,349.07,344.93,347.10,346.10,354.04,342.93,352.27
2013-11-21 22:08:25+00:00,L8,348.33,344.39,346.42,339.83,331.09,327.55,324.61,323.71,328.26,321.23,322.95,341.94,337.69,341.58,344.41,339.39,330.96,332.33,334.34,325.15,325.13,329.22
2014-01-24 22:07:57+00:00,L8,365.50,354.58,342.04,342.69,346.54,349.01,349.82,349.60,341.65,335.10,335.61,329.58,333.50,337.92,342.65,379.11,371.91,375.57,360.97,354.78,348.95,352.02
2014-01-25 21:57:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,
2014-02-01 22:03:42+00:00,L7,,,,,306.61,,319.41,311.57,298.56,279.33,202.24,279.09,300.20,222.78,237.66,314.93,321.11,326.29,320.59,321.47,322.66,323.50
2014-02-25 22:07:32+00:00,L8,339.09,334.20,331.57,327.36,328.38,325.25,322.53,321.77,327.26,328.51,320.62,320.17,324.02,334.04,350.32,346.53,347.25,347.35,337.70,328.12,332.12,350.91
2014-03-21 22:03:44+00:00,L7,,,,,,,,,319.55,316.65,317.69,315.13,326.36,348.15,346.90,342.73,343.30,334.17,329.72,329.00,339.24,356.60
2014-04-22 22:04:00+00:00,L7,338.02,345.98,351.78,341.48,334.77,327.92,326.07,322.49,323.46,323.95,317.82,317.13,328.89,343.05,349.65,351.15,347.03,339.15,332.23,323.56,,
2014-04-30 22:06:34+00:00,L8,324.91,317.29,313.77,306.25,307.18,304.67,296.87,295.21,297.87,297.48,298.08,295.72,291.28,234.26,245.15,240.80,241.97,239.02,247.04,301.63,269.37,285.51
2014-05-08 22:04:04+00:00,L7,340.16,,334.30,321.40,318.62,,,201.51,229.58,210.35,242.91,256.36,224.83,238.00,246.12,305.04,296.40,332.09,314.39,320.83,,291.55
2014-05-16 22:06:21+00:00,L8,236.98,,246.01,304.54,307.93,306.46,298.91,300.19,302.05,305.10,302.82,300.50,290.78,226.59,242.86,237.02,234.74,232.46,232.90,298.37,267.01,275.21
2014-06-01 22:06:26+00:00,L8,234.32,235.86,242.74,219.93,307.40,310.08,318.11,313.93,311.81,308.75,304.69,301.47,217.90,222.83,240.37,236.55,232.94,233.92,220.20,275.32,263.39,278.87
2014-06-17 22:06:32+00:00,L8,231.90,231.89,237.28,216.16,199.37,207.57,203.99,189.32,184.13,200.00,184.23,196.92,211.20,222.97,242.11,232.90,230.44,225.89,212.23,246.42,261.79,268.24
2014-07-27 22:04:26+00:00,L7,236.68,240.72,246.91,231.23,299.08,290.83,293.07,282.52,283.04,289.56,286.80,,,,,,,,,,268.22,270.69
2014-08-04 22:06:50+00:00,L8,347.25,,,351.83,327.71,319.96,319.46,318.45,312.29,311.92,311.62,312.86,,,,,,,,,,
2014-08-20 22:06:54+00:00,L8,337.86,325.41,326.13,320.38,311.48,307.10,308.35,307.16,309.38,307.96,304.90,300.17,303.36,305.98,244.67,237.84,240.91,238.27,308.28,314.24,,284.06
2014-08-28 22:04:27+00:00,L7,350.47,342.60,325.92,326.27,323.96,319.77,313.48,315.11,311.84,310.19,313.38,307.72,318.54,319.20,325.89,332.51,334.74,330.35,332.98,318.21,322.71,347.98
2014-09-29 22:04:40+00:00,L7,347.28,346.69,345.45,335.52,338.73,,,,,,,,,,,,,,327.11,326.27,335.03,356.95
2014-10-15 22:04:49+00:00,L7,352.56,351.58,348.21,343.42,331.30,323.67,325.84,324.15,319.76,315.74,308.19,311.72,325.24,339.64,335.25,332.98,330.66,327.19,335.74,333.04,331.34,348.17
2014-10-31 22:04:59+00:00,L7,276.39,,307.27,307.87,306.08,310.73,357.57,339.77,326.52,358.36,333.30,313.97,317.88,318.31,321.31,331.04,328.58,,,,,
2014-11-08 22:07:04+00:00,L8,329.89,320.15,312.00,305.42,300.29,300.63,301.06,305.74,304.39,307.27,300.20,297.51,295.93,299.36,301.36,304.23,301.34,299.03,301.96,307.80,319.77,336.03
2014-12-26 22:06:54+00:00,L8,351.64,351.82,349.07,342.01,342.49,331.21,328.57,328.44,332.53,340.38,359.14,360.55,362.42,364.47,350.19,337.59,343.64,354.23,371.53,381.45,375.93,376.42
2015-01-27 22:06:47+00:00,L8,354.87,348.13,351.57,354.11,340.39,335.22,334.23,333.61,335.23,341.73,333.24,352.84,363.06,368.38,362.83,360.62,369.47,359.52,381.24,389.74,371.03,369.90
2015-02-12 22:06:39+00:00,L8,351.11,350.98,343.00,331.21,166.40,188.80,181.77,294.95,313.26,332.35,338.09,330.58,356.79,362.84,352.93,357.70,362.22,368.32,377.62,372.26,365.16,359.21
2015-04-25 22:06:06+00:00,L7,329.70,360.54,322.76,324.03,315.69,315.55,314.66,316.46,324.89,324.90,320.15,322.65,321.21,320.86,357.62,356.45,354.02,346.04,340.42,346.37,348.86,
2015-05-27 22:06:18+00:00,L7,225.12,241.04,231.94,265.09,313.92,287.55,317.00,320.36,305.40,310.68,304.75,199.76,316.61,335.16,241.20,234.03,232.35,235.29,311.11,321.80,263.45,275.79
2015-06-20 22:06:08+00:00,L8,231.37,233.84,236.07,217.99,196.99,209.00,204.07,190.18,183.81,202.61,184.43,197.46,211.07,224.33,242.36,233.36,231.28,230.44,213.28,247.43,262.55,267.89
2015-08-07 22:06:28+00:00,L8,315.55,,248.18,264.75,301.07,297.67,301.79,309.61,323.07,322.33,324.40,327.34,336.67,334.29,334.56,333.61,236.97,245.25,242.50,301.17,268.70,280.58
2015-08-15 22:06:40+00:00,L7,299.75,,,295.04,292.54,292.13,292.38,298.88,306.77,308.29,307.30,316.38,319.61,319.72,245.71,240.77,240.27,238.60,297.13,293.98,263.86,279.62
