dates,satname,nzd0034-0000,nzd0034-0001,nzd0034-0002,nzd0034-0003,nzd0034-0004,nzd0034-0005,nzd0034-0006
1999-07-25 22:04:15+00:00,L7,478.01,,374.25,380.24,382.36,392.96,390.33
1999-08-26 22:04:21+00:00,L7,421.14,388.59,383.87,371.43,377.24,376.73,375.52
1999-09-27 22:04:25+00:00,L7,373.85,375.15,363.74,373.80,363.55,372.80,365.12
1999-11-14 22:04:18+00:00,L7,421.47,373.76,367.48,375.99,381.27,385.78,375.33
2000-02-09 22:10:19+00:00,L7,378.05,383.09,371.88,378.89,377.37,387.69,379.05
2000-04-13 22:09:54+00:00,L7,394.49,400.51,392.53,403.90,406.27,411.65,391.21
2000-04-29 22:09:53+00:00,L7,397.20,399.87,397.08,401.77,407.41,415.69,392.84
2000-05-24 22:03:22+00:00,L7,378.71,385.13,383.35,386.35,386.78,395.34,
2000-08-03 22:08:44+00:00,L7,429.00,361.01,372.19,368.15,371.74,386.09,367.35
2000-08-12 22:02:30+00:00,L7,440.93,377.07,372.59,373.65,381.14,395.05,386.93
2000-09-04 22:08:22+00:00,L7,356.55,359.68,363.76,357.80,367.65,373.24,365.70
2001-01-26 22:08:07+00:00,L7,376.96,385.95,378.43,383.34,374.21,390.31,381.42
2001-03-08 22:01:45+00:00,L7,,,370.36,372.40,,,
2001-03-24 22:01:35+00:00,L7,368.06,377.70,375.81,391.20,396.52,398.33,391.29
2001-06-03 22:07:16+00:00,L7,377.86,,385.41,379.42,390.59,398.68,
2001-06-19 22:07:05+00:00,L7,378.83,,378.16,377.54,392.07,389.03,
2001-06-28 22:00:45+00:00,L7,428.14,386.01,,,,397.27,396.84
2001-08-15 22:00:14+00:00,L7,430.54,383.60,384.22,393.36,397.78,399.44,402.28
2001-08-31 22:00:05+00:00,L7,430.35,373.22,368.79,376.81,382.39,387.05,377.95
2001-10-18 21:59:42+00:00,L7,440.37,375.27,368.72,381.51,380.71,389.51,373.05
2001-12-12 22:06:14+00:00,L7,356.14,368.67,366.79,369.18,374.69,,
2001-12-28 22:06:14+00:00,L7,363.20,378.01,372.15,373.99,375.32,385.50,382.82
2002-01-22 22:00:16+00:00,L7,395.71,396.94,392.60,393.85,394.22,404.59,394.15
2002-02-14 22:06:29+00:00,L7,362.72,375.50,369.09,371.51,375.73,386.09,380.37
2002-03-27 22:00:13+00:00,L7,371.98,372.08,374.84,368.31,385.71,389.56,382.20
2002-04-12 22:00:13+00:00,L7,365.34,368.52,371.48,369.31,381.13,387.95,380.40
2002-06-15 21:59:55+00:00,L7,357.31,,374.00,376.22,374.25,385.97,381.79
2002-06-22 22:06:03+00:00,L7,402.37,,390.99,392.61,393.94,396.28,
2002-08-09 22:05:46+00:00,L7,438.06,380.32,374.28,376.02,377.96,385.42,381.69
