dates,nzd0034-0000,nzd0034-0001,nzd0034-0002,nzd0034-0003,nzd0034-0004,nzd0034-0005,nzd0034-0006,satname
1999-07-25 22:04:15+00:00,,,369.41,374.49,374.69,387.21,384.58,L7
1999-08-26 22:04:21+00:00,422.94,390.39,377.59,374.09,377.47,383.10,381.17,L7
1999-09-27 22:04:25+00:00,403.44,387.82,376.51,378.20,378.44,383.87,380.03,L7
1999-11-14 22:04:18+00:00,410.39,384.07,374.99,378.52,380.31,385.23,379.73,L7
2000-02-09 22:10:19+00:00,404.53,386.05,377.95,382.40,384.69,388.12,381.13,L7
2000-04-13 22:09:54+00:00,399.67,387.45,379.05,388.34,391.08,397.12,383.95,L7
2000-04-29 22:09:53+00:00,397.58,389.08,382.01,389.85,392.71,399.92,384.32,L7
2000-05-24 22:03:22+00:00,386.61,391.65,385.69,392.10,393.62,401.96,386.16,L7
2000-08-03 22:08:44+00:00,386.61,387.38,384.94,389.63,392.35,401.11,384.36,L7
2000-08-12 22:02:30+00:00,386.50,383.66,382.43,385.44,388.90,399.44,382.39,L7
2000-09-04 22:08:22+00:00,379.46,379.96,379.64,381.20,385.86,395.44,379.51,L7
2001-01-26 22:08:07+00:00,372.06,374.98,376.00,375.80,380.44,391.24,380.42,L7
2001-03-08 22:01:45+00:00,385.76,394.75,379.92,384.43,388.88,401.31,392.42,L7
2001-03-24 22:01:35+00:00,379.26,388.57,380.20,388.64,396.62,402.75,394.80,L7
2001-06-03 22:07:16+00:00,377.03,388.57,380.11,384.68,391.66,399.19,394.80,L7
2001-06-19 22:07:05+00:00,376.28,388.57,378.71,382.05,389.76,395.15,394.80,L7
2001-06-28 22:00:45+00:00,385.67,386.09,378.71,382.05,389.76,394.35,393.43,L7
2001-08-15 22:00:14+00:00,392.93,379.54,376.22,379.73,388.45,391.85,393.18,L7
2001-08-31 22:00:05+00:00,398.68,377.23,374.48,378.64,386.27,390.44,388.46,L7
2001-10-18 21:59:42+00:00,411.62,377.95,374.64,378.86,384.88,390.08,385.56,L7
2001-12-12 22:06:14+00:00,408.28,375.37,371.27,377.23,382.26,389.68,385.56,L7
2001-12-28 22:06:14+00:00,402.82,374.45,370.77,377.35,380.01,389.47,383.12,L7
