dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162,satname
1999-08-28 21:53:59+00:00,337.3442857142857,334.62666666666667,332.76428571428573,327.07428571428574,324.6633333333333,324.93,326.81666666666666,332.94428571428574,325.1766666666667,327.37428571428575,325.16764705882355,322.6454545454546,331.9957894736842,333.68764705882353,329.58444444444444,334.28090909090906,336.40444444444444,342.72999999999996,338.0342857142857,343.78999999999996,338.6454545454546,348.69111111111107,336.19513513513516,340.2,338.33,336.3722222222222,334.34764705882355,322.97545454545457,327.8276470588235,324.0422222222222,339.0157894736842,339.6792307692308,333.60578947368424,330.95,325.00245283018864,324.46513513513514,330.5761904761905,325.17764705882354,332.8876470588235,325.31,317.6,312.27222222222224,307.7942857142857,313.16,314.5842857142857,321.3542857142857,325.0166666666667,306.35846153846154,271.93428571428575,308.06,,,323.89222222222224,315.68428571428575,311.69,305.56,303.08764705882356,301.4242857142857,303.95,302.91,305.13846153846157,308.54764705882354,308.89666666666665,306.18428571428575,304.8933333333333,309.3533333333333,305.5133333333333,305.60846153846154,306.17846153846153,302.41,305.4842857142857,304.4642857142857,304.89666666666665,305.0866666666667,310.0866666666667,317.29846153846154,313.8909090909091,310.3633333333333,310.7442857142857,300.00666666666666,301.2166666666667,296.56428571428575,288.2966666666667,285.20428571428573,264.91846153846154,272.0842857142857,273.84764705882355,272.00666666666666,271.2366666666667,269.4066666666667,279.49764705882353,278.11764705882354,267.42,266.4866666666667,272.55764705882353,279.3666666666667,274.8957894736842,280.3457894736842,277.59846153846155,294.2,286.5566666666667,286.21222222222224,285.8184615384615,276.53090909090906,291.57846153846157,287.55090909090904,293.36846153846153,297.38666666666666,301.54764705882354,307.5933333333333,316.56428571428575,320.95846153846156,318.1766666666667,331.4266666666667,341.82222222222225,340.4242857142857,339.8933333333333,337.2766666666667,351.51666666666665,354.33,368.23764705882354,370.4984615384615,375.1642857142857,385.2422222222222,385.47869565217394,380.1286956521739,373.8022222222222,369.42619047619047,362.7333333333333,352.66846153846154,350.4066666666667,346.4266666666667,345.68428571428575,342.63,345.5442857142857,344.86846153846153,,,,,,,,,,,,,,313.6642857142857,305.1542857142857,308.7333333333333,316.5833333333333,324.07846153846157,348.55090909090904,,,335.4633333333333,321.1284615384615,321.6276470588235,322.8833333333333,312.30333333333334,314.10764705882355,L7
1999-09-29 21:54:04+00:00,335.7857142857143,329.21333333333337,331.0157142857143,327.0857142857143,328.5766666666667,321.89,315.97333333333336,318.80571428571426,319.30333333333334,319.98571428571427,317.0835294117647,315.42272727272723,324.8752631578947,325.5235294117647,336.5688888888889,334.2154545454546,344.5788888888889,336.59000000000003,328.7157142857143,327.43,330.67272727272723,327.3622222222222,323.96513513513514,316.94,315.27,314.81444444444446,316.41352941176467,323.34272727272725,323.91352941176467,325.49444444444447,324.36526315789473,322.72153846153844,319.53526315789475,323.25,321.60735849056607,316.1151351351352,316.38380952380953,314.7635294117647,316.0035294117647,316.83,322.56,316.68444444444447,310.62571428571425,319.8,315.2057142857143,312.7857142857143,320.1033333333333,314.0030769230769,305.93571428571425,310.13,,286.5835294117647,309.68444444444447,305.9757142857143,299.96,296.9,297.3335294117647,306.3957142857143,303.03,304.32,311.7530769230769,302.6735294117647,309.22333333333336,300.8457142857143,294.1766666666667,311.5466666666667,306.7166666666667,311.8030769230769,309.2330769230769,297.79,306.5857142857143,305.2557142857143,303.3933333333334,295.6933333333333,308.85333333333335,312.9730769230769,316.4054545454546,309.2666666666667,297.8857142857143,295.97333333333336,293.71333333333337,285.5057142857143,277.78333333333336,271.6457142857143,276.33307692307693,270.49571428571426,275.6135294117647,271.65333333333336,270.8233333333333,272.71333333333337,270.4035294117647,266.9735294117647,266.19,271.35333333333335,259.9635294117647,271.7833333333333,278.16526315789474,290.14526315789476,292.1130769230769,284.24,285.97333333333336,287.57444444444445,289.6630769230769,290.10545454545456,292.5730769230769,300.74545454545455,296.3530769230769,305.21333333333337,307.0935294117647,317.06666666666666,321.56571428571425,322.4230769230769,327.87333333333333,329.66333333333336,334.0444444444445,337.18571428571425,348.8066666666667,347.6433333333334,352.55333333333334,359.78000000000003,365.1335294117647,376.6330769230769,371.0357142857143,383.82444444444445,373.87347826086955,373.32347826086954,374.39444444444445,362.07380952380953,363.99666666666667,355.6530769230769,355.56333333333333,351.15333333333336,347.1657142857143,342.42,341.6957142857143,342.0130769230769,335.85,334.01,328.14307692307693,326.83,324.4630769230769,318.64,305.31,298.37571428571425,295.9654545454546,295.43333333333334,294.48333333333335,293.4230769230769,304.05571428571426,301.0357142857143,293.3957142857143,306.7766666666667,319.6766666666667,318.8230769230769,317.88545454545454,325.2930769230769,325.7530769230769,334.4266666666667,338.2930769230769,336.8035294117647,342.6466666666667,340.7266666666667,350.9535294117647,L7
1999-12-09 22:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.82444444444445,318.5936842105263,313.49538461538464,317.2836842105263,320.805,323.6526415094339,324.92972972972973,315.7038095238095,322.99176470588236,316.4517647058824,320.605,315.255,320.39444444444445,320.2557142857143,312.625,315.8357142857143,314.5757142857143,309.4633333333333,317.91076923076923,294.1657142857143,293.21,297.1038095238095,291.7217647058824,290.31444444444446,295.86571428571426,295.065,293.755,295.55176470588236,300.9457142857143,299.365,305.565,298.85076923076923,306.67176470588237,297.4833333333333,304.4157142857143,305.0766666666667,308.93666666666667,304.3066666666667,293.9907692307692,301.2307692307692,295.535,295.6657142857143,293.35571428571427,293.8433333333333,287.7933333333333,301.24333333333334,307.97076923076924,307.73090909090905,300.6466666666667,294.8957142857143,279.2133333333333,278.9533333333333,272.62571428571425,274.80333333333334,274.1357142857143,273.4307692307692,274.81571428571425,273.0117647058824,267.7133333333333,269.31333333333333,268.87333333333333,269.74176470588236,267.0117647058824,268.955,271.9733333333333,279.8817647058824,277.6633333333333,280.0936842105263,274.7236842105263,278.29076923076923,280.745,277.7633333333333,282.22444444444443,280.08076923076925,279.5709090909091,283.47076923076924,293.36090909090905,283.70076923076925,296.43333333333334,300.9617647058824,302.3466666666667,300.4657142857143,304.8107692307692,322.6733333333333,323.7833333333333,328.7344444444445,333.4757142857143,340.6166666666667,345.8233333333333,350.4133333333333,356.02,358.24176470588236,367.08076923076925,375.7657142857143,379.58444444444444,366.1052173913044,368.01521739130436,367.77444444444444,358.4238095238095,350.3066666666667,345.0707692307692,341.37333333333333,336.3433333333333,339.85571428571427,338.105,330.0057142857143,323.8807692307692,321.265,323.635,316.1707692307692,319.295,295.9407692307692,292.075,290.235,292.9057142857143,294.09090909090907,292.5433333333333,291.24333333333334,291.1107692307692,299.81571428571425,306.48571428571427,304.9157142857143,303.75666666666666,312.2166666666667,319.7507692307692,319.66090909090906,328.28076923076924,319.4907692307692,320.2366666666667,321.08076923076925,326.31176470588235,326.4266666666667,328.3866666666667,341.0317647058824,L7
2000-01-19 21:53:49+00:00,312.3442857142857,308.12,310.1142857142857,304.6142857142857,307.01,305.72,305.96,307.32428571428574,303.08,303.1142857142857,300.8794117647059,308.8445454545454,306.92105263157896,310.67941176470583,303.02,309.7290909090909,314.67,328.08,327.50428571428574,327.08,339.12454545454545,337.96,340.08810810810814,333.55,328.05,330.38,326.5994117647059,323.81454545454545,323.17941176470583,319.28,320.45105263157893,324.92153846153843,323.18105263157895,315.73,316.57603773584907,312.15810810810814,303.7628571428572,297.18941176470594,298.5994117647059,304.12,304.2,296.75,290.32428571428574,296.9,298.5542857142857,314.0442857142857,323.6,312.4430769230769,324.4742857142857,307.59,308.2428571428572,295.13941176470587,297.7,295.9042857142857,297.59,295.9,295.8294117647059,288.1542857142857,291.35,291.16,288.9330769230769,292.8094117647058,292.04999999999995,291.6042857142857,288.93,294.43,292.73,296.5730769230769,297.4430769230769,301.27,301.01428571428573,299.56428571428575,299.84,301.35999999999996,300.95,304.89307692307693,306.0590909090909,301.93,300.6142857142857,290.47999999999996,287.28999999999996,285.19428571428574,280.63,275.31428571428575,273.2230769230769,270.93428571428575,263.9894117647059,260.77,260.21999999999997,264.54999999999995,267.79941176470584,263.3694117647059,268.15,259.5,267.53941176470585,271.89,272.04105263157896,274.271052631579,268.5630769230769,276.21,273.83,280.75,277.2230769230769,272.71909090909094,282.1730769230769,282.83909090909094,289.0230769230769,301.34,301.17941176470583,299.18,309.6542857142857,311.4330769230769,308.15,318.22999999999996,320.8,326.01428571428573,330.67,344.34,345.23999999999995,353.6,363.06941176470593,364.9330769230769,376.0442857142857,377.4,372.0491304347826,373.9291304347826,,,,,,,,,,,,,,,,,,,,288.81,289.9,293.0430769230769,302.2742857142857,307.5242857142857,304.3642857142857,307.64,315.03,314.9730769230769,321.9990909090909,331.7530769230769,334.7030769230769,332.33,338.14307692307693,341.6094117647059,333.86,334.76,351.8694117647059,L7
2000-01-26 22:00:02+00:00,321.78142857142853,324.7133333333333,319.93142857142857,318.56142857142856,325.6166666666667,315.555,314.2633333333333,314.95142857142855,316.03333333333336,314.09142857142854,321.40235294117645,316.5809090909091,322.3326315789473,323.07235294117646,333.55888888888893,327.70181818181817,335.3988888888889,329.92,326.63142857142856,327.62,325.96090909090907,326.7322222222222,320.2516216216216,330.115,328.435,323.06444444444446,314.6223529411765,315.8109090909091,327.26235294117646,324.06444444444446,317.56263157894733,313.2438461538461,323.73263157894735,319.275,314.0566037735849,314.1116216216216,320.04095238095243,313.47235294117644,311.7423529411765,308.825,315.115,304.44444444444446,305.74142857142857,306.035,307.24142857142857,318.66142857142853,323.1933333333333,326.84769230769234,,,300.3109523809524,298.6023529411765,289.1744444444445,289.51142857142855,282.435,289.115,294.20235294117646,287.44142857142856,280.615,292.095,298.8876923076923,302.20235294117646,297.42333333333335,291.75142857142856,305.7866666666667,294.9866666666667,305.1766666666667,293.1376923076923,298.1776923076923,298.785,299.78142857142853,298.68142857142857,304.23333333333335,298.86333333333334,297.48333333333335,304.52769230769235,304.4718181818182,307.18666666666667,300.72142857142853,294.7733333333333,280.99333333333334,282.75142857142856,279.40333333333336,276.00142857142856,276.4576923076923,269.52142857142854,267.01235294117646,262.37333333333333,272.59333333333336,267.29333333333335,266.88235294117646,270.21235294117645,266.185,271.93333333333334,268.15235294117645,267.6433333333333,267.48263157894735,271.10263157894735,269.65769230769234,275.765,266.87333333333333,273.6144444444445,285.3176923076923,285.0418181818182,277.22769230769234,288.2518181818182,286.03769230769234,284.37333333333333,287.3023529411765,298.12666666666667,310.27142857142854,324.3976923076923,324.43333333333334,319.0833333333333,326.70444444444445,331.7314285714286,339.7266666666667,346.3833333333333,338.15333333333336,351.37,351.78235294117644,369.7376923076923,377.63142857142856,368.03444444444443,366.33608695652174,357.83608695652174,366.37444444444446,355.9109523809524,355.5366666666667,346.0176923076923,348.41333333333336,340.62333333333333,337.4214285714286,332.425,319.44142857142856,326.7676923076923,319.255,325.995,314.21769230769235,299.945,302.3776923076923,297.535,293.385,290.19142857142856,283.7518181818182,283.35333333333335,295.78333333333336,291.5676923076923,293.21142857142854,296.25142857142856,295.26142857142855,306.4066666666667,310.8466666666667,306.22769230769234,304.6218181818182,319.6276923076923,320.22769230769234,310.74666666666667,316.6276923076923,322.39235294117645,328.12666666666667,329.0466666666667,343.3723529411765,L7
2000-02-11 21:59:57+00:00,333.29857142857145,332.5566666666667,330.47857142857146,324.46857142857147,328.2133333333333,325.485,327.8566666666667,326.08857142857147,326.2766666666667,328.8885714285714,330.35117647058826,326.9736363636364,328.85052631578947,329.5711764705882,337.1111111111111,342.9472727272728,343.6011111111111,336.76,339.21857142857147,340.28,338.20363636363635,338.16777777777776,336.8491891891892,341.355,336.025,336.23555555555555,331.67117647058825,325.0836363636364,322.9711764705882,323.69555555555553,325.6405263157895,321.6284615384615,327.4305263157895,332.925,330.0428301886792,326.56918918918916,325.7290476190476,326.5811764705882,324.79117647058825,321.415,319.645,317.69555555555553,314.99857142857144,319.125,321.15857142857146,324.30857142857144,328.18666666666667,332.9469230769231,330.77857142857147,337.93,311.4790476190476,310.86117647058825,311.66555555555556,310.90857142857146,307.035,310.335,310.17117647058825,310.78857142857146,312.735,313.305,313.1269230769231,307.3411764705882,313.6566666666667,316.18857142857144,317.8333333333333,318.7833333333333,317.30333333333334,314.3469230769231,312.9269230769231,310.565,305.9485714285714,307.71857142857147,301.70666666666665,311.18666666666667,309.89666666666665,319.60692307692307,318.17727272727274,316.56333333333333,310.73857142857145,308.5266666666667,302.63666666666666,298.29857142857145,295.1566666666667,284.24857142857144,281.2669230769231,275.81857142857143,276.05117647058825,280.2866666666667,278.68666666666667,278.8666666666667,276.6411764705882,279.23117647058825,280.415,279.8666666666667,279.3311764705882,279.6766666666667,282.0605263157895,285.8205263157895,291.3969230769231,292.285,292.8666666666667,288.55555555555554,293.5969230769231,298.72727272727275,298.1969230769231,303.60727272727274,307.8369230769231,303.1566666666667,308.24117647058824,313.0433333333333,319.92857142857144,325.4069230769231,325.13666666666666,332.4666666666667,337.3255555555555,346.25857142857143,344.4233333333333,351.3466666666667,357.81666666666666,365.88,371.44117647058823,383.3469230769231,388.33857142857147,387.5855555555555,385.0704347826087,385.6104347826087,377.94555555555553,369.51904761904757,367.6433333333333,362.3669230769231,351.8366666666667,346.5966666666667,345.15857142857146,348.445,346.10857142857145,344.8469230769231,333.145,330.525,327.4369230769231,328.195,321.66692307692307,314.475,312.095,305.12857142857143,303.54727272727274,299.9666666666667,301.5266666666667,306.5969230769231,308.67857142857144,313.79857142857145,309.42857142857144,314.0233333333333,321.3833333333333,329.3169230769231,332.3172727272727,336.3669230769231,337.0669230769231,335.2033333333333,334.4469230769231,336.7211764705882,335.9833333333333,336.7833333333333,344.38117647058823,L7
2000-02-27 21:59:52+00:00,337.6742857142857,329.46666666666664,323.4042857142857,318.89428571428573,316.24333333333334,321.87,323.9866666666666,331.93428571428575,319.3066666666666,322.63428571428574,325.5488235294118,326.8436363636364,327.7968421052632,327.5988235294118,331.8177777777778,332.22727272727275,330.7077777777778,334.5,336.6742857142857,335.03000000000003,338.9036363636364,335.57444444444445,333.7854054054054,338.73,333.97,331.9488888888889,333.14882352941174,323.2736363636364,323.2988235294118,326.04888888888894,323.5868421052632,317.99,327.6068421052632,330.52,332.60226415094337,323.75540540540544,323.5261904761905,324.4888235294118,325.2188235294118,316.81,313.19,312.2188888888889,315.6642857142857,319.25,316.1642857142857,324.4642857142857,318.8866666666667,317.43,310.45428571428573,314.92,317.2361904761905,310.94882352941175,305.1588888888889,310.0542857142857,307.51,303.82,307.0988235294118,309.2342857142857,306.74,308.02,306.96,310.4888235294118,303.16666666666663,303.5242857142857,311.37333333333333,310.1633333333333,302.9833333333333,306.39,302.45,306.26,304.32428571428574,294.1142857142857,298.69666666666666,296.4266666666666,298.62666666666667,305.33,309.45727272727277,312.4833333333333,302.4142857142857,292.01666666666665,291.66666666666663,288.94428571428574,283.69666666666666,272.5242857142857,275.57,270.1742857142857,276.4288235294118,275.40666666666664,261.18666666666667,270.76666666666665,258.99882352941177,270.4788235294118,263.63,266.4266666666666,268.51882352941175,278.44666666666666,280.93684210526317,282.9068421052632,289.24,286.12,286.44666666666666,285.0088888888889,284.7,286.64727272727276,293.06,298.11727272727273,302.18,305.53666666666663,312.7388235294118,315.1033333333333,316.9842857142857,322.32,318.84666666666664,326.62666666666667,330.2788888888889,340.6042857142857,347.2233333333333,344.87666666666667,350.33666666666664,353.71000000000004,366.24882352941177,376.01,388.44428571428574,387.3988888888889,382.8008695652174,380.3608695652174,374.4988888888889,362.8861904761905,361.05333333333334,359.84,354.76666666666665,349.01666666666665,348.3442857142857,337.98,336.1142857142857,331.53,331.1,329.38,334.99,328.78,324.87,312.16,308.84,302.5342857142857,285.83727272727276,291.94666666666666,282.9266666666666,288.53,292.32428571428574,301.57428571428574,291.50428571428574,293.75333333333333,303.8233333333333,312.6,327.3172727272727,332.63,335.7,322.0433333333333,326.9,329.6688235294118,328.5933333333333,330.87333333333333,341.94882352941175,L7
2000-03-14 21:59:47+00:00,322.62,314.68666666666667,318.95,313.95,317.30333333333334,314.24,318.95666666666665,314.23,315.9266666666667,308.69,314.3770588235294,313.9927272727273,314.9236842105263,308.8270588235294,322.88111111111107,318.50545454545454,328.9911111111111,326.98999999999995,323.04,321.53,324.0627272727273,325.9577777777778,320.9167567567568,325.9,319.61,321.72555555555556,318.8970588235294,316.98272727272723,311.8270588235294,314.75555555555553,312.2236842105263,322.2669230769231,321.7036842105263,317.14,315.67660377358493,315.4167567567568,317.7733333333333,312.2470588235294,311.1370588235294,309.78,299.98,283.8255555555555,294.24,294.71,307.23,294.87,313.3866666666667,313.7838461538461,321.18,314.62,304.80333333333334,297.1670588235294,292.93555555555554,294.69,287.28,283.58,285.7270588235294,289.74,288.18,296.43,288.70384615384614,295.7070588235294,291.1666666666667,294.31,302.1433333333333,300.2933333333333,302.12333333333333,292.83384615384614,297.07384615384615,296.53,296.75,294.16,292.6566666666667,291.7166666666667,301.7266666666667,303.56384615384616,307.66545454545457,300.4433333333333,,,,,,262.35,259.95384615384614,260.53,260.5070588235294,260.32666666666665,267.8066666666667,263.3466666666667,267.0170588235294,265.67705882352936,261.33,257.5466666666667,254.76705882352942,262.74666666666667,264.9136842105263,264.2836842105263,272.88384615384615,267.36,269.43666666666667,275.62555555555554,278.5538461538461,285.44545454545454,284.07384615384615,289.88545454545454,289.51384615384615,285.56666666666666,291.2070588235294,291.1733333333333,302.28,306.13384615384615,306.8666666666667,318.50666666666666,329.19555555555553,343.63,349.6033333333333,338.39666666666665,340.8466666666667,348.95,359.6370588235294,374.8538461538461,374.53,375.21555555555557,366.4273913043478,368.4173913043478,364.56555555555553,357.1333333333333,347.3433333333333,340.56384615384616,343.95666666666665,339.20666666666665,333.29,320.54,319.68,320.69384615384615,316.83,319.59,308.7238461538461,305.55,306.1638461538461,298.16,294.43,291.06,287.42545454545456,290.0866666666667,292.5866666666667,291.1638461538461,302.65,291.96,301.05,303.9433333333333,307.1533333333333,308.21384615384613,309.3354545454546,315.32384615384615,318.40384615384613,323.7033333333333,315.0338461538461,322.3370588235294,330.49333333333334,,,L7
2000-03-30 21:59:45+00:00,337.6714285714286,331.75333333333333,332.2914285714286,331.90142857142854,330.8066666666667,333.215,332.6433333333334,330.24142857142857,329.8833333333333,332.28142857142853,333.54,334.7945454545454,331.74052631578945,332.81,328.21222222222224,330.56909090909096,338.4822222222222,339.25,338.3014285714286,342.35,341.6645454545454,342.19555555555553,338.8810810810811,342.935,338.135,332.82111111111107,330.91,326.5445454545454,328.0,330.8711111111111,335.74052631578945,334.1923076923077,333.6505263157895,334.735,331.8469811320755,333.0610810810811,327.8909523809524,324.94,319.41,324.665,323.865,321.1511111111111,320.4814285714286,322.645,321.0414285714286,323.43142857142857,318.99333333333334,313.9846153846154,302.0514285714286,284.55,312.6109523809524,305.35,301.2911111111111,302.47142857142853,302.825,299.375,302.94,299.6114285714286,303.925,304.075,303.8646153846154,297.6,304.4433333333333,305.0514285714286,307.0166666666667,306.5466666666667,308.31666666666666,306.3046153846154,299.88461538461536,302.165,302.02142857142854,303.76142857142855,306.47333333333336,305.22333333333336,309.00333333333333,309.1746153846154,315.59909090909093,307.6066666666667,304.0414285714286,299.31333333333333,291.25333333333333,291.32142857142856,282.22333333333336,281.53142857142853,279.21461538461534,279.44142857142856,279.44,276.68333333333334,277.3833333333333,275.49333333333334,273.7,275.22,271.135,277.1433333333334,275.28,283.12333333333333,285.8405263157895,281.86052631578946,281.2346153846154,283.935,285.48333333333335,283.9311111111111,287.5446153846154,290.2290909090909,290.75461538461536,293.32909090909095,291.21461538461534,301.66333333333336,305.52,314.3366666666667,317.99142857142857,319.02461538461534,324.3933333333334,333.6433333333334,337.8011111111111,342.0514285714286,347.5366666666667,352.17333333333335,357.8933333333334,362.91,367.81,373.93461538461537,380.16142857142853,385.7511111111111,370.06173913043483,376.0017391304348,369.2111111111111,369.5309523809524,357.7866666666667,349.19461538461536,347.55333333333334,348.7033333333334,344.53142857142853,344.065,343.90142857142854,339.28461538461534,335.905,328.435,327.7946153846154,324.255,318.94461538461536,314.375,306.825,304.8514285714285,294.6690909090909,299.8933333333334,302.11333333333334,310.76461538461535,309.41142857142853,313.03142857142853,309.75142857142856,314.81666666666666,309.5466666666667,311.18461538461537,318.28909090909093,323.19461538461536,334.01461538461535,327.19666666666666,331.84461538461534,331.91,334.2766666666667,335.75666666666666,343.35,L7
2000-04-15 21:59:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.07714285714286,335.73705882352937,336.67705882352936,326.52,322.99,323.95,319.11571428571426,327.21,313.4657142857143,313.9157142857143,309.0,310.40230769230766,297.1457142857143,,335.72714285714284,323.10705882352937,313.13,298.5057142857143,302.84,299.82,303.10705882352937,295.4157142857143,306.49,303.43,305.6723076923077,309.9070588235294,313.36,320.3457142857143,307.93,313.45,307.52,309.3123076923077,310.4223076923077,300.25,296.6357142857143,297.42571428571426,304.77000000000004,309.51,300.29,317.6823076923077,305.1718181818182,312.54,305.68571428571425,298.51,295.89,284.56571428571425,282.36,281.10571428571427,276.0723076923077,272.5357142857143,267.4670588235294,269.15000000000003,270.62,270.75,268.4370588235294,264.1570588235294,249.39,253.27000000000004,256.0070588235294,257.38,256.54578947368424,250.1357894736842,,,,,,,,,,,265.85705882352937,,,,,,,305.80571428571426,,,334.27000000000004,336.24,351.6170588235294,362.6723076923077,368.80571428571426,376.74,362.84434782608696,366.12434782608693,358.73,352.35714285714283,340.25,342.1823076923077,343.3,350.79,349.9557142857143,354.6,347.05571428571426,344.83230769230767,338.95,339.28,333.1623076923077,330.68,330.1723076923077,321.94,318.0,304.0057142857143,298.9418181818182,303.43,304.45,303.96230769230766,308.1357142857143,307.48571428571427,305.5757142857143,312.2,318.95,325.65230769230766,331.33181818181816,336.3723076923077,335.3623076923077,332.38,334.1023076923077,336.8870588235294,334.87,347.11,357.2170588235294,L7
