dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162,satname
2006-01-19 21:50:58+00:00,328.48,327.71,332.79,327.04,326.79,328.50,326.06,326.29,331.01,330.15,332.07,332.96,334.05,335.54,332.69,333.49,335.44,333.25,333.54,332.16,330.70,331.56,328.34,325.35,323.47,323.81,319.20,314.60,315.49,314.71,317.57,312.89,320.36,321.21,317.22,314.55,314.62,314.11,312.70,307.97,301.94,299.66,300.35,301.38,303.78,303.36,305.08,303.38,295.74,259.37,288.87,295.21,289.93,285.97,283.81,280.94,288.04,284.05,286.49,284.34,285.56,285.63,284.74,288.23,292.13,292.81,295.12,294.30,294.55,290.27,289.37,289.05,285.87,287.49,289.53,294.54,291.68,291.44,288.65,290.82,288.63,284.75,284.28,278.09,279.56,276.87,277.73,277.06,274.44,272.88,275.68,277.04,277.88,281.54,280.95,282.71,283.00,286.38,289.90,293.00,294.25,296.58,297.04,296.85,302.43,303.05,307.15,309.31,313.30,317.62,320.20,326.87,331.22,333.71,334.96,341.01,344.47,348.46,352.61,359.09,367.82,371.25,377.43,383.07,383.05,377.56,373.57,363.66,355.58,353.52,346.99,345.62,343.47,335.89,334.79,331.41,326.00,317.55,315.47,313.43,307.78,299.04,294.30,292.65,290.85,291.02,291.29,301.11,299.40,303.55,301.81,305.15,309.17,315.52,319.60,330.74,328.83,326.00,329.71,329.44,332.36,335.71,347.95,L7
2006-01-26 21:57:12+00:00,328.48,327.71,332.79,327.04,326.79,328.50,326.06,326.29,331.01,330.15,332.07,332.96,334.05,335.54,332.69,333.49,335.44,333.25,333.54,332.16,330.70,331.56,328.34,325.35,323.47,323.81,319.20,314.60,315.49,314.71,319.83,315.50,321.14,321.87,318.61,315.98,315.39,314.92,313.51,308.54,302.95,301.01,301.48,302.58,304.73,303.98,304.31,302.94,295.74,259.37,288.87,295.21,289.93,285.97,283.81,280.94,288.04,284.05,286.49,284.34,285.56,285.63,284.74,288.23,292.13,292.81,295.12,294.30,294.55,290.27,289.37,289.05,289.32,291.19,293.63,298.36,295.94,293.93,291.46,293.89,290.77,288.20,285.88,280.73,281.56,279.10,279.15,278.13,275.73,274.38,277.25,278.46,279.38,282.40,282.19,283.77,283.91,287.04,290.29,293.34,294.81,297.10,298.16,298.27,303.80,304.58,309.16,311.43,314.67,318.76,321.11,327.55,331.95,335.19,336.11,341.40,344.68,348.88,353.21,359.09,367.82,371.25,377.43,383.07,383.05,377.56,373.57,363.66,355.58,353.52,346.99,345.62,343.47,335.89,334.79,331.41,326.00,317.55,315.47,313.43,307.78,299.04,294.30,292.65,290.85,291.02,291.29,301.11,299.40,303.55,301.81,305.15,309.17,315.52,319.60,330.74,328.83,326.00,329.71,329.44,332.36,335.71,347.95,L7
2006-01-27 21:51:10+00:00,329.46,329.01,333.74,328.03,327.31,328.34,326.53,327.23,331.70,330.94,331.75,332.81,334.50,335.46,333.13,333.33,335.27,334.23,334.27,332.90,331.85,331.74,329.75,329.70,328.11,328.29,323.39,319.15,319.72,318.65,321.94,317.81,322.93,323.01,320.04,317.50,316.87,316.43,314.68,309.33,304.18,302.13,302.52,303.69,306.32,305.27,304.31,302.94,295.74,259.37,288.87,295.21,289.47,286.33,284.58,282.67,289.43,285.76,288.40,286.65,287.34,287.45,286.85,289.75,293.23,293.65,295.12,294.30,294.55,290.27,291.99,290.90,295.35,298.26,299.81,300.58,298.26,295.25,292.06,294.81,291.34,288.59,286.61,281.52,281.69,278.87,278.51,277.94,275.85,274.72,278.02,278.55,280.14,282.46,282.46,284.09,283.78,286.90,290.27,293.37,294.81,297.03,298.87,299.03,304.25,305.84,310.16,312.58,315.52,319.62,321.22,327.43,332.41,336.05,337.24,341.88,344.96,349.32,353.65,359.60,368.09,371.99,378.42,383.30,383.71,378.19,374.09,363.95,355.87,353.58,347.53,346.24,344.41,336.41,335.57,332.16,327.06,319.37,316.64,313.78,308.51,300.58,294.86,293.86,291.35,291.50,292.15,301.24,300.44,304.05,302.40,305.93,309.17,315.52,319.60,330.74,328.83,326.00,329.71,329.44,332.36,335.71,347.95,L5
2006-02-19 21:57:51+00:00,329.27,328.86,332.95,327.42,326.92,327.32,324.95,326.75,330.15,330.15,329.62,331.37,331.50,333.83,332.71,333.03,334.38,332.89,333.38,331.74,332.32,331.49,330.97,331.41,330.07,329.37,326.01,320.56,320.70,318.74,321.51,318.03,322.46,323.33,319.53,315.73,316.42,314.29,313.68,308.61,303.38,300.63,300.04,301.42,303.51,304.53,302.52,302.07,295.34,258.65,292.20,297.66,291.12,287.01,284.79,283.15,289.76,285.12,287.33,284.46,286.81,286.55,286.81,289.37,291.85,292.92,293.17,293.76,293.46,289.14,290.62,287.95,292.93,296.18,297.57,300.28,297.32,293.49,291.61,293.90,290.03,286.39,285.25,280.59,279.40,275.34,276.20,275.65,273.64,273.12,275.99,277.46,278.84,281.65,280.66,282.10,281.99,284.63,287.80,291.11,293.33,295.87,297.75,297.51,303.64,304.66,308.17,311.29,314.30,318.77,319.20,326.65,331.84,334.78,335.84,341.06,344.29,348.46,353.04,358.57,366.11,370.09,376.78,382.11,381.46,376.27,371.10,362.34,354.42,351.64,346.60,344.58,343.34,336.83,335.82,331.22,326.56,318.26,316.11,313.81,307.21,299.82,294.94,294.29,290.46,290.62,290.88,301.39,300.05,303.65,301.65,304.85,307.74,314.32,319.29,330.17,327.46,325.81,328.95,329.02,331.81,336.00,348.48,L5
2006-02-28 21:51:52+00:00,329.76,329.75,334.35,328.83,327.64,328.48,325.11,327.14,330.68,331.50,331.28,331.57,331.73,334.48,333.97,334.52,334.79,333.86,334.00,334.08,334.06,330.49,333.20,331.56,330.97,329.56,326.51,321.61,322.01,320.26,322.44,320.05,323.46,324.69,321.34,316.68,316.84,314.99,313.88,309.54,304.00,300.49,300.62,301.85,304.53,303.92,302.25,302.08,298.97,260.07,293.95,299.96,292.60,288.71,286.37,285.15,291.22,287.35,289.40,285.82,288.84,288.62,289.57,291.80,293.71,294.97,296.17,296.24,295.09,291.78,294.35,290.98,295.96,296.83,298.17,299.47,298.04,295.31,292.92,295.28,291.63,288.50,286.99,281.88,280.85,275.69,277.22,276.06,274.58,273.66,276.57,278.58,280.10,282.56,280.97,283.14,282.30,284.07,287.15,291.14,293.02,295.33,298.34,297.72,303.96,305.32,308.20,311.43,314.01,318.19,319.25,325.89,331.10,335.12,336.71,341.34,343.68,347.52,352.60,357.92,365.75,369.71,376.33,381.11,380.57,375.25,370.75,362.41,354.98,351.38,346.13,343.67,342.48,336.80,335.50,330.37,326.02,319.16,316.05,314.04,306.74,299.79,294.59,294.22,290.39,290.44,290.31,300.97,300.09,302.99,301.31,304.59,306.58,312.93,319.05,330.18,325.85,325.55,328.91,328.41,332.83,336.60,349.20,L5
2006-03-15 21:57:19+00:00,329.24,329.26,335.43,329.30,327.27,327.79,323.56,326.00,328.98,330.65,331.14,330.11,330.80,334.06,333.24,332.94,333.70,332.70,332.72,332.89,333.92,331.98,335.37,334.38,333.92,331.85,328.55,323.78,323.76,322.10,323.85,321.74,324.28,324.48,321.65,317.41,317.22,314.84,314.13,309.40,303.84,299.19,300.05,300.71,302.75,301.46,299.48,298.98,298.97,257.64,294.80,301.04,294.45,289.25,286.23,283.66,290.44,287.35,289.40,285.82,288.84,288.62,289.18,291.32,292.95,293.71,294.56,297.31,295.05,293.74,295.38,293.58,298.28,299.30,300.74,301.73,300.44,297.06,294.38,296.88,293.01,290.28,288.39,283.92,282.31,277.38,278.43,277.41,274.86,273.71,276.86,278.76,280.79,282.79,281.04,283.30,282.39,283.66,286.55,289.96,292.09,295.02,297.55,297.74,303.30,305.80,308.89,311.48,314.18,316.86,318.19,324.71,330.58,335.75,337.64,341.05,343.16,347.26,351.96,357.44,364.92,368.34,374.89,379.57,379.38,373.83,369.30,360.46,353.38,350.05,344.89,342.44,341.40,335.48,334.40,329.47,325.10,318.24,314.88,312.86,305.25,297.83,292.87,293.03,289.16,290.06,291.33,301.90,300.46,302.04,300.46,302.24,304.00,311.08,317.55,329.53,324.46,324.78,328.14,327.38,331.82,335.65,348.33,L7
2006-06-19 21:57:12+00:00,331.27,329.57,329.80,329.00,326.89,327.30,322.77,326.43,327.59,329.09,329.14,327.91,326.89,330.29,332.28,331.91,330.63,331.33,331.78,332.86,333.88,329.66,334.25,335.45,335.30,333.81,330.52,319.52,326.39,325.86,327.22,325.01,324.55,325.70,324.03,319.18,319.15,315.84,315.38,309.58,305.31,300.08,301.89,303.53,304.80,298.69,292.88,294.51,300.59,268.74,314.15,309.90,294.12,288.33,286.05,287.71,289.28,288.26,291.38,287.92,291.72,291.60,296.10,294.90,294.14,292.88,294.41,300.45,295.93,293.90,296.92,293.83,302.97,304.60,306.54,306.81,307.39,302.47,300.05,300.70,295.01,293.76,291.01,286.55,285.35,279.46,280.14,278.67,277.10,275.73,279.24,280.48,283.17,282.73,280.52,282.67,282.84,283.31,287.98,291.13,294.46,297.55,302.44,303.32,308.02,311.64,314.17,317.37,319.05,322.18,323.43,327.26,334.59,340.28,342.44,344.14,345.10,346.38,353.05,355.88,365.69,369.21,376.77,377.70,375.46,374.36,369.48,365.12,357.58,352.46,347.63,345.45,345.00,338.03,337.97,330.80,325.47,322.98,317.85,314.39,309.57,304.66,296.32,297.25,291.38,293.76,297.75,306.21,306.89,305.48,302.90,306.07,306.65,313.81,322.84,329.49,325.77,326.55,331.21,331.96,334.62,338.34,350.74,L7
2006-07-22 21:54:10+00:00,336.92,337.70,340.04,336.55,333.35,328.58,324.04,330.34,330.97,333.64,328.78,330.78,330.87,333.05,335.71,334.21,332.76,337.13,337.76,339.45,341.35,336.27,340.55,340.94,340.83,337.82,336.53,311.62,326.08,331.59,331.72,332.82,330.38,330.11,329.97,324.23,323.19,320.22,319.17,312.24,309.24,305.34,307.92,309.83,310.51,303.57,297.47,298.59,300.59,286.68,311.84,311.11,290.91,291.24,292.00,295.60,296.77,295.20,299.53,295.22,299.95,296.78,300.55,299.38,299.91,300.95,303.80,308.47,303.30,304.45,307.99,304.33,309.62,309.80,311.29,310.32,311.77,307.51,303.94,304.57,298.16,298.28,294.66,291.38,286.23,279.73,280.08,278.37,279.25,278.17,281.19,283.55,287.86,286.53,284.84,286.19,285.94,285.22,289.12,292.64,295.39,298.49,306.14,307.54,309.63,314.87,317.12,320.30,321.68,324.19,323.14,322.03,328.84,337.98,339.91,339.64,340.74,341.79,348.99,355.18,364.10,369.22,375.98,378.88,376.34,375.86,370.51,364.63,359.17,352.56,350.20,339.05,339.55,335.97,335.90,330.16,326.34,326.63,322.26,318.25,313.00,310.98,300.69,304.89,295.50,297.01,299.49,305.94,309.77,310.37,307.79,311.90,303.88,319.30,330.80,333.01,328.33,332.57,332.81,337.66,337.86,345.05,356.52,L5
2006-08-31 21:50:40+00:00,327.69,316.68,318.28,322.79,312.93,317.78,315.24,307.29,,,,,,,,,,,314.38,316.46,316.13,329.85,331.00,351.30,329.88,324.70,321.06,289.85,312.67,317.24,317.65,320.24,318.48,321.36,321.90,318.47,317.39,310.92,314.72,305.64,304.79,296.67,301.80,304.98,307.39,,304.84,296.71,289.94,293.81,,,303.61,290.65,,,,,,,,,,,,,,313.79,293.63,297.57,297.79,299.48,295.82,298.00,303.97,305.56,302.02,295.28,294.22,292.25,293.90,292.52,291.38,285.31,278.36,275.89,274.04,276.40,275.79,277.66,279.00,278.79,279.27,280.70,279.56,284.84,289.75,285.22,288.68,290.65,290.86,299.60,298.01,306.19,307.97,311.25,315.42,318.37,324.49,313.34,322.64,314.58,318.92,324.82,325.43,328.49,331.19,333.61,338.18,356.71,364.92,358.23,369.49,364.21,367.26,372.38,370.02,361.62,352.87,353.30,352.88,334.88,332.45,330.51,336.94,328.23,321.37,317.02,316.25,315.34,303.65,298.74,292.82,286.39,282.71,290.10,296.47,303.95,299.50,293.43,293.17,298.36,302.99,312.56,306.92,318.58,315.74,321.13,330.30,332.82,,332.06,342.31,L7
2006-09-07 21:56:48+00:00,327.69,316.68,318.28,322.79,312.93,317.78,315.24,307.29,,,,,,,337.52,345.91,344.07,346.79,328.62,327.75,328.50,336.06,336.55,352.25,335.35,330.09,325.20,299.00,317.43,323.45,324.21,327.30,318.48,327.90,326.67,324.80,321.83,317.71,314.72,305.64,304.79,296.67,301.80,304.98,307.39,,304.84,296.71,289.94,293.81,,,303.61,290.65,,,,,,300.79,301.69,303.10,299.69,300.60,299.17,300.82,303.56,309.21,297.30,299.52,300.58,300.68,297.06,301.86,304.05,308.92,307.01,302.12,297.42,295.16,295.44,296.00,293.75,287.64,283.55,278.39,275.23,277.52,277.53,280.87,279.57,281.93,280.93,280.70,279.56,284.84,289.75,285.22,288.68,290.65,290.86,299.60,298.01,306.19,307.97,311.25,315.42,318.37,324.49,313.34,322.64,314.58,318.92,324.82,325.43,328.49,331.19,333.61,338.18,356.71,364.92,358.23,369.49,364.21,367.26,372.38,370.02,361.62,352.87,353.30,352.88,334.88,332.45,330.51,336.94,328.23,321.37,317.02,316.25,315.34,303.65,298.74,292.82,286.39,282.71,290.10,296.47,303.95,299.50,293.43,293.17,298.36,310.93,319.97,323.31,330.11,330.74,332.38,335.77,340.20,345.95,340.35,349.13,L7
2006-09-16 21:50:34+00:00,326.19,320.66,321.37,320.22,314.80,315.95,313.79,308.38,311.83,310.33,312.14,311.07,307.85,307.42,328.32,332.73,334.65,333.79,328.00,323.48,324.14,325.70,325.89,337.06,321.79,316.61,311.94,291.39,310.58,311.60,318.03,322.47,308.65,325.71,322.91,321.76,318.18,315.87,307.36,296.34,286.32,282.20,285.95,290.76,298.81,290.95,294.56,289.87,287.18,289.69,273.04,,289.10,280.78,273.42,276.57,270.90,272.33,268.88,286.05,287.26,292.55,288.08,287.64,286.17,286.22,288.36,286.94,288.86,287.92,291.95,290.76,284.89,290.21,293.57,298.33,294.51,291.01,288.96,281.66,284.72,291.74,281.21,273.81,279.03,272.94,268.82,271.50,272.04,278.80,274.67,277.65,274.05,266.91,266.46,274.84,282.91,278.62,276.85,278.66,278.19,290.57,285.45,294.40,305.60,302.40,305.82,312.10,319.37,313.34,320.45,317.12,320.52,325.86,326.63,329.16,333.96,336.69,341.12,355.31,362.15,363.96,369.43,370.55,367.76,368.78,368.19,359.17,356.19,351.94,350.80,337.58,334.03,332.59,336.31,328.90,320.55,314.62,310.12,308.15,301.96,295.26,291.63,286.12,281.38,288.71,293.38,300.39,298.11,294.69,292.62,298.09,308.22,316.85,321.68,325.41,326.55,329.81,333.18,336.76,340.97,337.79,349.04,L7
2006-10-10 21:55:08+00:00,329.30,325.72,326.50,324.74,319.33,320.35,316.86,313.95,317.73,315.55,317.63,319.83,320.07,319.19,330.12,333.47,334.77,333.70,330.17,326.88,327.73,327.72,326.08,336.20,326.06,319.75,314.36,296.26,312.09,314.14,322.24,323.03,313.83,326.88,321.45,319.21,316.56,314.71,306.55,297.54,288.26,286.60,290.60,294.28,300.11,298.62,299.47,295.66,288.90,288.37,273.04,,292.82,285.91,281.65,281.80,279.94,280.32,278.32,288.14,286.98,292.85,288.99,287.24,287.87,286.31,291.67,284.53,286.33,285.78,289.98,292.18,286.69,291.23,294.23,300.75,296.17,291.62,291.00,284.43,285.99,284.66,280.25,274.79,277.98,273.22,270.89,274.99,272.32,277.76,272.95,275.59,273.01,272.41,271.94,274.66,284.63,279.16,278.72,277.94,278.79,289.64,288.86,297.92,306.26,308.73,309.24,315.55,322.08,318.39,324.21,319.93,324.33,327.58,329.97,332.89,338.34,342.37,344.74,356.03,362.15,365.58,371.75,375.96,374.19,372.88,370.85,360.39,358.94,352.37,349.32,338.69,335.73,334.13,336.44,329.59,322.26,315.37,310.46,311.09,304.97,296.48,296.10,289.05,286.83,292.33,296.42,302.32,299.30,298.92,297.18,301.75,310.33,317.12,321.85,326.17,328.23,331.76,335.12,337.79,343.45,342.06,352.79,L5
2006-10-25 21:56:53+00:00,329.30,325.72,326.50,324.74,319.33,320.35,316.86,313.95,317.73,315.55,317.63,319.83,320.07,319.19,330.12,333.47,334.77,333.70,330.17,326.88,327.73,327.72,326.08,336.20,326.06,319.75,314.36,296.26,312.09,314.14,322.24,323.03,313.83,326.88,321.45,319.21,316.56,314.71,306.55,297.54,288.26,286.60,290.60,294.28,300.11,298.62,299.47,295.66,288.90,288.37,273.04,,292.82,285.91,281.65,281.80,279.94,280.32,282.66,290.27,286.41,290.63,289.62,289.94,288.16,286.74,291.71,287.38,287.88,287.34,292.24,293.32,289.41,292.75,293.71,300.75,296.17,291.62,291.00,284.43,285.99,284.66,280.25,274.79,277.98,273.22,270.89,274.99,272.32,277.76,272.95,275.59,273.01,272.41,271.94,274.66,284.63,279.16,278.72,277.94,278.79,289.64,288.86,297.92,306.26,308.73,309.24,315.55,322.08,318.39,324.21,319.93,324.33,327.58,329.97,333.91,340.69,344.88,347.34,355.80,362.22,367.41,372.72,380.12,372.81,374.06,371.97,363.98,358.45,352.10,350.03,339.98,337.27,335.40,335.92,329.02,322.14,316.42,308.74,311.22,303.48,297.30,297.33,289.36,287.97,291.28,297.18,303.02,302.50,302.52,299.47,302.36,311.55,317.94,319.93,325.38,327.04,332.27,335.79,338.64,343.75,344.63,354.32,L7
2006-11-10 21:57:06+00:00,329.30,325.72,326.50,324.74,319.33,320.35,316.86,313.95,317.73,315.55,317.63,319.83,320.07,319.19,330.12,333.47,334.77,333.70,330.17,326.88,327.73,327.72,326.08,336.20,326.06,319.75,314.36,296.26,312.09,314.14,322.24,323.03,313.83,326.88,321.45,319.21,316.56,314.71,306.55,297.54,288.26,286.60,290.60,294.28,300.11,298.62,299.47,295.66,288.90,288.37,273.04,,292.82,285.91,281.65,281.80,279.94,280.32,282.66,290.27,286.41,290.63,289.62,289.94,288.16,286.74,291.71,287.38,287.88,287.34,292.24,293.32,289.41,292.75,293.71,300.75,296.17,291.62,291.00,284.43,285.99,284.66,280.25,274.79,277.98,273.22,270.89,274.99,272.32,277.76,272.95,275.59,273.01,272.41,271.94,274.66,284.63,279.16,278.72,277.94,278.79,289.64,288.86,297.92,306.26,308.73,306.16,309.29,317.91,316.65,325.44,323.24,326.55,328.93,331.72,335.78,341.13,346.34,348.57,356.89,363.69,368.71,373.78,381.29,374.65,374.97,372.40,364.70,358.57,351.60,349.02,340.35,337.57,335.16,335.21,329.42,321.70,317.08,310.92,312.93,304.58,296.88,298.94,288.56,289.91,292.54,296.67,303.04,303.32,303.38,300.32,301.45,310.46,317.43,321.87,325.87,326.35,329.81,334.31,338.08,341.88,343.22,353.27,L7
2007-01-05 22:02:04+00:00,329.30,325.72,326.50,324.74,319.33,320.35,316.86,313.95,317.73,315.55,317.63,319.83,320.07,319.19,330.12,333.47,334.77,333.70,330.17,326.88,327.73,327.72,326.08,336.20,326.06,319.75,314.36,302.28,310.56,314.14,322.24,323.03,313.83,326.88,321.45,319.21,316.56,314.71,306.55,297.54,288.26,286.60,290.60,294.28,300.11,298.62,299.47,295.66,288.90,288.37,273.04,,292.82,285.91,281.65,281.80,279.94,280.32,282.66,290.27,286.41,290.63,289.62,289.94,284.24,285.73,291.71,287.38,287.88,287.34,292.24,293.32,289.41,292.75,293.71,300.75,296.17,291.62,291.00,284.43,285.99,284.66,280.25,274.79,277.98,273.22,270.89,274.99,272.32,277.76,272.95,275.59,273.01,272.41,271.94,274.66,284.63,279.16,278.72,277.94,278.79,289.64,288.86,297.92,306.26,308.73,306.16,309.29,317.91,316.65,325.44,323.24,326.55,328.93,331.72,335.78,341.13,346.34,348.57,357.65,363.69,368.71,373.78,381.29,374.65,374.97,372.40,364.70,358.57,351.60,349.02,340.35,337.57,335.16,335.21,329.42,321.70,317.08,310.92,312.93,304.58,296.88,298.94,288.56,289.91,292.54,296.67,303.04,303.32,303.38,300.32,301.45,310.46,317.43,321.87,325.87,326.35,329.81,334.31,338.08,341.88,343.22,353.27,L5
2007-01-29 21:57:33+00:00,329.30,325.72,326.50,324.74,319.33,320.35,316.86,313.95,317.73,315.55,317.63,319.83,320.07,319.19,330.12,333.47,334.77,333.70,330.17,326.88,327.73,327.72,326.08,336.20,326.06,319.75,314.36,312.03,312.96,314.14,322.24,323.03,314.13,326.88,325.65,322.56,320.12,319.28,314.00,297.54,288.26,286.60,290.60,294.28,300.11,298.62,299.47,300.00,292.32,291.51,291.03,308.00,295.12,287.89,285.78,286.92,285.67,284.16,282.66,290.27,286.41,290.63,289.62,289.94,284.24,285.73,291.71,287.38,287.88,287.34,292.24,293.32,289.41,292.75,293.71,300.75,296.17,291.62,291.00,284.43,285.99,284.66,280.25,274.79,281.76,276.91,274.65,278.10,277.52,282.53,277.92,279.99,278.24,279.52,280.15,281.44,289.04,285.77,284.62,285.68,285.80,295.16,297.21,304.27,310.27,314.05,311.43,315.35,322.62,320.86,327.71,329.70,331.69,332.43,337.61,340.88,346.59,351.73,354.88,360.27,365.49,369.45,371.72,376.74,374.65,374.97,371.23,364.11,359.76,353.92,351.91,346.34,343.46,340.46,338.90,333.13,325.25,318.91,312.11,313.96,306.86,301.05,302.17,293.33,292.75,294.95,299.75,304.81,306.73,307.13,303.83,304.86,314.53,318.74,323.43,325.87,326.35,329.81,334.31,338.08,341.88,343.22,353.27,L7
2007-01-30 21:56:00+00:00,336.13,333.05,333.81,329.96,325.88,325.63,324.83,320.76,325.45,325.08,327.51,330.59,329.58,331.10,334.59,338.00,338.87,338.44,334.41,330.64,332.38,331.66,331.61,340.07,331.36,326.18,319.90,317.16,317.20,319.63,325.09,327.55,325.18,329.58,326.73,324.54,323.35,323.28,316.77,307.65,299.12,296.98,302.39,308.20,300.11,315.68,309.12,302.75,293.88,288.42,298.37,306.44,295.21,289.60,287.71,290.28,289.08,288.21,286.38,293.46,289.42,293.45,292.74,293.95,288.74,289.82,296.61,292.98,292.76,291.88,296.20,296.68,293.12,297.81,298.57,305.55,301.71,297.09,296.50,289.16,289.69,288.27,283.06,279.26,284.30,278.33,277.96,280.56,279.74,285.16,281.77,282.66,281.46,283.23,285.10,286.08,292.06,290.20,289.07,290.40,292.52,299.94,301.89,308.36,313.59,315.77,314.04,319.35,325.05,323.42,329.64,331.18,334.25,334.33,339.64,343.30,349.34,353.64,356.66,361.94,367.13,371.33,374.08,378.67,377.24,376.98,374.05,365.98,362.38,356.57,354.07,348.41,344.38,341.89,340.01,334.32,326.98,321.17,315.09,316.00,309.86,304.00,303.24,295.41,294.52,296.43,300.85,305.77,309.02,308.99,305.41,307.03,316.75,320.98,324.87,327.00,329.20,332.19,336.09,339.70,343.73,345.17,355.34,L5
2007-03-18 21:57:45+00:00,346.07,345.43,346.26,339.71,336.96,335.31,335.87,333.14,332.26,332.46,335.19,340.36,340.45,342.94,340.85,343.27,343.10,343.10,344.02,341.38,344.75,340.60,340.17,343.08,345.73,340.54,331.84,329.14,326.89,331.67,332.15,332.63,346.01,344.09,338.14,333.76,335.51,337.39,328.33,327.06,320.51,324.14,333.53,325.63,302.72,328.04,323.67,311.34,298.35,287.57,311.03,306.44,299.28,295.48,292.47,294.85,295.14,293.51,292.22,298.40,290.86,294.05,295.85,298.15,296.91,297.71,306.38,303.30,303.71,304.13,307.36,307.05,307.66,312.47,312.23,325.72,312.50,311.09,312.26,305.66,305.86,298.46,301.69,298.60,296.23,291.16,288.79,293.97,293.69,293.64,290.58,288.96,290.97,290.44,292.38,292.29,295.75,295.09,296.61,296.82,297.30,303.06,307.38,313.01,316.26,320.23,316.09,321.16,326.47,325.94,334.23,334.30,338.70,336.93,344.28,346.89,353.53,357.80,360.45,364.16,369.12,374.28,375.94,381.91,381.98,381.08,376.39,368.71,364.86,358.42,355.37,349.76,346.23,342.97,339.73,335.33,328.81,324.38,317.08,319.14,313.03,307.50,307.89,299.13,299.77,299.52,303.84,307.92,313.38,314.70,310.53,310.61,319.34,323.46,326.78,328.20,331.19,333.97,338.27,341.90,345.12,350.70,360.07,L7
