dates,satname,nzd0075-0000,nzd0075-0001,nzd0075-0002,nzd0075-0003,nzd0075-0004,nzd0075-0005,nzd0075-0006,nzd0075-0007,nzd0075-0008,nzd0075-0009,nzd0075-0010,nzd0075-0011,nzd0075-0012,nzd0075-0013,nzd0075-0014,nzd0075-0015,nzd0075-0016,nzd0075-0017,nzd0075-0018
2001-08-15 22:00:38+00:00,L7,384.76,387.07,385.89,388.27,409.10,385.25,398.30,393.82,391.84,396.31,400.99,397.53,404.47,402.97,400.25,406.53,397.83,392.69,380.45
2001-12-05 22:00:18+00:00,L7,359.55,364.94,357.29,360.39,371.67,358.37,369.48,367.43,366.24,361.86,370.82,363.96,374.72,374.78,372.80,375.28,368.46,365.35,354.69
2001-12-21 22:00:29+00:00,L7,360.57,366.43,361.60,363.16,381.83,364.62,374.65,378.22,373.54,371.60,376.33,371.27,375.90,376.57,377.03,384.03,381.07,374.03,368.30
2002-01-06 22:00:31+00:00,L7,382.19,384.29,372.52,376.99,396.79,379.76,388.01,389.77,385.97,383.01,385.18,385.54,388.74,389.18,389.36,386.88,378.67,388.45,375.51
2002-01-22 22:00:40+00:00,L7,386.07,394.12,379.04,385.52,400.86,384.10,395.30,393.34,391.21,393.30,400.19,391.23,403.00,396.85,397.13,405.00,400.82,390.64,377.04
2002-02-23 22:00:43+00:00,L7,383.33,384.25,379.24,387.57,410.11,383.62,393.32,393.51,394.56,392.38,397.89,388.06,393.85,389.91,390.77,397.65,394.31,390.04,374.72
2002-03-27 22:00:37+00:00,L7,374.89,377.55,370.32,375.28,390.69,374.41,386.26,386.74,378.45,374.31,379.19,375.49,380.03,374.77,375.78,383.56,384.73,375.38,368.27
2002-06-15 22:00:19+00:00,L7,373.80,381.71,381.28,383.24,397.77,384.71,390.78,395.04,391.74,387.26,394.59,389.11,390.48,390.94,395.48,402.27,395.94,392.69,377.39
2002-07-01 22:00:15+00:00,L7,375.73,382.45,374.59,383.43,399.00,380.21,395.49,394.90,389.63,384.33,396.01,387.92,391.15,392.40,393.26,399.01,394.87,390.60,382.98
2002-07-17 22:00:08+00:00,L7,373.20,382.86,369.53,383.79,397.29,379.34,390.34,,387.52,381.42,383.90,382.31,392.79,390.18,389.02,394.12,391.04,387.97,377.57
2002-08-02 21:59:37+00:00,L7,379.70,393.49,,,,,,,,,,,,,,,,,
2002-08-18 21:59:57+00:00,L7,344.72,,356.89,358.19,348.28,357.30,385.40,387.13,385.42,383.18,386.66,383.49,390.85,387.38,386.49,391.48,384.08,374.38,
2002-09-19 21:59:11+00:00,L7,,,,,,,,,,,,,,,,,,,
2002-11-06 21:59:17+00:00,L7,,,,,,,,,,,,,,,,,,,
2003-02-10 22:00:29+00:00,L7,381.50,380.25,371.40,383.36,400.57,376.62,389.65,386.23,380.82,374.69,380.83,380.95,383.33,385.71,381.52,386.75,383.62,376.45,370.30
2003-02-26 22:00:28+00:00,L7,,,362.53,374.05,391.00,376.38,398.87,,396.51,374.53,,,,,,,,,
2003-07-28 21:48:28+00:00,L5,363.31,374.42,369.25,372.95,393.48,375.20,390.27,386.28,372.42,373.24,375.42,377.75,377.37,370.13,378.11,385.22,383.64,374.81,362.73
2003-08-05 22:00:11+00:00,L7,385.55,390.05,382.27,388.28,404.58,386.13,398.46,394.29,392.96,387.65,392.06,389.53,396.15,392.56,390.92,399.51,391.57,388.24,377.44
2003-08-29 21:49:02+00:00,L5,356.45,366.41,361.98,364.63,370.50,360.23,371.03,372.52,367.51,366.87,377.12,371.78,376.74,368.84,368.67,372.68,370.18,367.09,358.49
2003-09-14 21:49:18+00:00,L5,,,372.68,373.51,391.45,382.28,387.28,384.14,384.70,383.71,390.15,385.09,387.75,386.99,380.90,391.13,388.11,385.35,373.20
2003-11-09 22:00:18+00:00,L7,375.42,375.49,369.06,,,373.18,383.05,381.48,382.67,378.43,381.56,377.26,381.03,373.95,375.28,381.03,,374.38,371.11
2003-11-25 22:00:29+00:00,L7,362.74,366.59,358.50,,,,,,,,,,,,,376.68,371.08,360.08,351.72
2003-12-19 21:50:27+00:00,L5,394.22,400.02,389.16,387.79,404.73,383.59,392.79,389.57,388.12,400.88,405.25,398.93,406.55,402.38,400.64,392.00,389.33,382.40,374.98
2004-02-05 21:50:17+00:00,L5,352.48,353.37,340.16,344.65,356.83,340.79,,,,,,,,,,,,,
2004-05-03 22:00:59+00:00,L7,372.15,379.19,371.63,373.10,391.99,,387.18,388.35,382.49,381.91,378.90,378.98,384.69,382.58,381.12,389.85,383.26,379.72,
2004-06-12 21:53:11+00:00,L5,367.32,391.42,382.75,392.44,396.51,369.54,378.36,363.69,361.49,375.90,381.24,380.03,,,,,,101.97,
2004-06-20 22:00:50+00:00,L7,372.55,,364.82,371.13,386.23,364.64,389.40,381.59,387.16,372.14,379.75,386.69,384.42,,372.49,379.60,384.22,378.64,369.24
2004-07-06 22:00:48+00:00,L7,,,369.90,371.66,,369.78,384.58,373.11,361.25,370.95,379.89,378.97,384.50,,379.86,380.90,375.81,374.04,369.57
2004-07-22 22:00:44+00:00,L7,366.32,375.09,366.75,370.47,391.04,369.08,386.48,380.97,381.95,378.22,387.00,386.35,,376.60,374.14,384.67,383.92,379.76,375.07
2004-07-30 21:54:28+00:00,L5,380.23,388.20,382.92,386.60,409.93,395.28,405.10,405.41,400.30,403.14,402.02,390.65,397.29,390.62,389.01,398.20,397.53,400.50,389.95
2004-08-07 22:00:37+00:00,L7,373.88,373.77,370.58,373.00,393.98,378.15,387.97,390.08,391.90,383.58,388.86,382.63,391.46,384.03,381.66,389.09,388.51,382.39,375.87
2004-08-15 21:54:49+00:00,L5,366.10,371.06,367.39,370.79,388.36,367.46,375.83,377.28,374.41,371.95,374.38,372.66,,,,,,,
2004-09-16 21:55:41+00:00,L5,382.32,382.97,366.64,370.73,389.92,369.16,382.01,385.41,384.15,383.96,389.81,389.12,389.80,385.62,379.52,386.76,383.89,375.64,368.59
2004-11-11 22:00:45+00:00,L7,372.80,378.06,370.21,372.32,,372.61,380.61,383.36,378.58,375.42,378.78,376.11,379.02,375.99,378.49,384.12,,,362.88
2004-11-19 21:56:55+00:00,L5,383.19,383.06,391.07,402.20,412.75,396.23,406.98,407.93,384.30,380.18,388.82,382.89,384.48,385.71,393.45,403.96,402.98,392.20,385.88
2005-01-14 22:01:13+00:00,L7,363.18,370.48,366.48,372.34,381.57,367.65,383.32,383.61,371.22,370.08,371.57,,,372.94,369.14,377.02,374.87,365.19,357.47
2005-02-15 22:01:25+00:00,L7,377.42,381.24,374.77,374.83,392.70,,387.84,391.41,384.72,380.10,383.67,384.11,387.43,385.59,380.73,383.13,388.89,382.19,
2005-02-23 21:58:31+00:00,L5,374.38,375.15,364.43,370.23,387.66,370.23,389.12,387.02,381.51,376.76,380.76,372.46,379.44,377.92,372.11,376.48,379.29,379.15,373.08
2005-03-03 22:01:30+00:00,L7,380.67,383.39,373.56,376.72,398.08,381.65,,,386.46,380.96,382.63,387.16,393.71,387.73,384.79,391.51,389.72,379.33,369.77
2005-03-11 21:58:44+00:00,L5,371.01,373.93,363.32,364.83,378.15,365.05,375.27,380.36,376.52,372.97,373.67,371.80,383.16,379.79,376.87,381.47,381.44,372.12,362.85
2005-03-19 22:01:30+00:00,L7,378.97,382.32,372.92,383.15,395.80,379.47,391.41,386.84,,378.17,380.49,378.21,389.05,386.52,,,,,
2005-03-27 21:58:51+00:00,L5,369.30,375.97,364.61,376.46,393.45,376.55,388.34,386.99,382.69,373.10,374.32,374.59,381.74,378.76,378.32,388.82,389.40,,
2005-04-12 21:58:55+00:00,L5,,,,,380.49,358.27,354.36,358.39,346.95,353.98,,481.44,448.99,410.08,447.03,395.90,381.38,374.75,
2005-05-06 22:01:25+00:00,L7,374.94,376.16,370.47,373.90,391.42,374.93,,383.83,380.82,374.36,381.53,379.82,382.18,382.20,378.19,385.63,386.77,378.58,371.04
2005-06-07 22:01:19+00:00,L7,366.56,375.70,366.87,369.93,391.96,370.99,380.78,383.94,377.52,377.56,378.72,376.58,381.40,378.13,376.97,386.35,384.78,379.12,372.96
2005-07-09 22:01:14+00:00,L7,370.95,383.51,372.16,374.85,395.09,373.50,384.84,392.04,387.40,382.33,,,393.57,392.57,391.20,396.48,389.86,382.33,375.14
2005-07-17 21:59:35+00:00,L5,375.95,389.62,381.50,383.06,407.61,390.77,404.98,406.78,406.77,399.75,402.11,383.22,392.77,391.95,393.28,398.67,392.46,396.83,386.99
2005-07-25 22:01:13+00:00,L7,361.69,373.07,365.31,365.91,378.28,363.37,378.27,380.97,378.67,381.35,385.87,372.75,,383.24,378.57,379.30,377.79,371.15,364.45
2005-08-10 22:01:10+00:00,L7,373.57,378.12,370.20,375.50,389.26,376.32,387.65,392.44,388.66,383.46,,,386.47,387.24,379.10,391.04,382.03,368.83,364.65
2005-09-11 22:00:29+00:00,L7,382.19,385.38,387.42,,,,,,,,,,,,,,,,
2005-10-05 21:59:53+00:00,L5,370.71,373.87,371.17,372.01,386.13,369.30,384.88,388.79,383.27,381.81,389.85,386.21,386.37,384.32,389.23,390.12,386.11,377.02,368.42
2005-11-30 22:01:24+00:00,L7,374.03,379.78,373.53,374.85,396.09,377.12,385.60,,,377.12,381.08,377.96,381.48,380.23,386.62,392.16,386.45,377.92,369.61
2006-01-01 22:01:10+00:00,L7,369.36,376.06,369.99,,374.24,367.24,370.01,381.44,379.95,,,,,,,,,,
2006-01-17 22:01:43+00:00,L7,358.77,367.13,362.80,366.80,378.71,361.43,373.25,372.09,370.85,367.87,,,379.19,372.71,375.77,380.82,374.99,369.30,363.80
2006-03-14 22:02:55+00:00,L5,359.90,364.90,361.09,365.72,375.40,365.18,375.47,374.07,372.63,368.70,364.85,358.85,369.43,363.58,365.11,369.40,379.14,369.99,359.95
2006-04-07 22:01:27+00:00,L7,385.49,391.79,387.07,,403.57,384.97,397.57,397.04,,,,,,,,,,,
2006-04-15 22:03:30+00:00,L5,373.40,376.10,367.19,370.04,386.31,368.55,389.30,389.55,386.08,383.36,385.99,379.10,386.81,381.43,378.83,381.14,380.47,376.50,374.47
2006-05-17 22:03:57+00:00,L5,373.76,379.02,370.93,374.37,386.48,373.09,383.11,382.79,383.03,380.25,389.09,379.66,382.72,379.02,380.62,388.05,384.95,378.28,369.44
2006-06-10 22:01:49+00:00,L7,374.05,,374.89,376.57,397.45,379.51,386.61,,,384.65,387.27,381.97,390.51,384.44,382.57,390.42,386.70,379.26,375.62
2006-06-26 22:01:44+00:00,L7,349.82,,358.54,364.66,371.05,369.43,377.39,383.80,384.31,382.16,385.70,,,386.34,383.48,388.46,384.83,374.04,366.82
2006-07-04 22:04:41+00:00,L5,386.81,398.03,386.28,389.14,400.22,382.95,394.26,395.11,390.55,392.80,397.72,390.36,400.93,397.86,396.92,403.24,396.94,388.09,383.72
2006-07-28 22:01:30+00:00,L7,362.14,377.02,369.30,370.31,398.36,368.85,385.52,385.89,384.43,381.12,385.43,380.63,386.59,380.99,382.93,385.23,385.43,375.53,
2006-08-29 22:01:26+00:00,L7,,,364.68,369.96,381.95,367.25,378.03,382.20,,373.04,375.60,375.85,378.52,377.54,375.73,382.02,379.22,376.56,
2006-09-14 22:01:21+00:00,L7,382.64,,,376.61,396.17,375.70,388.97,387.95,384.53,386.02,393.04,385.00,388.00,390.32,,399.17,391.89,385.81,374.93
2006-11-25 22:06:19+00:00,L5,339.13,337.51,316.63,321.53,330.53,317.99,323.67,327.62,324.86,329.15,336.50,330.41,341.02,334.80,336.25,342.54,343.81,333.33,343.87
2006-12-11 22:06:28+00:00,L5,344.11,265.75,256.60,256.26,271.10,255.62,262.26,264.80,253.68,251.50,254.87,251.93,252.23,252.71,262.30,273.84,279.03,295.25,
2006-12-19 22:02:00+00:00,L7,375.74,382.65,370.69,374.45,390.55,,,382.68,379.14,374.59,381.91,374.04,380.78,379.74,382.80,386.30,381.23,374.95,362.61
2007-01-04 22:02:01+00:00,L7,,,,,,,,,,389.10,396.92,387.93,396.04,394.95,395.42,402.02,395.96,387.38,367.32
2007-03-25 22:02:21+00:00,L7,367.73,371.92,363.15,368.95,385.24,365.22,381.60,383.77,383.18,377.28,384.93,,381.28,384.46,387.16,390.52,386.82,372.05,364.41
2007-04-10 22:02:20+00:00,L7,385.21,389.14,381.02,382.68,,,383.71,387.67,383.25,380.27,378.91,379.38,393.04,390.36,392.13,394.91,393.45,,
2007-05-12 22:02:11+00:00,L7,374.55,378.31,370.92,375.96,405.91,375.46,387.47,380.47,374.98,373.49,377.62,378.07,380.68,381.10,390.13,398.01,393.94,378.06,373.49
2007-05-28 22:02:04+00:00,L7,378.36,,373.21,382.64,400.99,374.49,386.86,,385.43,385.39,391.04,387.18,395.70,390.60,389.20,392.64,391.04,379.49,370.76
2007-06-13 22:02:04+00:00,L7,352.92,,347.56,351.39,373.48,345.83,358.52,,364.64,355.56,366.62,364.85,370.38,372.83,365.03,372.00,368.52,360.17,353.70
2007-09-09 22:04:57+00:00,L5,368.01,370.73,366.87,370.32,379.89,365.33,380.16,378.07,380.81,382.18,386.71,381.95,383.23,380.95,379.32,384.31,379.68,372.98,361.09
2007-09-25 22:04:24+00:00,L5,,,,,,,,,,,,,,,,,,,
2007-11-20 22:01:58+00:00,L7,382.74,384.50,377.84,,399.67,369.75,384.47,378.41,379.24,376.11,384.82,382.33,384.02,384.44,387.52,,385.63,378.55,374.42
2008-02-24 22:02:02+00:00,L7,356.28,364.06,356.14,358.99,368.77,356.50,365.18,361.87,350.62,350.73,354.56,353.96,356.32,357.32,362.71,371.77,366.95,358.63,349.37
2008-04-28 22:01:53+00:00,L7,,385.71,382.27,386.12,401.07,380.53,394.62,393.22,384.54,383.28,392.90,386.27,,,388.67,395.95,390.94,387.20,376.76
2008-08-18 22:00:56+00:00,L7,380.73,383.63,377.48,382.11,392.12,375.76,385.68,390.95,389.65,385.10,386.64,385.52,387.46,386.31,383.70,392.34,389.91,384.17,372.49
2008-09-19 22:00:40+00:00,L7,374.65,377.41,368.18,372.81,390.37,364.57,375.69,378.12,373.32,383.38,387.92,382.99,382.63,388.64,387.40,387.59,382.24,370.38,359.65
2009-01-01 21:56:31+00:00,L5,377.77,380.94,368.42,376.74,393.22,372.91,386.45,382.63,384.88,382.86,382.47,382.30,386.76,383.84,378.08,385.96,384.57,380.89,372.59
2009-01-25 22:01:34+00:00,L7,369.33,372.45,364.81,373.23,384.97,368.81,378.23,376.62,376.66,370.72,376.39,371.26,376.39,368.37,369.82,378.18,379.90,373.05,363.29
2009-02-02 21:57:22+00:00,L5,380.39,383.27,381.47,376.18,395.80,372.42,387.58,382.86,382.36,380.85,385.94,384.52,387.03,383.50,382.87,393.44,393.24,382.62,369.65
2009-03-30 22:02:04+00:00,L7,364.34,370.38,362.02,361.89,379.91,361.55,370.53,372.74,372.95,374.26,,368.36,381.47,376.95,375.64,376.83,374.82,367.66,360.39
2009-06-02 22:02:15+00:00,L7,365.88,,367.72,373.55,391.14,373.22,378.73,375.54,368.06,371.64,379.47,377.98,376.56,,,393.08,391.26,384.42,369.65
2009-06-18 22:02:13+00:00,L7,367.01,,,386.32,404.12,382.46,387.56,,386.04,379.09,384.14,385.97,386.61,384.42,,392.69,394.41,380.72,373.13
2009-07-04 22:02:11+00:00,L7,371.12,,,377.26,393.91,374.66,381.31,,379.41,377.45,378.73,377.95,383.34,378.33,377.46,,390.43,377.36,366.32
2009-07-20 22:02:06+00:00,L7,383.68,391.23,384.84,386.16,406.41,384.10,397.36,389.21,386.17,387.04,394.69,388.76,398.23,393.22,395.88,401.45,399.01,392.10,376.55
2009-09-06 22:01:59+00:00,L7,349.16,365.31,360.30,366.47,378.70,363.17,363.55,362.54,363.24,356.80,360.32,356.23,363.37,364.25,367.38,372.31,367.67,360.77,352.11
2009-11-09 22:02:21+00:00,L7,,,,,,,,,366.90,378.62,374.71,366.75,,372.44,378.06,378.48,376.34,373.08,363.39
2009-11-25 22:02:33+00:00,L7,388.23,392.32,,391.11,414.24,385.20,392.83,387.38,389.40,391.99,387.29,387.30,388.29,384.56,382.93,,382.10,379.78,371.04
2009-12-03 22:02:19+00:00,L5,360.90,370.73,359.82,362.63,373.12,359.74,365.75,365.52,365.19,364.21,365.64,359.96,368.66,,,,,,
2009-12-27 22:03:02+00:00,L7,400.47,401.65,396.59,403.77,422.90,,403.91,401.65,393.97,396.25,398.59,393.87,400.87,396.30,396.45,397.71,393.20,391.29,
2010-01-20 22:02:37+00:00,L5,372.23,381.81,369.19,372.19,388.73,365.78,371.18,369.75,374.13,365.40,375.19,372.69,382.97,381.44,382.48,384.76,383.05,375.02,363.93
2010-02-13 22:03:18+00:00,L7,384.24,,,,,,,,,,,,,,,,,,
2010-03-17 22:03:57+00:00,L7,365.36,373.36,362.64,366.66,380.05,364.12,371.14,370.18,365.10,,,353.34,361.98,365.92,368.83,372.30,369.16,362.46,350.95
2010-05-04 22:03:59+00:00,L7,366.73,375.33,,370.04,394.55,369.97,383.86,379.77,378.08,369.21,377.08,368.49,373.80,370.07,,387.92,382.89,375.29,369.04
2010-06-21 22:03:58+00:00,L7,383.48,,378.96,391.07,411.66,383.90,389.70,,381.19,382.05,386.31,378.51,384.94,383.92,388.21,392.09,391.63,384.68,376.20
2010-07-07 22:04:01+00:00,L7,375.40,384.68,379.21,383.50,404.63,387.56,402.52,400.18,393.68,395.64,398.28,392.26,401.74,396.37,397.91,406.38,398.66,394.90,386.27
2010-07-23 22:04:02+00:00,L7,383.45,391.47,375.30,380.23,392.61,376.90,382.78,383.93,385.09,382.71,384.55,379.84,379.96,388.50,381.94,390.96,387.75,381.42,370.05
2010-09-25 22:04:05+00:00,L7,387.40,390.63,384.40,387.73,398.62,380.50,381.13,388.76,383.81,,384.89,383.89,387.09,387.16,379.45,379.70,380.91,373.14,365.22
2010-10-11 22:04:09+00:00,L7,353.75,360.50,352.00,353.72,,,353.21,358.86,351.87,349.83,356.29,354.29,360.65,359.10,360.35,364.07,360.11,,346.96
2011-01-07 22:01:44+00:00,L5,365.87,375.39,367.65,368.32,378.59,365.08,373.70,369.18,372.41,367.42,372.87,364.72,375.13,374.17,372.25,375.35,378.07,371.36,361.63
2011-01-15 22:05:06+00:00,L7,372.70,387.24,385.93,382.98,397.79,375.11,390.99,383.76,383.14,381.41,391.53,383.51,390.74,388.63,390.56,388.95,387.46,376.53,369.01
2011-03-12 22:01:43+00:00,L5,390.67,394.62,387.28,382.76,398.69,377.12,389.51,386.29,384.58,387.45,395.39,389.48,397.06,390.67,391.26,394.59,390.39,382.99,372.09
2011-03-28 22:01:14+00:00,L5,207.89,102.00,,,,,,,,,,,,,,,,,
2011-04-05 22:05:26+00:00,L7,379.83,381.51,369.04,385.10,399.74,379.33,386.20,388.60,385.85,377.87,383.17,380.33,388.64,385.86,384.34,385.03,382.89,377.00,364.75
2011-05-07 22:05:25+00:00,L7,360.89,375.29,361.98,365.22,372.13,360.53,369.06,373.42,364.93,357.74,371.22,366.17,373.03,365.93,368.51,377.69,374.95,361.25,351.29
2011-06-24 22:05:21+00:00,L7,377.06,,380.14,391.40,411.53,387.24,406.93,401.85,404.04,390.60,403.55,394.19,394.63,396.82,410.57,411.17,408.19,395.62,384.31
2011-07-10 22:05:20+00:00,L7,391.43,390.92,385.71,391.07,410.06,386.93,398.36,,391.50,390.37,399.23,393.12,392.20,397.71,395.06,400.33,404.60,395.60,377.07
2011-08-27 22:05:11+00:00,L7,388.84,393.69,384.46,385.21,401.85,383.45,393.37,391.76,389.65,388.23,388.23,386.14,391.16,389.37,391.11,396.28,393.07,378.63,369.78
2011-09-04 22:00:03+00:00,L5,,,,,,,,,,,,,,,,,,,
2011-09-12 22:05:05+00:00,L7,375.61,379.61,371.89,375.64,391.17,369.27,384.69,381.93,383.18,380.68,380.00,375.35,379.53,382.52,381.36,382.79,383.73,372.39,363.68
2012-01-18 22:05:49+00:00,L7,382.08,383.63,373.32,385.56,400.34,378.50,386.89,391.68,383.26,382.33,384.34,382.49,391.13,389.65,387.99,387.92,383.33,373.67,369.94
2012-04-07 22:05:52+00:00,L7,360.26,368.09,359.85,362.63,370.62,360.28,370.18,366.20,362.08,358.92,366.26,357.69,361.85,357.56,367.97,374.26,375.56,366.18,350.43
2012-06-26 22:06:18+00:00,L7,372.90,394.35,375.35,386.01,402.42,389.57,398.33,395.55,393.64,390.36,393.81,384.01,391.51,386.45,384.33,393.15,391.89,388.95,375.99
2012-07-12 22:06:34+00:00,L7,378.37,,378.31,387.12,405.28,380.47,384.91,,386.67,383.24,392.08,382.75,385.85,381.56,384.92,389.09,382.85,377.84,372.38
2012-11-17 22:07:47+00:00,L7,,,,,,360.20,367.33,371.97,366.31,373.31,381.83,370.34,380.27,372.80,372.71,378.11,367.11,359.69,353.88
2013-02-05 22:08:01+00:00,L7,382.19,385.94,372.51,379.67,395.25,375.63,385.72,381.43,379.21,373.23,377.46,373.62,376.28,377.36,,,,,
2013-03-09 22:07:57+00:00,L7,217.22,,,382.73,394.92,375.68,386.25,386.50,380.35,377.59,,356.76,286.09,,,279.79,,367.98,355.76
2013-05-12 22:07:41+00:00,L7,370.27,378.59,368.36,371.36,385.02,371.32,381.35,375.92,376.69,372.89,378.81,368.70,373.54,378.30,373.41,373.59,375.02,368.05,358.96
2013-05-20 22:13:50+00:00,L8,392.87,399.25,394.75,392.68,419.41,388.47,401.66,396.51,395.72,387.32,402.57,389.13,398.86,390.58,392.87,398.17,392.02,388.08,376.47
2013-05-28 22:07:35+00:00,L7,364.88,379.54,369.96,371.47,382.81,365.44,370.99,377.52,370.52,374.89,380.95,382.84,387.45,385.15,382.00,386.69,380.99,368.58,359.62
2013-06-05 22:13:51+00:00,L8,375.31,390.96,376.56,388.92,401.52,384.04,388.96,395.33,389.26,384.97,405.30,401.26,386.90,399.20,393.30,400.53,398.63,382.84,369.67
2013-07-15 22:07:11+00:00,L7,358.57,380.19,369.11,375.35,390.50,374.90,383.58,379.16,374.79,372.92,377.82,371.80,373.94,373.33,367.96,373.49,377.97,372.04,367.62
2013-08-08 22:13:25+00:00,L8,363.56,373.77,363.51,365.31,383.66,360.87,376.77,371.86,372.06,365.96,376.01,367.98,376.53,369.03,370.28,376.07,374.22,361.88,352.26
2013-08-16 22:07:07+00:00,L7,392.94,404.43,392.08,397.62,414.78,388.31,404.30,396.95,397.85,389.69,403.03,391.60,397.59,397.05,395.80,401.30,399.32,393.55,385.25
2013-09-09 22:13:49+00:00,L8,374.41,382.29,368.06,371.29,379.11,373.77,376.97,384.52,374.93,380.86,378.72,380.36,380.36,386.81,377.49,380.93,381.08,368.74,362.37
2013-10-19 22:07:51+00:00,L7,374.54,377.86,363.81,368.25,379.44,365.22,377.96,374.70,372.90,368.07,375.65,371.35,378.28,374.78,369.71,377.01,376.97,369.95,364.80
2013-11-12 22:13:08+00:00,L8,,,,,,,392.00,389.08,383.69,385.84,386.43,381.81,384.86,389.75,393.03,393.44,395.04,380.81,375.73
2013-12-14 22:12:57+00:00,L8,383.76,390.08,382.84,389.47,409.23,384.22,391.62,394.64,384.17,384.34,383.16,384.73,384.36,386.44,388.17,388.98,382.38,375.03,369.13
2014-01-15 22:12:33+00:00,L8,386.21,394.28,388.38,386.26,398.12,381.85,384.87,380.71,391.35,382.76,388.31,388.00,386.63,389.02,381.30,388.62,382.64,379.84,370.38
2014-01-31 22:12:52+00:00,L8,363.85,368.99,361.62,358.51,366.95,359.15,368.34,366.28,362.71,356.29,365.37,359.07,370.26,363.09,365.13,372.26,371.45,360.42,346.90
2014-02-08 22:08:16+00:00,L7,375.04,,,,,,,,,,,,,,,,,,
2014-02-24 22:08:31+00:00,L7,378.16,378.97,373.57,373.22,394.84,371.61,385.78,381.57,376.24,374.07,374.84,374.10,374.76,380.64,379.99,384.04,382.03,376.20,364.82
2014-03-04 22:12:23+00:00,L8,364.71,372.62,365.58,368.36,370.04,361.10,369.06,372.27,369.00,364.65,371.28,365.33,379.11,369.89,370.59,374.67,364.30,,
2014-03-28 22:08:46+00:00,L7,384.90,387.94,375.92,379.27,394.65,375.18,387.65,386.26,385.52,385.01,384.08,380.58,383.29,383.59,381.82,386.61,382.13,377.56,366.05
2014-04-05 22:11:34+00:00,L8,368.52,375.78,358.93,361.66,374.97,356.08,367.00,365.70,362.93,363.23,368.78,363.85,368.96,366.43,363.47,370.47,366.24,357.46,343.96
2014-04-29 22:09:01+00:00,L7,367.45,380.38,367.10,371.01,385.90,373.86,374.96,381.65,379.18,377.14,380.11,375.15,380.87,383.64,375.62,377.25,376.44,366.91,359.80
2014-05-15 22:09:08+00:00,L7,365.37,378.12,367.36,372.68,389.07,371.97,379.21,382.37,376.32,378.88,380.87,378.91,381.73,382.30,379.60,381.04,380.01,367.96,362.48
2014-05-23 22:11:18+00:00,L8,387.49,394.35,387.39,394.48,419.52,388.64,397.52,394.17,400.77,399.10,398.83,387.85,394.15,392.64,395.92,399.74,393.79,381.97,370.77
2014-05-31 22:09:12+00:00,L7,365.66,374.35,365.62,372.18,383.75,364.58,374.67,374.28,366.96,370.87,378.39,373.31,375.09,372.31,370.39,380.15,374.90,367.55,355.92
