,dates,nzd0038-0000,nzd0038-0001,nzd0038-0002
0,1999-07-25 22:04:15+00:00,189.44121667657993,177.80133165630875,
1,1999-08-26 22:04:21+00:00,180.88974772791434,173.68686935739382,212.9031147369682
2,1999-09-27 22:04:25+00:00,176.23821821198987,168.78398875117642,224.93607026249688
3,1999-10-04 22:10:38+00:00,184.11206716932824,176.97017038634354,
4,1999-10-13 22:04:24+00:00,171.3763534750269,169.5965112061687,247.789627605361
5,1999-11-14 22:04:18+00:00,181.6427220982145,173.73093275476214,260.8208962257656
6,2000-02-09 22:10:19+00:00,184.58076059679308,181.18535959168278,238.60753666811078
7,2000-02-18 22:04:05+00:00,176.2071988245119,172.59898746750915,236.95423174012257
8,2000-04-13 22:09:54+00:00,194.21536684685645,202.2121375308836,231.19716640986076
9,2000-04-29 22:09:53+00:00,200.67029817844258,199.15326375445898,231.3160406870459
10,2000-05-24 22:03:22+00:00,188.17829326862062,183.90058590103573,
11,2000-08-03 22:08:44+00:00,179.445374457693,169.50066126619333,
12,2000-08-12 22:02:30+00:00,169.8705961923568,165.887783465447,233.04600752620777
13,2000-08-19 22:08:38+00:00,,154.1538339864232,
14,2000-09-04 22:08:22+00:00,171.09757923868366,155.36037420335484,
15,2000-10-22 22:07:50+00:00,181.48510805438545,,223.36791227344662
16,2001-01-03 22:01:48+00:00,203.60476476923395,187.11691131451371,261.09645134122167
17,2001-01-26 22:08:07+00:00,199.77846985814614,,245.89152326459705
18,2001-03-08 22:01:45+00:00,176.8360849060861,170.51651411998105,200.75527702549854
19,2001-03-24 22:01:35+00:00,,183.35240054932868,226.99319255800646
20,2001-06-03 22:07:16+00:00,183.37149313935373,,
21,2001-06-12 22:01:01+00:00,,171.65611179154124,198.06395138949176
22,2001-06-19 22:07:05+00:00,182.5540295282903,,242.560746741644
23,2001-06-28 22:00:45+00:00,179.00946714586505,182.96707846969653,257.3950868416825
24,2001-08-15 22:00:14+00:00,182.85557077409393,185.51698278488547,246.45958951216926
25,2001-08-31 22:00:05+00:00,170.08427045651482,164.48715100893716,238.44644230796706
26,2001-09-07 22:06:11+00:00,181.02910070345317,179.0776513058571,219.5311599026695
27,2001-10-02 21:59:40+00:00,160.5780553259964,162.60928835016404,214.54188825645105
28,2001-11-19 21:59:56+00:00,,185.82766770016823,239.84371044316947
29,2001-11-26 22:06:09+00:00,180.93276271257082,169.23803167671176,217.61453478487354
30,2001-12-05 21:59:55+00:00,201.63216140020575,191.15314280007843,
31,2001-12-12 22:06:14+00:00,158.5609839761292,146.614773058022,209.3985829900414
32,2001-12-28 22:06:14+00:00,167.98870584999904,161.50846078210972,220.62895907971244
33,2002-01-22 22:00:16+00:00,203.95101414738144,190.89555064870368,
34,2002-01-29 22:06:21+00:00,183.3263730729199,169.22795447448135,229.34462218433669
35,2002-02-14 22:06:29+00:00,184.67987250860753,176.40793425449436,245.2190219632754
36,2002-02-23 22:00:19+00:00,196.63573091896,185.1368254731658,
37,2002-03-27 22:00:13+00:00,172.43388798532558,170.18287229368616,198.40202965480805
38,2002-04-03 22:06:21+00:00,163.62623219705375,164.24098747078204,
39,2002-04-12 22:00:13+00:00,181.0506722100439,173.68481617018585,214.33514994432153
40,2002-04-28 22:00:14+00:00,183.71808995975385,167.3593062931531,204.5254963078449
41,2002-06-15 21:59:55+00:00,181.69493270511114,168.2583281578247,212.41012972041122
42,2002-06-22 22:06:03+00:00,178.96626967969243,,
43,2002-07-17 21:59:44+00:00,195.25596842005535,174.55782870593615,
44,2002-08-09 22:05:46+00:00,180.19720541217282,173.43168685552,204.07470015480686
45,2002-08-18 21:59:33+00:00,197.65151384025842,173.2402420734026,
46,2002-09-26 22:05:21+00:00,,164.2063281551743,214.17186900407816
47,2002-11-13 22:05:30+00:00,202.784400447462,198.1035358447288,
48,2002-11-22 21:59:33+00:00,206.89685641255292,203.27108265253284,252.76932737313516
49,2002-12-24 21:59:45+00:00,213.1476311011674,201.64056068299215,253.03353972182944
50,2003-01-09 21:59:45+00:00,191.6577297315428,186.22682525162008,209.3101799740569
51,2003-01-16 22:06:02+00:00,184.63391019551415,176.12873177104123,207.93175440353158
