dates,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023,satname
2001-01-10 22:09:39+00:00,407.09,397.25,394.95,394.18,403.48,411.41,405.61,398.97,393.26,382.48,381.33,376.49,383.00,385.13,367.59,363.05,364.63,357.49,395.67,412.25,407.36,386.16,367.58,381.70,L7
2001-01-19 22:03:31+00:00,386.63,383.12,372.80,377.97,384.73,385.55,383.43,385.25,381.60,380.55,367.34,368.14,372.05,370.94,355.81,356.39,359.93,355.87,,414.92,408.36,402.11,357.43,370.79,L7
2001-01-26 22:09:42+00:00,,,,348.96,,,,,,,,,,,,,,,,,,,367.13,408.54,L7
2001-02-20 22:03:24+00:00,391.90,376.78,370.91,374.85,385.09,386.35,389.24,392.60,397.91,398.11,387.92,382.67,373.86,372.23,359.52,364.80,368.91,372.99,386.85,411.60,402.24,398.88,376.08,377.39,L7
2001-03-15 22:09:27+00:00,384.74,367.97,366.74,361.06,379.72,,,374.01,373.50,373.68,374.27,378.47,386.47,376.16,368.62,361.57,384.89,360.67,381.02,411.89,411.42,374.82,355.56,374.37,L7
2001-03-31 22:09:19+00:00,393.74,364.02,347.10,358.88,374.00,376.68,370.17,380.10,366.23,393.82,401.94,407.00,419.73,403.73,390.87,393.36,396.78,387.31,405.78,415.56,414.44,393.89,372.11,382.75,L7
2001-05-27 22:02:48+00:00,382.18,376.57,345.95,347.91,,353.26,,348.11,386.54,396.26,402.80,408.30,397.43,370.76,368.04,372.63,365.55,370.44,,408.07,406.46,392.29,,,L7
2001-06-19 22:08:41+00:00,399.12,389.61,,363.16,387.64,381.82,,380.37,379.60,386.02,380.93,386.24,391.80,389.23,372.67,359.80,363.41,359.65,377.61,407.27,412.36,398.28,376.60,382.25,L7
2001-06-28 22:02:21+00:00,364.40,359.67,337.76,344.24,354.40,345.58,384.00,365.28,370.96,391.56,394.09,387.00,383.83,370.58,356.16,342.67,336.04,330.46,366.31,397.50,400.27,383.93,371.98,380.74,L7
2001-07-05 22:08:33+00:00,399.64,376.66,366.36,376.58,386.00,,377.80,376.89,375.93,386.70,384.22,388.46,393.20,387.86,365.84,354.28,359.59,356.16,379.10,405.15,407.67,384.81,371.79,381.99,L7
2001-07-14 22:02:21+00:00,379.66,373.97,377.98,383.47,410.09,,,397.84,406.08,395.30,396.46,398.07,399.51,390.98,387.34,388.28,387.57,377.97,380.60,405.58,407.38,387.75,372.71,379.17,L7
2001-08-31 22:01:41+00:00,386.95,365.44,340.93,357.42,378.54,372.26,362.01,360.19,354.28,366.36,369.49,376.21,378.90,375.92,360.48,349.97,357.65,350.20,369.90,396.96,401.08,364.26,354.74,376.20,L7
2001-09-23 22:07:39+00:00,379.98,373.18,358.78,356.02,371.41,369.14,396.52,390.81,369.49,368.00,362.29,362.59,380.24,368.10,335.86,,,,,371.16,394.08,381.01,,357.17,L7
2001-10-02 22:01:16+00:00,400.80,379.11,372.92,368.46,382.63,378.04,370.06,368.45,361.49,369.56,373.45,377.96,385.20,382.92,364.63,352.76,359.21,354.69,383.19,406.41,410.23,375.02,359.75,385.24,L7
2001-11-03 22:01:22+00:00,389.63,371.45,366.18,338.13,373.06,373.74,358.26,353.46,345.52,350.06,360.93,361.96,367.51,363.59,346.02,337.85,344.74,336.55,358.35,388.36,388.60,,337.95,363.43,L7
2001-12-21 22:01:41+00:00,387.98,377.07,384.40,421.62,,,,,,,,,402.26,370.87,363.37,376.07,375.35,367.73,386.33,401.85,403.94,381.67,366.56,377.08,L7
2001-12-28 22:07:49+00:00,,,,,,,348.76,338.43,340.78,355.03,370.38,358.11,364.34,356.90,,,,,,,,,,,L7
2002-01-29 22:07:57+00:00,427.30,399.31,412.04,410.85,384.40,385.32,380.76,371.51,373.71,382.81,384.27,384.10,392.93,388.20,367.41,349.99,360.58,350.28,384.79,400.48,392.71,362.55,353.48,376.15,L7
2002-03-02 22:08:08+00:00,,,,,388.08,379.80,367.32,373.00,397.64,388.00,378.54,377.84,382.97,379.57,356.40,352.58,363.16,350.59,,430.67,422.21,412.48,355.65,385.36,L7
2002-04-03 22:07:57+00:00,397.14,393.64,378.02,386.72,406.80,,404.45,400.29,397.33,391.84,401.48,414.26,419.20,402.01,,,397.87,,397.09,412.07,414.02,392.07,395.21,391.94,L7
2002-05-30 22:01:37+00:00,410.70,397.17,386.20,389.60,386.69,382.65,,405.95,366.18,376.56,372.91,367.65,384.90,373.82,355.76,350.90,358.93,350.07,,413.79,409.80,401.89,392.09,384.29,L7
2002-07-08 22:07:36+00:00,398.53,379.60,381.59,369.93,,362.81,,,351.45,366.23,378.12,376.97,378.69,375.30,356.31,341.37,355.31,352.28,370.92,400.39,403.14,354.32,354.67,373.94,L7
2002-07-24 22:07:26+00:00,408.10,392.20,382.98,362.57,,356.26,,,355.22,368.32,379.66,378.40,380.37,380.98,363.98,350.92,362.48,353.07,378.34,403.64,397.92,373.64,354.35,379.05,L7
2002-08-02 22:01:13+00:00,430.93,423.60,405.24,,373.26,,410.96,414.05,,401.11,416.38,415.78,393.91,382.27,366.89,366.21,361.12,351.35,374.83,398.23,405.71,388.62,339.72,373.47,L7
2002-08-09 22:07:21+00:00,408.05,384.66,356.54,323.05,,364.10,,,359.72,377.04,381.84,,379.66,371.51,350.65,345.67,356.06,345.84,375.27,396.59,393.93,,343.11,367.67,L7
2002-08-18 22:01:09+00:00,410.21,392.70,386.06,372.97,360.97,365.62,,,352.40,355.38,352.78,,368.59,373.95,359.53,338.72,346.00,334.69,,400.74,396.58,,333.29,355.23,L7
2002-08-25 22:07:12+00:00,,,,,,,,,,,,,,,,,,,,,416.57,,,,L7
2002-10-28 22:06:58+00:00,422.99,417.12,402.08,416.10,440.56,425.79,434.45,422.70,,,382.59,365.67,409.29,391.32,359.40,362.76,367.40,355.56,401.91,413.07,411.54,392.31,358.74,394.00,L7
2002-11-13 22:07:06+00:00,406.37,398.23,388.39,392.44,405.28,408.42,393.10,399.78,,390.28,376.19,365.10,381.52,368.98,349.98,347.94,356.42,347.62,392.22,407.11,401.72,390.96,356.69,379.40,L7
2002-12-15 22:07:26+00:00,,,,,,,,375.02,,,,,,,,,,,,,,,,,L7
2003-03-05 22:07:55+00:00,396.47,390.70,382.19,382.71,399.42,398.98,403.62,405.99,407.68,404.92,396.20,392.68,392.70,387.82,371.78,382.26,377.06,372.12,,427.85,424.03,417.50,371.45,381.94,L7
2003-03-14 22:01:44+00:00,387.57,381.35,369.32,371.86,381.30,383.50,386.50,388.74,396.70,397.01,392.35,388.89,380.96,379.61,369.73,376.41,370.80,377.87,398.30,,,,,,L7
2003-03-21 22:07:51+00:00,394.37,383.78,374.52,369.78,385.09,388.09,391.10,395.02,403.72,399.26,395.92,391.60,392.79,385.57,375.67,380.27,376.76,388.05,410.53,421.76,412.42,406.52,373.69,391.34,L7
2003-04-15 22:01:45+00:00,402.39,376.43,387.30,373.53,381.58,395.54,411.93,412.84,421.27,426.71,410.99,391.56,386.17,379.86,375.13,385.11,385.23,386.79,407.18,407.39,393.49,395.32,369.72,384.25,L7
2003-05-24 22:07:53+00:00,384.78,378.08,381.10,380.37,397.34,388.68,379.89,389.06,386.85,381.67,390.99,384.73,404.25,397.54,388.04,384.98,371.55,368.82,384.69,411.21,403.71,393.63,375.32,380.62,L7
2003-07-20 22:01:32+00:00,389.17,384.36,371.52,365.68,387.97,377.47,,365.81,329.84,363.22,388.30,,,,,355.88,374.82,377.09,,406.09,404.96,386.07,376.93,377.98,L7
2003-09-05 21:56:31+00:00,382.37,373.39,372.03,356.39,371.67,377.10,377.36,365.10,342.57,344.27,339.81,344.58,355.13,360.90,338.38,325.66,335.71,328.04,,389.34,381.09,363.81,334.39,345.97,L5
2003-10-23 21:57:12+00:00,393.28,376.69,377.56,380.51,339.42,379.17,377.86,371.56,361.33,366.79,372.98,376.84,370.39,362.23,349.50,342.48,349.17,337.83,361.39,375.99,374.80,356.43,348.25,368.62,L5
2003-11-09 22:01:30+00:00,404.52,397.83,401.47,404.10,391.16,384.46,381.67,376.44,361.61,362.84,374.73,371.98,378.47,373.46,,,,343.18,369.36,396.44,393.88,355.00,348.08,369.88,L7
2003-12-03 21:51:31+00:00,408.01,402.88,395.92,408.17,410.85,406.64,389.67,377.11,358.79,349.86,343.12,348.00,367.31,369.62,348.74,339.18,350.42,345.00,,410.21,389.38,378.04,340.71,357.09,L5
2003-12-10 21:57:41+00:00,413.98,397.42,403.81,413.16,425.92,419.50,399.68,388.60,377.16,369.60,369.27,368.22,374.91,361.22,344.55,331.29,337.85,338.37,354.34,389.50,388.00,373.45,339.35,359.44,L5
2004-01-04 21:51:46+00:00,406.16,396.65,403.44,409.40,422.78,,378.29,378.18,378.16,367.91,363.97,351.68,358.53,357.52,345.39,341.08,340.94,335.18,356.01,400.52,393.56,366.67,355.78,370.66,L5
2004-01-12 22:01:55+00:00,,,383.87,394.57,414.86,410.57,391.51,362.94,374.50,384.03,372.78,352.20,367.62,384.86,347.19,363.00,362.90,,,,,379.49,358.64,370.26,L7
2004-01-19 22:08:11+00:00,397.95,388.53,395.92,405.65,419.41,,380.16,377.66,368.16,,,,,,,,,342.14,369.16,388.61,379.90,352.24,343.36,361.78,L7
2004-03-23 22:08:28+00:00,399.54,392.50,401.43,414.76,431.10,423.71,400.39,382.98,366.66,366.96,377.11,,,,,,,,382.65,416.74,412.00,,356.18,379.86,L7
2004-04-08 22:08:24+00:00,,,,,,425.83,430.05,422.75,372.06,373.65,365.75,373.35,380.94,378.06,366.20,349.72,,,,,,,,,L7
2004-04-09 21:52:31+00:00,406.76,393.80,387.30,397.87,415.43,424.21,433.12,432.52,381.25,389.46,394.08,394.96,388.71,375.64,362.43,366.24,371.63,358.56,389.74,412.23,408.52,393.17,372.72,383.89,L5
2004-05-03 22:02:11+00:00,,,,,,,,376.53,,,,,378.06,373.59,360.01,347.00,358.88,348.07,380.66,401.50,396.22,362.65,357.99,377.11,L7
2004-05-18 21:59:50+00:00,430.68,414.76,416.42,417.06,421.54,417.08,394.43,407.96,399.69,405.44,392.81,389.85,397.45,398.65,374.39,364.42,367.70,364.43,389.26,422.46,424.92,400.89,383.60,404.13,L5
2004-05-19 22:02:11+00:00,,,,,,,,,399.50,397.64,385.23,380.41,389.87,,,,,,378.64,419.79,414.53,398.02,367.05,391.48,L7
2004-05-26 22:08:21+00:00,,,,412.87,439.31,444.34,,434.29,,,,,,417.68,,,,,,,,,,,L7
2004-06-12 21:54:23+00:00,428.89,,,,,,,,,,,,,,,,355.30,341.22,,406.92,405.26,400.01,374.70,381.03,L5
2004-06-28 21:54:52+00:00,422.17,403.20,398.36,399.36,393.08,,,373.67,367.22,374.74,372.51,370.21,360.15,369.34,354.59,341.33,334.02,339.70,337.75,390.82,390.21,,353.68,367.07,L5
2004-07-14 21:55:18+00:00,408.68,392.41,397.89,398.49,388.50,,,393.75,372.22,368.97,373.46,368.69,371.71,367.10,353.71,362.85,365.43,355.30,349.08,390.11,394.27,399.17,371.61,373.13,L5
2004-07-22 22:01:56+00:00,411.87,404.26,401.46,404.18,411.82,416.84,,426.79,,,,,,369.26,350.76,352.56,366.16,353.86,,407.23,399.87,388.11,358.92,377.03,L7
2004-08-07 22:01:48+00:00,399.72,399.96,397.46,,,,,,,,,375.06,370.51,365.40,336.99,318.73,,,,398.97,393.57,,,,L7
2004-08-15 21:56:01+00:00,413.78,398.06,400.74,406.56,412.46,410.00,368.01,360.11,364.90,373.63,370.41,365.92,364.66,363.63,348.92,342.37,352.30,346.22,368.01,392.88,387.91,,351.04,370.70,L5
2004-08-22 22:02:24+00:00,383.17,376.75,369.20,378.77,384.82,388.19,375.10,373.88,366.80,354.49,358.26,347.98,348.03,342.51,330.65,329.31,326.36,344.65,353.03,377.40,378.80,358.66,347.28,339.99,L5
2004-08-23 22:01:47+00:00,,,,,,,392.27,388.06,376.81,373.07,380.78,370.51,362.55,363.69,340.73,341.42,340.14,361.75,364.45,,,,,,L7
2004-09-08 22:01:41+00:00,406.06,398.72,392.67,,,,393.88,386.80,386.36,393.49,395.23,390.46,390.78,,,,,379.84,387.19,404.67,403.59,393.28,368.37,378.15,L7
2004-09-24 22:01:37+00:00,,,,,,400.56,394.78,385.02,379.10,375.15,373.18,375.18,374.78,368.50,349.39,342.24,347.88,350.51,,,,,,,L7
2004-10-10 22:01:32+00:00,404.87,394.75,,,,,,,344.65,351.10,361.25,366.16,369.97,366.15,348.04,332.62,338.63,343.90,359.82,383.77,385.31,,341.00,,L7
2005-02-14 22:05:45+00:00,400.45,394.13,388.88,398.27,410.35,413.36,405.32,386.47,384.57,,360.69,387.25,394.07,388.03,343.81,337.65,349.40,354.99,377.71,398.99,399.96,375.31,369.86,372.64,L5
2005-02-15 22:02:37+00:00,397.08,395.29,388.70,399.08,408.10,413.96,407.92,397.00,392.91,,,,414.18,406.21,,355.15,370.66,363.66,379.17,396.11,398.13,383.60,367.72,375.18,L7
2005-04-04 22:02:39+00:00,412.29,398.93,396.42,411.81,,,,,,,,412.28,378.77,377.69,365.81,368.69,357.60,354.63,,405.26,400.23,392.97,367.76,371.18,L7
2005-04-11 22:08:47+00:00,415.54,399.15,396.78,404.05,409.64,408.83,413.81,417.56,,,,,,,,,365.14,359.80,388.45,424.66,413.77,394.53,361.94,378.04,L7
2005-04-12 22:00:06+00:00,418.49,407.41,392.30,396.53,401.48,400.92,405.35,407.93,409.91,417.18,425.34,417.83,413.83,400.26,401.96,386.77,365.20,350.71,380.68,412.88,406.22,401.60,374.02,379.61,L5
2005-04-28 22:00:11+00:00,398.32,388.02,381.56,384.90,395.01,386.57,383.20,385.36,389.86,398.89,408.87,415.62,409.84,406.17,410.78,413.54,409.89,395.21,384.10,408.57,403.31,395.86,384.84,384.12,L5
2005-05-05 22:06:25+00:00,411.48,398.22,400.04,390.26,396.62,391.25,381.90,389.54,406.11,415.82,426.23,420.83,400.17,391.59,372.24,375.81,375.64,362.71,367.95,395.83,397.87,388.84,366.02,378.69,L5
2005-05-06 22:02:37+00:00,407.06,397.82,396.32,389.79,413.81,,,,,437.94,434.39,432.99,413.34,403.54,387.15,392.53,383.21,364.22,380.79,403.53,402.43,392.87,367.73,381.20,L7
2005-05-30 22:00:27+00:00,383.14,375.50,367.33,373.65,377.87,367.08,353.03,360.66,,,,378.63,391.02,401.40,395.73,392.01,386.69,374.27,370.24,399.93,391.70,374.40,382.66,385.72,L5
2005-06-07 22:02:31+00:00,407.36,403.13,,,,,,394.46,404.55,416.14,415.93,417.50,399.58,391.22,381.70,382.73,380.64,375.24,379.83,404.05,411.33,,,,L7
2005-06-15 22:00:34+00:00,394.15,381.33,373.39,384.00,402.06,421.33,389.08,386.97,382.37,384.05,394.18,405.13,412.15,414.57,413.10,399.97,397.24,395.68,387.48,414.32,414.19,390.80,402.44,405.45,L5
2005-06-23 22:02:25+00:00,401.07,388.69,382.74,387.99,395.31,391.18,384.45,409.07,413.96,,,,397.76,393.65,382.87,383.28,384.67,375.55,377.97,401.18,405.31,401.18,386.06,390.22,L7
2005-06-30 22:08:35+00:00,393.21,375.03,373.81,383.68,391.70,385.17,,375.74,370.02,381.27,387.63,,,,,,,,,409.27,403.35,383.43,380.83,385.91,L7
2005-07-09 22:02:26+00:00,406.88,386.80,380.97,390.63,398.59,401.39,386.87,380.28,380.07,390.53,395.01,401.55,,,,377.45,381.05,369.33,391.90,417.27,415.43,410.06,382.12,381.46,L7
2005-08-01 22:08:35+00:00,,,,,,,,,,,,,,372.63,,,367.61,353.28,350.15,377.35,384.96,410.59,387.00,401.11,L7
2005-08-17 22:08:30+00:00,,,,,,,,,,407.39,399.99,399.55,390.07,388.06,377.61,372.04,380.88,366.54,383.59,,,,,,L7
2005-09-02 22:08:22+00:00,406.04,391.06,392.40,394.47,,,,,,,,,,387.03,364.92,362.92,365.99,360.21,386.72,404.28,401.39,376.18,364.60,376.89,L7
2005-09-11 22:02:05+00:00,,,,387.11,407.08,419.32,389.43,408.33,381.05,371.31,378.75,387.68,388.75,392.78,387.57,384.31,379.42,,,,,379.86,366.03,377.23,L7
2005-09-19 22:01:08+00:00,394.79,381.05,376.49,375.92,378.35,,,,370.57,371.92,367.97,369.99,370.72,365.09,351.19,342.34,342.70,341.85,364.87,382.95,380.04,358.91,348.31,367.71,L5
2005-10-13 22:02:06+00:00,407.48,388.45,388.43,393.27,411.66,407.47,392.26,391.37,377.01,373.29,370.31,366.44,374.07,372.25,357.07,348.82,,,,410.58,401.66,392.76,357.36,370.69,L7
2005-11-21 22:08:43+00:00,,,,,400.72,,,,,,,,,357.95,348.29,,,,,,,,,,L7
2005-11-22 22:01:34+00:00,387.11,379.15,373.59,384.26,405.05,406.86,393.43,371.42,378.40,371.63,381.73,392.88,386.78,370.76,358.42,362.27,364.68,365.24,369.75,389.50,386.27,372.26,358.68,364.47,L5
2006-02-02 22:03:01+00:00,393.21,377.57,377.64,387.05,399.02,398.59,378.53,390.40,352.61,372.79,383.02,388.75,387.57,,,,365.07,372.91,383.42,405.17,395.79,382.40,376.93,386.58,L7
2006-02-18 22:03:05+00:00,400.34,382.20,384.26,,,,,,370.02,369.64,381.61,394.39,402.87,397.16,391.30,377.68,363.54,355.46,383.51,405.85,396.77,393.48,,,L7
2006-02-25 22:09:16+00:00,400.80,395.31,389.79,413.95,,,,,,,,,,380.88,369.21,373.44,380.60,381.18,402.76,417.36,409.12,411.43,381.10,394.00,L7
2006-02-26 22:03:47+00:00,410.44,395.72,,,,,,,,,,,,,,,,,,,,,,,L5
2006-03-13 22:09:17+00:00,,,,,,,,,373.22,381.11,390.04,384.14,389.47,386.71,368.23,371.17,384.63,,,,,,,,L7
2006-06-01 22:09:14+00:00,,,,402.07,404.32,400.79,412.04,402.90,409.98,417.99,426.22,,420.17,407.95,,,,,,,,,,389.58,L7
2006-06-25 22:11:56+00:00,444.93,426.52,417.78,415.84,411.94,403.28,379.04,384.23,382.41,384.13,387.29,390.43,406.43,399.30,374.86,365.62,370.26,370.46,386.62,424.36,424.09,398.10,383.69,391.17,L5
2006-06-26 22:02:56+00:00,431.11,404.49,413.74,412.79,417.25,403.47,,387.33,380.54,387.33,383.48,,,,375.55,359.72,360.23,353.73,370.95,424.15,416.58,399.55,379.93,390.63,L7
2006-07-12 22:02:49+00:00,,397.31,399.20,399.95,404.96,386.68,,361.96,355.85,362.99,,,,,360.51,341.67,349.34,347.97,370.57,402.40,404.59,,,,L7
2006-08-04 22:08:52+00:00,403.43,399.22,389.55,402.63,418.68,423.99,420.75,,405.88,,,,,,,,351.54,350.67,375.80,402.84,399.25,380.84,366.29,381.79,L7
2006-08-13 22:02:41+00:00,395.59,382.72,385.95,,,,,,393.03,383.14,374.24,366.60,367.61,366.05,345.87,328.16,337.34,328.95,,399.92,397.01,385.86,,,L7
2006-08-21 22:06:31+00:00,403.22,390.14,394.41,394.74,403.11,404.09,389.92,357.75,377.05,367.90,366.34,359.76,360.58,361.22,347.56,329.44,339.17,337.00,354.98,391.08,387.42,367.09,347.01,369.93,L5
2006-08-28 22:12:47+00:00,408.30,403.45,394.64,396.14,408.36,409.24,401.07,402.19,391.95,386.76,378.41,377.27,372.79,375.99,362.63,364.97,369.73,367.56,395.29,415.27,403.94,397.72,370.78,384.54,L5
2006-08-29 22:02:38+00:00,404.76,396.86,387.26,392.37,401.45,397.90,389.36,389.12,386.38,385.29,377.49,378.26,,,,,361.63,360.85,387.85,412.77,408.70,395.94,368.16,382.81,L7
2006-09-22 22:06:54+00:00,399.06,388.41,390.01,389.32,395.22,397.13,388.82,390.84,393.63,388.61,372.62,373.77,372.52,356.08,350.17,343.12,354.89,350.85,374.46,393.94,380.07,357.23,354.75,372.88,L5
2006-10-08 22:07:05+00:00,384.76,370.64,373.13,376.59,388.98,397.05,386.92,386.27,393.30,395.04,377.87,383.11,381.47,371.07,351.52,345.86,352.30,354.13,372.48,388.65,378.59,356.32,345.15,364.85,L5
2006-10-16 22:02:31+00:00,384.94,371.92,372.58,366.90,,,,,,368.22,355.14,364.17,366.17,362.98,345.95,341.39,342.86,341.20,,406.82,397.30,377.62,352.82,358.43,L7
2006-10-24 22:07:14+00:00,387.22,374.12,369.73,374.90,387.95,395.84,384.92,378.80,373.85,366.54,368.23,365.85,355.78,353.12,330.92,323.33,341.73,339.57,351.41,379.81,374.79,368.36,351.19,359.10,L5
2006-10-31 22:13:29+00:00,380.75,367.96,361.38,365.68,379.05,388.72,391.42,383.64,384.10,388.04,396.11,393.93,387.41,376.94,,,,,,,,,,,L5
2006-11-01 22:02:46+00:00,393.96,380.93,378.07,383.57,395.03,397.54,391.81,384.92,384.06,375.08,,,,369.67,357.10,357.96,366.72,363.20,393.24,413.90,401.90,399.15,373.29,380.32,L7
2006-12-11 22:08:04+00:00,385.61,377.63,367.62,372.38,385.14,377.44,380.90,388.00,373.46,380.56,385.40,392.02,396.08,386.94,365.75,353.58,382.51,388.95,387.88,401.52,406.45,381.36,370.68,383.34,L5
2007-01-04 22:03:13+00:00,398.47,389.29,384.04,386.91,404.06,409.20,412.19,426.40,,,,,379.92,377.94,358.15,350.72,367.16,365.65,381.50,416.80,401.93,383.57,362.63,373.08,L7
2007-03-25 22:03:32+00:00,383.43,370.62,361.01,363.25,368.96,370.41,367.00,368.11,372.77,370.27,381.72,392.52,384.90,373.42,,,,,385.48,404.40,400.32,380.75,366.26,382.65,L7
2007-05-12 22:03:23+00:00,383.48,377.26,366.90,366.92,372.97,375.44,371.85,,,,,382.14,381.29,379.13,362.20,368.89,374.32,370.35,380.57,412.88,401.56,397.59,376.13,375.30,L7
2007-05-28 22:03:16+00:00,,,,,,,,,,,,,,379.74,368.33,,,,,417.10,417.45,410.98,392.53,,L7
2007-09-08 22:09:02+00:00,401.96,394.12,395.95,397.66,404.14,405.80,375.31,379.82,365.41,369.52,377.22,,,,,,,,375.85,402.31,399.99,396.35,377.97,379.97,L7
2007-09-09 22:06:09+00:00,399.80,386.22,384.45,383.68,391.10,393.00,372.20,370.41,357.58,367.13,370.67,372.72,372.61,372.20,357.80,348.63,352.14,355.87,367.51,397.97,393.34,384.58,369.37,378.68,L5
2007-09-17 22:02:48+00:00,395.89,380.34,377.60,386.88,399.18,398.20,388.56,374.68,380.93,373.42,367.06,370.94,369.75,370.70,,,,344.70,372.16,396.06,389.71,375.75,364.77,374.96,L7
2007-10-02 22:12:06+00:00,383.70,376.85,372.54,382.51,373.63,363.44,366.83,,356.58,,333.73,341.87,350.53,351.60,343.68,336.08,336.62,327.98,,393.51,380.66,363.56,347.57,357.06,L5
2007-11-20 22:03:10+00:00,398.84,380.80,380.83,394.32,406.08,414.98,414.58,401.10,387.20,383.40,374.46,374.37,,,,,358.13,346.10,390.68,407.13,398.67,388.12,373.54,380.91,L7
2007-12-06 22:03:16+00:00,391.65,383.82,380.07,400.31,412.32,,,,,,363.93,364.91,378.38,372.86,361.66,345.30,348.56,341.82,,398.31,393.29,381.48,359.62,370.25,L7
2007-12-22 22:03:20+00:00,404.73,393.55,392.02,400.10,412.50,420.84,419.22,,364.62,402.73,393.13,,,,,345.64,353.12,347.64,377.28,401.13,402.72,379.88,365.67,371.44,L7
2008-01-30 22:09:31+00:00,394.47,392.10,384.59,395.98,409.77,413.38,411.79,413.88,371.22,406.94,,,,,,,,,382.74,401.11,398.79,384.98,354.13,372.32,L7
2008-03-11 22:03:08+00:00,402.68,,,,,,,,,,,,,,,,,,401.61,414.20,407.58,398.32,372.44,384.66,L7
