dates,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023,satname
2001-03-15 22:09:27+00:00,396.01,387.64,383.47,381.55,394.35,393.78,387.05,386.00,384.24,381.45,375.20,375.49,377.20,374.13,361.47,356.31,365.11,361.82,382.76,405.31,401.15,382.88,363.47,379.25,L7
2001-03-31 22:09:19+00:00,395.76,385.01,379.43,379.28,392.09,391.64,384.94,385.35,382.24,382.82,378.17,378.99,381.92,377.83,365.15,360.94,369.07,365.00,386.05,406.59,402.81,384.25,364.43,379.64,L7
2001-05-27 22:02:48+00:00,391.12,381.25,371.73,372.85,390.64,388.35,389.29,384.57,385.94,386.31,381.54,382.96,384.39,377.50,366.50,364.38,369.94,367.04,388.04,408.39,405.27,387.52,365.44,380.69,L7
2001-06-19 22:08:41+00:00,392.11,380.03,367.76,367.47,386.19,383.71,389.80,382.44,383.40,387.74,384.79,386.03,387.76,381.17,369.02,367.37,372.01,366.35,389.39,411.65,408.95,392.35,367.50,382.54,L7
2001-06-28 22:02:21+00:00,389.03,377.77,364.01,365.15,382.22,378.94,388.83,380.53,382.02,388.16,385.82,386.14,387.32,379.85,367.41,364.28,367.52,361.86,385.54,409.88,407.86,391.30,368.06,382.32,L7
2001-07-05 22:08:33+00:00,389.94,376.85,362.82,364.78,381.88,377.24,385.04,377.95,380.61,387.69,386.09,386.97,389.04,380.74,367.24,363.17,366.64,361.23,384.62,409.36,407.84,390.57,368.47,382.28,L7
2001-07-14 22:02:21+00:00,386.89,374.26,360.70,363.71,382.71,371.54,380.93,377.83,382.04,389.11,387.77,389.37,390.88,381.39,369.43,365.98,369.19,363.50,382.47,408.62,407.84,390.75,369.04,382.00,L7
2001-08-31 22:01:41+00:00,386.30,371.74,354.69,361.59,381.48,365.92,373.50,372.85,376.64,386.21,388.02,391.22,393.86,383.15,371.25,365.32,368.94,361.61,380.05,406.00,407.63,385.00,367.93,379.64,L7
2001-09-23 22:07:39+00:00,385.71,372.39,353.55,360.96,380.30,366.46,378.10,374.95,376.14,385.50,386.53,389.23,393.08,382.15,367.16,365.86,366.66,361.74,379.88,400.91,405.47,385.78,369.99,377.18,L7
2001-10-02 22:01:16+00:00,386.59,374.28,357.24,362.16,381.53,366.68,378.08,373.49,375.55,382.47,382.97,385.60,388.76,379.54,363.88,360.06,361.29,357.08,376.12,399.76,404.94,383.42,367.93,377.54,L7
2001-11-03 22:01:22+00:00,386.93,373.96,358.36,359.49,380.47,367.69,374.77,371.27,372.21,378.87,380.52,382.98,386.40,377.77,361.89,357.28,359.22,354.51,373.58,398.50,403.13,383.42,363.65,375.77,L7
2001-12-21 22:01:41+00:00,386.13,372.07,363.16,368.24,379.45,367.75,374.77,373.27,369.11,375.36,377.28,378.89,386.33,376.35,359.96,357.41,360.02,353.39,374.83,396.62,401.66,379.78,362.21,375.13,L7
2001-12-28 22:07:49+00:00,389.23,373.84,366.79,371.67,383.62,373.30,368.90,369.44,364.80,370.14,373.89,374.77,383.89,374.64,360.51,359.87,364.02,357.22,376.24,396.50,401.85,379.09,360.58,374.33,L7
2002-01-29 22:07:57+00:00,395.44,377.59,372.54,375.42,378.01,375.70,369.39,363.81,357.55,365.30,370.13,370.15,381.63,372.36,356.30,353.33,359.51,351.89,376.51,394.20,398.44,372.90,354.50,372.55,L7
2002-03-02 22:08:08+00:00,397.14,380.02,378.86,379.02,379.92,377.21,370.28,365.94,364.77,368.91,371.64,370.43,382.21,372.88,355.62,353.85,360.61,351.97,378.16,399.82,401.96,382.55,354.68,374.07,L7
2002-04-03 22:07:57+00:00,400.51,385.37,385.16,389.33,388.08,379.62,371.91,367.34,371.00,373.55,379.12,379.25,388.20,376.86,358.30,354.12,368.34,351.29,381.64,406.69,404.30,387.19,361.77,378.79,L7
2002-05-30 22:01:37+00:00,405.78,391.80,390.17,402.20,391.49,382.59,375.32,377.84,375.13,378.85,381.52,380.39,391.10,378.56,360.74,357.38,371.18,354.67,389.40,411.77,408.54,390.13,372.60,382.96,L7
2002-07-08 22:07:36+00:00,408.42,392.43,389.46,389.27,391.49,377.64,384.18,387.69,377.26,381.09,383.06,384.16,391.74,383.78,358.97,348.71,367.17,350.80,384.27,411.48,408.38,384.66,370.22,382.34,L7
2002-07-24 22:07:26+00:00,408.35,392.38,388.17,383.93,391.49,373.37,384.18,387.69,373.59,378.96,382.50,383.20,389.84,383.31,359.97,349.15,366.39,351.26,382.78,410.17,406.63,382.82,367.57,381.79,L7
2002-08-02 22:01:13+00:00,409.08,397.24,386.81,377.21,388.71,370.38,394.24,398.32,373.56,382.01,387.85,388.48,390.01,382.33,359.87,352.40,366.48,351.47,380.30,409.80,408.80,387.17,365.28,381.34,L7
2002-08-09 22:07:21+00:00,408.91,395.14,381.76,366.37,388.71,369.12,394.24,398.32,371.26,381.30,386.99,388.48,388.53,380.78,358.33,351.28,364.99,350.53,379.29,407.91,406.68,387.17,362.11,379.39,L7
2002-08-18 22:01:09+00:00,409.09,394.80,382.38,367.47,383.16,368.54,394.24,398.32,368.56,378.06,382.71,388.48,386.04,379.93,358.50,349.48,362.62,348.27,379.29,407.01,405.41,387.17,358.51,376.37,L7
2002-08-25 22:07:12+00:00,409.09,394.80,382.38,367.47,383.16,368.54,394.24,398.32,368.56,378.06,382.71,388.48,386.04,379.93,358.50,349.48,362.62,348.27,379.29,407.01,406.65,387.17,358.51,376.37,L7
2002-10-28 22:06:58+00:00,412.79,398.15,385.81,372.37,390.37,376.20,422.70,414.23,356.99,374.11,380.61,380.89,385.06,378.45,358.93,350.94,358.19,348.98,380.25,403.78,404.40,382.16,353.71,375.38,L7
2002-11-13 22:07:06+00:00,411.99,398.16,386.13,375.24,393.35,380.81,412.84,410.62,356.99,376.42,380.06,378.26,384.62,377.27,357.81,350.56,357.96,348.81,382.25,404.19,404.10,383.62,354.08,375.88,L7
2002-12-15 22:07:26+00:00,412.17,398.30,386.13,372.84,395.02,380.50,412.84,402.89,354.70,376.39,381.08,380.38,384.58,377.76,358.11,350.51,357.83,348.63,382.25,402.82,403.39,379.97,348.65,374.68,L7
2003-03-05 22:07:55+00:00,408.61,402.02,390.89,397.08,415.09,411.06,410.39,400.87,407.68,397.60,384.99,374.48,394.50,382.71,360.39,364.32,366.96,358.43,397.07,416.01,412.43,400.26,362.29,385.11,L7
2003-03-14 22:01:44+00:00,403.35,396.85,385.50,390.78,406.64,404.17,404.42,398.45,402.19,397.40,386.83,378.08,391.12,381.93,362.72,367.34,367.92,363.29,397.48,416.01,412.43,400.26,362.29,385.11,L7
2003-03-21 22:07:51+00:00,401.55,394.24,383.30,386.58,402.33,400.96,401.75,397.88,402.70,397.87,388.65,380.79,391.45,382.66,365.31,369.93,369.69,368.24,400.74,417.45,412.43,401.82,365.14,386.67,L7
2003-04-15 22:01:45+00:00,401.69,391.27,383.97,384.40,398.87,400.05,403.45,400.01,407.34,403.64,392.37,382.58,390.57,382.19,366.95,372.46,372.28,371.34,402.03,415.44,408.64,400.52,366.06,386.19,L7
2003-05-24 22:07:53+00:00,393.12,382.07,378.89,375.65,388.95,390.96,394.61,394.44,403.24,401.91,397.29,389.89,391.37,386.08,376.07,381.81,376.28,378.73,400.17,417.05,408.41,403.24,372.54,384.54,L7
2003-07-20 22:01:32+00:00,392.46,382.45,377.66,373.99,388.78,388.71,394.61,392.91,391.01,395.46,395.79,389.89,391.37,386.08,376.07,377.48,376.04,378.46,400.17,414.86,407.72,399.81,373.42,383.23,L7
2003-09-05 21:56:31+00:00,390.11,379.56,375.96,369.60,384.16,385.06,389.36,386.09,380.16,385.36,386.39,380.27,383.86,380.70,369.39,368.05,369.14,371.11,400.17,407.16,399.13,389.07,366.01,376.03,L5
2003-10-23 21:57:12+00:00,387.40,378.13,375.55,370.74,374.10,380.61,378.37,372.88,355.15,363.99,373.02,368.72,376.59,373.56,358.64,352.25,357.81,352.94,373.04,395.66,391.14,374.99,358.72,368.30,L5
2003-11-09 22:01:30+00:00,390.82,382.07,380.74,377.41,377.51,381.38,379.19,373.59,356.44,363.76,373.36,369.53,377.06,373.53,358.64,352.25,357.81,350.99,371.81,395.81,391.69,370.99,356.59,368.61,L7
2003-12-03 21:51:31+00:00,395.47,387.03,383.70,382.97,380.21,384.97,381.64,371.20,350.83,357.40,363.79,360.35,367.82,366.55,345.54,340.80,352.53,346.23,365.38,395.61,388.82,367.87,349.67,363.91,L5
2003-12-10 21:57:41+00:00,398.56,388.76,387.05,388.00,387.83,390.72,385.25,374.10,355.22,359.43,364.70,361.92,369.24,365.49,345.29,338.90,349.59,344.92,361.70,394.60,388.68,368.80,347.95,363.16,L5
2004-01-04 21:51:46+00:00,399.64,389.89,389.39,391.06,392.82,390.72,384.09,374.69,358.49,360.64,364.60,360.22,367.46,364.16,345.31,339.26,348.15,343.53,360.27,395.44,389.38,368.50,349.07,364.23,L5
2004-01-12 22:01:55+00:00,399.64,389.89,388.70,391.50,395.58,393.56,385.15,373.22,360.50,363.56,365.62,359.07,367.48,367.12,345.62,342.65,350.26,343.53,360.27,395.44,389.38,369.87,350.27,364.99,L7
2004-01-19 22:08:11+00:00,400.90,390.48,391.75,396.49,399.51,396.24,384.53,374.70,365.28,363.61,362.38,359.07,367.48,367.12,345.62,340.45,346.16,338.53,362.05,392.94,385.80,365.64,346.07,362.96,L7
2004-03-23 22:08:28+00:00,403.35,393.21,395.43,403.79,406.94,404.01,387.40,376.93,368.30,366.86,367.71,361.49,369.54,368.15,347.07,343.41,348.26,340.28,365.48,396.86,390.22,365.90,348.79,367.20,L7
2004-04-08 22:08:24+00:00,403.35,393.21,395.43,403.79,406.94,407.13,392.14,382.02,368.71,367.70,367.46,363.18,371.17,369.57,350.26,344.46,348.26,340.28,365.48,396.86,390.22,365.90,348.79,367.20,L7
2004-04-09 21:52:31+00:00,403.77,393.29,394.52,403.13,407.88,409.26,396.24,387.07,369.97,370.12,370.42,367.15,373.36,370.33,352.00,347.57,352.15,342.89,368.95,398.78,392.50,369.31,351.45,369.05,L5
2004-05-03 22:02:11+00:00,405.27,395.66,396.65,405.96,416.44,413.56,398.28,387.57,370.93,370.54,370.10,365.77,374.32,371.75,353.50,348.22,353.77,344.36,371.70,401.97,395.18,370.09,352.53,370.00,L7
2004-05-18 21:59:50+00:00,409.01,398.08,398.51,407.58,420.24,418.22,399.70,390.72,375.16,375.86,372.36,368.32,376.69,374.89,356.11,350.24,355.76,347.39,374.55,405.22,399.06,375.82,356.48,373.80,L5
2004-05-19 22:02:11+00:00,409.01,398.08,398.51,407.58,420.24,418.22,399.70,390.72,377.59,378.28,373.79,369.83,378.16,374.89,356.11,350.24,355.76,347.39,375.06,406.84,400.78,378.29,357.54,375.57,L7
2004-05-26 22:08:21+00:00,409.01,398.08,398.51,408.17,422.36,421.48,399.70,394.68,377.59,378.28,373.79,369.83,378.16,379.65,356.11,350.24,355.76,347.39,375.06,406.84,400.78,378.29,357.54,375.57,L7
2004-06-12 21:54:23+00:00,411.66,397.25,398.06,407.45,423.49,424.29,401.14,397.31,380.00,383.58,378.82,373.74,380.17,383.71,359.27,355.24,359.56,348.27,378.02,408.60,404.36,381.64,363.34,380.02,L5
2004-06-28 21:54:52+00:00,413.16,398.24,398.11,406.44,419.69,424.29,401.14,394.95,378.58,382.48,378.03,373.24,377.67,381.92,358.60,353.26,355.91,347.04,372.98,406.62,402.79,381.64,362.37,378.73,L5
2004-07-14 21:55:18+00:00,413.52,397.53,399.55,406.58,415.48,427.03,407.63,400.23,378.35,382.41,380.14,379.58,380.98,382.87,361.89,355.26,358.83,349.92,372.12,405.46,402.87,386.59,364.54,379.94,L5
2004-07-22 22:01:56+00:00,415.51,400.16,400.48,406.37,414.40,425.33,414.50,405.69,379.80,382.41,380.14,379.58,380.98,381.17,360.30,354.87,359.87,351.59,372.54,407.53,405.09,391.72,366.27,381.64,L7
2004-08-07 22:01:48+00:00,413.54,400.13,400.05,406.37,414.40,425.33,414.50,405.69,379.80,382.41,380.14,378.93,379.67,379.41,357.38,350.36,359.87,351.59,372.54,406.68,403.94,391.72,366.27,381.64,L7
2004-08-15 21:56:01+00:00,413.57,399.87,400.13,406.39,414.16,423.14,405.20,401.13,377.94,381.31,378.92,377.31,378.01,377.83,356.44,349.47,358.93,350.92,371.97,405.42,402.48,391.72,364.75,380.54,L5
2004-08-22 22:02:24+00:00,410.53,397.30,396.70,403.32,410.90,418.77,400.18,398.66,376.70,378.33,376.62,374.05,375.01,374.62,353.87,347.45,355.31,350.22,369.87,403.09,400.51,387.59,363.16,376.86,L5
2004-08-23 22:01:47+00:00,410.53,397.30,396.70,403.32,410.90,418.77,399.05,397.77,376.71,377.81,377.04,373.69,373.88,373.71,352.67,346.90,353.79,351.38,369.33,403.09,400.51,387.59,363.16,376.86,L7
2004-09-08 22:01:41+00:00,410.12,397.44,396.29,403.32,410.90,418.77,398.41,396.93,377.59,379.23,378.69,375.22,375.29,373.71,352.67,346.90,353.79,353.96,370.95,403.21,400.74,388.22,363.60,376.96,L7
2004-09-24 22:01:37+00:00,411.18,397.99,395.72,401.90,408.37,415.88,397.70,397.09,378.72,379.98,378.34,375.21,375.25,373.31,352.40,346.52,353.25,353.68,369.78,402.08,399.81,388.22,364.27,376.70,L7
2004-10-10 22:01:32+00:00,410.99,398.10,396.77,402.47,407.36,412.84,386.41,391.53,375.73,376.77,376.31,372.77,373.21,372.12,349.83,343.17,350.25,352.45,366.79,399.71,397.87,387.60,361.39,375.98,L7
2005-02-14 22:05:45+00:00,398.64,391.09,383.58,388.52,397.59,400.70,392.27,384.05,373.05,369.46,371.56,372.92,373.36,365.78,342.52,336.65,340.48,355.94,368.44,391.21,391.91,375.75,356.63,363.59,L5
2005-02-15 22:02:37+00:00,398.33,391.93,384.86,392.04,401.09,404.02,394.88,386.20,375.89,369.46,371.56,372.92,379.19,372.52,342.52,339.73,345.51,357.04,370.23,392.19,393.16,377.71,358.85,366.49,L7
2005-04-04 22:02:39+00:00,403.67,395.78,391.33,403.05,409.23,413.66,406.62,391.74,374.04,351.10,360.97,388.56,389.25,384.52,352.55,348.53,354.07,354.30,372.23,396.03,395.91,383.96,361.59,373.00,L7
2005-04-11 22:08:47+00:00,406.34,396.88,392.69,403.30,409.36,412.05,409.02,400.34,388.74,,360.69,399.76,395.67,390.64,354.81,353.83,360.70,358.27,381.78,406.25,403.02,386.60,366.82,374.26,L7
2005-04-12 22:00:06+00:00,408.77,398.98,392.62,401.95,407.39,409.27,408.10,402.24,395.80,417.18,393.01,405.79,400.21,393.05,370.53,362.06,361.60,356.76,381.50,407.58,403.66,389.60,368.26,375.33,L5
2005-04-28 22:00:11+00:00,407.03,397.16,390.77,399.11,404.92,404.73,403.12,398.86,394.31,408.03,398.30,408.25,402.14,395.67,380.59,372.36,369.65,363.17,382.02,407.75,403.60,390.64,371.02,376.80,L5
2005-05-05 22:06:25+00:00,407.66,397.31,392.10,397.84,403.53,402.48,399.58,397.31,396.67,410.63,405.28,410.76,401.81,394.99,378.92,372.93,370.50,363.10,379.68,406.04,402.78,390.39,370.31,377.07,L5
2005-05-06 22:02:37+00:00,407.59,397.37,392.62,396.84,405.00,402.48,399.58,397.31,396.67,417.46,411.10,414.47,403.46,396.21,380.29,375.73,372.09,363.24,379.84,405.73,402.74,390.70,369.99,377.58,L7
2005-05-30 22:00:27+00:00,404.87,394.94,389.81,394.26,401.61,397.42,392.93,392.07,396.67,417.46,411.10,409.35,401.90,396.86,382.50,377.77,373.71,364.47,378.64,405.08,401.51,388.89,371.39,378.49,L5
2005-06-07 22:02:31+00:00,405.12,395.76,389.81,394.26,401.61,397.42,392.93,392.37,397.98,417.19,411.91,410.37,401.64,396.23,382.40,378.32,374.41,365.54,378.77,404.98,402.50,388.89,371.39,378.49,L7
2005-06-15 22:00:34+00:00,404.12,394.45,388.17,393.23,401.66,400.41,392.45,391.77,395.75,411.67,409.38,409.78,402.69,398.07,385.81,380.49,376.48,368.28,379.64,405.83,403.56,389.08,374.50,381.18,L5
2005-06-23 22:02:25+00:00,403.87,393.97,387.68,392.76,401.02,399.39,391.56,393.50,398.03,411.67,409.38,409.78,402.25,397.67,385.51,380.74,377.16,368.89,379.49,405.44,403.70,390.18,375.55,382.00,L7
2005-06-30 22:08:35+00:00,403.05,392.51,386.52,392.00,400.18,397.97,391.56,391.89,394.92,407.33,406.66,409.78,402.25,397.67,385.51,380.74,377.16,368.89,379.49,405.74,403.68,389.62,375.99,382.33,L7
2005-07-09 22:02:26+00:00,403.32,392.10,386.10,391.90,400.05,398.28,391.09,390.92,393.43,405.23,405.36,408.96,402.25,397.67,385.51,380.46,377.46,368.92,380.52,406.56,404.52,391.19,376.46,382.26,L7
2005-08-01 22:08:35+00:00,403.32,392.10,386.10,391.90,400.05,398.28,391.09,390.92,393.43,405.23,405.36,408.96,402.25,395.58,385.51,380.46,376.76,367.81,378.19,404.61,403.21,392.57,377.21,383.61,L7
2005-08-17 22:08:30+00:00,404.08,391.67,385.61,390.66,398.21,394.86,387.21,390.76,394.61,405.47,409.73,410.19,400.65,394.62,388.89,385.89,379.65,369.01,378.59,405.70,403.85,394.76,378.62,385.23,L7
2005-09-02 22:08:22+00:00,404.23,391.62,386.17,390.98,398.21,394.86,387.21,390.76,394.61,405.47,409.73,410.19,400.65,393.98,386.72,383.98,378.68,368.38,379.22,405.60,403.68,393.33,377.54,384.58,L7
2005-09-11 22:02:05+00:00,404.23,391.62,386.17,390.68,399.02,397.30,387.46,392.35,393.10,402.05,406.63,408.14,399.57,393.89,386.79,384.00,378.72,368.38,379.22,405.60,403.68,392.37,376.72,384.06,L7
2005-09-19 22:01:08+00:00,403.56,390.87,385.43,389.63,397.29,397.30,387.46,392.35,390.85,399.31,403.12,404.96,397.17,391.83,384.05,381.03,376.47,366.62,378.19,404.09,402.10,390.14,374.82,382.97,L5
2005-10-13 22:02:06+00:00,400.91,387.93,383.04,386.31,397.10,396.75,382.53,388.18,387.56,395.32,398.11,399.63,395.22,390.77,381.83,379.06,379.66,369.51,377.13,402.24,401.00,388.90,375.08,383.57,L7
2005-11-21 22:08:43+00:00,399.35,385.67,379.45,385.64,395.93,398.99,382.52,388.36,384.95,386.99,388.72,390.81,390.52,385.15,376.00,374.59,376.69,367.99,376.97,402.12,400.94,387.82,375.74,384.24,L7
2005-11-22 22:01:34+00:00,398.12,385.02,378.79,385.50,396.84,399.98,384.08,386.48,384.22,385.28,387.94,391.04,390.10,383.95,374.41,373.47,375.60,367.72,376.25,400.97,399.60,386.40,374.19,382.44,L5
2006-02-02 22:03:01+00:00,397.73,383.46,381.71,387.01,400.31,408.06,388.41,390.38,371.93,378.06,380.30,384.21,382.99,376.27,363.58,362.12,366.46,361.35,377.67,398.50,393.03,377.06,361.98,373.93,L7
2006-02-18 22:03:05+00:00,398.16,383.25,382.13,387.01,400.31,408.06,388.41,390.38,371.61,371.76,377.23,383.36,385.13,377.57,365.54,363.06,363.57,359.13,377.65,399.72,393.65,379.41,361.98,373.93,L7
2006-02-25 22:09:16+00:00,398.54,384.97,383.23,390.86,400.31,408.06,388.41,390.38,371.61,371.76,377.23,383.36,385.13,377.99,366.00,364.54,366.00,362.81,381.84,402.24,395.86,383.41,364.72,376.80,L7
2006-02-26 22:03:47+00:00,400.03,386.31,383.23,390.86,400.31,408.06,388.41,390.38,371.61,371.76,377.23,383.36,385.13,377.99,366.00,364.54,366.00,362.81,381.84,402.24,395.86,383.41,364.72,376.80,L5
2006-03-13 22:09:17+00:00,399.17,385.64,381.70,390.89,398.96,404.31,388.07,384.40,370.31,373.40,379.11,382.77,385.25,375.83,363.39,362.62,366.87,363.33,380.86,401.90,394.94,385.21,364.48,376.69,L7
2006-06-01 22:09:14+00:00,401.20,387.70,383.90,401.02,401.67,399.69,395.28,396.65,376.46,385.38,395.22,389.09,400.02,393.18,376.25,374.10,373.46,369.85,389.90,409.46,400.56,395.77,379.02,390.05,L7
2006-06-25 22:11:56+00:00,409.94,395.46,392.37,404.73,405.09,400.89,389.87,392.51,377.65,385.13,393.64,389.43,401.30,394.40,375.90,371.98,372.82,370.00,389.08,413.19,406.44,396.35,380.57,390.33,L5
2006-06-26 22:02:56+00:00,413.47,396.97,396.64,406.34,408.13,401.53,389.87,391.21,378.13,385.50,391.94,389.43,401.30,394.40,375.83,369.53,370.72,366.75,385.45,415.38,408.47,396.99,380.41,390.39,L7
2006-07-12 22:02:49+00:00,413.47,397.02,397.07,405.28,407.50,398.56,389.87,385.36,374.95,382.28,391.94,389.43,401.30,394.40,373.28,364.88,367.67,363.62,382.97,413.21,407.82,396.99,380.41,390.39,L7
2006-08-04 22:08:52+00:00,415.18,400.11,399.05,407.87,411.43,403.64,403.94,384.11,382.56,383.87,393.73,389.65,404.74,394.40,373.28,364.88,365.73,359.91,381.70,412.83,408.40,396.68,377.75,389.43,L7
2006-08-13 22:02:41+00:00,412.38,397.94,397.18,407.87,411.43,403.64,403.94,384.11,383.87,383.76,390.48,383.89,397.31,389.68,369.36,359.64,362.19,355.49,381.70,410.98,406.77,394.88,377.75,389.43,L7
2006-08-21 22:06:31+00:00,412.79,398.93,398.63,406.00,410.04,403.72,400.44,378.83,384.75,383.51,387.94,375.23,388.85,383.69,363.11,352.75,359.14,352.85,376.95,408.87,405.44,390.48,371.60,386.18,L5
2006-08-28 22:12:47+00:00,414.43,400.55,399.32,403.45,409.80,404.51,400.56,382.73,385.55,383.92,386.57,375.64,386.18,382.87,362.17,351.54,357.78,350.91,375.70,408.57,404.70,388.19,369.54,384.61,L5
2006-08-29 22:02:38+00:00,413.05,400.09,397.82,402.07,408.76,403.68,398.70,383.64,385.63,384.07,385.44,376.08,386.18,382.87,362.17,351.54,358.21,352.15,377.44,409.10,405.20,389.30,369.31,384.35,L7
2006-09-22 22:06:54+00:00,411.30,398.79,396.95,400.65,407.25,402.95,397.29,384.54,387.67,384.90,383.26,374.35,383.35,377.77,359.59,347.53,354.90,352.00,377.06,407.41,402.41,385.29,367.23,382.92,L5
2006-10-08 22:07:05+00:00,408.35,395.98,394.57,398.24,405.43,402.36,395.99,384.73,388.18,385.92,382.66,375.60,383.08,376.81,358.58,347.32,354.64,352.22,376.56,405.54,400.02,382.07,364.47,380.91,L5
