dates,satname,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023
2007-12-06 22:03:16+00:00,L7,378.56,373.53,366.98,388.31,400.32,,,,,,343.36,346.91,363.98,359.77,348.57,329.30,330.56,325.82,,377.74,375.29,352.68,339.05,349.68
2007-12-22 22:03:20+00:00,L7,380.00,374.12,367.29,377.43,389.83,393.64,385.22,319.66,325.76,357.40,354.27,,,,,315.42,319.12,317.42,331.95,362.27,368.72,325.48,326.81,332.58
2008-01-30 22:09:31+00:00,L7,406.83,401.81,396.95,407.31,421.10,426.98,428.79,430.88,390.65,429.61,,,,,,,,,405.41,420.54,415.79,412.18,373.56,391.75
2008-03-11 22:03:08+00:00,L7,406.68,,,,,,,,,,,,,,,,,,408.94,420.49,413.08,407.12,378.73,390.95
2008-04-12 22:03:08+00:00,L7,400.71,385.94,387.71,,,,,411.37,415.82,414.71,422.73,426.71,444.52,418.04,414.79,415.42,413.91,400.84,411.70,428.88,,,,
2008-04-19 22:09:18+00:00,L7,,,,,,,381.49,381.76,382.51,381.98,369.13,358.13,360.83,361.23,337.93,326.75,329.13,,,,,,,
2008-05-05 22:09:14+00:00,L7,,364.80,362.62,369.85,373.76,382.82,382.17,384.04,390.79,388.11,370.13,359.01,,,,,,,,,365.74,317.02,325.59,335.56
2008-05-14 22:03:00+00:00,L7,403.89,386.55,388.15,393.75,405.08,412.24,416.24,406.25,404.35,155.60,154.04,101.75,395.75,383.68,374.60,378.87,362.36,359.80,,413.97,408.53,406.47,376.29,383.45
2008-05-30 22:02:53+00:00,L7,406.89,386.76,385.59,393.45,401.00,413.72,419.09,411.44,398.91,403.03,157.42,114.79,,,373.79,380.79,371.15,354.33,,418.81,407.23,402.89,376.99,377.04
2008-06-15 22:02:44+00:00,L7,,,,,,,,,,,,369.04,370.93,,,,336.27,332.87,327.99,371.41,378.56,360.66,,
2008-07-01 22:02:34+00:00,L7,,,,,,,,355.39,,,,,348.79,,,,,,,,,,,
2008-07-17 22:02:22+00:00,L7,,,381.98,380.17,384.21,379.94,363.11,354.93,362.59,369.42,364.71,,,,,,340.57,339.07,335.23,377.10,385.30,351.07,354.60,
2008-08-09 22:08:23+00:00,L7,,,,,,,,,,,436.27,424.02,392.46,381.19,364.01,377.85,375.42,359.50,400.76,430.79,,,,
2008-08-18 22:02:08+00:00,L7,401.09,383.89,382.60,384.17,384.16,,,,,,352.62,348.92,352.11,352.40,341.98,321.49,322.10,320.34,328.43,363.15,371.11,,316.31,342.46
2008-09-10 22:08:08+00:00,L7,411.44,410.10,405.08,400.19,399.68,394.86,367.66,370.40,361.65,365.42,372.74,,,,,,,,,394.94,382.43,,335.83,360.02
2008-10-05 22:01:42+00:00,L7,418.98,412.67,417.02,430.69,445.76,448.54,411.24,409.13,388.36,378.42,395.06,391.64,386.75,376.48,355.57,367.59,,,,416.93,408.92,398.73,363.82,389.24
2008-10-28 22:08:05+00:00,L7,388.52,384.31,392.93,,,,,,,,,,348.85,342.05,322.14,303.42,310.42,318.29,331.61,350.40,345.70,309.81,310.15,334.65
2008-11-06 22:02:03+00:00,L7,,,,,,439.99,417.78,411.79,414.38,367.87,363.20,401.84,403.26,377.33,358.36,362.13,368.07,354.98,,,,,,
2009-01-24 22:04:30+00:00,L5,410.67,398.93,389.07,395.18,397.08,398.31,402.86,395.52,376.91,340.15,346.17,344.32,349.72,349.46,335.60,327.90,323.48,320.19,328.27,355.31,353.75,314.19,311.11,326.70
2009-02-01 22:08:58+00:00,L7,441.57,427.51,420.26,423.98,426.19,426.13,423.82,427.17,437.81,,,,,,,,422.12,423.02,416.63,431.27,428.67,420.46,401.72,401.81
2009-02-02 21:58:34+00:00,L5,436.34,424.21,415.78,416.41,417.85,416.02,410.47,417.51,427.68,427.23,435.87,420.72,405.73,416.14,417.24,409.84,412.39,401.16,411.95,428.73,420.72,412.88,392.36,396.85
2009-02-17 22:09:07+00:00,L7,422.03,420.45,,,,,,,,,,425.31,401.99,409.75,410.66,399.82,394.86,394.23,403.71,421.13,423.27,,,
2009-03-14 22:03:09+00:00,L7,414.38,409.60,389.23,399.29,409.08,403.45,389.70,392.09,409.05,411.66,425.76,413.19,401.29,394.83,378.76,,,,397.70,416.21,406.53,399.70,372.97,380.88
2009-05-08 22:09:37+00:00,L7,,,376.99,377.37,383.87,384.94,,363.20,361.93,379.99,374.07,352.61,362.87,,,,,,,,,,,336.68
2009-06-18 22:03:25+00:00,L7,417.05,406.69,396.94,404.77,417.62,417.20,,423.52,417.41,418.97,424.13,401.46,416.19,,,,380.34,373.66,388.14,419.43,409.61,408.59,393.10,388.09
2009-08-05 22:03:13+00:00,L7,,,379.52,388.67,393.20,,,364.45,367.39,356.08,346.97,349.78,348.60,352.37,343.98,331.66,325.73,,,,,,315.69,335.93
2009-08-21 22:03:11+00:00,L7,390.48,383.76,380.69,385.82,389.08,387.49,357.40,369.64,,,,,353.64,356.57,343.08,325.23,323.43,324.40,332.30,360.63,369.59,323.75,322.13,336.15
2009-10-24 22:03:18+00:00,L7,421.30,414.64,417.52,425.90,447.87,448.91,430.81,398.04,431.47,410.00,411.95,414.62,413.10,397.08,391.87,388.41,,,,427.38,424.66,414.77,406.14,401.74
2009-11-25 22:03:45+00:00,L7,415.21,404.69,400.99,417.19,,,,,,,,,,,,,,,413.24,426.15,413.67,414.63,376.20,390.62
2010-01-03 22:10:31+00:00,L7,399.67,386.40,390.76,397.50,410.43,,,,,,,,,363.02,347.20,346.33,355.68,367.08,377.70,398.57,393.94,371.39,348.21,361.58
2010-02-04 22:10:59+00:00,L7,410.42,400.60,395.99,403.31,429.59,436.67,421.72,418.65,411.89,417.81,,,,,,,,,,,,,,
2010-05-04 22:05:11+00:00,L7,405.78,396.78,391.75,393.72,403.62,,,405.91,396.83,404.62,406.60,411.05,401.93,396.13,396.23,,,,396.96,421.89,414.63,411.71,395.75,393.49
2010-06-21 22:05:10+00:00,L7,410.41,394.65,388.02,392.21,387.95,386.05,,385.15,385.44,378.07,372.06,374.11,379.97,383.24,358.39,,,,380.23,413.99,407.76,397.07,366.50,389.44
2010-07-07 22:05:13+00:00,L7,413.54,405.28,394.41,399.29,399.71,392.45,387.70,389.02,386.05,175.25,193.72,,383.99,377.64,363.51,357.28,358.09,347.49,,414.87,409.71,,,382.46
2010-09-09 22:05:18+00:00,L7,,,,,,363.99,313.53,317.65,320.07,334.25,345.39,346.40,349.33,351.91,342.79,318.74,320.37,317.67,330.25,,,,,
2010-10-02 22:11:25+00:00,L7,424.05,415.45,416.21,422.75,,,,,,,,,421.05,399.24,393.99,409.34,419.80,417.97,429.39,437.14,434.45,422.36,438.65,
2010-10-11 22:05:21+00:00,L7,408.64,398.07,397.33,397.03,404.08,396.22,362.14,357.14,355.56,354.32,,,,,346.80,339.95,357.35,355.43,,408.13,396.10,392.22,367.00,367.04
2010-11-04 22:02:50+00:00,L5,373.42,368.73,359.40,359.36,361.03,358.75,,307.83,312.11,319.18,323.72,331.96,337.68,337.93,326.94,309.09,306.78,308.55,317.90,344.77,343.42,297.53,305.59,323.74
2010-11-20 22:02:48+00:00,L5,384.37,376.88,375.71,372.47,377.32,364.48,317.92,319.62,319.27,327.84,330.47,334.95,342.79,337.40,327.78,313.07,,,,,,,,330.99
2010-11-27 22:08:59+00:00,L5,406.48,400.79,395.95,402.54,409.68,409.75,415.88,391.49,425.17,419.66,404.95,404.75,401.30,390.82,389.78,384.97,379.70,385.83,405.44,420.73,418.78,413.42,382.56,395.06
2010-12-29 22:09:05+00:00,L5,405.71,392.57,387.38,387.36,399.36,393.27,400.82,391.28,395.07,402.15,396.25,388.18,382.19,373.12,352.78,375.61,365.70,372.50,397.50,413.39,409.97,398.04,369.30,384.63
2010-12-30 22:06:10+00:00,L7,407.44,390.73,386.60,388.73,398.25,393.17,392.75,381.50,394.61,401.42,,,,,357.63,364.40,360.60,363.23,389.84,413.66,407.72,395.90,361.92,383.62
2011-01-07 22:02:56+00:00,L5,403.18,388.33,384.46,390.27,396.48,385.41,377.87,375.51,375.76,380.77,382.96,371.80,367.71,367.35,349.87,360.53,357.29,365.88,391.43,412.12,405.32,393.19,358.22,375.31
2011-01-23 22:02:56+00:00,L5,406.18,398.40,388.99,392.13,395.44,390.76,391.31,391.18,391.29,390.60,390.15,385.79,389.22,377.36,372.61,373.33,364.82,358.84,401.93,421.81,407.34,407.21,368.46,383.14
2011-01-31 22:06:24+00:00,L7,,,382.63,373.61,379.22,374.95,371.86,375.48,365.75,357.36,341.43,342.45,345.20,343.39,336.90,333.41,333.75,,,,,,,329.76
2011-02-15 22:09:10+00:00,L5,384.39,378.71,371.64,367.90,379.86,378.63,373.83,372.76,372.69,376.65,363.19,367.89,360.73,358.04,360.50,360.71,371.22,367.58,360.82,394.56,376.28,351.18,330.83,338.71
2011-02-16 22:06:27+00:00,L7,,,,,370.53,369.94,361.48,365.55,366.11,362.18,335.07,339.31,343.15,344.36,341.51,338.18,332.47,335.18,,,,,,
2011-03-04 22:06:33+00:00,L7,372.97,362.06,,,,,361.25,364.62,361.51,346.03,334.68,344.57,346.78,340.13,334.60,320.50,332.28,335.00,332.83,354.40,,,,
2011-03-11 22:12:45+00:00,L7,404.90,398.97,391.41,394.35,403.56,400.88,394.58,401.89,411.98,409.96,,,,,,,,,419.59,436.09,430.14,421.71,405.51,408.81
2011-03-12 22:02:55+00:00,L5,414.70,402.19,393.83,396.59,407.33,401.89,393.32,397.71,406.25,404.56,404.63,400.27,402.01,391.78,388.80,382.18,391.07,403.22,425.42,430.09,427.12,422.98,407.87,411.46
2011-03-28 22:02:50+00:00,L5,388.69,381.55,372.04,376.43,378.90,385.79,383.58,382.55,379.95,377.82,369.57,373.24,373.09,372.67,361.40,360.92,363.99,369.48,386.01,406.22,399.61,395.03,366.71,369.44
2011-08-02 22:12:38+00:00,L7,406.72,402.30,398.25,395.03,390.80,373.66,367.37,,,,,,,,,348.16,356.17,349.39,,409.65,397.32,397.68,368.39,368.69
2011-08-18 22:12:35+00:00,L7,,,,,,,,,,414.51,406.69,399.27,387.75,378.32,374.92,370.79,375.23,364.36,407.90,,,,,
2011-09-12 22:06:17+00:00,L7,362.84,355.05,347.98,356.20,364.36,362.40,337.30,336.36,334.71,334.67,334.05,339.40,345.87,348.84,,,,317.49,319.44,352.49,358.52,321.34,315.31,
2011-09-28 22:06:15+00:00,L7,375.89,359.93,359.43,365.84,368.41,369.32,,,,,335.53,341.50,350.22,346.54,339.91,314.62,313.57,318.96,330.53,353.48,354.34,321.69,316.38,331.37
2011-10-14 22:06:16+00:00,L7,379.47,379.26,367.14,370.94,377.50,378.49,,,,,,348.73,353.83,355.19,338.29,330.81,333.32,325.43,342.22,373.87,373.09,353.14,336.38,346.98
2012-03-22 22:07:08+00:00,L7,,,,,,,,,,,,,,,,,339.18,340.81,328.84,352.58,349.06,308.61,315.31,
2012-04-07 22:07:04+00:00,L7,348.24,334.08,314.94,335.99,356.68,363.05,341.80,304.13,,,,,353.96,350.50,340.96,338.62,331.26,337.64,336.50,356.24,354.89,307.64,315.81,330.75
2012-08-13 22:08:08+00:00,L7,386.45,379.90,,,,,,363.37,357.72,359.67,353.25,361.24,363.56,358.78,349.07,341.26,345.27,341.96,347.19,392.74,,,,
2012-08-29 22:08:16+00:00,L7,382.67,376.68,,349.97,366.63,363.93,339.51,346.40,338.25,,,,350.93,351.59,341.41,324.56,326.13,319.95,334.21,366.61,369.13,325.56,325.97,339.09
2012-12-19 22:09:08+00:00,L7,407.10,390.35,387.68,391.57,400.93,408.46,406.66,393.93,388.11,391.82,390.69,393.91,391.85,381.74,,,,387.08,419.48,436.03,439.75,425.55,387.36,402.29
2013-01-04 22:09:10+00:00,L7,398.98,383.65,378.97,379.06,393.76,401.44,399.51,384.97,382.01,387.36,398.36,399.82,389.17,380.62,377.56,,,,408.74,430.00,429.40,423.40,381.99,400.71
2013-01-20 22:09:11+00:00,L7,387.46,380.29,371.69,369.88,379.40,396.80,401.55,389.62,369.11,368.08,,,,373.46,359.71,368.18,365.10,372.41,390.43,409.68,406.35,398.62,368.10,382.95
2013-02-05 22:09:13+00:00,L7,,,,366.64,377.59,391.89,385.54,382.88,,,,,370.60,365.95,360.73,363.83,364.65,369.79,384.24,404.70,397.48,387.31,351.42,362.68
2013-03-09 22:09:09+00:00,L7,348.25,341.99,,,,,,340.33,345.78,336.53,347.83,351.76,354.43,347.31,346.27,340.13,342.23,353.76,360.38,370.56,,,,
2013-04-10 22:09:02+00:00,L7,338.57,,321.59,338.62,345.15,359.00,350.90,358.01,360.90,,,,,358.56,356.33,354.04,351.51,360.74,370.52,372.91,364.64,349.01,330.58,333.50
2013-05-11 22:21:07+00:00,L8,,,,,,,,,,,,,,,,355.78,351.44,356.17,369.01,390.93,388.44,368.27,,
2013-05-12 22:08:53+00:00,L7,,,,,,,,,,,,,,,,358.67,354.77,357.82,370.21,,,,,
2013-05-28 22:08:47+00:00,L7,374.79,357.75,360.52,,,,,361.22,349.28,359.72,376.77,381.73,382.53,386.65,377.53,367.41,363.82,364.51,,416.27,,,,
2013-06-05 22:15:03+00:00,L8,356.52,340.17,326.40,336.06,341.27,345.34,340.57,346.53,347.86,352.84,355.69,361.33,366.00,365.63,354.04,346.28,340.34,335.75,339.17,373.69,381.25,354.38,348.72,356.46
2013-06-29 22:08:33+00:00,L7,,375.12,378.63,,426.70,408.82,,422.44,405.56,419.02,423.31,109.85,88.63,,,415.87,415.54,409.62,426.46,436.00,437.66,434.08,414.25,422.54
2013-07-07 22:15:00+00:00,L8,348.98,,287.83,295.70,312.83,,,329.62,309.27,328.54,332.73,340.11,347.12,350.68,340.03,321.58,317.91,311.27,324.11,357.53,353.19,318.51,324.29,331.97
2013-07-15 22:08:23+00:00,L7,,,,,,,407.46,362.98,356.38,407.81,430.84,418.56,422.82,415.53,397.81,,400.99,393.68,405.81,,,,,
2013-09-01 22:08:30+00:00,L7,391.80,381.40,371.17,379.67,380.41,,,,,355.03,354.62,361.09,368.31,367.63,357.26,354.80,350.30,338.69,,397.13,392.96,367.66,341.52,359.46
2013-09-16 22:21:09+00:00,L8,379.39,378.17,370.59,376.42,389.66,367.18,355.53,358.57,357.02,353.63,348.99,360.38,366.24,367.74,355.00,340.72,348.43,341.85,,399.82,390.59,373.29,348.18,361.49
2013-09-25 22:14:53+00:00,L8,386.71,382.97,,,,,,,,,,,,,,,,,,,,,,
2013-10-18 22:21:01+00:00,L8,343.66,335.76,339.35,341.99,,283.27,301.34,316.95,305.41,314.56,327.31,332.18,342.71,337.48,319.38,306.91,316.86,314.00,324.58,353.47,347.80,295.20,304.37,320.79
2013-11-03 22:20:56+00:00,L8,367.96,358.44,357.33,361.94,362.35,,314.53,328.20,316.87,318.44,330.08,333.15,346.23,343.70,338.09,311.15,317.85,319.72,333.66,357.69,351.41,310.29,318.31,329.97
2013-11-19 22:20:49+00:00,L8,367.29,363.75,367.11,371.62,377.20,358.87,327.84,329.45,316.90,317.95,333.09,338.85,347.84,349.37,324.15,312.08,321.87,315.85,331.84,356.62,357.91,319.52,325.01,331.79
2013-11-20 22:09:12+00:00,L7,380.67,380.08,375.22,385.76,392.05,376.12,348.96,346.03,341.42,340.29,347.45,353.32,364.46,364.60,343.88,335.63,,,377.40,399.20,381.11,369.88,340.25,358.31
2013-11-28 22:14:37+00:00,L8,392.34,383.25,389.01,396.90,406.99,404.01,,363.65,372.19,361.20,361.53,372.09,379.45,377.83,365.96,356.23,361.53,354.64,390.59,409.12,401.21,394.41,369.48,383.10
2013-12-14 22:14:33+00:00,L8,,,,,,,,,,,,,,,340.20,319.30,323.75,322.07,331.55,379.21,377.66,332.07,323.96,344.89
2013-12-21 22:20:39+00:00,L8,383.40,373.79,373.61,382.68,390.80,391.11,387.49,363.12,359.76,365.93,369.42,362.73,362.36,360.49,340.31,332.35,331.29,,,,395.68,385.99,348.01,366.86
2013-12-22 22:09:23+00:00,L7,396.25,385.93,386.85,391.83,400.80,400.54,398.45,,,,,394.51,381.85,379.26,371.96,359.92,365.43,357.34,404.73,419.05,408.12,406.17,370.57,383.77
2013-12-30 22:14:25+00:00,L8,367.96,359.77,359.26,359.39,366.11,,,337.82,322.70,316.00,331.02,335.21,343.10,340.64,328.46,311.64,315.94,315.19,325.33,353.53,351.91,314.66,317.73,330.87
2014-01-23 22:09:45+00:00,L7,,,,,393.87,396.41,398.23,400.33,406.18,421.32,391.30,377.66,387.02,382.45,361.68,379.65,380.99,388.76,,,,,,393.33
2014-02-08 22:09:52+00:00,L7,372.15,359.81,356.84,364.58,370.45,,,385.48,384.85,384.48,366.83,358.98,361.06,359.60,,,,364.02,385.84,402.81,395.97,382.51,367.89,379.50
2014-02-23 22:19:56+00:00,L8,387.95,365.57,361.91,365.17,372.35,377.15,386.88,392.32,395.35,391.84,386.95,373.86,376.65,370.53,358.16,361.76,360.04,370.55,396.79,416.16,411.76,406.42,370.92,389.92
2014-02-24 22:09:43+00:00,L7,378.45,372.04,364.75,369.86,376.76,380.01,391.03,395.49,,,,,385.44,377.50,370.70,372.36,368.93,381.95,398.68,419.02,406.97,406.91,363.27,
2014-03-12 22:09:50+00:00,L7,,,,,363.37,365.97,374.12,377.24,380.86,380.73,371.00,364.14,366.47,370.67,364.82,371.61,374.77,,,,,388.88,375.15,383.28
2014-03-20 22:13:25+00:00,L8,361.21,350.02,346.57,354.11,363.25,366.73,370.58,379.04,371.00,367.69,366.89,362.53,368.12,362.99,363.02,366.82,375.20,378.49,384.73,403.88,396.17,387.73,371.51,371.45
2014-04-21 22:12:54+00:00,L8,407.79,398.97,,369.55,374.37,384.86,395.52,386.00,394.57,400.59,410.61,412.77,411.45,397.66,386.05,392.73,388.33,397.84,416.05,431.30,432.31,421.91,400.05,411.85
2014-05-14 22:18:44+00:00,L8,350.35,,312.86,324.23,344.10,343.15,337.23,344.30,338.11,331.08,342.62,351.81,354.93,358.02,350.76,349.52,348.24,348.29,335.74,365.81,360.85,327.32,326.82,339.41
2014-05-15 22:10:20+00:00,L7,352.86,347.29,339.56,316.98,341.47,334.93,331.46,341.40,344.72,343.27,352.60,357.11,353.76,,,,,352.08,348.07,369.36,369.05,328.27,335.76,343.26
2014-05-30 22:18:47+00:00,L8,360.89,354.46,343.60,336.29,357.20,360.89,354.09,346.57,354.82,355.34,360.75,366.75,367.55,365.56,353.43,355.22,359.83,364.77,369.68,392.37,389.85,367.98,359.15,360.45
2014-05-31 22:10:24+00:00,L7,372.47,364.80,355.57,344.68,359.19,,,,,354.31,361.34,366.57,372.87,370.23,356.67,362.09,362.94,363.96,383.40,402.54,402.79,395.58,371.90,366.15
2014-06-16 22:10:24+00:00,L7,,,,,,,,248.11,,,,,,,,,,,,,,,,
2014-07-17 22:19:04+00:00,L8,400.32,360.86,354.09,355.75,358.95,,,398.12,411.72,416.86,424.78,427.48,419.80,405.97,408.66,409.60,403.61,378.87,406.64,431.89,431.41,424.25,409.24,411.94
2014-07-18 22:10:33+00:00,L7,396.57,361.16,334.64,343.28,354.45,,,353.35,423.72,428.90,429.13,429.04,422.43,414.20,409.23,,,,409.89,421.68,429.69,420.70,407.27,414.61
2014-07-26 22:12:55+00:00,L8,371.28,356.43,322.66,329.45,336.69,343.47,338.44,338.60,334.88,330.99,341.58,353.06,361.16,360.41,350.31,329.88,326.82,328.74,331.99,373.26,377.46,,334.89,344.12
2014-08-27 22:13:05+00:00,L8,378.40,372.44,361.39,365.60,375.67,357.67,338.74,344.34,336.92,333.06,341.11,350.32,358.00,358.32,347.64,330.10,333.44,327.80,332.86,375.65,379.85,352.96,345.42,354.59
2014-09-20 22:10:44+00:00,L7,358.52,354.57,354.70,354.17,362.52,351.01,326.17,339.81,330.49,327.33,336.58,341.83,348.63,343.52,,,,,332.20,362.49,366.02,327.81,321.47,337.20
2014-09-28 22:13:08+00:00,L8,376.30,367.24,361.18,364.86,377.27,384.28,362.97,345.06,348.51,359.57,355.13,359.02,368.87,361.48,352.00,332.63,347.30,340.23,,403.97,394.35,,340.25,361.34
2014-10-06 22:10:56+00:00,L7,340.93,341.36,,,335.11,331.04,315.60,,,,,337.49,342.46,340.35,319.99,312.59,321.74,319.03,334.85,359.95,354.42,316.24,317.80,327.60
2014-10-21 22:19:25+00:00,L8,357.12,351.82,350.01,354.89,365.16,360.58,328.70,346.08,332.82,319.30,336.09,341.53,350.89,347.68,331.66,324.76,325.62,334.03,336.06,368.01,376.38,332.09,332.02,341.44
2014-11-06 22:19:25+00:00,L8,342.54,347.98,345.40,348.66,355.07,357.22,343.74,325.06,326.53,318.68,325.82,333.14,341.72,339.12,321.51,307.33,315.29,311.39,323.00,348.87,343.49,316.33,313.74,327.19
2014-11-15 22:13:13+00:00,L8,,,,,,,,,,,,368.70,376.38,376.00,353.18,341.82,358.88,341.51,,417.37,405.70,397.00,354.68,375.99
2014-12-24 22:19:17+00:00,L8,350.55,348.76,345.64,350.07,358.08,361.54,348.25,329.97,352.29,362.04,351.55,339.90,347.18,349.10,333.36,323.49,326.42,344.48,352.49,383.69,376.66,,336.71,349.28
2015-01-09 22:19:14+00:00,L8,367.05,349.56,352.55,359.48,363.71,377.50,382.23,362.95,360.70,370.62,360.93,363.32,362.44,358.43,347.33,345.38,349.96,343.81,386.15,404.30,396.98,389.62,341.83,364.14
2015-01-10 22:11:34+00:00,L7,383.15,359.25,356.82,,,,,385.79,406.56,404.09,381.53,383.84,378.64,369.79,356.41,356.23,365.25,363.00,396.15,414.65,,,,
2015-01-25 22:19:08+00:00,L8,403.20,359.54,356.43,366.19,373.46,384.16,386.98,384.64,397.34,394.39,385.48,370.54,379.66,377.03,367.92,379.56,364.24,369.70,408.99,420.18,418.84,414.53,374.43,390.67
2015-01-26 22:11:38+00:00,L7,,,,379.31,387.08,393.13,390.94,394.29,409.45,398.09,397.90,386.30,390.92,384.20,366.98,382.16,375.05,,,,434.62,424.03,387.07,402.60
2015-02-11 22:11:40+00:00,L7,404.80,367.53,361.79,,,,,400.75,413.56,403.66,402.68,376.45,387.79,379.53,369.18,382.83,377.69,368.61,412.02,426.28,414.90,,,
2015-02-19 22:12:49+00:00,L8,,,,,,,,,,,,,343.28,342.55,332.58,314.16,317.35,318.82,332.18,353.74,348.66,322.68,317.98,329.61
2015-02-26 22:18:58+00:00,L8,390.44,355.48,350.25,359.29,367.99,370.58,376.95,380.43,388.10,390.82,388.04,373.89,372.56,370.48,366.21,366.27,365.39,368.33,395.15,416.72,416.14,410.25,358.87,391.93
2015-02-27 22:11:51+00:00,L7,378.18,349.05,,,,,373.03,378.77,387.35,389.43,383.67,372.57,376.86,371.58,361.33,365.96,361.65,367.06,391.36,,,,,
2015-03-07 22:12:42+00:00,L8,336.82,306.27,316.81,323.98,334.66,343.97,338.34,350.70,350.66,318.53,327.80,338.41,342.90,335.25,330.29,324.91,322.17,328.07,325.30,351.99,348.05,303.36,314.81,326.09
2015-03-15 22:11:58+00:00,L7,363.69,349.25,339.55,343.81,354.09,358.09,359.39,366.30,371.07,373.94,374.05,,,,357.94,359.59,355.55,360.10,366.85,392.74,385.38,,342.42,356.81
2015-03-30 22:18:37+00:00,L8,358.62,351.17,347.14,347.99,352.82,355.83,360.60,370.44,373.50,376.04,367.80,367.60,366.63,362.27,361.85,359.73,358.15,360.30,,403.22,398.07,390.94,346.21,362.96
2015-03-31 22:12:04+00:00,L7,,,,,337.95,343.36,347.82,354.55,357.67,359.26,358.62,354.13,349.67,346.47,342.63,339.82,339.40,,,,,,,
2015-04-08 22:12:23+00:00,L8,342.58,,310.98,,,,,525.02,513.19,481.57,464.61,391.68,,,,,,,368.08,379.51,396.95,,,
2015-04-15 22:18:34+00:00,L8,355.38,347.82,339.86,343.19,347.62,349.33,360.24,367.05,370.50,367.94,362.31,366.11,370.50,367.48,353.05,350.84,354.64,355.35,367.94,401.63,396.40,383.32,345.65,360.65
2015-05-01 22:18:24+00:00,L8,356.42,345.85,326.33,341.42,345.79,351.16,353.26,357.84,360.47,354.14,353.70,356.25,358.38,362.05,350.07,348.35,345.52,348.20,353.78,381.17,378.14,355.87,340.15,345.24
2015-05-02 22:12:19+00:00,L7,343.85,335.15,316.21,328.53,337.94,339.45,342.63,349.77,349.36,347.24,344.81,350.37,347.71,,,,,337.40,344.72,373.48,374.13,352.77,333.67,338.93
2015-05-10 22:12:04+00:00,L8,,,,,,539.84,,476.82,482.26,495.02,491.01,255.32,137.95,,,,,,,,,,,
2015-05-17 22:18:13+00:00,L8,342.25,313.17,316.57,315.79,322.14,327.93,337.22,343.54,343.20,330.94,336.57,343.13,353.13,354.59,342.46,316.19,322.36,329.23,330.83,360.21,358.76,326.27,320.50,334.27
2015-05-26 22:12:05+00:00,L8,387.28,377.28,371.22,367.65,370.37,376.91,384.07,392.42,385.69,398.99,391.43,392.31,392.65,383.34,369.30,361.77,372.04,362.77,,425.27,421.64,412.60,391.01,399.47
2015-06-03 22:12:33+00:00,L7,348.87,319.50,307.69,316.96,324.73,328.36,334.82,340.99,343.22,326.15,143.53,106.52,,339.44,330.95,307.31,311.80,310.56,314.03,350.24,359.10,320.31,321.90,333.58
2015-06-27 22:12:22+00:00,L8,381.98,374.37,368.14,370.65,371.70,368.95,371.01,375.22,370.59,370.80,377.18,382.74,380.40,379.16,359.18,348.38,352.96,348.25,,411.28,404.60,400.29,373.10,372.68
2015-07-20 22:18:46+00:00,L8,384.36,370.15,359.48,358.10,357.83,364.98,362.43,365.93,354.49,357.98,354.29,357.54,365.68,371.19,356.79,348.21,354.34,347.74,,416.11,411.29,406.47,360.10,385.10
2015-07-21 22:12:45+00:00,L7,396.05,381.37,366.00,,,,,373.84,362.74,377.79,381.12,371.43,384.14,378.25,356.35,351.49,358.68,343.39,,424.23,417.51,,,
2015-07-29 22:12:37+00:00,L8,365.49,351.13,319.26,330.56,336.68,347.37,342.40,344.28,332.67,322.32,334.22,339.07,350.47,351.88,340.59,318.58,321.46,322.15,327.73,364.94,366.09,320.44,324.50,339.97
2015-08-05 22:18:48+00:00,L8,392.17,377.20,365.60,349.14,344.88,357.12,357.00,351.66,349.23,405.15,402.54,403.51,388.99,380.44,360.78,361.10,367.51,362.70,400.83,426.92,419.52,411.88,386.14,400.84
2015-08-22 22:12:51+00:00,L7,402.75,392.61,391.77,404.76,405.32,424.31,408.89,395.41,386.31,400.28,398.81,114.50,,,381.80,394.17,404.98,412.35,416.18,434.85,432.15,421.99,402.53,405.87
2015-09-06 22:19:02+00:00,L8,400.87,381.98,376.25,388.14,379.15,372.64,389.89,381.47,379.70,381.23,390.99,378.36,373.93,379.63,357.11,362.67,364.66,356.80,392.29,,,,,
2015-09-23 22:12:58+00:00,L7,376.19,366.16,364.89,374.13,386.46,387.18,365.11,357.21,,,,362.01,361.85,358.29,352.14,356.81,351.03,357.42,371.40,394.26,388.50,370.03,344.76,363.35
2015-10-09 22:13:06+00:00,L7,374.28,369.21,360.42,364.25,373.22,371.14,360.92,359.45,355.93,,,,361.54,351.70,345.29,344.29,352.31,349.02,366.51,385.80,375.27,,329.70,345.42
2015-10-24 22:19:16+00:00,L8,360.17,352.54,341.51,345.69,356.98,355.57,343.99,344.16,335.37,330.06,334.43,354.90,357.71,348.95,347.31,354.65,356.70,359.53,371.27,386.74,379.88,,329.00,342.35
2015-10-25 22:13:23+00:00,L7,,,,,346.91,351.03,346.10,342.50,335.27,320.54,332.42,342.14,352.23,348.60,349.62,338.76,349.95,,,,,,,331.05
