,dates,chi0325-0000,chi0325-0001,chi0325-0002,chi0325-0003,chi0325-0004,chi0325-0005,chi0325-0006,chi0325-0007,chi0325-0008,chi0325-0009,chi0325-0010,chi0325-0011,chi0325-0012,chi0325-0013,chi0325-0014,chi0325-0015,chi0325-0016,chi0325-0017,chi0325-0018,chi0325-0019,chi0325-0020,chi0325-0021,chi0325-0022
0,1985-01-25 14:04:03+00:00,234.25864141657348,235.89071154655915,231.37505244046818,226.94798173447543,224.24092154963023,216.70324344305365,218.28918726081503,211.50907638138688,211.7162066892687,213.4254168162152,212.17370142366596,212.6635992844762,207.04236471219986,213.42836260276073,209.66498850334665,191.50848226372017,185.37831051450206,193.89977598929005,183.1273466380567,197.0490403899202,203.6157113900452,209.6773829343902,204.0687798001461
1,1986-01-28 14:00:46+00:00,219.855641963208,224.3097180272619,223.9539512743647,222.22403642006947,214.95700833665668,208.78427604362966,210.88001369310226,209.99124376577265,204.68076739872606,217.5978877777433,208.45436644323448,211.08993618544235,210.7940617657059,212.20844514294308,197.26592090925917,188.47779652068064,194.29544925134516,193.74997803693694,195.19568819340788,198.77856574749615,199.21439229751863,208.29277994180634,214.9231732104376
2,1986-02-13 14:00:24+00:00,220.4817321183186,215.57875580408216,211.41977875514308,210.0975962329997,211.78876212391134,216.77958912753104,214.9020954508456,209.16074226186535,206.5225994387969,207.64089187255607,205.954655984057,197.22651766651242,198.24717686555596,200.51696051114277,190.36847356596545,196.5992774745977,202.05068449133026,194.71433143526545,190.28521840057638,188.54728847695253,187.59421996982854,180.03707254361777,190.63694464667913
3,1986-03-01 14:00:01+00:00,234.83626368675473,234.26011707039603,233.4069607059765,212.80497814797613,213.4390217459157,218.71384089994265,215.53765743399376,214.6356609341861,218.21929358627048,216.6502970007713,210.2510407426859,,,,,,,175.6646739043685,181.82513761487476,188.3498851435567,191.66867942625413,209.02461155288748,205.12887118246135
4,1986-03-17 13:59:42+00:00,236.06002553849783,240.30808540167055,237.3470151371133,235.83013607513558,223.51448137852668,226.3015600758425,223.55114024236752,219.2270798000038,217.8318004472928,223.02635085445482,218.02059923474903,219.6024021787218,216.70610166508567,223.56735527719442,211.91069035137383,202.1099276557722,206.9339232782951,198.68473226925627,194.57534716088358,201.83528185187808,204.33872940723236,216.69543617267453,216.67234140389172
5,1986-04-02 13:59:23+00:00,225.23400511358025,230.02255208155736,228.89710687914825,227.64675349758124,232.9299004620236,231.06347901372678,231.93052123743075,222.37585691538604,229.1172964903851,218.4995612624245,213.46838956248254,209.3051102347741,217.32952450044033,212.18409857702335,218.2021016510398,207.26521322717792,212.2134287354452,204.4046445224817,201.81953244700134,197.59398709950955,201.01061493320137,205.7626276788304,207.4367822098124
6,1986-05-04 13:58:38+00:00,205.31476907103095,203.38564115840532,206.24510697722414,207.0248328179913,208.27822467338154,207.66326075710114,212.05827915726692,203.34396340967,199.34576493871182,196.0887568388546,184.3546273412636,181.2025040918319,195.40671708096156,195.29623796383578,191.19735256508747,177.6577164863365,184.91425017343985,171.66976012632054,169.64997274823403,176.2982716389606,182.19058576126702,187.8393819703174,186.55188463707375
7,1986-06-05 13:57:43+00:00,205.8976600640515,212.48168587118667,211.25725567921,204.3277863046548,195.60327916994774,205.11409192802995,213.38846031626463,202.85168820479012,203.51054307007803,193.49054582455193,184.8596709301294,190.34153437942751,188.60735498473764,178.26381276442103,180.6285532440897,175.66556202013746,183.23850440223117,181.26156078172804,182.89443243552873,181.8425658730351,182.71184710629814,182.92339134518056,175.58559090393913
8,1986-09-16 14:00:22+00:00,223.9389382913385,225.35045942652152,220.95886317552385,217.9433981127933,,211.07428022008457,214.09880047022747,,,,,,197.88523818188744,202.13521528061418,,,222.37579601887708,197.91775538454985,199.0554234634997,196.397961943252,204.00956827102414,208.18536284436792,207.69151929350815
9,1986-11-03 13:58:46+00:00,233.24180739135878,235.62414521216385,230.62494161718905,225.3612624079887,226.492746005505,229.2527893260341,225.22518316014248,228.6958883887477,223.22141759461223,220.00125328254785,218.182346043475,213.53137323970674,216.87315726293144,211.83368064937287,211.55014467628703,209.4255823480593,206.24542356578743,209.15542271682827,205.2913264293976,207.71857423722986,206.55406652677334,214.46980118491615,210.52283102026064
