dates,nzd0308-0000,nzd0308-0001,nzd0308-0002,nzd0308-0003,nzd0308-0004,nzd0308-0005,nzd0308-0006,nzd0308-0007,nzd0308-0008,nzd0308-0009,nzd0308-0010,nzd0308-0011,nzd0308-0012,nzd0308-0013,nzd0308-0014,nzd0308-0015,nzd0308-0016,nzd0308-0017,nzd0308-0018,nzd0308-0019,nzd0308-0020,nzd0308-0021,nzd0308-0022,nzd0308-0023,nzd0308-0024,nzd0308-0025,nzd0308-0026,nzd0308-0027,nzd0308-0028,nzd0308-0029,nzd0308-0030,satname
2002-03-22 21:43:16+00:00,358.89,368.57,373.85,373.60,371.54,356.31,346.49,351.76,356.82,353.33,346.76,324.82,320.09,323.61,331.42,333.21,347.96,349.95,321.70,300.93,303.04,318.85,335.33,345.70,327.70,357.70,353.50,339.06,332.50,337.14,335.03,L7
2002-04-07 21:43:17+00:00,357.47,372.24,374.56,375.91,373.82,356.46,347.09,351.07,355.98,352.24,345.16,328.73,324.85,327.76,332.69,335.35,350.08,346.87,320.17,298.92,301.56,315.63,331.07,340.89,327.06,359.91,350.50,340.92,336.25,341.36,339.40,L7
2002-04-14 21:49:26+00:00,357.33,371.94,374.64,376.42,373.98,356.33,346.87,350.78,355.32,352.24,344.89,330.22,326.36,328.25,333.67,335.40,349.13,345.62,320.05,298.60,301.05,314.65,330.12,339.58,328.43,355.24,349.78,340.79,337.26,342.45,340.15,L7
2002-05-09 21:43:16+00:00,357.03,371.80,376.33,378.04,375.53,356.93,346.93,350.70,354.82,353.21,345.46,332.94,326.80,329.54,333.47,333.54,345.67,342.34,317.49,297.38,297.02,311.54,326.30,336.07,330.06,348.06,345.18,336.75,334.72,342.85,341.81,L7
2002-06-01 21:49:16+00:00,356.64,370.43,374.66,375.97,372.85,354.83,344.94,349.60,353.54,351.30,345.46,332.94,321.29,326.94,331.74,332.00,344.06,340.19,312.97,293.45,294.67,309.59,324.20,334.10,330.67,344.14,343.55,334.56,333.39,341.23,340.27,L7
2002-06-10 21:43:00+00:00,356.42,369.75,374.57,375.69,372.87,355.24,345.57,350.57,353.84,351.21,344.17,332.94,321.29,328.02,331.71,332.00,344.06,340.19,312.97,293.45,294.67,309.59,324.20,334.10,330.67,344.14,343.55,334.56,333.39,341.23,340.27,L7
2002-07-19 21:48:57+00:00,357.78,369.00,375.77,375.69,372.77,354.23,345.11,350.76,354.94,351.77,344.51,332.94,318.78,326.76,332.20,330.96,344.06,340.19,312.97,293.45,294.67,309.59,324.20,334.10,330.67,344.14,343.55,334.56,333.39,341.23,339.14,L7
2002-08-29 21:42:27+00:00,359.72,369.94,376.79,376.12,372.53,353.85,345.99,351.22,355.69,352.62,343.27,332.08,317.58,326.87,331.84,331.14,344.06,338.39,309.67,289.04,290.94,306.40,318.86,330.99,333.90,340.82,344.69,334.30,332.49,339.46,336.81,L7
2002-09-05 21:48:38+00:00,359.01,368.85,375.75,374.85,371.09,351.26,344.88,350.33,354.45,350.98,341.97,332.52,317.01,324.25,329.39,327.75,341.80,336.80,311.78,289.51,291.75,304.94,313.61,331.85,336.10,339.17,344.19,335.66,332.57,337.87,335.95,L7
2002-09-14 21:42:19+00:00,360.42,369.57,376.34,374.93,371.52,352.21,345.61,350.96,355.28,351.85,342.71,330.49,317.31,324.29,329.93,328.76,342.82,338.90,311.86,289.34,291.50,304.59,313.18,330.92,335.92,339.90,343.83,335.39,331.29,336.16,334.25,L7
2002-09-30 21:42:11+00:00,360.75,369.17,376.03,374.63,370.82,351.83,345.53,350.93,355.28,351.85,341.58,328.96,316.18,323.67,329.86,328.51,342.65,338.72,309.85,287.33,290.24,302.35,310.55,327.74,336.82,338.03,342.20,334.92,330.03,333.21,331.89,L7
2002-10-23 21:48:27+00:00,361.71,365.70,374.96,370.91,367.86,351.53,345.67,351.97,357.03,353.25,342.87,322.49,308.45,320.04,328.61,326.89,342.29,340.54,309.35,286.08,289.19,302.31,308.01,326.59,337.38,340.40,340.53,331.89,324.91,327.37,327.11,L7
2002-12-10 21:48:53+00:00,365.90,367.94,376.00,371.17,367.72,352.07,346.77,352.77,360.84,357.77,344.40,320.02,312.41,318.54,330.99,331.28,348.34,345.75,318.94,294.17,294.92,303.83,306.80,327.55,337.83,343.99,342.60,334.30,324.69,325.32,325.06,L7
2003-01-11 21:49:02+00:00,365.29,367.26,374.96,370.20,366.80,351.83,346.47,352.83,360.09,357.04,344.10,319.67,312.49,318.93,331.06,331.57,348.43,345.81,319.23,295.55,295.51,304.38,307.79,327.50,337.20,343.53,342.31,334.07,324.81,325.10,324.78,L7
2003-01-20 21:42:57+00:00,364.86,367.72,371.98,369.61,365.08,353.07,347.03,352.46,358.79,356.13,341.33,319.52,313.87,319.59,330.34,333.78,349.25,345.85,319.56,295.79,295.61,304.05,307.98,327.69,336.88,343.43,342.17,333.62,324.30,325.02,323.31,L7
2003-02-05 21:43:05+00:00,366.04,368.54,372.64,370.30,365.90,353.44,347.24,352.95,359.37,356.50,342.26,320.40,315.11,320.87,331.96,335.79,351.64,348.23,322.40,298.08,297.77,306.04,311.02,330.05,339.05,345.09,344.05,335.03,326.03,326.42,324.88,L7
2003-02-21 21:43:08+00:00,365.87,368.91,372.51,370.13,365.72,353.71,347.34,352.68,359.39,356.35,342.15,321.06,315.07,320.83,331.92,336.04,352.59,348.95,322.49,298.60,298.59,306.84,311.02,329.81,339.08,344.99,344.16,335.11,326.17,325.96,324.58,L7
2003-03-16 21:49:22+00:00,365.40,367.88,371.31,368.85,363.96,353.92,346.90,353.06,358.67,353.78,340.78,320.71,315.52,319.11,332.93,337.53,353.84,350.86,326.19,301.35,299.33,308.10,316.23,331.00,341.06,346.61,345.40,334.76,326.60,326.21,324.41,L7
2003-03-25 21:43:05+00:00,366.20,368.88,372.11,369.59,364.48,354.64,347.08,353.30,359.10,354.06,341.51,320.54,316.00,320.18,333.97,338.04,354.14,351.41,326.54,300.63,298.73,308.10,316.23,331.00,341.06,346.61,345.40,334.76,326.60,326.21,324.41,L7
2003-04-26 21:43:13+00:00,366.32,370.36,372.23,368.88,364.87,353.82,346.54,353.58,358.88,355.57,341.20,319.41,314.61,319.15,333.09,337.22,353.42,349.63,330.36,299.66,294.90,303.30,315.04,330.75,337.15,343.91,341.17,331.84,324.95,326.13,325.50,L7
2003-05-03 21:49:25+00:00,366.31,370.94,372.60,369.21,365.46,354.53,347.10,354.09,359.36,356.60,342.28,319.28,314.64,319.62,333.41,337.86,353.96,349.65,329.42,299.57,295.08,301.48,315.66,331.79,337.85,344.07,341.03,331.74,324.58,326.46,326.72,L7
2003-05-12 21:43:12+00:00,366.63,371.23,372.94,369.36,366.63,354.98,347.49,355.08,360.23,357.70,342.72,320.64,314.47,319.62,333.41,337.86,353.96,349.65,329.42,299.57,295.08,301.48,315.66,331.79,337.85,344.07,341.03,331.74,324.58,326.46,326.72,L7
2003-05-19 21:49:19+00:00,366.49,370.95,372.76,368.93,366.13,354.66,347.61,354.92,360.44,358.18,343.13,320.62,314.03,319.53,333.89,338.35,355.07,349.17,328.30,299.69,295.61,299.66,315.66,332.90,338.88,344.61,340.56,330.54,324.36,326.75,326.37,L7
2003-07-30 21:37:21+00:00,367.23,372.40,374.23,369.78,368.09,354.71,348.57,356.57,361.95,359.81,345.84,320.20,313.86,318.00,333.53,336.84,353.34,348.68,328.09,298.18,294.02,296.97,318.78,335.31,340.63,345.65,340.34,330.59,324.95,327.80,329.12,L5
2003-08-15 21:37:36+00:00,366.69,372.72,374.19,369.37,367.58,354.52,348.85,356.19,361.25,359.88,346.12,318.76,312.05,316.26,331.68,334.59,350.68,346.24,324.08,292.72,289.35,294.69,316.08,333.70,339.22,342.52,336.18,325.27,320.01,323.15,324.29,L5
2003-08-16 21:42:52+00:00,366.69,372.72,374.19,369.37,367.58,354.52,348.85,356.19,361.25,359.88,346.12,318.76,310.49,316.26,331.68,334.59,350.68,346.24,324.08,287.32,289.35,294.69,316.08,333.70,339.22,342.52,336.18,325.27,320.01,323.15,324.29,L7
2003-10-18 21:38:36+00:00,370.56,376.52,378.76,372.26,372.18,355.99,351.05,358.46,364.15,365.82,349.90,320.18,310.06,319.60,332.61,335.58,350.96,342.86,319.29,285.25,291.40,297.07,325.87,341.13,342.10,345.21,338.69,327.08,322.70,326.38,324.88,L5
2003-10-26 21:49:02+00:00,369.24,374.70,377.39,371.21,372.51,356.98,351.35,358.54,364.87,365.16,350.73,321.74,310.91,320.34,330.53,333.75,347.71,341.55,319.29,286.07,299.95,303.48,332.54,346.10,346.82,347.87,343.00,329.46,324.35,325.81,321.48,L7
2003-11-04 21:42:51+00:00,369.04,373.93,377.20,370.93,371.62,355.30,350.65,357.79,363.81,363.44,348.86,321.24,310.51,319.61,329.44,331.90,345.60,339.89,318.39,287.50,304.47,311.14,337.98,348.54,350.00,351.97,348.21,336.78,328.81,325.15,317.29,L7
2003-11-19 21:39:02+00:00,367.69,373.50,377.02,371.52,370.85,354.79,349.78,358.85,364.49,363.21,349.73,319.80,311.27,321.02,329.18,332.38,344.54,341.02,317.25,287.56,304.75,316.97,336.56,349.78,350.18,355.94,354.49,346.03,334.50,331.42,324.45,L5
2003-11-28 21:32:58+00:00,366.83,372.23,376.48,370.93,369.19,354.82,349.90,358.36,364.08,363.22,349.46,321.02,312.60,321.90,331.10,334.85,347.80,342.69,314.30,289.56,306.47,316.55,336.86,350.34,353.13,357.51,356.11,346.02,336.33,333.10,325.83,L5
2003-12-06 21:43:10+00:00,366.83,372.23,376.48,369.89,367.34,353.48,348.93,357.11,362.33,360.59,346.70,318.91,311.11,319.48,329.51,333.10,345.24,342.69,314.30,289.56,306.47,316.55,337.23,351.36,352.44,357.48,356.77,347.08,337.09,334.80,328.45,L7
2003-12-13 21:49:25+00:00,366.83,372.23,376.48,370.64,367.79,353.57,349.72,357.42,362.90,361.38,347.72,319.84,311.67,320.17,330.36,335.01,345.24,342.69,314.30,289.56,306.47,316.55,337.77,352.06,353.55,357.74,357.87,347.32,338.43,335.14,328.45,L7
2003-12-14 21:33:02+00:00,367.61,373.18,376.77,371.22,368.61,354.83,350.66,358.14,363.99,362.55,348.99,321.33,313.30,321.63,332.44,337.59,348.59,344.93,315.50,292.91,308.37,317.89,337.88,353.06,355.46,358.71,359.19,348.47,340.18,336.98,330.90,L5
2003-12-30 21:33:12+00:00,368.48,373.95,377.27,370.55,367.74,354.24,350.15,357.57,363.36,362.00,348.78,321.01,313.49,321.36,332.49,337.89,348.75,345.08,313.94,294.57,309.05,318.59,337.44,352.36,354.45,358.30,358.17,347.33,339.92,337.44,332.29,L5
2004-01-15 21:33:14+00:00,369.25,374.26,377.78,371.43,368.28,355.17,351.02,357.50,364.05,362.27,349.16,321.86,314.26,322.07,333.16,338.65,349.72,345.34,314.59,296.06,309.61,318.73,337.22,352.59,355.05,358.91,358.21,347.11,340.01,338.04,333.20,L5
2004-02-16 21:33:24+00:00,368.00,373.02,377.83,371.32,368.97,355.57,349.72,356.69,364.29,362.01,348.43,323.11,314.64,321.56,332.65,338.91,350.44,345.57,314.40,303.39,312.23,319.95,337.64,353.03,354.60,360.57,359.67,349.68,342.33,340.59,336.16,L5
2004-02-24 21:43:33+00:00,368.00,373.02,375.27,369.93,367.44,354.05,348.59,354.85,362.74,360.32,346.54,321.56,313.21,319.82,331.29,337.69,349.28,345.57,314.40,303.39,312.23,319.57,337.22,352.48,354.32,360.09,359.12,348.13,341.00,339.13,336.16,L7
2004-03-19 21:33:35+00:00,367.23,372.66,375.38,371.00,367.71,354.23,348.48,355.32,362.92,360.22,346.41,321.09,312.85,319.52,331.14,337.37,348.33,347.09,311.26,304.66,313.07,320.86,338.14,353.18,354.52,360.73,359.37,348.46,340.97,339.37,336.22,L5
2004-03-27 21:43:45+00:00,368.24,373.43,376.09,371.00,367.71,354.23,348.48,355.32,362.92,361.09,347.01,321.29,313.56,320.45,332.08,338.03,349.34,348.93,312.68,306.95,315.16,323.13,338.14,353.18,354.52,360.73,360.83,349.50,341.77,340.39,337.20,L7
2004-04-03 21:49:54+00:00,367.10,372.72,376.09,371.00,367.71,354.23,348.48,355.32,362.92,361.09,347.01,321.29,313.56,320.45,332.08,338.03,349.34,348.93,312.68,306.95,316.79,324.07,338.14,353.18,354.52,360.73,360.83,349.36,341.57,340.37,337.21,L7
2004-04-20 21:34:19+00:00,365.04,371.30,374.22,370.14,366.65,354.07,348.14,355.31,362.79,360.69,346.46,321.16,313.25,320.25,332.48,338.13,348.98,349.29,312.44,307.56,317.24,324.15,337.58,352.65,354.95,361.57,360.96,349.72,341.42,340.43,337.11,L5
2004-05-21 21:49:49+00:00,367.64,372.55,375.84,371.37,367.22,354.60,348.55,354.53,362.64,360.77,346.81,321.65,312.90,319.79,333.68,339.41,350.87,353.77,312.15,312.45,317.75,325.47,338.29,353.84,353.41,359.74,360.77,348.05,342.07,341.05,338.52,L7
2004-06-06 21:49:44+00:00,368.31,373.43,373.13,369.92,369.37,352.62,345.81,350.66,358.79,362.27,348.52,322.64,313.36,318.42,332.60,338.56,351.85,354.22,313.53,314.01,318.24,326.57,337.68,352.98,352.23,358.83,359.65,346.16,340.13,339.78,339.53,L7
2004-06-22 21:49:40+00:00,365.58,370.12,370.26,368.03,368.16,347.16,342.70,347.49,355.64,360.23,346.09,320.86,311.18,315.73,330.08,332.59,346.02,344.08,308.24,309.17,317.12,325.16,335.92,350.61,349.16,357.95,357.95,344.72,337.71,337.67,336.94,L7
2004-06-23 21:36:10+00:00,365.57,369.98,370.25,367.62,368.16,346.77,342.00,347.06,355.13,358.56,346.09,320.86,311.18,315.73,328.55,332.59,346.02,344.08,308.24,309.17,317.12,325.16,335.92,350.61,349.16,357.95,357.95,344.72,337.59,337.76,336.99,L5
2004-07-01 21:43:29+00:00,364.47,368.85,369.44,368.16,369.79,345.91,340.79,347.02,355.18,357.74,345.96,321.24,310.57,313.54,326.49,331.59,339.93,343.68,308.85,309.40,317.62,324.87,334.24,349.13,348.28,356.52,356.32,344.24,336.43,337.05,336.71,L7
2004-07-08 21:49:38+00:00,364.21,368.42,369.70,368.16,369.79,347.68,341.24,347.83,355.99,357.74,345.96,321.24,310.57,313.54,326.49,331.59,339.93,339.86,311.93,311.85,318.79,325.39,335.37,350.84,349.62,357.62,356.32,344.24,336.43,337.05,336.71,L7
2004-07-25 21:37:01+00:00,363.78,368.49,370.03,368.28,372.13,348.07,339.81,347.18,355.22,357.94,345.18,321.13,309.02,312.34,325.33,330.94,338.66,337.13,314.03,314.70,321.31,327.72,337.49,352.00,349.82,357.63,357.15,344.28,336.57,337.17,337.14,L5
2004-08-02 21:43:16+00:00,363.56,368.06,370.33,368.28,372.13,348.07,339.81,347.18,355.22,357.94,343.61,320.46,309.19,312.61,325.84,330.98,338.42,333.63,315.20,315.73,321.95,328.43,338.07,352.00,349.82,357.63,357.15,344.32,337.00,337.81,337.50,L7
2004-08-25 21:49:25+00:00,364.77,369.16,372.67,371.34,379.36,350.13,341.00,348.74,355.56,360.56,346.14,322.42,313.52,315.09,327.31,332.46,337.29,329.39,312.51,314.48,321.15,328.82,338.70,351.31,348.78,355.53,358.77,345.65,337.77,338.94,338.59,L7
2004-08-26 21:37:47+00:00,362.13,367.62,370.13,365.59,370.63,346.69,335.91,344.21,348.61,360.56,336.33,322.42,308.41,311.68,324.58,332.46,337.29,329.39,312.51,314.48,321.15,328.82,338.70,351.31,348.78,355.53,358.77,345.65,337.77,338.94,338.59,L5
2004-09-02 21:44:09+00:00,360.78,366.08,369.21,364.08,367.94,346.02,335.01,343.04,347.02,355.94,334.77,321.62,309.48,311.29,323.45,330.16,335.49,325.98,311.35,312.77,320.01,328.77,339.61,350.75,348.98,354.64,357.12,343.92,337.54,338.93,338.93,L5
2004-09-03 21:43:11+00:00,359.77,365.27,369.21,364.08,367.94,346.02,335.01,342.44,346.59,354.32,334.53,320.81,309.40,311.18,323.17,329.58,334.97,324.32,307.22,310.90,318.77,328.77,339.61,350.75,348.98,354.08,355.82,342.40,336.73,338.24,337.93,L7
2004-09-19 21:43:05+00:00,359.05,364.63,368.15,361.21,365.95,344.70,333.87,340.63,344.56,353.63,333.04,321.51,309.46,310.61,322.54,328.87,334.78,320.61,305.47,308.40,318.01,327.30,338.07,349.21,348.57,352.68,354.92,341.31,336.34,337.44,337.12,L7
2004-09-26 21:49:14+00:00,357.56,363.36,366.85,361.94,365.95,344.70,333.87,340.63,344.56,350.66,329.52,321.14,307.67,307.99,320.22,326.74,330.39,315.48,306.47,307.71,317.05,325.84,338.00,349.21,348.57,352.68,351.01,338.73,334.86,336.33,336.18,L7
