,dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163
0,1999-08-21 21:46:56+00:00,132.3140502067574,102.28614777330473,88.10022497240793,76.83477032507514,78.04945273331225,74.82286074974063,77.95499787036616,64.49627207318936,65.58533349719382,56.95525248621809,50.936453816039425,31.951213871661444,19.382979780719758,6.231480603338081,0.31333372017644834,11.087298154583786,32.65136340639331,51.1776675257711,70.85530499999483,76.95549786164729,84.56956300115269,89.98339009639136,94.31383828137085,109.71966664418143,110.99662681071474,98.80402172100699,92.08428005014265,85.429588000135,78.08327469584476,75.4690411455277,65.96331489748682,73.67533920928149,76.29235076151234,68.04535527632808,80.35722924992255,81.07030840379379,79.34165684664526,94.1306680200834,98.88834586178649,100.71682769373253,98.78487797176476,89.67615743770314,88.36988961036512,89.29309787878036,82.24051838255923,84.89894478771566,86.6535285779236,82.59307956377589,81.48208110112307,92.37352482459465,102.60528407663881,109.09449809987643,112.9661151918638,119.25376197824023,112.45582682738839,112.83655839044879,112.01281520149313,98.12492890097208,103.08619063076489,103.00699446398977,95.59031693045208,92.7860672273387,97.18998156057712,99.24985024166013,100.75220289009215,100.39382850267812,95.92606689486902,102.49140526733879,117.59390553529094,123.53935442784075,118.68912422700485,116.51031299839703,123.84986339270608,119.0172910068837,108.02405443814285,108.88437530429923,112.05823299893157,112.04316203879439,123.5373745315072,126.60020051577747,113.97177435064019,116.06832604298691,114.76291589812776,111.37173357588401,101.50569422410666,95.35113919251118,96.99012442066355,85.98396383901975,81.01155250106946,87.85997700452994,85.29450973995415,87.01368930110742,88.95780492052499,97.88891296156237,108.01739362403181,120.65875035867123,148.68119659979985,166.15045787957095,172.72309963870174,175.17034820043753,183.34004484674364,184.90152007397438,182.0716617944768,173.61719921705958,162.46923134445714,140.28422868458833,138.47985938449867,147.24014796914665,,,234.51997245298054,236.06700925812328,198.10528297868368,,68.93562686899286,162.39412413741005,,244.39512770010387,229.27581599047576,210.27095389751835,206.9113927347072,216.0650042654255,230.73991576026884,228.7699259506872,222.38103114774168,211.78055579640557,202.91669151274124,194.19265012317305,178.2560888830299,175.19407988911175,180.61835349839606,179.45951032111395,184.13082762376712,178.95518106051495,177.19432913215945,172.0874211599576,162.36134415853576,152.3208622988671,150.49259155247535,147.1101667245381,158.79713957456627,163.7938594692279,166.8895703244022,170.88704174283134,179.84531880010317,196.59322259820968,209.67646135617986,225.7928318054316,237.49730735678378,232.01579441498575,222.52462123537694,213.458903645758,216.4496959572905,207.13819831944707,198.850023673426,207.20621791399324,201.0446114952714,,204.75482083085456,196.7869403239119,,,,
1,1999-09-06 21:46:59+00:00,,,,,,,,,,,,,,-4.115196846343434,-1.7291842133812558,15.69708579491886,44.216766361064046,45.66652327177778,60.9120357400154,86.107088998028,87.14329075737898,95.04596924094952,102.88476342261761,103.68988941401348,89.42517620975771,90.7292656641208,92.18953808978243,63.78387794465978,42.72303880044524,38.81030703875602,47.45676417160885,45.45449778381098,45.40969286924525,47.639599866088815,77.01480711609234,89.05818861998517,85.53609536306122,91.10924208754915,95.24748035277095,91.48146226395598,91.48992239690806,93.64635381306174,87.44043399453294,81.92210433290207,80.54110010069044,81.71974008437275,80.24528393360016,76.90536017642115,86.67880071171676,89.09522751304745,92.07160954657655,92.46769889246305,97.03497738400505,113.68805333583437,114.35376704254315,112.86709660553194,100.52109088199511,98.65682966710655,95.06839673235852,87.67581475683801,63.85609023121381,64.19925171004553,66.86117271042886,62.917162054754854,74.05815664011736,93.04376804722627,96.60037595572491,99.04759680058142,103.64475708261222,116.14820807626904,119.1801893054222,111.86450026245168,109.0580214284299,104.86385326172734,107.45397227240517,108.50193566699413,114.5675464361735,117.37454354089971,122.96517255834169,122.20805329736646,122.36317378320419,116.53857062125161,107.45746222112453,98.42251740573107,95.77788900322649,86.12617831455478,88.05257736880233,90.76518387756289,88.91266939370841,86.07511710229521,83.85694102238834,87.46611798123439,93.99082015009881,105.21219938446899,113.69196786793867,126.95970418980967,163.85494615144785,166.80089089524824,180.02774673281786,183.75696335116757,196.1784887608377,203.15142198403026,196.85702229201516,171.51764436928707,154.91181884262178,158.5535008674454,171.01771620946656,178.94679149717697,194.51396767470035,202.7848363548328,217.29091192376882,210.06078493474956,220.16292994115912,218.81292988553187,75.89949680378601,150.95997469683434,234.57883736201455,258.7471795816193,254.0825891362714,235.26225372266532,220.96701630943724,238.32844168718026,238.1666964950657,240.94273364119726,233.94715534612777,226.88108191251138,226.4298321605197,202.16954896004535,199.7478167375144,197.80453482302573,198.57371946759878,198.02343798541665,189.3020952415813,183.8325270688266,183.77078203357848,187.88880669020114,172.46449805751118,163.18989322861418,155.3515685381786,156.84881014591073,164.21216823025492,162.0729619997679,174.5021815509207,179.9369144645055,184.01275333492657,200.6715706694257,218.10721248432435,234.71178831742986,248.9406793503582,241.7551876417691,239.2305035074316,228.1623567887965,218.9980054443886,217.22054461833847,212.37188950194638,211.4774400441223,219.4846852882773,226.01495595183223,222.74317310909956,220.53831815699698,207.26044898332478,233.1148601111514,230.13105454735097,
2,1999-09-22 21:47:00+00:00,139.59790246710924,109.47749254758014,97.30325162293099,87.12725868457079,83.28403260291715,79.62784620003367,78.74831824874448,75.86874066171109,72.2107618805463,81.40611949113605,61.392170314142255,33.07722109247393,20.38943813646887,3.8421563984058924,1.2901183315695413,25.18369787371396,44.37203354329362,48.11922936033787,64.91359542864011,80.85851174793801,80.77763300469812,93.5877243475097,108.87650248145863,116.99924623049574,118.66477522149486,109.37705746422448,100.16429759100453,88.52198989602681,76.37895045572509,74.7688552250398,73.51850292231815,72.7843754028695,84.1533665473662,76.7855821015598,83.50532300808257,90.33802666894329,91.75630520365726,100.77318496876117,97.3357878375534,91.39989340223644,101.08923114360935,95.22800331379742,88.54171356377998,80.49246233339042,87.1760769564714,95.26939250580341,79.07115488769873,91.40336222978885,94.90786633677266,89.15388397464636,104.30830157844122,110.4567454705089,118.45801812803813,117.48526089953864,117.2073202172831,116.37270306350271,115.78455380416372,101.76818550536683,98.95607794963772,99.60122672637257,96.55894398338597,96.73497520044235,100.16010840569066,101.3164110719174,104.55598930714609,95.86664272294908,102.74615334637375,103.13357127975678,114.28715528295302,125.98176886433191,129.8312087791194,119.93873519850783,118.11903115518913,112.56647004001749,114.88135860253063,118.51445130168474,123.4277638722968,131.1162219477131,123.08201504840008,131.21896852465858,139.43724452012276,122.67668838445655,108.87061300573285,114.36822340729498,112.99201633207767,93.06551591666941,99.36117846623661,99.56781814421011,93.88316078474494,92.80790375519489,83.84531427128074,92.17177636018454,102.58243755502788,111.64958388899481,130.2300878394737,143.173364598972,166.13101271070292,176.87759449964625,189.97215707953498,200.18913097318844,196.1614170492064,187.84987106609762,178.6055988403691,152.13386721432082,157.92145946622395,174.9933595692756,172.08189158137867,172.3072813833559,180.63175256123776,180.58663706718556,200.4086585369818,199.7352303121814,199.81756632989382,186.65522293240244,56.385959079424545,145.88436066946045,244.8658778420648,239.8414330806156,238.75641039278892,239.70422507565118,236.53486114043173,237.48235325414262,246.45957611797007,241.90469207854366,234.92400199995868,237.1335436693498,209.10220328193725,209.72483874317027,203.6883284268355,202.65742468867393,194.58054664855803,191.5554436477417,189.7335499379637,182.57220510845536,184.97048911689438,182.1147841757353,171.45157539192607,162.26647314513158,163.64802777155685,160.0063551709331,163.53121862217515,162.03295715965083,171.12135849293114,175.58877859016778,193.38467503235924,207.32054136447974,215.55855615399045,237.71771354827928,246.63670607256833,245.55949052785306,242.3854940223456,228.2131444966566,219.0363223498184,217.55429794449904,215.7251053375399,211.23446472718734,216.63925872087597,228.4649729075566,224.16696003338282,221.4541048857702,221.82953865794508,226.6042282547044,223.66488468604183,
3,1999-10-24 21:46:56+00:00,130.79698344461616,101.2351047496937,91.84675035297215,84.0626816726668,83.50378639623732,82.37978567189525,69.69227524025023,65.3671036493775,71.70252938101267,56.54218126683115,53.111343997638144,27.53281899987394,3.568734839520168,6.276231647448931,4.195639690218291,17.48612328104022,32.28613981508803,45.38315661719256,66.95988277378397,71.4803408745207,80.11448688073492,93.301632270676,102.70107604589481,111.36178400844099,106.98584182565388,101.66805269316755,98.02482643202652,86.33890266703956,76.86883492343954,77.72239967720837,78.85611333290693,67.54869847656724,67.74841680908169,74.12723529828821,80.19208926987474,88.24315345209185,92.21277876278128,93.74073092962158,90.02666089800044,97.65505490930269,94.84698848144335,94.12586607310385,90.80389798101835,91.69230907404788,85.98660003937351,88.6503272538275,84.7421078792982,87.30008608412787,90.24675232916167,92.64046507461873,101.53978329967036,104.18659088914123,104.73310806146992,118.03619011027618,123.54266094331231,119.13559437903137,108.25783691501026,110.83413420328422,102.44745300303202,96.65998186329517,94.78532955693056,90.73108884103908,97.78867522029077,99.67895078691973,97.7626444317469,102.53791252953056,107.43417995891895,109.72634253621183,119.32176568350516,124.36591884132355,120.16821330401942,117.64784332679847,119.3261722063916,118.88934430684046,123.08428621709479,124.1841041683652,124.17296231423452,132.2757007032511,132.36911331759686,140.01103836224038,135.6694869119168,124.00589734036765,125.13568969995723,115.82352211785624,104.86710275307792,113.27535189945755,110.60836930934593,100.0634978882878,95.43523307828013,94.66941009918526,93.61965023033281,105.39112505587093,115.99992777954745,125.90269608459818,134.3610864097544,155.65515132638873,169.29261864529116,177.83390439805729,200.16825806804488,210.25336317900994,194.8359307571521,188.44371768408882,175.26813189183758,177.40876649620205,178.34881482859535,178.28440739161147,181.11860803469722,179.7709531018369,195.6728372133683,192.81875413769413,206.30027837871594,186.66833246004933,181.51449081866178,174.95363545297263,81.2007609185819,131.88462040731858,,238.54520441515828,242.57510101478258,245.79555144118808,240.60796988318165,244.32381504371648,246.47011631790704,244.35260927549683,231.7955229594535,226.9010868453502,224.152677084178,212.50588894602072,208.4425488937187,210.4759029897006,214.21984544176811,208.99744458520334,204.19170945219793,189.49138187589085,179.45382080789304,176.09637229182965,171.8272939158783,164.30947131694336,155.11264718986754,158.02161907963105,159.88078723248918,163.0129497451913,169.27103919577132,176.58788809654953,187.68542652381004,205.00646202734433,213.06163092603245,233.59566733057602,244.29932665357188,238.2244726971625,237.65014165978053,229.61262598746018,222.46189464356294,217.26941402001054,210.0246772071873,211.85759554068633,218.7702506381383,226.30591086490824,222.05666810269523,228.05333561986743,222.60460753940973,230.3344707752798,206.25576724988707,
4,2000-02-13 21:46:48+00:00,130.79330916883862,99.90593684876286,80.15885419433474,71.68119012434133,63.25402439241841,57.38407537492547,59.790492222167984,62.50455954954859,51.111688399889495,38.96551499635052,41.49122983463239,31.576321886516737,10.216840742286788,-3.6564001598630758,-13.406316078831143,-8.99010986857899,6.0717910434160665,28.77744078272095,47.36665498577138,56.964802912332544,72.10592718998913,75.62622979828936,82.35750745235859,,81.84118546902417,81.41572802880829,74.15675402236623,65.27615986366953,55.06303448060501,53.27384228458728,52.80905130731969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.73058280985117,169.0528149655519,159.36544952059245,156.97806216426946,,145.735946170058,,139.64374620196497,,130.19096748939268,127.68659263538447,125.31514689271845,,,,,,,199.76741856252653,211.01857274528942,213.9863539944795,212.47235442639493,210.45069944408922,208.065572709402,202.69354601655357,193.08268656823586,191.7051455404555,183.50054329371656,173.78634194972406,171.9192015820698,168.1009002521506,159.70830725406842,158.84882311190344,155.94986701051945,152.36037441502927,148.78912171968486,132.12187298441611,126.07990616793643,126.27486975192477,127.49737799916404,129.75862663939103,137.19045437204798,145.97325778918898,153.11759368867268,168.02446485044769,182.25320496618303,192.64568626264597,209.21597686157816,220.54845990349588,213.35372716037693,206.73264104383927,204.43550933379206,199.43329949273615,193.1291584213397,194.71318779378691,193.75255784656173,197.567170730791,197.89615066207313,194.08318866507676,175.9210838060192,,,,
5,2000-05-03 21:46:19+00:00,124.97333907709611,111.08940744099817,89.1224763850386,79.24327754722886,65.88610167002713,71.0528695565959,65.45423449528042,66.5464338368034,60.88405620128509,59.195478429234456,51.388548048557105,36.47596680419541,13.30388347095512,13.737211485572693,9.004525391767686,18.07376372067769,32.012360122767134,55.6547290425158,61.7769641872258,75.40032534468358,82.4043361150672,91.38605062501269,102.7984411101825,108.29302343666181,108.69407400060427,101.79895160285201,96.19218262512732,86.83967011212272,76.00657432242164,71.62342762006097,70.54864810440233,68.263601622141,70.57398176554747,70.65922053604456,71.97679662150864,78.32176521382745,83.50923763616805,89.6407484809072,100.52222196037874,97.84067169299408,91.86192564649852,87.47451701538878,87.17509291491704,86.0902753429207,79.4732107495719,81.89962678227815,91.40661214089567,92.52366360764375,91.28146135650931,94.8171563714767,102.22290088251816,100.39960998730331,108.48533051058175,116.32133576006845,118.39184261794021,111.18620096471996,106.24293981206102,109.01673216741403,104.01131598861048,95.48348253456302,97.84956183823913,100.39519397146661,103.50291561543769,99.06904100427508,97.6210943950556,100.38307707331398,103.43659445055044,106.1475946741821,109.78932951585212,115.29288694724669,118.78060916519483,116.56533014697817,117.12663280072697,113.36678538854663,113.55513012242193,121.07763776078936,119.36592436944599,122.60937343841964,123.26866601738264,130.04128270654044,133.65747640068287,125.74915139468182,113.2316228686577,112.40935277392461,106.74084960376207,100.40892269624992,93.73993088121402,91.2848665933066,94.80298031331152,98.21331523180287,98.2821609162254,104.28006072057055,108.11568490563849,123.16171450045839,139.84726151686874,158.36099973899044,171.43280997361265,181.6104328168335,203.7369983326178,208.7448430641613,204.36175556123177,189.2011143857964,191.8010154194013,187.99458899749794,187.46352086204718,184.08498872124514,173.12975565404102,165.19842532385334,163.8673737427125,157.99365600347326,148.91747976831923,145.27982724580113,145.514230358233,,101.65891661903038,,,200.7048735274032,222.22126404290387,227.84117236073615,229.4691085022973,230.88753782333447,234.65282709065724,233.3041064793268,223.91623609284144,214.30111039949546,207.1446130769992,199.3378111174344,194.333462661733,184.4035606515739,183.3413695484482,183.20508793478166,174.46214028571524,174.72299646776506,170.93232968710623,173.14510980221954,160.62338524233175,149.75409858001848,150.3703918996678,146.74471715762078,146.8219969839008,153.66129548039243,162.03023285296175,166.91725265515265,177.45081850939056,192.81210943918012,206.61484762990045,218.89797058215586,229.39171909101123,225.32830873971307,220.9619169511892,213.771374113573,215.7639585817991,208.54999031411995,203.90810003813954,208.79641968225548,205.74269361041607,213.74195268982868,211.95477614405092,201.4877913493139,202.56160490194912,188.74658526296423,199.63374023095545,
6,2000-05-19 21:46:07+00:00,116.48707270595146,107.60422012465746,94.00193226315076,76.98239591470112,72.59197988377092,73.854507391497,69.11992483818175,70.13349075420271,70.64539294193742,59.594015773470645,56.76695665343773,35.19242713295222,17.28225712515053,6.0479047896518665,7.321433848237773,21.61818078678915,37.712043017353295,53.863958712385966,68.27713764851653,80.40573795730002,89.60869893587481,95.9306634474155,96.04321682332962,108.81898883692702,112.11689144664727,105.2494320255591,88.18533376397936,87.7191885953568,82.09696185695658,77.27661278644466,74.58175226973832,70.31933609882144,71.85580573350963,70.6002404652367,76.2860670299207,83.49808023451095,84.99821581102098,91.91439284745303,99.2919339972433,98.22419555576987,95.55598155057234,96.12309874193214,95.52713516024995,94.59172972630408,88.05925630725936,85.77763113079051,88.827367419668,90.77299529584357,92.69347010957395,95.91470732826825,101.44264703276286,105.15862461409283,102.86172208212697,117.77559953318688,121.59836697554236,113.48750191196176,112.08447625132065,106.36480355434044,104.53023083114748,99.63662526965773,102.98073587501936,104.7082752497412,103.02438605837695,103.86124399551679,102.26683106713647,106.51278751992176,106.5530502464156,111.76182695760465,116.69224833359227,124.57553468232113,113.20252082682674,117.92055198193934,116.67814882287107,114.45301161785213,121.75958238096017,123.31480743399,123.57717208634793,118.7830053031886,132.40515304396538,131.62170149350666,130.88994856044266,124.44730213199087,118.66885849668641,113.1529181141052,103.91646560031201,103.09400208187927,99.785557772708,97.20980546007429,93.66595978826183,98.97074047343342,104.40213359924036,108.87022020281019,115.94457084533228,131.53141955069404,144.16642661308288,160.59261538666746,173.66826246083502,187.63733491209842,200.68024910639292,203.9374724395995,200.47551394969452,193.93736322179606,192.40863483878533,189.33755081446708,185.5921696080445,174.78274761390932,168.0803541445989,165.57318018143764,161.59813014406512,149.09826598082867,147.37809844028052,158.76029500350504,153.77121981595957,,91.69221946618413,,,,209.72106047927804,219.39180719261782,219.08908634308457,224.83956988740877,226.28551190194364,225.39188830400838,219.14574989171186,211.98270831232125,204.41418439737205,197.6640542993134,190.21013189047122,186.886227944209,180.06307506061688,182.78863567846642,174.98054823205342,173.68163485679977,168.30910760450095,163.4005480421214,156.2843807080632,150.46410180306714,141.89718437152953,141.31808083168775,143.47672848073597,150.0521974422474,155.09204918607003,165.18050166348982,180.3525756931929,189.6164472338336,200.23710103605683,211.77394357006688,227.33769014211805,222.62777550800044,221.11764881662808,216.39789653217414,208.15023507649587,204.47927628342376,204.88743722490344,203.44962778717883,207.97913055060658,214.92817619796625,212.8299186609215,207.3731706088086,193.25643576619996,171.83045084963265,,
7,2000-08-07 21:45:08+00:00,125.3405566664684,115.90767552785879,97.80794252322228,86.81249221908406,75.21240102080147,81.93488220380226,72.28282381960253,70.94637732467216,63.3392254781246,56.593212029756906,46.689033576319,39.14027500773343,18.148621271793722,15.399417729700527,10.059483688162127,18.89462983557173,34.05107288171427,52.25476778235914,67.10447662474161,78.65231127044477,86.40253505695965,87.31281146274722,98.01644970782895,105.50205364794223,109.68354974715174,105.05826728789886,90.83599017016978,83.94836164462792,82.82903590634348,73.27135413508744,66.18538148191227,67.01948197522547,69.46913081022696,74.85279449757482,75.65301296973664,80.28983638669938,79.40588813759419,92.89415324972808,100.84014282713395,102.86966793058869,94.5730189609064,95.497715643001,92.41427748592731,91.30872296744539,92.5643509033084,91.1013663528841,87.71421106003967,89.79825813019937,88.39313961459486,94.75585116372449,98.9612458021191,106.07579584238835,109.23267292650529,118.01259853566253,119.8939040232887,114.32761845247263,100.94839424712026,99.61582602441923,101.53706679312046,101.48028557378909,103.5675545722438,97.9370331069086,96.21652601777409,93.35183441053317,98.5344999549864,97.91531382003863,103.40417039444557,108.2911999393165,115.535618504899,120.27809033174178,122.81053926365652,119.73347023016453,116.38457220878387,113.3648860689541,114.92694540110672,120.16818451601272,124.0338091826458,126.3611701236113,123.53208004859721,128.55604330547692,132.46569097833196,129.13701497979977,118.07085126330452,114.79371201638651,103.22853809665308,101.47501630599322,94.33683059523261,91.04954588393187,91.23967091814049,95.0714398067286,94.92055104112069,100.60324082247342,104.89166049849133,120.11892898120698,140.53853277848938,151.73187281058873,164.23009193650608,176.7363458993539,186.92543255870055,200.9565960116933,194.53485579005667,187.09827595901913,178.62567982180263,172.93167373558995,168.29911982465438,169.5685444002867,168.06072163522208,166.65921645553138,161.32612518270776,163.09930659343357,168.97651696290993,173.54489478739103,171.28335484392727,169.54457920428544,158.72032728019602,117.82777371995302,,,,,132.5170477307097,173.36692810517815,197.21923047622926,197.20299601760846,204.59220786583762,199.41397948923384,200.05871482471187,187.59235032690498,181.89249160304496,174.8778911715131,174.40258229559586,167.36883055256268,168.32830045953793,168.16325224273763,168.84516191018142,162.8325187740674,151.61715674933603,146.88049638575566,144.10362908879546,143.0485283095747,149.03185132262794,152.49808348328287,160.71643473488479,167.85233361364283,183.4002761380641,192.41188640733986,208.9537956460127,215.78919693691626,225.23188008133937,222.26941038358714,219.5035266765885,212.80074058471178,202.92705744113337,199.71859476499705,198.94024093838064,196.75709144946478,205.71872418273307,210.740981285538,208.61930702263444,198.54895803160002,182.7725858404316,169.42970470164678,,
8,2000-10-26 21:44:22+00:00,129.17764426059117,106.2230072739049,89.77623814123989,85.92377585423235,80.2218907956047,74.94253749760288,71.00352989647338,64.86608555206612,65.79933566568805,59.486581487092266,50.40174919799029,46.06449674505701,26.8711852459952,15.028443901469235,11.256962897801035,9.867185122839619,44.460145585293276,,,,,,,,,,,,,,,35.53266992011028,21.443227309590732,,,,76.02042274752218,86.88777693745035,90.79815979243347,91.03408400875915,88.4725057298319,85.12540779447751,83.81875306841356,86.81095960362163,78.4597655832747,77.27326385349127,84.48307164006144,83.16455223747653,90.33673256536675,95.14112228537137,92.06302805491309,97.81193154845792,110.36093738962637,115.37899402592909,117.9898005338635,110.21202164497831,106.75871998111772,99.80460867469948,98.9070039492265,95.93642185183788,94.83441165111427,99.63070398609662,99.78088391810263,94.19181455121506,98.88599085230592,94.09907860729844,97.72448994763384,113.36584675549346,112.82439032065183,116.33199715674318,120.10742640561543,109.5191181513518,116.27227314154831,118.14238265233989,120.08777192673949,117.26567120672988,121.27281291079356,124.9833208519428,125.8562849662342,131.22217113081263,131.86536135570125,117.57654488852097,110.09695258911637,103.21685540378456,100.50706282947019,92.27071807782633,94.08102070978236,96.37383748732961,98.90758602108303,104.90232555325298,108.2047852146756,111.42916671083296,119.68883730647062,125.36484518410786,139.9969494242497,151.28805174510808,169.56552572875125,185.77809972526688,193.78289669139627,195.65275007061535,185.52254952247688,186.1840720155392,191.3279112652125,181.62575111693036,184.30444428633535,163.4812220682726,151.1939155355963,168.11759726851417,172.47814988471774,,,,,,,,,,,,,,,,,,,,,,,175.1549457667234,170.61750866695292,169.31331782385746,170.11067643220287,168.41737674899719,160.88738193950408,151.8203430230525,149.3673214794738,149.2980370314749,153.45372965697428,159.91169553215107,165.27156275479402,165.6239473163287,182.58780251427694,193.71820053107635,213.27881515695276,218.88141057080531,222.6485438119763,213.9138520672132,229.24173315027832,227.4452190504149,218.9292433629161,204.63407717028701,189.1720578026222,192.69525493616328,183.32935704279822,199.41040077985116,179.61817787128206,157.186906789979,131.15871289725268,120.56735153822187,,
9,2001-04-04 21:44:06+00:00,136.11206918006303,113.96595152793967,93.0174981639573,85.36125891570272,87.66041254001496,86.79175616495891,81.30019816301791,79.18463922862557,76.35427450524267,74.54393348196943,65.62967207464463,60.19814078742688,32.7069741557483,25.519720462286386,22.2775159971575,27.262371989589877,39.150393314199135,58.45949345354663,75.28418736060407,88.57473446391995,94.1607906007775,95.03165591371621,101.71166673044122,114.34351914907167,118.7617555517728,107.93690526487738,96.96434931654248,86.2446914130801,74.82360059516658,75.59239903138938,71.36741318054409,65.79247986903549,72.67320730078087,71.6492985496645,73.95613863308557,77.78912558311346,83.81148860070554,98.03700093519195,110.28767751100574,99.50893687151289,97.59580066140693,98.65039793037981,90.71150587682104,98.26118489598669,99.27475710404175,87.76884739869581,87.01736289372862,92.48973073216088,95.99025436338928,95.84953532315582,106.4694281389625,107.90877943082796,106.94381682377035,114.81996359178665,120.03939523561245,118.19384378665559,111.93597080599895,106.99712219717433,105.52680709747433,106.12757211920608,111.8619699083984,108.35865744814386,105.9610711629345,111.50338926749369,110.63952871974463,106.08819349860356,111.76866520455552,115.54405962138217,124.46983398064337,124.96141191883486,132.18316418858188,131.12397061350626,130.10499785280302,128.39034715640577,131.76568091436917,131.116740705238,132.48414585526217,131.89250394834067,138.5017630792576,143.20042577129396,138.98699779050216,129.808533464895,121.14728117973338,119.66344410824063,113.0075532296304,105.11718758896679,98.44889381062474,99.66178416116547,101.37546499020247,106.08737107469102,108.92445249801317,107.82451053099426,118.40751199631119,128.71443065554598,140.174286955361,153.52238802948665,166.56529476499196,183.82298978683636,196.29228819405387,201.6631203915866,201.49866418342128,188.0176606592891,192.50059253325415,192.1752978120179,178.68092903832002,175.9448459386721,183.2491429457601,171.47191327608192,173.7641887015338,162.9831165376077,166.37592705536457,148.60633546296796,148.79142616395234,154.08502656829174,154.4920408784042,155.22377842125456,,,,232.08857834832858,142.89140408805645,160.6750658223196,209.7668671295475,219.53743538982533,222.53561031708836,209.04054220576836,196.1883938851386,186.86429224342132,193.62944899884408,193.00839819820328,184.28057192696798,174.13204328669804,179.79667168793208,177.7003265116932,180.23757600176964,178.07193071471858,169.7513668660122,160.84571130232118,157.791598032587,156.81031694708378,158.51091043167895,163.4779461747665,168.334152839919,169.384603900828,183.25905549710728,196.09981483359454,213.17786335704116,232.27688775824043,245.42663797254448,240.8447094906574,240.97140958641512,231.41701856896393,226.41696536703176,218.49405680675102,210.49829060512258,204.00942023892986,203.03152517978504,214.71161425589708,218.49766746818983,196.0168152607671,197.09872778565457,,,228.7862192752224
